sibid	childid	round	theta_eap	ppvt_score	yc	country	group	language
4	PE071102	5	1.14967000484467	3.26247644424438	1	3	18	5
6	PE081006	5	.888593971729279	2.93569397926331	1	3	18	5
3	PE081010	5	1.43314003944397	3.61728882789612	1	3	18	5
10	PE081014	5	-.132243007421494	1.65793704986572	1	3	18	5
8	PE081017	5	1.40636003017426	3.58376908302307	1	3	18	5
8	PE081020	5	1.04559004306793	3.1322021484375	1	3	18	5
16	PE081022	5	.750889003276825	2.7633318901062	1	3	18	5
10	PE081029	5	1.40249001979828	3.57892513275146	1	3	18	5
3	PE081035	5	1.60301995277405	3.82992339134216	1	3	18	5
16	PE081038	5	.18181699514389	2.05103826522827	1	3	18	5
8	PE081042	5	1.06787002086639	3.16008925437927	1	3	18	5
3	PE081043	5	.577835023403168	2.54672455787659	1	3	18	5
16	PE081051	5	.472716003656387	2.41514945030212	1	3	18	5
18	PE081052	5	.389409989118576	2.31087732315063	1	3	18	5
3	PE081054	5	1.44549000263214	3.63274717330933	1	3	18	5
7	PE081056	5	1.37612998485565	3.54593086242676	1	3	18	5
5	PE081058	5	.868481993675232	2.91052031517029	1	3	18	5
4	PE081062	5	1.17411994934082	3.29307985305786	1	3	18	5
5	PE081063	5	.804562985897064	2.83051443099976	1	3	18	5
6	PE081064	5	1.83519005775452	4.12052536010742	1	3	18	5
16	PE081069	5	.400269001722336	2.32446932792664	1	3	18	5
16	PE081073	5	-.209105998277664	1.56172955036163	1	3	18	5
16	PE081080	5	1.21013998985291	3.33816528320313	1	3	18	5
6	PE081089	5	1.15522003173828	3.26942324638367	1	3	18	5
16	PE081092	5	.621926009654999	2.60191202163696	1	3	18	5
17	PE081096	5	1.67426002025604	3.91909289360046	1	3	18	5
3	PE081098	5	1.30668997764587	3.45901441574097	1	3	18	5
4	PE081102	5	1.52189004421234	3.72837519645691	1	3	18	5
16	PE091001	5	-.0465031005442142	1.76525557041168	1	3	18	5
4	PE091002	5	.36667999625206	2.28242683410645	1	3	18	5
17	PE091004	5	.252781987190247	2.13986349105835	1	3	18	5
8	PE091006	5	.299982011318207	2.1989426612854	1	3	18	5
16	PE091007	5	.13978399336338	1.99842667579651	1	3	18	5
3	PE091010	5	.329034000635147	2.23530626296997	1	3	18	5
16	PE091012	5	.872856974601746	2.91599631309509	1	3	18	5
9	PE091013	5	1.03807997703552	3.12280178070068	1	3	18	5
7	PE091017	5	.160840004682541	2.02478194236755	1	3	18	5
16	PE091020	5	.627317011356354	2.6086597442627	1	3	18	5
5	PE091023	5	.753902018070221	2.76710319519043	1	3	18	5
3	PE091029	5	.055528499186039	1.8929660320282	1	3	18	5
4	PE091034	5	.712493002414703	2.7152726650238	1	3	18	5
16	PE091035	5	1.13235998153687	3.24080991744995	1	3	18	5
16	PE091037	5	1.45246005058289	3.64147138595581	1	3	18	5
16	PE091038	5	1.69440996646881	3.9443142414093	1	3	18	5
8	PE091041	5	.170628994703293	2.03703451156616	1	3	18	5
3	PE091042	5	1.61972999572754	3.85083913803101	1	3	18	5
16	PE091043	5	.122475996613503	1.97676265239716	1	3	18	5
17	PE091044	5	.888248026371002	2.93526077270508	1	3	18	5
4	PE091046	5	.723748028278351	2.72936010360718	1	3	18	5
16	PE091048	5	-.363831013441086	1.36806392669678	1	3	18	5
16	PE091049	5	.519998013973236	2.47433137893677	1	3	18	5
17	PE091051	5	.522737979888916	2.47776079177856	1	3	18	5
16	PE091054	5	.192792996764183	2.06477665901184	1	3	18	5
17	PE091058	5	-.633882999420166	1.0300464630127	1	3	18	5
5	PE091059	5	-.222160995006561	1.54538893699646	1	3	18	5
16	PE091060	5	.731702029705048	2.7393159866333	1	3	18	5
11	PE091062	5	1.49092996120453	3.6896231174469	1	3	18	5
6	PE091063	5	1.18828999996185	3.31081604957581	1	3	18	5
3	PE091064	5	.795789003372192	2.8195321559906	1	3	18	5
16	PE091067	5	-.279610008001328	1.47348141670227	1	3	18	5
3	PE091069	5	.119704999029636	1.97329425811768	1	3	18	5
8	PE091074	5	-.180703997612	1.59727966785431	1	3	18	5
16	PE091076	5	-.271003007888794	1.48425447940826	1	3	18	5
3	PE091077	5	.471929997205734	2.41416573524475	1	3	18	5
5	PE091078	5	.593396008014679	2.56620168685913	1	3	18	5
16	PE091080	5	-.0762600973248482	1.72800946235657	1	3	18	5
4	PE091081	5	.3853679895401	2.3058180809021	1	3	18	5
16	PE091088	5	.700218975543976	2.69990944862366	1	3	18	5
6	PE091089	5	.533279001712799	2.49095487594604	1	3	18	5
4	PE091091	5	-.234247997403145	1.53025984764099	1	3	18	5
3	PE091093	5	1.21904003620148	3.34930515289307	1	3	18	5
17	PE091100	5	.101598002016544	1.95063018798828	1	3	18	5
16	PE091102	5	-.223879992961884	1.54323720932007	1	3	18	5
8	PE101002	5	1.44301998615265	3.62965536117554	1	3	18	5
3	PE101005	5	1.54981005191803	3.76332187652588	1	3	18	5
4	PE101006	5	1.69351994991302	3.94320011138916	1	3	18	5
6	PE101012	5	.778150975704193	2.79745507240295	1	3	18	5
17	PE101014	5	1.5315500497818	3.74046635627747	1	3	18	5
16	PE101020	5	1.49047005176544	3.68904757499695	1	3	18	5
4	PE101025	5	1.44897997379303	3.63711547851563	1	3	18	5
17	PE101026	5	1.18197000026703	3.30290555953979	1	3	18	5
4	PE101032	5	.154543995857239	2.01690125465393	1	3	18	5
3	PE101033	5	.363442987203598	2.27837514877319	1	3	18	5
5	PE101036	5	1.78815996646881	4.06165885925293	1	3	18	5
7	PE101046	5	1.19651997089386	3.32111740112305	1	3	18	5
3	PE101058	5	1.52349996566772	3.73039031028748	1	3	18	5
16	PE101060	5	1.45597994327545	3.64587712287903	1	3	18	5
16	PE101061	5	1.44467997550964	3.63173317909241	1	3	18	5
7	PE101064	5	1.36189997196198	3.5281195640564	1	3	18	5
3	PE101066	5	1.06357002258301	3.15470719337463	1	3	18	5
16	PE101067	5	.932196021080017	2.99026942253113	1	3	18	5
7	PE101070	5	1.50100004673004	3.70222759246826	1	3	18	5
7	PE101071	5	.785432994365692	2.80656981468201	1	3	18	5
17	PE101072	5	1.23205995559692	3.3656017780304	1	3	18	5
6	PE101078	5	.285185992717743	2.18042278289795	1	3	18	5
8	PE101079	5	.305976986885071	2.20644640922546	1	3	18	5
5	PE101082	5	1.27497005462646	3.4193115234375	1	3	18	5
16	PE101087	5	.4949010014534	2.44291806221008	1	3	18	5
16	PE101089	5	1.39525997638702	3.56987547874451	1	3	18	5
4	PE101091	5	.28549200296402	2.18080592155457	1	3	18	5
16	PE101095	5	1.19834005832672	3.32339549064636	1	3	18	5
8	PE101098	5	1.11599004268646	3.22031998634338	1	3	18	5
5	PE101105	5	1.0388400554657	3.12375330924988	1	3	18	5
17	PE111003	5	1.40064001083374	3.57660937309265	1	3	18	5
17	PE111005	5	-1.40551996231079	.0642072558403015	1	3	18	5
10	PE111006	5	1.55195999145508	3.7660129070282	1	3	18	5
4	PE111008	5	1.43256998062134	3.61657547950745	1	3	18	5
5	PE111010	5	.38246101140976	2.30217957496643	1	3	18	5
9	PE111012	5	1.28118002414703	3.42708420753479	1	3	18	5
17	PE111013	5	-.123943999409676	1.6683247089386	1	3	18	5
16	PE111017	5	-.0171611998230219	1.80198216438293	1	3	18	5
5	PE111021	5	.201557993888855	2.07574772834778	1	3	18	5
19	PE111034	5	-.842436015605927	.769005715847015	1	3	18	5
7	PE111035	5	-.629378020763397	1.03568530082703	1	3	18	5
16	PE111037	5	.695922017097473	2.69453096389771	1	3	18	5
16	PE111038	5	.0924260020256042	1.93914973735809	1	3	18	5
16	PE111039	5	-.0584440007805824	1.75030946731567	1	3	18	5
4	PE111040	5	1.50411999225616	3.70613288879395	1	3	18	5
5	PE111044	5	1.11338996887207	3.21706557273865	1	3	18	5
18	PE111054	5	-.631650984287262	1.03284025192261	1	3	18	5
5	PE111056	5	1.14446997642517	3.25596761703491	1	3	18	5
16	PE111057	5	.313257992267609	2.21555972099304	1	3	18	5
3	PE111058	5	.489223003387451	2.43581104278564	1	3	18	5
5	PE111059	5	.903612971305847	2.95449280738831	1	3	18	5
16	PE111062	5	-.0449646003544331	1.76718127727509	1	3	18	5
17	PE111064	5	.606200993061066	2.58222937583923	1	3	18	5
16	PE111066	5	.802995979785919	2.82855296134949	1	3	18	5
16	PE111071	5	1.37853002548218	3.54893493652344	1	3	18	5
5	PE111072	5	.222385004162788	2.10181641578674	1	3	18	5
17	PE111074	5	-.990203022956848	.584049344062805	1	3	18	5
5	PE111077	5	.822238981723785	2.85263895988464	1	3	18	5
6	PE111079	5	.306354999542236	2.2069194316864	1	3	18	5
11	PE111080	5	.357086986303329	2.27041959762573	1	3	18	5
3	PE111081	5	1.5234899520874	3.73037767410278	1	3	18	5
19	PE111082	5	1.13457000255585	3.24357604980469	1	3	18	5
16	PE111085	5	-.198262006044388	1.57530272006989	1	3	18	5
5	PE111091	5	-.0594961009919643	1.74899256229401	1	3	18	5
17	PE111092	5	.653178989887238	2.64103055000305	1	3	18	5
8	PE111093	5	.0510205999016762	1.88732361793518	1	3	18	5
16	PE111094	5	1.32811999320984	3.48583793640137	1	3	18	5
17	PE111095	5	.439615994691849	2.37371897697449	1	3	18	5
16	PE111097	5	.197717994451523	2.07094120979309	1	3	18	5
16	PE111098	5	1.17719995975494	3.29693508148193	1	3	18	5
4	PE111099	5	1.08361005783081	3.17979073524475	1	3	18	5
16	PE111100	5	.469637989997864	2.41129684448242	1	3	18	5
3	PE121001	5	1.38234996795654	3.55371618270874	1	3	18	5
3	PE121002	5	1.39156997203827	3.56525659561157	1	3	18	5
10	PE121007	5	.0634922981262207	1.90293419361115	1	3	18	5
3	PE121013	5	.456333011388779	2.39464330673218	1	3	18	5
16	PE121022	5	.427275002002716	2.35827207565308	1	3	18	5
8	PE121027	5	.891938984394073	2.93988084793091	1	3	18	5
4	PE121035	5	.712830007076263	2.71569442749023	1	3	18	5
16	PE121036	5	1.14958000183105	3.26236367225647	1	3	18	5
2	PE121039	5	1.77513003349304	4.04534959793091	1	3	18	5
6	PE121041	5	.79626202583313	2.82012414932251	1	3	18	5
5	PE121044	5	1.19420003890991	3.31821346282959	1	3	18	5
5	PE121045	5	.896309018135071	2.94535064697266	1	3	18	5
16	PE121047	5	.657877027988434	2.64691114425659	1	3	18	5
7	PE121048	5	1.54885995388031	3.76213264465332	1	3	18	5
16	PE121049	5	.653117001056671	2.64095306396484	1	3	18	5
17	PE121055	5	.530782997608185	2.4878306388855	1	3	18	5
3	PE121058	5	.18359999358654	2.05327010154724	1	3	18	5
16	PE121061	5	1.28893005847931	3.4367847442627	1	3	18	5
7	PE121062	5	1.76153004169464	4.02832651138306	1	3	18	5
16	PE121064	5	.428066998720169	2.35926342010498	1	3	18	5
5	PE121068	5	1.15936994552612	3.27461767196655	1	3	18	5
3	PE121074	5	.495673000812531	2.4438841342926	1	3	18	5
8	PE121080	5	.286105990409851	2.18157434463501	1	3	18	5
16	PE121081	5	.58304899930954	2.55325055122375	1	3	18	5
99	PE121084	5	1.58879005908966	3.81211233139038	1	3	18	5
16	PE121086	5	1.45697999000549	3.64712882041931	1	3	18	5
16	PE121091	5	.127743005752563	1.98335516452789	1	3	18	5
4	PE121092	5	1.03486001491547	3.11877155303955	1	3	18	5
4	PE121093	5	1.49825000762939	3.69878554344177	1	3	18	5
16	PE121101	5	1.41270995140076	3.591717004776	1	3	18	5
5	PE131006	5	1.35552000999451	3.52013373374939	1	3	18	5
16	PE131011	5	.991155982017517	3.06406831741333	1	3	18	5
3	PE131012	5	1.47010004520416	3.66355085372925	1	3	18	5
16	PE131013	5	.733712017536163	2.74183201789856	1	3	18	5
7	PE131020	5	.181852996349335	2.05108332633972	1	3	18	5
3	PE131021	5	1.71171998977661	3.96598076820374	1	3	18	5
5	PE131026	5	1.54174995422363	3.75323343276978	1	3	18	5
16	PE131028	5	.446898013353348	2.38283371925354	1	3	18	5
11	PE131034	5	1.15170001983643	3.26501727104187	1	3	18	5
4	PE131040	5	.764640986919403	2.7805449962616	1	3	18	5
5	PE131044	5	1.77253997325897	4.04210758209229	1	3	18	5
4	PE131049	5	1.08542001247406	3.18205618858337	1	3	18	5
4	PE131058	5	.38995099067688	2.31155467033386	1	3	18	5
5	PE131060	5	1.23740005493164	3.37228608131409	1	3	18	5
16	PE131064	5	1.17727994918823	3.29703497886658	1	3	18	5
18	PE131067	5	1.20412003993988	3.33063006401062	1	3	18	5
3	PE131068	5	1.21318995952606	3.3419828414917	1	3	18	5
8	PE131070	5	1.00062000751495	3.07591414451599	1	3	18	5
3	PE131074	5	.628233015537262	2.60980629920959	1	3	18	5
10	PE131075	5	.362664997577667	2.27740144729614	1	3	18	5
18	PE131076	5	1.49320995807648	3.69247698783875	1	3	18	5
6	PE131082	5	1.03341996669769	3.11696910858154	1	3	18	5
16	PE131089	5	.887436985969543	2.93424558639526	1	3	18	5
16	PE131090	5	1.48977994918823	3.68818378448486	1	3	18	5
5	PE131094	5	1.02549004554749	3.10704326629639	1	3	18	5
16	PE131095	5	.380627989768982	2.29988527297974	1	3	18	5
12	PE131101	5	1.08994996547699	3.18772625923157	1	3	18	5
3	PE141006	5	.349570006132126	2.26101064682007	1	3	18	5
3	PE141018	5	.481222003698349	2.42579627037048	1	3	18	5
9	PE141020	5	.557698011398315	2.52151942253113	1	3	18	5
3	PE141022	5	1.53637003898621	3.74649953842163	1	3	18	5
4	PE141027	5	1.27743005752563	3.42239046096802	1	3	18	5
3	PE141028	5	.625616014003754	2.60653066635132	1	3	18	5
6	PE141029	5	1.3011599779129	3.45209264755249	1	3	18	5
8	PE141031	5	.945272028446198	3.00663638114929	1	3	18	5
4	PE141046	5	.74080902338028	2.75071501731873	1	3	18	5
3	PE141047	5	.674304008483887	2.66747236251831	1	3	18	5
5	PE141050	5	1.62272000312805	3.85458159446716	1	3	18	5
6	PE141052	5	1.48219001293182	3.6786835193634	1	3	18	5
4	PE141064	5	1.42329001426697	3.6049599647522	1	3	18	5
4	PE141065	5	.923654973506927	2.97957897186279	1	3	18	5
17	PE141066	5	.0906369984149933	1.93691051006317	1	3	18	5
16	PE141068	5	.758789002895355	2.77322006225586	1	3	18	5
16	PE141071	5	1.00706994533539	3.08398747444153	1	3	18	5
16	PE141075	5	1.56933999061584	3.78776717185974	1	3	18	5
9	PE141093	5	1.52039003372192	3.72649765014648	1	3	18	5
3	PE151001	5	.760475993156433	2.77533173561096	1	3	18	5
16	PE151003	5	.49762299656868	2.44632506370544	1	3	18	5
16	PE151004	5	.963698029518127	3.02969980239868	1	3	18	5
5	PE151010	5	.573728024959564	2.541583776474	1	3	18	5
6	PE151011	5	1.34637999534607	3.50869345664978	1	3	18	5
8	PE151014	5	.506847977638245	2.45787167549133	1	3	18	5
16	PE151016	5	1.53775000572205	3.74822664260864	1	3	18	5
8	PE151017	5	.386489987373352	2.30722260475159	1	3	18	5
17	PE151022	5	1.33210003376007	3.49081969261169	1	3	18	5
3	PE151024	5	1.10092997550964	3.2014696598053	1	3	18	5
16	PE151030	5	.900258004665375	2.95029354095459	1	3	18	5
3	PE151032	5	-.164212003350258	1.6179221868515	1	3	18	5
14	PE151033	5	-.229188993573189	1.53659212589264	1	3	18	5
16	PE151034	5	.296047985553741	2.19401836395264	1	3	18	5
16	PE151035	5	.575957000255585	2.54437375068665	1	3	18	5
16	PE151040	5	1.14646005630493	3.25845861434937	1	3	18	5
3	PE151041	5	1.29615998268127	3.44583439826965	1	3	18	5
17	PE151042	5	.499565005302429	2.44875574111938	1	3	18	5
16	PE151044	5	.746219992637634	2.75748777389526	1	3	18	5
4	PE151045	5	-.147348001599312	1.63903045654297	1	3	18	5
17	PE151046	5	.0080606397241354	1.83355176448822	1	3	18	5
21	PE151047	5	.754778027534485	2.76819968223572	1	3	18	5
3	PE151065	5	.273842990398407	2.16622495651245	1	3	18	5
6	PE151066	5	1.20448005199432	3.3310809135437	1	3	18	5
6	PE151067	5	1.16366004943848	3.27998733520508	1	3	18	5
16	PE151069	5	1.01462996006012	3.09345006942749	1	3	18	5
3	PE151070	5	.946639001369476	3.0083475112915	1	3	18	5
6	PE151077	5	.27886700630188	2.17251348495483	1	3	18	5
16	PE151080	5	.336230009794235	2.24431324005127	1	3	18	5
17	PE151082	5	-.0670773983001709	1.73950326442719	1	3	18	5
8	PE151085	5	.54035097360611	2.49980664253235	1	3	18	5
16	PE151086	5	.299187004566193	2.19794750213623	1	3	18	5
6	PE151089	5	.277307003736496	2.17056083679199	1	3	18	5
16	PE151091	5	1.41612005233765	3.59598541259766	1	3	18	5
3	PE151094	5	1.12416005134583	3.23054623603821	1	3	18	5
7	PE151096	5	-1.99319994449615	-.67137748003006	1	3	18	5
17	PE151099	5	1.35847997665405	3.52383875846863	1	3	18	5
18	PE151102	5	.405506014823914	2.33102440834045	1	3	18	5
3	PE151104	5	.0597487017512321	1.89824843406677	1	3	18	5
16	PE151105	5	-.263523012399673	1.49361705780029	1	3	18	5
11	PE151106	5	.918767988681793	2.97346186637878	1	3	18	5
16	PE151108	5	-.465714007616043	1.24053955078125	1	3	18	5
16	PE151110	5	.0153467999771237	1.84267163276672	1	3	18	5
6	PE161001	5	1.29893004894257	3.44930148124695	1	3	18	5
4	PE161002	5	1.15450000762939	3.26852202415466	1	3	18	5
16	PE161004	5	1.08921003341675	3.18680000305176	1	3	18	5
4	PE161006	5	.182330995798111	2.05168175697327	1	3	18	5
16	PE161007	5	.420491993427277	2.34978199005127	1	3	18	5
17	PE161008	5	.839561998844147	2.87432169914246	1	3	18	5
16	PE161012	5	1.22172999382019	3.35267210006714	1	3	18	5
3	PE161013	5	.18699799478054	2.05752325057983	1	3	18	5
3	PE161014	5	1.34730994701385	3.50985741615295	1	3	18	5
17	PE161019	5	-.930957973003387	.658204972743988	1	3	18	5
16	PE161022	5	-.103676997125149	1.693692445755	1	3	18	5
16	PE161029	5	.2761510014534	2.16911387443542	1	3	18	5
16	PE161030	5	.355702012777328	2.26868605613708	1	3	18	5
5	PE161031	5	-.0806149020791054	1.72255873680115	1	3	18	5
4	PE161032	5	.290212005376816	2.18671369552612	1	3	18	5
16	PE161036	5	.657711982727051	2.64670443534851	1	3	18	5
16	PE161039	5	.741312026977539	2.75134468078613	1	3	18	5
16	PE161045	5	.937936007976532	2.99745416641235	1	3	18	5
16	PE161046	5	.306071013212204	2.20656394958496	1	3	18	5
9	PE161049	5	.503535985946655	2.45372605323792	1	3	18	5
16	PE161052	5	.109062001109123	1.95997262001038	1	3	18	5
18	PE161053	5	.0247856993228197	1.85448610782623	1	3	18	5
16	PE161054	5	.729474008083344	2.73652720451355	1	3	18	5
3	PE161058	5	-.250993996858597	1.50929927825928	1	3	18	5
6	PE161059	5	.881000995635986	2.92618989944458	1	3	18	5
3	PE161062	5	.572924017906189	2.54057741165161	1	3	18	5
17	PE161063	5	1.50264000892639	3.70428037643433	1	3	18	5
17	PE161066	5	-.125166997313499	1.66679394245148	1	3	18	5
4	PE161067	5	.00440290989354253	1.82897341251373	1	3	18	5
3	PE161068	5	.133689001202583	1.99079763889313	1	3	18	5
5	PE161070	5	.794197022914886	2.81753945350647	1	3	18	5
16	PE161071	5	1.39801001548767	3.573317527771	1	3	18	5
7	PE161082	5	.336136996746063	2.24419689178467	1	3	18	5
6	PE161084	5	.195528000593185	2.06820011138916	1	3	18	5
16	PE161085	5	.714101016521454	2.71728539466858	1	3	18	5
16	PE161088	5	.0206498000770807	1.84930920600891	1	3	18	5
16	PE161094	5	.312543988227844	2.21466612815857	1	3	18	5
16	PE161096	5	-.00316085992380977	1.81950604915619	1	3	18	5
16	PE161100	5	.306634992361069	2.20726990699768	1	3	18	5
16	PE161105	5	.249456003308296	2.13570046424866	1	3	18	5
16	PE161107	5	.898665010929108	2.94829964637756	1	3	18	5
16	PE161108	5	.0643078982830048	1.90395510196686	1	3	18	5
16	PE171015	5	1.63362002372742	3.86822485923767	1	3	18	5
16	PE171017	5	1.06941998004913	3.162029504776	1	3	18	5
17	PE171019	5	.561649024486542	2.52646493911743	1	3	18	5
16	PE171020	5	-.160052999854088	1.62312793731689	1	3	18	5
4	PE171025	5	.115648999810219	1.96821749210358	1	3	18	5
4	PE171030	5	.156350001692772	2.01916193962097	1	3	18	5
3	PE171031	5	1.07896995544434	3.17398285865784	1	3	18	5
3	PE171033	5	1.37514996528625	3.54470419883728	1	3	18	5
4	PE171035	5	.313046008348465	2.21529459953308	1	3	18	5
16	PE171036	5	.451245009899139	2.3882749080658	1	3	18	5
16	PE171039	5	1.15796995162964	3.27286529541016	1	3	18	5
4	PE171040	5	1.37284994125366	3.54182529449463	1	3	18	5
9	PE171041	5	1.35248005390167	3.51632881164551	1	3	18	5
16	PE171044	5	.380017995834351	2.29912161827087	1	3	18	5
7	PE171047	5	.764840006828308	2.78079414367676	1	3	18	5
15	PE171049	5	1.66509997844696	3.90762758255005	1	3	18	5
8	PE171050	5	.145258992910385	2.00527954101563	1	3	18	5
4	PE171051	5	1.06359004974365	3.15473222732544	1	3	18	5
3	PE171053	5	.826470017433167	2.85793471336365	1	3	18	5
16	PE171059	5	.502292990684509	2.45217037200928	1	3	18	5
16	PE171060	5	.155761003494263	2.01842474937439	1	3	18	5
17	PE171061	5	.297178000211716	2.19543290138245	1	3	18	5
16	PE171062	5	1.18069994449615	3.30131578445435	1	3	18	5
4	PE171066	5	1.28051996231079	3.4262580871582	1	3	18	5
5	PE171067	5	.973927021026611	3.04250311851501	1	3	18	5
16	PE171068	5	.541383028030396	2.50109839439392	1	3	18	5
4	PE171069	5	.412431985139847	2.33969354629517	1	3	18	5
16	PE171071	5	.869304001331329	2.91154909133911	1	3	18	5
16	PE171076	5	.475769013166428	2.41897082328796	1	3	18	5
16	PE171078	5	.667783975601196	2.65931129455566	1	3	18	5
3	PE171083	5	1.24940001964569	3.38730597496033	1	3	18	5
4	PE171086	5	1.0215699672699	3.10213661193848	1	3	18	5
4	PE171090	5	.17076900601387	2.0372097492218	1	3	18	5
7	PE171094	5	.905682027339935	2.95708250999451	1	3	18	5
5	PE171095	5	1.11435997486115	3.21827960014343	1	3	18	5
4	PE171097	5	-.0922842994332314	1.70795238018036	1	3	18	5
4	PE171101	5	-.274241000413895	1.48020160198212	1	3	18	5
16	PE171102	5	.0781074017286301	1.92122757434845	1	3	18	5
17	PE171103	5	.433809995651245	2.36645174026489	1	3	18	5
16	PE181002	5	-.102551996707916	1.69510054588318	1	3	18	5
16	PE181005	5	.190013006329536	2.06129717826843	1	3	18	5
16	PE181006	5	.204799994826317	2.07980561256409	1	3	18	5
5	PE181007	5	.245857000350952	2.13119554519653	1	3	18	5
7	PE181008	5	.306771993637085	2.20744156837463	1	3	18	5
3	PE181010	5	-.0633696988224983	1.7441440820694	1	3	18	5
3	PE181012	5	-.0598048008978367	1.74860620498657	1	3	18	5
3	PE181016	5	.304019004106522	2.20399570465088	1	3	18	5
16	PE181017	5	-.722602009773254	.918999075889587	1	3	18	5
