childid	round	yc	theta_eap	read_score	country	group	language
VN010083	5	1	-.933529019355774	-.906899273395538	4	24	6
VN010084	5	1	.125331997871399	.420677006244659	4	24	6
VN010086	5	1	.951080977916718	1.45598256587982	4	24	6
VN010087	5	1	-1.43157994747162	-1.53134441375732	4	24	6
VN010088	5	1	-1.30321002006531	-1.37039709091187	4	24	6
VN010089	5	1	-1.11334002017975	-1.13234221935272	4	24	6
VN010091	5	1	.00107485998887569	.264886170625687	4	24	6
VN010093	5	1	-.849335014820099	-.801338672637939	4	24	6
VN010094	5	1	.948982000350952	1.4533509016037	4	24	6
VN010095	5	1	1.28233003616333	1.87129521369934	4	24	6
VN010096	5	1	.256204009056091	.584761381149292	4	24	6
VN010097	5	1	.0847548022866249	.369802206754684	4	24	6
VN010100	5	1	-1.54082000255585	-1.66830706596375	4	24	6
VN010104	5	1	.994925022125244	1.51095330715179	4	24	6
VN010109	5	1	.414359986782074	.783053815364838	4	24	6
VN010118	5	1	-1.39684998989105	-1.48780071735382	4	24	6
VN010121	5	1	-.418081998825073	-.260643303394318	4	24	6
VN010122	5	1	.940110981464386	1.44222867488861	4	24	6
VN010124	5	1	-.131943002343178	.0981113538146019	4	24	6
VN010140	5	1	-.498791009187698	-.361834466457367	4	24	6
VN020001	5	1	-.949267983436584	-.926632404327393	4	24	6
VN020002	5	1	-.17289400100708	.0467679090797901	4	24	6
VN020003	5	1	-.620984971523285	-.515038549900055	4	24	6
VN020004	5	1	.742509007453918	1.1944797039032	4	24	6
VN020005	5	1	-1.60482001304626	-1.7485488653183	4	24	6
VN020007	5	1	.317286014556885	.661344647407532	4	24	6
VN020008	5	1	-1.36205005645752	-1.4441694021225	4	24	6
VN020009	5	1	-1.82448995113373	-2.02396607398987	4	24	6
VN020010	5	1	.518351972103119	.913436651229858	4	24	6
VN020011	5	1	.755881011486053	1.21124529838562	4	24	6
VN020012	5	1	.892867982387543	1.38299643993378	4	24	6
VN020013	5	1	1.61606001853943	2.28971838951111	4	24	6
VN020016	5	1	.26986500620842	.601889252662659	4	24	6
VN020017	5	1	-.156861007213593	.0668697208166122	4	24	6
VN020018	5	1	.571614027023315	.980215430259705	4	24	6
VN020019	5	1	1.11809003353119	1.66537487506866	4	24	6
VN020020	5	1	1.79715001583099	2.51676511764526	4	24	6
VN020021	5	1	.40582400560379	.772351622581482	4	24	6
VN020022	5	1	1.10857999324799	1.65345132350922	4	24	6
VN020023	5	1	-.806406021118164	-.747515261173248	4	24	6
VN020024	5	1	.797017991542816	1.2628219127655	4	24	6
VN020025	5	1	-.720546007156372	-.639865934848785	4	24	6
VN020026	5	1	-.464197993278503	-.318462520837784	4	24	6
VN020027	5	1	-.6598299741745	-.563741505146027	4	24	6
VN020028	5	1	1.28998005390167	1.88088667392731	4	24	6
VN020029	5	1	.436484009027481	.810792446136475	4	24	6
VN020032	5	1	-1.05206000804901	-1.05551075935364	4	24	6
VN020033	5	1	.346062004566193	.697423338890076	4	24	6
VN020035	5	1	-.269046992063522	-.0737865567207336	4	24	6
VN020036	5	1	1.62012994289398	2.29482126235962	4	24	6
VN020037	5	1	.383787006139755	.744722127914429	4	24	6
VN020038	5	1	-.215209007263184	-.00628569768741727	4	24	6
VN020039	5	1	.635509014129639	1.0603255033493	4	24	6
VN020041	5	1	-.762621998786926	-.692619860172272	4	24	6
VN020043	5	1	-1.49191999435425	-1.60699737071991	4	24	6
VN020044	5	1	.903351008892059	1.3961398601532	4	24	6
VN020046	5	1	-.853924989700317	-.807093501091003	4	24	6
VN020047	5	1	-.637154996395111	-.535312116146088	4	24	6
VN020048	5	1	1.52556002140045	2.17625164985657	4	24	6
VN020050	5	1	.278829008340836	.613128125667572	4	24	6
VN020052	5	1	1.31615996360779	1.91371047496796	4	24	6
VN020053	5	1	1.32245004177094	1.92159676551819	4	24	6
VN020054	5	1	-1.56353998184204	-1.69679296016693	4	24	6
VN020055	5	1	.275837004184723	.609376788139343	4	24	6
VN020056	5	1	.130256995558739	.426851838827133	4	24	6
VN020057	5	1	-.835316002368927	-.783761978149414	4	24	6
VN020060	5	1	.455060988664627	.83408385515213	4	24	6
VN020061	5	1	-1.16067004203796	-1.19168365001678	4	24	6
VN020062	5	1	.0126066999509931	.279344528913498	4	24	6
VN020063	5	1	.540871024131775	.941670536994934	4	24	6
VN020064	5	1	-.680406987667084	-.589540541172028	4	24	6
VN020065	5	1	.261523991823196	.591431498527527	4	24	6
VN020066	5	1	.822088003158569	1.29425406455994	4	24	6
VN020067	5	1	.133855998516083	.431364208459854	4	24	6
VN020068	5	1	.264221012592316	.59481292963028	4	24	6
VN020069	5	1	.270195990800858	.602304220199585	4	24	6
VN020070	5	1	-1.07158994674683	-1.07999694347382	4	24	6
VN020073	5	1	.608650028705597	1.02665030956268	4	24	6
VN020075	5	1	.368817001581192	.725953042507172	4	24	6
VN020077	5	1	-.556334018707275	-.433980613946915	4	24	6
VN020078	5	1	.574235022068024	.983501553535461	4	24	6
VN020079	5	1	.50024801492691	.890738308429718	4	24	6
VN020080	5	1	.99778801202774	1.51454281806946	4	24	6
VN020081	5	1	-.61822897195816	-.511583089828491	4	24	6
VN020083	5	1	.251309990882874	.578625380992889	4	24	6
VN020084	5	1	-1.41202998161316	-1.50683307647705	4	24	6
VN020086	5	1	.389901012182236	.752387702465057	4	24	6
VN020087	5	1	-.956584990024567	-.935806334018707	4	24	6
VN020088	5	1	1.08170998096466	1.61976230144501	4	24	6
VN020089	5	1	.160284996032715	.464500278234482	4	24	6
VN020090	5	1	-1.0565299987793	-1.06111514568329	4	24	6
VN020092	5	1	-.00310800992883742	.259641796350479	4	24	6
VN020095	5	1	1.02059996128082	1.54314398765564	4	24	6
VN020096	5	1	.627471029758453	1.05024766921997	4	24	6
VN020097	5	1	-1.34336996078491	-1.42074871063232	4	24	6
VN020098	5	1	.361548006534576	.716839373111725	4	24	6
VN020100	5	1	.498629003763199	.888708412647247	4	24	6
VN020105	5	1	1.51267004013062	2.16009044647217	4	24	6
VN020106	5	1	.203035995364189	.518100559711456	4	24	6
VN020108	5	1	.0381143987178802	.311325520277023	4	24	6
VN020110	5	1	-2.24989008903503	-2.55732321739197	4	24	6
VN020112	5	1	.481875985860825	.867703855037689	4	24	6
VN020113	5	1	-1.12445998191833	-1.14628422260284	4	24	6
VN020114	5	1	.191461995244026	.503589332103729	4	24	6
VN020117	5	1	.264750003814697	.595476150512695	4	24	6
VN020118	5	1	1.00458002090454	1.52305853366852	4	24	6
VN020119	5	1	-.576299011707306	-.459012269973755	4	24	6
VN020125	5	1	1.05283999443054	1.58356583118439	4	24	6
VN020129	5	1	1.23698997497559	1.81444895267487	4	24	6
VN020131	5	1	.0325211994349957	.304312884807587	4	24	6
VN020133	5	1	.478960990905762	.864049136638641	4	24	6
VN020135	5	1	-1.80352997779846	-1.99768698215485	4	24	6
VN020136	5	1	.28082600235939	.615631878376007	4	24	6
VN030001	5	1	.154173001646996	.456837207078934	4	24	6
VN030002	5	1	-1.54598999023438	-1.67478907108307	4	24	6
VN030003	5	1	1.34352004528046	1.94801390171051	4	24	6
VN030004	5	1	.651696026325226	1.08062040805817	4	24	6
VN030005	5	1	-1.76409995555878	-1.94825053215027	4	24	6
VN030006	5	1	-.903864026069641	-.869705975055695	4	24	6
VN030007	5	1	.146439999341965	.447141736745834	4	24	6
VN030008	5	1	-.419725000858307	-.262703269720078	4	24	6
VN030009	5	1	-.325091004371643	-.144053295254707	4	24	6
VN030010	5	1	-1.07246005535126	-1.0810878276825	4	24	6
VN030011	5	1	.119916997849941	.413887798786163	4	24	6
VN030012	5	1	-1.3084499835968	-1.3769668340683	4	24	6
VN030013	5	1	-.910528004169464	-.87806111574173	4	24	6
VN030014	5	1	-1.13724005222321	-1.16230762004852	4	24	6
VN030015	5	1	-1.16612005233765	-1.19851672649384	4	24	6
VN030016	5	1	-.457861006259918	-.310517340898514	4	24	6
VN030017	5	1	-.728672027587891	-.650054156780243	4	24	6
VN030018	5	1	-.531488001346588	-.402829229831696	4	24	6
VN030019	5	1	-1.11337995529175	-1.13239228725433	4	24	6
VN030020	5	1	-1.11031997203827	-1.12855577468872	4	24	6
VN030021	5	1	-.784834027290344	-.720468819141388	4	24	6
VN030022	5	1	-.324369013309479	-.143148064613342	4	24	6
VN030023	5	1	-1.09504997730255	-1.10941064357758	4	24	6
VN030024	5	1	-.441863000392914	-.290459394454956	4	24	6
VN030025	5	1	-1.12327003479004	-1.14479231834412	4	24	6
VN030026	5	1	1.68211996555328	2.37254285812378	4	24	6
VN030027	5	1	-.061073299497366	.186966210603714	4	24	6
VN030028	5	1	-1.26110005378723	-1.31760048866272	4	24	6
VN030029	5	1	-.25434398651123	-.055352259427309	4	24	6
VN030030	5	1	-.328593999147415	-.148445263504982	4	24	6
VN030031	5	1	-1.13987004756927	-1.16560506820679	4	24	6
VN030032	5	1	-1.32720994949341	-1.40048766136169	4	24	6
VN030033	5	1	-1.35716998577118	-1.43805086612701	4	24	6
VN030034	5	1	.857595980167389	1.33877325057983	4	24	6
VN030035	5	1	-.529265999794006	-.400043338537216	4	24	6
VN030036	5	1	-1.28156995773315	-1.3432651758194	4	24	6
VN030037	5	1	-1.15936994552612	-1.19005358219147	4	24	6
VN030038	5	1	-1.20828998088837	-1.2513884305954	4	24	6
VN030039	5	1	-1.13021004199982	-1.15349352359772	4	24	6
VN030040	5	1	-.444770008325577	-.294104158878326	4	24	6
VN030041	5	1	.576905012130737	.986849129199982	4	24	6
VN030042	5	1	.480533987283707	.866021335124969	4	24	6
VN030043	5	1	-.727111995220184	-.648098230361938	4	24	6
VN030044	5	1	-.197444006800652	.0159876625984907	4	24	6
VN030046	5	1	.401962012052536	.767509520053864	4	24	6
VN030047	5	1	-.333088010549545	-.154079750180244	4	24	6
VN030048	5	1	-1.09958004951477	-1.11509037017822	4	24	6
VN030049	5	1	-.087697297334671	.153585627675056	4	24	6
VN030050	5	1	-.42069199681282	-.263915687799454	4	24	6
VN030051	5	1	-1.33930003643036	-1.41564583778381	4	24	6
VN030052	5	1	1.20487999916077	1.77419018745422	4	24	6
VN030053	5	1	-.125928997993469	.105651579797268	4	24	6
VN030055	5	1	-.0877188965678215	.153558552265167	4	24	6
VN030056	5	1	-.0776413008570671	.166193619370461	4	24	6
VN030057	5	1	-.78905200958252	-.725757241249084	4	24	6
VN030058	5	1	-1.1603000164032	-1.19121968746185	4	24	6
VN030059	5	1	.00776604982092977	.273275434970856	4	24	6
VN030061	5	1	-1.30606997013092	-1.37398278713226	4	24	6
VN030062	5	1	-1.16867005825043	-1.2017138004303	4	24	6
VN030063	5	1	-.411951988935471	-.2529576420784	4	24	6
VN030064	5	1	.413951992988586	.782542288303375	4	24	6
VN030065	5	1	-.300543993711472	-.113276794552803	4	24	6
VN030066	5	1	-1.81678998470306	-2.01431202888489	4	24	6
VN030067	5	1	.234422996640205	.557452857494354	4	24	6
VN030069	5	1	-.901579976081848	-.866842269897461	4	24	6
VN030070	5	1	-1.94384002685547	-2.1736044883728	4	24	6
VN030071	5	1	-.54951399564743	-.425429821014404	4	24	6
VN030072	5	1	.475030988454819	.859121739864349	4	24	6
VN030073	5	1	.614431023597717	1.03389847278595	4	24	6
VN030074	5	1	-.860848009586334	-.81577342748642	4	24	6
VN030075	5	1	-.316816985607147	-.133679509162903	4	24	6
VN030077	5	1	-.078608401119709	.164981082081795	4	24	6
VN030078	5	1	-.0133988000452518	.246739432215691	4	24	6
VN030079	5	1	-.337491005659103	-.159600138664246	4	24	6
VN030082	5	1	-2.35257005691528	-2.68606114387512	4	24	6
VN030083	5	1	.318468004465103	.662826597690582	4	24	6
VN030084	5	1	.210360005497932	.527283191680908	4	24	6
VN030086	5	1	-1.7465900182724	-1.9262969493866	4	24	6
VN030087	5	1	.232114002108574	.554557859897614	4	24	6
VN030088	5	1	.161066994071007	.465480744838715	4	24	6
VN030089	5	1	-1.22318005561829	-1.2700572013855	4	24	6
VN030090	5	1	-1.04800999164581	-1.05043292045593	4	24	6
VN030092	5	1	.269775003194809	.601776421070099	4	24	6
VN030093	5	1	-1.45244002342224	-1.55749821662903	4	24	6
VN030094	5	1	-.12873700261116	.102130964398384	4	24	6
VN030095	5	1	1.23487997055054	1.81180346012115	4	24	6
VN030096	5	1	.0968388020992279	.384952872991562	4	24	6
VN030097	5	1	.816331028938293	1.28703618049622	4	24	6
VN030098	5	1	.21840900182724	.53737485408783	4	24	6
VN030099	5	1	-.770276010036469	-.702216267585754	4	24	6
VN030100	5	1	-1.35392999649048	-1.43398857116699	4	24	6
VN030120	5	1	-1.39235997200012	-1.48217129707336	4	24	6
VN030127	5	1	.371403992176056	.729196548461914	4	24	6
VN030129	5	1	-1.45701003074646	-1.56322801113129	4	24	6
VN030130	5	1	-.753951013088226	-.681748390197754	4	24	6
VN030131	5	1	-1.3008199930191	-1.36740052700043	4	24	6
VN030132	5	1	-.525582015514374	-.395424425601959	4	24	6
VN030138	5	1	.819853007793427	1.29145193099976	4	24	6
VN040001	5	1	-.488577008247375	-.349028378725052	4	24	6
VN040002	5	1	1.35733997821808	1.96534109115601	4	24	6
VN040003	5	1	-.134243994951248	.0952264219522476	4	24	6
VN040004	5	1	.311174988746643	.653682768344879	4	24	6
VN040005	5	1	-1.36108994483948	-1.44296562671661	4	24	6
VN040006	5	1	1.23695003986359	1.81439888477325	4	24	6
VN040007	5	1	-1.52205002307892	-1.64477372169495	4	24	6
VN040008	5	1	-.809423983097076	-.751299142837524	4	24	6
VN040009	5	1	.535894989967346	.935431718826294	4	24	6
VN040012	5	1	-.00570562016218901	.256384968757629	4	24	6
VN040013	5	1	.475578993558884	.85980886220932	4	24	6
VN040014	5	1	-.0776057988405228	.166238129138947	4	24	6
VN040015	5	1	.769221007823944	1.22797060012817	4	24	6
VN040017	5	1	.543199002742767	.94458931684494	4	24	6
VN040018	5	1	-.755074024200439	-.683156371116638	4	24	6
VN040020	5	1	.146272003650665	.446931093931198	4	24	6
VN040021	5	1	.261141985654831	.590952515602112	4	24	6
VN040022	5	1	-.848856985569	-.800739347934723	4	24	6
VN040023	5	1	-.418484002351761	-.261147350072861	4	24	6
VN040024	5	1	-.65818202495575	-.561675369739532	4	24	6
VN040025	5	1	-1.89452004432678	-2.11176824569702	4	24	6
VN040026	5	1	-.637677013874054	-.535966634750366	4	24	6
VN040028	5	1	-.651251018047333	-.552985429763794	4	24	6
VN040029	5	1	.961293995380402	1.46878743171692	4	24	6
VN040030	5	1	-.444721013307571	-.294042706489563	4	24	6
VN040031	5	1	-1.23622000217438	-1.28640639781952	4	24	6
VN040032	5	1	-1.74256002902985	-1.92124426364899	4	24	6
VN040033	5	1	-.178929999470711	.0392001122236252	4	24	6
VN040034	5	1	.0336202010512352	.305690795183182	4	24	6
VN040035	5	1	-.0936537012457848	.146117627620697	4	24	6
VN040036	5	1	2.16526007652283	2.9782931804657	4	24	6
VN040037	5	1	-2.01185989379883	-2.25888633728027	4	24	6
VN040039	5	1	-1.28164005279541	-1.3433530330658	4	24	6
VN040043	5	1	1.20513999462128	1.77451610565186	4	24	6
VN040044	5	1	-.328489989042282	-.148314863443375	4	24	6
VN040045	5	1	1.34107005596161	1.94494223594666	4	24	6
VN040046	5	1	-.555212020874023	-.432573884725571	4	24	6
VN040047	5	1	-.830533981323242	-.777766406536102	4	24	6
VN040048	5	1	-.864147007465363	-.819909632205963	4	24	6
VN040049	5	1	-.773033022880554	-.705672979354858	4	24	6
VN040050	5	1	-1.07730996608734	-1.08716857433319	4	24	6
VN040051	5	1	1.14423000812531	1.69814848899841	4	24	6
VN040052	5	1	-.636314988136292	-.534258961677551	4	24	6
VN040053	5	1	-.0437600985169411	.208673104643822	4	24	6
VN040054	5	1	1.61013996601105	2.28229594230652	4	24	6
VN040055	5	1	2.06556010246277	2.85329151153564	4	24	6
VN040056	5	1	.592739999294281	1.00670266151428	4	24	6
VN040059	5	1	-.215798005461693	-.00702417083084583	4	24	6
VN040060	5	1	1.01152002811432	1.53175973892212	4	24	6
VN040061	5	1	.34452098608017	.695491254329681	4	24	6
VN040062	5	1	-.578429996967316	-.461684048175812	4	24	6
VN040063	5	1	.72623997926712	1.17408204078674	4	24	6
VN040064	5	1	.78157502412796	1.24345982074738	4	24	6
VN040065	5	1	-.488691002130508	-.349171310663223	4	24	6
VN040070	5	1	-.413201987743378	-.254524856805801	4	24	6
VN040073	5	1	-1.03138995170593	-1.02959513664246	4	24	6
VN040075	5	1	.0643453970551491	.344213366508484	4	24	6
VN040076	5	1	.664034008979797	1.09608948230743	4	24	6
VN040078	5	1	-.308665007352829	-.123458743095398	4	24	6
VN040079	5	1	-.12652200460434	.10490807890892	4	24	6
VN040081	5	1	-1.19275999069214	-1.23191726207733	4	24	6
VN040082	5	1	.249707996845245	.576616823673248	4	24	6
VN040083	5	1	-.373104989528656	-.204252153635025	4	24	6
VN040084	5	1	.669018983840942	1.10233962535858	4	24	6
VN040085	5	1	.154678001999855	.45747035741806	4	24	6
VN040087	5	1	.52022397518158	.915783703327179	4	24	6
VN040088	5	1	.763438999652863	1.22072124481201	4	24	6
VN040089	5	1	.598079025745392	1.01339662075043	4	24	6
VN040090	5	1	-.159529000520706	.0635246485471725	4	24	6
VN040091	5	1	-1.94888997077942	-2.179936170578	4	24	6
VN040092	5	1	-.53456699848175	-.406689614057541	4	24	6
VN040093	5	1	.0469967015087605	.32246196269989	4	24	6
VN040094	5	1	-.161658003926277	.0608553513884544	4	24	6
VN040095	5	1	-.436165988445282	-.283316612243652	4	24	6
VN040096	5	1	-1.01546001434326	-1.00962245464325	4	24	6
VN040097	5	1	-.272112995386124	-.0776306465268135	4	24	6
VN040098	5	1	.469045013189316	.851616680622101	4	24	6
VN040100	5	1	-.167699992656708	.0532800406217575	4	24	6
VN040106	5	1	-1.56745994091034	-1.70170772075653	4	24	6
VN040108	5	1	.330415010452271	.677805483341217	4	24	6
VN040113	5	1	-.882860004901886	-.843371570110321	4	24	6
VN040118	5	1	-.796155989170074	-.734664022922516	4	24	6
VN040119	5	1	-.711347997188568	-.628333687782288	4	24	6
VN040129	5	1	-.522190988063812	-.391172826290131	4	24	6
VN040143	5	1	-1.27029001712799	-1.32912266254425	4	24	6
VN040151	5	1	-.469422996044159	-.325013518333435	4	24	6
VN040164	5	1	-.766614973545074	-.697626173496246	4	24	6
VN040171	5	1	.210479006171227	.527432382106781	4	24	6
VN040174	5	1	.2950100004673	.633415460586548	4	24	6
VN050001	5	1	.444875001907349	.821312844753265	4	24	6
VN050002	5	1	1.15898001194	1.71664178371429	4	24	6
VN050003	5	1	1.4415500164032	2.0709216594696	4	24	6
VN050004	5	1	-.166420996189117	.0548836179077625	4	24	6
VN050006	5	1	-.51444000005722	-.381454825401306	4	24	6
VN050007	5	1	.299953997135162	.639614164829254	4	24	6
VN050008	5	1	.0380158983170986	.311202019453049	4	24	6
VN050009	5	1	.52436900138855	.92098069190979	4	24	6
VN050010	5	1	.747273027896881	1.20045280456543	4	24	6
VN050011	5	1	.825524985790253	1.29856336116791	4	24	6
VN050012	5	1	1.32335996627808	1.92273771762848	4	24	6
VN050013	5	1	-.241846993565559	-.0396838076412678	4	24	6
VN050014	5	1	-.524194002151489	-.393684178590775	4	24	6
VN050015	5	1	.831676006317139	1.30627536773682	4	24	6
VN050016	5	1	.105616003274918	.39595752954483	4	24	6
VN050017	5	1	.298981994390488	.638395488262177	4	24	6
VN050019	5	1	-.320818990468979	-.138697132468224	4	24	6
VN050021	5	1	.308158993721008	.649901390075684	4	24	6
VN050022	5	1	.442496001720428	.818330109119415	4	24	6
VN050023	5	1	2.20440006256104	3.02736592292786	4	24	6
VN050024	5	1	.0243744999170303	.294098734855652	4	24	6
VN050025	5	1	.0251793991774321	.295107901096344	4	24	6
VN050026	5	1	-.184333994984627	.0324247032403946	4	24	6
VN050027	5	1	.030044699087739	.301207900047302	4	24	6
VN050028	5	1	-.842531979084015	-.792809188365936	4	24	6
VN050031	5	1	-.0132451001554728	.246932134032249	4	24	6
VN050033	5	1	-.158215999603271	.0651708617806435	4	24	6
VN050034	5	1	1.55691003799438	2.21555757522583	4	24	6
VN050035	5	1	1.21820998191833	1.79090297222137	4	24	6
VN050036	5	1	.813737988471985	1.2837849855423	4	24	6
VN050038	5	1	-.312983006238937	-.12887254357338	4	24	6
VN050041	5	1	-.176488995552063	.0422605872154236	4	24	6
VN050042	5	1	-1.90195000171661	-2.12108373641968	4	24	6
VN050043	5	1	-.0182010997086763	.24071840941906	4	24	6
VN050044	5	1	.39104101061821	.753817021846771	4	24	6
VN050045	5	1	.24795800447464	.574422717094421	4	24	6
VN050047	5	1	-1.04857003688812	-1.05113506317139	4	24	6
VN050048	5	1	.156487002968788	.459738433361053	4	24	6
VN050049	5	1	1.45779001712799	2.09128308296204	4	24	6
VN050050	5	1	-1.33214998245239	-1.40668129920959	4	24	6
VN050052	5	1	.172949999570847	.480379372835159	4	24	6
VN050053	5	1	-1.44133996963501	-1.54358124732971	4	24	6
VN050054	5	1	-.889626026153564	-.851854681968689	4	24	6
VN050055	5	1	1.24943995475769	1.83005845546722	4	24	6
VN050056	5	1	-1.25685000419617	-1.3122718334198	4	24	6
VN050057	5	1	.690315008163452	1.12904000282288	4	24	6
VN050058	5	1	-1.25843000411987	-1.31425285339355	4	24	6
VN050059	5	1	.17247200012207	.479780077934265	4	24	6
VN050060	5	1	2.03756999969482	2.81819820404053	4	24	6
VN050061	5	1	.541468024253845	.942419052124023	4	24	6
