childid	country	round	yc	math	group
VN080165	4	4	1	542.12939453125	23
VN090001	4	4	1	566.448974609375	23
VN090002	4	4	1	563.508422851563	23
VN090003	4	4	1	549.876098632813	23
VN090004	4	4	1	458.739074707031	23
VN090005	4	4	1	498.367767333984	23
VN090006	4	4	1	472.013244628906	23
VN090007	4	4	1	518.054626464844	23
VN090008	4	4	1	450.904388427734	23
VN090009	4	4	1	529.757873535156	23
VN090010	4	4	1	591.60107421875	23
VN090011	4	4	1	459.170043945313	23
VN090012	4	4	1	459.279052734375	23
VN090013	4	4	1	410.912872314453	23
VN090014	4	4	1	499.093811035156	23
VN090015	4	4	1	479.662628173828	23
VN090016	4	4	1	490.70751953125	23
VN090017	4	4	1	287.285736083984	23
VN090018	4	4	1	397.267272949219	23
VN090019	4	4	1	409.361022949219	23
VN090020	4	4	1	548.319641113281	23
VN090021	4	4	1	471.773162841797	23
VN090023	4	4	1	416.571166992188	23
VN090024	4	4	1	489.356292724609	23
VN090025	4	4	1	521.709838867188	23
VN090026	4	4	1	475.468017578125	23
VN090027	4	4	1	452.076812744141	23
VN090028	4	4	1	493.270050048828	23
VN090029	4	4	1	500.509124755859	23
VN090031	4	4	1	527.710510253906	23
VN090032	4	4	1	423.811370849609	23
VN090033	4	4	1	328.589904785156	23
VN090034	4	4	1	525.227661132813	23
VN090035	4	4	1	400.252258300781	23
VN090036	4	4	1	383.229309082031	23
VN090037	4	4	1	501.387634277344	23
VN090038	4	4	1	415.739013671875	23
VN090042	4	4	1	466.087249755859	23
VN090044	4	4	1	445.501556396484	23
VN090045	4	4	1	419.599578857422	23
VN090047	4	4	1	364.593658447266	23
VN090049	4	4	1	431.502532958984	23
VN090050	4	4	1	528.666198730469	23
VN090051	4	4	1	429.968292236328	23
VN090052	4	4	1	461.123870849609	23
VN090054	4	4	1	420.567474365234	23
VN090056	4	4	1	475.304534912109	23
VN090057	4	4	1	486.442230224609	23
VN090058	4	4	1	530.125549316406	23
VN090059	4	4	1	368.876007080078	23
VN090060	4	4	1	505.619659423828	23
VN090061	4	4	1	503.829803466797	23
VN090063	4	4	1	428.53271484375	23
VN090066	4	4	1	465.000152587891	23
VN090067	4	4	1	301.968627929688	23
VN090068	4	4	1	309.565460205078	23
VN090069	4	4	1	357.148040771484	23
VN090070	4	4	1	519.211608886719	23
VN090073	4	4	1	465.525634765625	23
VN090078	4	4	1	428.962036132813	23
VN090079	4	4	1	510.020477294922	23
VN090080	4	4	1	530.238891601563	23
VN090081	4	4	1	487.601806640625	23
VN090085	4	4	1	432.651947021484	23
VN090086	4	4	1	482.188720703125	23
VN090091	4	4	1	358.522583007813	23
VN090092	4	4	1	490.762176513672	23
VN090093	4	4	1	479.310119628906	23
VN090094	4	4	1	444.40869140625	23
VN090095	4	4	1	263.379699707031	23
VN090097	4	4	1	477.644073486328	23
VN090098	4	4	1	370.837554931641	23
VN090099	4	4	1	389.640411376953	23
VN090101	4	4	1	561.186340332031	23
VN090102	4	4	1	491.580291748047	23
VN090105	4	4	1	403.290100097656	23
VN090106	4	4	1	350.814331054688	23
VN090120	4	4	1	462.741577148438	23
VN090121	4	4	1	363.68994140625	23
VN100002	4	4	1	497.165893554688	23
VN100003	4	4	1	597.950378417969	23
VN100004	4	4	1	623.185241699219	23
VN100006	4	4	1	565.122802734375	23
VN100007	4	4	1	466.216796875	23
VN100009	4	4	1	396.700408935547	23
VN100010	4	4	1	629.244873046875	23
VN100011	4	4	1	429.335845947266	23
VN100012	4	4	1	586.993286132813	23
VN100013	4	4	1	575.911499023438	23
VN100014	4	4	1	579.599914550781	23
VN100015	4	4	1	598.283203125	23
VN100017	4	4	1	630.704406738281	23
VN100018	4	4	1	656.230407714844	23
VN100020	4	4	1	613.782531738281	23
VN100022	4	4	1	892.742370605469	23
VN100024	4	4	1	533.407287597656	23
VN100025	4	4	1	521.501220703125	23
VN100026	4	4	1	400.417053222656	23
VN100027	4	4	1	619.796325683594	23
VN100029	4	4	1	549.080993652344	23
VN100030	4	4	1	573.799682617188	23
VN100031	4	4	1	532.593200683594	23
VN100032	4	4	1	678.533020019531	23
VN100033	4	4	1	521.580993652344	23
VN100035	4	4	1	456.069549560547	23
VN100036	4	4	1	656.210021972656	23
VN100038	4	4	1	543.407409667969	23
VN100039	4	4	1	513.977294921875	23
VN100040	4	4	1	423.949432373047	23
VN100041	4	4	1	485.133026123047	23
VN100042	4	4	1	485.851318359375	23
VN100043	4	4	1	575.4755859375	23
VN100044	4	4	1	647.047973632813	23
VN100045	4	4	1	586.953308105469	23
VN100046	4	4	1	571.89990234375	23
VN100047	4	4	1	543.604431152344	23
VN100048	4	4	1	638.982543945313	23
VN100050	4	4	1	559.448547363281	23
VN100051	4	4	1	584.184692382813	23
VN100052	4	4	1	485.521209716797	23
VN100054	4	4	1	615.2216796875	23
VN100055	4	4	1	524.426513671875	23
VN100056	4	4	1	519.735229492188	23
VN100057	4	4	1	488.796661376953	23
VN100058	4	4	1	571.395446777344	23
VN100059	4	4	1	620.328674316406	23
VN100060	4	4	1	660.225524902344	23
VN100061	4	4	1	657.148620605469	23
VN100062	4	4	1	579.908203125	23
VN100064	4	4	1	546.076171875	23
VN100066	4	4	1	519.972717285156	23
VN100067	4	4	1	623.296081542969	23
VN100068	4	4	1	553.136657714844	23
VN100069	4	4	1	552.621765136719	23
VN100070	4	4	1	609.374755859375	23
VN100071	4	4	1	592.857788085938	23
VN100072	4	4	1	342.906036376953	23
VN100073	4	4	1	627.463134765625	23
VN100076	4	4	1	492.450897216797	23
VN100077	4	4	1	681.747497558594	23
VN100078	4	4	1	735.682861328125	23
VN100079	4	4	1	489.386840820313	23
VN100080	4	4	1	622.701293945313	23
VN100081	4	4	1	523.015380859375	23
VN100082	4	4	1	575.617309570313	23
VN100083	4	4	1	430.978607177734	23
VN100084	4	4	1	573.959411621094	23
VN100085	4	4	1	519.201293945313	23
VN100086	4	4	1	395.562866210938	23
VN100087	4	4	1	451.599609375	23
VN100088	4	4	1	656.401062011719	23
VN100089	4	4	1	507.403411865234	23
VN100090	4	4	1	521.085327148438	23
VN100091	4	4	1	604.904541015625	23
VN100092	4	4	1	585.661437988281	23
VN100093	4	4	1	460.435302734375	23
VN100094	4	4	1	564.007019042969	23
VN100095	4	4	1	682.85546875	23
VN100096	4	4	1	498.853118896484	23
VN100097	4	4	1	483.556701660156	23
VN100098	4	4	1	514.479309082031	23
VN100099	4	4	1	497.498931884766	23
VN100100	4	4	1	568.062316894531	23
VN100101	4	4	1	510.260406494141	23
VN100103	4	4	1	571.54052734375	23
VN100106	4	4	1	598.453552246094	23
VN100107	4	4	1	722.22509765625	23
VN100108	4	4	1	417.786163330078	23
VN100109	4	4	1	543.964721679688	23
VN100111	4	4	1	506.001495361328	23
VN100113	4	4	1	550.304870605469	23
VN100115	4	4	1	506.080078125	23
VN100118	4	4	1	536.810852050781	23
VN110001	4	4	1	643.227294921875	23
VN110002	4	4	1	583.830139160156	23
VN110003	4	4	1	711.338684082031	23
VN110005	4	4	1	603.315124511719	23
VN110006	4	4	1	562.084716796875	23
VN110007	4	4	1	489.545532226563	23
VN110008	4	4	1	628.369934082031	23
VN110010	4	4	1	559.569152832031	23
VN110012	4	4	1	585.847595214844	23
VN110013	4	4	1	568.841369628906	23
VN110014	4	4	1	442.028289794922	23
VN110015	4	4	1	443.984985351563	23
VN110017	4	4	1	462.648010253906	23
VN110018	4	4	1	646.225280761719	23
VN110019	4	4	1	658.432373046875	23
VN110021	4	4	1	549.16162109375	23
VN110024	4	4	1	466.742156982422	23
VN110025	4	4	1	572.265686035156	23
VN110026	4	4	1	558.648376464844	23
VN110027	4	4	1	561.685607910156	23
VN110028	4	4	1	577.21337890625	23
VN110029	4	4	1	514.14453125	23
VN110030	4	4	1	635.759155273438	23
VN110031	4	4	1	534.176513671875	23
VN110032	4	4	1	558.681213378906	23
VN110033	4	4	1	568.955200195313	23
VN110034	4	4	1	555.131958007813	23
VN110035	4	4	1	541.622375488281	23
VN110036	4	4	1	553.966125488281	23
VN110037	4	4	1	625.307006835938	23
VN110038	4	4	1	643.799133300781	23
VN110040	4	4	1	482.252105712891	23
VN110041	4	4	1	435.492370605469	23
VN110042	4	4	1	523.25	23
VN110043	4	4	1	512.958984375	23
VN110044	4	4	1	562.451477050781	23
VN110045	4	4	1	640.154235839844	23
VN110046	4	4	1	440.354827880859	23
VN110047	4	4	1	518.342956542969	23
VN110048	4	4	1	544.470947265625	23
VN110049	4	4	1	537.242126464844	23
VN110050	4	4	1	541.48876953125	23
VN110051	4	4	1	632.046691894531	23
VN110052	4	4	1	457.248229980469	23
VN110053	4	4	1	550.245422363281	23
VN110054	4	4	1	630.899230957031	23
VN110055	4	4	1	586.226989746094	23
VN110056	4	4	1	433.227325439453	23
VN110057	4	4	1	513.1298828125	23
VN110058	4	4	1	431.2353515625	23
VN110059	4	4	1	653.553344726563	23
VN110060	4	4	1	573.250915527344	23
VN110061	4	4	1	497.172393798828	23
VN110062	4	4	1	651.891357421875	23
VN110064	4	4	1	567.602661132813	23
VN110066	4	4	1	599.363159179688	23
VN110067	4	4	1	621.69775390625	23
VN110068	4	4	1	511.240417480469	23
VN110069	4	4	1	448.486145019531	23
VN110072	4	4	1	656.478759765625	23
VN110073	4	4	1	556.430236816406	23
VN110074	4	4	1	603.818176269531	23
VN110075	4	4	1	632.092590332031	23
VN110076	4	4	1	546.849060058594	23
VN110077	4	4	1	592.569458007813	23
VN110078	4	4	1	516.85400390625	23
VN110079	4	4	1	518.179016113281	23
VN110080	4	4	1	590.060180664063	23
VN110081	4	4	1	494.223693847656	23
VN110082	4	4	1	639.654968261719	23
VN110083	4	4	1	593.961059570313	23
VN110084	4	4	1	541.648864746094	23
VN110085	4	4	1	724.532836914063	23
VN110086	4	4	1	605.183471679688	23
VN110087	4	4	1	551.39111328125	23
VN110089	4	4	1	491.190979003906	23
VN110090	4	4	1	564.236755371094	23
VN110091	4	4	1	629.470275878906	23
VN110092	4	4	1	541.14453125	23
VN110093	4	4	1	493.959564208984	23
VN110094	4	4	1	593.442626953125	23
VN110095	4	4	1	596.797546386719	23
VN110096	4	4	1	677.686096191406	23
VN110097	4	4	1	501.953338623047	23
VN110098	4	4	1	559.219299316406	23
VN110099	4	4	1	622.857971191406	23
VN110100	4	4	1	568.427795410156	23
VN110101	4	4	1	576.232055664063	23
VN110104	4	4	1	552.173828125	23
VN110108	4	4	1	631.504211425781	23
VN110115	4	4	1	456.185333251953	23
VN110119	4	4	1	577.573120117188	23
VN110121	4	4	1	472.316619873047	23
VN110123	4	4	1	538.589294433594	23
VN110125	4	4	1	683.386535644531	23
VN110126	4	4	1	625.225524902344	23
VN120001	4	4	1	529.126953125	23
VN120003	4	4	1	503.202575683594	23
VN120004	4	4	1	682.612243652344	23
VN120006	4	4	1	622.612182617188	23
VN120009	4	4	1	514.848022460938	23
VN120010	4	4	1	677.008544921875	23
VN120011	4	4	1	625.357971191406	23
VN120013	4	4	1	539.951599121094	23
VN120014	4	4	1	570.399169921875	23
VN120015	4	4	1	617.917785644531	23
VN120016	4	4	1	617.483520507813	23
VN120017	4	4	1	609.699523925781	23
VN120018	4	4	1	579.750793457031	23
VN120020	4	4	1	484.795989990234	23
VN120022	4	4	1	535.302978515625	23
VN120024	4	4	1	356.630828857422	23
VN120026	4	4	1	643.103759765625	23
VN120030	4	4	1	665.323608398438	23
VN120032	4	4	1	623.275695800781	23
VN120033	4	4	1	638.661560058594	23
VN120035	4	4	1	559.266174316406	23
VN120036	4	4	1	613.357177734375	23
VN120037	4	4	1	485.205230712891	23
VN120038	4	4	1	737.882263183594	23
VN120039	4	4	1	517.931457519531	23
VN120040	4	4	1	560.325805664063	23
VN120041	4	4	1	651.283874511719	23
VN120042	4	4	1	665.844482421875	23
VN120045	4	4	1	455.795623779297	23
VN120046	4	4	1	439.099334716797	23
VN120048	4	4	1	496.432830810547	23
VN120049	4	4	1	500.510406494141	23
VN120050	4	4	1	546.070678710938	23
VN120053	4	4	1	637.428771972656	23
VN120055	4	4	1	647.877075195313	23
VN120058	4	4	1	656.012634277344	23
VN120059	4	4	1	563.759094238281	23
VN120060	4	4	1	521.115478515625	23
VN120061	4	4	1	729.769714355469	23
VN120062	4	4	1	577.54296875	23
VN120063	4	4	1	525.833679199219	23
VN120065	4	4	1	552.549438476563	23
VN120066	4	4	1	562.337524414063	23
VN120067	4	4	1	674.570983886719	23
VN120068	4	4	1	557.372436523438	23
VN120069	4	4	1	590.503234863281	23
VN120070	4	4	1	601.341125488281	23
VN120071	4	4	1	695.453552246094	23
VN120072	4	4	1	608.7978515625	23
VN120076	4	4	1	642.124389648438	23
VN120077	4	4	1	658.442565917969	23
VN120078	4	4	1	618.096130371094	23
VN120079	4	4	1	444.342468261719	23
VN120080	4	4	1	688.668029785156	23
VN120081	4	4	1	637.270874023438	23
VN120083	4	4	1	608.282043457031	23
VN120084	4	4	1	576.2080078125	23
VN120085	4	4	1	547.714477539063	23
VN120086	4	4	1	713.050354003906	23
VN120087	4	4	1	632.600708007813	23
VN120088	4	4	1	596.118896484375	23
VN120089	4	4	1	851.383422851563	23
VN120090	4	4	1	465.005340576172	23
VN120092	4	4	1	630.100708007813	23
VN120093	4	4	1	528.2646484375	23
VN120094	4	4	1	438.331268310547	23
VN120095	4	4	1	542.718688964844	23
VN120096	4	4	1	464.401184082031	23
VN120097	4	4	1	512.0068359375	23
VN120098	4	4	1	566.890258789063	23
VN120099	4	4	1	403.385467529297	23
VN120100	4	4	1	564.421081542969	23
VN120114	4	4	1	525.081848144531	23
VN120115	4	4	1	339.244537353516	23
VN120121	4	4	1	554.596923828125	23
VN120124	4	4	1	616.173034667969	23
VN120125	4	4	1	590.115051269531	23
VN120126	4	4	1	597.502990722656	23
VN120133	4	4	1	618.036254882813	23
VN120134	4	4	1	807.958801269531	23
VN120135	4	4	1	518.969421386719	23
VN120139	4	4	1	571.871398925781	23
VN120140	4	4	1	551.842102050781	23
VN120141	4	4	1	600.748901367188	23
VN120142	4	4	1	717.981628417969	23
VN120148	4	4	1	571.861755371094	23
VN120150	4	4	1	555.082275390625	23
VN130001	4	4	1	557.250549316406	23
VN130002	4	4	1	578.588012695313	23
VN130003	4	4	1	469.214813232422	23
VN130004	4	4	1	521.928527832031	23
VN130005	4	4	1	653.964721679688	23
VN130006	4	4	1	676.975463867188	23
VN130007	4	4	1	779.228515625	23
VN130008	4	4	1	525.446716308594	23
VN130009	4	4	1	512.517028808594	23
VN130010	4	4	1	544.589050292969	23
VN130011	4	4	1	557.567260742188	23
VN130012	4	4	1	523.970153808594	23
VN130013	4	4	1	588.689147949219	23
VN130014	4	4	1	695.086791992188	23
VN130015	4	4	1	662.626220703125	23
VN130016	4	4	1	507.52734375	23
VN130017	4	4	1	825.649841308594	23
VN130019	4	4	1	613.404296875	23
VN130020	4	4	1	791.073913574219	23
VN130021	4	4	1	640.817749023438	23
VN130022	4	4	1	722.98291015625	23
VN130023	4	4	1	677.240356445313	23
VN130024	4	4	1	733.147216796875	23
VN130025	4	4	1	720.667541503906	23
VN130026	4	4	1	734.700927734375	23
VN130027	4	4	1	707.945922851563	23
VN130028	4	4	1	661.774230957031	23
VN130029	4	4	1	736.376953125	23
VN130030	4	4	1	587.467163085938	23
VN130032	4	4	1	720.605163574219	23
VN130033	4	4	1	643.3203125	23
VN130034	4	4	1	662.453002929688	23
VN130035	4	4	1	569.135681152344	23
VN130036	4	4	1	816.350280761719	23
VN130037	4	4	1	739.227172851563	23
VN130038	4	4	1	767.437866210938	23
VN130039	4	4	1	773.352294921875	23
VN130040	4	4	1	746.5947265625	23
VN130041	4	4	1	441.777526855469	23
VN130042	4	4	1	715.228149414063	23
VN130043	4	4	1	700.356750488281	23
VN130044	4	4	1	773.15869140625	23
VN130045	4	4	1	424.286682128906	23
VN130047	4	4	1	610.170715332031	23
VN130048	4	4	1	691.504272460938	23
VN130049	4	4	1	704.867736816406	23
VN130050	4	4	1	731.8125	23
VN130051	4	4	1	678.935485839844	23
VN130052	4	4	1	740.695556640625	23
VN130053	4	4	1	770.829345703125	23
VN130054	4	4	1	520.408935546875	23
VN130055	4	4	1	669.978515625	23
VN130056	4	4	1	755.728698730469	23
VN130057	4	4	1	675.583435058594	23
VN130058	4	4	1	793.6044921875	23
VN130059	4	4	1	684.982360839844	23
VN130060	4	4	1	763.221069335938	23
VN130061	4	4	1	768.356079101563	23
VN130063	4	4	1	679.736511230469	23
VN130064	4	4	1	740.151794433594	23
VN130065	4	4	1	712.258239746094	23
VN130066	4	4	1	670.1083984375	23
VN130067	4	4	1	621.640441894531	23
VN130068	4	4	1	836.892883300781	23
VN130069	4	4	1	699.492004394531	23
VN130070	4	4	1	615.300659179688	23
VN130071	4	4	1	582.382385253906	23
VN130072	4	4	1	814.276916503906	23
VN130073	4	4	1	731.63037109375	23
VN130074	4	4	1	257.01953125	23
VN130075	4	4	1	559.9853515625	23
VN130076	4	4	1	646.553833007813	23
VN130077	4	4	1	546.269592285156	23
VN130078	4	4	1	541.9228515625	23
VN130079	4	4	1	633.996520996094	23
VN130080	4	4	1	656.667236328125	23
VN130081	4	4	1	785.500793457031	23
VN130082	4	4	1	670.31982421875	23
VN130083	4	4	1	675.858520507813	23
VN130085	4	4	1	616.667175292969	23
VN130086	4	4	1	525.655578613281	23
VN130087	4	4	1	508.793640136719	23
VN130088	4	4	1	769.083312988281	23
VN130089	4	4	1	570.997253417969	23
VN130090	4	4	1	762.646667480469	23
VN130091	4	4	1	662.930603027344	23
VN130092	4	4	1	668.856506347656	23
VN130093	4	4	1	647.873291015625	23
VN130094	4	4	1	616.793273925781	23
VN130095	4	4	1	654.127746582031	23
VN130097	4	4	1	668.848815917969	23
VN130098	4	4	1	669.474182128906	23
VN130099	4	4	1	601.120788574219	23
VN130100	4	4	1	723.757202148438	23
VN130101	4	4	1	724.336669921875	23
VN130102	4	4	1	798.764953613281	23
VN130103	4	4	1	644.781066894531	23
VN130104	4	4	1	765.946533203125	23
VN140001	4	4	1	553.178955078125	23
VN140002	4	4	1	613.954467773438	23
VN140003	4	4	1	556.902099609375	23
VN140004	4	4	1	704.118896484375	23
VN140005	4	4	1	689.779846191406	23
VN140006	4	4	1	805.647277832031	23
VN140007	4	4	1	800.097045898438	23
VN140008	4	4	1	713.428588867188	23
VN140009	4	4	1	626.3984375	23
VN140010	4	4	1	688.088562011719	23
VN140011	4	4	1	572.289489746094	23
VN140012	4	4	1	648.977478027344	23
VN140013	4	4	1	524.357482910156	23
VN140014	4	4	1	559.107604980469	23
VN140015	4	4	1	554.92578125	23
VN140016	4	4	1	727.339782714844	23
VN140017	4	4	1	628.704895019531	23
VN140018	4	4	1	605.611389160156	23
VN140019	4	4	1	569.897888183594	23
VN140020	4	4	1	568.721984863281	23
VN140021	4	4	1	729.183837890625	23
VN140022	4	4	1	647.144775390625	23
VN140023	4	4	1	595.432067871094	23
VN140024	4	4	1	651.88623046875	23
VN140025	4	4	1	574.159484863281	23
VN140026	4	4	1	693.530456542969	23
VN140027	4	4	1	650.031982421875	23
VN140028	4	4	1	698.569946289063	23
VN140029	4	4	1	696.3310546875	23
VN140030	4	4	1	797.248107910156	23
VN140031	4	4	1	560.882568359375	23
VN140032	4	4	1	738.957153320313	23
VN140033	4	4	1	663.470581054688	23
VN140034	4	4	1	827.881103515625	23
VN140036	4	4	1	618.627197265625	23
VN140037	4	4	1	692.874572753906	23
VN140038	4	4	1	442.315460205078	23
VN140039	4	4	1	539.005981445313	23
VN140041	4	4	1	591.345581054688	23
VN140042	4	4	1	668.446411132813	23
VN140043	4	4	1	562.536560058594	23
VN140044	4	4	1	638.2451171875	23
VN140045	4	4	1	640.742614746094	23
VN140046	4	4	1	465.645141601563	23
VN140047	4	4	1	797.706604003906	23
VN140048	4	4	1	779.534118652344	23
VN140049	4	4	1	578.291076660156	23
VN140050	4	4	1	597.927062988281	23
VN140051	4	4	1	855.554321289063	23
VN140052	4	4	1	646.295349121094	23
VN140053	4	4	1	667.966247558594	23
VN140055	4	4	1	533.41845703125	23
VN140056	4	4	1	760.000244140625	23
VN140057	4	4	1	821.444519042969	23
VN140058	4	4	1	811.028076171875	23
VN140059	4	4	1	720.20654296875	23
VN140060	4	4	1	690.561828613281	23
VN140061	4	4	1	711.709289550781	23
VN140062	4	4	1	781.42919921875	23
VN140063	4	4	1	619.782287597656	23
VN140064	4	4	1	630.728576660156	23
VN140065	4	4	1	696.762756347656	23
VN140066	4	4	1	681.3310546875	23
VN140067	4	4	1	632.688598632813	23
VN140068	4	4	1	493.615570068359	23
VN140069	4	4	1	680.982055664063	23
VN140070	4	4	1	719.26025390625	23
VN140071	4	4	1	636.58056640625	23
VN140072	4	4	1	675.505737304688	23
VN140073	4	4	1	729.753173828125	23
VN140074	4	4	1	622.165161132813	23
VN140077	4	4	1	585.412414550781	23
VN140078	4	4	1	771.783264160156	23
VN140079	4	4	1	868.640197753906	23
VN140080	4	4	1	660.650939941406	23
VN140081	4	4	1	753.316589355469	23
VN140083	4	4	1	615.980712890625	23
VN140084	4	4	1	763.767456054688	23
VN140085	4	4	1	672.87841796875	23
VN140086	4	4	1	567.771545410156	23
VN140087	4	4	1	433.147338867188	23
VN140088	4	4	1	674.71484375	23
VN140089	4	4	1	768.004577636719	23
VN140090	4	4	1	747.970153808594	23
VN140091	4	4	1	733.845092773438	23
VN140092	4	4	1	580.956481933594	23
VN140093	4	4	1	706.268676757813	23
VN140094	4	4	1	731.597229003906	23
VN140095	4	4	1	599.077392578125	23
VN140096	4	4	1	731.015258789063	23
VN140097	4	4	1	626.45068359375	23
VN140098	4	4	1	582.11962890625	23
VN140100	4	4	1	657.319274902344	23
VN140101	4	4	1	643.738037109375	23
VN140102	4	4	1	595.621948242188	23
VN140103	4	4	1	700.621704101563	23
VN140107	4	4	1	777.299011230469	23
VN150001	4	4	1	497.818969726563	23
VN150002	4	4	1	577.172241210938	23
VN150003	4	4	1	598.739379882813	23
VN150005	4	4	1	536.3505859375	23
VN150006	4	4	1	459.870025634766	23
VN150007	4	4	1	614.788696289063	23
VN150008	4	4	1	541.684143066406	23
VN150009	4	4	1	524.293640136719	23
