CHILDCODE	EDCHSTR5	ATSCR5	GRDER5	CMPGRDR5	TYSCR5	SMESCHR5	PROVR5	CODMODR5	COD_MOD	ANEXO	NMSCSCR5	NIV_MOD	D_NIV_MOD	GESTION	D_GESTION	GES_DEP	D_GES_DEP	TYSCR5_C
191016	14	1	8	1	11	1	 	 	 	 	 	 	 	 	 	 	 	4
191016	15	1	9	1	11	1	 	 	 	 	 	 	 	 	 	 	 	11
191016	16	1	10	4	11	1	 	 	 	 	 	 	 	 	 	 	 	11
191017	13	1	6	1	1	1	 	 	 	 	 	 	 	 	 	 	 	1
191017	14	1	7	1	1	0	 	 	 	 	 	 	 	 	 	 	 	1
191017	15	1	8	1	1	1	 	 	 	 	 	 	 	 	 	 	 	1
191017	16	1	9	4	1	1	 	 	 	 	 	 	 	 	 	 	 	1
191018	13	1	6	1	4	1	 	 	 	 	 	 	 	 	 	 	 	4
191018	14	1	7	1	4	0	 	 	 	 	 	 	 	 	 	 	 	4
191018	15	1	8	1	4	1	 	 	 	 	 	 	 	 	 	 	 	4
191018	16	1	9	4	4	1	 	 	 	 	 	 	 	 	 	 	 	4
191019	13	1	6	1	4	1	 	 	 	 	 	 	 	 	 	 	 	4
191019	14	1	7	1	4	1	 	 	 	 	 	 	 	 	 	 	 	4
191019	15	1	8	1	4	1	 	 	 	 	 	 	 	 	 	 	 	4
191019	16	1	9	4	4	1	 	 	 	 	 	 	 	 	 	 	 	4
191020	13	1	6	1	7	1	 	 	 	 	 	 	 	 	 	 	 	4
191020	14	1	7	1	7	0	 	 	 	 	 	 	 	 	 	 	 	4
191020	15	1	8	1	4	1	 	 	 	 	 	 	 	 	 	 	 	11
191020	16	1	9	4	10	0	 	 	 	 	 	 	 	 	 	 	 	10
191021	13	1	6	1	1	1	 	 	 	 	 	 	 	 	 	 	 	1
191021	14	1	7	1	4	0	 	 	 	 	 	 	 	 	 	 	 	4
191021	15	1	8	1	4	1	 	 	 	 	 	 	 	 	 	 	 	4
191021	16	1	9	4	4	1	 	 	 	 	 	 	 	 	 	 	 	4
191022	13	1	7	1	4	1	 	 	 	 	 	 	 	 	 	 	 	4
191022	14	1	8	1	4	1	 	 	 	 	 	 	 	 	 	 	 	4
191022	15	1	9	1	4	1	 	 	 	 	 	 	 	 	 	 	 	4
191022	16	1	10	4	4	1	 	 	 	 	 	 	 	 	 	 	 	4
191023	13	1	7	1	11	1	 	 	 	 	 	 	 	 	 	 	 	4
191023	14	1	8	1	11	1	 	 	 	 	 	 	 	 	 	 	 	4
191023	15	1	9	1	11	1	 	 	 	 	 	 	 	 	 	 	 	11
191023	16	1	10	4	1	0	 	 	 	 	 	 	 	 	 	 	 	1
191024	13	1	7	1	1	0	 	 	 	 	 	 	 	 	 	 	 	1
191024	14	1	8	1	1	1	 	 	 	 	 	 	 	 	 	 	 	1
191024	15	1	9	1	1	0	 	 	 	 	 	 	 	 	 	 	 	1
191024	16	1	10	4	1	1	 	 	 	 	 	 	 	 	 	 	 	1
191025	13	1	7	1	11	0	 	 	 	 	 	 	 	 	 	 	 	4
191025	14	1	8	1	11	1	 	 	 	 	 	 	 	 	 	 	 	4
191025	15	1	9	1	11	1	 	 	 	 	 	 	 	 	 	 	 	11
191025	16	1	10	4	11	1	 	 	 	 	 	 	 	 	 	 	 	11
191026	13	1	4	1	4	1	 	 	 	 	 	 	 	 	 	 	 	4
191026	14	1	5	1	7	1	 	 	 	 	 	 	 	 	 	 	 	4
191026	15	1	6	1	7	1	 	 	 	 	 	 	 	 	 	 	 	4
191026	16	1	7	4	8	0	 	 	 	 	 	 	 	 	 	 	 	4
191027	13	1	6	1	4	1	 	 	 	 	 	 	 	 	 	 	 	4
191027	14	1	7	1	4	0	 	 	 	 	 	 	 	 	 	 	 	4
191027	15	1	8	1	4	1	 	 	 	 	 	 	 	 	 	 	 	4
191027	16	1	9	4	4	1	 	 	 	 	 	 	 	 	 	 	 	4
191028	13	1	6	1	4	1	 	 	 	 	 	 	 	 	 	 	 	4
191028	14	1	7	1	4	0	 	 	 	 	 	 	 	 	 	 	 	4
191028	15	1	8	1	4	1	 	 	 	 	 	 	 	 	 	 	 	4
191028	16	1	9	4	4	1	 	 	 	 	 	 	 	 	 	 	 	4
191030	13	1	6	1	4	1	 	 	 	 	 	 	 	 	 	 	 	4
191030	14	1	7	1	4	1	 	 	 	 	 	 	 	 	 	 	 	4
191030	15	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
191030	16	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
191031	13	1	7	1	1	1	 	 	 	 	 	 	 	 	 	 	 	1
191031	14	1	8	1	1	1	 	 	 	 	 	 	 	 	 	 	 	1
191031	15	1	9	1	1	1	 	 	 	 	 	 	 	 	 	 	 	1
191031	16	1	10	4	1	1	 	 	 	 	 	 	 	 	 	 	 	1
191032	13	1	6	1	4	1	 	 	 	 	 	 	 	 	 	 	 	4
191032	14	1	7	1	4	1	 	 	 	 	 	 	 	 	 	 	 	4
191032	15	1	8	1	4	1	 	 	 	 	 	 	 	 	 	 	 	4
191032	16	1	9	4	4	1	 	 	 	 	 	 	 	 	 	 	 	4
191033	13	1	7	1	4	1	 	 	 	 	 	 	 	 	 	 	 	4
191033	14	1	8	1	4	1	 	 	 	 	 	 	 	 	 	 	 	4
191033	15	1	9	1	4	1	 	 	 	 	 	 	 	 	 	 	 	4
191033	16	1	10	4	4	1	 	 	 	 	 	 	 	 	 	 	 	4
191034	13	1	6	1	1	1	 	 	 	 	 	 	 	 	 	 	 	1
191034	14	1	7	1	1	0	 	 	 	 	 	 	 	 	 	 	 	1
191034	15	1	8	1	1	0	 	 	 	 	 	 	 	 	 	 	 	1
191034	16	1	9	4	1	1	 	 	 	 	 	 	 	 	 	 	 	1
191035	13	1	7	1	6	0	 	 	 	 	 	 	 	 	 	 	 	4
191035	14	1	8	1	4	0	 	 	 	 	 	 	 	 	 	 	 	4
191035	15	1	9	2	4	1	 	 	 	 	 	 	 	 	 	 	 	4
191035	16	1	9	4	9	0	 	 	 	 	 	 	 	 	 	 	 	9
191036	13	1	6	1	4	1	 	 	 	 	 	 	 	 	 	 	 	4
191036	14	1	7	1	4	0	 	 	 	 	 	 	 	 	 	 	 	4
191036	15	1	8	1	4	1	 	 	 	 	 	 	 	 	 	 	 	4
191036	16	1	9	4	4	1	 	 	 	 	 	 	 	 	 	 	 	4
191038	13	1	6	1	1	1	 	 	 	 	 	 	 	 	 	 	 	1
191038	14	1	7	1	11	0	 	 	 	 	 	 	 	 	 	 	 	4
191038	15	1	8	1	11	1	 	 	 	 	 	 	 	 	 	 	 	11
191038	16	1	9	4	11	1	 	 	 	 	 	 	 	 	 	 	 	11
191039	13	1	7	1	4	1	 	 	 	 	 	 	 	 	 	 	 	4
191039	14	1	8	1	4	1	 	 	 	 	 	 	 	 	 	 	 	4
191039	15	1	9	1	4	1	 	 	 	 	 	 	 	 	 	 	 	4
191039	16	1	10	4	4	1	 	 	 	 	 	 	 	 	 	 	 	4
191041	13	1	7	1	11	0	 	 	 	 	 	 	 	 	 	 	 	4
191041	14	1	8	1	11	1	 	 	 	 	 	 	 	 	 	 	 	4
191041	15	1	9	1	11	1	 	 	 	 	 	 	 	 	 	 	 	11
191041	16	1	10	4	11	1	 	 	 	 	 	 	 	 	 	 	 	11
191042	13	1	6	1	1	1	 	 	 	 	 	 	 	 	 	 	 	1
191042	14	1	7	1	11	0	 	 	 	 	 	 	 	 	 	 	 	4
191042	15	1	8	1	11	1	 	 	 	 	 	 	 	 	 	 	 	11
191042	16	1	9	4	11	1	 	 	 	 	 	 	 	 	 	 	 	11
191043	13	1	6	1	4	1	 	 	 	 	 	 	 	 	 	 	 	4
191043	14	1	7	1	4	1	 	 	 	 	 	 	 	 	 	 	 	4
191043	15	1	8	1	4	1	 	 	 	 	 	 	 	 	 	 	 	4
191043	16	1	9	4	4	1	 	 	 	 	 	 	 	 	 	 	 	4
191044	13	1	6	1	4	1	 	 	 	 	 	 	 	 	 	 	 	4
191044	14	1	7	1	11	0	 	 	 	 	 	 	 	 	 	 	 	4
191044	15	1	8	1	11	1	 	 	 	 	 	 	 	 	 	 	 	11
191044	16	1	9	4	11	1	 	 	 	 	 	 	 	 	 	 	 	11
191045	13	1	7	1	1	1	 	 	 	 	 	 	 	 	 	 	 	1
191045	14	1	8	1	1	1	 	 	 	 	 	 	 	 	 	 	 	1
191045	15	1	9	1	1	1	 	 	 	 	 	 	 	 	 	 	 	1
191045	16	1	10	1	1	1	 	 	 	 	 	 	 	 	 	 	 	1
191047	13	1	6	1	7	1	 	 	 	 	 	 	 	 	 	 	 	4
191047	14	1	7	1	4	1	 	 	 	 	 	 	 	 	 	 	 	4
191047	15	1	8	1	4	1	 	 	 	 	 	 	 	 	 	 	 	11
191047	16	1	9	4	1	0	 	 	 	 	 	 	 	 	 	 	 	1
191048	13	1	6	1	1	1	 	 	 	 	 	 	 	 	 	 	 	1
191048	14	1	7	1	4	0	 	 	 	 	 	 	 	 	 	 	 	4
191048	15	1	8	1	4	1	 	 	 	 	 	 	 	 	 	 	 	4
191048	16	1	9	4	4	1	 	 	 	 	 	 	 	 	 	 	 	4
191050	13	1	6	1	7	1	 	 	 	 	 	 	 	 	 	 	 	7
191050	14	1	7	1	4	0	 	 	 	 	 	 	 	 	 	 	 	4
191050	15	1	8	1	4	1	 	 	 	 	 	 	 	 	 	 	 	4
191050	16	1	9	4	4	1	 	 	 	 	 	 	 	 	 	 	 	4
191051	13	1	7	1	4	1	 	 	 	 	 	 	 	 	 	 	 	4
191051	14	1	8	1	4	1	 	 	 	 	 	 	 	 	 	 	 	4
191051	15	1	9	1	4	1	 	 	 	 	 	 	 	 	 	 	 	4
191051	16	1	10	4	4	1	 	 	 	 	 	 	 	 	 	 	 	4
191052	13	1	6	1	1	1	 	 	 	 	 	 	 	 	 	 	 	1
191052	14	1	7	1	11	0	 	 	 	 	 	 	 	 	 	 	 	4
191052	15	1	8	1	4	1	 	 	 	 	 	 	 	 	 	 	 	11
191052	16	1	9	4	4	0	 	 	 	 	 	 	 	 	 	 	 	4
191053	13	1	6	1	4	1	 	 	 	 	 	 	 	 	 	 	 	4
191053	14	1	7	1	11	0	 	 	 	 	 	 	 	 	 	 	 	4
191053	15	1	8	1	4	1	 	 	 	 	 	 	 	 	 	 	 	11
191053	16	1	9	4	4	1	 	 	 	 	 	 	 	 	 	 	 	11
191054	13	1	6	1	4	1	 	 	 	 	 	 	 	 	 	 	 	4
191054	14	1	7	1	11	0	 	 	 	 	 	 	 	 	 	 	 	4
191054	15	1	8	1	11	1	 	 	 	 	 	 	 	 	 	 	 	11
191054	16	1	9	4	11	1	 	 	 	 	 	 	 	 	 	 	 	11
191055	13	1	8	1	4	1	 	 	 	 	 	 	 	 	 	 	 	4
191055	14	1	9	1	4	1	 	 	 	 	 	 	 	 	 	 	 	4
191055	15	1	10	1	4	1	 	 	 	 	 	 	 	 	 	 	 	11
191055	16	1	11	4	11	1	 	 	 	 	 	 	 	 	 	 	 	11
191056	13	1	7	1	4	1	 	 	 	 	 	 	 	 	 	 	 	4
191056	14	1	8	1	4	1	 	 	 	 	 	 	 	 	 	 	 	4
191056	15	1	9	1	4	1	 	 	 	 	 	 	 	 	 	 	 	4
191056	16	1	10	4	8	0	 	 	 	 	 	 	 	 	 	 	 	9
191057	13	1	6	1	4	1	 	 	 	 	 	 	 	 	 	 	 	4
191057	14	1	7	1	11	0	 	 	 	 	 	 	 	 	 	 	 	4
191057	15	1	8	1	11	1	 	 	 	 	 	 	 	 	 	 	 	11
191057	16	1	9	4	11	1	 	 	 	 	 	 	 	 	 	 	 	11
191058	13	1	7	1	11	0	 	 	 	 	 	 	 	 	 	 	 	4
191058	14	1	8	1	11	1	 	 	 	 	 	 	 	 	 	 	 	4
191058	15	1	9	1	11	1	 	 	 	 	 	 	 	 	 	 	 	11
191058	16	1	10	4	11	1	 	 	 	 	 	 	 	 	 	 	 	11
191059	13	1	6	1	4	1	 	 	 	 	 	 	 	 	 	 	 	4
191059	14	1	7	1	11	0	 	 	 	 	 	 	 	 	 	 	 	4
191059	15	1	8	1	11	1	 	 	 	 	 	 	 	 	 	 	 	11
191059	16	1	9	4	11	1	 	 	 	 	 	 	 	 	 	 	 	11
191060	13	1	7	1	7	1	 	 	 	 	 	 	 	 	 	 	 	4
191060	14	1	8	1	7	1	 	 	 	 	 	 	 	 	 	 	 	4
191060	15	1	9	1	7	1	 	 	 	 	 	 	 	 	 	 	 	11
191060	16	1	10	4	7	1	 	 	 	 	 	 	 	 	 	 	 	11
191061	13	1	7	1	1	1	 	 	 	 	 	 	 	 	 	 	 	1
191061	14	1	8	1	1	1	 	 	 	 	 	 	 	 	 	 	 	1
191061	15	1	9	1	11	0	 	 	 	 	 	 	 	 	 	 	 	11
191061	16	1	10	4	4	1	 	 	 	 	 	 	 	 	 	 	 	11
191062	13	1	6	1	1	1	 	 	 	 	 	 	 	 	 	 	 	1
191062	14	1	7	1	7	1	 	 	 	 	 	 	 	 	 	 	 	1
191062	15	1	8	1	7	1	 	 	 	 	 	 	 	 	 	 	 	1
191062	16	1	9	4	7	1	 	 	 	 	 	 	 	 	 	 	 	1
191063	13	1	7	1	1	0	 	 	 	 	 	 	 	 	 	 	 	1
191063	14	1	8	1	4	0	 	 	 	 	 	 	 	 	 	 	 	4
191063	15	1	9	1	4	1	 	 	 	 	 	 	 	 	 	 	 	4
191063	16	1	10	4	4	0	 	 	 	 	 	 	 	 	 	 	 	4
191064	13	1	6	1	1	1	 	 	 	 	 	 	 	 	 	 	 	1
191064	14	1	7	1	1	1	 	 	 	 	 	 	 	 	 	 	 	1
191064	15	1	8	1	1	1	 	 	 	 	 	 	 	 	 	 	 	1
191064	16	1	9	4	1	1	 	 	 	 	 	 	 	 	 	 	 	1
191065	13	1	7	1	1	1	 	 	 	 	 	 	 	 	 	 	 	1
191065	14	1	8	1	1	1	 	 	 	 	 	 	 	 	 	 	 	1
191065	15	1	9	1	1	1	 	 	 	 	 	 	 	 	 	 	 	1
191065	16	1	10	4	1	1	 	 	 	 	 	 	 	 	 	 	 	1
191066	13	1	7	1	11	0	 	 	 	 	 	 	 	 	 	 	 	4
191066	14	1	8	1	11	1	 	 	 	 	 	 	 	 	 	 	 	4
191066	15	1	9	1	11	1	 	 	 	 	 	 	 	 	 	 	 	11
191066	16	1	10	4	11	1	 	 	 	 	 	 	 	 	 	 	 	11
191067	13	1	7	1	1	1	 	 	 	 	 	 	 	 	 	 	 	1
191067	14	1	8	1	1	0	 	 	 	 	 	 	 	 	 	 	 	1
191067	15	1	9	1	1	1	 	 	 	 	 	 	 	 	 	 	 	1
191067	16	1	10	4	1	1	 	 	 	 	 	 	 	 	 	 	 	1
191068	13	1	4	2	4	1	 	 	 	 	 	 	 	 	 	 	 	4
191068	14	1	4	1	4	1	 	 	 	 	 	 	 	 	 	 	 	4
191068	15	1	6	1	4	1	 	 	 	 	 	 	 	 	 	 	 	4
191068	16	1	7	4	4	0	 	 	 	 	 	 	 	 	 	 	 	4
191069	13	1	4	1	4	1	 	 	 	 	 	 	 	 	 	 	 	4
191069	14	1	5	1	4	1	 	 	 	 	 	 	 	 	 	 	 	4
191069	15	1	6	3	4	1	 	 	 	 	 	 	 	 	 	 	 	4
191069	16	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
191070	13	1	6	1	4	1	 	 	 	 	 	 	 	 	 	 	 	4
191070	14	1	7	1	4	0	 	 	 	 	 	 	 	 	 	 	 	4
191070	15	1	8	1	4	1	 	 	 	 	 	 	 	 	 	 	 	4
191070	16	1	9	4	4	1	 	 	 	 	 	 	 	 	 	 	 	4
191071	13	1	6	1	4	1	 	 	 	 	 	 	 	 	 	 	 	4
191071	14	1	7	1	11	0	 	 	 	 	 	 	 	 	 	 	 	4
191071	15	1	8	1	11	1	 	 	 	 	 	 	 	 	 	 	 	11
191071	16	1	9	4	11	1	 	 	 	 	 	 	 	 	 	 	 	11
191072	13	1	7	2	4	0	 	 	 	 	 	 	 	 	 	 	 	4
191072	14	1	7	1	4	1	 	 	 	 	 	 	 	 	 	 	 	4
191072	15	1	8	2	4	1	 	 	 	 	 	 	 	 	 	 	 	4
191072	16	1	8	4	11	0	 	 	 	 	 	 	 	 	 	 	 	11
191074	13	1	7	1	4	0	 	 	 	 	 	 	 	 	 	 	 	4
191074	14	1	8	1	4	1	 	 	 	 	 	 	 	 	 	 	 	4
191074	15	1	9	1	4	1	 	 	 	 	 	 	 	 	 	 	 	4
191074	16	1	10	4	11	0	 	 	 	 	 	 	 	 	 	 	 	11
191075	13	1	6	1	4	1	 	 	 	 	 	 	 	 	 	 	 	4
191075	14	1	7	1	11	0	 	 	 	 	 	 	 	 	 	 	 	4
191075	15	1	8	1	11	1	 	 	 	 	 	 	 	 	 	 	 	11
191075	16	1	9	4	11	1	 	 	 	 	 	 	 	 	 	 	 	11
191076	13	1	7	1	4	0	 	 	 	 	 	 	 	 	 	 	 	4
191076	14	1	8	1	4	1	 	 	 	 	 	 	 	 	 	 	 	4
191076	15	1	9	1	4	1	 	 	 	 	 	 	 	 	 	 	 	11
191076	16	1	10	4	11	1	 	 	 	 	 	 	 	 	 	 	 	11
191077	13	1	7	1	1	0	 	 	 	 	 	 	 	 	 	 	 	4
191077	14	1	8	1	1	1	 	 	 	 	 	 	 	 	 	 	 	4
191077	15	1	9	1	4	1	 	 	 	 	 	 	 	 	 	 	 	11
191077	16	1	10	4	11	1	 	 	 	 	 	 	 	 	 	 	 	11
191078	13	1	6	1	4	1	 	 	 	 	 	 	 	 	 	 	 	4
191078	14	1	7	1	4	1	 	 	 	 	 	 	 	 	 	 	 	4
191078	15	1	8	1	4	1	 	 	 	 	 	 	 	 	 	 	 	4
191078	16	1	9	1	4	1	 	 	 	 	 	 	 	 	 	 	 	4
191079	13	1	6	1	4	1	 	 	 	 	 	 	 	 	 	 	 	4
191079	14	1	7	1	4	0	 	 	 	 	 	 	 	 	 	 	 	4
191079	15	1	8	1	11	1	 	 	 	 	 	 	 	 	 	 	 	11
191079	16	1	9	4	11	1	 	 	 	 	 	 	 	 	 	 	 	11
191080	13	1	6	1	1	1	 	 	 	 	 	 	 	 	 	 	 	1
191080	14	1	7	1	4	0	 	 	 	 	 	 	 	 	 	 	 	4
191080	15	1	8	1	4	1	 	 	 	 	 	 	 	 	 	 	 	4
191080	16	1	9	4	4	1	 	 	 	 	 	 	 	 	 	 	 	4
191081	13	1	6	1	4	1	 	 	 	 	 	 	 	 	 	 	 	4
191081	14	1	7	1	4	0	 	 	 	 	 	 	 	 	 	 	 	4
191081	15	1	8	1	4	1	 	 	 	 	 	 	 	 	 	 	 	4
191081	16	1	9	4	4	1	 	 	 	 	 	 	 	 	 	 	 	4
191082	13	1	7	1	11	1	 	 	 	 	 	 	 	 	 	 	 	4
191082	14	1	8	1	11	1	 	 	 	 	 	 	 	 	 	 	 	4
191082	15	1	9	1	11	1	 	 	 	 	 	 	 	 	 	 	 	11
191082	16	1	10	4	11	1	 	 	 	 	 	 	 	 	 	 	 	11
191083	13	1	6	1	1	1	 	 	 	 	 	 	 	 	 	 	 	1
191083	14	1	7	1	1	0	 	 	 	 	 	 	 	 	 	 	 	1
191083	15	1	8	1	1	1	 	 	 	 	 	 	 	 	 	 	 	1
191083	16	1	9	4	1	1	 	 	 	 	 	 	 	 	 	 	 	1
191084	13	1	7	1	4	1	 	 	 	 	 	 	 	 	 	 	 	4
191084	14	1	8	1	4	1	 	 	 	 	 	 	 	 	 	 	 	4
191084	15	1	9	1	4	1	 	 	 	 	 	 	 	 	 	 	 	11
191084	16	1	10	4	11	1	 	 	 	 	 	 	 	 	 	 	 	11
191086	13	1	6	1	4	1	 	 	 	 	 	 	 	 	 	 	 	4
191086	14	1	7	1	1	0	 	 	 	 	 	 	 	 	 	 	 	1
191086	15	1	8	1	1	1	 	 	 	 	 	 	 	 	 	 	 	1
191086	16	1	9	4	1	1	 	 	 	 	 	 	 	 	 	 	 	1
191087	13	1	6	1	4	1	 	 	 	 	 	 	 	 	 	 	 	4
191087	14	1	7	1	11	0	 	 	 	 	 	 	 	 	 	 	 	4
191087	15	1	8	1	11	1	 	 	 	 	 	 	 	 	 	 	 	11
191087	16	1	9	4	11	1	 	 	 	 	 	 	 	 	 	 	 	11
191088	13	1	5	1	5	1	 	 	 	 	 	 	 	 	 	 	 	5
191088	14	1	6	1	5	1	 	 	 	 	 	 	 	 	 	 	 	5
191088	15	1	6	2	5	0	 	 	 	 	 	 	 	 	 	 	 	5
191088	16	1	6	4	5	1	 	 	 	 	 	 	 	 	 	 	 	5
191090	13	1	6	1	1	1	 	 	 	 	 	 	 	 	 	 	 	1
191090	14	1	7	1	1	0	 	 	 	 	 	 	 	 	 	 	 	1
191090	15	1	8	1	1	1	 	 	 	 	 	 	 	 	 	 	 	1
191090	16	1	9	1	1	1	 	 	 	 	 	 	 	 	 	 	 	1
191091	13	1	6	1	4	1	 	 	 	 	 	 	 	 	 	 	 	4
191091	14	1	7	1	4	0	 	 	 	 	 	 	 	 	 	 	 	4
191091	15	1	8	2	4	1	 	 	 	 	 	 	 	 	 	 	 	4
191091	16	1	8	4	4	1	 	 	 	 	 	 	 	 	 	 	 	4
191092	13	1	7	1	4	1	 	 	 	 	 	 	 	 	 	 	 	4
191092	14	1	8	1	4	1	 	 	 	 	 	 	 	 	 	 	 	4
191092	15	1	9	1	4	1	 	 	 	 	 	 	 	 	 	 	 	4
191092	16	1	10	4	4	1	 	 	 	 	 	 	 	 	 	 	 	4
191093	13	1	6	1	4	0	 	 	 	 	 	 	 	 	 	 	 	4
191093	14	1	7	1	4	0	 	 	 	 	 	 	 	 	 	 	 	4
191093	15	1	8	1	4	1	 	 	 	 	 	 	 	 	 	 	 	4
191093	16	1	9	4	4	1	 	 	 	 	 	 	 	 	 	 	 	4
191094	13	1	6	1	4	1	 	 	 	 	 	 	 	 	 	 	 	4
191094	14	1	7	1	11	0	 	 	 	 	 	 	 	 	 	 	 	4
191094	15	1	8	1	11	1	 	 	 	 	 	 	 	 	 	 	 	11
191094	16	1	9	4	11	1	 	 	 	 	 	 	 	 	 	 	 	11
191096	13	1	6	1	4	1	 	 	 	 	 	 	 	 	 	 	 	4
191096	14	1	7	1	11	0	 	 	 	 	 	 	 	 	 	 	 	4
191096	15	1	8	1	11	1	 	 	 	 	 	 	 	 	 	 	 	11
191096	16	1	9	4	11	1	 	 	 	 	 	 	 	 	 	 	 	11
191097	13	1	6	1	4	1	 	 	 	 	 	 	 	 	 	 	 	4
191097	14	1	7	1	4	0	 	 	 	 	 	 	 	 	 	 	 	4
191097	15	1	8	1	4	1	 	 	 	 	 	 	 	 	 	 	 	4
191097	16	1	9	4	4	1	 	 	 	 	 	 	 	 	 	 	 	4
191098	13	1	6	1	4	1	 	 	 	 	 	 	 	 	 	 	 	4
191098	14	1	7	1	4	0	 	 	 	 	 	 	 	 	 	 	 	4
191098	15	1	8	1	4	1	 	 	 	 	 	 	 	 	 	 	 	11
191098	16	1	9	4	11	1	 	 	 	 	 	 	 	 	 	 	 	11
191099	13	1	6	1	1	0	 	 	 	 	 	 	 	 	 	 	 	1
191099	14	1	7	1	4	0	 	 	 	 	 	 	 	 	 	 	 	4
191099	15	1	8	1	4	1	 	 	 	 	 	 	 	 	 	 	 	11
191099	16	1	9	4	11	1	 	 	 	 	 	 	 	 	 	 	 	11
191100	13	1	5	1	4	1	 	 	 	 	 	 	 	 	 	 	 	4
191100	14	1	6	1	4	1	 	 	 	 	 	 	 	 	 	 	 	4
191100	15	1	7	1	4	0	 	 	 	 	 	 	 	 	 	 	 	11
191100	16	1	8	4	11	1	 	 	 	 	 	 	 	 	 	 	 	11
191101	13	1	7	1	4	0	 	 	 	 	 	 	 	 	 	 	 	4
191101	14	1	8	1	3	1	 	 	 	 	 	 	 	 	 	 	 	4
191101	15	1	9	1	4	1	 	 	 	 	 	 	 	 	 	 	 	11
191101	16	1	10	4	11	1	 	 	 	 	 	 	 	 	 	 	 	11
191103	13	1	7	1	4	0	 	 	 	 	 	 	 	 	 	 	 	4
191103	14	1	8	1	4	1	 	 	 	 	 	 	 	 	 	 	 	4
191103	15	1	9	1	4	1	 	 	 	 	 	 	 	 	 	 	 	4
191103	16	1	10	4	4	1	 	 	 	 	 	 	 	 	 	 	 	4
191104	13	1	7	1	4	0	 	 	 	 	 	 	 	 	 	 	 	4
191104	14	1	8	1	4	1	 	 	 	 	 	 	 	 	 	 	 	4
191104	15	1	9	1	4	1	 	 	 	 	 	 	 	 	 	 	 	4
191104	16	1	10	4	4	1	 	 	 	 	 	 	 	 	 	 	 	4
201001	13	1	6	1	4	0	 	 	 	 	 	 	 	 	 	 	 	4
201001	14	1	7	1	4	0	 	 	 	 	 	 	 	 	 	 	 	4
201001	15	1	8	1	4	1	 	 	 	 	 	 	 	 	 	 	 	4
201001	16	1	9	4	4	1	 	 	 	 	 	 	 	 	 	 	 	4
201002	13	1	7	1	4	0	 	 	 	 	 	 	 	 	 	 	 	4
201002	14	1	8	1	4	1	 	 	 	 	 	 	 	 	 	 	 	4
201002	15	1	9	1	4	1	 	 	 	 	 	 	 	 	 	 	 	4
201002	16	1	10	1	4	1	 	 	 	 	 	 	 	 	 	 	 	4
201004	13	1	7	1	4	0	 	 	 	 	 	 	 	 	 	 	 	4
201004	14	1	8	1	4	1	 	 	 	 	 	 	 	 	 	 	 	4
201004	15	1	9	1	4	1	 	 	 	 	 	 	 	 	 	 	 	4
201004	16	1	10	4	4	1	 	 	 	 	 	 	 	 	 	 	 	4
201005	13	1	7	1	4	0	 	 	 	 	 	 	 	 	 	 	 	4
201005	14	1	8	1	4	1	 	 	 	 	 	 	 	 	 	 	 	4
201005	15	1	9	1	4	1	 	 	 	 	 	 	 	 	 	 	 	4
201005	16	1	10	4	4	1	 	 	 	 	 	 	 	 	 	 	 	4
201006	13	1	7	1	4	0	 	 	 	 	 	 	 	 	 	 	 	4
201006	14	1	8	1	4	1	 	 	 	 	 	 	 	 	 	 	 	4
201006	15	1	9	1	4	1	 	 	 	 	 	 	 	 	 	 	 	4
201006	16	1	10	4	4	1	 	 	 	 	 	 	 	 	 	 	 	4
201007	13	1	6	1	1	1	 	 	 	 	 	 	 	 	 	 	 	1
201007	14	1	7	1	4	0	 	 	 	 	 	 	 	 	 	 	 	4
201007	15	1	8	1	4	1	 	 	 	 	 	 	 	 	 	 	 	4
201007	16	1	9	4	4	1	 	 	 	 	 	 	 	 	 	 	 	4
201008	13	1	6	1	4	1	 	 	 	 	 	 	 	 	 	 	 	4
201008	14	1	7	1	4	0	 	 	 	 	 	 	 	 	 	 	 	4
201008	15	1	8	1	4	1	 	 	 	 	 	 	 	 	 	 	 	4
201008	16	1	9	4	4	1	 	 	 	 	 	 	 	 	 	 	 	4
201011	13	1	7	1	4	0	 	 	 	 	 	 	 	 	 	 	 	4
201011	14	1	8	1	4	0	 	 	 	 	 	 	 	 	 	 	 	4
201011	15	1	9	1	1	0	 	 	 	 	 	 	 	 	 	 	 	1
201011	16	1	10	4	1	1	 	 	 	 	 	 	 	 	 	 	 	1
201012	13	1	7	1	4	0	 	 	 	 	 	 	 	 	 	 	 	4
201012	14	1	8	1	4	1	 	 	 	 	 	 	 	 	 	 	 	4
201012	15	1	9	1	4	1	 	 	 	 	 	 	 	 	 	 	 	4
201012	16	1	10	4	4	1	 	 	 	 	 	 	 	 	 	 	 	4
201013	13	1	4	1	4	0	 	 	 	 	 	 	 	 	 	 	 	4
201013	14	1	5	1	4	1	 	 	 	 	 	 	 	 	 	 	 	4
201013	15	1	6	1	4	1	 	 	 	 	 	 	 	 	 	 	 	4
201013	16	1	7	4	4	1	 	 	 	 	 	 	 	 	 	 	 	11
