CHILDCODE	ACTIDR4	ACTR5	ACTOWNR5	ACTMTHR5	ACTDAYR5	ACTHRSR5	PYMRECR5	PDCASHR5	PDKINDR5	PDTIMER5	PDNMPCR5	KEEPMYR5
201041	1	2	1	12	24	2	0	 	 	 	 	 
201041	2	6	2	1	12	10	1	20	 	2	 	2
201041	3	6	2	1	27	5	1	50	 	2	 	2
201041	4	3	1	12	30	3	0	 	 	 	 	 
201042	1	2	1	12	30	3	0	 	 	 	 	 
201042	2	3	1	12	30	2	0	 	 	 	 	 
201042	3	6	2	12	8	2	1	25	 	3	 	1
201043	1	4	2	3	8	10	1	100	 	4	 	2
201043	2	2	1	12	20	1	0	 	 	 	 	 
201044	1	2	1	12	30	3	0	 	 	 	 	 
201044	2	2	2	1	1	5	1	2	 	1	 	2
201047	1	2	1	12	8	1	0	 	 	 	 	 
201047	2	4	1	12	30	2	0	 	 	 	 	 
201048	1	2	1	12	24	1	2	 	800	5	 	2
201048	2	4	2	2	8	2	1	10	 	2	 	2
201048	3	4	2	1	24	4	1	250	 	4	 	2
201048	4	6	2	2	24	6	1	140	 	4	 	2
201049	1	4	1	10	30	4	0	 	 	 	 	 
201049	2	2	1	12	16	1	0	 	 	 	 	 
201051	1	2	1	12	30	1	0	 	 	 	 	 
201052	1	2	1	12	26	1	0	 	 	 	 	 
201052	2	4	1	12	26	2	0	 	 	 	 	 
201052	3	3	1	12	30	2	0	 	 	 	 	 
201053	1	2	1	1	30	3	0	 	 	 	 	 
201053	2	3	1	12	24	3	0	 	 	 	 	 
201054	1	2	1	12	26	2	0	 	 	 	 	 
201054	2	5	1	12	23	2	0	 	 	 	 	 
201055	1	4	1	12	4	2	0	 	 	 	 	 
201055	2	2	1	12	20	2	0	 	 	 	 	 
201056	1	2	1	12	30	2	0	 	 	 	 	 
201057	1	2	1	12	8	1	0	 	 	 	 	 
201057	2	4	1	12	30	1	0	 	 	 	 	 
201058	1	2	1	12	30	2	0	 	 	 	 	 
201059	1	2	1	12	30	4	0	 	 	 	 	 
201060	1	3	1	12	24	2	0	 	 	 	 	 
201060	2	2	1	12	24	2	0	 	 	 	 	 
201061	1	4	1	2	24	3	0	 	 	 	 	 
201061	2	2	1	12	24	1	0	 	 	 	 	 
201062	1	3	1	12	24	3	0	 	 	 	 	 
201062	2	2	1	12	4	2	0	 	 	 	 	 
201063	1	2	1	12	25	1	0	 	 	 	 	 
201065	1	6	2	1	1	9	5	 	 	2	 	2
201067	1	2	1	12	30	1	0	 	 	 	 	 
201067	2	4	1	2	26	10	0	 	 	 	 	 
201068	1	2	1	12	20	1	0	 	 	 	 	 
201069	1	2	1	12	30	1	0	 	 	 	 	 
201070	1	2	1	12	30	1	0	 	 	 	 	 
201071	1	2	1	12	30	3	0	 	 	 	 	 
201072	1	2	1	12	30	2	0	 	 	 	 	 
201072	2	3	1	12	30	2	0	 	 	 	 	 
201073	1	2	1	12	30	2	0	 	 	 	 	 
201074	1	2	1	12	30	1	0	 	 	 	 	 
201074	2	5	1	12	8	2	0	 	 	 	 	 
201075	1	2	1	12	8	1	0	 	 	 	 	 
201075	2	3	1	12	1	1	0	 	 	 	 	 
201076	1	2	1	12	30	1	0	 	 	 	 	 
201076	2	4	1	12	30	3	0	 	 	 	 	 
201077	1	3	1	12	30	3	0	 	 	 	 	 
201077	2	2	1	12	30	3	0	 	 	 	 	 
201077	3	7	2	1	7	4	1	100	 	3	 	2
201080	1	2	1	12	30	2	0	 	 	 	 	 
201080	2	3	1	12	30	2	0	 	 	 	 	 
201083	1	4	1	12	8	1	0	 	 	 	 	 
201083	2	2	1	12	20	1	0	 	 	 	 	 
201085	1	2	1	12	30	1	0	 	 	 	 	 
201085	2	3	1	12	20	1	0	 	 	 	 	 
201086	1	2	1	12	7	1	0	 	 	 	 	 
201087	1	2	1	12	30	2	0	 	 	 	 	 
201087	2	3	1	12	30	2	0	 	 	 	 	 
201088	1	2	1	12	4	2	0	 	 	 	 	 
201088	2	5	2	2	30	8	1	600	 	4	 	2
201088	3	3	1	12	30	4	0	 	 	 	 	 
201090	1	2	1	12	30	4	0	 	 	 	 	 
201090	2	3	1	12	30	2	0	 	 	 	 	 
201091	1	2	1	12	30	2	0	 	 	 	 	 
201094	1	2	1	12	30	2	0	 	 	 	 	 
201094	2	3	1	12	20	1	0	 	 	 	 	 
201096	1	2	1	12	26	1	0	 	 	 	 	 
201096	2	6	2	7	26	10	1	1200	 	4	 	1
201096	3	3	1	12	30	2	0	 	 	 	 	 
201097	1	2	1	12	20	3	0	 	 	 	 	 
201098	1	2	1	12	20	1	0	 	 	 	 	 
201099	1	6	2	12	8	3	1	20	 	2	 	1
201099	2	2	1	12	20	1	0	 	 	 	 	 
201100	1	2	1	12	30	1	0	 	 	 	 	 
201101	1	6	1	12	20	10	1	200	 	3	 	2
