PLACEID	LCPRIDR4	PPSTD0101	CDVEN0101	CDIR0101	PPSTD0102	CDVEN0102	CDIR0102	PRCESTND
70	56	12	1	12	12	1	13	12
70	57	570	1	12	480	1	13	480
70	59	140	1	12	140	1	13	140
71	1	10	1	7	10	1	8	10
71	2	150	1	7	160	1	8	150
71	3	280	1	2	270	1	3	270
71	4	220	1	2	230	1	3	220
71	5	300	1	2	300	1	3	300
71	6	250	1	2	240	1	3	240
71	7	5	9	4	5	9	11	5
71	8	2	9	4	2	9	11	2
71	9	5	9	4	5	9	11	5
71	10	6	9	4	5	9	11	5
71	11	40	1	7	42	1	8	40
71	12	10	1	7	10	1	8	10
71	13	25	1	7	25	1	8	25
71	14	42	1	7	45	1	8	42
71	15	28	1	7	29	1	8	28
71	16	-88	16	7	-88	16	8	-88
71	17	22	1	7	21	1	8	21
71	18	24	1	7	23	1	8	23
71	19	80	1	7	80	1	8	80
71	20	50	1	7	50	1	8	50
71	21	80	1	7	80	1	8	80
71	22	25	1	7	24	1	8	24
71	23	20	1	7	18	1	8	18
71	24	34	1	7	32	1	8	32
71	25	40	1	7	38	1	8	38
71	26	250	1	7	240	1	8	240
71	27	-88	16	7	-88	16	8	-88
71	28	-88	16	7	-88	16	8	-88
71	29	40	1	7	38	1	8	38
71	30	4	1	7	4	1	8	4
71	31	-88	16	7	-88	16	8	-88
71	32	120	1	7	120	1	8	120
71	33	320	1	7	320	1	8	320
71	34	160	1	7	160	1	8	160
71	35	320	1	7	320	1	8	320
71	36	120	1	7	120	1	8	120
71	37	80	1	7	90	1	8	80
71	39	20	1	7	20	1	8	20
71	40	25	1	7	23	1	8	23
71	41	15	1	7	18	1	8	15
71	42	30	1	7	32	1	8	30
71	43	30	1	7	35	1	8	30
71	44	260	1	7	250	1	8	250
71	45	-88	16	7	-88	16	8	-88
71	46	40	1	7	38	1	8	38
71	47	75	1	7	80	1	8	75
71	48	15	1	7	1615	1	8	15
71	49	-88	16	7	-88	16	8	-88
71	50	28	1	7	25	1	8	25
71	51	150	1	7	160	1	8	150
71	52	140	1	7	150	1	8	140
71	53	40	1	7	40	1	8	40
71	54	20	1	7	18	1	8	18
71	55	60	1	7	65	1	8	60
71	56	14	1	7	15	1	8	14
71	57	90	1	7	120	1	8	90
71	59	-88	16	 	-88	16	 	-88
72	1	9	1	1	10	1	6	9
72	2	220	1	1	200	1	6	200
72	3	150	1	7	160	1	13	150
72	4	100	1	7	90	1	13	90
72	5	310	1	7	300	2	13	300
72	6	200	1	7	180	1	13	180
72	7	5	1	2	5	1	9	5
72	8	2	1	2	2	1	9	2
72	9	3	1	2	3.5	1	9	3
72	10	1	1	2	1	1	9	1
72	11	50	1	1	50	1	6	50
72	12	10	1	1	10	1	6	10
72	13	20	1	1	25	1	6	20
72	14	40	1	1	45	1	6	40
72	15	33	1	1	32	1	6	32
72	16	-88	16	1	-88	16	6	-88
72	17	28	1	1	30	1	6	28
72	18	10	1	1	12	1	6	10
72	19	85	1	1	85	1	6	85
72	20	50	1	1	50	1	6	50
72	21	90	1	1	90	1	6	90
72	22	-88	16	1	-88	16	6	-88
72	23	10	1	1	10	1	6	10
72	24	35	1	1	32	1	6	32
72	25	35	1	1	32	1	6	32
72	26	120	1	1	130	1	6	120
72	27	-88	16	1	-88	16	6	-88
72	28	-88	16	1	-88	16	6	-88
72	29	30	1	1	35	1	6	30
72	30	4	1	6	4	1	6	4
72	31	-88	16	1	-88	16	6	-88
72	32	-88	16	11	-88	16	12	-88
72	33	340	6	11	340	6	12	340
72	34	160	6	11	180	6	12	180
72	35	340	6	12	340	6	12	340
72	36	130	6	11	120	6	12	120
72	37	80	6	11	70	6	12	70
72	39	25	1	1	20	1	6	20
72	40	25	1	1	20	1	6	20
72	41	20	1	1	18	1	6	18
72	42	35	1	1	37	1	6	35
72	43	30	1	1	30	1	6	30
72	44	280	1	6	300	1	1	280
72	45	-88	16	1	-88	16	6	-88
72	46	40	1	1	40	1	6	40
72	47	60	1	1	70	1	6	60
72	48	16	1	1	15	1	6	15
72	49	400	1	1	410	1	6	400
72	50	18	1	1	20	1	6	18
72	51	100	1	1	110	1	6	100
72	52	140	1	1	150	1	6	140
72	53	40	1	1	40	1	6	40
72	54	15	1	1	18	1	6	15
72	55	60	1	1	60	1	6	60
72	56	14	1	1	14	1	6	14
72	57	80	1	1	70	1	6	70
72	59	-88	88	1	-88	88	6	-88
73	1	10	1	6	10	1	7	10
73	2	250	1	6	240	1	7	240
73	3	160	1	1	150	1	2	150
73	4	110	1	1	100	1	2	100
73	5	320	1	1	300	1	2	300
73	6	210	1	1	200	1	2	200
73	7	5	9	9	5	9	10	5
73	8	2	9	9	2	9	10	2
73	9	6	9	9	6	9	10	6
73	10	6	9	9	6	9	10	6
73	11	45	1	6	45	1	7	45
73	12	10	1	6	10	1	7	10
73	13	30	1	6	25	1	7	25
73	14	40	1	6	44	1	7	40
73	15	30	1	6	30	1	7	30
73	16	-77	16	6	-77	16	7	-77
73	17	28	1	6	30	1	7	28
73	18	10	1	6	12	1	7	10
73	19	80	1	6	85	1	7	80
73	20	50	1	6	50	1	7	50
73	21	80	1	6	85	1	7	80
73	22	-77	16	6	-77	16	7	-77
73	23	10	1	6	10	1	7	10
73	24	36	1	6	36	1	7	36
73	25	35	1	6	30	1	7	30
73	26	220	1	6	230	1	7	220
73	27	-77	16	6	-77	16	7	-77
73	28	-77	16	6	-77	16	7	-77
73	29	40	1	6	40	1	7	40
73	30	4	1	6	4	1	7	4
73	31	-77	16	6	-77	16	7	-77
73	32	120	6	3	120	6	13	120
73	33	380	6	3	380	6	13	380
73	34	160	6	3	170	6	13	160
73	35	360	6	3	360	6	13	360
73	36	100	6	3	100	6	13	100
73	37	80	6	3	70	6	13	70
73	39	20	1	6	20	1	7	20
73	40	25	1	6	20	1	7	20
73	41	20	1	13	20	1	6	20
73	42	35	1	6	37	1	7	35
73	43	40	1	13	40	1	6	40
73	44	280	1	6	320	1	7	280
73	45	-77	1	6	-77	16	7	-77
73	46	42	1	6	40	1	7	40
73	47	70	1	6	80	1	7	70
73	48	16	1	6	15	1	7	15
73	49	400	1	6	410	1	7	400
73	50	15	1	6	15	1	7	15
73	51	205	1	6	200	1	7	200
73	52	140	1	6	150	1	7	150
73	53	40	1	13	40	1	7	40
73	54	20	1	13	18	1	7	18
73	55	60	1	13	60	1	7	60
73	56	12	1	6	12	1	7	12
73	57	60	1	6	70	1	7	60
73	59	-77	88	 	-77	88	 	-77
74	1	14	1	5	13	1	6	13
74	2	140	1	5	130	1	6	130
74	3	230	1	7	240	1	10	230
74	4	210	1	7	220	1	10	210
74	5	340	1	7	350	1	10	340
74	6	220	1	7	210	1	10	210
74	7	12	9	8	13	9	9	12
74	8	2	9	8	2	9	9	2
74	9	5	9	8	5	9	9	5
74	10	12	9	8	13	9	9	12
74	11	45	1	5	47	1	6	45
74	12	10	1	5	10	1	6	10
74	13	30	1	5	30	1	6	30
74	14	43	1	5	42	1	6	42
74	15	29	1	5	30	1	6	29
74	16	-88	16	5	-88	16	6	-88
74	17	20	1	5	21	1	6	20
74	18	17	1	5	16	1	6	16
74	19	75	1	5	74	1	6	74
74	20	70	1	5	71	1	6	70
74	21	90	1	5	90	1	6	90
74	22	18	1	5	17	1	6	17
74	23	12	1	5	13	1	6	12
74	24	42	1	5	41	1	6	41
74	25	36	1	5	36	1	6	36
74	26	310	1	5	315	1	6	310
74	27	-88	16	5	-88	16	6	-88
74	28	-88	16	5	-88	16	6	-88
74	29	60	1	5	60	1	6	60
74	30	5	1	5	5	1	6	5
74	31	-88	16	5	-88	16	6	-88
74	32	-88	16	5	-88	16	6	-88
74	33	420	6	5	420	6	6	420
74	34	140	6	5	140	6	6	140
74	35	410	6	5	410	6	6	410
74	36	180	6	5	190	6	6	180
74	37	95	6	5	100	6	6	95
74	39	30	1	5	30	1	6	30
74	40	26	1	5	25	1	6	25
74	41	15	5	5	16	5	6	15
74	42	38	1	5	40	1	6	38
74	43	30	5	5	35	5	6	30
74	44	340	1	5	320	1	6	320
74	45	-88	16	5	-88	16	6	-88
74	46	38	1	5	40	1	6	38
74	47	90	1	5	88	1	6	88
74	48	14	1	5	12	1	6	12
74	49	400	1	5	410	1	6	400
74	50	75	1	5	70	1	6	70
74	51	170	1	5	165	1	6	165
74	52	210	1	5	215	1	6	210
74	53	40	5	5	40	5	6	40
74	54	26	5	5	25	5	6	25
74	55	65	5	5	70	5	6	65
74	56	14	1	5	14	1	6	14
74	57	130	1	5	120	1	6	120
74	59	-88	88	 	-88	88	 	-88
75	1	8	1	2	10	1	3	8
75	2	100	1	2	120	1	3	100
75	3	250	1	6	260	1	8	250
75	4	200	1	6	200	1	8	200
75	5	300	1	6	300	1	8	300
75	6	250	1	6	250	1	8	250
75	7	5	9	9	5	9	10	5
75	8	2	9	9	2	9	10	2
75	9	6	9	9	5	9	10	5
75	10	6	9	9	5	9	10	5
75	11	40	1	2	40	1	3	40
75	12	10	1	2	10	1	3	10
75	13	30	1	2	30	1	3	30
75	14	40	1	2	42	1	3	40
75	15	32	1	2	35	1	3	32
75	16	-88	16	2	-88	16	3	-88
75	17	34	1	2	35	1	3	34
75	18	20	1	2	20	1	3	20
75	19	85	1	2	85	1	3	85
75	20	50	1	2	50	1	3	50
75	21	80	1	2	85	1	3	80
75	22	25	1	2	26	1	3	25
75	23	12	1	2	12	1	3	12
75	24	32	1	2	35	1	3	32
75	25	10	1	2	10	1	3	10
75	26	5	1	2	5	1	3	5
75	27	-88	16	2	-88	16	3	-88
75	28	-88	16	2	-88	16	3	-88
75	29	35	1	2	38	1	3	35
75	30	4	1	2	4	1	3	4
75	31	6	1	2	7	1	3	6
75	32	140	1	2	140	1	3	140
75	33	300	1	2	300	1	3	300
75	34	160	1	2	160	1	3	160
75	35	300	1	2	300	1	3	300
75	36	100	1	2	100	1	3	100
75	37	60	1	2	70	1	3	60
75	39	26	1	2	26	1	3	26
75	40	30	1	2	30	1	3	30
75	41	16	1	2	16	1	3	16
75	42	32	1	2	35	1	3	32
75	43	40	1	2	35	1	3	35
75	44	6	1	2	6	1	3	6
75	45	-88	16	2	-88	16	3	-88
75	46	40	1	2	40	1	3	40
75	47	100	1	2	100	1	3	100
75	48	12	1	2	10	1	3	10
75	49	-88	16	2	-88	16	3	-88
75	50	10	1	2	10	1	3	10
75	51	2.5	1	2	2.5	1	3	2.5
75	52	140	1	2	140	1	3	140
75	53	30	1	2	30	1	3	30
75	54	15	1	2	15	1	3	15
75	55	20	1	2	20	1	3	20
75	56	14	1	2	14	1	3	14
75	57	120	1	2	125	1	3	120
75	59	-88	16	 	-88	16	 	-88
76	1	8	1	12	8	1	12	8
76	2	150	1	19	165	1	20	150
76	3	250	1	17	260	1	18	250
76	4	120	1	17	125	1	18	120
76	5	260	1	17	250	1	18	250
76	6	85	1	21	85	1	22	85
76	7	15	1	21	15	1	22	15
76	8	1	1	21	1	1	22	1
76	9	5.5	1	21	6	1	22	5.5
76	10	10	1	21	9.5	1	22	9.5
76	11	50	1	11	50	1	12	50
76	12	10	1	11	10	1	12	10
76	13	30	1	11	30	1	12	30
76	14	20	1	11	20	1	12	20
76	15	25	1	11	24	1	12	24
76	16	80	1	11	85	1	12	80
76	17	20	1	11	18	1	12	18
76	18	20	1	11	20	1	12	20
76	19	80	1	11	80	1	12	80
76	20	65	1	11	70	1	12	65
76	21	95	1	11	90	1	12	90
76	22	35	1	11	35	1	12	35
76	23	11	1	11	11	1	12	11
76	24	38	1	11	40	1	12	38
76	25	36	1	11	38	1	12	36
76	26	280	1	11	300	1	12	280
76	27	190	1	11	200	1	12	190
76	28	80	1	11	80	1	12	80
76	29	75	1	11	80	1	12	75
76	30	5	1	11	5	1	12	5
76	31	135	1	11	140	1	12	135
76	32	110	6	11	120	6	12	110
76	33	340	6	13	360	6	1	340
76	34	120	6	13	120	6	14	120
76	35	340	6	13	360	6	14	340
76	36	80	6	13	80	6	14	80
76	37	150	6	13	150	6	14	150
76	39	30	5	15	28	5	16	28
76	40	40	5	15	40	5	16	40
76	41	40	5	15	40	5	16	40
76	42	35	5	15	35	5	16	35
76	43	30	5	15	30	5	16	30
76	44	320	1	11	340	1	12	320
76	45	500	1	11	500	1	12	500
76	46	34	1	11	34	1	12	34
76	47	80	1	11	80	1	12	80
76	48	10	1	11	10	1	12	10
76	49	260	1	11	260	1	12	260
76	50	30	1	11	30	1	12	30
76	51	120	1	11	130	1	12	120
76	52	150	1	11	160	1	12	150
76	53	40	5	15	45	5	16	40
76	54	15	5	15	18	5	16	15
76	55	45	5	15	50	5	16	45
76	56	12	5	11	12	5	12	12
76	57	480	1	11	480	1	12	480
76	59	80	1	11	80	1	12	80
77	1	8	1	13	8	1	14	8
77	2	60	1	21	55	1	22	55
77	3	250	1	19	230	1	20	230
77	4	90	1	19	75	1	20	75
77	5	320	1	19	350	1	20	320
77	6	270	1	19	300	1	20	270
77	7	18	9	11	17	9	12	17
77	8	1	9	11	1	9	12	1
77	9	5.5	9	11	6	9	12	5.5
77	10	9	9	11	10	9	12	9
77	11	55	1	13	55	1	14	55
77	12	10	1	13	10	1	14	10
77	13	35	1	13	30	1	14	30
77	14	25	1	13	25	1	14	25
77	15	24	1	13	25	1	14	25
77	16	45	1	13	45	1	14	45
77	17	22	1	13	25	1	14	22
77	18	20	1	13	20	1	14	20
77	19	60	1	13	62	1	14	60
77	20	68	1	13	70	1	13	68
77	21	68	1	13	68	1	8	68
77	22	30	1	13	30	1	14	30
77	23	10	1	13	11	1	14	10
77	24	40	1	8	42	1	14	40
77	25	40	1	13	40	1	14	40
77	26	120	1	13	125	1	13	125
77	27	380	1	13	400	1	14	380
77	28	50	1	13	50	1	14	50
77	29	80	1	13	80	1	14	80
77	30	4.5	1	13	4.5	1	14	4.5
77	31	130	1	13	130	1	14	130
77	32	90	6	15	100	6	16	90
77	33	340	6	15	340	6	16	340
77	34	140	6	15	140	6	16	140
77	35	340	6	15	340	6	16	340
77	36	120	6	15	130	6	16	120
77	37	140	6	15	140	6	16	140
77	39	28	5	17	28	5	18	28
77	40	45	5	17	40	5	18	40
77	41	30	5	17	28	5	18	28
77	42	45	1	13	45	1	14	45
77	43	30	5	17	32	1	18	30
77	44	320	1	13	300	1	14	300
77	45	480	1	13	485	1	14	480
77	46	36	1	13	34	1	14	34
77	47	64	1	13	65	1	14	64
77	48	5	1	13	6	1	14	5
77	49	250	1	13	250	1	14	250
77	50	25	1	13	25	1	13	25
77	51	80	1	13	85	1	14	80
77	52	150	1	13	165	1	14	165
77	53	30	5	17	30	5	18	30
77	54	15	5	17	15	5	18	15
77	55	45	5	17	50	5	18	45
77	56	12	1	13	13	1	14	12
77	57	450	1	13	460	1	14	450
77	59	75	1	13	72	1	13	72
78	1	7	1	21	7	1	22	7
78	2	80	1	21	80	1	22	80
78	3	260	1	19	280	1	20	260
78	4	120	1	19	120	1	20	120
78	5	260	1	19	250	1	20	250
78	6	300	1	19	300	1	20	300
78	7	17	9	17	18	9	18	17
78	8	1	9	17	1	9	18	1
78	9	5.5	9	17	6	9	18	6
78	10	9	9	17	10	9	18	9
78	11	55	1	21	55	1	22	55
78	12	10	1	21	10	1	21	10
78	13	30	1	21	30	1	22	30
78	14	30	1	21	30	1	22	30
78	15	24	1	21	24	1	22	24
78	16	30	1	21	30	1	22	30
78	17	20	1	21	22	1	22	20
78	18	20	1	21	20	1	22	20
78	19	60	1	21	62	1	22	60
78	20	60	1	21	65	1	22	60
78	21	90	1	21	90	1	22	90
78	22	52	1	21	52	1	22	52
78	23	10	1	21	11	1	22	10
78	24	40	1	21	42	1	22	40
78	25	36	1	21	35	1	22	35
78	26	140	1	21	145	1	22	140
78	27	280	1	21	280	1	22	280
78	28	80	1	21	80	1	22	80
78	29	80	1	21	80	1	22	80
78	30	4.5	1	21	4	1	22	4
78	31	125	1	21	125	1	22	125
78	32	90	6	23	100	6	24	90
78	33	340	6	23	340	6	24	340
78	34	140	6	23	140	6	24	140
78	35	340	6	23	340	6	24	340
78	36	120	6	23	125	6	24	125
78	37	140	6	23	140	6	24	140
78	39	30	5	15	30	5	16	30
78	40	35	5	15	35	5	16	35
78	41	30	5	15	28	5	16	30
78	42	45	5	15	50	5	16	45
78	43	30	5	15	32	5	16	30
78	44	320	1	21	300	1	22	300
78	45	480	1	21	485	1	22	480
78	46	36	1	21	34	1	22	34
78	47	65	1	21	65	1	22	65
78	48	5	1	21	6	1	22	5
78	49	250	1	21	250	1	22	250
78	50	30	1	21	30	1	22	30
78	51	80	1	21	85	1	22	85
78	52	150	1	21	165	1	22	150
78	53	30	5	25	30	5	26	30
78	54	15	5	25	15	5	26	15
78	55	60	5	25	60	5	26	60
78	56	12	1	21	13	1	22	13
78	57	450	1	21	450	1	22	450
78	59	80	1	21	85	1	22	80
79	1	8	1	12	8	1	13	8
79	2	65	1	21	65	1	22	65
79	3	250	1	19	280	1	20	250
79	4	120	1	19	120	1	20	120
79	5	260	1	19	250	1	20	250
79	6	300	1	19	300	1	20	300
79	7	17	1	10	17	1	11	17
79	8	1	1	10	1	1	11	1
79	9	5.5	1	10	6	1	11	5.5
79	10	9	1	10	10	1	11	9
79	11	55	1	12	55	1	13	55
79	12	10	1	12	10	1	13	10
79	13	30	1	12	35	1	13	35
79	14	25	1	12	27	1	13	25
79	15	24	1	12	25	1	13	24
79	16	30	1	12	30	1	13	30
79	17	20	1	12	22	1	13	20
79	18	20	1	12	20	1	13	20
79	19	60	1	12	62	1	13	60
79	20	80	1	12	80	1	13	80
79	21	70	1	12	70	1	13	70
79	22	22	1	12	22	1	13	22
79	23	10	1	12	11	1	13	10
79	24	40	1	12	42	1	13	40
79	25	36	1	12	35	1	13	35
79	26	140	1	12	145	1	13	140
79	27	400	1	12	380	1	13	380
79	28	50	1	12	50	1	13	50
79	29	80	1	12	80	1	13	80
79	30	4.5	1	12	4	1	13	4
79	31	125	1	12	125	1	13	125
79	32	90	6	14	100	6	15	90
79	33	340	6	14	340	1	15	340
79	34	140	6	14	140	6	15	140
79	35	340	6	14	340	6	15	340
79	36	120	6	14	125	6	15	120
79	37	140	1	14	140	6	15	140
79	39	40	5	16	40	5	17	40
79	40	45	5	16	45	5	17	45
79	41	30	5	16	28	5	17	28
79	42	45	5	16	50	5	17	45
79	43	30	5	16	32	5	17	30
79	44	320	1	12	300	1	13	300
79	45	480	1	12	485	1	13	480
79	46	36	1	12	33	1	13	33
79	47	62	1	12	65	1	13	62
79	48	5	1	12	6	1	13	5
79	49	250	1	12	250	1	13	250
79	50	30	1	12	30	1	13	30
79	51	80	1	12	85	1	13	80
79	52	150	1	12	165	1	13	165
79	53	30	5	16	30	5	17	30
79	54	15	5	16	15	5	17	15
79	55	60	5	16	62	4	17	60
79	56	12	1	12	13	1	13	12
79	57	480	1	12	480	1	13	480
79	59	60	1	12	65	1	13	60
80	1	5.5	1	12	6	1	13	6
80	2	100	1	12	100	1	13	100
80	3	180	1	16	200	1	17	180
80	4	70	1	16	75	1	17	75
80	5	280	1	16	270	1	17	280
80	6	200	1	16	220	1	17	200
80	7	18	9	14	18	9	15	18
80	8	1	9	14	1	9	15	1
80	9	4.5	9	14	4.5	9	15	4.5
80	10	9	9	14	9	9	15	9
80	11	48	1	12	49	1	13	49
80	12	9	1	12	9	1	13	9
80	13	30	1	12	30	1	13	30
80	14	26	1	12	26	1	13	26
80	15	25	1	12	26	1	13	25
80	16	85	1	12	90	1	13	90
80	17	22	1	12	25	1	13	22
80	18	20	1	12	20	1	13	20
80	19	75	1	12	70	1	13	75
80	20	80	1	12	80	1	13	80
80	21	92	1	12	95	1	13	92
80	22	30	1	12	30	1	13	30
80	23	11	1	12	12	1	13	12
80	24	40	1	12	41	1	13	41
80	25	38	1	12	36	1	13	38
80	26	260	1	12	265	1	13	260
80	27	240	1	12	240	1	13	240
80	28	60	1	12	60	1	13	60
80	29	60	1	12	60	1	13	60
80	30	4.5	1	12	5	1	13	4.5
80	31	120	1	12	125	1	13	125
80	32	120	6	10	120	6	11	120
80	33	360	6	10	360	6	11	360
80	34	160	6	10	165	6	11	165
80	35	350	6	10	360	6	11	360
80	36	50	6	10	60	6	11	60
80	37	80	6	10	80	6	11	80
80	39	40	5	12	35	5	13	35
80	40	30	5	12	30	5	13	30
80	41	30	5	12	30	5	13	30
80	42	25	5	12	25	5	13	25
80	43	8	5	12	8	5	13	8
80	44	320	1	12	320	1	13	320
80	45	460	1	12	450	1	13	450
80	46	34	1	12	35	1	13	34
80	47	60	1	12	65	1	13	60
80	48	10	1	12	10	1	13	10
80	49	260	1	12	260	1	13	260
80	50	25	1	12	20	1	13	20
80	51	110	1	12	100	1	13	100
80	52	180	1	12	180	1	13	180
80	53	40	5	18	40	5	19	40
80	54	15	5	18	18	5	19	15
80	55	65	5	18	60	5	19	60
80	56	13	1	12	13	1	13	13
80	57	480	1	12	480	1	13	480
80	59	82	1	12	80	1	13	80
81	1	16	1	1	15	1	2	15
81	2	120	1	1	120	1	2	120
81	3	200	1	4	210	1	5	200
81	4	160	1	4	150	1	5	150
81	5	350	1	4	340	1	5	340
81	6	250	1	4	250	1	5	250
81	7	14	9	6	16	9	7	14
81	8	2	9	6	2	9	7	2
81	9	5	9	6	5	9	7	5
81	10	12	9	6	13	9	7	12
81	11	55	1	1	58	1	2	55
81	12	10	1	1	8	1	5	8
81	13	30	1	1	30	1	2	30
81	14	42	1	1	40	1	2	40
81	15	24	1	1	25	1	2	24
81	16	-88	16	1	-88	16	2	-88
81	17	22	1	1	22	1	2	22
81	18	20	1	1	19	1	2	19
81	19	70	1	1	71	1	2	70
81	20	65	1	2	64	1	2	64
81	21	75	1	1	74	1	2	74
81	22	-88	16	1	-88	16	2	-88
81	23	15	1	1	15	1	2	15
81	24	30	1	1	31	1	2	30
81	25	40	1	1	40	1	2	40
81	26	300	1	1	300	1	2	300
81	27	-88	16	1	-88	16	2	-88
81	28	-88	16	1	-88	16	2	-88
81	29	60	1	1	60	1	2	60
81	30	4	1	1	4	1	2	4
81	31	-88	16	1	-88	16	2	-88
81	32	180	6	3	180	6	2	180
81	33	400	6	3	400	6	2	400
81	34	100	6	3	100	6	2	100
81	35	390	6	3	390	6	2	390
81	36	150	6	3	150	6	2	150
81	37	70	6	3	75	6	2	70
81	39	28	1	1	27	1	2	27
81	40	25	1	1	24	1	2	24
81	41	20	5	1	22	5	2	20
81	42	30	1	1	32	1	2	30
81	43	30	5	1	28	5	2	28
81	44	300	1	1	300	1	2	300
81	45	-88	16	1	-88	16	2	-88
81	46	34	1	1	33	1	2	33
81	47	75	1	1	74	1	2	74
81	48	10	1	1	12	1	2	10
81	49	300	1	1	296	1	2	296
81	50	40	1	1	50	1	2	40
81	51	100	1	1	90	1	2	90
81	52	140	1	1	150	1	2	140
81	53	40	1	1	40	1	2	40
81	54	10	1	1	11	1	2	10
81	55	80	1	1	90	1	2	80
81	56	14	1	1	14	1	2	14
81	57	120	1	1	125	1	2	120
81	59	-88	1	1	-88	88	2	-88
82	1	16	1	3	15	1	4	15
82	2	150	1	3	150	1	4	150
82	3	200	1	5	220	1	6	200
82	4	140	1	5	150	1	6	140
82	5	350	1	5	340	1	6	340
82	6	250	1	5	230	1	6	230
82	7	14	9	9	13	9	10	13
82	8	2	9	9	1	9	10	1
82	9	4	9	9	5	9	10	4
82	10	13	9	9	14	9	10	13
82	11	55	1	3	54	1	4	54
82	12	10	1	3	8	1	4	8
82	13	30	1	3	29	1	4	29
82	14	42	1	3	41	1	4	41
82	15	24	1	3	26	1	4	24
82	16	-88	16	3	-88	16	4	-88
82	17	27	1	3	28	1	4	27
82	18	15	1	3	14	1	4	14
82	19	70	1	3	74	1	4	70
82	20	64	1	3	66	1	4	64
82	21	75	1	3	78	1	4	75
82	22	-88	16	3	-88	16	4	-88
82	23	15	1	3	15	1	4	15
82	24	43	1	3	44	1	4	43
82	25	40	1	3	40	1	3	40
82	26	290	1	3	300	1	3	290
82	27	-88	16	3	-88	16	4	-88
82	28	-88	16	3	-88	16	4	-88
82	29	50	1	3	55	1	4	50
82	30	4.5	1	3	4	1	4	4
82	31	-88	16	3	-88	16	4	-88
82	32	140	6	3	150	6	4	140
82	33	400	6	3	400	6	4	400
82	34	130	6	3	140	6	4	130
82	35	390	6	3	390	6	4	390
82	36	150	6	3	150	6	4	150
82	37	70	6	3	75	6	4	70
82	39	25	1	3	27	1	4	25
82	40	25	1	3	24	1	4	24
82	41	20	1	3	21	1	4	20
82	42	55	1	3	58	1	4	55
82	43	42	1	3	42	1	4	40
82	44	310	1	3	300	1	4	300
82	45	-88	16	3	-88	16	4	-88
82	46	34	1	3	33	1	4	33
82	47	80	1	3	80	1	4	80
82	48	10	1	3	10	1	4	10
82	49	315	1	3	310	1	4	310
82	50	40	1	3	45	1	4	40
82	51	90	1	3	80	1	4	80
82	52	150	1	3	140	1	4	140
82	53	40	1	3	45	1	4	40
82	54	15	1	3	10	1	4	10
82	55	80	1	3	85	1	4	80
82	56	14	1	3	14	1	4	14
82	57	125	1	3	120	1	4	120
82	59	-88	88	3	-88	88	4	-88
83	1	16	1	2	15	1	3	15
83	2	120	1	2	120	1	3	120
83	3	200	1	6	210	1	7	200
83	4	160	1	6	150	1	7	150
83	5	350	1	6	340	1	7	340
83	6	250	1	6	250	1	7	250
83	7	13	9	8	12	9	9	12
83	8	2	9	8	2	9	9	2
83	9	4	9	8	5	9	9	4
83	10	14	9	8	13	9	9	13
83	11	55	1	2	58	1	3	55
83	12	10	1	2	8	1	3	8
83	13	30	1	2	30	1	3	30
83	14	42	1	2	40	1	3	40
83	15	24	1	2	25	1	3	24
83	16	-88	16	2	-88	16	3	-88
83	17	22	1	2	22	1	3	22
83	18	15	1	2	16	1	3	15
83	19	70	1	2	71	1	3	70
83	20	65	1	2	64	1	3	64
83	21	75	1	2	74	1	3	74
83	22	-88	16	2	-88	16	3	-88
83	23	15	1	2	15	1	3	15
83	24	30	1	2	31	1	3	30
83	25	40	1	2	40	1	3	40
83	26	300	1	2	300	1	3	300
83	27	-88	16	2	-88	16	3	-88
83	28	-88	16	2	-88	16	3	-88
83	29	60	1	2	60	1	3	60
83	30	4	1	2	4	1	3	4
83	31	-88	16	2	-88	16	3	-88
83	32	180	6	2	170	6	3	170
83	33	400	6	2	400	6	3	400
83	34	110	6	2	120	1	3	110
83	35	390	6	2	400	6	3	390
83	36	150	6	2	150	6	3	150
83	37	70	6	2	75	6	3	70
83	39	28	1	2	27	1	3	27
83	40	25	5	2	24	1	3	24
83	41	20	5	2	22	5	3	20
83	42	30	1	2	32	1	3	30
83	43	30	5	2	28	5	3	28
83	44	300	1	2	300	1	3	300
83	45	-88	16	2	-88	16	3	-88
83	46	34	1	2	33	1	3	33
83	47	80	1	2	80	1	3	80
83	48	10	1	2	10	1	3	10
83	49	300	1	2	290	1	3	290
83	50	40	1	2	50	1	3	40
83	51	100	1	2	90	1	3	90
83	52	140	1	2	150	1	3	140
83	53	40	5	2	40	5	3	40
83	54	10	5	2	15	5	3	10
83	55	80	5	2	90	5	3	80
83	56	14	1	2	14	1	3	14
83	57	120	1	2	125	1	3	120
83	59	-88	88	2	-88	88	3	-88
84	1	16	1	1	15	1	3	15
84	2	120	1	1	130	1	3	120
84	3	200	1	6	220	1	7	200
84	4	150	1	6	160	1	7	150
84	5	350	1	6	340	1	7	340
84	6	250	1	6	270	1	7	250
84	7	13	9	8	12	9	9	12
84	8	1	9	8	1	9	9	1
84	9	5	9	8	4	9	9	4
84	10	13	9	8	14	9	9	13
84	11	60	1	1	55	1	3	55
84	12	8	1	1	10	1	3	8
84	13	27	1	1	29	1	3	27
84	14	41	1	1	42	1	3	41
84	15	28	1	1	26	1	3	26
84	16	-88	16	1	-88	16	3	-88
84	17	22	1	1	23	1	3	22
