PLACEID	LCPRIDR4	ITEMPRC1	ITEMVND1	ITEMINF1	ITEMPRC2	ITEMVND2	ITEMINF2
1203	43	1,2	14	20	1	14	21
1203	44	1,5	14	20	1,5	14	21
1203	45	5	17	4	5	1	17
1203	46	32,5	17	4	34	1	17
1203	61	4,7	1	16	4,6	1	17
1203	70	3,6	1	6	3,5	1	17
1302	1	1,3	1	11	1,5	1	13
1302	2	40	1	11	50	1	13
1302	3	15	1	11	12	1	13
1302	4	14	1	11	12	1	13
1302	5	25	1	11	27	1	13
1302	6	22	1	11	20	1	13
1302	7	0,5	10	8	1,5	9	26
1302	8	0,03	10	8	0,2	9	26
1302	9	0,12	10	8	0,5	9	26
1302	10	0,04	10	8	0,3	9	26
1302	11	1	14	16	1	14	17
1302	12	2,5	14	14	2,4	14	15
1302	13	2,8	14	14	3,2	14	15
1302	15	1,2	14	14	1	14	15
1302	16	3	14	14	2,8	14	15
1302	17	1,8	14	14	1,9	14	15
1302	18	5	14	14	5,6	14	15
1302	19	1	14	14	1	14	15
1302	20	5,5	14	14	5	14	15
1302	21	1	14	14	1,2	14	15
1302	23	0,2	14	14	0,2	14	15
1302	24	4,2	14	14	4,5	14	15
1302	25	1	14	14	1	14	15
1302	27	6,5	14	22	6,6	14	23
1302	28	13	14	20	12	14	21
1302	29	6	14	24	7	14	25
1302	30	2,5	14	14	2	14	15
1302	32	12	14	14	12,5	14	15
1302	33	6,6	14	14	7	14	15
1302	34	1	14	14	1	14	15
1302	35	1,8	14	14	1,8	14	15
1302	36	4	1	13	4,5	1	11
1302	37	2	1	13	2	1	11
1302	38	2	1	13	2	1	11
1302	39	0,5	14	14	0,5	14	15
1302	40	1	14	16	1	14	17
1302	41	2	14	16	1,5	14	17
1302	42	2,5	14	16	3	14	17
1302	43	1	14	18	1,2	14	19
1302	44	1,5	14	18	2,5	14	19
1302	45	5	14	18	5	14	19
1302	46	30	1	13	32	1	11
1302	61	4,6	14	14	4,8	14	15
1302	70	3,8	14	14	4,5	14	15
1303	1	1,3	1	15	1,5	1	17
1303	2	35	1	15	40	1	17
1303	3	15	1	15	13	1	17
1303	4	12	1	15	10	1	17
1303	5	28	1	15	25	1	17
1303	6	25	1	15	20	1	17
1303	7	0,5	10	8	1	1	12
1303	8	0,03	10	8	0,2	1	12
1303	9	0,12	10	8	1	1	12
1303	10	0,04	10	8	0,2	1	12
1303	11	1	14	21	1	1	25
1303	12	2	14	16	2,5	1	25
1303	13	3,5	14	16	3	1	25
1303	15	1,1	14	16	1,1	1	25
1303	16	2,8	14	16	2,8	1	25
1303	17	1,8	14	16	1,9	1	25
1303	18	5,5	14	16	5,7	1	25
1303	19	1	14	16	1	1	25
1303	20	5,5	14	16	5,6	1	25
1303	21	1,5	14	16	1,3	1	25
1303	23	0,2	14	16	0,2	1	25
1303	24	3,5	14	16	4,6	1	25
1303	25	1	14	16	1	1	25
1303	27	7	14	18	6,5	14	19
1303	28	12	14	22	12	14	23
1303	29	6	14	20	6	14	24
1303	30	2,5	14	16	2,8	1	25
1303	32	12	14	16	13	1	25
1303	33	6,5	14	16	6,8	1	25
1303	34	1,2	14	16	1,2	1	25
1303	35	2	14	16	1,8	1	25
1303	36	4	14	16	4,5	1	25
1303	37	-88	16	25	 	 	 
1303	38	1,5	1	25	1,8	1	26
1303	39	0,4	1	25	0,5	14	16
1303	40	1	14	21	1	1	25
1303	41	2	14	21	2,5	1	25
1303	42	3	14	21	3,5	1	25
1303	43	1,5	14	14	1,2	1	25
1303	44	2,5	14	14	2,5	1	25
1303	45	5	14	26	5	14	28
1303	46	30	14	16	31,5	1	25
1303	61	4,8	14	16	4,5	1	25
1303	70	3,8	14	16	4	1	25
1304	1	1,5	1	27	1,5	14	28
1304	2	38	1	27	40	14	28
1304	3	25	1	27	18	14	28
1304	4	22	1	27	18	14	28
1304	5	30	1	27	30	14	28
1304	6	26	1	27	30	14	28
1304	7	0,75	10	18	1	1	17
1304	8	0,02	10	18	0,2	1	17
1304	9	0,12	10	18	1	1	17
1304	10	0,04	10	18	0,2	1	17
1304	11	1	14	21	0,8	14	22
1304	12	2,4	14	19	2,6	14	20
1304	13	3,2	14	19	3,6	14	20
1304	15	1	14	19	1,1	14	20
1304	16	2,8	14	19	2,8	14	20
1304	17	1,8	14	19	1,8	14	20
1304	18	5,5	14	19	5,9	14	20
1304	19	1	14	19	1	14	20
1304	20	5,5	14	19	6	14	20
1304	21	1,5	14	19	1,5	14	20
1304	23	0,2	14	19	0,2	14	20
1304	24	3,5	14	19	4	14	20
1304	25	1	14	19	1	14	20
1304	27	6,5	14	25	6,8	14	26
1304	28	12	14	29	13,5	14	30
1304	29	6	14	31	6	14	32
1304	30	2,5	14	19	2,8	14	20
1304	32	13	14	19	13	14	20
1304	33	6,5	14	19	6,8	14	20
1304	34	1,2	14	19	1,2	14	20
1304	35	1,8	14	19	2	14	20
1304	36	4	14	19	4,5	14	20
1304	37	-88	16	19	 	 	 
1304	38	1,5	14	19	1,2	14	20
1304	39	0,4	14	19	0,5	14	20
1304	40	1	14	21	1,2	14	22
1304	41	2,5	14	21	2,4	14	22
1304	42	4	14	21	4	14	22
1304	43	1,5	14	23	1,2	14	24
1304	44	3	14	23	2,5	14	24
1304	45	5	14	23	5	14	24
1304	46	35	1	33	32	1	34
1304	61	4,5	14	19	4,8	14	20
1304	70	4,5	14	19	3,8	14	20
1402	1	1,5	1	5	1,5	1	21
1402	2	30	1	5	35	1	21
1402	3	18	1	5	20	1	21
1402	4	18	1	5	20	1	21
1402	5	25	1	5	30	1	21
1402	6	25	1	4	30	1	21
1402	7	0,6	10	6	0,84	9	18
1402	8	0,02	10	6	0,04	9	18
1402	9	0,14	10	6	0,21	9	18
1402	10	0,11	10	6	0,25	9	18
1402	11	1	14	16	1,4	14	20
1402	12	2,4	14	10	2,6	1	19
1402	13	3,4	14	10	3	1	19
1402	15	0,7	14	10	0,2	1	19
1402	16	2,8	11	10	3	1	19
1402	17	2,1	14	10	2,2	1	19
1402	18	-88	16	10	 	 	 
1402	19	1	14	10	1,2	1	19
1402	20	5,5	1	10	6	1	19
1402	21	1,4	14	10	1	1	19
1402	23	0,2	14	10	0,2	1	19
1402	24	4	14	10	4,5	1	19
1402	25	1	14	10	1,3	1	19
1402	27	6,5	14	13	6,5	14	17
1402	28	-88	16	14	 	 	 
1402	29	6	14	15	-88	16	19
1402	30	2,5	14	10	2,5	1	19
1402	32	13	14	10	13	14	19
1402	33	7	14	10	-88	16	19
1402	34	1	1	15	1	1	19
1402	35	1,5	1	15	1,5	1	19
1402	36	4	1	15	4	1	19
1402	37	-88	16	12	 	 	 
1402	38	1,4	1	15	1,29	1	5
1402	39	0,5	14	10	0,5	1	19
1402	40	1,5	14	16	1,5	14	18
1402	41	2	14	16	2	14	18
1402	42	3,5	14	16	4	14	18
1402	43	1,6	14	10	1,6	14	21
1402	44	2,5	14	10	2,4	14	21
1402	45	5	14	10	5	5	18
1402	46	34	1	15	32	1	1
1402	61	4,8	14	13	5,2	14	17
1402	70	5	14	10	4,2	1	19
1403	1	1,5	15	1	1,5	1	23
1403	2	38	14	3	37	14	4
1403	3	10	14	2	12	14	21
1403	4	10	14	2	12	14	21
1403	5	25	14	2	25	14	21
1403	6	23	14	2	25	14	21
1403	7	0,5	10	16	1	9	24
1403	8	0,02	10	16	0,5	9	24
1403	9	0,14	10	16	0,5	9	24
1403	10	0,11	10	16	0,3	9	24
1403	11	1,3	14	11	1,4	1	23
1403	12	2,4	14	8	2,8	1	23
1403	13	2	14	8	3	1	23
1403	15	0,6	14	8	0,8	1	23
1403	16	2,8	14	8	2,8	1	23
1403	17	1,8	14	8	2	1	23
1403	18	5,5	14	8	-77	16	23
1403	19	1	14	8	1	1	23
1403	20	-77	16	8	 	 	 
1403	21	1	14	8	1	1	23
1403	23	0,2	14	8	0,2	1	23
1403	24	4	14	8	4,2	1	23
1403	25	1	14	8	1	1	23
1403	27	7,5	14	7	7,8	1	23
1403	28	14	14	5	14,5	14	6
1403	29	7	14	25	7,5	16	23
1403	30	2	14	8	2,2	1	23
1403	32	12	14	8	16	1	23
1403	33	6	14	8	6,5	1	23
1403	34	1,2	14	9	1	1	23
1403	35	1,8	14	9	1,5	1	23
1403	36	4	16	9	4	1	23
1403	37	1,2	16	23	-77	16	26
1403	38	1,3	14	26	1,2	1	23
1403	39	0,5	14	8	0,5	1	23
1403	40	1,5	14	11	1,2	1	23
1403	41	1,5	14	11	1,5	1	23
1403	42	3,8	14	11	4	16	23
1403	43	2,2	17	22	2,4	1	23
1403	44	2,8	17	22	3	1	23
1403	45	6	14	9	6	17	22
1403	46	-88	88	88	 	 	 
1403	61	4,5	14	8	4,7	14	10
1403	70	4	14	8	4	1	23
1404	1	1,5	1	1	1,5	15	24
1404	2	38	14	10	37	14	11
1404	3	10	14	18	12	14	19
1404	4	10	14	18	12	14	19
1404	5	25	14	18	25	14	19
1404	6	23	14	18	25	14	19
1404	7	0,5	10	5	1	9	21
1404	8	0,02	10	5	0,5	9	21
1404	9	0,14	10	5	0,5	9	21
1404	10	0,11	10	5	0,3	9	21
1404	11	1,2	1	1	1,3	14	16
1404	12	2,8	1	1	2,4	14	17
1404	13	2,2	1	1	2	14	17
1404	15	0,8	1	1	0,6	14	17
1404	16	2,9	1	1	2,8	14	17
1404	17	2,4	1	1	1,8	14	17
1404	18	-88	88	1	 	 	 
1404	19	1,1	1	1	1	14	17
1404	20	6,5	1	1	-77	16	17
1404	21	1	1	1	1	14	17
1404	23	0,2	1	1	0,2	14	17
1404	24	4,8	1	1	4	14	17
1404	25	1	1	1	1	14	17
1404	27	7,8	1	1	7,8	1	23
1404	28	14	1	1	14	14	12
1404	29	7	16	1	7	14	22
1404	30	2,5	1	1	2,2	14	17
1404	32	13	1	1	12	14	17
1404	33	6,2	1	1	6	14	17
1404	34	1	1	1	1,2	14	14
1404	35	1,5	1	1	1,8	14	14
1404	36	3,7	1	1	4	14	14
1404	37	-88	16	1	 	 	 
1404	38	1,2	1	1	1,3	14	23
1404	39	0,5	1	1	0,5	14	17
1404	40	1,7	1	1	1,5	14	16
1404	41	2,6	1	1	2,5	14	16
1404	42	4	1	1	3,8	14	16
1404	43	2,4	1	1	-77	1	88
1404	44	2,5	1	1	-77	16	88
1404	45	6	16	1	6	14	14
1404	46	38	1	1	36	16	8
1404	61	5,4	1	1	4,7	14	15
1404	70	4,8	1	1	4	14	17
1501	1	1,5	1	15	1,2	1	16
1501	2	-88	16	8	 	 	 
1501	3	-88	16	8	 	 	 
1501	4	-88	16	8	 	 	 
1501	5	-88	16	8	 	 	 
1501	6	-88	16	8	 	 	 
1501	7	0,75	10	2	1	9	19
1501	8	0,02	10	2	0,5	9	19
1501	9	0,11	10	2	0,5	9	19
1501	10	-88	10	2	 	 	 
1501	11	1	1	17	1,2	1	18
1501	12	2	1	15	2,5	1	16
1501	13	3	1	15	3,5	1	16
1501	15	1	1	15	1	1	16
1501	16	3	1	15	3	1	16
1501	17	2	1	15	2	1	16
1501	18	-88	16	15	 	 	 
1501	19	1	1	15	1	1	16
1501	20	7	1	15	8	1	16
1501	21	1	1	15	1	1	16
1501	23	0,3	1	15	0,3	1	16
1501	24	4	1	15	3,5	1	16
1501	25	1	1	15	1	1	16
1501	27	8	1	7	8,5	1	18
1501	28	-88	16	17	 	 	 
1501	29	7	1	17	6	1	18
1501	30	2,5	1	15	2	1	16
1501	32	15	1	15	15	1	16
1501	33	7	1	15	8	1	16
1501	34	1	1	15	1	1	16
1501	35	2	1	15	2	1	16
1501	36	5	1	15	5	1	16
1501	37	1	1	15	1	1	16
1501	38	-88	16	15	 	 	 
1501	39	0,3	1	15	0,5	1	16
1501	40	2,5	1	17	2	1	18
1501	41	2	1	17	1,8	1	18
1501	42	4	1	17	3,5	1	18
1501	43	1	1	17	1	1	18
1501	44	1,5	1	17	1	1	18
1501	45	-88	16	17	 	 	 
1501	46	36	1	15	38	1	16
1501	61	6	1	15	5,5	1	16
1501	70	4	1	15	4,5	1	16
1502	1	2	1	11	1,5	1	12
1502	2	-88	16	11	 	 	 
1502	3	15	1	11	18	1	12
1502	4	15	1	11	18	1	12
1502	5	25	1	11	30	1	12
1502	6	25	1	11	30	1	12
1502	7	0,5	10	14	-88	16	13
1502	8	0,02	10	14	-88	16	13
1502	9	0,11	10	14	-88	16	13
1502	10	-88	16	14	 	 	 
1502	11	1	1	9	1,2	1	10
1502	12	2,3	1	9	2,5	1	10
1502	13	3	1	9	3,2	1	10
1502	15	1	1	9	1,2	1	10
1502	16	3	1	9	3	1	10
1502	17	2	1	9	2	1	10
1502	18	-88	16	9	 	 	 
1502	19	1	1	9	1	1	10
1502	20	7	1	9	6,5	1	10
1502	21	1,5	1	9	1,2	1	10
1502	23	0,3	1	9	0,3	1	10
1502	24	4	1	9	4	1	10
1502	25	1	1	9	1	1	10
1502	27	7,8	1	9	8	1	10
1502	28	11	1	9	11	1	10
1502	29	-88	16	9	 	 	 
1502	30	2	1	9	1,8	1	10
1502	32	-88	16	9	 	 	 
1502	33	6	1	9	6,5	1	10
1502	34	1	1	9	1	1	10
1502	35	2	1	9	2	1	10
1502	36	5	1	9	4,5	1	10
1502	37	1	1	9	1	1	10
1502	38	-88	16	9	 	 	 
1502	39	0,5	1	9	0,5	1	10
1502	40	1,5	1	9	1,8	1	10
1502	41	1	1	9	1,5	1	10
1502	42	3,5	1	9	2,5	1	10
1502	43	-88	16	9	 	 	 
1502	44	2	1	9	1,5	1	10
1502	45	-88	16	9	 	 	 
1502	46	38	1	4	36	1	8
1502	61	5,5	1	9	5	1	10
1502	70	4	1	9	4,5	1	10
1503	1	-88	16	7	 	 	 
1503	2	-88	16	7	 	 	 
1503	3	-88	16	7	 	 	 
1503	4	-88	16	7	 	 	 
1503	5	-88	16	7	 	 	 
1503	6	-88	16	7	 	 	 
1503	7	0,5	10	15	-88	16	9
1503	8	0,02	10	15	-88	16	9
1503	9	0,11	10	15	-88	16	9
1503	10	-88	16	16	 	 	 
1503	11	-88	16	7	 	 	 
1503	12	-88	16	7	 	 	 
1503	13	-88	16	7	 	 	 
1503	15	-88	16	7	 	 	 
1503	16	-88	16	7	 	 	 
1503	17	-88	16	7	 	 	 
1503	18	-88	16	7	 	 	 
1503	19	-88	16	7	 	 	 
1503	20	-88	16	88	 	 	 
1503	21	-88	16	88	 	 	 
1503	23	-88	16	88	 	 	 
1503	24	-88	16	7	 	 	 
1503	25	-88	16	7	 	 	 
1503	27	-88	16	7	 	 	 
1503	28	-88	16	7	 	 	 
1503	29	-88	16	7	 	 	 
1503	30	-88	16	7	 	 	 
1503	32	-88	16	7	 	 	 
1503	33	-88	16	7	 	 	 
1503	34	1,5	1	7	-88	16	10
1503	35	-88	16	7	 	 	 
1503	36	5	1	7	-88	16	10
1503	37	-88	16	7	 	 	 
1503	38	-88	16	7	 	 	 
1503	39	0,5	1	7	-88	16	10
1503	40	-88	16	88	 	 	 
1503	41	-88	16	88	 	 	 
1503	42	-88	16	88	 	 	 
1503	43	-88	16	88	 	 	 
1503	44	-88	16	88	 	 	 
1503	45	-88	16	88	 	 	 
1503	46	-88	16	88	 	 	 
1503	61	-88	16	7	 	 	 
1503	70	-88	16	7	 	 	 
1504	1	1,5	1	13	2	1	14
1504	2	-88	16	4	 	 	 
1504	3	-88	16	4	 	 	 
1504	4	-88	16	4	 	 	 
1504	5	-88	16	4	 	 	 
1504	6	-88	16	4	 	 	 
1504	7	0,5	10	19	1,5	9	12
1504	8	0,04	10	19	0,5	9	12
1504	9	0,11	10	19	0,5	9	12
1504	10	-88	16	19	 	 	 
1504	11	1,5	1	13	1,2	1	14
1504	12	2,5	1	13	2,6	1	14
1504	13	3	1	13	3,2	1	14
1504	15	1,2	1	13	1,1	1	14
1504	16	3	1	13	3,2	1	14
1504	17	2,2	1	13	2,3	1	14
1504	18	-88	16	13	 	 	 
1504	19	1,5	1	13	1,2	1	14
1504	20	8	1	13	7	1	14
1504	21	1	1	13	1,2	1	14
1504	23	0,3	1	13	0,3	1	14
1504	24	3	1	13	3,5	1	14
1504	25	1,2	1	13	1,5	1	14
1504	27	8	1	13	8,5	1	14
1504	28	-88	16	13	 	 	 
1504	29	8	1	13	7,5	1	14
1504	30	2	1	13	1,8	1	14
1504	32	14	1	13	15	1	14
1504	33	7	1	13	6,5	1	14
1504	34	1	1	13	1	1	14
1504	35	2	1	13	2	1	14
1504	36	5	1	13	5,5	1	14
1504	37	1	1	13	1	1	14
1504	38	-88	16	13	 	 	 
1504	39	0,5	1	13	0,5	1	14
1504	40	1,5	1	13	1,8	1	14
1504	41	1	1	13	1,2	1	14
1504	42	3	1	13	3,5	1	14
1504	43	-88	16	13	 	 	 
1504	44	-88	16	13	 	 	 
1504	45	-88	16	13	 	 	 
1504	46	37	1	10	41	1	11
1504	61	5,5	1	13	6	1	14
1504	70	4	1	13	4,5	1	14
1505	1	1,5	1	16	1,8	1	17
1505	2	-88	16	8	 	 	 
1505	3	-88	16	8	 	 	 
1505	4	-88	16	8	 	 	 
1505	5	-88	16	8	 	 	 
1505	6	-88	16	8	 	 	 
1505	7	0,5	10	13	-88	16	14
1505	8	0,04	10	13	-88	16	14
1505	9	0,11	10	13	-88	16	14
1505	10	-88	16	13	 	 	 
1505	11	1,2	1	16	1,5	1	17
1505	12	2,5	1	16	3	1	17
1505	13	3	1	16	3,2	1	17
1505	15	-88	16	16	 	 	 
1505	16	4	1	16	4	1	17
1505	17	2,5	1	16	2,8	1	17
1505	18	-88	16	16	 	 	 
1505	19	1	1	16	1,2	1	17
1505	20	7	1	16	6,5	1	17
1505	21	1	1	16	1	1	17
1505	23	0,3	1	16	0,3	1	17
1505	24	-88	16	16	 	 	 
1505	25	-88	16	16	 	 	 
1505	27	8,5	1	16	9	1	17
1505	28	10	1	16	10	1	17
1505	29	-88	16	16	 	 	 
1505	30	1,5	1	16	2	1	17
1505	32	-88	16	16	 	 	 
1505	33	7	1	16	8	1	17
1505	34	1	1	16	1	1	17
1505	35	2	1	16	2	1	17
1505	36	5	1	16	5,5	1	17
1505	37	1	1	16	1	1	17
1505	38	-88	16	16	 	 	 
1505	39	0,5	1	16	0,5	1	17
1505	40	1,2	1	16	1,5	1	17
1505	41	1	1	16	1,2	1	17
1505	42	3	1	16	3,5	1	17
1505	43	-88	16	16	 	 	 
1505	44	1	1	16	1,5	1	17
1505	45	-88	16	16	 	 	 
1505	46	38	1	18	38	1	19
1505	61	6	1	16	5,5	1	17
1505	70	4	1	16	4,5	1	17
1506	1	1,5	1	11	1,2	1	15
1506	2	-88	16	11	 	 	 
1506	3	-88	16	11	 	 	 
1506	4	-88	16	11	 	 	 
1506	5	-88	16	11	 	 	 
1506	6	-88	16	11	 	 	 
1506	7	0,5	10	9	1	9	4
1506	8	0,02	10	9	0,2	9	4
1506	9	0,11	10	9	0,5	9	4
1506	10	-88	16	9	 	 	 
1506	11	1,2	1	5	1,5	1	6
1506	12	2,5	1	11	2,3	1	15
1506	13	3	1	11	3	1	15
1506	15	1,1	1	11	1,2	1	15
1506	16	3	1	11	3	1	15
1506	17	2	1	11	2	1	15
1506	18	-88	16	11	 	 	 
1506	19	1	1	11	1	1	15
1506	20	6	1	11	6,5	1	15
1506	21	1	1	11	1,2	1	15
1506	23	0,3	1	11	0,3	1	15
1506	24	3,5	1	11	4	1	15
1506	25	1	1	11	1	1	15
1506	27	8	1	5	8	1	6
1506	28	10	1	5	11	1	6
1506	29	-88	16	5	 	 	 
1506	30	2	1	11	2,5	1	15
1506	32	-88	16	11	 	 	 
1506	33	7	1	11	6,5	1	15
1506	34	1	1	11	1	1	15
1506	35	2	1	11	2	1	15
1506	36	5	1	11	4,5	1	15
1506	37	1	1	11	1	1	15
1506	38	-88	16	11	 	 	 
1506	39	0,5	1	11	0,5	1	15
1506	40	1,8	1	11	2	1	15
1506	41	1	1	11	1,2	1	15
1506	42	4	1	11	3,5	1	15
1506	43	1,2	1	11	1,5	1	15
1506	44	2	1	11	1,8	1	15
1506	45	4	14	11	4	14	15
1506	46	36	1	11	38	1	15
1506	61	5	1	11	5,5	1	15
1506	70	4	1	11	4,5	1	15
1507	1	1,5	1	8	2	1	9
1507	2	-88	16	3	 	 	 
1507	3	-88	16	3	 	 	 
1507	4	-88	16	3	 	 	 
1507	5	-88	16	3	 	 	 
1507	6	-88	16	3	 	 	 
1507	7	0,5	10	13	-88	16	4
1507	8	0,1	10	13	-88	16	4
1507	9	0,2	10	13	-88	16	4
1507	10	0,1	10	13	-88	16	4
1507	11	1,2	1	8	1,5	1	9
1507	12	2,2	1	8	2,5	1	9
1507	13	2,8	1	8	3	1	9
1507	15	1	1	8	1,2	1	9
1507	16	3	1	8	3	1	9
1507	17	2,5	1	8	2,2	1	9
1507	18	-88	16	8	 	 	 
1507	19	1,2	1	8	1	1	9
1507	20	7	1	8	8	1	9
1507	21	1	1	8	1	1	9
1507	23	0,3	1	8	0,3	1	9
1507	24	4	1	8	4,5	1	9
1507	25	1	1	8	1	1	9
1507	27	8	1	8	8,5	1	9
1507	28	11	1	8	11	1	9
1507	29	9	1	8	8,5	1	9
1507	30	2	1	8	2	1	9
1507	32	15	1	8	15	1	9
1507	33	8	1	8	7	1	9
1507	34	1,5	1	10	1,5	1	9
1507	35	2,5	1	10	2,5	1	9
1507	36	5	1	10	5	1	9
1507	37	1	1	8	1	1	9
1507	38	-88	16	8	 	 	 
1507	39	0,3	1	8	0,3	1	9
1507	40	2,5	1	8	2	1	9
1507	41	1,6	1	8	1,5	1	9
1507	42	3	1	8	3,5	1	9
1507	43	-88	16	10	 	 	 
1507	44	1,5	1	8	2	1	9
1507	45	-88	16	10	 	 	 
1507	46	-88	16	10	 	 	 
1507	61	4,8	1	8	5	1	9
1507	70	3,8	1	8	4	1	9
1508	1	-88	16	2	 	 	 
1508	2	-88	16	2	 	 	 
1508	3	-88	16	2	 	 	 
1508	4	-88	16	2	 	 	 
1508	5	-88	16	2	 	 	 
1508	6	-88	16	2	 	 	 
1508	7	0,5	10	15	-88	16	13
1508	8	0,02	10	15	-88	16	13
1508	9	0,11	10	15	-88	16	13
1508	10	-88	16	15	 	 	 
1508	11	2,8	1	8	2	1	9
1508	12	2,5	1	8	3	1	9
1508	13	3	1	8	3	1	9
1508	15	-88	16	8	 	 	 
1508	16	3,2	1	8	3	1	9
1508	17	2,5	1	8	3	1	9
1508	18	-88	16	8	 	 	 
1508	19	1,2	1	8	1,2	1	9
1508	20	8	1	8	8	1	9
1508	21	1	1	8	1,5	1	9
1508	23	0,3	1	8	0,3	1	9
1508	24	-88	16	8	 	 	 
1508	25	-88	16	8	 	 	 
1508	27	9	1	8	9	1	9
1508	28	-88	16	8	 	 	 
1508	29	9	1	8	8	1	9
1508	30	2,8	1	8	2	1	9
1508	32	-88	16	8	 	 	 
1508	33	6	1	8	6	1	9
1508	34	1	1	8	1,5	1	9
1508	35	-88	16	8	 	 	 
1508	36	5	1	8	5	1	9
1508	37	1	1	8	1	1	9
1508	38	-88	16	8	 	 	 
1508	39	0,5	1	8	0,3	1	9
1508	40	2,3	1	8	2	1	9
1508	41	-88	16	8	 	 	 
1508	42	-88	16	8	 	 	 
1508	43	-88	16	8	 	 	 
1508	44	-88	16	8	 	 	 
1508	45	-88	16	8	 	 	 
1508	46	39,5	1	3	42	1	7
1508	61	6	1	8	6	1	9
1508	70	4,5	1	8	5	1	9
1509	1	1	1	17	1,2	1	18
1509	2	40	1	20	50	1	21
1509	3	18	1	20	15	1	21
1509	4	18	1	20	15	1	21
1509	5	25	1	20	30	1	21
1509	6	25	1	20	30	1	21
1509	7	0,5	10	13	1,5	9	19
1509	8	0,02	10	13	0,1	9	19
1509	9	0,11	10	13	0,5	9	19
1509	10	-88	16	13	 	 	 
1509	11	1,3	1	22	1,5	1	23
1509	12	2,5	1	17	2,7	1	18
1509	13	3	1	17	3,2	1	18
1509	15	1,1	1	17	1,2	1	18
1509	16	3	1	17	3	1	18
1509	17	2	1	17	2	1	18
1509	18	-88	16	17	 	 	 
1509	19	1	1	17	1	1	18
1509	20	6,5	1	17	7	1	18
1509	21	1	1	17	1,2	1	18
1509	23	0,3	1	17	0,3	1	18
1509	24	4	1	17	4,5	1	18
1509	25	1	1	17	1	1	18
1509	27	8	1	22	8	1	23
1509	28	11	1	22	11	1	23
1509	29	7	1	22	8	1	23
1509	30	2	1	17	2	1	18
1509	32	15	1	17	15	1	18
1509	33	7	1	17	6	1	18
1509	34	1	1	24	1	1	25
1509	35	2	1	24	2	1	25
1509	36	5	1	24	5	1	25
1509	37	1	1	17	1	1	18
1509	38	-88	16	17	 	 	 
1509	39	0,5	1	17	0,5	1	18
1509	40	2,3	1	22	2,5	1	23
1509	41	1,3	1	22	1,8	1	23
1509	42	3,5	1	22	4	1	23
1509	43	1	1	22	1	1	23
1509	44	2	1	22	2,5	1	23
1509	45	5	14	17	5	14	18
1509	46	37	1	17	38	1	18
1509	61	5,5	1	17	6	1	18
1509	70	5,5	1	17	5	1	18
1601	1	1,5	17	9	1,5	17	11
1601	2	40	17	9	40	17	11
1601	3	-88	17	9	 	 	 
1601	4	-88	17	9	 	 	 
1601	5	-88	17	9	 	 	 
1601	6	-88	17	9	 	 	 
1601	7	0,5	16	14	-88	17	7
1601	8	0,06	16	14	-88	17	7
1601	9	0,11	16	14	-88	17	7
1601	10	0,04	16	14	-88	17	7
1601	11	-88	17	6	 	 	 
1601	12	2,8	1	6	2,8	1	7
1601	13	3	1	6	3	1	7
1601	15	0,9	1	6	0,9	1	11
1601	16	3	17	9	3	17	11
1601	17	3	1	6	3	1	7
1601	18	-88	16	6	 	 	 
1601	19	1,2	1	6	1,2	1	7
1601	20	2	1	6	2	1	7
1601	21	1,2	1	6	1,2	1	7
1601	23	0,3	1	6	0,3	1	7
1601	24	-88	17	6	 	 	 
1601	25	1,2	1	6	1,2	1	7
1601	27	9,5	17	9	9,5	17	11
1601	28	10	17	9	10	17	12
1601	29	7	17	9	7	17	11
1601	30	1,5	1	6	1,5	1	7
1601	32	10	17	9	10	17	12
1601	33	7	1	6	7	1	7
1601	34	1,5	1	6	1,5	1	7
1601	35	2	1	6	2	1	7
1601	36	4,5	1	6	4,5	1	7
1601	37	1,1	17	9	1,1	17	11
1601	38	-88	16	9	 	 	 
1601	39	0,5	1	6	0,5	1	7
1601	40	1,2	17	9	1,2	17	11
1601	41	1,4	17	9	1,4	17	11
1601	42	3	17	9	3	17	11
1601	43	1,4	17	9	1,4	17	11
1601	44	2,5	17	9	2,5	17	11
1601	45	5	16	6	5	16	7
1601	46	36	17	9	36	17	11
1601	61	5,5	17	9	5,5	17	11
1601	70	4	17	9	4	17	11
1602	1	1,5	1	10	1,5	1	11
1602	2	42	16	16	45	16	15
1602	3	17	16	16	17	16	15
1602	4	15	16	16	17	16	15
1602	5	32	16	16	35	16	15
1602	6	30	16	16	30	16	15
1602	7	0,5	10	9	-88	17	11
1602	8	0,02	10	9	-88	17	11
1602	9	0,11	10	9	-88	17	11
1602	10	0,04	10	9	-88	17	11
1602	11	1,5	1	10	1,5	1	11
1602	12	2,5	1	10	2,5	1	11
1602	13	3	1	10	3	1	11
1602	15	0,8	1	10	0,8	1	11
1602	16	3	1	10	3	1	11
1602	17	2,5	1	10	2,5	1	11
1602	18	-88	16	10	 	 	 
1602	19	1	1	10	1	1	11
1602	20	2	1	10	2	1	11
1602	21	1	1	10	1	1	11
1602	23	0,3	1	10	0,3	1	11
1602	24	3	1	10	3	1	11
1602	25	1	1	10	1	1	11
1602	27	8	1	10	8	1	11
1602	28	10	1	10	10	1	11
1602	29	6	16	10	6	16	11
1602	30	1,5	1	10	1,5	1	11
1602	32	10	1	10	10	1	11
1602	33	7	1	10	7	1	11
1602	34	1	1	10	1	1	11
