CHILDCODE	MEMIDR5	MEMMOVR5	RELATER5	LIVHSER5	YRDIEDR5	CAREGVR5	MEMAGER5	MEAGMTR5	MEMSEXR5	CHLBRNR5	PANELSIB	SEENMER5	EVRLVDR5	LNGLVDR5	GETMOMBIRTH	GETCHILDBIRTH	THSCOMR5	RELHHR5	MRTLSTR5	MTHRHHR5	FTHRHHR5	STRT18R5	GRDE18R5	STLL18R5	HSSTRTR5	STRYRR5	GRADER5	STILLR5	WHYNOTR5	AGEGRDR5	TYPLSTR5	TYPATDR5	WHSCHR5	FEESR5	EXTTUTR5	PERFR5	SLEEPR5	CHCARER5	HHCHRER5	NPYWRKR5	PAYWRKR5	SCHOOLR5	STUDYR5	PLAYR5	DISABR5	MEMAFCR5	MEMLNGR5	MLNHLR51	HTSFFR51	SEEKTRR5	WHSEEKR5	MEMTOBR5	MOTTOBR5	OFTSMKR5	MEMALCR5	OFTALCR5
130003	1	 	1	1	 	0	39	 	1	 	0	 	 	 	0	0	 	1	1	98	98	1	12	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	0	 	0	 	 	 	 	0	0	 	1	2
130003	2	 	1	1	 	1	36	 	2	0	0	 	 	 	0	0	 	2	1	98	98	1	9	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	0	 	0	 	 	 	 	0	0	 	0	5
130003	3	 	7	1	 	0	9	 	1	 	0	 	 	 	0	0	 	5	 	98	98	 	 	 	1	6	3	1	 	 	 	3	 	0	720	 	8	0	0	0	0	6.5	1	8.5	 	 	 	 	 	 	 	 	 	 	 	 
130004	0	 	0	1	 	 	15	 	1	 	0	 	 	 	0	0	 	5	0	3	4	 	 	 	1	6	9	1	 	 	 	1	5	378	8000	3	9	0	0	1.5	0	7.5	2	4	 	 	 	 	 	 	 	 	 	 	 	 
130004	1	 	6	4	 	0	76	 	1	 	0	 	 	 	0	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
130004	2	 	6	4	 	0	72	 	2	 	0	 	 	 	0	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
130004	3	 	1	1	 	1	40	 	2	0	0	 	 	 	0	0	 	2	1	98	98	1	14	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	0	 	1	21	1	1	2	0	0	 	0	5
130004	4	 	1	1	 	0	42	 	1	 	0	 	 	 	0	0	 	1	1	98	98	1	13	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	0	 	0	 	 	 	 	0	0	 	0	5
130004	5	 	 	 	 	 	 	 	 	 	0	 	 	 	0	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
130004	6	 	13	4	 	0	40	 	2	 	0	 	 	 	0	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
130004	7	 	7	1	 	0	9	 	2	 	0	 	 	 	0	0	 	5	 	3	4	 	 	 	1	6	2	1	 	 	 	3	 	0	4000	 	9	0	1.5	0	0	7	2.5	4	 	 	 	 	 	 	 	 	 	 	 	 
130005	0	 	0	1	 	 	15	 	1	 	0	 	 	 	0	0	 	5	0	2	1	 	 	 	1	6	9	1	 	 	 	3	4	378	5400	2	8	0	2	0	0	8	3	3	 	 	 	 	 	 	 	 	 	 	 	 
130005	1	 	1	1	 	0	39	 	1	 	0	 	 	 	0	0	 	1	1	98	98	1	12	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	0	 	1	17	9	2	4	0	0	 	1	4
130005	2	 	1	1	 	1	36	 	2	0	0	 	 	 	0	0	 	2	1	98	98	1	8	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	0	 	0	 	 	 	 	0	0	 	0	6
130005	3	 	7	1	 	0	12	 	1	 	1	 	 	 	0	0	 	5	0	2	1	 	 	 	1	6	6	1	 	 	 	3	1	378	2340	2	9	0	1	0	0	9	2	3	0	 	0	 	 	 	 	0	0	 	0	6
130006	0	 	0	1	 	 	14	 	2	 	0	 	 	 	0	0	 	5	0	3	2	 	 	 	1	6	8	1	 	 	 	3	1	378	4140	2	8	0	1	0	0	8	4	3	 	 	 	 	 	 	 	 	 	 	 	 
130006	1	 	6	4	 	0	87	 	2	 	0	 	 	 	0	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
130006	2	 	1	1	 	0	45	 	1	 	0	 	 	 	0	0	 	1	1	98	98	1	9	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	0	 	1	17	3	1	1	1	1	1	1	1
130006	3	 	1	1	 	1	45	 	2	0	0	 	 	 	0	0	 	2	1	98	98	1	9	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	0	 	0	 	 	 	 	0	0	 	0	6
130006	4	 	7	2	 	0	21	 	1	 	1	 	 	 	0	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
130007	0	 	0	1	 	 	15	 	2	 	0	 	 	 	0	0	 	5	0	3	2	 	 	 	1	6	9	1	 	 	 	3	1	378	6500	2	8	0	2	0	0	8	4	2	 	 	 	 	 	 	 	 	 	 	 	 
130007	1	 	6	1	 	0	79	 	2	 	0	 	 	 	0	0	 	3	3	98	98	1	9	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
130007	2	 	1	1	 	0	45	 	1	 	0	 	 	 	0	0	 	1	1	1	98	1	9	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	0	 	1	19	3	0	 	0	0	 	1	1
130007	3	 	1	1	 	1	45	 	2	0	0	 	 	 	0	0	 	2	1	98	98	1	9	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	0	 	0	 	 	 	 	0	0	 	0	4
130007	4	 	7	1	 	0	24	 	2	 	0	 	 	 	0	0	 	5	0	3	2	1	14	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
130007	5	 	7	2	 	0	21	 	2	 	0	 	 	 	0	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
130007	6	 	7	1	 	0	11	 	1	 	1	 	 	 	0	0	 	5	 	3	2	 	 	 	1	6	5	1	 	 	 	3	1	0	6000	3	9	0	2	0	0	5	2	6	0	 	0	 	 	 	 	 	 	 	 	 
130008	0	 	0	1	 	 	15	 	1	 	0	 	 	 	0	0	 	5	0	6	5	 	 	 	1	6	9	1	 	 	 	8	1	420	3630	3	8	0	1	0	2	7	3	3	 	 	 	 	 	 	 	 	 	 	 	 
130008	2	 	18	4	 	0	81	 	2	 	0	 	 	 	0	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
130008	3	 	6	4	 	0	59	 	1	 	0	 	 	 	0	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
130008	4	 	6	4	 	0	56	 	2	 	0	 	 	 	0	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
130008	5	 	1	1	 	0	36	 	1	 	0	 	 	 	0	0	 	1	1	98	98	1	9	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	0	 	0	 	 	 	 	0	0	 	1	1
130008	6	 	1	1	 	1	33	 	2	0	0	 	 	 	0	0	 	2	1	98	98	1	9	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	0	 	0	 	 	 	 	0	0	 	0	5
130008	7	 	13	4	 	0	33	 	1	 	0	 	 	 	0	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
130008	8	 	13	4	 	0	32	 	2	 	0	 	 	 	0	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
130008	9	 	7	1	 	0	9	 	2	 	0	 	 	 	0	0	 	5	 	6	5	 	 	 	1	6	3	1	 	 	 	3	 	0	3240	 	8	0	1	0	1	7	3	4	 	 	 	 	 	 	 	 	 	 	 	 
130009	0	 	0	1	 	 	15	 	1	 	0	 	 	 	0	0	 	5	0	5	4	 	 	 	1	6	9	1	 	 	 	3	5	378	5400	2	8	0	0	2	0	8	3	3	 	 	 	 	 	 	 	 	 	 	 	 
130009	2	 	6	4	 	0	77	 	1	 	0	 	 	 	0	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
130009	3	 	6	4	 	0	71	 	2	 	0	 	 	 	0	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
130009	4	 	1	1	 	0	42	 	1	 	0	 	 	 	0	0	 	1	1	98	98	1	12	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	0	 	0	 	 	 	 	0	0	 	1	2
130009	5	 	1	1	 	1	37	 	2	0	0	 	 	 	0	0	 	2	1	98	98	1	12	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	0	 	0	 	 	 	 	0	0	 	0	6
130009	6	 	13	4	 	0	31	 	1	 	0	 	 	 	0	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
130009	7	 	7	1	 	0	8	 	1	 	0	 	 	 	0	0	 	5	 	5	4	 	 	 	1	6	2	1	 	 	 	3	 	0	2880	 	9	0	0	0	0	9	2	4	 	 	 	 	 	 	 	 	 	 	 	 
130010	0	 	0	1	 	 	15	 	2	 	0	 	 	 	0	0	 	5	0	2	1	 	 	 	1	6	9	1	 	 	 	3	5	378	7200	2	8	0	.5	0	0	9	2	4.5	 	 	 	 	 	 	 	 	 	 	 	 
130010	1	 	1	1	 	0	46	 	1	 	0	 	 	 	0	0	 	1	1	98	98	1	9	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	0	 	0	 	 	 	 	1	0	1	1	1
130010	2	 	1	1	 	1	42	 	2	0	0	 	 	 	1	0	0	2	1	98	98	1	9	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	0	 	0	 	 	 	 	0	0	 	0	6
130010	3	 	7	1	 	0	5	 	1	 	0	 	 	 	0	0	 	5	 	2	1	 	 	 	1	0	0	1	 	 	 	3	 	1000	0	 	9.5	0	0	0	0	6.5	0	8	 	 	 	 	 	 	 	 	 	 	 	 
130011	0	 	0	1	 	 	15	 	1	 	0	 	 	 	0	0	 	5	0	2	1	 	 	 	1	6	7	0	8	12	3	 	 	 	 	 	16	0	0	0	4	0	0	4	 	 	 	 	 	 	 	 	 	 	 	 
130011	1	 	1	1	 	0	59	 	1	 	0	 	 	 	0	0	 	1	1	98	98	1	7	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	0	 	1	17	30	0	 	1	0	1	0	5
130011	2	 	1	1	 	1	57	 	2	0	0	 	 	 	1	0	0	2	1	98	98	1	5	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	0	 	1	17	6	0	 	0	0	 	0	5
130011	3	 	7	4	 	0	36	 	2	 	0	 	 	 	0	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
130011	4	 	7	4	 	0	31	 	2	 	0	 	 	 	0	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
130011	5	 	7	4	 	0	30	 	1	 	0	 	 	 	0	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
130011	6	 	7	4	 	0	26	 	2	 	0	 	 	 	0	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
130011	7	 	16	4	 	0	30	 	2	 	0	 	 	 	0	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
130011	8	 	15	4	 	0	10	 	2	 	0	 	 	 	0	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
130011	9	 	16	4	 	0	28	 	2	 	0	 	 	 	0	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
130011	10	 	19	4	 	0	5	 	1	 	0	 	 	 	0	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
130012	0	 	0	1	 	 	15	 	2	 	0	 	 	 	0	0	 	5	0	2	1	 	 	 	1	6	8	1	 	 	 	3	1	0	0	88	8	0	2	0	0	7	3	3	 	 	 	 	 	 	 	 	 	 	 	 
130012	1	 	1	1	 	0	44	 	1	 	0	 	 	 	0	0	 	1	1	98	98	1	9	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	0	 	0	 	 	 	 	1	1	1	1	2
130012	2	 	1	1	 	1	43	 	2	0	0	 	 	 	0	0	 	2	1	98	98	1	8	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	0	 	0	 	 	 	 	0	0	 	0	6
130012	15	 	7	1	 	0	18	 	1	 	1	 	 	 	0	0	 	5	1	2	1	1	9	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	0	 	0	 	 	 	 	0	0	 	0	4
130012	16	 	7	1	 	0	6	 	1	 	0	 	 	 	0	0	 	5	 	2	1	 	 	 	1	6	0	1	 	 	 	3	 	0	0	 	10	0	0	0	0	7	1	6	 	 	 	 	 	 	 	 	 	 	 	 
130013	0	 	0	1	 	 	15	 	1	 	0	 	 	 	0	0	 	5	0	2	1	 	 	 	1	6	9	1	 	 	 	3	1	378	3800	2	8	0	1	0	0	8.5	2	4.5	 	 	 	 	 	 	 	 	 	 	 	 
130013	1	 	1	1	 	0	39	 	1	 	0	 	 	 	0	0	 	1	1	98	98	1	9	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	0	 	1	4	10	0	 	0	0	 	0	4
130013	2	 	1	1	 	1	36	 	2	0	0	 	 	 	0	0	 	2	1	98	98	1	9	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	0	 	1	17	10	1	4	0	0	 	0	6
130013	3	 	7	1	 	0	9	 	2	 	0	 	 	 	0	0	 	5	 	2	1	 	 	 	1	6	2	1	 	 	 	3	 	0	2000	 	8	0	0	0	0	8	2	6	 	 	 	 	 	 	 	 	 	 	 	 
130014	0	 	0	1	 	 	15	 	1	 	0	 	 	 	0	0	 	5	0	4	3	 	 	 	1	6	9	1	 	 	 	3	5	378	8280	1	8	0	1	0	0	8	4	3	 	 	 	 	 	 	 	 	 	 	 	 
130014	1	 	6	1	 	0	77	 	1	 	0	 	 	 	0	0	 	3	1	98	98	1	7	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
130014	2	 	6	1	 	0	73	 	2	 	0	 	 	 	0	0	 	3	1	98	98	1	7	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
130014	3	 	1	1	 	0	44	 	1	 	0	 	 	 	0	0	 	1	1	2	1	1	13	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	0	 	0	 	 	 	 	0	0	 	1	2
130014	4	 	1	1	 	1	40	 	2	0	0	 	 	 	0	0	 	2	1	98	98	1	12	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	0	 	0	 	 	 	 	0	0	 	0	6
130014	5	 	7	1	 	0	20	 	2	 	1	 	 	 	0	0	 	5	0	4	3	1	12	1	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	0	 	0	 	 	 	 	0	0	 	0	6
130014	6	 	7	1	 	0	6	 	2	 	0	 	 	 	0	0	 	5	 	4	1	 	 	 	1	6	0	1	 	 	 	3	 	0	0	 	9	0	0	0	0	7	2	6	 	 	 	 	 	 	 	 	 	 	 	 
130015	0	 	0	1	 	 	15	 	1	 	0	 	 	 	0	0	 	5	0	2	1	 	 	 	1	6	9	1	 	 	 	3	1	378	5580	3	8	0	.5	0	0	8	2	5.5	 	 	 	 	 	 	 	 	 	 	 	 
130015	1	 	1	1	 	0	47	 	1	 	0	 	 	 	0	0	 	1	1	98	98	1	9	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	0	 	1	17	10	1	3	1	0	2	1	2
130015	2	 	1	1	 	1	44	 	2	0	0	 	 	 	0	0	 	2	1	98	98	1	9	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	0	 	1	17	1	5	4	0	0	 	0	5
130015	3	 	7	1	 	0	22	 	2	 	1	 	 	 	0	0	 	5	0	2	1	1	12	1	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	0	 	1	4	10	0	 	0	0	 	0	6
130016	0	 	0	1	 	 	15	 	2	 	0	 	 	 	0	0	 	5	0	5	4	 	 	 	1	6	9	1	 	 	 	8	10	378	4320	3	8	1	2	0	0	8	3	2	 	 	 	 	 	 	 	 	 	 	 	 
130016	2	 	6	1	 	0	69	 	1	 	0	 	 	 	0	0	 	3	1	98	98	1	7	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
130016	3	 	6	1	 	0	65	 	2	 	0	 	 	 	0	0	 	3	1	98	98	1	10	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
130016	4	 	1	1	 	0	42	 	1	 	0	 	 	 	0	0	 	1	1	3	2	1	9	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	0	 	0	 	 	 	 	0	0	 	1	4
130016	5	 	1	1	 	1	33	 	2	0	0	 	 	 	0	0	 	2	1	98	98	1	8	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	0	 	0	 	 	 	 	0	0	 	0	5
130016	6	 	7	1	 	0	10	 	2	 	0	 	 	 	0	0	 	5	 	5	4	 	 	 	1	6	4	1	 	 	 	3	 	0	1800	 	9	1	0	0	0	9	2	3	 	 	 	 	 	 	 	 	 	 	 	 
130016	7	 	7	1	 	0	7	 	1	 	0	 	 	 	0	0	 	5	 	5	4	 	 	 	1	6	30	1	 	 	 	3	 	0	1800	 	10	0	0	0	0	9	2	3	 	 	 	 	 	 	 	 	 	 	 	 
130017	0	 	0	1	 	 	15	 	1	 	0	 	 	 	0	0	 	5	0	2	1	 	 	 	1	6	9	1	 	 	 	3	10	378	2520	3	8	0	1	0	0	10	0	5	 	 	 	 	 	 	 	 	 	 	 	 
130017	1	 	1	1	 	1	39	 	1	 	0	 	 	 	0	0	 	1	1	98	98	1	9	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	0	 	1	21	20	0	 	0	0	 	1	1
130017	2	 	1	1	 	0	36	 	2	1	0	 	 	 	0	0	 	2	1	98	98	1	9	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	0	 	0	 	 	 	 	0	0	 	0	6
130017	3	 	7	1	 	0	0	11	2	 	 	 	 	 	 	 	 	5	 	2	1	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
130019	0	 	0	1	 	 	15	 	2	 	0	 	 	 	0	0	 	5	0	2	1	 	 	 	1	6	9	1	 	 	 	3	1	378	5000	2	8	0	1	.400000005960464	0	7.5	2	5.09999990463257	 	 	 	 	 	 	 	 	 	 	 	 
130019	1	 	1	1	 	0	44	 	1	 	0	 	 	 	0	0	 	1	1	98	98	1	7	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	0	 	0	 	 	 	 	0	0	 	1	4
130019	2	 	1	1	 	1	41	 	2	1	0	 	 	 	0	0	 	3	1	98	98	1	12	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	0	 	0	 	 	 	 	0	0	 	0	5
130019	15	 	7	1	 	0	19	 	2	 	1	 	 	 	0	0	 	5	0	2	1	1	12	1	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	0	 	0	 	 	 	 	0	0	 	0	6
130019	16	 	7	1	 	0	2	 	1	 	 	 	 	 	 	 	 	5	 	2	1	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
130020	0	 	0	1	 	 	15	 	1	 	0	 	 	 	0	0	 	5	0	2	98	 	 	 	1	6	9	1	 	 	 	3	1	378	10000	2	8.5	0	2.5	0	0	7.5	2	3.5	 	 	 	 	 	 	 	 	 	 	 	 
130020	1	 	 	 	 	 	 	 	 	 	0	 	 	 	0	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
130020	2	 	1	1	 	1	49	 	2	0	0	 	 	 	0	0	 	1	3	98	98	1	7	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	0	 	1	17	22	5	1	0	0	 	0	6
130020	3	 	7	4	 	0	24	 	2	 	0	 	 	 	0	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
130020	4	 	7	4	 	0	22	 	2	 	1	 	 	 	0	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
130021	0	 	0	1	 	 	15	 	2	 	0	 	 	 	0	0	 	5	0	2	1	 	 	 	1	6	9	1	 	 	 	3	5	378	3050	2	8	.5	1	.5	0	7	3	4	 	 	 	 	 	 	 	 	 	 	 	 
130021	1	 	1	1	 	0	47	 	1	 	0	 	 	 	0	0	 	2	1	98	98	1	14	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	0	 	1	21	5	1	1	1	0	1	1	2
130021	2	 	1	1	 	1	43	 	2	0	0	 	 	 	1	0	0	1	1	98	98	1	9	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	0	 	1	21	9	0	 	0	0	 	0	6
130021	3	 	7	1	 	0	21	 	1	 	1	 	 	 	0	0	 	5	1	2	1	1	13	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	0	 	0	 	 	 	 	0	0	 	1	2
130021	4	 	16	1	 	0	22	 	2	 	 	 	 	 	 	 	 	6	1	98	98	1	12	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
130021	5	 	15	1	 	0	1	 	1	 	 	 	 	 	 	 	 	7	 	4	3	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
130022	0	 	0	1	 	 	15	 	2	 	0	 	 	 	0	0	 	5	0	3	2	 	 	 	1	6	9	1	 	 	 	3	1	400	10000	1	8	0	1	0	0	7.5	2	5.5	 	 	 	 	 	 	 	 	 	 	 	 
130022	1	 	6	4	 	0	74	 	2	 	0	 	 	 	0	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
130022	2	 	1	1	 	0	47	 	1	 	0	 	 	 	0	0	 	1	1	98	98	1	14	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	0	 	0	 	 	 	 	1	0	1	0	1
130022	3	 	1	1	 	1	43	 	2	0	0	 	 	 	1	0	0	2	1	98	98	1	15	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	0	 	0	 	 	 	 	0	0	 	0	4
130022	4	 	7	2	 	0	20	 	2	 	1	 	 	 	0	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
130023	0	 	0	1	 	 	15	 	2	 	0	 	 	 	0	0	 	5	0	3	2	 	 	 	1	6	9	1	 	 	 	3	10	375	5520	2	9	0	1	0	0	9.5	3	1.5	 	 	 	 	 	 	 	 	 	 	 	 
130023	1	 	6	1	 	0	73	 	2	 	0	 	 	 	0	0	 	3	3	98	98	1	30	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
130023	2	 	1	1	 	1	41	 	1	 	0	 	 	 	0	0	 	1	1	1	98	1	12	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	0	 	1	21	10	0	 	1	0	1	0	4
130023	3	 	1	1	 	0	40	 	2	0	0	 	 	 	0	0	 	2	1	98	98	1	9	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	0	 	0	 	 	 	 	0	0	 	0	6
130023	4	 	7	1	 	0	20	 	1	 	1	 	 	 	0	0	 	5	0	3	2	1	12	1	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	0	 	0	 	 	 	 	0	0	 	1	4
130023	5	 	7	1	 	0	9	 	1	 	0	 	 	 	0	0	 	5	 	3	2	 	 	 	1	6	3	1	 	 	 	3	 	0	1080	 	9.5	0	.5	0	0	8	3	3	 	 	 	 	 	 	 	 	 	 	 	 
