CHILDID	ID	AGE	SEX	RELATE	STILL	YRSCHOOL	DISABLED	SUPPORT	V2020510	V2020511
VN201071	1	46	1	1	2	44	2	1	1	0
VN201071	2	39	2	1	2	44	2	1	0	0
VN201071	3	9	2	5	1	42	2	2	0	0
VN201073	1	41	2	1	2	42	2	1	0	0
VN201073	2	40	1	1	2	0	2	1	20	0
VN201073	3	6	1	5	1	42	2	2	0	0
VN201074	1	45	1	1	2	42	2	1	4	0
VN201074	2	40	2	1	2	42	2	1	0	0
VN201074	3	22	2	5	1	46	2	2	0	0
VN201074	4	18	1	5	1	44	2	2	0	0
VN201074	5	16	1	5	1	44	2	2	0	0
VN201074	6	14	2	5	1	43	2	2	0	0
VN201074	7	9	1	5	1	42	2	2	0	0
VN201082	1	68	2	3	2	0	2	2	0	0
VN201082	2	34	1	1	2	44	2	2	0	0
VN201082	3	34	2	1	2	42	2	1	0	0
VN201082	4	12	1	5	1	43	2	2	0	0
VN201082	17	4	2	5	88	88	2	88	88	88
VN201084	1	34	1	1	2	42	2	1	10	0
VN201084	2	31	2	1	2	0	2	2	0	0
VN201084	3	12	2	5	1	43	2	2	0	0
VN201084	4	9	2	5	1	42	2	2	0	0
VN201084	17	0	2	5	88	88	2	88	88	88
VN201086	1	42	1	1	2	44	2	1	0	0
VN201086	2	34	2	1	2	43	2	1	0	0
VN201086	3	10	1	5	1	42	2	2	0	0
VN201089	1	40	1	1	2	42	2	1	3	0
VN201089	2	35	2	1	2	0	2	1	0	0
VN201089	3	23	1	6	2	43	2	2	5	0
VN201089	4	18	2	5	1	45	2	2	0	0
VN201089	5	14	2	5	1	43	2	2	0	0
VN201090	1	38	1	1	2	44	2	1	3	0
VN201090	2	36	2	1	2	43	2	1	0	0
VN201090	17	0	1	5	88	88	2	88	88	88
VN201104	1	37	2	1	2	0	2	1	0	0
VN201104	2	36	1	1	2	0	2	1	10	0
VN201104	3	11	2	5	1	43	2	2	0	0
VN201104	17	2	1	5	88	88	2	88	88	88
