FORMNO	CHILDID	CROPID	CROP	QNTHARV	QNTUNIT	VLCRSLD	CROPCOST
R2INDX	ET150051	4	76	25	1	0	35
R2INDX	ET150051	5	69	2.5	2	60	20
R2INDX	ET150051	6	44	.25	2	0	30
R2INDX	ET150051	7	35	.349999994039536	2	0	10
R2INDX	ET150052	1	41	1	3	0	45
R2INDX	ET150052	2	80	5	3	60	25
R2INDX	ET150052	3	69	3.5	3	90	15
R2INDX	ET150052	4	17	1	49	0	0
R2INDX	ET150052	5	14	7	46	15	0
R2INDX	ET150052	6	44	1	2	0	25
R2INDX	ET150052	7	35	.5	2	0	12
R2INDX	ET150052	8	4	3	50	14	0
R2INDX	ET150052	9	3	1	49	0	0
R2INDX	ET150053	1	17	7	2	4000	250
R2INDX	ET150053	2	41	2	3	0	100
R2INDX	ET150053	3	44	1.5	2	0	200
R2INDX	ET150053	4	76	2.5	2	400	150
R2INDX	ET150053	5	35	.5	2	125	50
R2INDX	ET150054	1	44	2	2	0	90
R2INDX	ET150054	2	41	8	3	0	0
R2INDX	ET150054	3	17	2	2	1000	40
R2INDX	ET150054	4	69	10	2	390	100
R2INDX	ET150054	5	76	80	1	0	120
R2INDX	ET150055	1	17	8	2	1350	220
R2INDX	ET150055	2	41	4	95	0	0
R2INDX	ET150055	3	44	2	2	0	0
R2INDX	ET150055	4	3	1	2	0	0
R2INDX	ET150055	5	4	17	50	300	0
R2INDX	ET150055	6	69	1	2	0	20
R2INDX	ET150055	7	80	2	3	0	0
R2INDX	ET150056	1	17	2	2	1200	0
R2INDX	ET150056	2	69	7	2	200	60
R2INDX	ET150056	3	44	2	2	150	200
R2INDX	ET150056	4	41	8	3	0	0
R2INDX	ET150056	5	76	.25	2	0	10
R2INDX	ET150057	1	3	60	1	115	0
R2INDX	ET150057	2	41	10	3	0	0
R2INDX	ET150057	3	4	5	50	0	0
R2INDX	ET150057	4	44	.5	2	0	0
R2INDX	ET150057	5	17	118	1	445	0
R2INDX	ET150057	6	80	1	3	0	0
R2INDX	ET150057	7	35	1	41	0	0
R2INDX	ET150058	1	17	2.5	2	600	38
R2INDX	ET150058	2	44	20	1	0	0
R2INDX	ET150058	3	80	4	3	0	12
R2INDX	ET150058	4	41	2	3	0	0
R2INDX	ET150059	1	41	4	95	0	0
R2INDX	ET150059	2	17	1	2	200	0
R2INDX	ET150059	3	44	1	40	0	0
R2INDX	ET150060	1	41	3	3	0	0
R2INDX	ET150060	2	17	3	41	600	70
R2INDX	ET150060	3	80	.5	3	5	0
R2INDX	ET150060	4	69	1	2	15	0
R2INDX	ET150060	5	44	3	41	0	70
R2INDX	ET150060	6	14	0	88	0	0
R2INDX	ET150061	1	41	8	3	0	200
R2INDX	ET150061	2	44	1	2	0	50
R2INDX	ET150061	3	17	2	2	600	0
R2INDX	ET150061	4	69	4	2	60	20
R2INDX	ET150061	5	10	10	10	0	0
R2INDX	ET150062	1	41	10	3	0	100
R2INDX	ET150062	2	44	4	2	300	200
R2INDX	ET150062	3	17	5	2	2400	0
R2INDX	ET150062	4	76	1	2	200	100
R2INDX	ET150062	5	10	20	10	0	0
R2INDX	ET150063	1	41	.5	3	0	0
R2INDX	ET150063	2	17	1.5	2	600	0
R2INDX	ET150063	3	44	2	2	0	150
R2INDX	ET150063	4	8	.5	2	0	40
R2INDX	ET150064	1	17	3	2	1300	0
R2INDX	ET150064	2	41	2	3	0	0
R2INDX	ET150064	3	44	4	2	300	264
R2INDX	ET150064	4	8	.5	2	0	100
R2INDX	ET150064	5	69	7	2	240	50
R2INDX	ET150065	1	44	3	2	200	120
R2INDX	ET150065	2	41	4	3	0	0
R2INDX	ET150065	3	17	2	2	1000	0
R2INDX	ET150065	4	69	5	2	80	25
R2INDX	ET150065	5	4	5	50	70	0
R2INDX	ET150065	6	80	4	3	120	30
R2INDX	ET150066	1	17	2	2	350	0
R2INDX	ET150066	2	44	.5	2	0	0
R2INDX	ET150066	3	41	1.5	3	0	0
R2INDX	ET150066	4	69	4	2	100	0
R2INDX	ET150066	5	35	.5	2	0	0
R2INDX	ET150066	6	96	.5	2	50	0
R2INDX	ET150066	7	80	2	3	0	0
R2INDX	ET150066	8	4	1	50	9	0
R2INDX	ET150067	1	17	2.90000009536743	2	1000	160
R2INDX	ET150067	2	41	3	3	0	60
R2INDX	ET150067	3	14	55	46	200	20
R2INDX	ET150067	4	3	4.5	2	200	0
R2INDX	ET150067	5	44	2	2	0	35
R2INDX	ET150067	6	35	.5	2	0	12
R2INDX	ET150067	7	96	.75	2	0	15
R2INDX	ET150068	1	41	4	95	0	0
R2INDX	ET150068	2	17	4	2	800	0
R2INDX	ET150068	3	44	2	2	0	0
R2INDX	ET150068	4	69	4	40	0	0
R2INDX	ET150069	1	41	10	95	0	0
R2INDX	ET150069	2	17	4	2	320	20
R2INDX	ET150069	3	14	250	46	500	50
R2INDX	ET150069	4	80	5	10	50	0
R2INDX	ET150069	5	3	1	41	20	0
R2INDX	ET150070	1	41	6	95	100	0
R2INDX	ET150070	2	17	30	2	600	40
R2INDX	ET150070	3	44	2	2	0	0
R2INDX	ET150070	4	8	1	41	0	30
R2INDX	ET150070	5	80	2	3	30	0
R2INDX	ET150070	6	69	3	40	0	0
R2INDX	ET150071	1	41	4	95	0	0
R2INDX	ET150071	2	17	3	2	700	0
R2INDX	ET150071	3	80	2	3	40	0
R2INDX	ET150071	4	69	3	40	0	0
R2INDX	ET150072	1	41	4	95	0	0
R2INDX	ET150072	2	17	5	2	1000	160
R2INDX	ET150072	3	44	2	2	0	0
R2INDX	ET150072	4	4	6	50	0	0
R2INDX	ET150072	5	80	10	55	100	0
R2INDX	ET150072	6	69	4	40	0	0
R2INDX	ET150074	1	51	1	41	200	5
R2INDX	ET150074	2	10	2	10	0	0
R2INDX	ET150074	3	41	2	95	0	20
R2INDX	ET150074	4	80	14	10	140	20
R2INDX	ET150074	5	8	40	1	110	20
R2INDX	ET150074	6	17	1	2	200	25
R2INDX	ET150074	7	35	20	10	100	5
R2INDX	ET150074	8	44	5	41	450	50
R2INDX	ET150074	9	69	4	41	160	20
R2INDX	ET150075	1	44	6	2	40	270
R2INDX	ET150075	2	17	3	2	300	0
R2INDX	ET150075	3	41	20	10	200	0
R2INDX	ET150075	4	35	.699999988079071	1	40	4.5
R2INDX	ET150075	5	3	1.5	2	50	0
R2INDX	ET150075	6	10	5	55	0	0
R2INDX	ET150076	1	10	20	10	0	5
R2INDX	ET150076	2	41	1	95	0	20
R2INDX	ET150076	3	3	2	41	200	10
R2INDX	ET150076	4	69	4	41	300	50
R2INDX	ET150076	5	80	15	10	150	10
R2INDX	ET150077	1	80	10	10	100	20
R2INDX	ET150077	2	69	5	40	500	30
R2INDX	ET150077	3	10	4	10	0	0
R2INDX	ET150077	4	44	2	2	150	30
R2INDX	ET150077	5	17	1	2	300	50
R2INDX	ET150077	6	41	3	95	120	20
R2INDX	ET150077	7	8	.5	2	200	30
R2INDX	ET150078	1	44	50	1	0	100
R2INDX	ET150078	2	41	2	3	0	80
R2INDX	ET150078	3	17	50	1	0	0
R2INDX	ET150078	4	69	3	2	260	0
R2INDX	ET150079	1	80	10	3	120	0
R2INDX	ET150079	2	69	3	2	75	20
R2INDX	ET150079	3	41	1	3	0	0
R2INDX	ET150079	4	44	1	2	0	19.25
R2INDX	ET150079	5	96	.5	2	0	0
R2INDX	ET150079	6	17	25	1	0	0
R2INDX	ET150079	7	35	30	1	0	0
R2INDX	ET150079	8	4	6	50	16	0
R2INDX	ET150080	1	17	2.5	2	600	0
R2INDX	ET150080	2	41	4	3	0	50
R2INDX	ET150080	3	14	50	10	120	15
R2INDX	ET150080	4	54	20	56	0	0
R2INDX	ET150080	5	80	6	3	230	0
R2INDX	ET150080	6	69	15	2	200	70
R2INDX	ET150080	7	4	30	50	70	0
R2INDX	ET150080	8	44	4	2	0	70
R2INDX	ET150081	1	41	4	3	0	0
R2INDX	ET150081	2	80	3	3	60	0
R2INDX	ET150081	3	69	3	41	60	0
R2INDX	ET150081	4	10	1	3	0	0
R2INDX	ET150081	5	35	25	1	0	0
R2INDX	ET150081	6	17	125	1	400	0
R2INDX	ET150081	7	44	1	2	0	0
R2INDX	ET150081	8	76	25	1	0	0
R2INDX	ET150082	1	41	1	95	0	0
R2INDX	ET150082	2	44	1	2	0	0
R2INDX	ET150082	3	10	1	10	0	0
R2INDX	ET150082	4	69	5	40	200	30
R2INDX	ET150082	5	80	4	10	40	0
R2INDX	ET150082	6	21	24	60	140	0
R2INDX	ET150082	7	7	1	41	15	0
R2INDX	ET150083	1	69	5	2	300	0
R2INDX	ET150083	2	17	1	2	500	20
R2INDX	ET150083	3	35	50	1	0	0
R2INDX	ET150083	4	44	1	2	0	20
R2INDX	ET150083	5	14	20	10	40	0
R2INDX	ET150083	6	8	50	1	0	0
R2INDX	ET150083	7	41	2	3	0	0
R2INDX	ET150084	1	8	50	1	0	0
R2INDX	ET150084	2	44	1	2	0	20
R2INDX	ET150084	3	17	4.5	2	960	20
R2INDX	ET150084	4	69	6	2	180	0
R2INDX	ET150084	5	80	30	3	300	20
R2INDX	ET150084	6	35	20	1	0	0
R2INDX	ET150084	7	3	1	2	60	0
R2INDX	ET150084	8	41	4	3	0	0
R2INDX	ET150084	9	96	.5	2	0	0
R2INDX	ET150085	1	41	8	95	60	0
R2INDX	ET150085	2	80	15	10	200	10
R2INDX	ET150085	3	69	10	41	300	30
R2INDX	ET150085	4	44	1	2	0	0
R2INDX	ET150086	1	41	5	49	0	45
R2INDX	ET150086	2	17	3	2	500	85
R2INDX	ET150086	3	3	3	2	100	0
R2INDX	ET150086	4	44	1	2	0	32
R2INDX	ET150086	5	76	1	2	0	50
R2INDX	ET150086	6	69	2.5	2	60	15
R2INDX	ET150086	7	35	.25	2	0	9
R2INDX	ET150087	1	44	2	2	0	60
R2INDX	ET150087	2	35	12	1	0	0
R2INDX	ET150087	3	41	12	95	0	0
R2INDX	ET150087	4	17	50	1	300	0
R2INDX	ET150087	5	80	15	3	100	0
R2INDX	ET150087	6	69	5	2	0	0
R2INDX	ET150088	1	41	4	3	0	0
R2INDX	ET150088	2	44	2	2	0	50
R2INDX	ET150088	3	69	4	2	250	0
R2INDX	ET150088	4	80	5	3	50	0
R2INDX	ET150089	1	17	360	1	750	0
R2INDX	ET150089	2	80	25	3	200	0
R2INDX	ET150089	3	41	4	3	0	0
R2INDX	ET150089	4	44	2	2	0	100
R2INDX	ET150089	5	76	1	2	0	100
R2INDX	ET150089	6	69	15	2	400	0
R2INDX	ET150089	7	35	8	40	0	0
R2INDX	ET150089	8	14	20	46	100	0
R2INDX	ET150090	1	44	1	2	0	50
R2INDX	ET150090	2	41	2	3	0	0
R2INDX	ET150090	3	69	2	2	110	0
R2INDX	ET150090	4	17	1	2	300	0
R2INDX	ET150090	5	80	2	3	70	30
R2INDX	ET150090	6	8	.5	2	0	10
R2INDX	ET150090	7	14	20	46	20	0
R2INDX	ET150091	1	41	3.5	3	0	115
R2INDX	ET150091	2	44	1	2	0	40
R2INDX	ET150091	3	35	15	1	0	5
R2INDX	ET150091	4	76	30	1	0	35
R2INDX	ET150091	5	17	1.70000004768372	2	500	70
R2INDX	ET150091	6	96	2	2	60	16
R2INDX	ET150092	1	41	20	95	0	0
R2INDX	ET150092	2	80	40	10	400	60
R2INDX	ET150092	3	69	15	41	450	45
R2INDX	ET150093	1	44	3.59999990463257	2	0	50
R2INDX	ET150093	2	41	2	10	0	0
R2INDX	ET150093	3	69	9	2	500	40
R2INDX	ET150093	4	14	10	46	20	0
R2INDX	ET150093	5	76	1	2	150	40
R2INDX	ET150093	6	35	50	1	0	10
R2INDX	ET150094	1	17	3	2	780	60
R2INDX	ET150094	2	41	1	3	0	0
R2INDX	ET150094	3	4	7	50	30	0
R2INDX	ET150094	4	3	2	41	35	0
R2INDX	ET150094	5	80	2	3	0	0
R2INDX	ET150094	6	69	1	2	0	10
R2INDX	ET150094	7	14	13	46	65	15
R2INDX	ET150095	1	41	3	3	0	30
R2INDX	ET150095	2	17	4	2	650	0
R2INDX	ET150095	3	14	50	46	100	0
R2INDX	ET150095	4	69	4	40	0	0
R2INDX	ET150095	5	44	1	2	0	0
R2INDX	ET150095	6	80	1	55	0	0
R2INDX	ET150096	1	44	2	2	100	0
R2INDX	ET150096	2	41	2	95	60	0
R2INDX	ET150096	3	80	20	10	200	30
R2INDX	ET150096	4	69	10	41	300	40
R2INDX	ET150096	5	10	2	10	0	0
R2INDX	ET150097	1	44	1	2	0	0
R2INDX	ET150097	2	41	2	3	0	0
R2INDX	ET150097	3	17	.5	2	300	0
R2INDX	ET150097	4	69	5	1	200	0
R2INDX	ET150098	1	44	2	2	0	50
R2INDX	ET150098	2	8	.5	2	0	-88
R2INDX	ET150098	3	41	3	3	0	-88
R2INDX	ET150098	4	17	.5	2	0	-88
R2INDX	ET150098	5	69	4.5	2	200	50
R2INDX	ET150098	6	80	5	3	50	-88
R2INDX	ET150098	7	35	.5	2	0	-88
R2INDX	ET150099	1	44	4	2	0	0
R2INDX	ET150099	2	69	20	3	1000	60
R2INDX	ET150099	3	55	1	41	0	0
R2INDX	ET150099	4	41	1	95	0	0
R2INDX	ET150099	5	80	25	10	250	10
R2INDX	ET150099	6	29	1	41	60	5
R2INDX	ET150099	7	8	1	2	300	10
R2INDX	ET150099	8	4	10	15	100	0
R2INDX	ET150099	9	3	1	41	60	5
R2INDX	ET150100	1	44	1	2	0	0
R2INDX	ET150100	2	41	4	3	0	0
R2INDX	ET150100	3	69	2	2	100	0
R2INDX	ET150100	4	80	6	3	50	0
R2INDX	ET150100	5	17	1	2	350	0
R2INDX	ET150100	6	14	50	10	50	0
R2INDX	ET160001	1	46	60	49	0	160
R2INDX	ET160001	2	75	7	2	1400	0
R2INDX	ET160001	3	75	1	2	140	0
R2INDX	ET160001	4	10	30	3	0	12
R2INDX	ET160002	1	41	8	3	0	0
R2INDX	ET160002	2	125	1	2	240	0
R2INDX	ET160003	1	41	6	3	0	30
R2INDX	ET160003	2	44	1	2	0	36
R2INDX	ET160003	3	10	2	3	0	2
R2INDX	ET160004	1	44	8	2	1200	700
R2INDX	ET160004	2	41	88	88	0	0
R2INDX	ET160005	1	41	49	49	0	50
R2INDX	ET160005	2	75	2	2	260	15
R2INDX	ET160005	3	55	2	2	160	0
R2INDX	ET160005	4	10	22	55	50	0
R2INDX	ET160006	1	41	60	49	0	0
R2INDX	ET160006	2	10	6	3	0	0
R2INDX	ET160007	1	44	1	2	0	0
R2INDX	ET160007	2	75	50	1	0	0
R2INDX	ET160008	1	41	60	49	0	0
R2INDX	ET160008	2	10	20	3	0	16
R2INDX	ET160008	3	75	2	2	0	70
R2INDX	ET160008	4	75	3	2	100	70
R2INDX	ET160009	1	41	11	3	0	90
R2INDX	ET160009	2	75	7	2	0	700
R2INDX	ET160009	3	44	1	2	0	35
R2INDX	ET160009	4	55	7	2	0	280
R2INDX	ET160009	5	10	10	3	0	23
R2INDX	ET160009	6	56	7	56	0	0
R2INDX	ET160010	1	41	8	3	0	100
R2INDX	ET160010	2	75	4	2	570	90
R2INDX	ET160010	3	44	2	2	0	60
R2INDX	ET160010	4	76	1	2	0	110
R2INDX	ET160011	1	41	60	55	0	0
R2INDX	ET160011	2	10	210	95	70	1
R2INDX	ET160011	3	7	8	1	0	0
R2INDX	ET160011	4	75	2	2	240	125
R2INDX	ET160011	5	44	2	2	0	20
R2INDX	ET160012	1	41	48	55	0	0
R2INDX	ET160012	2	21	8	56	0	0
R2INDX	ET160012	3	55	2	2	0	6
R2INDX	ET160012	4	10	36	10	0	1
R2INDX	ET160012	5	75	2.5	2	190	120
R2INDX	ET160013	1	75	5	2	400	350
R2INDX	ET160013	2	5	1.5	2	110	50
R2INDX	ET160014	1	75	6	2	1000	395
R2INDX	ET160014	2	5	2	2	0	108
R2INDX	ET160014	3	44	3	2	0	0
R2INDX	ET160014	4	124	2	2	0	172
R2INDX	ET160014	5	43	1	41	20	8
R2INDX	ET160014	6	125	1	2	0	10
R2INDX	ET160014	7	55	6	2	10	200
R2INDX	ET160014	8	10	6	3	120	7
R2INDX	ET160014	9	14	40	46	200	72
R2INDX	ET160014	10	41	6	3	50	45
R2INDX	ET160015	1	41	45	49	0	70
R2INDX	ET160015	2	10	30	3	100	30
R2INDX	ET160015	3	75	1	2	230	110
R2INDX	ET160016	1	41	26	3	100	100
R2INDX	ET160016	2	14	2	3	400	0
R2INDX	ET160016	3	75	5	2	0	120
R2INDX	ET160016	4	124	1	2	0	50
R2INDX	ET160016	5	76	25	1	0	0
R2INDX	ET160017	1	41	60	3	125	0
R2INDX	ET160017	2	14	327	30	327	0
R2INDX	ET160017	3	44	2.5	40	110	27
R2INDX	ET160017	4	10	45	3	18	17
R2INDX	ET160017	5	5	2	40	220	65
R2INDX	ET160017	6	75	2	40	280	65
R2INDX	ET160018	1	41	10	3	0	50
R2INDX	ET160018	2	10	25	3	0	0
R2INDX	ET160018	3	75	9	2	750	630
R2INDX	ET160018	4	55	12	2	60	122
R2INDX	ET160019	1	76	1	41	130	120
R2INDX	ET160019	2	75	1	2	150	150
R2INDX	ET160019	3	44	-77	88	-77	-77
R2INDX	ET160019	4	125	-77	88	-77	-77
R2INDX	ET160019	5	124	1	41	137	110
R2INDX	ET160020	1	41	9	3	0	60
R2INDX	ET160020	2	75	12	2	800	520
R2INDX	ET160021	1	44	1	40	100	70
R2INDX	ET160021	2	75	2	2	400	260
R2INDX	ET160022	1	75	5	3	-77	-77
R2INDX	ET160022	2	55	5	2	60	15
R2INDX	ET160023	1	55	5	2	50	50
R2INDX	ET160023	2	75	4	2	600	480
R2INDX	ET160024	1	41	8	3	0	60
R2INDX	ET160024	2	44	1	41	0	14
R2INDX	ET160024	3	55	3	2	0	90
R2INDX	ET160024	4	10	5	3	0	10
R2INDX	ET160024	5	75	4	2	0	90
R2INDX	ET160024	6	76	1	41	0	80
R2INDX	ET160024	7	124	3	2	320	114
R2INDX	ET160025	1	41	-77	77	-77	100
R2INDX	ET160025	2	14	3	55	300	100
R2INDX	ET160025	3	75	20	2	1000	450
R2INDX	ET160026	1	8	100	1	210	120
R2INDX	ET160026	2	55	5	2	60	25
R2INDX	ET160027	1	41	15	3	0	15
R2INDX	ET160027	2	75	1	2	0	15
R2INDX	ET160027	3	124	35	1	0	0
R2INDX	ET160027	4	10	7	10	0	0
R2INDX	ET160028	1	41	40	3	0	60
R2INDX	ET160028	2	10	25	3	50	20
R2INDX	ET160029	1	41	96	55	0	0
R2INDX	ET160029	2	14	60	10	0	40
R2INDX	ET160029	3	124	150	1	140	122
R2INDX	ET160029	4	75	150	1	110	130
R2INDX	ET160030	1	41	9	3	0	60
R2INDX	ET160030	2	55	3	2	0	130
R2INDX	ET160030	3	75	3	2	400	345
R2INDX	ET160030	4	124	-77	88	0	-77
R2INDX	ET160030	5	44	-77	88	0	-77
R2INDX	ET160031	1	41	180	5	0	0
R2INDX	ET160031	2	10	90	95	0	0
R2INDX	ET160031	3	14	2	46	0	0
R2INDX	ET160031	4	75	2	2	120	170
R2INDX	ET160032	1	41	36	55	0	50
R2INDX	ET160032	2	75	50	1	0	30
R2INDX	ET160033	1	44	1	2	0	0
R2INDX	ET160033	2	75	3	2	0	50
R2INDX	ET160033	3	75	1	2	0	50.5
R2INDX	ET160033	4	41	10	3	0	50
R2INDX	ET160034	1	41	6	3	0	0
R2INDX	ET160034	2	55	1	2	0	50
R2INDX	ET160034	3	75	1.5	2	300	150
R2INDX	ET160035	1	41	4	2	0	200
R2INDX	ET160035	2	55	3	2	0	130
R2INDX	ET160035	3	44	50	1	0	20
R2INDX	ET160035	4	75	6	2	400	500
R2INDX	ET160036	1	41	6	3	0	30
R2INDX	ET160036	2	64	1	2	0	55
R2INDX	ET160036	3	55	7	2	0	340
R2INDX	ET160036	4	35	1	41	0	17
R2INDX	ET160036	5	44	1	2	0	150
R2INDX	ET160037	1	75	4	2	245	445
R2INDX	ET160037	2	55	3	2	0	135
R2INDX	ET160037	3	10	7	3	0	3
R2INDX	ET160037	4	76	1	2	0	195
R2INDX	ET160037	5	41	10	3	0	60
R2INDX	ET160037	6	35	1	40	0	10
R2INDX	ET160038	1	75	4	2	0	100
R2INDX	ET160038	2	41	16	3	0	40
R2INDX	ET160038	3	10	20	3	0	20
R2INDX	ET160039	1	41	60	55	0	0
R2INDX	ET160039	2	10	6	3	0	0
R2INDX	ET160040	1	44	2	2	-77	100
R2INDX	ET160040	2	10	4	3	-77	30
R2INDX	ET160040	3	41	4	3	-77	20
R2INDX	ET160041	1	41	300	6	0	0
R2INDX	ET160041	2	10	280	10	0	0
R2INDX	ET160041	3	55	3	2	0	50
R2INDX	ET160042	1	41	-77	88	0	150
R2INDX	ET160042	2	10	-77	88	0	60
R2INDX	ET160042	3	44	-77	88	0	30
R2INDX	ET160042	4	55	0	88	0	440
R2INDX	ET160042	5	75	6	2	150	750
R2INDX	ET160043	1	75	2	2	400	90
R2INDX	ET160043	2	41	40	3	0	0
R2INDX	ET160044	1	41	36	3	100	50
R2INDX	ET160044	2	10	-77	88	-77	10
R2INDX	ET160044	3	26	1	2	240	35
R2INDX	ET160044	4	50	80	1	5	25
R2INDX	ET160044	5	44	7	2	120	85
R2INDX	ET160044	6	5	2	2	80	70
R2INDX	ET160045	1	75	1	40	0	200
R2INDX	ET160045	2	55	3	1	40	100
R2INDX	ET160046	1	75	2	2	300	130
R2INDX	ET160046	2	41	4	3	0	40
R2INDX	ET160047	1	41	240	56	200	150
R2INDX	ET160047	2	10	-77	10	-77	20
R2INDX	ET160047	3	14	-77	88	775	40
R2INDX	ET160047	4	39	-77	41	0	10
R2INDX	ET160047	5	75	6	2	200	200
R2INDX	ET160047	6	5	4.5	2	180	80
R2INDX	ET160047	7	124	2.5	2	200	200
R2INDX	ET160047	8	75	3	2	200	100
R2INDX	ET160048	1	41	30	3	0	180
R2INDX	ET160048	2	10	-77	88	0	0
R2INDX	ET160048	3	44	2	2	0	50
R2INDX	ET160048	4	75	3	2	0	650
R2INDX	ET160048	5	64	-77	88	0	-77
R2INDX	ET160049	1	75	3	2	250	150
R2INDX	ET160049	2	50	20	10	60	12
R2INDX	ET160050	1	41	3	6	0	50
R2INDX	ET160050	2	10	-77	88	-77	-77
R2INDX	ET160050	3	75	1	1	150	200
R2INDX	ET160050	4	44	.5	57	0	0
R2INDX	ET160050	5	55	4	1	0	100
R2INDX	ET160050	6	124	1	41	0	50
R2INDX	ET160051	1	75	2	2	0	200
R2INDX	ET160051	2	8	50	1	0	100
R2INDX	ET160051	3	41	16	3	150	40
R2INDX	ET160051	4	10	20	3	0	10
R2INDX	ET160052	1	14	-77	88	750	20
R2INDX	ET160052	2	75	2	2	170	140
R2INDX	ET160052	3	10	3	3	60	50
R2INDX	ET160052	4	41	5	3	150	35
R2INDX	ET160053	1	41	4	3	0	70
R2INDX	ET160053	2	10	1	3	0	0
R2INDX	ET160053	3	75	3	2	200	290
R2INDX	ET160053	4	76	1	2	106	160
R2INDX	ET160053	5	55	3	2	35	120
R2INDX	ET160054	1	41	16	56	0	0
R2INDX	ET160054	2	14	7	40	670	57
R2INDX	ET160054	3	96	1	49	40	0
R2INDX	ET160054	4	51	1.5	49	50	0
R2INDX	ET160054	5	17	5	1	40	0
R2INDX	ET160054	6	4	2	49	50	0
R2INDX	ET160054	7	5	5	2	0	280
R2INDX	ET160054	8	75	12	2	840	500
R2INDX	ET160054	9	75	8	2	960	320
R2INDX	ET160055	1	44	150	1	0	0
R2INDX	ET160055	2	41	10	3	0	0
R2INDX	ET160055	3	10	10	10	0	0
R2INDX	ET160055	4	14	5	3	300	0
R2INDX	ET160056	1	75	3	2	0	60
R2INDX	ET160056	2	64	1	2	0	0
R2INDX	ET160056	3	55	4	2	0	35
R2INDX	ET160057	1	44	1	2	230	38
R2INDX	ET160057	2	14	3	2	160	20
R2INDX	ET160057	3	41	4	3	200	25
R2INDX	ET160057	4	124	150	1	130	80
R2INDX	ET160058	1	41	40	56	60	-77
R2INDX	ET160058	2	14	350	30	350	-77
R2INDX	ET160058	3	10	30	10	-77	10
R2INDX	ET160058	4	55	2	2	40	60
R2INDX	ET160058	5	75	4	2	120	350
R2INDX	ET160058	6	76	2	2	300	230
R2INDX	ET160059	1	41	12	3	60	20
R2INDX	ET160060	1	75	2	2	0	310
R2INDX	ET160060	2	5	1	2	0	156
R2INDX	ET160060	3	55	3	2	0	190
R2INDX	ET160060	4	44	1	41	0	20
R2INDX	ET160060	5	41	4	3	0	0
R2INDX	ET160060	6	10	7	3	0	15
R2INDX	ET160061	1	75	1	2	0	150
R2INDX	ET160061	2	76	2	5	0	40
R2INDX	ET160061	3	55	3	41	0	200
R2INDX	ET160061	4	44	1	41	0	22
R2INDX	ET160061	5	10	2	3	0	18
R2INDX	ET160062	1	41	25	3	0	100
R2INDX	ET160062	2	44	2	2	0	50
R2INDX	ET160062	3	14	10	3	500	0
R2INDX	ET160062	4	10	10	3	0	0
R2INDX	ET160063	1	41	10	3	0	10
R2INDX	ET160063	2	44	50	1	0	0
R2INDX	ET160063	3	10	8	3	0	0
R2INDX	ET160064	1	76	50	1	0	0
R2INDX	ET160064	2	41	10	3	0	0
R2INDX	ET160064	4	10	7	10	0	0
R2INDX	ET160065	1	41	24	3	240	210
R2INDX	ET160065	2	14	100	10	200	85
R2INDX	ET160065	3	44	50	1	80	25
R2INDX	ET160065	4	55	1	40	0	0
R2INDX	ET160065	5	10	4	3	0	0
R2INDX	ET160066	1	41	20	3	0	0
R2INDX	ET160066	2	75	1	2	0	0
R2INDX	ET160066	3	10	5	3	0	0
R2INDX	ET160067	1	75	75	1	150	30
R2INDX	ET160067	2	14	1	3	170	50
R2INDX	ET160067	3	10	1	3	10	0
R2INDX	ET160067	4	41	13	3	50	70
R2INDX	ET160068	1	75	4	3	0	100
R2INDX	ET160068	2	44	2	3	0	90
R2INDX	ET160068	3	8	50	1	0	100
R2INDX	ET160068	4	41	26	3	0	150
R2INDX	ET160068	5	14	10	10	100	17
R2INDX	ET160069	1	41	10	3	0	50
R2INDX	ET160069	2	10	-77	88	-77	-77
R2INDX	ET160069	3	75	4	2	480	151
R2INDX	ET160069	4	125	1	41	0	6
R2INDX	ET160069	5	75	3	2	600	319
R2INDX	ET160069	6	76	1	2	0	97
R2INDX	ET160070	1	41	50	3	1500	0
R2INDX	ET160070	2	44	3	40	180	20
R2INDX	ET160070	3	14	142	10	-77	-77
R2INDX	ET160070	4	10	180	3	600	5
R2INDX	ET160070	5	75	8	2	720	485
R2INDX	ET160070	6	124	6	40	460	240
R2INDX	ET160071	1	41	15	3	0	0
R2INDX	ET160071	2	75	3	2	0	100
R2INDX	ET160071	3	10	10	3	0	0
R2INDX	ET160072	1	75	5	2	0	225
R2INDX	ET160072	2	55	4	2	1	100
R2INDX	ET160073	1	44	25	1	0	0
R2INDX	ET160073	2	75	3	2	350	0
R2INDX	ET160073	3	8	1	2	200	30
R2INDX	ET160073	4	41	10	3	0	0
R2INDX	ET160073	5	10	8	10	0	0
R2INDX	ET160074	1	41	25	3	0	0
R2INDX	ET160074	2	44	2	2	0	114
R2INDX	ET160074	3	55	3	2	0	130
R2INDX	ET160075	1	41	50	56	-77	20
R2INDX	ET160075	2	14	0	88	0	40
R2INDX	ET160075	3	10	38	10	0	10
R2INDX	ET160075	4	76	2	2	0	30
R2INDX	ET160076	1	76	2.5	2	250	240
R2INDX	ET160076	2	76	1	2	300	115
R2INDX	ET160076	3	55	3	2	150	170
R2INDX	ET160077	1	41	36	3	-77	-77
R2INDX	ET160077	2	14	-77	88	-77	25
R2INDX	ET160077	3	10	50	10	-77	2
R2INDX	ET160077	4	75	3	2	-77	150
R2INDX	ET160078	1	41	12	2	-77	17
R2INDX	ET160078	2	14	250	30	250	-77
