FORMNO	CHILDID	ACTID	ACTYEST	ACTSUPER	ACTCARE	CHOICE
R28YRS	IN201046	4	2	0	0	0
R28YRS	IN201046	5	10	0	0	0
R28YRS	IN201046	6	12	0	0	0
R28YRS	IN201047	1	1	0	0	1
R28YRS	IN201047	2	2	0	0	1
R28YRS	IN201047	3	12	0	0	1
R28YRS	IN201048	1	23	1	0	0
R28YRS	IN201048	2	12	1	0	1
R28YRS	IN201048	3	10	0	1	1
R28YRS	IN201049	1	1	0	0	1
R28YRS	IN201049	2	23	0	0	1
R28YRS	IN201049	3	10	0	0	0
R28YRS	IN201049	4	12	0	0	0
R28YRS	IN201050	1	1	1	0	1
R28YRS	IN201050	2	2	1	0	1
R28YRS	IN201050	3	5	0	0	1
R28YRS	IN201050	4	12	0	0	1
R28YRS	IN201051	1	14	1	0	0
R28YRS	IN201051	2	17	1	1	1
R28YRS	IN201051	3	12	1	0	1
