CHILDID	ID	AGE	MEMSEX	RELATE	LIVHSE	DTHEXPR3	ADULTEDC	GRADE	HSSTRR3	STRAGER3	GRADER3	STILLR3	WHYNOTR3	AGEGRDR3	PERFR3	FEESR3	DISABR3	ACTR3	MONTHSR3	DAYSR3	HOURSR3	SLEEPR3	CHCARER3	HHCHRER3	NPYWRKR3	PAYWRKR3	SCHOOLR3	STUDYR3	PLAYR3
VN161015	1	36	1	1	1	88	0	12	 	 	 	 	 	 	 	 	0	11	11	15	8	 	 	 	 	 	 	 	 
VN161015	2	35	2	1	1	88	0	9	 	 	 	 	 	 	 	 	0	11	10	15	8	 	 	 	 	 	 	 	 
VN161015	3	13	2	7	1	88	88	88	1	6	7	1	88	88	3	549	0	15	12	30	1	8	0	1	0	0	5	5	5
VN161015	4	5	2	7	1	88	88	88	0	88	88	88	88	88	88	-88	0	19	 	 	 	 	 	 	 	 	 	 	 
VN161016	1	35	1	1	2	88	0	9	 	 	 	 	 	 	 	 	0	12	7	30	10	 	 	 	 	 	 	 	 
VN161016	0	15	2	0	1	88	88	88	1	6	9	1	88	88	3	1025	0	15	12	30	1	5	0	1	0	0	6	8	4
VN161016	2	36	2	1	1	88	0	12	 	 	 	 	 	 	 	 	0	10	10	25	4	 	 	 	 	 	 	 	 
VN161016	17	10	2	7	1	88	88	88	1	6	3	1	88	88	3	400	0	15	12	30	1	7	0	1	0	0	5	5	6
VN161016	18	6	2	7	1	88	88	88	1	6	0	1	88	88	2	70	0	19	88	88	88	9	0	0	0	0	5	6	5
VN161017	3	20	2	7	4	88	99	99	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
VN161017	0	14	1	0	1	88	88	88	1	6	8	1	88	88	4	549	0	15	12	30	1	9	0	1	0	0	6	5	3
VN161017	1	48	1	1	1	88	0	9	 	 	 	 	 	 	 	 	4	19	 	 	 	 	 	 	 	 	 	 	 
VN161017	2	47	2	1	1	88	0	9	 	 	 	 	 	 	 	 	0	1	3	20	9	 	 	 	 	 	 	 	 
VN161017	4	17	2	7	1	88	88	88	1	6	11	1	88	88	2	612	0	15	12	30	1	8	0	1	0	0	6	7	2
VN161017	5	13	2	7	1	88	88	88	1	7	6	1	88	88	2	549	0	15	12	30	1	9	0	1	0	0	6	5	3
VN161018	3	27	1	7	4	88	99	99	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
VN161018	0	15	2	0	1	88	88	88	1	6	9	1	88	88	2	1000	0	15	12	30	1	8	0	1	0	0	6	7	2
VN161018	1	51	1	1	1	88	0	9	 	 	 	 	 	 	 	 	0	1	2	30	8	 	 	 	 	 	 	 	 
VN161018	2	48	2	1	1	88	0	9	 	 	 	 	 	 	 	 	0	1	2	30	9	 	 	 	 	 	 	 	 
VN161018	4	24	2	7	1	88	0	14	 	 	 	 	 	 	 	 	0	13	12	22	8	 	 	 	 	 	 	 	 
VN161019	3	20	2	14	2	88	0	8	 	 	 	 	 	 	 	 	0	12	6	20	8	 	 	 	 	 	 	 	 
VN161019	0	15	1	0	1	88	88	88	1	6	9	1	88	88	2	1519	0	15	12	30	1	10	0	1	0	0	6	5	2
VN161019	1	46	1	1	1	88	0	11	 	 	 	 	 	 	 	 	0	12	8	25	10	 	 	 	 	 	 	 	 
VN161019	2	41	2	1	1	88	0	12	 	 	 	 	 	 	 	 	0	1	2	30	8	 	 	 	 	 	 	 	 
VN161019	4	17	1	7	1	88	88	88	1	6	11	1	88	88	3	2500	0	15	12	30	1	9	0	1	0	0	6	6	2
VN161020	0	15	1	0	1	88	88	88	1	6	9	1	88	88	3	1300	0	15	12	20	1	9	0	1	0	0	5	3	6
VN161020	1	42	1	1	1	88	0	9	 	 	 	 	 	 	 	 	0	4	10	23	8	 	 	 	 	 	 	 	 
VN161020	2	42	2	1	1	88	0	12	 	 	 	 	 	 	 	 	0	1	8	25	8	 	 	 	 	 	 	 	 
VN161020	3	12	2	7	1	88	88	88	1	6	6	1	88	88	2	730	0	15	12	26	1	10	0	1	0	0	5	3	5
VN161021	5	81	2	6	4	88	99	99	1	6	8	1	88	88	3	370	 	 	 	 	 	 	 	 	 	 	 	 	 
VN161021	0	15	2	0	1	88	88	88	1	6	9	1	88	88	2	1000	0	15	12	30	2	8	0	2	0	0	6	5	3
VN161021	1	46	1	1	1	88	0	9	 	 	 	 	 	 	 	 	0	1	6	15	8	 	 	 	 	 	 	 	 
VN161021	2	40	2	1	1	88	0	9	 	 	 	 	 	 	 	 	0	1	6	15	8	 	 	 	 	 	 	 	 
VN161021	3	17	2	7	1	88	88	88	 	 	 	 	 	 	 	 	0	15	12	30	2	8	0	2	0	0	6	5	3
VN161021	4	14	1	7	1	88	88	88	1	6	11	1	88	88	2	900	0	15	12	30	2	8	0	2	0	0	5	4	5
VN161022	1	79	1	6	3	0	99	99	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
VN161022	0	15	1	0	1	88	88	88	1	6	9	1	88	88	3	1500	0	15	12	24	1	9	0	1	0	0	5	3	6
VN161022	2	73	2	6	1	88	0	6	 	 	 	 	 	 	 	 	0	15	12	28	2	 	 	 	 	 	 	 	 
VN161022	3	36	1	1	1	88	0	12	 	 	 	 	 	 	 	 	0	12	9	25	8	 	 	 	 	 	 	 	 
VN161022	4	33	2	1	1	88	0	9	 	 	 	 	 	 	 	 	0	1	10	20	7	 	 	 	 	 	 	 	 
VN161022	17	11	2	7	1	88	88	88	1	6	5	1	88	88	3	600	0	15	12	25	1	10	0	1	0	0	5	3	5
VN161023	0	15	1	0	1	88	88	88	1	6	9	1	88	88	3	1700	0	15	12	30	1	9	0	1	0	0	6	5	3
VN161023	1	35	2	1	1	88	0	9	 	 	 	 	 	 	 	 	0	1	2	20	10	 	 	 	 	 	 	 	 
VN161023	2	34	1	1	1	88	0	9	 	 	 	 	 	 	 	 	0	12	5	20	9	 	 	 	 	 	 	 	 
VN161023	3	13	1	7	1	88	88	88	1	6	7	1	88	88	3	540	0	15	12	30	1	9	0	1	1	0	6	4	3
VN161023	17	9	2	7	1	88	88	88	1	6	3	1	88	88	3	300	0	15	12	30	1	9	0	1	1	0	4	5	4
VN161024	0	15	1	0	1	88	88	88	1	6	9	1	88	88	3	900	0	15	12	20	1	9	0	1	0	0	5	3	6
VN161024	1	37	1	1	1	88	0	9	 	 	 	 	 	 	 	 	0	4	10	28	8	 	 	 	 	 	 	 	 
VN161024	2	34	2	1	1	88	0	9	 	 	 	 	 	 	 	 	0	4	10	25	8	 	 	 	 	 	 	 	 
VN161024	3	14	2	7	1	88	88	88	1	6	8	1	88	88	2	502	0	15	12	26	1	9	0	1	0	0	5	4	5
VN161025	0	14	2	0	1	88	88	88	1	6	8	1	88	88	2	1899	0	15	12	30	1	8	0	1	0	0	6	5	4
VN161025	1	50	2	1	1	88	0	9	 	 	 	 	 	 	 	 	0	5	12	28	8	 	 	 	 	 	 	 	 
VN161026	0	15	1	0	1	88	88	88	1	6	9	0	31	15	88	-88	0	15	12	30	3	11	0	5	0	0	0	0	8
VN161026	1	39	1	1	1	88	0	9	 	 	 	 	 	 	 	 	2	15	12	30	5	 	 	 	 	 	 	 	 
VN161026	2	39	2	1	1	88	0	0	 	 	 	 	 	 	 	 	0	1	6	15	8	 	 	 	 	 	 	 	 
VN161026	3	14	2	7	1	88	88	88	1	6	8	1	88	88	3	415	0	15	12	30	1	8	0	1	0	0	6	4	5
VN161026	17	9	2	7	1	88	88	88	1	6	3	1	88	88	3	288	0	15	12	30	1	9	0	1	0	0	5	3	6
VN161027	0	15	1	0	1	88	88	88	1	6	9	0	8	15	88	-88	0	15	2	30	3	9	0	3	0	0	0	0	12
VN161027	1	52	2	1	1	88	0	6	 	 	 	 	 	 	 	 	0	1	6	10	7	 	 	 	 	 	 	 	 
VN161027	2	47	1	1	1	88	0	3	 	 	 	 	 	 	 	 	0	1	6	10	7	 	 	 	 	 	 	 	 
VN161028	20	11	1	14	4	88	88	88	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
VN161028	1	36	1	1	2	88	0	9	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
VN161028	2	34	2	1	2	88	0	9	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
VN161028	17	9	1	7	2	88	88	88	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
VN161028	0	14	2	0	1	88	88	88	1	6	9	1	88	88	3	550	0	15	12	26	1	9	0	1	0	0	5	3	6
VN161028	18	69	1	6	1	88	0	9	 	 	 	 	 	 	 	 	0	1	8	20	8	 	 	 	 	 	 	 	 
VN161028	19	66	2	6	1	88	0	9	 	 	 	 	 	 	 	 	1	1	9	21	8	 	 	 	 	 	 	 	 
VN161029	3	21	1	7	2	88	0	12	 	 	 	 	 	 	 	 	0	12	8	28	8	 	 	 	 	 	 	 	 
VN161029	0	15	1	0	1	88	88	88	1	6	9	1	88	88	2	657	0	15	12	30	1	9	0	1	0	0	6	5	3
VN161029	1	47	1	1	1	88	0	9	 	 	 	 	 	 	 	 	0	2	10	15	8	 	 	 	 	 	 	 	 
VN161029	2	40	2	1	1	88	0	9	 	 	 	 	 	 	 	 	0	1	2	30	8	 	 	 	 	 	 	 	 
VN161030	1	39	1	1	2	88	0	12	 	 	 	 	 	 	 	 	0	12	6	30	9	 	 	 	 	 	 	 	 
VN161030	0	15	2	0	1	88	88	88	1	6	9	1	88	88	2	3230	0	15	12	30	1	7	0	1	0	0	6	6	4
VN161030	2	33	2	1	1	88	0	10	 	 	 	 	 	 	 	 	0	1	6	15	8	 	 	 	 	 	 	 	 
VN161030	3	13	1	7	1	88	88	88	1	6	7	1	88	88	2	470	0	15	12	10	1	9	0	1	0	0	6	4	4
VN161031	3	25	1	7	2	88	0	99	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
VN161031	0	15	2	0	1	88	88	88	1	6	9	0	21	15	88	-88	 	 	 	 	 	 	 	 	 	 	 	 	 
VN161031	1	61	2	1	1	88	0	1	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
VN161031	2	53	1	1	1	88	0	3	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
VN161032	0	15	1	0	1	88	88	88	1	6	9	1	88	88	3	930	0	15	12	30	1	9	0	1	0	0	6	4	4
VN161032	1	39	1	1	1	88	0	12	 	 	 	 	 	 	 	 	0	13	12	22	8	 	 	 	 	 	 	 	 
VN161032	2	39	2	1	1	88	0	9	 	 	 	 	 	 	 	 	0	1	6	15	8	 	 	 	 	 	 	 	 
VN161032	3	17	2	7	1	88	88	88	1	6	11	1	88	88	2	1370	0	15	12	30	1	5	0	1	0	0	6	9	3
VN161033	3	23	2	7	4	88	99	99	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
VN161033	4	19	1	7	2	88	0	9	 	 	 	 	 	 	 	 	0	12	5	20	8	 	 	 	 	 	 	 	 
VN161033	5	18	2	7	2	88	0	9	 	 	 	 	 	 	 	 	0	13	2	30	8	 	 	 	 	 	 	 	 
VN161033	0	15	2	0	1	88	88	88	1	6	9	0	31	15	88	-88	0	15	4	30	6	8	0	6	0	0	0	0	10
VN161033	1	43	1	1	1	88	0	9	 	 	 	 	 	 	 	 	0	1	6	15	8	 	 	 	 	 	 	 	 
VN161033	2	43	2	1	1	88	0	9	 	 	 	 	 	 	 	 	0	1	6	15	8	 	 	 	 	 	 	 	 
VN161034	0	14	1	0	1	88	88	88	1	6	9	0	31	15	88	-88	0	15	12	30	3	10	0	3	0	0	0	0	11
VN161034	1	41	1	1	1	88	0	9	 	 	 	 	 	 	 	 	0	13	12	20	8	 	 	 	 	 	 	 	 
VN161034	2	38	2	1	1	88	0	9	 	 	 	 	 	 	 	 	0	1	6	15	8	 	 	 	 	 	 	 	 
VN161034	3	12	1	7	1	88	88	88	1	6	7	1	88	88	2	600	0	15	12	30	1	8	0	1	0	0	5	2	6
VN161035	1	71	1	6	4	88	99	99	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
VN161035	2	68	2	6	4	88	99	99	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
VN161035	0	15	2	0	1	88	88	88	1	6	9	1	88	88	2	500	0	15	12	25	1	9	0	1	0	0	5	3	6
VN161035	3	38	1	1	1	88	0	9	 	 	 	 	 	 	 	 	0	1	9	20	8	 	 	 	 	 	 	 	 
VN161035	4	36	2	1	1	88	0	9	 	 	 	 	 	 	 	 	0	1	9	25	8	 	 	 	 	 	 	 	 
VN161035	5	12	1	7	1	88	88	88	1	6	6	1	88	88	3	300	0	19	 	 	 	10	0	0	0	0	4	4	6
VN161035	6	3	1	7	1	88	88	88	 	 	 	 	 	 	 	 	0	19	 	 	 	 	 	 	 	 	 	 	 
VN161036	0	14	1	0	1	88	88	88	1	6	9	1	88	88	2	1269	0	15	12	30	1	8	0	1	0	0	6	7	2
VN161036	1	39	2	1	1	88	0	10	 	 	 	 	 	 	 	 	0	12	6	30	8	 	 	 	 	 	 	 	 
VN161036	2	38	1	1	1	88	0	10	 	 	 	 	 	 	 	 	0	1	2	30	8	 	 	 	 	 	 	 	 
VN161036	3	12	1	7	1	88	88	88	1	6	6	1	88	88	2	549	0	15	12	30	1	8	0	1	0	0	6	6	3
VN161037	3	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	0	19	 	 	 	 	 	 	 	 	 	 	 
VN161037	0	14	1	0	1	88	88	88	1	6	9	1	88	88	3	1800	0	15	12	15	3	8	0	2	0	0	6	4	4
VN161037	1	39	1	1	1	88	0	12	 	 	 	 	 	 	 	 	0	12	8	25	8	 	 	 	 	 	 	 	 
VN161037	2	35	2	1	1	88	0	9	 	 	 	 	 	 	 	 	0	1	6	15	8	 	 	 	 	 	 	 	 
VN161037	18	10	2	7	1	88	88	88	1	6	5	1	88	88	2	530	 	 	 	 	 	9	0	0	0	0	5	5	5
VN161038	0	14	2	0	1	88	88	88	1	6	9	0	31	14	88	-88	0	15	12	25	3	10	0	3	0	0	0	4	7
VN161038	1	47	1	1	1	88	0	9	 	 	 	 	 	 	 	 	0	1	8	25	8	 	 	 	 	 	 	 	 
VN161038	2	35	2	1	1	88	0	9	 	 	 	 	 	 	 	 	0	1	9	25	8	 	 	 	 	 	 	 	 
VN161038	17	9	1	7	1	88	88	88	1	6	3	1	88	88	3	600	0	15	12	25	1	10	0	1	0	0	5	3	5
VN161039	2	37	1	1	3	0	99	99	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
VN161039	3	34	2	1	2	88	0	77	 	 	 	 	 	 	 	 	0	12	11	20	8	 	 	 	 	 	 	 	 
VN161039	0	15	2	0	1	88	88	88	1	6	9	1	88	88	2	1170	0	15	12	30	1	9	0	1	0	0	5	5	4
VN161039	1	77	2	6	1	88	0	6	 	 	 	 	 	 	 	 	0	15	12	30	2	 	 	 	 	 	 	 	 
VN161039	4	13	1	7	1	88	88	88	1	6	7	1	88	88	3	549	0	15	12	30	1	10	0	1	0	0	5	5	3
VN161040	0	14	2	0	1	88	88	88	1	6	9	1	88	88	3	649	0	15	12	30	1	10	0	1	0	0	6	5	2
VN161040	1	32	1	1	1	88	0	8	 	 	 	 	 	 	 	 	0	1	2	30	8	 	 	 	 	 	 	 	 
VN161040	2	32	2	1	1	88	0	5	 	 	 	 	 	 	 	 	0	1	2	30	8	 	 	 	 	 	 	 	 
VN161040	17	8	1	7	1	88	88	88	1	6	6	1	88	88	2	360	0	19	 	 	 	11	0	0	0	0	4	5	4
VN161041	0	15	2	0	1	88	88	88	1	6	9	0	8	15	88	600	0	12	2	28	10	9	0	0	0	10	0	0	5
VN161041	1	44	1	1	1	88	0	6	 	 	 	 	 	 	 	 	0	1	2	30	8	 	 	 	 	 	 	 	 
VN161041	2	42	2	1	1	88	0	9	 	 	 	 	 	 	 	 	0	1	2	30	1	 	 	 	 	 	 	 	 
VN161041	3	13	2	7	1	88	88	88	1	6	7	1	88	88	3	549	0	15	12	30	1	10	0	1	0	0	6	5	2
VN161041	17	9	1	7	1	88	88	88	1	6	3	1	88	88	4	360	0	19	 	 	 	11	0	0	0	0	5	4	4
VN161042	1	45	1	1	99	88	99	99	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
VN161042	3	17	2	7	99	88	88	88	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
VN161042	4	4	1	7	99	88	88	88	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
VN161042	0	15	1	0	1	88	88	88	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
VN161042	2	42	2	1	1	88	99	99	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
VN161043	3	19	1	7	2	88	0	12	 	 	 	 	 	 	 	 	0	12	8	30	8	 	 	 	 	 	 	 	 
VN161043	0	15	2	0	1	88	88	88	1	6	9	0	8	15	88	649	0	12	2	28	8	10	0	0	0	8	0	0	6
VN161043	1	46	1	1	1	88	0	9	 	 	 	 	 	 	 	 	0	3	5	30	6	 	 	 	 	 	 	 	 
VN161043	2	47	2	1	1	88	0	12	 	 	 	 	 	 	 	 	0	1	2	30	1	 	 	 	 	 	 	 	 
VN161043	4	13	1	7	1	88	88	88	1	6	7	1	88	88	3	370	0	15	12	30	1	10	0	1	0	0	6	5	2
VN161044	2	50	1	1	3	0	99	99	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
VN161044	3	21	1	7	2	88	0	9	 	 	 	 	 	 	 	 	0	12	8	20	8	 	 	 	 	 	 	 	 
VN161044	0	15	1	0	1	88	88	88	1	6	9	0	8	15	88	450	0	12	2	28	10	9	0	1	0	10	0	0	4
VN161044	1	52	2	1	1	88	0	2	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
VN161044	4	18	2	7	1	88	0	9	 	 	 	 	 	 	 	 	0	12	10	30	8	 	 	 	 	 	 	 	 
VN161045	0	14	2	0	1	88	88	88	1	6	9	0	31	14	88	-88	0	15	12	30	2	9	2	2	0	0	0	0	11
VN161045	1	36	1	1	1	88	0	9	 	 	 	 	 	 	 	 	0	1	9	20	8	 	 	 	 	 	 	 	 
VN161045	2	35	2	1	1	88	0	9	 	 	 	 	 	 	 	 	0	1	9	23	8	 	 	 	 	 	 	 	 
VN161045	3	13	2	7	1	88	88	88	1	6	7	1	88	88	3	400	0	15	12	25	1	9	0	1	0	0	4	4	6
VN161045	17	9	1	7	1	88	88	88	1	6	3	1	88	88	2	400	0	19	 	 	 	10	0	0	0	0	4	4	6
VN161047	2	45	2	1	3	0	99	99	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
VN161047	5	25	2	7	4	88	99	99	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
VN161047	3	20	1	7	2	88	99	99	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
VN161047	0	15	1	0	1	88	88	88	1	6	9	0	2	14	88	-88	0	15	12	30	2	10	0	2	0	0	0	0	12
VN161047	1	49	1	1	1	88	0	12	 	 	 	 	 	 	 	 	0	1	9	20	8	 	 	 	 	 	 	 	 
VN161047	4	17	1	7	1	88	88	88	1	6	11	1	88	88	2	900	0	19	 	 	 	9	0	0	0	0	5	4	6
VN161048	1	38	1	1	2	88	0	12	 	 	 	 	 	 	 	 	0	12	5	20	10	 	 	 	 	 	 	 	 
VN161048	0	14	1	0	1	88	88	88	1	6	6	1	88	88	2	999	0	15	12	30	1	10	0	1	0	0	6	5	2
VN161048	2	36	2	1	1	88	0	9	 	 	 	 	 	 	 	 	0	1	2	30	1	 	 	 	 	 	 	 	 
VN161048	3	13	1	7	1	88	88	88	1	7	6	1	88	88	2	450	0	15	12	30	1	10	0	1	0	0	5	5	3
VN161049	0	14	2	0	1	88	88	88	1	6	9	1	88	88	2	760	0	15	12	30	1	6	1	1	0	0	6	4	4
VN161049	1	35	1	1	1	88	0	9	 	 	 	 	 	 	 	 	0	1	6	15	8	 	 	 	 	 	 	 	 
VN161049	2	34	2	1	1	88	0	9	 	 	 	 	 	 	 	 	0	1	6	15	8	 	 	 	 	 	 	 	 
VN161049	3	12	1	7	1	88	88	88	1	6	6	1	88	88	3	245	0	15	12	30	1	10	0	1	0	0	5	4	4
VN161049	4	76	2	6	1	88	99	77	 	 	 	 	 	 	 	 	0	15	12	30	4	 	 	 	 	 	 	 	 
VN161050	4	20	2	7	2	88	1	12	 	 	 	 	 	 	 	 	0	19	 	 	 	 	 	 	 	 	 	 	 
VN161050	0	15	1	0	1	88	88	88	1	6	9	1	88	88	2	649	0	15	12	30	1	9	0	1	0	0	6	6	2
VN161050	1	48	1	1	1	88	0	12	 	 	 	 	 	 	 	 	0	1	2	30	1	 	 	 	 	 	 	 	 
VN161050	2	43	2	1	1	88	0	9	 	 	 	 	 	 	 	 	0	1	2	30	1	 	 	 	 	 	 	 	 
VN161050	3	21	2	7	1	88	1	12	 	 	 	 	 	 	 	 	0	15	12	30	1	 	 	 	 	 	 	 	 
VN161050	5	17	1	7	1	88	88	88	1	6	10	1	88	88	3	2400	0	15	12	30	1	9	0	1	0	0	6	7	1
VN171001	0	15	1	0	1	88	88	88	1	6	9	1	88	88	3	2500	0	15	12	15	1	10	0	1	0	0	9	1	3
VN171001	1	44	1	1	1	88	0	9	 	 	 	 	 	 	 	 	0	10	12	28	10	 	 	 	 	 	 	 	 
VN171001	2	43	2	1	1	88	0	8	 	 	 	 	 	 	 	 	0	10	12	28	10	 	 	 	 	 	 	 	 
VN171001	3	21	1	7	1	88	0	13	 	 	 	 	 	 	 	 	0	14	 	 	 	 	 	 	 	 	 	 	 
VN171001	4	19	2	7	1	88	0	12	 	 	 	 	 	 	 	 	0	10	12	28	10	 	 	 	 	 	 	 	 
VN171001	5	12	1	7	1	88	88	88	1	6	5	1	88	88	3	1890	0	15	12	15	1	10	0	1	0	0	5	4	4
VN171003	1	79	1	5	4	88	77	99	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
VN171003	2	61	2	5	4	88	77	99	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
VN171003	5	31	1	13	4	88	77	99	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
VN171003	6	16	2	14	4	88	88	88	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
VN171003	7	14	2	14	4	88	88	88	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
VN171003	18	33	2	19	4	88	77	99	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
VN171003	19	3	2	19	4	88	88	88	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
VN171003	0	15	1	0	1	88	88	88	1	6	9	0	8	14	88	1890	0	15	12	10	1	14	0	2	0	0	0	0	8
VN171003	3	49	1	1	1	88	0	9	 	 	 	 	 	 	 	 	0	13	12	16	8	 	 	 	 	 	 	 	 
VN171003	4	41	2	1	1	88	0	8	 	 	 	 	 	 	 	 	0	10	12	25	9	 	 	 	 	 	 	 	 
VN171003	17	9	1	7	1	88	88	88	1	6	3	1	88	88	2	0	0	19	 	 	 	10	0	0	0	0	8	2	4
VN171003	20	80	2	6	1	88	99	77	 	 	 	 	 	 	 	 	2	19	 	 	 	 	 	 	 	 	 	 	 
VN171004	0	15	1	0	1	88	88	88	1	6	9	1	88	88	2	12135	0	15	12	25	1	8	0	1	0	0	6	3	6
VN171004	1	41	1	1	1	88	0	7	 	 	 	 	 	 	 	 	0	12	12	25	8	 	 	 	 	 	 	 	 
VN171004	2	39	2	1	1	88	0	12	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
VN171004	3	12	2	7	1	88	88	88	1	6	6	1	88	88	2	4890	0	15	12	20	1	9	0	1	0	0	4	2	8
VN171005	0	14	2	0	1	88	88	88	1	6	8	1	88	88	2	6090	0	15	12	30	3	8	0	2	0	0	4	4	6
VN171005	1	50	1	1	1	88	0	9	 	 	 	 	 	 	 	 	0	13	12	30	12	 	 	 	 	 	 	 	 
VN171005	2	40	2	1	1	88	0	9	 	 	 	 	 	 	 	 	0	13	12	30	12	 	 	 	 	 	 	 	 
VN171005	3	15	1	7	1	88	88	88	1	6	9	1	88	88	2	6450	0	15	10	15	1	7	0	1	0	0	5	3	8
VN171005	4	5	2	7	1	88	88	88	0	88	88	88	88	88	88	-88	0	19	88	88	88	8	0	0	0	0	0	0	16
VN171006	0	15	2	0	1	88	88	88	1	6	9	0	8	15	88	-88	0	10	12	30	5	10	0	2	5	0	0	0	7
VN171006	1	37	2	1	1	88	0	7	 	 	 	 	 	 	 	 	0	10	12	30	10	 	 	 	 	 	 	 	 
VN171006	2	36	1	1	1	88	0	7	 	 	 	 	 	 	 	 	0	12	6	15	8	 	 	 	 	 	 	 	 
VN171006	3	13	2	7	1	88	88	88	1	6	7	1	88	88	2	1530	0	15	12	25	3	11	0	2	0	0	5	5	1
VN171007	1	77	2	5	4	88	99	99	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
VN171007	2	57	2	13	4	88	99	99	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
VN171007	3	51	2	13	4	88	99	99	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
VN171007	0	15	2	0	1	88	88	88	1	6	9	1	88	88	2	6000	0	15	12	28	1	10	0	1	0	0	5	6	1
VN171007	4	42	1	1	1	88	0	14	 	 	 	 	 	 	 	 	0	13	12	22	8	 	 	 	 	 	 	 	 
VN171007	5	37	2	1	1	88	0	13	 	 	 	 	 	 	 	 	0	10	12	30	12	 	 	 	 	 	 	 	 
VN171007	17	10	2	7	1	88	88	88	1	6	3	1	88	88	2	4500	0	19	 	 	 	10	0	0	0	0	10	2	2
VN171008	3	30	1	7	4	88	99	14	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
VN171008	0	15	2	0	1	88	88	88	1	7	9	1	88	88	2	5980	0	15	12	15	2	10	1	1	2	0	4	3	3
VN171008	1	57	1	1	1	88	0	7	 	 	 	 	 	 	 	 	0	8	12	16	11	 	 	 	 	 	 	 	 
VN171008	2	53	2	1	1	88	0	5	 	 	 	 	 	 	 	 	0	13	12	30	10	 	 	 	 	 	 	 	 
VN171008	4	25	2	7	1	88	0	12	 	 	 	 	 	 	 	 	0	13	12	30	8	 	 	 	 	 	 	 	 
VN171008	5	22	2	7	1	88	1	12	 	 	 	 	 	 	 	 	0	10	12	16	4	 	 	 	 	 	 	 	 
VN171008	6	20	2	7	1	88	1	12	 	 	 	 	 	 	 	 	0	10	12	16	4	 	 	 	 	 	 	 	 
VN171008	7	31	2	7	1	88	99	12	 	 	 	 	 	 	 	 	0	10	12	29	6	 	 	 	 	 	 	 	 
VN171008	8	33	1	16	1	88	99	10	 	 	 	 	 	 	 	 	0	13	12	26	8	 	 	 	 	 	 	 	 
VN171008	9	7	1	15	1	88	88	88	1	6	1	1	88	88	2	0	0	19	 	 	 	13	0	0	0	0	5	1	5
VN171008	10	5	1	15	1	88	88	88	0	88	88	88	88	88	88	-88	0	19	 	 	 	13	0	0	0	0	7	0	4
VN171008	11	1	2	15	1	88	88	88	 	 	 	 	 	 	 	 	0	19	 	 	 	 	 	 	 	 	 	 	 
