CHILDCODE	MATHTEST	MATHDAY	MATHMTH	MATHYEAR	MTHITM01	MTHITM02	MTHITM03	MTHITM04	MTHITM05	MTHITM06	MTHITM07	MTHITM08	MTHITM09	MTHITM10	MTHITM11	MTHITM12	MTHITM13	MTHITM14	MTHITM15	MTHITM16	MTHITM17	MTHITM18	MTHITM19	MTHITM20	MTHITM21	MTHITM22	MTHITM23	MTHITM24	MTHITM25	MTHITM26	MTHITM27	MTHITM28	MTHITM29	MTHITM30	MTHITM31	MATHEND	READTEST	RDGCMP01	RDGCMP02	RDGCMP03	RDGCMP04	RDGCMP05	RDGCMP06	RDGCMP07	RDGCMP08	RDGCMP09	RDGCMP10	RDGCMP11	RDGCMP12	RDGCMP13	RDGCMP14	RDGCMP15	RDGCMP16	RDGCMP17	RDGCMP18	RDGCMP19	RDGCMP20	RDGCMP21	RDGCMP22	RDGCMP23	RDGCMP24	RDGCMP25	RDGCMP26	READEND	correct01maths	correct02maths	correct03maths	correct04maths	correct05maths	correct06maths	correct08maths	correct09maths	correct10maths	correct11maths	correct12maths	correct13maths	correct14maths	correct15maths	correct16maths	correct17maths	correct18maths	correct19maths	correct20maths	correct21maths	correct22maths	correct23maths	correct24maths	correct26maths	correct27maths	correct29maths	correct07maths	correct25maths	correct28maths	correct30maths	correct31maths	maths_raw	maths_perco	correct01read	correct02read	correct03read	correct04read	correct05read	correct06read	correct07read	correct08read	correct09read	correct10read	correct11read	correct12read	correct13read	correct14read	correct15read	correct16read	correct17read	correct18read	correct19read	correct20read	correct21read	correct22read	correct23read	correct24read	correct25read	correct26read	read_raw	read_perco
160023	1	9	12	2016	-99	4	2	-99	3	18.0300006866455	18/24	4	-99	2	2	1	2	3	1	2	3	2	2	2	1	3	2	4	-99	1	1	-99	1	-99	-99	 	1	4	1	1	4	3	2	3	1	3	2	1	1	4	1	4	4	3	1	4	2	1	4	3	4	1	4	 	 	1	1	 	1	1	1	 	0	0	1	1	0	0	0	0	0	0	1	0	0	1	0	0	0	0	1	 	 	 	 	10	32.2580642700195	1	0	1	1	1	1	1	1	1	1	0	1	0	0	0	0	1	0	0	1	0	0	1	1	1	1	16	61.538459777832
160024	1	8	12	2016	60	3	2	-99	3	18.0300006866455	0.75	4	30	3	1	1	2	2	1	3	3	2	3	3	2	3	3	2	-99	2	4	-99	3	-99	40	 	1	1	3	4	4	3	2	2	3	4	2	3	2	3	1	2	3	2	3	3	2	2	99	3	3	2	3	 	1	0	1	 	1	1	1	1	1	1	1	1	0	0	1	0	0	0	0	0	0	0	0	1	1	1	1	 	 	 	1	16	51.6129035949707	0	1	0	1	1	1	0	0	0	1	0	0	1	0	1	0	0	0	0	1	1	0	1	0	0	0	10	38.461540222168
160025	1	8	12	2016	60	4	2	-99	3	18.0300006866455	43/24	4	30	2	1	1	2	2	1	3	1	1	2	2	3	3	2	1	30km/h	2	4	110zeds	4	11h tr__a	0.04cm	 	1	4	2	1	2	2	2	3	1	2	2	4	1	4	4	4	3	4	3	1	2	3	1	3	2	1	4	 	1	1	1	 	1	1	1	1	0	1	1	1	0	0	1	1	1	0	1	1	0	1	1	1	1	0	0	0	0	1	0	20	64.5161285400391	1	0	1	0	0	1	1	1	0	1	1	1	0	1	0	0	0	0	1	1	0	0	1	0	1	1	14	53.8461532592773
160026	1	8	12	2016	0	3	4	20	3	18.0300006866455	18/24	4	6	1	4	1	2	4	1	2	1	1	2	2	3	2	1	2	18km/h	2	1	25%	1	6h	4cm	 	1	4	3	1	1	3	2	4	3	1	4	4	3	4	1	4	1	1	4	1	2	4	1	3	3	2	4	 	0	0	0	0	1	1	1	0	0	0	1	1	1	0	0	1	1	0	1	1	1	0	0	1	0	0	1	0	0	0	0	13	41.9354820251465	1	1	1	0	1	1	0	0	0	0	1	0	0	0	0	1	0	1	1	1	0	0	1	0	0	1	12	46.1538467407227
160028	1	7	12	2016	60	4	2	11	3	18.0300006866455	3/4	4	30	3	1	1	2	4	4	2	1	1	3	2	4	99	99	99	-99	99	99	-99	99	-99	-99	 	1	2	3	3	3	2	4	2	2	4	2	3	3	3	2	3	3	2	2	3	4	4	3	3	3	2	2	 	1	1	1	0	1	1	1	1	1	1	1	1	1	1	0	1	1	0	1	0	 	 	 	 	 	 	1	 	 	 	 	17	54.8387107849121	0	1	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	1	1	0	0	0	5	19.230770111084
160029	1	4	12	2016	60	3	2	23	3	18.0300006866455	3/4	4	30	3	1	1	2	4	4	3	1	1	2	2	3	2	2	1	809/30	2	4	1200	3	9h sáng	40	 	1	4	3	1	4	3	2	2	4	1	2	1	1	3	4	1	1	4	4	1	2	1	3	3	4	3	4	 	1	0	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1	1	1	1	1	1	1	1	1	0	0	0	1	25	80.6451644897461	1	1	1	1	1	1	0	0	0	1	0	1	1	1	0	1	0	1	1	1	0	1	1	1	0	1	18	69.2307662963867
160030	1	3	12	2016	60	4	2	33	3	18.0300006866455	3/4	4	30	3	1	1	2	4	1	3	1	2	3	2	3	2	2	2	17.5	2	1	-99	99	-99	-99	 	1	4	3	1	1	3	2	99	1	99	2	2	1	3	3	2	1	2	3	2	3	1	1	3	1	3	4	 	1	1	1	0	1	1	1	1	1	1	1	1	1	0	1	1	0	0	1	1	1	1	0	1	0	 	1	0	 	 	 	20	64.5161285400391	1	1	1	0	1	1	0	1	0	1	0	1	1	0	1	1	0	0	0	0	0	0	1	0	0	1	13	50
160032	1	 	 	2017	-99	1	2	21	3	18.0300006866455	1/18	4	4	3	2	3	1	3	4	1	2	4	2	3	1	4	3	2	-99	1	2	-99	3	-99	-99	 	1	3	1	99	2	3	4	1	2	3	4	1	2	3	4	1	2	3	1	2	1	3	1	4	2	1	1	 	 	0	1	0	1	1	1	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	 	 	 	 	7	22.5806446075439	0	0	0	0	1	0	0	0	1	0	0	0	1	1	0	0	1	0	0	0	0	0	0	0	1	0	6	23.0769233703613
160033	1	6	12	2016	60	5	2	10	-99	18.2999992370605	18/24	4	6	3	3	1	1	2	1	2	2	1	2	2	4	2	2	2	7km/h	2	1	-99	1	6h	90000cm	 	1	4	4	1	4	3	1	1	1	3	2	4	4	3	1	4	1	3	3	4	2	4	1	3	3	1	4	 	1	0	1	0	 	0	1	0	1	0	1	0	0	0	0	0	1	0	1	0	1	1	0	1	0	0	1	0	 	0	0	11	35.4838714599609	1	0	1	1	1	0	0	1	1	1	1	0	1	0	0	1	1	0	0	1	0	0	1	0	1	1	15	57.6923065185547
160034	1	30	11	2016	-99	5	2	20	3	18.0300006866455	3.4	4	4	3	4	1	2	2	1	2	3	2	3	2	4	3	2	2	8km18phut	3	1	8400	5	6h	45000	 	1	4	1	1	2	3	2	4	4	2	2	3	3	4	2	1	1	4	3	4	2	1	1	3	2	4	4	 	 	0	1	0	1	1	1	0	1	0	1	1	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	9	29.0322589874268	1	0	1	0	1	1	0	0	0	1	0	0	0	0	0	1	0	0	0	1	0	0	1	0	0	1	9	34.6153831481934
160035	1	1	12	2016	60	4	4	-99	3	18.0300006866455	3/4	4	30	3	3	1	2	2	1	3	1	1	2	2	3	2	2	1	28.35	2	4	99.75	3	6	40	 	1	4	3	1	4	2	2	2	1	1	4	1	2	4	4	1	1	3	4	1	2	3	2	3	2	1	4	 	1	1	0	 	1	1	1	1	1	0	1	1	0	0	1	1	1	0	1	1	1	1	1	1	1	1	1	0	0	0	1	22	70.9677429199219	1	1	1	1	0	1	0	1	0	0	0	0	0	1	0	1	1	1	1	1	0	1	1	0	1	1	16	61.538459777832
160036	1	2	12	2016	6	4	4	462	3	18.0300006866455	16/27	2	.200000002980232	4	1	3	2	4	1	3	2	3	1	4	1	2	3	2	36	2	4	75	3	144	2025	 	1	4	3	4	2	2	1	4	3	3	1	1	3	4	1	4	2	3	2	3	2	2	1	4	4	1	3	 	0	1	0	0	1	1	0	0	0	1	0	1	1	0	1	0	0	1	0	0	1	0	0	1	1	1	0	0	0	0	0	12	38.7096786499023	1	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	1	1	0	0	1	1	0	8	30.769229888916
160037	1	3	12	2016	60	3	2	32	3	18.0300006866455	3/4	4	30	3	1	1	2	4	4	3	1	1	3	2	3	2	2	1	28	2	4	120	4	12h tr__a	40	 	1	4	3	1	4	3	2	4	4	3	4	99	1	99	99	99	99	99	99	99	99	99	99	99	99	99	99	 	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1	1	1	1	1	1	1	0	1	1	1	0	1	27	87.0967712402344	1	1	1	1	1	1	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	30.769229888916
160038	1	2	12	2016	-99	1	4	-99	3	18.0300006866455	2.254	1	-99	3	2	3	2	1	4	2	3	1	4	2	1	3	1	3	-99	2	4	-99	3	-99	-99	 	1	4	4	4	1	3	1	3	99	2	3	4	2	2	2	4	2	1	3	2	1	4	3	1	2	2	4	 	 	0	0	 	1	1	0	 	1	0	0	1	0	1	0	0	1	0	1	0	0	0	0	1	1	1	0	 	 	 	 	10	32.2580642700195	1	0	0	0	1	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	6	23.0769233703613
160039	1	3	12	2016	-99	3	2	22	3	18.2099990844727	3/4	4	30	1	3	2	4	2	1	2	1	3	3	2	1	4	1	2	36	2	4	25	2	3	25	 	1	4	3	4	4	3	2	2	1	3	2	2	3	4	1	3	4	4	4	4	2	3	3	4	4	1	4	 	 	0	1	0	1	0	1	1	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	1	1	0	1	0	0	0	0	9	29.0322589874268	1	1	0	1	1	1	0	1	1	1	0	0	0	0	0	0	0	1	0	1	0	1	0	1	1	1	14	53.8461532592773
160040	1	21	3	2017	60	2	2	43	3	18.0300006866455	3/4	3	30	3	1	1	2	4	4	3	1	1	2	2	3	3	2	1	28 km/h	2	1	4900	99	-99	-99	 	1	4	3	1	4	3	2	2	1	2	3	3	1	3	3	2	1	3	4	1	2	1	3	2	3	3	4	 	1	0	1	0	1	1	0	1	1	1	1	1	1	1	1	1	1	0	1	1	0	1	1	1	0	 	1	1	0	 	 	21	67.7419357299805	1	1	1	1	1	1	0	1	0	0	0	1	1	0	1	1	1	1	1	1	0	1	0	0	0	1	17	65.3846130371094
160041	1	2	12	2016	9.60000038146973	5	2	20	3	18.0300006866455	24/18	2	5	1	1	1	2	3	4	2	2	2	4	2	1	1	4	4	-99	1	1	-99	1	-99	-99	 	1	4	3	1	1	3	4	3	1	1	2	3	4	1	2	1	1	4	4	4	2	1	1	4	4	2	4	 	0	0	1	0	1	1	0	0	0	1	1	1	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	 	 	 	 	8	25.8064517974854	1	1	1	0	1	0	1	1	0	1	0	0	0	0	0	1	0	1	0	1	0	0	0	1	0	1	12	46.1538467407227
160042	1	28	2	2017	4	3	99	21	3	18.0300006866455	6/4	4	30	4	3	1	2	2	3	2	1	1	3	4	1	2	4	3	8 km/h	2	2	120 zeds	5	7h	250 cm	 	1	4	3	1	4	3	3	3	1	2	4	4	4	4	2	2	1	3	4	1	2	3	2	3	4	1	4	 	0	0	 	0	1	1	1	1	0	0	1	1	0	0	0	1	1	0	0	0	1	0	0	1	0	0	0	0	1	0	0	11	35.4838714599609	1	1	1	1	1	0	1	1	0	0	1	0	0	0	1	1	1	1	1	1	0	1	1	1	1	1	19	73.0769195556641
160043	1	1	12	2016	9.60000038146973	5	2	-99	3	18.0300006866455	0.75	4	5	3	99	1	2	2	1	2	3	4	2	2	3	1	3	4	-99	2	2	-99	4	-99	-99	 	1	4	3	1	1	3	2	4	1	1	2	4	1	3	2	4	1	1	3	1	2	2	2	2	4	1	4	 	0	0	1	 	1	1	1	0	1	 	1	1	0	0	0	0	0	0	1	1	0	0	0	1	0	0	1	 	 	 	 	11	35.4838714599609	1	1	1	0	1	1	0	1	0	1	1	1	1	0	0	1	0	0	1	1	1	1	0	1	1	1	18	69.2307662963867
160044	1	9	12	2016	60	5	4	23	3	18.0300006866455	3/4	4	30	3	1	1	2	2	4	2	2	1	2	2	99	99	2	1	-99	99	99	-99	99	-99	-99	 	1	4	3	1	4	4	2	3	1	2	2	2	3	1	1	1	1	99	99	99	99	99	99	99	99	99	99	 	1	0	0	0	1	1	1	1	1	1	1	1	0	1	0	0	1	0	1	 	 	1	1	 	 	 	1	 	 	 	 	15	48.3870964050293	1	1	1	1	0	1	1	1	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	9	34.6153831481934
160045	1	30	11	2016	960	2	4	12	3	18.0300006866455	3/4	2	3	4	3	1	2	2	1	2	1	1	3	2	4	3	2	4	212	3	1	48	5	15	2025cm	 	1	4	4	1	3	1	1	3	2	4	2	3	1	3	4	3	2	2	4	2	1	2	1	3	1	1	4	 	0	0	0	0	1	1	0	0	0	0	1	1	0	0	0	1	1	0	1	0	0	1	0	0	0	0	1	0	0	0	0	9	29.0322589874268	1	0	1	0	0	0	1	0	0	1	0	1	1	1	0	0	0	1	0	0	1	0	1	0	1	1	12	46.1538467407227
160046	1	 	 	2017	60	4	1	22	3	18.0300006866455	3/4	4	30	3	1	1	2	4	1	2	3	2	2	2	2	3	2	1	28.33	2	1	4920	5	2h sáng	0.4 cm	 	1	4	3	1	4	3	2	3	1	3	4	4	1	2	3	1	3	2	1	4	2	1	4	2	3	1	4	 	1	1	0	0	1	1	1	1	1	1	1	1	1	0	0	0	0	0	1	0	0	1	1	1	0	0	1	0	0	0	0	16	51.6129035949707	1	1	1	1	1	1	1	1	1	0	1	1	0	0	0	0	0	0	0	1	0	0	0	0	1	1	14	53.8461532592773
160047	1	30	11	2016	60	5	2	32	3	18.0300006866455	3/4	4	30	3	1	1	1	4	4	3	1	1	2	2	3	3	2	1	472m/phút	2	4	1020	3	11h tr__a	40cm	 	1	4	3	1	4	3	2	3	1	1	2	4	1	3	2	2	3	4	4	1	2	2	2	3	4	1	4	 	1	0	1	1	1	1	1	1	1	1	1	0	1	1	1	1	1	0	1	1	0	1	1	1	1	1	1	0	0	1	1	25	80.6451644897461	1	1	1	1	1	1	1	1	0	1	1	1	1	0	1	0	0	1	1	1	1	1	1	1	1	1	22	84.6153869628906
160048	1	9	12	2016	60	4	2	32	3	18.0499992370605	3/4	4	30	3	1	1	3	2	1	2	3	1	2	2	3	99	99	99	-99	99	99	-99	99	-99	-99	 	1	1	1	1	2	3	2	3	1	3	1	3	3	3	4	2	1	3	4	4	4	2	1	3	3	2	4	 	1	1	1	1	1	0	1	1	1	1	1	0	0	0	0	0	1	0	1	1	 	 	 	 	 	 	1	 	 	 	 	14	45.1612892150879	0	0	1	0	1	1	1	1	1	0	0	0	1	1	1	1	1	1	0	0	1	0	1	0	0	1	15	57.6923065185547
160049	1	5	3	2017	60	4	2	-99	3	18.0300006866455	3/4	4	30	3	99	1	2	4	1	3	1	1	3	2	1	2	2	1	3.5 km h___t 7.5phut	2	99	120 zeds	99	11h	40 cm	 	1	4	3	1	4	2	2	3	1	3	2	4	1	3	4	1	3	3	1	1	2	3	3	2	4	1	4	 	1	1	1	 	1	1	1	1	1	 	1	1	1	0	1	1	1	0	1	0	1	1	1	1	 	 	1	0	1	1	1	23	74.1935501098633	1	1	1	1	0	1	1	1	1	1	1	1	1	1	0	0	1	0	1	1	0	1	0	1	1	1	20	76.9230804443359
160050	1	11	12	2016	60	5	2	-99	3	18.0300006866455	27/16	2	-99	4	2	4	2	3	4	4	2	4	2	4	1	4	3	99	-99	3	1	-99	3	-99	-99	 	1	4	3	4	4	3	1	1	2	4	4	3	4	2	1	2	1	3	3	4	2	3	1	2	1	3	3	 	1	0	1	 	1	1	0	 	0	0	0	1	0	1	0	0	0	0	0	0	0	0	 	0	0	1	0	 	 	 	 	7	22.5806446075439	1	1	0	1	1	0	0	0	0	0	0	0	0	0	1	1	1	0	0	1	0	0	0	0	0	0	8	30.769229888916
160051	1	1	12	2016	60	2	2	32	3	18.0300006866455	3/4	4	30	3	1	1	2	4	3	3	3	1	2	2	3	2	2	1	28	2	3	120	3	11h	4	 	1	4	3	1	4	3	2	3	1	3	2	4	1	3	2	2	1	1	4	2	2	1	2	3	4	1	4	 	1	0	1	1	1	1	1	1	1	1	1	1	1	0	1	0	1	0	1	1	1	1	1	1	0	1	1	1	1	1	0	25	80.6451644897461	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1	1	0	1	0	1	0	1	1	1	1	1	22	84.6153869628906
160052	1	30	11	2016	60	5	4	-99	3	18.0300006866455	3/4	4	12	3	1	1	2	4	1	3	3	1	2	2	3	2	4	3	-99	2	4	-99	3	-99	-99	 	1	4	4	1	4	2	1	3	1	3	2	2	3	1	2	1	3	2	4	2	2	3	4	2	3	2	4	 	1	0	0	 	1	1	1	0	1	1	1	1	1	0	1	0	1	0	1	1	1	0	0	1	1	1	1	 	 	 	 	18	58.0645179748535	1	0	1	1	0	0	1	1	1	1	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	1	10	38.461540222168
160053	1	12	12	2016	60	3	2	11	3	18.0300006866455	0.75	1	12	1	2	2	2	2	1	2	3	1	2	2	3	2	2	3	-99	2	1	120	4	-99	-99	 	1	4	3	1	2	4	3	3	2	99	2	4	4	3	2	2	1	3	2	99	2	3	3	1	4	1	2	 	1	0	1	0	1	1	0	0	0	0	0	1	0	0	0	0	1	0	1	1	1	1	0	1	0	0	1	 	1	 	 	13	41.9354820251465	1	1	1	0	0	0	1	0	0	1	1	0	1	0	1	1	1	0	0	1	0	1	0	1	1	0	14	53.8461532592773
160054	1	13	12	2016	14	3	2	34	30	45	32	1	4	1	1	2	1	2	2	2	2	3	1	4	2	1	2	4	5km	3	2	100	1	7	2500cm	 	1	3	1	4	1	2	3	4	2	4	1	2	3	4	4	1	1	4	1	4	2	1	1	3	1	4	1	 	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	4	12.9032258987427	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	1	0	0	1	0	0	0	4	15.384614944458
160055	1	10	12	2016	45	4	2	23	3	18.2099990844727	18/24	4	36	3	3	2	1	3	2	2	2	2	3	3	3	2	2	2	4	3	3	5	2	18	12000cm	 	1	3	2	3	2	3	99	2	3	3	4	3	3	3	2	2	2	1	3	99	3	3	3	2	2	3	3	 	0	1	1	0	1	0	1	0	1	0	0	0	0	0	0	0	0	0	0	1	1	1	0	0	0	0	1	0	0	0	0	9	29.0322589874268	0	0	0	0	1	0	0	0	1	0	0	0	1	0	1	0	0	0	0	0	0	1	0	0	0	0	5	19.230770111084
160056	1	13	12	2016	60	4	2	23	3	18.0300006866455	18/16	4	12	3	4	1	2	2	1	3	3	1	2	2	3	3	1	1	18	1	3	-99	3	-99	-99	 	1	4	4	2	4	3	3	2	1	3	4	4	1	3	3	3	1	4	1	3	2	1	1	3	4	2	4	 	1	1	1	0	1	1	1	0	1	0	1	1	0	0	1	0	1	0	1	1	0	0	1	0	0	1	0	0	 	 	 	15	48.3870964050293	1	0	0	1	1	0	0	1	1	0	1	1	1	0	0	1	0	0	0	1	0	0	1	1	0	1	13	50
160057	1	12	12	2016	9.60000038146973	2	3	18	3	18.0300006866455	3/4	4	1.20000004768372	3	4	1	2	2	3	2	3	2	4	1	4	2	3	2	20	2	2	30	4	20	15	 	1	3	4	4	1	3	2	2	1	2	3	2	3	2	1	3	1	3	2	4	2	2	1	4	1	4	1	 	0	0	0	0	1	1	1	0	1	0	1	1	0	0	0	0	0	0	0	0	1	0	0	1	0	0	1	0	0	0	0	9	29.0322589874268	0	0	0	0	1	1	0	1	0	0	0	0	0	0	0	1	1	0	0	1	1	0	0	0	0	0	7	26.9230766296387
160058	1	15	12	2016	140	5	2	23	3	18.2099990844727	4/3	3	6	1	4	1	1	4	1	2	2	1	2	3	1	1	4	1	3km/h	4	1	5%	2	6	22	 	1	3	4	4	4	3	2	1	3	4	4	2	3	1	1	2	3	3	3	3	1	1	3	1	2	4	1	 	0	0	1	0	1	0	0	0	0	0	1	0	1	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	6	19.3548393249512	0	0	0	1	1	1	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	1	0	0	0	0	6	23.0769233703613
160059	1	10	12	2016	30	5	2	20	3	18.0300006866455	3/4	4	300	3	3	1	2	2	3	1	1	3	3	3	1	2	1	4	6km/h	3	4	1200	4	4.5km	2500	 	1	4	3	99	2	2	2	3	2	1	2	2	1	4	1	2	99	1	1	4	2	3	1	3	1	3	4	 	0	0	1	0	1	1	1	0	1	0	1	1	0	0	0	1	0	0	0	0	1	0	0	0	1	0	1	0	0	0	0	11	35.4838714599609	1	1	0	0	0	1	1	0	0	1	0	1	0	0	1	0	0	0	0	1	0	0	1	0	0	1	10	38.461540222168
160060	1	13	12	2016	960	3	4	-99	3	18.0300006866455	3/4	2	-99	99	99	1	2	2	1	2	1	4	2	2	1	4	3	1	4km/h	3	4	-99	1	-99	-99	 	1	4	3	1	1	3	1	3	2	2	4	2	2	4	2	1	4	4	2	2	2	2	1	1	4	1	4	 	0	0	0	 	1	1	0	 	 	 	1	1	0	0	0	1	0	0	1	0	0	0	1	0	1	0	1	0	 	 	 	9	29.0322589874268	1	1	1	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	1	1	1	10	38.461540222168
160062	1	12	12	2016	9.60000038146973	3	2	20	3	18.0300006866455	3/4	4	30	4	3	1	2	2	1	2	3	3	2	2	1	3	4	3	30km/h	2	1	97.5	5	2	2.5cm	 	1	4	3	1	4	3	3	4	1	3	2	1	1	4	4	2	1	3	1	1	2	4	1	3	4	1	4	 	0	0	1	0	1	1	1	1	0	0	1	1	0	0	0	0	0	0	1	0	0	0	0	1	0	0	1	0	0	0	0	10	32.2580642700195	1	1	1	1	1	0	0	1	1	1	0	1	0	1	1	1	1	0	1	1	0	0	1	1	1	1	19	73.0769195556641
160063	1	19	12	2016	60	5	4	11	3	18.2000007629395	18/24	4	5	4	2	4	1	1	1	2	3	1	4	3	3	2	1	1	26km/h	2	1	4800	5	1h	441000cm	 	1	4	4	1	4	2	3	2	3	1	4	1	4	2	2	4	2	1	1	2	3	2	1	4	4	1	4	 	1	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	1	0	0	1	1	0	1	1	0	0	1	0	0	0	0	9	29.0322589874268	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	1	1	7	26.9230766296387
160064	1	23	12	2016	80	1	2	21	.200000002980232	18.2099990844727	-99	2	4	4	1	1	3	2	1	2	2	1	3	2	4	3	2	1	14	3	1	4460	5	4	-99	 	1	4	3	4	1	3	1	3	1	2	2	2	1	3	2	4	1	1	1	4	2	1	1	1	4	1	4	 	0	0	1	0	0	0	0	0	0	1	1	0	0	0	0	0	1	0	1	0	0	1	1	0	0	0	 	0	0	0	 	7	22.5806446075439	1	1	0	0	1	0	1	1	0	1	0	1	1	0	0	1	0	0	0	1	0	0	0	1	1	1	13	50
160065	1	18	12	2016	-99	3	2	21	3	18.0300006866455	27/16	2	12	4	3	1	2	4	1	1	2	4	2	4	1	4	2	4	8	3	1	50%	4	3	22500	 	1	3	1	3	1	4	2	4	1	3	1	4	2	4	2	4	1	3	1	3	1	4	2	4	1	3	2	 	 	0	1	0	1	1	0	0	0	0	1	1	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	7	22.5806446075439	0	0	0	0	0	1	0	1	1	0	1	0	0	0	0	1	1	0	0	0	0	1	0	0	0	0	7	26.9230766296387
160066	1	20	12	2016	60	4	1	32	3	18.0300006866455	18/24	4	30	1	99	1	2	2	99	2	4	1	2	2	3	2	2	1	0.47	2	4	-99	3	-99	-99	 	1	4	1	1	3	2	3	2	1	4	2	1	4	1	3	2	4	1	3	3	3	2	1	3	4	1	4	 	1	1	0	1	1	1	1	1	0	 	1	1	0	 	0	0	1	0	1	1	1	1	1	1	1	1	1	0	 	 	 	19	61.2903213500977	1	0	1	0	0	0	0	1	0	1	0	0	0	0	1	0	0	0	0	0	1	0	1	1	1	1	10	38.461540222168
160067	1	20	12	2016	60	4	4	3	3	18.0300006866455	7/3	3	6	2	3	1	3	99	1	2	3	4	4	4	1	2	3	4	4	2	2	-99	3	10h	9km	 	1	4	1	1	1	3	2	3	1	2	3	4	2	4	1	3	2	1	3	1	3	2	4	99	2	3	4	 	1	1	0	0	1	1	0	0	0	0	1	0	 	0	0	0	0	0	0	0	1	0	0	1	0	1	0	0	 	0	0	8	25.8064517974854	1	0	1	0	1	1	1	1	0	0	1	0	0	0	0	0	0	0	1	0	1	0	0	0	0	1	10	38.461540222168
160068	1	19	12	2016	60	4	2	-99	3	18.0300006866455	9/12	4	30	3	1	1	2	4	1	3	3	1	2	2	3	2	2	3	4.25	2	4	120	3	10h	4	 	1	4	3	4	1	3	4	4	1	2	2	4	1	3	2	4	1	2	4	1	2	3	1	3	4	1	4	 	1	1	1	 	1	1	1	1	1	1	1	1	1	0	1	0	1	0	1	1	1	1	0	1	1	1	1	0	1	0	0	23	74.1935501098633	1	1	0	0	1	0	0	1	0	1	1	1	1	0	0	1	0	1	1	1	0	0	1	1	1	1	16	61.538459777832
160069	1	19	12	2016	60	5	2	33	3	18.2999992370605	0.75	4	12	1	1	1	2	4	1	1	2	3	4	3	2	1	2	3	-99	2	1	-99	2	-99	-99	 	1	2	3	1	99	2	1	2	3	99	4	3	2	3	2	2	3	3	2	3	2	4	1	1	3	3	3	 	1	0	1	0	1	0	1	0	0	1	1	1	1	0	0	0	0	0	0	0	0	1	0	1	0	0	1	 	 	 	 	11	35.4838714599609	0	1	1	0	0	0	0	0	0	0	0	0	1	0	1	0	1	0	0	1	0	0	0	0	0	0	6	23.0769233703613
160070	1	21	12	2016	-99	99	99	-99	-99	-99	-99	99	-99	99	99	1	3	1	2	2	1	3	1	4	4	3	2	4	-99	99	99	-99	99	-99	-99	 	1	99	99	99	4	3	2	4	1	1	2	4	3	4	4	3	1	1	2	3	2	2	1	3	4	1	4	 	 	 	 	 	 	 	 	 	 	 	1	0	0	0	0	1	0	1	0	0	0	1	0	 	 	 	 	 	 	 	 	4	12.9032258987427	0	0	0	1	1	1	0	1	0	1	1	0	0	1	0	1	0	0	0	1	1	0	1	1	1	1	14	53.8461532592773
160071	1	23	12	2016	60	3	2	-99	3	-99	3/4	99	30	2	2	3	2	3	2	2	2	2	3	1	2	3	2	3	-99	2	3	-99	3	-99	-99	 	1	4	2	1	4	2	2	1	3	2	2	2	3	2	2	1	2	2	3	2	1	2	3	4	3	2	2	 	1	0	1	 	1	 	 	1	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	1	0	1	1	 	 	 	 	9	29.0322589874268	1	0	1	1	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	7	26.9230766296387
160072	1	 	 	2017	-99	5	3	22	3	18.0300006866455	-99	2	176	1	2	1	1	4	2	3	3	2	4	4	4	2	4	2	7	3	2	23	1	9	9000000	 	1	4	3	1	3	1	2	1	1	3	4	4	1	4	4	2	3	2	1	2	4	2	1	3	2	4	2	 	 	0	0	0	1	1	0	0	0	0	1	0	1	0	1	0	0	0	0	0	1	0	0	0	0	0	 	0	0	0	0	6	19.3548393249512	1	1	1	0	0	1	0	1	1	0	1	1	0	1	1	0	0	0	0	0	1	0	1	0	0	0	12	46.1538467407227
