PLACEID	PLCCODE	PROVID	DEPARTID	CLUSTID	STRTDINT	POPSIZE	HOUSING	ILLOCCUP	OTHRES	AGRIC	LIVEST	FISHING	MINING	INDUST	HANDICR	RETAIL	OTHUSE	CITY	POPCITY	TIMECAP	TRANS1	TRANS2	TRANS3	PVEDN	EARTHN	UNPAVEDN	TRACKSN	RIVERN	OTTRANN	MAINRTE	NTRLDIST	GLSSMILK	COMMKITC2	FOODWORK	COMPFEED	OTHFOOD1	OTHFOOD2	OTHFOOD3	CUNAMAS	WAWAWASI	PRONOEI	SCHBKFST	SCHCLTH	SCHLTEXT	LITRCY	PROMLIBR	ALTBSCED	LAPTOPCH	EDUCTN1	EDUCTN2	EDUCTN3	HLTHINSR	CREDCTRL	TUBCNTRL	MALARIA	HIVSIDA	MENTLHTH	CNTRLSTD	HLTHOTH1	HLTHOTH2	HLTHOTH3	RPRSCHL	RPRHLTH	RPRWTR	RPRSWR	RPRPIT	RPRBRDG	RPRAND	REFOREST	IRRGTN	INFROTH1	INFROTH2	INFROTH3	AGRITECH	ANIMAL	AGRINPUT	TITLING	TECHNCAL	MICROCRD	LABORENR	RECYCPRG	JUNTOPRG	PENSIONS65	FONCODES	PROJOVEN	OTHOTHR1	OTHOTHR2	OTHOTHR3	PRICCROP	MINCROP	MAXCROP
8539	PE85MC39	1	25	85	11/01/2017	1500	1	5	5	5	5	5	5	3	5	2	5	1	-77	15	4	5	88	1	1	1	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	1	1	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	-88	 	 
8540	PE85MC40	1	12	85	02/02/2017	200	1	5	5	3	4	5	5	5	5	2	5	1	-77	15	7	6	88	1	1	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	3.5	 	 
8541	PE85MC41	6	12	85	28/01/2017	23000	1	5	5	2	5	5	5	5	5	3	5	0	 	-88	88	 	 	1	1	0	0	0	0	1	0	1	0	0	0	0	0	0	1	0	1	1	0	1	0	0	0	0	0	0	0	1	1	1	1	1	1	1	0	0	0	1	1	1	1	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	1	0	1	0	0	0	0	0	5	 	 
8542	PE85MC42	3	19	85	30/01/2017	800	1	5	5	3	5	5	5	5	5	2	5	1	8000	30	6	88	 	0	1	0	0	0	0	2	0	1	0	0	0	0	0	0	1	0	1	1	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	 	 
8601	PE86MC01	1	21	86	19/08/2016	750	1	5	5	5	5	5	5	5	3	2	5	1	-77	-88	88	 	 	1	0	0	0	0	0	1	0	1	1	0	0	0	0	0	0	1	1	1	0	1	0	0	0	1	0	0	0	1	1	1	1	1	1	1	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	1	0	0	-88	 	 
8602	PE86MC02	1	21	86	22/08/2016	3000	3	5	5	1	2	4	5	4	4	4	5	0	 	-88	88	 	 	1	1	0	0	0	0	1	0	1	0	0	1	0	0	0	0	0	1	1	0	1	0	0	0	1	0	0	0	1	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	1	0	0	-88	 	 
8604	PE86MC04	12	21	86	20/08/2016	200	1	5	5	2	5	5	5	5	5	4	5	1	-77	-88	88	 	 	1	1	0	0	0	0	1	0	1	1	0	0	0	0	0	0	0	1	1	0	1	0	0	1	0	0	0	0	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	1	0	0	-88	 	 
8606	PE86MC06	10	21	86	19/08/2016	2000	3	5	5	1	4	5	2	5	5	3	5	1	10000	15	7	88	 	1	1	1	1	0	0	1	1	1	1	0	0	0	0	0	1	1	1	1	0	1	0	0	0	1	0	0	0	1	1	1	1	1	1	1	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	1	1	0	1	1	1	1	1	1	0	10	 	 
8609	PE86MC09	1	4	86	11/05/2016	2000	1	5	5	5	5	5	5	5	4	3	5	1	50000	14	7	88	 	1	0	0	0	0	0	1	1	1	1	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	-88	 	 
8611	PE86MC11	1	4	86	13/09/2016	10000	1	5	5	5	5	5	5	5	5	5	5	1	120000	-88	88	 	 	1	1	0	0	0	0	1	0	1	1	0	0	0	0	0	0	1	1	1	0	1	0	0	0	1	0	0	0	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	-88	 	 
8612	PE86MC12	1	4	86	14/09/2016	18000	1	5	5	5	5	5	5	5	4	4	5	1	120000	-88	88	 	 	1	0	0	0	0	0	1	1	1	1	0	1	0	0	0	1	0	1	1	0	1	0	0	0	1	0	0	0	1	1	1	0	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	-88	 	 
8613	PE86MC13	1	4	86	14/09/2016	80000	1	5	5	4	5	5	5	5	4	2	5	1	900000	-88	88	 	 	1	0	0	0	0	0	1	0	1	1	0	1	0	0	0	1	0	1	0	0	1	0	0	0	1	0	0	0	1	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	 	 
8614	PE86MC14	1	4	86	11/09/2016	1500	1	5	5	5	5	5	5	5	5	5	5	1	-77	-88	88	 	 	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	1	1	1	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-88	 	 
8617	PE86MC17	4	4	86	12/09/2016	800	4	4	5	1	2	5	3	5	4	4	5	1	13000	-88	88	 	 	0	1	0	0	0	0	2	1	1	1	0	0	0	0	0	0	0	1	1	0	1	0	0	1	0	0	0	0	1	1	1	1	1	1	1	1	0	0	1	0	1	1	0	0	0	1	0	0	0	0	1	1	1	1	0	0	0	1	0	1	0	0	1	0	0	20	 	 
8620	PE86MC20	1	23	86	10/09/2016	1800	1	5	5	5	5	5	5	5	5	5	5	1	-77	5	1	88	 	0	1	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	1	1	1	0	0	0	0	0	0	0	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	-88	 	 
8624	PE86MC24	1	11	86	25/09/2016	200	5	1	5	5	5	5	5	5	5	2	5	1	130000	15	7	88	 	0	1	0	0	0	0	2	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-88	 	 
8625	PE86MC25	1	11	86	25/09/2016	300	5	1	5	5	5	5	5	5	5	4	5	1	130000	40	8	88	 	0	1	0	0	0	0	2	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-88	 	 
8626	PE86MC26	1	11	86	23/09/2016	7800	1	5	5	5	5	5	5	5	5	4	5	1	24000	10	6	88	 	1	0	0	0	0	0	1	0	1	1	0	1	0	0	0	1	0	1	1	0	1	0	0	0	1	0	0	0	1	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-88	 	 
8628	PE86MC28	1	11	86	26/09/2016	3000	4	1	5	5	5	5	5	5	5	3	5	1	21	15	6	88	 	0	1	0	0	0	0	2	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-88	 	 
8629	PE86MC29	1	11	86	26/08/2016	1000	2	5	5	1	5	5	5	5	5	4	5	1	-77	5	6	88	 	1	0	0	0	0	0	1	0	1	0	0	1	0	0	0	1	0	1	1	0	1	0	0	0	1	0	0	0	1	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	3	 	 
8630	PE86MC30	1	4	86	12/09/2016	50700	1	5	5	5	5	5	5	4	4	2	5	1	1000000	-88	88	 	 	1	0	0	0	0	0	1	0	1	1	0	1	0	0	0	1	0	1	0	1	1	0	0	1	0	0	0	0	1	1	1	1	1	1	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-88	 	 
8632	PE86MC32	1	5	86	13/11/2016	17000	1	4	5	2	5	5	5	5	4	4	5	0	 	-88	88	 	 	1	1	0	1	0	0	1	0	1	1	0	0	0	0	0	1	1	1	1	0	1	0	1	1	1	0	0	0	1	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	3	 	 
8634	PE86MC34	2	5	86	23/11/2016	3000	1	5	5	1	2	5	5	5	5	4	5	0	 	-88	88	 	 	1	0	0	0	0	0	1	1	1	1	0	0	0	0	0	1	1	1	1	0	1	1	0	1	0	0	0	0	1	1	1	1	1	1	1	1	1	1	1	0	1	0	1	0	0	1	1	0	0	0	1	1	1	0	0	0	0	0	1	1	0	0	1	0	0	1.5	 	 
8636	PE86MC36	2	3	86	26/10/2016	2400	5	5	3	1	2	5	5	5	5	4	5	1	-77	20	6	88	 	0	1	1	0	0	0	2	1	1	0	0	0	0	0	0	1	0	1	1	0	1	0	0	0	0	0	0	0	1	1	1	1	1	1	1	1	1	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	2.5	 	 
8637	PE86MC37	2	3	86	30/10/2016	600	5	5	2	1	4	5	5	5	3	4	5	1	12000	20	1	88	 	0	0	1	0	0	0	3	0	1	1	0	0	0	0	0	1	0	1	1	0	1	0	0	0	1	0	0	0	1	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	1	0	0	1	 	 
8638	PE86MC38	2	3	86	02/11/2016	1400	1	5	5	2	4	77	5	5	5	4	5	1	-77	-88	88	 	 	1	1	0	0	0	0	1	0	1	0	0	0	0	0	0	1	1	1	1	0	1	0	0	0	1	0	0	0	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	1	0	0	2	 	 
8640	PE86MC40	4	8	86	03/11/2016	750	5	5	1	2	3	5	5	5	5	5	5	1	-77	20	6	88	 	1	0	0	0	0	0	1	1	1	0	0	0	0	0	0	0	0	1	1	0	1	0	0	0	1	0	0	0	1	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	2	 	 
8642	PE86MC42	1	11	86	24/09/2016	9300	1	5	5	5	5	5	5	5	5	2	5	1	130000	-88	88	 	 	1	0	0	0	0	0	1	0	1	1	0	0	0	0	0	0	0	1	1	0	1	0	0	0	1	0	0	0	1	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	-88	 	 
8644	PE86MC44	2	4	86	03/09/2016	300	5	1	5	5	5	5	5	5	5	4	5	1	-77	40	7	88	 	1	1	0	0	0	0	1	1	1	0	0	0	0	0	0	0	0	1	1	0	1	0	0	0	1	0	0	0	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	-88	 	 
8645	PE86MC45	1	4	86	14/09/2016	100000	1	5	5	5	5	5	5	4	4	2	5	0	 	-88	88	 	 	1	0	0	0	0	0	1	0	1	1	0	1	0	0	0	1	0	1	1	0	1	0	0	1	1	0	0	0	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	-88	 	 
8646	PE86MC46	1	4	86	14/09/2016	295	1	5	5	5	5	5	5	5	5	5	5	1	-77	-88	88	 	 	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-88	 	 
8647	PE86MC47	1	4	86	13/09/2016	2800	5	1	5	5	5	5	5	5	5	4	5	1	-77	10	7	88	 	0	0	1	0	0	0	3	1	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	-88	 	 
8648	PE86MC48	1	4	86	13/09/2016	8000	5	1	5	2	5	5	5	5	5	4	5	1	14000	20	8	88	 	1	0	0	0	0	0	1	0	1	0	0	0	0	0	0	1	1	1	1	0	1	0	0	0	1	1	0	0	1	1	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	-88	 	 
8649	PE86MC49	1	4	86	13/09/2016	18000	5	1	5	3	5	5	5	5	5	2	5	1	72200	30	7	88	 	1	0	0	0	0	0	1	0	1	1	0	1	0	0	0	0	0	1	1	1	1	0	0	0	1	0	0	0	1	1	1	1	1	1	1	1	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	-88	 	 
8650	PE86MC50	1	4	86	14/09/2016	20000	2	1	5	5	5	5	5	5	5	5	5	1	-77	-88	88	 	 	1	0	0	0	0	0	1	0	1	1	0	0	0	0	0	1	0	1	1	0	1	0	1	0	1	0	0	0	1	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	-88	 	 
8651	PE86MC51	5	4	86	14/09/2016	2000	1	5	5	5	5	5	5	5	5	2	5	1	-77	-88	88	 	 	1	0	0	0	0	0	1	0	1	1	1	0	0	0	0	0	0	0	1	0	1	0	0	1	1	1	1	0	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	-88	 	 
8652	PE86MC52	5	4	86	08/09/2016	35000	1	2	5	5	5	5	5	4	4	3	5	1	40000	10	7	88	 	1	1	0	0	0	0	1	0	1	0	0	1	0	0	0	1	0	1	1	0	1	0	0	0	1	0	0	0	1	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	1	0	0	0	0	0	-88	 	 
8653	PE86MC53	7	4	86	009/09/2016	3800	1	4	77	2	3	4	5	5	5	4	77	1	25000	5	5	88	 	1	0	0	0	0	0	1	0	1	0	0	0	0	0	0	1	1	1	0	0	1	0	0	0	1	0	0	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	0	0	0	1	0	0	0	1	1	1	0	0	0	0	0	0	1	0	0	0	0	0	-77	18	20
8654	PE86MC54	1	23	86	12/09/2016	150	1	5	5	5	5	5	5	5	5	5	5	1	-77	-88	88	 	 	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-88	 	 
8655	PE86MC55	2	4	86	12/09/2016	5000	5	1	5	5	5	5	2	5	5	3	5	1	-77	30	6	88	 	0	1	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	1	1	0	0	1	1	1	0	1	1	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	-88	 	 
8656	PE86MC56	1	11	86	12/10/2016	3000	1	5	5	5	5	5	5	77	5	4	5	1	130000	10	6	88	 	1	0	0	0	0	0	1	0	1	1	0	0	0	0	0	1	0	1	1	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	-88	 	 
8657	PE86MC57	2	11	86	25/09/2016	2500	5	1	5	2	5	5	5	5	5	3	5	1	20000	-88	5	88	 	1	1	0	0	0	0	2	0	1	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	-88	 	 
8658	PE86MC58	1	8	86	04/11/2016	15000	1	5	5	2	3	5	5	5	5	5	5	1	-77	-88	88	 	 	1	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	1	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	2	 	 
8659	PE86MC59	12	8	86	04/11/2016	6200	1	5	5	2	3	5	5	5	5	4	5	1	20000	10	6	88	 	1	0	0	0	0	0	1	1	1	0	0	0	0	0	0	1	0	1	1	0	0	0	0	1	0	0	0	0	1	1	1	1	1	1	1	1	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	3	 	 
8660	PE86MC60	1	5	86	21/11/2016	8000	5	1	5	2	5	5	5	5	5	4	5	1	-77	-88	88	 	 	1	1	1	1	0	0	2	0	1	0	0	0	0	0	0	0	0	1	1	0	1	0	0	0	1	0	0	0	1	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	1	0	0	3	 	 
8661	PE86MC61	1	8	86	11/01/2017	10000	1	4	5	5	5	5	5	5	5	4	5	1	-77	-77	7	88	 	1	0	0	0	0	0	1	0	1	0	0	0	0	0	0	1	0	1	1	0	1	1	1	1	0	0	0	0	1	1	1	1	1	1	1	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	-88	 	 
8662	PE86MC62	1	21	86	22/08/2016	4000	1	5	5	5	5	5	4	5	3	2	5	1	10000	15	7	88	 	1	0	0	0	0	0	1	0	1	0	0	0	0	0	0	1	0	1	1	0	1	0	0	1	0	0	0	0	1	1	1	1	1	1	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	-88	 	 
8663	PE86MC63	4	5	86	11/01/2017	801	1	4	5	2	4	4	4	4	4	3	5	1	12131	45	6	88	 	0	0	1	0	0	0	1	0	1	1	0	0	0	0	0	1	1	1	0	1	0	0	0	0	0	0	0	0	1	1	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	-77	10	15
8664	PE86MC64	9	8	86	09/01/2017	70	1	5	5	2	3	5	5	5	5	4	5	1	-77	30	4	6	5	0	1	0	0	0	0	2	0	1	1	0	0	0	0	0	1	0	1	1	1	0	0	0	0	0	0	0	0	1	1	1	1	1	0	0	0	0	0	1	1	1	0	0	0	0	0	0	0	0	0	1	1	1	0	0	0	0	1	1	1	1	0	0	0	0	3	 	 
8665	PE86MC65	1	23	86	26/01/2017	400	1	5	5	5	5	5	5	5	5	2	5	1	-77	5	1	88	 	1	0	0	0	0	0	1	1	1	1	0	0	0	0	0	0	0	1	1	1	0	0	0	0	0	0	0	0	1	1	1	0	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-88	 	 
8666	PE86MC66	1	4	86	25/01/2017	500	1	5	5	5	5	5	5	5	5	2	5	0	 	30	7	88	 	1	1	0	0	0	0	1	0	1	1	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-88	 	 
8701	PE87MC01	1	15	87	13/07/2016	1500	1	5	5	5	5	5	5	5	3	2	5	1	950000	60	7	88	 	1	1	0	0	0	0	1	0	1	1	0	0	0	0	0	1	0	0	0	0	1	1	0	0	0	0	0	0	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	-88	 	 
8702	PE87MC02	1	15	87	07/07/2016	8000	1	2	5	5	5	5	5	5	4	3	5	1	-77	60	7	5	88	1	0	0	0	0	0	1	0	1	1	0	0	1	0	0	1	0	1	1	0	1	1	0	0	0	0	0	0	1	1	1	1	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	-88	 	 
8703	PE87MC03	1	15	13	18/07/2016	1000	1	5	5	5	5	5	5	5	5	2	5	1	150000	10	7	5	88	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	1	1	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-88	 	 
8705	PE87MC05	1	15	87	26/07/2016	4780	1	5	5	5	5	5	5	5	5	4	5	1	-77	10	6	88	 	1	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	1	1	0	0	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-88	 	 
8707	PE87MC07	1	15	87	19/07/2016	89000	1	5	5	5	5	5	5	3	2	1	5	0	 	-88	88	 	 	1	0	0	0	0	0	1	0	1	1	0	1	0	0	0	0	0	1	1	1	1	1	1	1	1	0	0	0	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	1	0	0	0	-88	 	 
8708	PE87MC08	1	15	87	19/07/2016	8900	1	5	5	5	5	5	5	4	2	1	5	0	 	-88	88	 	 	1	0	0	0	0	0	1	0	1	1	0	1	0	0	0	0	0	1	1	1	1	1	1	1	1	0	0	0	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	1	0	0	0	-88	 	 
8709	PE87MC09	1	15	87	15/07/2016	2400	1	5	5	5	5	5	5	5	2	3	5	1	-77	5	6	1	88	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	1	1	1	1	1	1	1	0	0	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	1	0	0	-88	 	 
8710	PE87MC10	1	15	87	22/07/2016	8000	4	5	5	5	5	5	5	5	5	4	5	1	-77	20	7	88	 	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-88	 	 
8711	PE87MC11	1	15	87	22/07/2016	20000	5	1	5	5	5	5	5	5	4	1	5	1	-77	10	7	88	 	1	0	0	0	0	0	1	0	1	1	0	1	0	0	0	0	0	1	1	0	1	0	0	0	0	0	0	0	1	1	1	1	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-88	 	 
8712	PE87MC12	1	15	87	09/07/2016	800	1	5	5	5	5	5	5	5	5	5	5	1	-77	15	7	88	 	1	1	0	0	0	0	1	0	1	1	0	0	0	0	0	1	1	1	1	0	0	0	0	0	1	0	0	0	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	-88	 	 
8713	PE87MC13	1	15	87	08/07/2016	1344	1	5	5	5	5	5	5	5	4	4	5	1	600000	5	5	88	 	1	1	0	0	0	0	1	0	1	0	0	1	0	0	0	0	0	1	0	1	1	0	0	0	1	0	0	0	1	1	1	1	1	1	1	1	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	-88	 	 
8714	PE87MC14	1	15	87	18/07/2016	15000	1	5	5	5	5	5	5	5	5	2	5	1	-77	-88	88	 	 	1	0	0	0	0	0	1	0	1	1	0	1	0	0	0	0	0	1	1	0	1	0	0	0	1	0	0	0	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-88	 	 
8715	PE87MC15	1	15	87	10/07/2016	3577	1	5	5	5	5	5	5	5	5	4	5	1	-77	-88	88	 	 	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-88	 	 
8716	PE87MC16	1	1	87	10/07/2016	1280	1	5	5	5	5	5	5	5	5	4	5	1	-77	10	7	88	 	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	1	0	1	0	1	1	1	0	0	0	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	-88	 	 
8717	PE87MC17	1	15	87	16/07/2016	3000	5	1	5	5	5	5	5	5	4	2	5	1	-77	10	7	88	 	1	0	0	0	0	0	1	0	1	1	0	1	0	0	0	0	1	1	1	0	1	0	0	0	1	0	0	0	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	1	0	0	0	-88	 	 
8718	PE87MC18	1	15	87	14/07/2016	4880	1	5	5	5	5	5	5	5	5	5	5	1	-77	10	7	88	 	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-88	 	 
