PLACEID	LCPRIDR4	LOCLUNI	PPSTD0101	CDVEN0101	CDIR0101	PPSTD0102	CDVEN0102	CDIR0102	PRCESTND
722	40	1 KG	25	1	1	28	1	2	25
722	41	1 KG	25	1	1	20	1	2	20
722	42	1 KG	35	1	1	40	1	2	35
722	43	1 KG	32	1	1	30	1	2	30
722	44	1 KG	300	1	1	310	1	2	300
722	45	NA	-88	16	1	-88	16	2	-88
722	46	1KG	34	1	1	35	1	2	34
722	47	1 LITRE	80	1	1	78	1	2	78
722	48	1 KG	10	1	1	12	1	2	10
722	49	100GR	52	1	1	53	1	2	52
722	50	100GR	52	1	1	53	1	2	52
722	51	100GR	12	1	1	13	1	2	12
722	52	1 KG	160	1	1	170	1	2	160
722	53	12 PIECES	40	5	1	40	5	2	40
722	54	1 PIECE	20	5	1	25	5	2	20
722	55	1 KG	125	1	1	115	1	2	115
722	56	200ML	14	1	1	14	1	2	14
722	57	180ML	125	1	1	130	1	2	125
722	58	1 KG	30	1	1	28	1	2	28
722	59	NA	-88	88	 	-88	88	 	-88
723	1	100PAGES	16	1	2	15	1	4	15
723	2	1 PAIR	125	1	2	130	1	4	125
723	3	1 SHIRT	200	1	2	210	1	3	200
723	4	1 BLOUSE	160	1	1	150	1	3	150
723	5	1 PANT	350	1	1	340	1	3	340
723	6	1 SKIRT	250	1	1	260	1	3	250
723	7	27.5MG	12	9	5	13	9	6	12
723	8	500	2	9	5	2	9	6	2
723	9	250MG	4	9	5	4	9	6	4
723	10	500MG	13	9	5	13	9	6	13
723	11	1 PACKET	55	1	2	58	1	4	55
723	12	100GR	10	1	2	8	1	4	8
723	13	1 LITRE	28	1	2	30	1	4	28
723	14	1 KG	42	1	2	40	1	4	40
723	15	1 KG	24	1	2	25	1	4	24
723	16	NA	-88	16	4	-88	16	4	-88
723	17	1 KG	22	1	2	22	1	4	22
723	18	1 KG	15	1	2	16	1	4	15
723	19	1 KG	70	1	2	71	1	4	70
723	20	1 KG	65	1	2	64	1	4	64
723	21	1 KG	75	1	2	74	1	4	74
723	22	NA	-88	16	2	-88	1	4	-88
723	23	100GR	15	1	2	14	1	4	14
723	24	1 KG	30	1	2	32	1	4	30
723	25	1 LITRE	40	1	2	40	1	4	40
723	26	1 KG	300	1	2	305	1	4	300
723	27	NA	-88	16	2	-88	16	4	-88
723	28	NA	-88	16	2	-88	16	4	-88
723	29	1 kg	60	1	2	55	1	4	55
723	30	1 PIECE	4	1	2	4	1	4	4
723	31	NA	-88	16	2	-88	16	4	-88
723	32	1 KG	170	6	2	180	6	4	170
723	33	1 KG	400	6	2	410	6	4	400
723	34	1 KG	120	6	2	125	6	4	120
723	35	1 KG	390	6	2	390	6	4	390
723	36	1 KG	160	6	2	170	6	4	160
723	37	1 KG	70	6	2	75	6	2	70
723	40	1 KG	25	1	2	24	1	4	24
723	41	1 KG	25	5	2	20	5	4	20
723	42	1 KG	35	1	2	40	1	4	35
723	43	1 KG	32	1	2	30	1	4	30
723	44	1 KG	300	1	2	310	1	4	300
723	45	NA	-88	16	2	-88	16	4	-88
723	46	1 KG	34	1	2	35	1	4	34
723	47	1 LITRE	80	1	2	78	1	4	78
723	48	1 KG	10	1	2	12	1	4	10
723	49	100GR	52	1	2	54	1	4	52
723	50	100GR	40	1	2	45	1	4	40
723	51	100GR	15	1	2	12	1	4	12
723	52	1 KG	150	1	2	155	1	4	150
723	53	12 PIECES	40	1	2	45	1	4	40
723	54	1 PIECE	20	1	2	22	1	4	20
723	55	1 KG	120	1	2	110	1	4	110
723	56	200ML	15	1	2	15	1	4	15
723	57	180ML	120	1	2	125	1	4	120
723	58	1 KG	28	1	2	27	1	4	27
723	59	NA	-88	88	 	-88	88	 	-88
724	1	100 PAGES	12	1	4	13	1	5	12
724	2	1 PAIR	130	1	4	120	1	5	120
724	3	1 SHIRT	230	1	3	220	1	6	220
724	4	1 BLOUSE	200	1	3	210	1	6	200
724	5	1 PANT	340	1	3	330	1	6	330
724	6	1 SKIRT	240	1	3	230	1	6	230
724	7	27.5GR	12	9	7	10	9	8	10
724	8	500MG	2	9	7	2	9	8	2
724	9	250MG	14	9	7	13	9	8	13
724	10	500 MG	14	9	7	13	9	8	13
724	11	1 PACKET	50	1	4	54	1	5	50
724	12	125 GR	10	1	4	10	1	5	10
724	13	1 LITRE	30	1	4	30	1	5	30
724	14	1 KG	43	1	4	42	1	5	42
724	15	1 KG	30	1	4	28	1	5	28
724	16	NA	-88	16	4	-88	16	5	-88
724	17	1 KG	19	1	4	18	1	5	18
724	18	1 KG	18	1	4	16	1	5	16
724	19	1 KG	76	1	4	74	1	5	74
724	20	1 KG	70	1	4	70	1	5	70
724	21	1 KG	90	1	4	87	1	5	87
724	22	NA	-88	16	4	-88	16	5	-88
724	23	100GR	14	1	4	15	1	5	14
724	24	1 KG	43	1	4	44	1	5	43
724	25	1 LITRE	38	1	4	38	1	5	38
724	26	100 GR	30	1	4	33	1	5	30
724	27	NA	-88	16	4	-88	16	5	-88
724	28	NA	-88	16	4	-88	16	5	-88
724	29	1 KG	60	1	4	60	1	5	60
724	30	1 PIECE	5	1	4	5	1	5	5
724	31	NA	-88	16	4	-88	16	5	-88
724	32	NA	-88	16	4	-88	16	5	-88
724	33	1 KG	410	6	4	420	6	5	410
724	34	1 KG	140	6	4	145	6	5	140
724	35	1 KG	400	6	4	410	6	5	400
724	36	1 KG	180	6	4	190	6	5	180
724	37	1 KG	100	6	4	100	1	5	100
724	40	1 KG	28	1	4	26	1	5	26
724	41	1 KG	15	5	4	13	5	5	13
724	42	1 KG	40	1	4	35	1	5	35
724	43	1 KG	10	5	4	15	5	5	10
724	44	250 GR	90	1	4	95	1	5	90
724	45	NA	-88	16	4	-88	16	5	-88
724	46	1 KG	36	1	4	37	1	5	36
724	47	1 LITRE	90	1	4	87	1	5	87
724	48	1 KG	14	1	4	13	1	5	13
724	49	100GR	56	1	4	55	1	5	55
724	50	100 GR	60	1	4	65	1	5	60
724	51	100GR	12	1	4	13	1	5	12
724	52	1 KG	160	1	4	170	1	5	160
724	53	12 PIECES	40	5	4	40	5	5	40
724	54	1 PIECE	25	5	4	20	5	5	20
724	55	1 KG	70	5	4	80	5	5	70
724	56	200ML	13	1	4	13	1	5	13
724	57	180 ML	130	1	4	130	1	5	130
724	58	1 KG	32	1	4	28	1	5	28
724	59	NA	-88	88	 	-88	88	 	-88
725	1	100PAGES	16	1	6	17	1	8	16
725	2	1 PAIR	130	1	6	140	1	8	130
725	3	1 SHIRT	220	1	4	230	1	5	220
725	4	1 BLOUSE	200	1	4	210	1	5	200
725	5	1 PANT	350	1	4	350	1	5	350
725	6	1 SKIRT	220	1	4	230	1	5	220
725	7	27.5 gr	5	9	1	5	9	3	5
725	8	500mg	2	9	1	2	9	3	2
725	9	250mg	5	9	1	5	9	3	5
725	10	500mg	14	9	1	15	9	3	14
725	11	1 packet	58	1	6	56	1	8	56
725	12	100gr	10	1	6	9	1	8	9
725	13	1 litre	29	1	6	30	1	8	29
725	14	1 kg	40	1	6	41	1	8	40
725	15	1 kg	24	1	6	26	1	8	24
725	16	NA	-88	16	6	-88	16	8	-88
725	17	1 kg	23	1	6	22	1	8	22
725	18	1 kg	18	1	6	17	1	8	17
725	19	1 kg	70	1	6	71	1	8	70
725	20	1 kg	67	1	6	66	1	8	66
725	21	1 kg	74	1	6	73	1	8	73
725	22	NA	-88	16	6	-88	16	8	-88
725	23	100 gr	18	1	6	17	1	8	17
725	24	1 kg	34	1	6	33	1	8	33
725	25	1 litre	40	1	6	40	1	8	40
725	26	1 kg	305	1	6	300	1	8	300
725	27	NA	-88	16	6	-88	16	8	-88
725	28	NA	-88	16	6	-88	16	8	-88
725	29	1 kg	60	1	6	60	1	8	60
725	30	1 piece	4	1	6	4	1	8	4
725	31	NA	-88	16	6	-88	16	8	-88
725	32	1 kg	160	6	6	150	6	8	150
725	33	1 kg	400	6	6	400	6	8	400
725	34	1 kg	130	6	6	135	6	8	130
725	35	1 kg	400	6	6	400	6	8	400
725	36	1 kg	160	6	6	170	6	8	160
725	37	1 kg	70	6	6	80	6	8	70
725	40	1 kg	25	1	6	24	1	8	24
725	41	1 kg	20	5	6	24	5	8	20
725	42	1 kg	40	1	6	42	1	8	40
725	43	1 kg	35	1	6	30	1	8	30
725	44	1 kg	290	1	6	295	1	8	290
725	45	NA	-88	16	6	-88	16	8	-88
725	46	1 kg	35	1	6	34	1	8	34
725	47	1 litre	79	1	6	76	1	8	76
725	48	1 kg	14	1	6	13	1	8	13
725	49	100gr	54	1	6	53	1	8	53
725	50	100 gr	49	1	6	45	1	8	45
725	51	100 gr	18	1	6	19	1	8	18
725	52	1 kg	165	1	6	160	1	8	160
725	53	12 pieces	40	1	6	40	1	8	40
725	54	1 piece	18	1	6	20	1	8	18
725	55	1 kg	100	1	6	100	1	8	100
725	56	200ml	14	1	6	14	1	8	14
725	57	180 ml	120	1	6	120	1	8	120
725	58	1 kg	30	1	6	27	1	8	27
725	59	NA	-88	88	 	-88	88	 	-88
726	1	100 PAGES	16	1	1	18	1	2	16
726	2	1 PAIR	135	1	1	130	1	2	130
726	3	1 SHIRT	230	1	4	220	1	5	220
726	4	1 BLOUSE	200	1	4	200	1	5	200
726	5	1 PANT	350	1	4	340	1	5	340
726	6	1 SKIRT	220	1	4	230	1	5	220
726	7	27.5GR	5	9	6	5	9	8	5
726	8	500 MG	2	9	6	2	9	8	2
726	9	250 MG	4	9	6	4	9	8	4
726	10	500 MG	8	9	6	8	9	8	8
726	11	1 PACKET	57	1	1	58	1	2	57
726	12	100 GR	10	1	1	9	1	2	9
726	13	1 LITRE	28	1	1	29	1	2	28
726	14	1 KG	40	1	1	41	1	2	40
726	15	1 KG	24	1	1	25	1	2	24
726	16	NA	-88	16	1	-88	16	2	-88
726	17	NA	22	1	1	24	1	2	22
726	18	1  KG	17	1	1	16	1	2	16
726	19	1 KG	70	1	1	71	1	2	70
726	20	1 KG	67	1	1	66	1	2	66
726	21	1 KG	74	1	1	73	1	2	73
726	22	NA	-88	16	1	-88	16	2	-88
726	23	100 GR	17	1	1	18	1	2	17
726	24	1 KG	33	1	1	32	1	2	32
726	25	1 LITRE	40	1	1	40	1	2	40
726	26	1 KG	305	1	1	300	1	2	300
726	27	NA	-88	16	1	-88	16	2	-88
726	28	NA	-88	16	1	-88	16	2	-88
726	29	1 KG	59	1	1	60	1	2	59
726	30	1 PIECE	4	1	1	4	1	2	4
726	31	NA	-88	16	1	-88	16	2	-88
726	32	1 KG	150	6	1	160	6	2	150
726	33	1 KG	400	6	1	400	1	2	400
726	34	1 KG	135	6	1	130	6	2	130
726	35	1 KG	400	6	1	395	6	2	395
726	36	1 KG	160	6	1	170	6	2	160
726	37	1 KG	80	6	1	90	6	2	80
726	40	1 KG	26	1	1	27	1	2	26
726	41	1 KG	20	5	1	22	5	2	20
726	42	1 KG	40	1	1	45	1	2	40
726	43	1 KG	35	5	1	30	5	2	30
726	44	1 KG	300	1	1	310	1	2	300
726	45	NA	-88	16	1	-88	16	2	-88
726	46	1 KG	36	1	1	35	1	2	35
726	47	1 LITRE	80	1	1	79	1	2	79
726	48	1 KG	12	1	1	13	1	2	12
726	49	100GR	54	1	1	55	1	2	54
726	50	100 GR	52	1	1	50	1	2	50
726	51	100 GR	18	1	1	19	1	2	18
726	52	1 KG	160	1	1	170	1	2	160
726	53	12 PIECES	40	5	1	40	5	2	40
726	54	1 PIECE	20	5	1	22	5	2	20
726	55	1 KG	105	5	1	100	5	2	100
726	56	200 ML	14	1	1	14	1	2	14
726	57	180 ML	110	1	1	120	1	2	110
726	58	1 KG	32	1	1	30	1	2	30
726	59	NA	-88	88	 	-88	88	 	-88
727	1	100 PAGES	16	1	6	17	1	7	16
727	2	1 PAIR	130	1	6	140	1	7	130
727	3	1 SHIRT	220	1	3	230	1	4	220
727	4	1 BLOUSE	200	1	3	210	1	4	200
727	5	1 PANT	380	1	3	380	1	4	380
727	6	1 SKIRT	220	1	3	230	1	4	220
727	7	27.5 GR	5	9	5	5	9	8	5
727	8	500 MG	2	10	5	2	9	8	2
727	9	250 MG	5	9	5	5	9	8	5
727	10	500 MG	12	10	5	13	9	8	12
727	11	1 PACKET	58	1	3	57	1	4	57
727	12	125 GR	10	1	3	12	1	4	10
727	13	1 LITRE	29	1	3	28	1	4	28
727	14	1 KG	40	1	3	41	1	4	40
727	15	1 KG	24	1	3	26	1	4	24
727	16	NA	-88	16	3	-88	16	4	-88
727	17	1 KG	23	1	3	24	1	4	23
727	18	1 KG	18	1	3	17	1	4	17
727	19	1 KG	70	1	3	72	1	4	70
727	20	1 KG	67	1	3	68	1	4	67
727	21	1 KG	74	1	3	72	1	4	72
727	22	NA	-88	16	3	-88	16	4	-88
727	23	100 GR	18	1	3	16	1	4	16
727	24	1 KG	34	1	3	33	1	4	33
727	25	1 LITRE	40	1	3	42	1	4	40
727	26	1 KG	305	1	3	300	1	4	300
727	27	NA	-88	16	3	-88	16	4	-88
727	28	NA	-88	16	3	-88	16	4	-88
727	29	1 KG	60	1	3	60	1	4	60
727	30	1 PIECE	4	1	3	4	1	4	4
727	31	NA	-88	16	3	-88	16	4	-88
727	32	1 KG	160	6	3	150	6	4	150
727	33	1 KG	400	6	3	400	6	4	400
727	34	1 KG	130	6	3	135	6	4	130
727	35	1 KG	400	6	3	400	6	4	400
727	36	1 KG	160	6	3	150	6	4	150
727	37	1 KG	70	6	3	60	6	4	60
727	40	1 KG	25	5	3	24	5	4	24
727	41	1 KG	20	5	3	24	5	4	20
727	42	1 KG	40	5	3	42	5	4	40
727	43	1 KG	35	5	3	30	5	4	30
727	44	1 KG	290	1	3	295	1	4	290
727	45	NA	-88	16	3	-88	16	4	-88
727	46	1 KG	35	1	3	36	1	4	35
727	47	1 LITRE	78	1	3	76	1	4	76
727	48	1 KG	14	1	3	13	1	4	13
727	49	100 GR	54	1	3	53	1	4	53
727	50	100 GR	49	1	3	45	1	4	45
727	51	100 GR	18	1	3	19	1	4	18
727	52	1 KG	165	1	3	160	1	4	160
727	53	12 PIECES	40	5	3	40	5	4	40
727	54	1 PIECE	18	5	3	20	5	4	18
727	55	1 KG	100	5	3	100	1	4	100
727	56	200ML	14	1	3	14	1	4	14
727	57	180ML	120	1	3	120	1	4	120
727	58	1 KG	30	5	3	28	5	4	28
727	59	NA	-88	88	 	-88	88	 	-88
728	1	100pages	16	1	4	18	1	6	16
728	2	1 pair	135	1	4	130	1	6	130
728	3	1 shirt	230	1	5	220	1	7	220
728	4	1 blouse	200	1	5	200	1	7	200
728	5	1 pant	350	1	5	340	1	7	340
728	6	1 skirt	220	1	5	230	1	7	220
728	7	27.5gr	5	9	2	5	9	8	5
728	8	500mg	2	9	2	2	9	8	2
728	9	250mg	4	9	2	5	9	8	4
728	10	500mg	14	9	2	14	9	8	14
728	11	1 packet	56	1	4	57	1	6	56
728	12	100gr	10	1	4	9	1	6	9
728	13	1 litre	29	1	4	28	1	6	28
728	14	1 kg	40	1	4	41	1	6	40
728	15	1 kg	24	1	4	25	1	6	24
728	16	NA	-88	16	2	-88	16	6	-88
728	17	1 kg	23	1	4	22	1	6	22
728	18	1 kg	17	1	4	16	1	6	16
728	19	1 kg	71	1	4	70	1	6	70
728	20	1 kg	66	1	4	65	1	6	65
728	21	1 kg	74	1	4	72	1	6	72
728	22	NA	-88	16	4	-88	16	6	-88
728	23	100gr	17	1	4	18	1	6	17
728	24	1 kg	33	1	4	32	1	6	32
728	25	1 litre	40	1	4	40	1	6	40
728	26	1 kg	305	1	4	300	1	6	300
728	27	NA	-88	16	4	-88	16	6	-88
728	28	NA	-88	16	4	-88	16	6	-88
728	29	1 kg	59	1	4	60	1	6	59
728	30	1 piece	4	1	4	4	1	6	4
728	31	NA	-88	16	4	-88	16	6	-88
728	32	1 kg	160	6	4	150	6	6	150
728	33	1 kg	400	6	4	400	6	6	400
728	34	1 kg	130	6	4	135	6	6	130
728	35	1 kg	400	6	4	400	6	6	400
728	36	1 kg	160	6	4	170	6	6	160
728	37	1 kg	80	1	4	70	6	6	70
728	40	1 kg	25	1	4	24	1	6	24
728	41	1 kg	22	5	4	20	5	6	20
728	42	1 kg	42	1	4	45	5	6	42
728	43	1 kg	30	5	4	32	5	6	30
728	44	1 kg	300	1	4	295	1	6	295
728	45	NA	-88	16	4	-88	16	6	-88
728	46	1 kg	34	1	4	35	1	6	34
728	47	1 litre	79	1	4	80	1	6	79
728	48	1 kg	12	1	4	11	1	6	11
728	49	100 gr	53	1	4	52	1	6	52
728	50	100 gr	46	1	4	47	1	6	46
728	51	100 gr	18	1	4	19	1	6	18
728	52	1 kg	165	1	4	160	1	6	160
728	53	12 pieces	40	5	4	40	5	6	40
728	54	1 piece	20	5	4	22	5	6	20
728	55	1 kg	100	5	4	110	5	6	100
728	56	200 ml	14	1	4	14	1	6	14
728	57	180 ml	115	1	4	120	1	6	115
728	58	1 kg	30	1	4	27	1	6	27
728	59	NA	-88	88	 	-88	88	 	-88
729	1	100 PAGES	16	1	1	18	1	2	16
729	2	1 PAIR	135	1	1	130	1	2	130
729	3	1 SHIRT	230	1	3	220	1	4	220
729	4	1 BLOUSE	200	1	3	190	1	4	190
729	5	1 PANT	350	1	3	340	1	4	340
729	6	1 SKIRT	220	1	3	230	1	4	220
729	7	27.5MG	5	10	5	5	9	6	5
729	8	500MG	2	9	5	2	9	6	2
729	9	250MG	4	9	5	5	9	6	4
729	10	500 MG	13	9	5	13	9	6	13
729	11	1 PACKET	57	1	1	58	1	2	57
729	12	100 GR	10	1	1	9	1	2	9
729	13	1 LITRE	15	2	1	28	1	2	15
729	14	1 KG	40	1	1	42	1	2	40
729	15	1 KG	24	1	1	25	1	2	24
729	16	NA	-88	16	1	-88	16	2	-88
729	17	1 KG	22	1	1	24	1	2	22
729	18	1 KG	17	1	1	16	1	2	16
729	19	1 KG	70	1	1	71	1	2	70
729	20	1 KG	67	1	1	66	1	2	66
729	21	1 KG	74	1	1	73	1	2	73
729	22	NA	-88	16	1	-88	16	2	-88
729	23	100GR	17	1	1	18	1	2	17
729	24	1 KG	33	1	1	32	1	2	32
729	25	1 LITRE	40	1	1	40	1	2	40
729	26	1 KG	305	1	1	300	1	2	300
729	27	NA	-88	16	1	-88	16	2	-88
729	28	NA	-88	16	1	-88	16	2	-88
729	29	1 KG	59	1	1	60	1	2	59
729	30	1 KG	4	1	1	4	1	2	4
729	31	NA	-88	16	1	-88	16	2	-88
729	32	1 KG	160	6	1	150	6	2	150
729	33	1 KG	400	6	1	400	6	2	400
729	34	1 KG	130	6	1	135	6	2	130
729	35	1 KG	400	6	1	400	6	2	400
729	36	1 KG	160	6	1	170	1	2	160
729	37	1 KG	80	6	1	70	6	2	70
729	40	1 KG	25	1	1	24	1	2	24
729	41	1 KG	20	1	1	22	1	2	20
729	42	1 KG	40	1	1	45	1	2	40
729	43	1 KG	35	1	1	30	1	2	30
729	44	1 KG	300	1	1	310	1	2	300
729	45	NA	-88	16	1	-88	16	2	-88
729	46	1 KG	36	1	1	35	1	2	35
729	47	1 LITRE	80	1	1	80	1	2	80
729	48	1 KG	13	1	1	14	1	2	13
729	49	100GR	56	1	1	58	1	2	56
729	50	100GR	50	1	1	48	1	2	48
729	51	100 GR	17	1	1	18	1	2	17
729	52	1 KG	160	1	1	170	1	2	160
729	53	12 PIECES	40	1	1	40	1	2	40
729	54	1 PIECE	20	1	1	20	1	2	20
729	55	1 KG	115	1	1	120	1	2	115
729	56	200 ML	14	1	1	14	1	2	14
729	57	180 ML	110	1	1	110	1	2	110
729	58	1 KG	30	1	1	27	1	2	27
729	59	NA	-88	88	 	-88	88	 	-88
730	1	100 PAGES	14	1	1	15	1	2	14
730	2	1 PAIR	120	1	1	130	1	2	120
730	3	1 SHIRT	220	1	5	220	1	9	220
730	4	1 BLOUSE	200	1	5	190	1	9	190
730	5	1 PANT	350	1	5	340	1	9	340
730	6	1 SKIRT	220	1	5	230	1	9	220
730	7	27.5GR	5	9	3	4	9	4	4
730	8	500MG	2	9	3	2	9	4	2
730	9	250MG	4	9	3	5	9	4	4
730	10	500MG	12	9	3	13	9	4	12
730	11	1 PACKET	55	1	1	56	1	2	55
730	12	100GR	10	1	1	10	1	2	10
730	13	1 LITRE	28	1	1	28	1	2	28
730	14	1 KG	40	1	1	40	1	2	40
730	15	1 KG	24	1	1	26	1	2	24
730	16	NA	-88	16	1	-88	16	2	-88
730	17	1 KG	23	1	1	22	1	2	22
730	18	1 KG	16	1	1	15	1	2	15
730	19	1 KG	71	1	1	72	1	2	71
730	20	1 KG	67	1	1	66	1	2	66
730	21	1 KG	73	1	1	72	1	2	72
730	22	NA	-88	16	1	-88	16	2	-88
730	23	100GR	16	1	1	15	1	2	15
730	24	1 KG	32	1	1	33	1	2	32
730	25	1 LITRE	40	1	1	40	1	2	40
730	26	1 KG	300	1	1	300	1	2	300
730	27	NA	-88	16	1	-88	16	2	-88
730	28	NA	-88	16	1	-88	16	2	-88
730	29	1 KG	58	1	1	60	1	2	58
730	30	1 PIECE	4	1	1	4	1	2	4
730	31	NA	-88	16	1	-88	16	2	-88
730	32	1 KG	170	6	1	160	6	2	160
730	33	1 KG	400	6	1	400	6	2	400
730	34	1 KG	125	6	1	130	6	2	125
730	35	1 KG	400	6	1	400	1	2	400
730	36	1 KG	170	6	1	180	6	2	170
730	37	1 KG	80	1	1	70	1	2	70
730	40	1 KG	25	1	1	24	1	2	24
730	41	1 KG	25	1	1	20	1	2	20
730	42	1 KG	35	1	1	40	1	2	35
730	43	1 KG	32	1	1	30	1	2	30
730	44	1 KG	290	1	1	300	1	2	290
730	45	NA	-88	16	1	-88	16	2	-88
730	46	1 KG	35	1	1	36	1	2	35
730	47	1 KG	78	1	1	79	1	2	78
730	48	1 KG	12	1	1	14	1	2	12
730	49	100GR	55	1	1	56	1	2	55
730	50	100GR	45	1	1	48	1	2	45
730	51	100GR	16	1	1	17	1	2	16
730	52	1 KG	160	1	1	165	1	2	160
730	53	12 PIECES	40	1	1	35	1	2	35
730	54	1 PIECE	18	1	1	15	1	2	15
730	55	1 KG	110	1	1	100	1	2	100
730	56	200ML	14	1	1	14	1	2	14
730	57	180ML	130	1	1	120	1	2	120
730	58	1 KG	30	1	1	27	1	2	27
730	59	NA	-88	88	 	-88	88	 	-88
731	1	100 pages	16	1	3	17	1	6	17
731	2	1 pair	125	1	3	130	1	6	125
731	3	1 shirt	220	1	4	230	1	5	220
731	4	1 blouse	200	1	4	200	1	5	200
731	5	1 pant	350	1	4	340	1	5	340
731	6	1 skirt	220	1	4	230	1	5	220
731	7	27.5gr	5	9	7	5	9	8	5
731	8	500mg	2	9	7	2	9	8	2
731	9	250mg	4	9	7	5	9	8	4
731	10	500mg	14	9	7	14	9	8	14
731	11	1 packet	56	1	3	57	1	6	56
731	12	100gr	10	1	3	10	1	6	10
731	13	1 litre	30	1	3	30	1	6	30
731	14	1 kg	42	1	3	41	1	6	41
731	15	1 kg	25	1	3	26	1	6	25
731	16	NA	-88	16	3	-88	16	6	-88
731	17	1 kg	23	1	3	24	1	6	23
731	18	1 kg	18	1	3	16	1	6	16
731	19	1 kg	72	1	3	71	1	6	71
731	20	1 kg	67	1	3	68	1	6	67
731	21	1 kg	75	1	3	74	1	6	74
731	22	NA	-88	16	3	-88	16	6	-88
731	23	100 gr	18	1	3	19	1	6	18
731	24	1 kg	34	1	3	33	1	6	33
731	25	1 litre	40	1	3	39	1	6	39
731	26	1 kg	295	1	3	300	1	6	295
731	27	NA	-88	16	3	-88	16	6	-88
731	28	NA	-88	16	3	-88	16	6	-88
731	29	1 kg	60	1	3	60	1	6	60
731	30	1 piece	4	1	3	5	1	6	4
731	31	NA	-88	16	3	-88	16	6	-88
731	32	1 kg	170	6	3	160	6	6	160
731	33	1 kg	400	6	3	400	6	6	400
731	34	1 kg	135	6	3	130	6	6	130
731	35	1 kg	400	6	3	400	6	6	400
731	36	1 kg	170	6	3	160	6	6	160
731	37	1 kg	85	6	3	90	6	6	85
731	40	1 kg	26	1	3	25	1	6	25
731	41	1 kg	22	5	3	24	5	6	22
731	42	1 kg	42	1	3	43	1	6	42
731	43	1 kg	30	5	3	33	5	6	30
731	44	1 kg	298	1	3	300	1	6	298
731	45	NA	-88	16	3	-88	16	6	-88
731	46	1 kg	35	1	3	34	1	6	34
731	47	1 litre	77	1	3	78	1	6	77
731	48	1 kg	12	1	3	13	1	6	12
731	49	100 gr	53	1	3	54	1	6	53
731	50	100 gr	48	1	3	49	1	6	48
731	51	100 gr	16	1	3	17	1	6	16
731	52	1 kg	165	1	3	170	1	6	165
731	53	12 pieces	40	1	3	42	1	6	40
731	54	1 piece	18	5	3	19	5	6	18
731	55	1 kg	105	5	3	110	5	6	105
731	56	200ml	14	1	3	15	1	6	14
731	57	180 ml	120	1	3	125	1	6	120
731	58	1 kg	30	1	3	28	1	6	28
731	59	NA	-88	88	 	-88	88	 	-88
732	1	100PAGES	15	1	3	16	1	4	15
732	2	1 PAIR	130	1	2	125	1	4	125
732	3	1 SHIRT	210	1	5	220	1	6	210
732	4	1 BLOUSE	250	1	5	180	1	6	170
732	5	1 PANT	350	1	5	340	1	6	340
732	6	1 SKIRT	250	1	5	260	1	6	250
732	7	27.5GR	14	9	1	14	9	2	14
732	8	500MG	2	9	1	2	9	2	2
732	9	250MG	2	9	1	2	9	2	2
732	10	500MG	14	9	1	14	9	2	14
732	11	1 PACKET	55	1	3	58	1	4	55
732	12	100GR	10	1	3	10	1	4	10
732	13	1 LITRE	25	1	3	28	1	4	25
732	14	1 KG	42	1	3	40	1	4	40
732	15	1 KG	24	1	3	25	1	4	24
732	16	NA	-88	16	3	-88	16	4	-88
732	17	1 KG	22	1	3	22	1	4	22
732	18	1 KG	15	1	3	16	1	4	15
732	19	1 KG	70	1	3	71	1	4	70
732	20	1 KG	66	1	3	67	1	4	66
732	21	1 KG	74	1	3	74	1	4	74
732	22	NA	-88	16	3	-88	16	4	-88
732	23	100GR	16	1	3	15	1	4	15
732	24	1 KG	31	1	3	32	1	4	31
732	25	1 LITRE	40	1	3	40	1	4	40
732	26	1 KG	300	1	3	305	1	4	300
732	27	NA	-88	16	3	-88	16	4	-88
732	28	NA	-88	16	3	-88	16	4	-88
732	29	1 KG	60	1	3	58	1	4	58
732	30	1 PIECE	4	1	3	4	1	4	4
732	31	NA	-88	88	3	-88	16	4	-88
732	32	1 KG	170	6	3	180	6	4	170
732	33	1 KG	400	6	3	400	6	4	400
732	34	1 KG	120	6	3	125	6	4	120
732	35	1 KG	390	6	3	390	6	4	390
732	36	1 KG	160	6	3	170	6	4	160
732	37	1 KG	80	6	3	85	6	4	80
732	40	1 KG	26	1	3	28	1	4	26
732	41	1 KG	25	5	3	20	5	4	20
732	42	1 KG	35	1	3	40	1	4	35
732	43	1 KG	32	1	3	30	1	4	30
732	44	1 KG	300	1	3	310	1	4	300
732	45	NA	-88	16	3	-88	16	4	-88
732	46	1 KG	34	1	3	35	1	4	34
732	47	1 LITRE	80	1	3	78	1	4	78
732	48	1 KG	10	1	3	12	1	4	12
732	49	100GR	52	1	3	54	1	4	52
732	50	100GR	40	1	3	45	1	4	40
732	51	100GR	15	1	3	12	1	4	12
732	52	1 KG	150	1	3	155	1	3	150
732	53	12 PIECES	40	1	3	45	1	4	40
732	54	1 PIECE	20	1	3	22	1	4	20
732	55	1 KG	120	1	3	110	1	4	110
732	56	200ML	15	1	3	14	1	4	14
732	57	180ML	125	1	3	130	1	4	125
732	58	1 KG	28	1	3	30	1	4	28
732	59	NA	-88	88	 	-88	88	 	-88
733	1	100PAGES	16	1	5	17	1	8	15
733	2	1 PAIR	130	1	5	120	1	8	120
733	3	1 SHIRT	220	1	3	210	1	4	210
733	4	1 BLOUSE	200	1	3	210	1	4	200
