CHILDCODE	MEMIDR5	MEMMOVR5	LIVHSER5	YRDIEDR5	AGER4	MEMAGER5	MEAGMTR5	MEMSEXR5	RELATER5	GETMOMBIRTH	GETCHILDBIRTH	THSVILR5	BURBRLR5	BRNREGR5	BRNZONR5	RELHHR5	MRTLSTR5	DISABR5	MTHRHHR5	FTHRHHR5	STRT18R5	GRDE18R5	STLL18R5	HSSTRTR5	GRADER5	STILLR5	TYPATDR5	WHYNOTR5	AGEGRDR5
181004	17	 	1	 	3	6	 	2	7	0	0	 	 	 	 	23	 	0	2	1	 	 	 	1	0	1	4	 	 
181005	0	1	1	 	18	21	 	1	0	0	0	 	 	 	 	19	0	0	98	99	1	1	2	 	 	 	 	 	 
181005	1	0	4	 	46	49	 	2	1	0	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
181005	2	0	4	 	27	30	 	2	7	0	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
181005	3	0	4	 	25	28	 	2	7	0	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
181005	4	1	1	 	22	25	 	2	7	0	0	 	 	 	 	0	1	0	99	99	1	4	0	 	 	 	 	 	 
181005	15	0	4	 	14	17	 	2	7	0	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
181005	16	0	4	 	77	-77	 	1	18	0	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
181005	17	1	3	2008	63	-88	 	2	17	0	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
181005	18	0	4	 	32	36	 	2	13	0	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
181005	19	0	4	 	23	27	 	2	13	0	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
181005	20	0	4	 	19	22	 	1	13	0	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
181005	21	0	4	 	37	40	 	1	13	0	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
181005	22	1	1	 	2	5	 	1	15	0	0	 	 	 	 	23	 	0	4	23	 	 	 	0	 	 	 	29	 
181005	23	1	1	 	 	35	 	1	19	 	 	 	 	 	 	 	1	0	99	99	1	10	0	 	 	 	 	 	 
181005	24	1	1	 	 	2	 	2	19	 	 	 	 	 	 	23	 	0	4	23	 	 	 	 	 	 	 	 	 
181006	0	1	1	 	19	22	 	2	0	0	0	 	 	 	 	 	4	0	98	98	1	10	0	 	 	 	 	 	 
181006	1	0	4	 	56	59	 	1	1	0	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
181006	2	0	4	 	49	52	 	2	1	0	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
181006	3	0	4	 	33	36	 	1	7	0	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
181006	4	0	4	 	30	33	 	1	7	0	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
181006	5	0	4	 	29	32	 	2	7	0	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
181006	6	0	4	 	24	27	 	2	7	0	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
181006	7	0	4	 	17	20	 	2	7	0	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
181006	15	 	 	 	 	 	 	 	 	0	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
181006	16	0	4	 	13	16	 	1	7	0	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
181006	17	0	4	 	9	12	 	1	7	0	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
181006	18	0	4	 	24	27	 	1	25	0	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
181007	0	1	1	 	20	23	 	2	0	0	0	 	 	 	 	 	0	0	98	99	1	4	1	 	 	 	 	 	 
181007	1	0	4	 	37	40	 	2	1	0	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
181007	2	0	4	 	23	26	 	1	7	0	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
181007	3	0	4	 	16	19	 	2	7	0	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
181007	4	0	4	 	1	4	 	2	9	0	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
181008	0	1	1	 	18	21	 	1	0	0	0	 	 	 	 	 	0	0	98	98	1	8	0	 	 	 	 	 	 
181008	1	0	4	 	55	58	 	1	1	0	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
181008	2	0	4	 	41	44	 	2	1	0	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
181008	3	0	4	 	28	31	 	1	7	0	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
181008	4	0	4	 	25	28	 	1	7	0	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
181008	5	0	4	 	21	24	 	2	7	0	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
181008	6	0	4	 	20	23	 	2	7	0	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
181008	7	0	4	 	14	17	 	2	7	0	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
181008	8	0	4	 	13	16	 	1	7	0	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
181008	9	0	4	 	10	13	 	1	7	0	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
181008	10	0	4	 	4	7	 	1	7	0	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
181008	11	0	4	 	78	81	 	2	6	0	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
181009	0	 	2	 	18	22	 	1	0	0	0	 	 	 	 	23	0	0	2	99	 	 	 	 	 	 	 	 	 
181009	1	 	 	 	 	 	 	 	 	0	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
181009	2	 	1	 	50	54	 	2	1	0	0	 	 	 	 	 	3	0	99	99	0	 	 	 	 	 	 	 	 
181009	3	 	4	 	29	32	 	1	7	0	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
181009	4	 	1	 	26	29	 	2	7	0	0	 	 	 	 	23	0	0	2	99	1	1	0	 	 	 	 	 	 
181009	5	 	2	 	22	25	 	2	7	0	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
181009	6	 	1	 	16	19	 	1	7	0	0	 	 	 	 	23	0	0	2	99	1	9	1	 	 	 	 	 	 
181009	15	 	1	 	14	17	 	2	7	0	0	 	 	 	 	23	0	0	2	99	 	 	 	1	9	1	4	 	 
181009	16	 	1	 	11	14	 	1	7	0	0	 	 	 	 	23	0	0	2	99	 	 	 	1	8	1	4	 	 
181009	17	 	1	 	 	9	 	1	15	 	 	 	 	 	 	26	 	0	98	98	 	 	 	1	2	1	4	 	 
181010	0	 	1	 	19	22	 	2	0	0	0	 	 	 	 	23	0	0	2	1	1	8	0	 	 	 	 	 	 
181010	1	 	1	 	54	58	 	1	1	0	0	 	 	 	 	 	1	0	99	99	0	 	 	 	 	 	 	 	 
181010	2	 	1	 	51	54	 	2	1	0	0	 	 	 	 	0	1	0	99	99	0	 	 	 	 	 	 	 	 
181010	3	 	1	 	31	34	 	2	7	0	0	 	 	 	 	23	0	0	2	1	1	0	0	 	 	 	 	 	 
181010	4	 	4	 	29	32	 	1	7	0	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
181010	5	 	1	 	26	29	 	2	7	0	0	 	 	 	 	23	0	0	2	1	1	5	0	 	 	 	 	 	 
181010	6	 	4	 	24	27	 	2	7	0	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
181010	7	 	1	 	16	19	 	2	7	0	0	 	 	 	 	23	0	0	2	1	0	 	 	 	 	 	 	 	 
181010	15	 	1	 	14	17	 	1	7	0	0	 	 	 	 	23	0	0	2	1	 	 	 	1	10	0	 	8	15
181010	16	 	1	 	12	15	 	1	7	0	0	 	 	 	 	23	0	0	2	1	 	 	 	1	2	0	 	8	9
181010	17	 	1	 	8	11	 	2	7	0	0	 	 	 	 	23	 	0	2	1	 	 	 	1	4	2	4	 	 
181012	0	 	1	 	19	22	 	1	0	0	0	 	 	 	 	23	0	0	2	1	1	8	0	 	 	 	 	 	 
181012	1	 	1	 	45	48	 	1	1	0	0	 	 	 	 	 	1	0	98	99	1	3	0	 	 	 	 	 	 
181012	2	 	1	 	38	41	 	2	1	0	0	 	 	 	 	0	1	0	99	99	0	 	 	 	 	 	 	 	 
181012	3	 	4	 	16	19	 	1	7	0	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
181012	15	 	2	 	13	16	 	1	7	0	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
181012	16	 	1	 	11	14	 	1	7	0	0	 	 	 	 	23	0	0	2	1	 	 	 	1	5	1	4	 	 
181012	17	 	1	 	8	11	 	1	7	0	0	 	 	 	 	23	 	0	2	1	 	 	 	1	5	1	4	 	 
181012	18	 	1	 	 	4	 	2	7	 	 	 	 	 	 	23	 	0	2	1	 	 	 	 	 	 	 	 	 
181012	19	 	1	 	 	2	 	2	7	 	 	 	 	 	 	23	 	0	2	1	 	 	 	 	 	 	 	 	 
181013	0	 	1	 	18	21	 	1	0	0	0	 	 	 	 	23	0	0	2	1	1	8	0	 	 	 	 	 	 
181013	1	 	1	 	78	81	 	1	1	0	0	 	 	 	 	 	1	0	99	99	1	29	0	 	 	 	 	 	 
181013	2	 	1	 	51	54	 	2	1	0	0	 	 	 	 	0	1	0	99	99	0	 	 	 	 	 	 	 	 
181013	3	 	4	 	36	39	 	1	7	0	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
181013	4	 	4	 	30	33	 	2	7	0	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
181013	5	 	1	 	25	28	 	2	7	0	0	 	 	 	 	23	0	0	2	1	1	8	0	 	 	 	 	 	 
181013	6	 	1	 	11	14	 	2	15	0	0	 	 	 	 	26	0	0	98	98	 	 	 	1	8	1	4	 	 
181014	0	1	1	 	18	21	 	1	0	0	0	 	 	 	 	7	0	0	98	98	1	6	0	 	 	 	 	 	 
181014	1	0	4	 	57	60	 	1	1	0	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
181014	2	0	4	 	47	50	 	2	1	0	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
181014	3	1	1	 	26	29	 	1	7	0	0	 	 	 	 	 	1	0	98	98	1	10	0	 	 	 	 	 	 
181014	4	0	4	 	24	27	 	2	7	0	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
181014	5	0	4	 	20	23	 	2	7	0	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
181014	6	0	4	 	16	19	 	2	7	0	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
181014	15	0	4	 	13	16	 	2	7	0	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
181014	16	0	4	 	10	13	 	2	7	0	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
181014	17	0	4	 	5	8	 	2	7	0	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
181014	18	1	1	 	22	25	 	2	29	0	0	 	 	 	 	0	1	0	98	98	1	12	0	 	 	 	 	 	 
181016	0	 	1	 	19	20	 	2	0	0	0	 	 	 	 	23	0	0	3	2	1	10	0	 	 	 	 	 	 
181016	1	 	 	 	 	 	 	 	 	0	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
181016	2	 	1	 	51	54	 	1	1	0	0	 	 	 	 	 	1	0	99	99	1	3	0	 	 	 	 	 	 
181016	3	 	1	 	41	44	 	2	1	0	0	 	 	 	 	0	1	0	98	98	0	 	 	 	 	 	 	 	 
181016	4	 	4	 	24	25	 	2	7	0	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
181016	5	 	4	 	22	23	 	2	7	0	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
181016	15	 	2	 	15	18	 	2	7	0	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
181016	16	 	1	 	13	14	 	2	7	0	0	 	 	 	 	23	0	0	3	2	 	 	 	1	8	1	4	 	 
181016	17	 	1	 	10	13	 	2	7	0	0	 	 	 	 	23	0	0	3	2	 	 	 	1	6	1	4	 	 
181016	18	 	1	 	7	10	 	1	7	0	0	 	 	 	 	23	 	0	3	2	 	 	 	1	3	1	4	 	 
181016	19	 	1	 	3	6	 	2	7	0	0	 	 	 	 	23	 	0	3	2	 	 	 	1	0	1	4	 	 
181016	20	 	1	 	0	3	 	2	7	0	0	 	 	 	 	23	 	0	3	2	 	 	 	 	 	 	 	 	 
181016	21	 	1	 	 	1	 	2	7	 	 	 	 	 	 	23	 	0	3	2	 	 	 	 	 	 	 	 	 
181017	0	 	1	 	19	22	 	2	0	0	0	 	 	 	 	26	0	0	3	98	1	7	0	 	 	 	 	 	 
181017	1	 	1	 	76	80	 	1	5	0	0	 	 	 	 	 	1	0	99	99	1	29	0	 	 	 	 	 	 
181017	2	 	1	 	71	75	 	2	5	0	0	 	 	 	 	0	1	0	99	99	0	 	 	 	 	 	 	 	 
181017	3	 	1	 	37	41	 	2	1	0	0	 	 	 	 	23	4	0	2	1	0	 	 	 	 	 	 	 	 
181017	4	 	4	 	31	34	 	1	13	0	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
181017	15	 	1	 	14	18	 	1	7	0	0	 	 	 	 	26	0	0	3	98	1	2	0	 	 	 	 	 	 
181018	0	 	1	 	19	22	 	2	0	0	0	 	 	 	 	23	0	0	2	1	1	10	0	 	 	 	 	 	 
181018	1	 	1	 	76	79	 	1	1	0	0	 	 	 	 	 	1	1	99	99	0	 	 	 	 	 	 	 	 
181018	2	 	1	 	60	63	 	2	1	0	0	 	 	 	 	0	1	0	99	99	0	 	 	 	 	 	 	 	 
181018	3	 	4	 	34	37	 	2	7	0	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
181018	4	 	4	 	29	32	 	1	7	0	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
181018	5	 	4	 	26	29	 	1	7	0	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
181018	6	 	1	 	23	25	 	2	7	0	0	 	 	 	 	23	4	0	2	1	1	10	0	 	 	 	 	 	 
181018	7	 	1	 	20	22	 	2	7	0	0	 	 	 	 	23	0	0	2	1	1	10	0	 	 	 	 	 	 
181018	8	 	2	 	13	16	 	2	7	0	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
181019	0	1	1	 	19	22	 	1	0	0	0	 	 	 	 	 	0	0	98	98	1	10	0	 	 	 	 	 	 
181019	1	 	 	 	 	 	 	 	 	0	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
181019	2	0	4	 	59	62	 	1	1	0	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
181019	3	0	4	 	51	54	 	2	1	0	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
181019	4	0	4	 	28	31	 	2	8	0	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
181019	5	0	4	 	25	28	 	1	8	0	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
181019	6	0	4	 	17	20	 	2	7	0	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
181019	15	1	1	 	15	18	 	1	7	0	0	 	 	 	 	7	0	0	98	98	1	10	0	 	 	 	 	 	 
181019	16	0	4	 	12	15	 	1	7	0	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
181019	17	0	4	 	10	13	 	2	7	0	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
181020	0	 	1	 	18	20	 	2	0	0	0	 	 	 	 	23	0	0	1	99	1	12	1	 	 	 	 	 	 
181020	1	 	1	 	36	39	 	2	1	0	0	 	 	 	 	 	3	0	98	98	0	 	 	 	 	 	 	 	 
181020	2	 	1	 	10	13	 	1	9	0	0	 	 	 	 	23	0	0	1	98	 	 	 	1	6	2	4	 	 
181020	3	 	1	 	6	9	 	1	9	0	0	 	 	 	 	23	 	0	1	98	 	 	 	1	2	1	4	 	 
181020	4	 	1	 	 	1	 	1	9	 	 	 	 	 	 	23	 	0	1	98	 	 	 	 	 	 	 	 	 
181021	0	 	1	 	18	21	 	1	0	0	0	 	 	 	 	23	0	0	2	1	1	8	0	 	 	 	 	 	 
181021	1	 	1	 	54	57	 	1	1	0	0	 	 	 	 	 	1	0	99	99	1	2	0	 	 	 	 	 	 
181021	2	 	1	 	42	45	 	2	1	0	0	 	 	 	 	0	1	0	99	98	0	 	 	 	 	 	 	 	 
181021	3	 	2	 	24	27	 	1	7	0	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
181021	4	 	4	 	20	23	 	2	7	0	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
181021	15	 	1	 	14	17	 	1	7	0	0	 	 	 	 	23	0	0	2	1	 	 	 	1	7	0	 	11	16
181021	16	 	2	 	12	15	 	1	7	0	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
181021	17	 	1	 	8	11	 	2	7	0	0	 	 	 	 	23	 	0	2	15	 	 	 	1	4	1	4	 	 
181021	18	 	1	 	2	5	 	2	7	0	0	 	 	 	 	23	 	0	2	1	 	 	 	1	0	1	4	 	 
181022	0	 	1	 	19	22	 	2	0	0	0	 	 	 	 	26	0	0	98	98	1	11	0	 	 	 	 	 	 
181022	1	 	4	 	41	44	 	1	1	0	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
181022	2	 	4	 	35	38	 	2	1	0	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
181022	15	 	4	 	14	18	 	2	7	0	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
181022	16	 	4	 	11	14	 	1	7	0	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
181022	17	 	 	 	 	 	 	 	 	0	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
181022	18	 	1	 	67	70	 	2	5	0	0	 	 	 	 	 	3	0	99	99	0	 	 	 	 	 	 	 	 
181022	19	 	2	 	22	25	 	2	13	0	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
181022	20	 	1	 	8	11	 	2	14	0	0	 	 	 	 	26	 	0	98	98	 	 	 	1	4	1	4	 	 
181023	0	 	2	 	19	22	 	2	0	0	0	 	 	 	 	23	0	0	1	99	 	 	 	 	 	 	 	 	 
181023	1	 	1	 	53	56	 	2	1	0	0	 	 	 	 	 	3	0	99	99	1	28	0	 	 	 	 	 	 
181023	2	 	4	 	30	34	 	1	9	0	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
181023	3	 	4	 	28	29	 	2	9	0	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
181023	4	 	1	 	24	26	 	2	9	0	0	 	 	 	 	23	0	0	1	99	1	10	0	 	 	 	 	 	 
181023	15	 	1	 	14	18	 	1	9	0	0	 	 	 	 	23	0	0	1	99	1	7	0	 	 	 	 	 	 
181024	0	1	1	 	19	22	 	2	0	0	0	 	 	 	 	 	0	0	98	98	1	9	0	 	 	 	 	 	 
181024	1	0	4	 	74	77	 	1	1	0	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
181024	2	0	4	 	45	48	 	2	1	0	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
181024	3	0	4	 	29	32	 	1	8	0	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
181024	4	0	4	 	26	29	 	2	9	0	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
181024	5	0	4	 	22	25	 	1	8	0	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
181024	6	0	4	 	17	20	 	1	7	0	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
181024	15	0	4	 	14	17	 	2	7	0	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
181024	16	0	4	 	11	14	 	1	7	0	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
181024	17	0	4	 	8	11	 	1	7	0	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
181024	18	0	4	 	6	9	 	2	7	0	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
181024	19	0	4	 	25	28	 	1	14	0	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
181024	20	0	4	 	20	23	 	2	20	0	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
181024	21	0	4	 	19	22	 	2	20	0	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
181025	0	 	1	 	19	22	 	1	0	0	0	 	 	 	 	23	0	0	2	1	1	8	3	 	 	 	 	 	 
181025	1	 	1	 	76	65	 	1	1	0	0	 	 	 	 	 	1	0	99	99	1	29	0	 	 	 	 	 	 
181025	2	 	1	 	66	57	 	2	1	0	0	 	 	 	 	0	1	0	98	98	1	28	0	 	 	 	 	 	 
181025	3	 	4	 	46	34	 	2	7	0	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
181025	4	 	2	 	27	30	 	1	7	0	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
181025	5	 	4	 	23	26	 	2	7	0	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
181025	6	 	2	 	17	22	 	2	7	0	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
181025	15	 	1	 	13	19	 	2	7	0	0	 	 	 	 	23	0	0	2	1	1	8	1	 	 	 	 	 	 
181026	0	 	1	 	19	22	 	1	0	0	0	 	 	 	 	23	0	0	2	1	1	12	1	 	 	 	 	 	 
181026	1	 	1	 	61	64	 	1	1	0	0	 	 	 	 	 	1	0	99	99	1	29	0	 	 	 	 	 	 
181026	2	 	1	 	50	56	 	2	1	0	0	 	 	 	 	0	1	0	99	99	0	 	 	 	 	 	 	 	 
181026	3	 	4	 	31	34	 	1	7	0	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
181026	4	 	2	 	25	28	 	2	7	0	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
181026	5	 	1	 	23	26	 	2	7	0	0	 	 	 	 	23	0	0	2	1	1	10	0	 	 	 	 	 	 
181026	15	 	1	 	14	17	 	1	7	0	0	 	 	 	 	23	0	0	2	1	 	 	 	1	10	0	 	11	16
181026	16	 	1	 	12	15	 	2	7	0	0	 	 	 	 	23	0	0	2	1	 	 	 	1	10	0	 	11	14
181026	17	 	1	 	9	12	 	1	7	0	0	 	 	 	 	23	 	0	2	1	 	 	 	1	6	1	4	 	 
181027	0	 	1	 	18	21	 	2	0	0	0	 	 	 	 	23	0	0	1	98	1	10	0	 	 	 	 	 	 
181027	1	 	1	 	57	60	 	2	1	0	0	 	 	 	 	 	4	0	98	99	1	28	0	 	 	 	 	 	 
181027	2	 	4	 	34	37	 	1	9	0	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
181027	3	 	4	 	30	33	 	1	9	0	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
181027	4	 	2	 	25	28	 	2	9	0	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
181027	5	 	1	 	15	19	 	1	7	0	0	 	 	 	 	23	0	0	1	98	1	6	0	 	 	 	 	 	 
181028	0	 	1	 	19	22	 	2	0	0	0	 	 	 	 	23	0	0	2	1	1	10	0	 	 	 	 	 	 
181028	1	 	1	 	50	53	 	1	1	0	0	 	 	 	 	 	1	0	98	98	1	28	0	 	 	 	 	 	 
181028	2	 	1	 	39	42	 	2	1	0	0	 	 	 	 	0	1	0	98	98	1	28	0	 	 	 	 	 	 
181028	3	 	4	 	16	19	 	2	7	0	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
181028	15	 	2	 	14	17	 	1	7	0	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
181028	16	 	1	 	12	15	 	1	7	0	0	 	 	 	 	23	0	0	2	1	 	 	 	1	8	1	4	 	 
181028	17	 	1	 	6	9	 	2	7	0	0	 	 	 	 	23	 	0	2	1	 	 	 	1	2	1	4	 	 
181028	18	 	1	 	 	2	 	2	7	 	 	 	 	 	 	23	 	0	2	1	 	 	 	 	 	 	 	 	 
181028	19	 	1	 	 	2	 	2	7	 	 	 	 	 	 	23	 	0	2	1	 	 	 	 	 	 	 	 	 
181029	0	1	1	 	19	22	 	2	0	0	0	 	 	 	 	 	0	0	98	98	1	10	0	 	 	 	 	 	 
181029	1	0	4	 	51	54	 	1	1	0	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
181029	2	0	4	 	41	44	 	2	1	0	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
181029	3	0	4	 	21	24	 	1	7	0	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
181029	4	0	4	 	17	20	 	1	7	0	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
181029	5	0	4	 	16	19	 	1	7	0	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
181029	15	0	4	 	13	16	 	2	7	0	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
181029	16	0	4	 	11	14	 	1	7	0	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
181029	17	0	4	 	9	12	 	2	7	0	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
181029	18	0	4	 	77	80	 	2	6	0	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
181029	19	0	4	 	5	8	 	1	7	0	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
181029	20	0	4	 	1	4	 	1	7	0	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
181031	0	 	1	 	18	21	 	1	0	0	0	 	 	 	 	23	0	0	2	1	1	8	0	 	 	 	 	 	 
181031	1	 	1	 	63	66	 	1	1	0	0	 	 	 	 	 	1	1	17	99	1	29	0	 	 	 	 	 	 
181031	2	 	1	 	49	55	 	2	1	0	0	 	 	 	 	0	1	0	99	99	0	 	 	 	 	 	 	 	 
181031	3	 	4	 	33	36	 	2	7	0	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
181031	4	 	1	 	30	33	 	1	7	0	0	 	 	 	 	23	0	0	2	1	1	7	1	 	 	 	 	 	 
181031	5	 	4	 	28	31	 	2	7	0	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
181031	6	 	1	 	25	28	 	2	7	0	0	 	 	 	 	23	1	0	2	1	0	 	 	 	 	 	 	 	 
