FORMNO	CHILDID	PLOTID	LAREA	LOWN	LUSE	TRANS	COLLAT	TRANSID	PLINCOME	PLVALUE	PLCOST	CRPRAIN1	CRPRAIN2	CROPDRY1	CROPDRY2	IRRIGAT	PERIRRIG
R2INDX	IN170076	1	.05	1	1	1	1	2	0	-88	370	 	 	 	 	 	 
R2INDX	IN170076	2	1	1	5	1	1	2	 	 	 	57	88	88	88	0	88
R2INDX	IN170077	1	.03	1	1	1	1	90	0	-88	0	 	 	 	 	 	 
R2INDX	IN170077	2	3	1	11	1	1	90	0	-88	0	 	 	 	 	 	 
R2INDX	IN170078	1	.03	1	1	1	1	1	0	-88	0	 	 	 	 	 	 
R2INDX	IN170078	2	.03	1	1	1	1	1	0	-88	0	 	 	 	 	 	 
R2INDX	IN170078	3	3	1	5	1	1	1	 	 	 	53	44	32	18	1	3
R2INDX	IN170079	1	.03	1	1	1	1	90	0	-88	0	 	 	 	 	 	 
R2INDX	IN170079	2	2	1	5	1	1	90	 	 	 	53	44	53	88	1	1
R2INDX	IN170080	1	.03	1	1	1	1	1	0	-88	0	 	 	 	 	 	 
R2INDX	IN170080	2	2	1	11	1	1	1	1	2000	200	 	 	 	 	 	 
R2INDX	IN170080	3	1	1	11	1	1	1	0	-88	0	 	 	 	 	 	 
R2INDX	IN170081	1	.02	2	1	0	0	88	0	-88	1200	 	 	 	 	 	 
R2INDX	IN170082	1	.02	1	1	1	1	90	0	-88	0	 	 	 	 	 	 
R2INDX	IN170082	2	1	1	5	1	1	90	 	 	 	37	57	30	88	0	88
R2INDX	IN170083	1	.02	1	1	1	1	1	0	-88	0	 	 	 	 	 	 
R2INDX	IN170083	2	1.5	1	11	1	1	1	1	400	0	 	 	 	 	 	 
R2INDX	IN170084	1	.06	1	1	1	1	1	0	-88	100000	 	 	 	 	 	 
R2INDX	IN170084	2	1	1	5	1	1	1	 	 	 	37	57	88	88	0	88
R2INDX	IN170086	1	.06	1	1	1	1	1	0	-88	0	 	 	 	 	 	 
R2INDX	IN170086	2	2	1	5	1	1	1	 	 	 	44	57	88	88	0	88
R2INDX	IN170087	1	.04	1	1	1	1	1	0	-88	500	 	 	 	 	 	 
R2INDX	IN170087	2	4	1	5	1	1	1	 	 	 	53	32	53	32	1	1
R2INDX	IN170087	3	3	1	5	1	1	1	 	 	 	53	13	53	88	1	1
R2INDX	IN170087	4	1	1	5	1	1	1	 	 	 	37	30	88	88	0	88
R2INDX	IN170087	5	1	1	5	1	1	1	 	 	 	53	88	88	88	0	88
R2INDX	IN170087	6	1	1	5	1	1	1	 	 	 	37	30	88	88	0	88
R2INDX	IN170088	1	.06	1	1	1	1	6	0	-88	0	 	 	 	 	 	 
R2INDX	IN170088	2	3	1	5	1	1	6	 	 	 	44	88	88	88	0	88
R2INDX	IN170089	1	.02	1	1	1	1	1	0	-88	0	 	 	 	 	 	 
R2INDX	IN170089	2	1	1	5	0	0	88	 	 	 	37	30	88	88	0	88
R2INDX	IN170090	1	.04	1	1	1	1	2	0	-88	300	 	 	 	 	 	 
R2INDX	IN170090	2	2	2	5	0	0	88	 	 	 	53	88	53	88	1	4
R2INDX	IN170090	3	1	1	5	1	1	80	 	 	 	57	88	88	88	0	88
R2INDX	IN170091	1	.04	1	1	1	1	1	0	-88	0	 	 	 	 	 	 
R2INDX	IN170091	2	5	1	5	1	1	1	 	 	 	44	57	88	88	0	88
R2INDX	IN170092	1	.04	1	1	1	1	4	0	-88	-88	 	 	 	 	 	 
R2INDX	IN170092	2	4	1	5	0	1	90	 	 	 	37	30	88	88	0	88
R2INDX	IN170093	1	.04	1	1	1	1	3	0	-88	0	 	 	 	 	 	 
R2INDX	IN170093	2	2	1	5	0	1	80	 	 	 	44	37	88	88	0	88
R2INDX	IN170093	3	1	1	5	0	1	80	 	 	 	53	88	53	88	1	2
R2INDX	IN170094	1	.03	1	1	1	1	90	0	-88	0	 	 	 	 	 	 
R2INDX	IN170094	2	.5	1	5	1	1	90	 	 	 	53	88	88	88	1	0
R2INDX	IN170095	1	.03	1	1	1	1	2	0	-88	75000	 	 	 	 	 	 
R2INDX	IN170095	2	.03	1	11	1	1	3	0	-88	30000	 	 	 	 	 	 
R2INDX	IN170095	3	.03	1	11	1	1	3	0	-88	0	 	 	 	 	 	 
R2INDX	IN170095	4	.03	1	11	1	1	3	0	-88	0	 	 	 	 	 	 
R2INDX	IN170095	5	2	1	5	1	1	80	 	 	 	37	88	88	88	0	88
R2INDX	IN170095	6	3	1	5	1	1	80	 	 	 	53	88	88	88	1	0
R2INDX	IN170095	7	1	1	5	1	1	80	 	 	 	30	88	88	88	0	88
R2INDX	IN170096	1	.03	1	1	1	1	2	0	-88	0	 	 	 	 	 	 
R2INDX	IN170097	1	.03	1	1	1	1	2	0	-88	0	 	 	 	 	 	 
R2INDX	IN170097	2	1.5	1	5	1	1	2	 	 	 	53	30	88	88	1	1
R2INDX	IN170097	3	1	1	5	1	1	2	 	 	 	44	88	88	88	0	88
R2INDX	IN170098	1	.03	1	1	1	1	1	0	-88	150000	 	 	 	 	 	 
R2INDX	IN170099	1	.04	1	1	1	1	90	0	-88	3500	 	 	 	 	 	 
R2INDX	IN170099	2	5	1	5	1	1	90	 	 	 	53	88	44	88	1	0
R2INDX	IN170100	1	.04	1	1	1	1	3	0	-88	200	 	 	 	 	 	 
R2INDX	IN170100	2	2.5	1	5	0	0	88	 	 	 	44	30	88	88	0	88
R2INDX	IN180001	1	.03	1	1	1	1	1	0	-88	0	 	 	 	 	 	 
R2INDX	IN180001	2	4	1	5	1	1	3	 	 	 	32	53	88	88	1	0
R2INDX	IN180001	3	4	1	11	1	1	11	0	-88	0	 	 	 	 	 	 
R2INDX	IN180001	4	4	1	11	1	1	1	0	-88	0	 	 	 	 	 	 
R2INDX	IN180001	5	4	1	11	1	1	5	0	-88	0	 	 	 	 	 	 
R2INDX	IN180001	6	4	1	11	1	1	7	0	-88	0	 	 	 	 	 	 
R2INDX	IN180001	7	9	1	11	1	1	9	0	-88	0	 	 	 	 	 	 
R2INDX	IN180002	1	.03	1	1	1	1	1	0	-88	200	 	 	 	 	 	 
R2INDX	IN180002	2	3	1	5	1	1	1	 	 	 	13	53	88	88	1	0
R2INDX	IN180002	3	1	1	11	1	1	1	 	 	 	 	 	 	 	 	 
R2INDX	IN180003	1	.03	1	1	1	1	1	0	-88	0	 	 	 	 	 	 
R2INDX	IN180003	2	1	1	11	1	1	1	0	-88	0	 	 	 	 	 	 
R2INDX	IN180004	1	.03	1	1	1	1	2	0	-88	300	 	 	 	 	 	 
R2INDX	IN180005	1	.05	1	1	1	1	1	0	-88	150000	 	 	 	 	 	 
R2INDX	IN180005	2	3	1	5	1	1	1	 	 	 	13	37	88	88	0	88
R2INDX	IN180006	1	.02	1	1	1	1	1	0	-88	200	 	 	 	 	 	 
R2INDX	IN180006	2	7	1	13	1	1	1	1	2100	200	 	 	 	 	 	 
R2INDX	IN180007	1	.05	1	1	1	1	2	0	-88	0	 	 	 	 	 	 
R2INDX	IN180008	1	.04	1	1	1	1	3	0	-88	30000	 	 	 	 	 	 
R2INDX	IN180008	2	.03	1	1	1	1	4	0	-88	0	 	 	 	 	 	 
R2INDX	IN180008	3	1.3	1	5	1	1	4	 	 	 	53	88	88	88	0	88
R2INDX	IN180008	4	1	1	5	1	1	3	 	 	 	53	88	88	88	0	88
R2INDX	IN180009	1	.04	1	1	1	1	1	0	-88	0	 	 	 	 	 	 
R2INDX	IN180010	1	.02	1	1	1	1	3	0	-88	0	 	 	 	 	 	 
R2INDX	IN180010	2	1	1	11	1	1	3	0	-88	0	 	 	 	 	 	 
R2INDX	IN180011	1	.04	1	1	1	1	1	0	-88	0	 	 	 	 	 	 
R2INDX	IN180011	2	2	1	5	1	1	1	 	 	 	53	88	88	88	1	0
R2INDX	IN180011	3	3	1	11	1	1	80	0	-88	0	 	 	 	 	 	 
R2INDX	IN180012	1	.05	1	1	1	1	90	0	-88	0	 	 	 	 	 	 
R2INDX	IN180012	2	6	1	5	1	1	3	 	 	 	13	88	88	88	0	0
R2INDX	IN180012	3	5	1	5	1	1	2	 	 	 	53	88	53	88	1	4
R2INDX	IN180012	4	1	1	5	1	1	3	 	 	 	13	88	88	88	0	88
R2INDX	IN180013	1	.04	1	1	1	1	1	0	-88	200	 	 	 	 	 	 
R2INDX	IN180013	2	.25	1	5	1	0	88	 	 	 	53	88	88	88	1	0
R2INDX	IN180014	1	.05	1	1	1	1	1	0	-88	240	 	 	 	 	 	 
R2INDX	IN180015	1	.1	1	1	1	1	1	0	-88	0	 	 	 	 	 	 
R2INDX	IN180015	2	2	1	11	1	1	1	1	1300	0	 	 	 	 	 	 
R2INDX	IN180016	1	.03	1	1	1	1	3	0	-88	0	 	 	 	 	 	 
R2INDX	IN180017	1	.03	1	1	1	1	4	0	-88	60000	 	 	 	 	 	 
R2INDX	IN180017	2	2	1	9	1	1	90	 	 	 	53	88	88	88	1	0
R2INDX	IN180018	1	.04	1	1	1	1	1	0	-88	0	 	 	 	 	 	 
R2INDX	IN180018	2	2.5	1	5	1	1	1	 	 	 	53	32	88	88	1	0
R2INDX	IN180019	1	.03	1	1	1	1	1	0	-88	1000	 	 	 	 	 	 
R2INDX	IN180019	2	.5	1	11	1	1	1	0	-88	0	 	 	 	 	 	 
R2INDX	IN180020	1	.04	1	1	1	1	2	0	-88	400	 	 	 	 	 	 
R2INDX	IN180021	1	.01	1	1	1	1	1	0	-88	200	 	 	 	 	 	 
R2INDX	IN180021	2	1	1	5	1	1	1	 	 	 	13	88	88	88	0	88
R2INDX	IN180021	3	.5	1	5	1	1	1	 	 	 	13	88	88	88	0	88
R2INDX	IN180022	1	.04	1	1	1	1	1	0	-88	0	 	 	 	 	 	 
R2INDX	IN180022	2	3.5	1	11	1	1	1	0	-88	0	 	 	 	 	 	 
R2INDX	IN180023	1	.04	1	1	1	1	1	0	-88	400	 	 	 	 	 	 
R2INDX	IN180023	2	6	1	5	1	1	1	 	 	 	13	30	88	88	0	88
R2INDX	IN180024	1	.01	1	1	1	1	1	0	-88	0	 	 	 	 	 	 
R2INDX	IN180024	2	.01	1	1	0	0	88	0	-88	0	 	 	 	 	 	 
R2INDX	IN180025	1	.02	1	1	1	1	1	0	-88	400	 	 	 	 	 	 
R2INDX	IN180025	2	7	1	11	0	0	88	1	1200	0	 	 	 	 	 	 
R2INDX	IN180025	3	1.5	1	11	0	0	88	1	400	0	 	 	 	 	 	 
R2INDX	IN180025	4	1.5	1	11	0	0	88	1	400	0	 	 	 	 	 	 
R2INDX	IN180026	1	.03	5	1	0	0	88	0	-88	0	 	 	 	 	 	 
R2INDX	IN180027	1	.02	6	1	0	0	88	0	-88	0	 	 	 	 	 	 
R2INDX	IN180027	2	3	1	9	1	1	5	1	1500	0	 	 	 	 	 	 
R2INDX	IN180028	1	.03	1	1	1	1	1	0	-88	200	 	 	 	 	 	 
R2INDX	IN180028	2	3	1	5	1	1	1	 	 	 	13	88	88	88	0	88
R2INDX	IN180030	1	.04	1	1	1	1	1	0	-88	-88	 	 	 	 	 	 
R2INDX	IN180030	2	1.5	1	9	1	1	1	1	2000	500	 	 	 	 	 	 
R2INDX	IN180031	1	.04	1	1	1	1	1	0	-88	300	 	 	 	 	 	 
R2INDX	IN180031	2	5	1	5	1	1	80	 	 	 	13	88	88	88	0	88
R2INDX	IN180031	3	3	1	5	1	1	80	 	 	 	18	88	88	88	0	88
R2INDX	IN180032	1	.04	1	1	1	1	1	0	-88	300	 	 	 	 	 	 
R2INDX	IN180032	2	5	1	5	1	1	1	 	 	 	13	30	88	88	0	88
R2INDX	IN180033	1	.04	1	1	1	1	1	0	-88	200	 	 	 	 	 	 
R2INDX	IN180033	2	4	1	5	1	1	1	 	 	 	13	30	88	88	0	88
R2INDX	IN180034	1	.04	1	1	1	1	80	0	-88	600	 	 	 	 	 	 
R2INDX	IN180034	2	18	1	5	1	1	80	 	 	 	13	30	88	88	0	88
R2INDX	IN180034	3	2	1	5	1	1	80	 	 	 	53	88	53	88	1	1
R2INDX	IN180035	1	.05	1	1	1	1	4	0	-88	0	 	 	 	 	 	 
R2INDX	IN180035	2	.03	1	1	1	1	1	0	-88	0	 	 	 	 	 	 
R2INDX	IN180035	3	3	1	5	1	1	4	 	 	 	52	88	88	88	0	88
R2INDX	IN180035	4	3	1	5	1	1	4	 	 	 	53	88	53	88	1	4
R2INDX	IN180036	1	.03	1	1	1	1	3	0	-88	300	 	 	 	 	 	 
R2INDX	IN180036	2	2	1	5	1	1	2	 	 	 	13	52	88	88	0	88
R2INDX	IN180036	3	1	1	5	1	1	2	 	 	 	53	88	53	88	1	2
R2INDX	IN180038	1	.08	1	1	0	0	88	0	-88	30000	 	 	 	 	 	 
R2INDX	IN180038	2	3	1	11	0	0	88	0	-88	0	 	 	 	 	 	 
R2INDX	IN180039	1	.05	1	1	1	1	4	0	-88	200	 	 	 	 	 	 
R2INDX	IN180039	2	.03	1	11	1	1	4	0	-88	0	 	 	 	 	 	 
R2INDX	IN180039	3	1.5	1	5	1	1	4	 	 	 	53	88	88	88	1	0
R2INDX	IN180039	4	3	1	11	1	1	4	0	-88	0	 	 	 	 	 	 
R2INDX	IN180040	1	.06	1	1	1	1	1	0	-88	300	 	 	 	 	 	 
R2INDX	IN180040	2	3	1	9	1	1	1	1	3000	1500	 	 	 	 	 	 
R2INDX	IN180040	3	2	1	9	1	1	1	1	2800	3500	 	 	 	 	 	 
R2INDX	IN180041	1	.03	1	1	1	1	3	0	-88	0	 	 	 	 	 	 
R2INDX	IN180041	2	.5	1	9	1	1	1	1	1500	0	 	 	 	 	 	 
R2INDX	IN180042	1	.01	6	1	0	0	88	0	-88	0	 	 	 	 	 	 
R2INDX	IN180042	2	.03	1	1	1	1	2	0	-88	0	 	 	 	 	 	 
R2INDX	IN180042	3	2	1	11	1	1	2	0	-88	0	 	 	 	 	 	 
R2INDX	IN180043	1	.08	1	1	1	1	1	0	-88	6000	 	 	 	 	 	 
R2INDX	IN180043	2	2.1	1	5	1	1	1	 	 	 	37	88	88	88	0	88
R2INDX	IN180043	3	1	1	5	1	1	1	 	 	 	32	88	88	88	1	0
R2INDX	IN180043	4	1	1	5	1	1	2	 	 	 	37	88	88	88	0	88
R2INDX	IN180044	1	.02	1	1	1	1	1	0	-88	300	 	 	 	 	 	 
R2INDX	IN180044	2	.75	1	9	0	0	88	1	1500	0	 	 	 	 	 	 
R2INDX	IN180044	3	.5	1	9	0	0	88	1	800	0	 	 	 	 	 	 
R2INDX	IN180045	1	.03	1	1	1	1	1	0	-88	0	 	 	 	 	 	 
R2INDX	IN180045	2	4	1	5	1	1	1	 	 	 	37	13	88	88	0	88
R2INDX	IN180046	1	.03	1	1	1	1	2	0	-88	300	 	 	 	 	 	 
R2INDX	IN180046	2	1	1	5	1	1	2	 	 	 	37	88	88	88	0	88
R2INDX	IN180046	3	.5	1	5	1	1	2	 	 	 	53	88	88	88	1	0
R2INDX	IN180047	1	.06	1	1	1	1	1	0	-88	300	 	 	 	 	 	 
R2INDX	IN180047	2	2	1	5	1	1	1	 	 	 	53	13	53	88	1	2
R2INDX	IN180047	3	1	1	5	1	1	1	 	 	 	53	88	88	88	1	0
R2INDX	IN180048	1	.03	1	1	1	1	1	0	-88	0	 	 	 	 	 	 
R2INDX	IN180048	2	6	1	5	1	1	1	 	 	 	53	60	53	88	1	1
R2INDX	IN180049	1	.04	1	1	1	1	1	0	-88	200	 	 	 	 	 	 
R2INDX	IN180049	2	1	1	5	1	1	1	 	 	 	53	88	53	88	1	1
R2INDX	IN180050	1	.05	1	1	1	1	3	0	-88	400	 	 	 	 	 	 
R2INDX	IN180050	2	.5	1	5	1	1	3	 	 	 	37	88	88	88	0	88
R2INDX	IN180051	1	.02	1	1	1	1	1	0	-88	300	 	 	 	 	 	 
R2INDX	IN180051	2	1	1	5	1	1	1	 	 	 	37	88	88	88	0	88
R2INDX	IN180052	1	.03	1	1	1	1	1	0	-88	0	 	 	 	 	 	 
R2INDX	IN180052	2	.5	1	11	1	1	1	1	1200	100	 	 	 	 	 	 
R2INDX	IN180053	1	.05	1	1	1	1	1	0	-88	20000	 	 	 	 	 	 
R2INDX	IN180053	2	1	1	5	1	1	1	 	 	 	37	88	32	88	1	4
R2INDX	IN180054	1	.08	1	1	1	1	1	0	-88	200	 	 	 	 	 	 
R2INDX	IN180054	2	4	1	5	1	1	1	 	 	 	13	53	88	88	0	88
R2INDX	IN180055	1	.05	1	1	1	1	3	0	-88	120	 	 	 	 	 	 
R2INDX	IN180056	1	.15	1	1	1	1	1	0	-88	300	 	 	 	 	 	 
R2INDX	IN180056	2	1.5	1	5	1	1	1	 	 	 	13	88	88	88	0	88
R2INDX	IN180057	1	.03	1	1	1	1	90	0	-88	300	 	 	 	 	 	 
R2INDX	IN180057	2	3	1	5	1	1	90	 	 	 	53	88	53	13	1	4
R2INDX	IN180058	1	.04	1	1	1	1	2	0	-88	300	 	 	 	 	 	 
R2INDX	IN180058	2	2	1	5	1	1	1	 	 	 	53	32	88	88	1	0
R2INDX	IN180059	1	.03	1	1	1	1	90	0	-88	400	 	 	 	 	 	 
R2INDX	IN180059	2	3	1	11	1	1	90	0	-88	0	 	 	 	 	 	 
R2INDX	IN180059	3	2	1	11	1	1	1	0	-88	0	 	 	 	 	 	 
R2INDX	IN180060	1	.03	1	1	1	1	90	0	-88	200	 	 	 	 	 	 
R2INDX	IN180060	2	3	1	5	1	1	90	 	 	 	13	88	88	88	0	88
R2INDX	IN180061	1	.02	1	1	1	1	1	0	-88	0	 	 	 	 	 	 
R2INDX	IN180061	2	.5	1	11	1	1	1	0	-88	0	 	 	 	 	 	 
R2INDX	IN180062	1	.04	1	1	1	1	2	0	-88	400	 	 	 	 	 	 
R2INDX	IN180063	1	.04	1	1	1	0	88	0	-88	300	 	 	 	 	 	 
R2INDX	IN180063	2	1	1	13	1	1	1	1	500	0	 	 	 	 	 	 
R2INDX	IN180064	1	.03	1	1	1	1	2	0	-88	200	 	 	 	 	 	 
R2INDX	IN180064	2	.45	1	5	1	1	2	 	 	 	53	88	88	88	1	0
R2INDX	IN180065	1	.05	1	1	1	1	90	0	-88	0	 	 	 	 	 	 
R2INDX	IN180065	2	2	1	5	1	1	90	 	 	 	53	88	88	88	1	0
R2INDX	IN180066	1	.05	1	1	1	1	1	0	-88	300	 	 	 	 	 	 
R2INDX	IN180066	2	2	1	9	1	1	1	1	1500	0	 	 	 	 	 	 
R2INDX	IN180067	1	.05	1	1	1	1	2	0	-88	0	 	 	 	 	 	 
R2INDX	IN180067	2	1.5	1	5	1	1	2	 	 	 	53	88	88	88	1	0
R2INDX	IN180067	3	1.5	1	11	1	1	2	1	1200	400	 	 	 	 	 	 
R2INDX	IN180068	1	.02	1	1	1	1	7	0	-88	200	 	 	 	 	 	 
R2INDX	IN180068	2	1	1	5	1	1	7	 	 	 	53	88	50	88	1	4
R2INDX	IN180069	1	.04	1	1	1	1	2	0	-88	10000	 	 	 	 	 	 
R2INDX	IN180069	2	1	1	5	1	1	1	 	 	 	32	88	88	88	0	88
R2INDX	IN180069	3	.5	1	5	1	1	1	 	 	 	53	88	88	88	1	0
R2INDX	IN180070	1	.04	1	1	1	1	2	0	-88	26000	 	 	 	 	 	 
R2INDX	IN180070	2	4.5	1	11	1	1	2	 	 	 	 	 	 	 	 	 
R2INDX	IN180071	1	.05	1	1	1	1	1	0	-88	0	 	 	 	 	 	 
R2INDX	IN180071	2	.05	1	1	1	1	1	1	-88	150000	 	 	 	 	 	 
R2INDX	IN180071	3	1	1	5	1	1	1	 	 	 	53	88	88	88	1	4
R2INDX	IN180072	1	.05	1	1	1	1	2	0	-88	200	 	 	 	 	 	 
R2INDX	IN180072	2	1	1	5	1	1	2	 	 	 	37	13	88	88	0	88
R2INDX	IN180073	1	.04	1	1	1	1	1	0	-88	300	 	 	 	 	 	 
R2INDX	IN180073	2	1.5	1	5	1	1	1	 	 	 	53	88	88	88	1	0
R2INDX	IN180074	1	.04	1	1	1	1	1	0	-88	0	 	 	 	 	 	 
R2INDX	IN180074	2	1	1	5	1	1	1	 	 	 	53	88	88	88	1	0
R2INDX	IN180075	1	.05	2	1	0	0	88	0	-88	200	 	 	 	 	 	 
R2INDX	IN180076	1	.05	1	1	1	1	1	0	-88	200	 	 	 	 	 	 
R2INDX	IN180076	2	1	1	5	1	1	1	 	 	 	13	37	88	88	0	88
R2INDX	IN180076	3	.5	1	5	1	1	1	 	 	 	53	88	88	88	1	0
R2INDX	IN180076	4	.5	1	5	1	1	1	 	 	 	53	88	88	88	1	0
R2INDX	IN180076	5	1	1	5	1	1	1	 	 	 	53	32	53	88	1	2
R2INDX	IN180077	1	.04	1	1	1	1	2	0	-88	300	 	 	 	 	 	 
R2INDX	IN180078	1	.03	1	1	1	1	5	0	-88	1000	 	 	 	 	 	 
R2INDX	IN180078	2	3	1	9	1	1	5	1	1000	0	 	 	 	 	 	 
R2INDX	IN180079	1	.03	1	1	1	1	1	0	-88	0	 	 	 	 	 	 
R2INDX	IN180079	2	1	1	11	1	1	1	 	 	 	 	 	 	 	 	 
R2INDX	IN180080	1	.03	1	1	1	1	1	0	-88	400	 	 	 	 	 	 
R2INDX	IN180080	2	1	1	11	1	1	1	 	 	 	 	 	 	 	 	 
R2INDX	IN180081	1	.07	1	4	1	1	1	1	80000	180000	 	 	 	 	 	 
R2INDX	IN180081	2	7	1	5	1	1	1	 	 	 	13	88	88	88	0	88
R2INDX	IN180081	3	8	1	5	1	1	1	 	 	 	13	88	88	88	0	88
R2INDX	IN180082	1	.02	1	1	1	1	2	0	-88	300	 	 	 	 	 	 
R2INDX	IN180082	2	4	1	5	1	1	2	 	 	 	13	88	88	88	0	88
R2INDX	IN180083	1	.03	1	1	0	0	88	0	-88	0	 	 	 	 	 	 
R2INDX	IN180084	1	.06	1	1	1	1	3	0	-88	0	 	 	 	 	 	 
R2INDX	IN180084	2	6	1	5	1	1	3	 	 	 	13	88	88	88	0	88
R2INDX	IN180084	3	2	1	5	1	1	1	 	 	 	16	75	16	75	1	1
R2INDX	IN180085	1	.03	1	1	1	1	1	0	-88	300	 	 	 	 	 	 
R2INDX	IN180085	2	3	1	5	1	1	1	 	 	 	53	88	88	88	1	0
R2INDX	IN180085	3	3	1	5	1	1	1	 	 	 	13	30	18	88	0	88
R2INDX	IN180086	1	.03	1	1	1	1	1	0	-88	400	 	 	 	 	 	 
R2INDX	IN180086	2	1	1	9	1	1	1	1	2000	0	 	 	 	 	 	 
R2INDX	IN180087	1	.06	1	1	1	1	2	0	-88	300	 	 	 	 	 	 
R2INDX	IN180087	2	1	1	5	1	1	2	 	 	 	13	30	88	88	0	88
R2INDX	IN180087	3	1	1	5	1	1	2	 	 	 	30	88	88	88	0	88
R2INDX	IN180088	1	.03	1	1	1	1	1	0	-88	300	 	 	 	 	 	 
R2INDX	IN180088	2	.03	1	1	1	1	8	0	-88	200	 	 	 	 	 	 
R2INDX	IN180088	3	2	1	5	1	1	2	 	 	 	13	88	88	88	0	88
R2INDX	IN180089	1	.04	1	1	1	1	1	0	-88	0	 	 	 	 	 	 
R2INDX	IN180089	2	1.5	1	11	1	1	1	0	-88	0	 	 	 	 	 	 
R2INDX	IN180090	1	.03	1	1	1	1	2	0	-88	600	 	 	 	 	 	 
R2INDX	IN180090	2	2	1	5	1	1	2	 	 	 	37	88	88	88	0	88
R2INDX	IN180091	1	.04	1	1	1	1	2	0	-88	300	 	 	 	 	 	 
R2INDX	IN180091	2	1	1	5	0	0	88	 	 	 	37	88	88	88	0	88
R2INDX	IN180093	1	.03	1	1	1	1	1	0	-88	400	 	 	 	 	 	 
R2INDX	IN180093	2	2	1	9	1	1	1	1	1000	0	 	 	 	 	 	 
R2INDX	IN180094	1	.03	1	1	1	1	1	0	-88	400	 	 	 	 	 	 
R2INDX	IN180094	2	3	1	9	1	1	1	1	1500	0	 	 	 	 	 	 
R2INDX	IN180094	3	1	1	9	1	1	1	1	500	0	 	 	 	 	 	 
R2INDX	IN180094	4	1	1	9	1	1	1	1	500	0	 	 	 	 	 	 
R2INDX	IN180095	1	.01	6	1	0	0	88	0	-88	200	 	 	 	 	 	 
R2INDX	IN180095	2	.02	1	1	0	0	88	0	-88	0	 	 	 	 	 	 
R2INDX	IN180095	3	1	1	11	0	0	88	0	-88	0	 	 	 	 	 	 
R2INDX	IN180096	1	.04	1	1	1	1	1	0	-88	600	 	 	 	 	 	 
R2INDX	IN180096	2	.2	1	11	1	1	1	0	-88	0	 	 	 	 	 	 
R2INDX	IN180097	1	.05	1	1	1	1	1	0	-88	0	 	 	 	 	 	 
R2INDX	IN180097	2	10	1	5	1	1	1	 	 	 	13	18	88	88	0	88
R2INDX	IN180098	1	.05	1	1	1	1	1	0	-88	400	 	 	 	 	 	 
R2INDX	IN180098	2	4	1	5	1	1	1	 	 	 	53	88	88	88	1	0
R2INDX	IN180099	1	.04	1	1	1	1	2	0	-88	0	 	 	 	 	 	 
R2INDX	IN180099	2	5	1	5	1	1	3	 	 	 	13	88	88	88	0	88
R2INDX	IN180099	3	5	1	5	1	1	4	 	 	 	13	88	88	88	0	88
R2INDX	IN180099	4	4	4	5	0	0	88	 	 	 	53	88	53	88	1	4
R2INDX	IN180100	1	.05	1	1	1	1	80	0	-88	2000	 	 	 	 	 	 
R2INDX	IN180100	2	8	1	5	1	1	80	 	 	 	18	88	88	88	0	88
R2INDX	IN180100	3	15	1	5	1	1	80	 	 	 	13	88	88	88	0	88
R2INDX	IN180100	4	6	1	5	1	1	80	 	 	 	53	88	23	75	1	1
R2INDX	IN180100	5	2	1	5	1	1	80	 	 	 	37	88	88	88	0	88
R2INDX	IN190001	1	.03	1	1	1	1	1	0	-88	0	 	 	 	 	 	 
R2INDX	IN190001	2	.03	1	1	1	1	1	0	-88	0	 	 	 	 	 	 
R2INDX	IN190001	3	5	1	5	1	1	1	 	 	 	13	37	88	88	0	88
R2INDX	IN190002	1	.03	1	1	0	0	88	0	-88	300	 	 	 	 	 	 
R2INDX	IN190002	2	1	1	13	0	0	88	1	300	0	 	 	 	 	 	 
R2INDX	IN190003	1	.03	1	1	1	1	4	0	-88	300	 	 	 	 	 	 
R2INDX	IN190003	2	2	1	9	1	1	4	1	6000	0	 	 	 	 	 	 
R2INDX	IN190004	1	.04	1	1	1	1	6	0	-88	1000	 	 	 	 	 	 
R2INDX	IN190005	1	.02	1	1	1	1	1	0	-88	600	 	 	 	 	 	 
R2INDX	IN190005	2	4	1	5	1	1	1	 	 	 	25	88	88	88	1	0
R2INDX	IN190005	3	2	1	5	1	1	1	 	 	 	13	18	88	88	1	0
R2INDX	IN190006	1	.04	1	1	1	1	3	0	-88	0	 	 	 	 	 	 
R2INDX	IN190006	2	2	1	5	1	1	2	 	 	 	53	88	88	88	1	0
R2INDX	IN190006	3	2.5	1	5	1	1	1	 	 	 	37	18	88	88	0	88
R2INDX	IN190007	1	.03	1	1	1	1	1	0	-88	300	 	 	 	 	 	 
R2INDX	IN190007	2	2	1	5	1	0	88	 	 	 	13	37	88	88	0	88
R2INDX	IN190008	1	.04	1	1	1	1	1	0	-88	300	 	 	 	 	 	 
R2INDX	IN190008	2	3	1	5	1	1	1	 	 	 	53	13	32	88	1	1
R2INDX	IN190009	1	.05	1	1	1	0	88	0	-88	300	 	 	 	 	 	 
R2INDX	IN190009	2	1	1	11	1	1	3	0	-88	0	 	 	 	 	 	 
R2INDX	IN190010	1	.02	1	1	1	1	1	0	-88	300	 	 	 	 	 	 
R2INDX	IN190010	2	.5	1	9	1	1	1	1	4000	1000	 	 	 	 	 	 
R2INDX	IN190011	1	.02	2	1	0	0	88	0	-88	400	 	 	 	 	 	 
R2INDX	IN190012	1	.02	1	1	0	0	88	0	-88	0	 	 	 	 	 	 
