childid	linecode	id	paymt	months	days	importa	actcode
PE101085	1	1	1	12	2	1	80
PE101085	2	1	2	3	2	2	80
PE101085	3	2	1	12	2	1	80
PE101086	1	1	2	12	1	1	45
PE101086	2	1	2	12	1	2	45
PE101086	3	1	2	12	2	3	1
PE101087	1	1	1	1	2	1	75
PE101087	2	2	1	1	2	1	75
PE101087	3	2	2	1	3	2	1
PE101087	4	2	2	3	3	3	92
PE101087	5	2	2	12	3	4	52
PE101088	1	2	2	4	1	1	45
PE101090	1	6	2	12	2	1	45
PE101090	2	6	2	12	1	2	15
PE101091	1	1	1	2	1	1	52
PE101092	1	1	1	3	1	1	15
PE101092	2	2	2	12	1	1	52
PE101093	1	1	1	12	2	1	80
PE101093	2	2	1	12	2	1	80
PE101093	3	2	1	12	1	2	71
PE101094	1	1	1	12	1	1	45
PE101094	2	3	1	12	1	2	45
PE101094	3	3	1	2	1	1	45
PE101095	1	1	2	12	1	1	52
PE101095	2	2	1	10	2	1	80
PE101096	1	1	2	9	1	1	45
PE101097	1	1	2	12	1	1	52
PE101097	2	1	2	12	1	2	52
PE101098	1	1	1	12	1	1	60
PE101098	2	2	2	4	1	1	52
PE101098	3	3	2	12	1	1	1
PE101098	4	4	2	12	1	1	52
PE101099	1	1	1	12	2	1	80
PE101099	2	1	2	2	2	2	28
PE101100	1	1	1	12	1	1	50
PE101100	2	2	2	2	1	1	52
PE101101	1	1	1	12	2	1	80
PE101102	1	1	2	1	2	1	95
PE101102	2	2	2	12	1	1	52
PE101103	1	1	1	12	2	1	80
PE101103	2	2	1	12	2	1	80
PE101104	1	1	1	12	1	1	50
PE101104	2	1	2	2	3	2	1
PE101104	3	2	2	12	1	1	1
PE101105	1	1	1	12	1	1	52
PE101105	2	2	1	2	1	1	52
PE101105	3	1	2	12	2	2	60
PE111001	1	1	2	12	1	1	1
PE111001	2	2	2	12	1	1	1
PE111001	3	2	2	12	1	2	1
PE111002	1	1	2	6	1	1	52
PE111002	2	1	2	2	1	2	1
PE111002	3	2	2	12	1	1	52
PE111002	4	2	2	12	3	2	1
PE111002	5	2	2	12	3	3	1
PE111003	1	1	2	12	1	1	1
PE111003	2	1	2	12	3	2	1
PE111003	3	2	2	12	3	1	1
PE111003	4	3	2	12	3	1	1
PE111003	5	4	2	12	3	1	1
PE111003	6	5	2	12	1	1	1
PE111003	7	5	2	12	3	2	1
PE111004	1	1	1	12	2	1	80
PE111005	1	1	2	12	2	1	1
PE111005	2	1	1	7	1	2	1
PE111005	3	1	2	12	3	3	45
PE111005	4	2	2	12	1	1	1
PE111005	5	3	2	12	2	1	1
PE111005	6	3	2	12	1	2	1
PE111006	1	2	2	12	2	1	1
PE111006	2	2	2	12	2	2	52
PE111006	3	4	2	12	1	1	1
PE111006	4	5	2	12	2	1	1
PE111006	5	6	2	12	3	1	1
PE111006	6	2	2	12	3	1	1
PE111007	1	1	2	11	1	1	1
PE111007	2	1	2	1	1	2	1
PE111007	3	2	2	12	1	1	1
PE111007	4	3	2	12	3	1	1
PE111008	1	1	1	10	2	1	80
PE111008	2	1	2	9	3	2	1
PE111009	1	1	2	12	2	1	1
PE111009	2	2	2	12	1	1	1
PE111009	3	2	2	12	3	2	1
PE111010	1	1	1	12	1	1	13
PE111011	1	1	2	10	1	1	1
PE111011	2	1	1	1	3	3	1
PE111011	3	1	1	1	1	2	45
PE111011	4	2	2	4	2	1	1
PE111011	5	3	2	3	2	1	1
PE111011	6	4	2	4	1	1	1
PE111011	7	4	1	5	2	2	45
PE111012	1	1	1	12	1	1	93
PE111012	2	2	1	12	1	1	50
PE111012	3	2	2	1	2	2	36
PE111012	4	4	2	12	2	1	1
PE111012	5	5	2	12	3	1	1
PE111012	6	3	2	12	3	1	1
PE111012	7	6	2	12	3	1	1
PE111012	8	8	1	12	1	1	52
PE111013	1	1	1	4	1	1	28
PE111013	2	2	2	12	2	1	1
PE111013	3	2	2	12	2	2	1
PE111014	1	1	2	12	2	1	1
PE111014	2	2	2	12	2	1	1
PE111014	3	2	2	12	1	2	1
PE111015	1	1	2	12	2	1	1
PE111015	2	2	2	12	1	1	1
PE111015	3	2	2	12	3	2	1
PE111016	1	1	2	12	2	1	1
PE111016	2	1	2	12	3	2	1
PE111016	3	2	2	12	1	1	1
PE111016	4	3	2	12	2	1	1
PE111016	5	4	2	12	2	1	1
PE111017	1	1	2	12	1	1	1
PE111017	2	1	2	12	3	2	1
PE111017	3	2	2	12	3	1	1
PE111017	4	3	2	12	1	1	1
PE111017	5	5	1	7	1	1	80
PE111017	6	6	2	12	3	1	1
PE111018	1	1	2	9	1	1	1
PE111018	2	1	1	9	3	2	1
PE111018	3	1	1	3	1	3	1
PE111018	4	2	2	12	1	1	1
PE111018	5	2	2	12	1	2	1
PE111018	6	3	2	12	3	1	1
PE111019	1	1	2	12	3	1	1
PE111019	2	1	2	12	3	2	1
PE111019	3	2	1	12	1	1	75
PE111019	4	3	2	12	2	1	1
PE111019	5	3	2	12	2	2	1
PE111019	6	4	2	12	3	1	1
PE111019	7	5	2	12	3	1	1
PE111019	8	6	2	12	3	1	1
PE111020	1	1	2	12	1	1	1
PE111020	2	2	2	12	1	1	1
PE111020	3	3	2	12	1	1	1
PE111020	4	4	2	12	1	1	1
PE111020	5	5	2	12	3	1	1
PE111020	6	6	2	12	3	1	1
PE111021	1	1	2	12	1	1	1
PE111021	2	2	2	12	1	1	1
PE111021	3	1	2	4	1	2	1
PE111021	4	3	2	12	2	1	1
PE111022	1	1	1	12	1	2	52
PE111022	2	1	2	6	1	1	51
PE111022	3	3	2	12	1	1	1
PE111022	4	4	2	12	2	1	1
PE111022	5	5	2	12	2	1	1
PE111022	6	6	2	12	3	1	1
PE111022	7	7	2	12	3	1	1
PE111023	1	1	2	12	2	1	1
PE111023	2	2	2	12	1	1	1
PE111023	3	2	2	2	1	2	1
PE111024	1	1	2	12	1	1	1
PE111024	2	1	2	12	3	2	1
PE111024	3	2	2	9	1	1	1
PE111024	4	2	2	3	2	2	1
PE111024	5	3	2	12	1	1	1
PE111025	1	1	2	12	1	1	1
PE111025	2	1	2	12	3	2	1
PE111026	1	1	2	10	2	1	1
PE111026	2	1	1	2	1	2	1
PE111026	3	2	2	12	1	1	1
PE111027	1	1	2	12	3	1	1
PE111027	2	2	2	12	2	1	1
PE111027	3	3	2	12	2	1	1
PE111027	4	4	2	12	2	1	1
PE111027	5	5	2	12	3	1	1
PE111027	6	6	2	12	3	1	1
PE111027	7	3	2	12	2	2	17
PE111028	1	1	2	10	1	1	1
PE111028	2	2	2	12	2	1	1
PE111028	3	3	2	12	1	1	1
PE111028	4	1	2	2	1	2	1
PE111029	1	1	2	12	1	1	1
PE111029	2	2	2	12	1	1	1
PE111029	3	3	2	12	1	1	1
PE111029	4	4	2	12	1	1	1
PE111029	5	5	2	12	3	1	1
PE111029	6	2	2	12	3	2	51
PE111030	1	2	1	1	1	1	1
PE111030	2	2	2	11	3	2	1
PE111030	3	1	2	12	3	1	1
PE111031	1	1	2	9	2	1	1
PE111031	2	1	2	3	1	2	52
PE111031	3	3	2	12	1	1	1
PE111031	4	4	2	12	1	1	1
PE111032	1	1	2	12	2	1	1
PE111032	2	2	2	12	1	1	1
PE111032	3	3	2	12	1	1	1
PE111033	1	1	2	12	1	1	1
PE111033	2	2	2	12	1	1	1
PE111033	3	3	2	12	1	1	1
PE111033	4	4	2	12	3	1	1
PE111033	5	5	2	12	3	1	1
PE111034	1	1	2	12	2	1	1
PE111034	2	1	1	4	1	2	1
PE111034	3	2	2	9	1	1	1
PE111034	4	3	2	12	1	1	1
PE111034	5	3	2	3	1	2	1
PE111034	6	4	2	12	1	1	1
PE111034	7	4	2	1	1	2	1
PE111034	8	5	2	2	2	1	1
PE111034	9	5	1	6	1	2	1
PE111034	10	6	2	12	3	1	1
PE111034	11	7	2	12	3	1	1
PE111035	1	1	2	12	1	1	1
PE111035	2	1	2	12	3	2	1
PE111035	3	3	2	12	3	1	1
PE111035	4	2	2	12	1	1	1
PE111035	5	2	1	12	1	2	1
PE111035	6	4	2	12	3	1	1
PE111035	7	5	2	12	3	1	1
PE111035	8	6	2	12	3	1	1
PE111036	1	1	2	12	1	1	1
PE111036	2	2	2	12	3	1	1
PE111036	3	2	2	12	3	2	1
PE111036	4	3	2	12	3	1	1
PE111036	5	4	2	12	3	1	1
PE111036	6	6	2	12	1	1	1
PE111036	7	1	1	2	1	2	1
PE111036	8	3	1	2	1	2	1
PE111037	1	1	2	10	1	2	1
PE111037	2	1	1	2	1	1	1
PE111037	3	2	2	12	1	1	1
PE111038	1	1	2	12	1	1	1
PE111038	2	1	1	1	3	2	1
PE111038	3	2	2	12	1	1	1
PE111039	1	2	2	12	1	1	1
PE111039	2	2	2	12	1	2	1
PE111039	3	1	2	12	1	1	1
PE111039	4	3	2	12	2	1	1
PE111040	1	1	1	9	2	1	80
PE111040	2	2	2	4	2	1	92
PE111041	1	1	2	12	2	1	1
PE111041	2	1	2	12	3	2	1
PE111041	3	2	2	12	1	1	1
PE111042	1	1	2	12	2	1	1
PE111042	2	1	2	12	3	2	1
PE111042	3	3	2	12	2	1	1
PE111042	4	5	2	12	3	1	1
PE111042	5	4	2	12	1	1	1
PE111043	1	1	2	9	1	1	52
PE111043	2	1	2	9	1	2	1
PE111043	3	2	1	10	2	1	80
PE111044	1	1	2	12	1	2	1
PE111044	2	1	2	12	2	1	51
PE111044	3	2	2	12	2	1	1
PE111045	1	1	2	12	2	3	1
PE111045	2	1	1	2	3	1	15
PE111045	3	1	2	12	2	2	93
PE111045	4	2	2	12	2	1	1
PE111045	5	3	2	12	3	1	1
PE111045	6	5	2	12	3	1	1
PE111046	1	1	2	12	1	1	1
PE111046	2	1	2	12	3	2	2
PE111046	3	2	2	12	2	1	1
PE111046	4	2	2	12	1	2	1
PE111046	5	3	2	12	1	1	1
PE111046	6	4	2	12	1	2	95
PE111046	7	4	2	12	1	1	1
PE111046	8	5	2	12	1	1	1
PE111046	9	6	2	12	3	1	1
PE111046	10	7	2	12	3	1	1
PE111046	11	8	2	12	3	1	1
PE111047	1	1	2	7	1	1	1
PE111047	2	1	1	5	1	2	1
PE111047	3	2	2	12	3	1	1
PE111047	4	2	2	12	1	2	1
PE111047	5	3	2	12	3	1	1
PE111047	6	4	2	12	3	1	1
PE111047	7	5	2	12	3	1	1
PE111048	1	1	2	12	1	1	1
PE111048	2	2	2	12	1	1	1
PE111048	3	2	2	3	1	2	1
PE111048	4	4	1	1	1	1	45
PE111048	5	5	1	1	1	1	95
PE111048	6	6	1	1	1	1	45
PE111049	1	1	2	12	1	1	1
PE111049	2	1	1	12	3	2	1
PE111049	3	2	2	12	1	1	1
PE111049	4	3	2	12	2	1	1
PE111049	5	4	2	12	3	1	1
PE111049	6	5	2	12	1	1	1
PE111049	7	15	2	12	3	1	1
PE111050	1	1	1	4	1	1	1
PE111050	2	1	1	6	1	2	1
PE111050	3	2	2	12	1	1	1
PE111050	4	2	2	12	1	1	1
PE111051	1	1	2	12	1	1	1
PE111051	2	1	1	1	3	2	1
PE111051	3	1	2	12	3	3	2
PE111051	4	2	2	12	3	1	1
PE111051	5	2	2	12	1	2	1
PE111051	6	3	2	12	1	1	1
PE111051	7	3	2	12	2	2	2
PE111052	1	1	2	12	1	1	1
PE111052	2	1	1	1	2	2	13
PE111052	3	2	2	12	2	1	1
PE111052	4	2	2	12	1	2	1
PE111053	1	2	2	12	1	1	1
PE111053	2	3	2	12	1	1	1
PE111053	3	4	2	12	1	1	1
PE111053	4	5	2	12	3	1	1
PE111053	5	6	2	12	3	1	1
PE111053	6	7	2	12	3	1	1
PE111053	7	1	2	12	1	1	1
PE111054	1	1	2	12	1	1	1
PE111054	2	1	2	12	3	1	1
PE111054	3	2	2	12	2	1	1
PE111054	4	2	2	12	1	2	17
PE111054	5	2	2	2	1	3	1
PE111054	6	5	2	12	3	1	1
PE111054	7	6	2	12	2	1	1
PE111054	8	6	2	2	1	2	1
PE111054	9	7	2	12	3	1	1
PE111055	1	1	2	12	1	1	1
PE111055	2	1	2	12	3	2	1
PE111055	3	1	2	12	3	3	1
PE111055	4	2	2	12	1	1	1
PE111055	5	3	1	12	3	1	1
PE111055	6	2	2	12	3	2	1
PE111056	1	1	2	12	2	1	1
PE111056	2	2	2	12	1	1	1
PE111057	1	1	2	12	1	1	1
PE111057	2	2	2	12	1	1	1
PE111057	3	3	2	12	1	1	1
PE111057	4	4	2	12	1	1	1
PE111057	5	5	2	12	1	1	1
PE111057	6	6	2	12	1	1	1
PE111057	7	7	2	12	3	1	1
PE111057	8	8	2	12	3	1	1
PE111057	9	9	2	12	3	1	1
PE111058	1	1	1	6	1	1	1
PE111058	2	1	2	3	2	2	1
PE111058	3	2	1	1	3	1	1
PE111058	4	2	2	3	2	2	1
PE111058	5	2	2	1	3	3	1
PE111059	1	1	2	12	3	1	1
PE111059	2	2	2	12	2	1	1
PE111059	3	3	2	12	3	1	1
PE111059	4	4	2	12	3	1	1
PE111059	5	2	2	12	1	2	52
PE111060	1	1	2	12	1	1	1
PE111060	2	1	2	12	2	2	1
PE111060	3	2	2	12	2	1	1
PE111060	4	3	2	12	3	1	1
PE111060	5	4	2	12	3	1	1
PE111061	1	1	2	12	1	1	1
PE111061	2	1	2	12	3	2	1
PE111061	3	2	2	12	1	1	1
PE111061	4	2	1	5	3	2	1
PE111061	5	3	2	5	3	1	1
PE111061	6	3	2	2	3	2	1
PE111061	7	4	2	2	2	1	95
PE111061	8	4	1	3	1	2	55
PE111061	9	4	2	2	3	3	1
PE111061	10	5	2	3	3	1	1
PE111062	1	1	1	2	1	1	75
PE111062	2	1	2	10	3	2	1
PE111062	3	2	2	12	1	1	52
PE111062	4	3	2	12	1	1	52
PE111062	5	4	2	12	2	1	1
PE111062	6	4	2	12	3	2	1
PE111063	1	1	1	2	1	2	55
PE111063	2	1	1	6	1	1	95
PE111063	3	2	2	12	1	1	1
PE111063	4	2	1	1	1	1	1
PE111063	5	3	2	12	1	1	52
PE111064	1	2	2	12	3	1	15
PE111064	2	2	2	12	3	2	1
PE111064	3	3	2	12	1	1	52
PE111064	4	1	2	12	3	1	52
PE111065	1	1	2	12	1	1	1
PE111065	2	1	2	6	3	2	1
PE111065	3	2	2	12	3	1	1
PE111065	4	2	2	6	1	2	1
PE111065	5	3	2	12	3	1	1
PE111065	6	5	2	12	1	1	1
PE111065	7	6	2	6	1	1	1
PE111065	8	7	2	12	3	1	1
PE111066	1	1	2	11	1	1	1
PE111066	2	1	2	1	1	2	1
PE111066	3	2	2	12	2	2	1
PE111066	4	2	2	12	1	1	1
PE111066	5	3	2	12	1	1	1
PE111066	6	3	2	3	2	2	45
PE111066	7	3	2	1	3	3	92
PE111066	8	4	2	12	3	1	1
PE111066	9	4	2	12	1	2	1
PE111066	10	5	2	12	2	2	1
PE111066	11	5	2	12	3	1	92
PE111066	12	6	2	12	2	1	1
PE111066	13	7	2	11	2	2	1
PE111066	14	7	2	1	1	1	1
PE111066	15	8	2	12	3	1	1
PE111066	16	8	2	12	3	2	2
PE111066	17	9	2	12	2	1	1
PE111067	1	1	2	12	2	1	1
PE111067	2	1	2	12	3	2	1
PE111067	3	1	1	5	2	3	75
PE111067	4	2	2	12	1	1	1
PE111067	5	2	2	12	1	2	1
PE111068	1	1	2	12	1	1	1
PE111068	2	1	1	2	1	2	1
PE111068	3	3	2	12	1	1	1
PE111068	4	4	2	3	1	1	1
PE111068	5	5	2	3	3	1	1
PE111068	6	6	2	3	3	1	1
PE111068	7	7	2	3	1	1	1
PE111068	8	8	2	12	1	1	1
PE111068	9	9	2	12	1	1	1
PE111068	10	10	2	12	1	1	1
PE111068	11	11	2	12	2	1	2
PE111068	12	12	2	12	1	1	2
PE111069	1	1	2	12	2	1	1
PE111069	2	1	2	12	1	2	1
PE111069	3	2	2	12	1	1	1
PE111069	4	3	2	12	3	1	1
PE111069	5	4	2	12	2	1	1
PE111069	6	5	2	12	3	1	1
PE111069	7	6	2	12	2	1	2
PE111069	8	7	2	12	2	1	1
PE111069	9	8	2	12	3	1	1
PE111070	1	1	2	2	1	1	52
PE111070	2	1	1	4	2	2	80
PE111070	3	2	2	2	1	1	55
PE111070	4	2	2	12	3	1	1
PE111071	1	1	2	2	3	1	1
PE111071	2	1	2	1	1	2	1
PE111071	3	1	2	12	3	3	2
PE111071	4	2	2	3	3	1	1
PE111071	5	2	1	7	1	2	45
PE111071	6	2	2	3	1	3	1
PE111072	1	1	2	7	1	1	1
PE111072	2	1	1	3	1	2	1
PE111072	3	2	1	1	1	2	1
PE111072	4	2	2	11	2	1	1
PE111073	1	1	2	12	2	1	1
PE111073	2	1	2	12	3	2	1
PE111073	3	2	2	12	2	1	1
PE111073	4	2	2	12	1	2	1
PE111073	5	3	2	12	3	1	1
PE111073	6	4	2	12	3	1	1
PE111073	7	5	2	12	3	1	1
PE111074	1	1	2	12	1	1	1
PE111074	2	2	2	12	1	1	1
PE111074	3	2	2	12	1	2	1
PE111074	4	3	2	12	1	1	1
PE111075	1	1	2	4	1	1	1
PE111075	2	1	1	3	1	2	1
PE111076	1	1	1	12	2	1	80
PE111076	2	1	2	12	2	2	1
PE111076	3	2	2	4	3	1	1
PE111077	1	1	1	10	2	1	80
PE111077	2	1	2	12	3	2	1
PE111077	3	2	2	12	3	1	1
PE111077	4	3	2	12	3	1	1
PE111079	1	1	2	3	1	1	52
PE111079	2	1	2	12	2	2	1
PE111079	3	2	2	9	2	1	1
PE111079	4	2	2	3	1	3	1
PE111079	5	3	2	9	2	1	1
PE111079	6	4	2	12	2	1	1
PE111079	7	4	2	12	2	2	1
PE111080	1	1	1	12	1	1	19
PE111080	2	2	2	12	3	1	1
PE111080	3	2	2	12	1	2	1
PE111080	4	3	2	12	1	1	1
PE111080	5	3	2	12	3	2	1
PE111080	6	4	2	12	3	1	1
PE111080	7	5	2	12	3	1	1
PE111080	8	5	2	12	3	2	1
PE111080	9	9	2	12	1	1	1
PE111080	10	9	2	12	3	2	1
PE111081	1	1	2	12	2	1	1
PE111081	2	1	2	12	3	2	1
PE111081	3	1	2	1	3	3	45
PE111081	4	2	2	12	2	1	1
PE111081	5	2	2	12	1	2	1
PE111082	1	2	2	12	1	1	1
PE111082	2	3	2	12	1	1	1
PE111082	3	4	2	12	1	1	1
PE111082	4	5	2	12	1	1	1
PE111082	5	6	2	12	1	1	1
PE111082	6	7	2	12	1	1	1
PE111082	7	9	2	12	2	1	1
PE111083	1	1	1	12	1	1	18
PE111084	1	1	2	11	2	1	1
PE111084	2	4	2	12	1	1	1
PE111084	3	2	2	12	1	1	1
PE111084	4	3	2	12	1	1	1
PE111084	5	8	2	12	1	1	1
PE111084	6	10	2	12	1	1	1
PE111085	1	1	2	6	1	1	1
PE111085	2	1	2	6	1	2	1
PE111085	3	2	2	12	1	2	1
PE111085	4	2	2	12	1	1	1
PE111085	5	4	2	8	1	1	1
PE111085	6	4	2	4	1	2	1
PE111085	7	5	2	12	1	1	1
PE111086	1	1	2	12	3	1	92
PE111086	2	1	2	12	1	2	1
PE111086	3	2	2	12	1	1	1
PE111086	4	3	2	12	3	1	1
PE111086	5	4	2	12	3	1	1
PE111086	6	5	2	12	3	1	1
PE111087	1	1	1	12	2	1	80
PE111087	2	1	2	3	3	2	1
PE111087	3	2	1	12	2	1	80
PE111088	1	1	1	10	2	1	80
PE111088	2	2	1	12	1	1	50
PE111089	1	1	2	12	2	1	1
PE111089	2	1	2	12	1	2	1
PE111089	3	1	2	1	2	3	1
PE111089	4	2	2	12	1	1	1
PE111089	5	2	2	4	1	2	1
PE111090	1	1	1	3	1	1	1
PE111090	2	1	2	9	2	2	1
PE111090	3	2	2	12	1	2	1
PE111090	4	2	2	12	1	1	1
PE111091	1	1	2	12	1	1	1
PE111091	2	1	2	12	1	2	1
PE111091	3	2	2	12	1	1	1
PE111091	4	2	2	12	3	2	1
PE111092	1	1	2	10	2	1	1
PE111092	2	2	2	12	2	1	1
PE111092	3	3	2	12	1	1	1
PE111092	4	3	1	12	3	2	1
PE111092	5	1	1	2	1	2	1
PE111093	1	1	2	11	1	1	1
PE111093	2	1	2	1	1	2	1
PE111093	3	2	2	12	1	1	1
PE111093	4	2	2	12	1	2	1
PE111093	5	6	2	12	1	1	1
PE111093	6	7	2	12	1	1	1
PE111094	1	1	2	12	1	1	1
PE111094	2	1	2	12	3	2	1
PE111094	3	2	2	11	1	1	1
PE111094	4	2	1	1	1	2	75
PE111094	5	3	2	12	1	1	1
PE111094	6	4	2	12	1	1	1
PE111094	7	4	2	12	3	2	1
PE111095	1	1	2	12	1	1	1
PE111095	2	2	2	12	2	1	1
PE111095	3	3	2	12	3	1	1
PE111095	4	4	2	12	3	1	1
PE111095	5	5	2	12	3	1	1
PE111095	6	6	2	12	2	1	1
PE111096	1	1	2	10	1	1	1
PE111096	2	1	1	2	1	2	1
PE111096	3	2	2	12	1	1	1
PE111096	4	2	2	12	1	2	1
PE111097	1	1	2	12	1	1	1
PE111097	2	2	2	12	2	1	1
PE111098	1	1	2	12	1	1	1
PE111098	2	1	2	12	3	2	75
PE111098	3	1	2	12	3	3	1
PE111098	4	2	2	12	1	1	1
PE111098	5	2	2	3	3	2	1
PE111098	6	2	2	12	1	3	1
PE111098	7	3	2	12	3	1	1
PE111099	1	1	2	8	1	1	1
PE111099	2	1	2	6	3	2	1
PE111099	3	2	2	8	1	1	1
PE111099	4	2	2	12	1	2	1
PE111100	1	1	2	12	3	1	1
PE111100	2	2	2	12	1	1	1
PE111100	3	3	2	12	1	1	1
PE111100	4	4	2	12	2	1	1
PE111100	5	4	2	12	3	2	1
PE111100	6	6	2	12	2	1	1
PE111100	7	7	2	12	2	1	1
PE111100	8	2	2	1	3	2	1
PE111101	1	1	2	12	3	1	1
PE111101	2	1	2	12	1	2	1
PE111101	3	2	2	12	1	1	1
PE111101	4	2	2	3	3	2	1
PE111101	5	2	2	2	3	3	51
PE111101	6	3	2	12	2	1	1
PE111101	7	3	2	12	1	2	1
PE111101	8	4	2	12	3	1	1
PE111101	9	5	2	1	2	1	1
PE111101	10	6	2	12	1	1	1
PE111102	1	1	1	4	1	1	1
PE111102	2	1	2	8	1	2	1
PE111102	3	2	2	6	1	1	52
PE111102	4	2	2	12	1	2	1
PE121001	1	1	2	12	1	1	60
PE121002	1	1	1	6	1	1	45
PE121002	2	1	1	1	1	3	28
PE121002	3	1	1	5	1	2	28
PE121002	4	2	2	4	2	1	52
PE121003	1	2	1	12	1	1	50
PE121003	2	5	1	12	1	1	52
PE121004	1	1	1	8	1	1	52
PE121004	2	1	2	2	1	2	60
PE121004	3	1	2	3	1	3	95
PE121004	4	3	2	8	2	1	45
PE121004	5	3	2	3	1	2	52
PE121004	6	4	2	12	1	1	52
PE121004	7	4	2	12	1	2	52
PE121004	8	4	2	7	2	3	52
PE121004	9	5	2	4	1	1	52
PE121005	1	1	1	12	1	1	19
PE121005	2	2	2	3	2	1	36
PE121005	3	2	2	12	3	2	95
PE121005	4	3	1	6	1	1	52
PE121005	5	3	1	6	1	2	36
PE121005	6	4	1	7	1	1	52
PE121005	7	4	1	5	1	2	36
PE121005	8	5	1	4	2	1	36
PE121006	1	1	1	6	1	1	45
PE121006	2	2	1	2	1	1	52
PE121007	1	2	2	12	1	1	52
PE121007	2	3	2	2	1	2	52
PE121007	3	3	1	6	1	1	52
PE121007	4	3	2	1	1	3	52
PE121007	5	4	2	12	3	1	52
PE121007	6	5	2	12	3	1	52
PE121007	7	6	2	12	1	1	52
PE121007	8	8	2	12	1	1	52
PE121008	1	1	2	12	2	1	60
PE121008	2	2	2	12	1	1	52
PE121008	3	3	2	8	3	1	95
PE121008	4	3	2	3	1	2	95
PE121008	5	3	2	2	2	3	52
PE121008	6	4	2	12	1	1	52
PE121008	7	5	1	8	1	1	52
PE121009	1	1	1	12	1	1	52
PE121009	2	2	2	8	2	1	93
PE121009	3	2	1	6	3	2	52
PE121010	1	1	1	1	1	1	55
PE121010	2	1	1	6	1	2	19
PE121010	3	3	1	12	1	1	52
PE121010	4	4	2	1	3	1	95
PE121011	1	1	1	12	1	1	85
PE121011	2	2	1	2	1	1	28
PE121012	1	1	1	9	1	1	 
PE121012	2	2	2	12	2	1	52
PE121012	3	2	2	12	2	3	52
PE121012	4	2	1	12	2	2	52
PE121013	1	1	2	9	2	1	60
PE121013	2	1	1	3	2	2	24
PE121013	3	1	2	12	3	3	45
PE121013	4	2	1	4	2	1	95
PE121014	1	1	2	3	1	1	60
PE121014	2	1	1	2	1	2	52
PE121014	3	1	1	8	1	3	45
PE121014	4	3	1	12	2	1	75
PE121014	5	3	1	12	1	2	22
PE121014	6	5	1	2	1	1	45
PE121014	7	7	1	8	1	1	45
PE121014	8	7	2	3	1	2	45
PE121015	1	1	2	12	1	1	28
PE121015	2	2	2	12	1	1	28
PE121015	3	6	1	3	1	1	52
PE121015	4	6	1	6	1	2	95
PE121015	5	6	1	2	1	3	52
PE121016	1	1	1	12	2	1	31
PE121016	2	1	2	12	3	2	31
PE121016	3	6	2	12	1	1	60
PE121016	4	7	1	9	1	1	18
PE121017	1	1	2	5	1	1	52
PE121017	2	1	1	6	1	2	55
PE121018	1	1	1	12	1	1	60
PE121018	2	3	2	12	1	1	45
PE121018	3	5	2	2	2	1	45
PE121019	1	1	2	12	1	1	52
PE121020	1	1	1	12	2	1	19
PE121020	2	3	2	12	2	1	52
PE121020	3	4	2	12	3	1	52
PE121021	1	1	2	3	1	2	18
PE121021	2	1	2	3	1	1	52
PE121021	3	2	2	10	1	1	45
PE121021	4	4	2	12	1	1	19
PE121021	5	5	1	3	2	2	18
PE121021	6	6	1	12	2	1	19
PE121021	7	9	1	2	1	1	52
PE121022	1	1	2	8	1	2	52
PE121022	2	1	1	3	1	1	 
PE121022	3	3	2	9	1	1	52
PE121022	4	4	2	12	1	1	60
PE121023	1	1	2	12	1	1	60
PE121024	1	1	2	6	2	1	60
PE121024	2	2	2	6	3	1	60
PE121025	1	1	2	12	1	1	45
PE121025	2	2	2	12	1	1	18
PE121025	3	3	2	3	1	1	19
PE121026	1	1	2	12	1	2	52
PE121026	2	1	1	12	1	1	52
PE121027	1	1	1	12	1	1	15
PE121027	2	3	1	9	2	1	51
PE121027	3	4	1	12	2	1	75
PE121027	4	5	2	12	1	1	52
PE121028	1	1	2	6	2	1	60
PE121028	2	2	2	1	3	1	52
PE121029	1	1	1	6	1	1	45
PE121029	2	1	1	6	1	2	52
PE121029	3	3	1	6	1	1	45
PE121029	4	7	1	3	1	1	18
PE121029	5	8	1	11	1	1	52
PE121030	1	1	1	12	1	1	36
PE121031	1	1	2	12	1	1	60
PE121031	2	3	2	1	1	1	52
PE121032	1	1	2	7	1	1	52
PE121032	2	1	2	3	1	2	52
PE121032	3	1	2	1	1	3	45
PE121032	4	2	2	12	3	1	18
PE121032	5	2	2	6	3	2	52
PE121033	1	1	2	12	1	1	60
PE121033	2	2	2	12	1	1	60
PE121034	1	1	2	2	1	1	52
PE121034	2	1	1	2	1	2	45
PE121034	3	2	1	5	2	1	95
PE121034	4	2	2	4	1	2	52
PE121034	5	4	2	12	1	1	52
PE121034	6	5	2	12	1	1	52
PE121034	7	6	2	12	1	1	52
PE121034	8	6	2	1	1	2	52
PE121035	1	1	2	12	1	1	37
PE121035	2	2	2	7	2	1	1
PE121035	3	2	2	3	1	2	52
PE121035	4	4	2	12	1	1	60
PE121035	5	5	2	3	1	1	95
PE121035	6	6	2	10	2	1	52
PE121035	7	9	2	12	1	1	37
PE121036	1	1	1	9	1	1	15
PE121036	2	1	1	2	1	2	15
PE121036	3	2	1	2	1	1	18
PE121036	4	3	2	12	1	1	60
PE121036	5	5	1	11	1	1	74
PE121037	1	1	1	1	1	1	60
PE121037	2	1	1	12	2	2	60
