CHILDID	ID	AGE	MEMSEX	RELATE	LIVHSE	GRADE	STILL	CHGRADE	CHSTILL	WHYNOT	AGEGRADE	AGESTSCH	HHSCHTYP	PERF	SCHOOLEN	DISAB	ACT1	MONTHS1	DAYS1	HOURS1	ACT2	MONTHS2	DAYS2	HOURS2	ACT3	MONTHS3	DAYS3	HOURS3	SLEEP	CHCARE	HHCHORE	NPAYWORK	PAYWORK	SCHOOL	STUDY	PLAY
VN080088	1	43	1	1	1	9	0	 	 	 	 	 	 	 	 	0	2	12	28	2	4	12	30	4	88	88	88	88	 	 	 	 	 	 	 	 
VN080088	2	39	2	1	1	9	0	 	 	 	 	 	 	 	 	0	10	12	30	8	15	12	30	2	88	88	88	88	 	 	 	 	 	 	 	 
VN080088	3	10	1	7	1	 	 	4	1	88	88	6	3	2	3	0	17	88	88	88	88	88	88	88	88	88	88	88	10	0	0	0	0	4	2	8
VN080090	0	5	2	0	1	 	 	0	4	30	88	88	 	 	 	0	17	88	88	88	88	88	88	88	88	88	88	88	10	0	0	0	0	5	1	8
VN080090	1	37	1	1	1	9	0	 	 	 	 	 	 	 	 	0	10	12	25	7	88	88	88	88	88	88	88	88	 	 	 	 	 	 	 	 
VN080090	2	34	2	1	1	2	0	 	 	 	 	 	 	 	 	0	13	12	28	8	15	12	29	3	88	88	88	88	 	 	 	 	 	 	 	 
VN080091	0	4	2	0	1	 	 	 	 	 	 	 	 	 	 	0	17	88	88	88	88	88	88	88	88	88	88	88	11	0	0	0	0	8	1	4
VN080091	1	63	2	6	1	10	0	 	 	 	 	 	 	 	 	0	15	12	26	4	2	10	20	3	88	88	88	88	 	 	 	 	 	 	 	 
VN080091	2	32	1	1	1	9	0	 	 	 	 	 	 	 	 	0	12	7	26	8	88	88	88	88	88	88	88	88	 	 	 	 	 	 	 	 
VN080091	3	28	2	1	1	14	0	 	 	 	 	 	 	 	 	0	13	12	22	8	15	12	30	2	88	88	88	88	 	 	 	 	 	 	 	 
VN080091	4	26	2	13	1	12	0	 	 	 	 	 	 	 	 	0	12	12	24	8	15	12	30	2	88	88	88	88	 	 	 	 	 	 	 	 
VN080092	0	4	1	0	1	 	 	 	 	 	 	 	 	 	 	0	17	88	88	88	88	88	88	88	88	88	88	88	10	0	0	0	0	3	1	10
VN080092	1	73	1	7	1	5	0	 	 	 	 	 	 	 	 	0	2	12	20	3	4	12	10	2	88	88	88	88	 	 	 	 	 	 	 	 
VN080092	2	68	2	7	1	3	0	 	 	 	 	 	 	 	 	0	4	12	30	2	2	12	15	2	15	12	30	2	 	 	 	 	 	 	 	 
VN080092	3	36	1	1	1	11	0	 	 	 	 	 	 	 	 	0	13	12	28	8	88	88	88	88	88	88	88	88	 	 	 	 	 	 	 	 
VN080092	4	34	2	1	1	13	2	 	 	 	 	 	 	 	 	0	13	12	25	8	15	12	30	3	88	88	88	88	 	 	 	 	 	 	 	 
VN080092	5	12	1	7	1	 	 	6	1	88	88	6	3	2	2	0	17	88	88	88	16	8	15	1	88	88	88	88	9	1	0	0	0	5	4	5
VN080093	0	5	2	0	1	 	 	0	4	30	88	88	 	 	 	0	17	88	88	88	88	88	88	88	88	88	88	88	12	0	0	0	0	3	1	8
VN080093	1	48	2	1	1	13	0	 	 	 	 	 	 	 	 	0	10	12	28	10	15	12	30	2	88	88	88	88	 	 	 	 	 	 	 	 
VN080094	0	5	1	0	1	 	 	0	4	30	88	88	 	 	 	0	17	88	88	88	88	88	88	88	88	88	88	88	10	0	0	0	0	5	0	9
VN080094	1	38	1	1	1	14	0	 	 	 	 	 	 	 	 	0	10	12	27	9	88	88	88	88	88	88	88	88	 	 	 	 	 	 	 	 
VN080094	2	30	2	1	1	9	0	 	 	 	 	 	 	 	 	0	10	12	28	8	15	12	29	4	88	88	88	88	 	 	 	 	 	 	 	 
VN080095	0	5	1	0	1	 	 	0	4	30	88	88	 	 	 	0	17	88	88	88	88	88	88	88	88	88	88	88	13	0	0	0	0	4	2	5
VN080095	1	27	1	1	1	0	0	 	 	 	 	 	 	 	 	0	12	8	15	8	10	6	10	3	88	88	88	88	 	 	 	 	 	 	 	 
VN080095	2	23	2	1	1	8	0	 	 	 	 	 	 	 	 	0	15	12	30	4	12	4	30	5	88	88	88	88	 	 	 	 	 	 	 	 
VN080096	0	4	1	0	1	 	 	 	 	 	 	 	 	 	 	0	17	88	88	88	88	88	88	88	88	88	88	88	 	 	 	 	 	 	 	 
VN080096	1	56	1	5	1	4	0	 	 	 	 	 	 	 	 	0	17	88	88	88	88	88	88	88	88	88	88	88	 	 	 	 	 	 	 	 
VN080096	2	53	2	5	1	9	0	 	 	 	 	 	 	 	 	0	2	12	29	5	88	88	88	88	88	88	88	88	 	 	 	 	 	 	 	 
VN080096	3	29	2	13	1	7	0	 	 	 	 	 	 	 	 	0	13	12	26	8	88	88	88	88	88	88	88	88	 	 	 	 	 	 	 	 
VN080096	4	29	1	13	1	6	0	 	 	 	 	 	 	 	 	0	13	12	26	8	88	88	88	88	88	88	88	88	 	 	 	 	 	 	 	 
VN080096	5	26	2	1	1	4	0	 	 	 	 	 	 	 	 	0	15	12	26	6	4	12	30	2	88	88	88	88	 	 	 	 	 	 	 	 
VN080096	6	32	1	1	1	4	0	 	 	 	 	 	 	 	 	0	12	12	26	8	88	88	88	88	88	88	88	88	 	 	 	 	 	 	 	 
VN080096	7	22	1	13	1	9	0	 	 	 	 	 	 	 	 	0	2	12	20	5	88	88	88	88	88	88	88	88	 	 	 	 	 	 	 	 
VN080096	8	20	2	13	1	11	0	 	 	 	 	 	 	 	 	0	15	12	29	6	88	88	88	88	88	88	88	88	 	 	 	 	 	 	 	 
VN080096	9	2	1	7	1	 	 	 	 	 	 	 	 	 	 	0	17	88	88	88	88	88	88	88	88	88	88	88	 	 	 	 	 	 	 	 
VN080097	0	4	1	0	1	 	 	 	 	 	 	 	 	 	 	0	17	88	88	88	88	88	88	88	88	88	88	88	 	 	 	 	 	 	 	 
VN080097	1	90	1	18	3	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
VN080097	2	36	1	1	1	9	0	 	 	 	 	 	 	 	 	0	2	12	28	4	12	6	13	8	88	88	88	88	 	 	 	 	 	 	 	 
VN080097	3	33	2	1	1	8	0	 	 	 	 	 	 	 	 	0	10	12	20	6	15	12	29	4	88	88	88	88	 	 	 	 	 	 	 	 
VN080097	4	11	1	7	1	 	 	6	1	88	88	6	3	2	2	0	15	5	12	2	17	88	88	88	88	88	88	88	9	0	2	0	0	5	3	5
VN080098	0	4	2	0	1	 	 	 	 	 	 	 	 	 	 	0	17	88	88	88	88	88	88	88	88	88	88	88	 	 	 	 	 	 	 	 
VN080098	1	57	2	6	1	2	0	 	 	 	 	 	 	 	 	0	10	12	28	5	88	88	88	88	88	88	88	88	 	 	 	 	 	 	 	 
VN080098	2	28	1	1	1	5	0	 	 	 	 	 	 	 	 	0	12	12	26	8	88	88	88	88	88	88	88	88	 	 	 	 	 	 	 	 
VN080098	3	23	2	1	1	8	0	 	 	 	 	 	 	 	 	0	10	12	20	6	15	12	26	3	88	88	88	88	 	 	 	 	 	 	 	 
VN080098	4	35	1	13	1	8	0	 	 	 	 	 	 	 	 	0	10	12	26	5	88	88	88	88	88	88	88	88	 	 	 	 	 	 	 	 
VN080098	5	34	2	13	1	6	0	 	 	 	 	 	 	 	 	0	10	12	28	6	15	12	28	3	88	88	88	88	 	 	 	 	 	 	 	 
VN080099	0	5	1	0	1	 	 	0	4	30	88	88	 	 	 	0	17	88	88	88	88	88	88	88	88	88	88	88	9	0	0	0	0	0	2	13
VN080099	1	36	1	1	1	3	0	 	 	 	 	 	 	 	 	0	10	12	28	9	88	88	88	88	88	88	88	88	 	 	 	 	 	 	 	 
VN080099	2	31	2	1	1	4	0	 	 	 	 	 	 	 	 	0	10	12	20	8	15	12	29	4	88	88	88	88	 	 	 	 	 	 	 	 
VN080099	3	9	1	7	1	 	 	0	0	1	8	6	 	 	 	0	10	12	28	6	88	88	88	88	88	88	88	88	9	0	0	6	0	0	0	9
VN080100	0	5	1	0	1	 	 	0	4	30	88	88	 	 	 	0	17	88	88	88	88	88	88	88	88	88	88	88	12	0	0	0	0	0	0	12
VN080100	1	30	1	1	1	0	0	 	 	 	 	 	 	 	 	0	12	12	27	8	4	4	30	2	88	88	88	88	 	 	 	 	 	 	 	 
VN080100	2	30	2	1	1	2	0	 	 	 	 	 	 	 	 	0	12	12	28	8	15	12	30	3	88	88	88	88	 	 	 	 	 	 	 	 
VN080100	3	13	1	7	1	 	 	6	1	88	88	6	3	3	2	0	17	88	88	88	88	88	88	88	88	88	88	88	10	0	0	0	0	5	4	5
VN080100	4	12	1	7	1	 	 	5	1	88	88	6	3	3	2	0	17	88	88	88	88	88	88	88	88	88	88	88	10	0	0	0	0	5	4	5
VN080104	0	5	1	0	1	 	 	0	4	30	88	88	 	 	 	0	17	88	88	88	88	88	88	88	88	88	88	88	10	0	0	0	0	4	1	9
VN080104	1	80	1	6	2	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
VN080104	2	76	2	6	2	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
VN080104	3	38	1	1	2	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
VN080104	4	30	2	1	1	6	0	 	 	 	 	 	 	 	 	0	12	12	30	8	88	88	88	88	88	88	88	88	 	 	 	 	 	 	 	 
VN080104	5	52	1	5	1	4	0	 	 	 	 	 	 	 	 	0	6	6	20	8	88	88	88	88	88	88	88	88	 	 	 	 	 	 	 	 
VN080104	6	50	2	5	1	3	0	 	 	 	 	 	 	 	 	0	15	12	30	4	7	7	10	8	88	88	88	88	 	 	 	 	 	 	 	 
VN080104	7	23	1	13	1	5	0	 	 	 	 	 	 	 	 	0	6	6	20	8	88	88	88	88	88	88	88	88	 	 	 	 	 	 	 	 
VN080107	0	5	1	0	1	 	 	0	4	30	88	88	 	 	 	0	17	88	88	88	88	88	88	88	88	88	88	88	10	0	0	0	0	5	1	8
VN080107	1	44	1	1	1	2	0	 	 	 	 	 	 	 	 	0	12	10	25	10	88	88	88	88	88	88	88	88	 	 	 	 	 	 	 	 
VN080107	2	39	2	1	1	2	0	 	 	 	 	 	 	 	 	0	2	10	20	5	15	12	29	3	4	12	30	2	 	 	 	 	 	 	 	 
VN080107	3	19	1	7	1	10	0	 	 	 	 	 	 	 	 	0	12	10	26	8	88	88	88	88	88	88	88	88	 	 	 	 	 	 	 	 
VN080115	0	4	2	0	1	 	 	 	 	 	 	 	 	 	 	0	17	88	88	88	88	88	88	88	88	88	88	88	11	0	0	0	0	3	0	10
VN080115	1	42	1	1	1	6	0	 	 	 	 	 	 	 	 	0	2	10	20	8	4	2	10	2	88	88	88	88	 	 	 	 	 	 	 	 
VN080115	2	37	2	1	1	5	0	 	 	 	 	 	 	 	 	0	4	11	28	5	15	11	28	3	1	9	15	4	 	 	 	 	 	 	 	 
VN080115	3	19	2	7	1	12	1	 	 	 	 	 	 	 	 	0	17	88	88	88	88	88	88	88	88	88	88	88	 	 	 	 	 	 	 	 
VN080119	0	5	2	0	1	 	 	0	4	30	88	88	 	 	 	0	17	88	88	88	88	88	88	88	88	88	88	88	9	0	0	0	0	3	1	11
VN080119	1	29	1	1	1	6	0	 	 	 	 	 	 	 	 	0	12	4	20	8	2	8	15	4	4	10	30	1	 	 	 	 	 	 	 	 
VN080119	2	27	2	1	1	12	0	 	 	 	 	 	 	 	 	0	13	3	26	8	15	12	29	4	88	88	88	88	 	 	 	 	 	 	 	 
VN080120	0	4	2	0	1	 	 	 	 	 	 	 	 	 	 	0	17	88	88	88	88	88	88	88	88	88	88	88	10	0	0	0	0	0	0	14
VN080120	1	34	2	1	1	1	0	 	 	 	 	 	 	 	 	0	4	5	30	3	15	12	30	2	88	88	88	88	 	 	 	 	 	 	 	 
VN080120	2	33	1	1	1	9	0	 	 	 	 	 	 	 	 	0	12	12	28	10	2	9	10	1	88	88	88	88	 	 	 	 	 	 	 	 
VN080120	3	10	1	7	1	 	 	4	1	88	88	6	3	3	3	0	16	6	20	1	17	88	88	88	88	88	88	88	10	1	0	0	0	7	1	5
VN080124	0	4	1	0	1	 	 	 	 	 	 	 	 	 	 	0	17	88	88	88	88	88	88	88	88	88	88	88	10	0	0	0	0	0	0	14
VN080124	1	47	1	1	1	9	0	 	 	 	 	 	 	 	 	0	12	10	20	8	88	88	88	88	88	88	88	88	 	 	 	 	 	 	 	 
VN080124	2	26	2	1	1	9	0	 	 	 	 	 	 	 	 	0	15	12	29	5	88	88	88	88	88	88	88	88	 	 	 	 	 	 	 	 
VN080124	15	6	1	7	1	 	 	0	1	88	88	6	3	2	2	0	16	8	20	2	15	6	10	1	17	88	88	88	9	2	1	0	0	5	2	5
VN080132	0	5	2	0	1	 	 	0	4	30	88	88	 	 	 	0	17	88	88	88	88	88	88	88	88	88	88	88	10	0	0	0	0	4	2	8
VN080132	1	37	1	1	1	9	0	 	 	 	 	 	 	 	 	0	4	12	15	5	1	12	30	6	88	88	88	88	 	 	 	 	 	 	 	 
VN080132	2	36	2	1	1	9	0	 	 	 	 	 	 	 	 	0	15	12	30	6	88	88	88	88	88	88	88	88	 	 	 	 	 	 	 	 
VN080132	3	11	2	7	1	 	 	5	1	88	88	6	3	2	2	0	16	6	15	1	17	88	88	88	88	88	88	88	9	0	1	0	0	5	3	6
VN080132	4	2	2	7	1	 	 	 	 	 	 	 	 	 	 	0	17	88	88	88	88	88	88	88	88	88	88	88	 	 	 	 	 	 	 	 
VN080142	0	5	1	0	1	 	 	0	4	30	88	88	 	 	 	0	17	88	88	88	88	88	88	88	88	88	88	88	10	0	0	0	0	4	1	9
VN080142	1	66	1	6	1	8	0	 	 	 	 	 	 	 	 	0	13	12	26	8	88	88	88	88	88	88	88	88	 	 	 	 	 	 	 	 
VN080142	2	64	2	6	1	8	0	 	 	 	 	 	 	 	 	0	12	10	30	4	15	12	30	2	88	88	88	88	 	 	 	 	 	 	 	 
VN080142	3	42	2	1	1	8	0	 	 	 	 	 	 	 	 	0	10	12	30	5	15	12	30	3	88	88	88	88	 	 	 	 	 	 	 	 
VN080142	4	38	1	1	1	6	0	 	 	 	 	 	 	 	 	0	9	6	10	4	88	88	88	88	88	88	88	88	 	 	 	 	 	 	 	 
VN080142	5	28	1	13	1	6	0	 	 	 	 	 	 	 	 	0	9	6	30	8	88	88	88	88	88	88	88	88	 	 	 	 	 	 	 	 
VN080142	6	13	2	7	1	 	 	4	1	88	88	6	3	2	1	0	15	12	30	2	17	88	88	88	88	88	88	88	7	0	2	0	0	5	4	6
VN080142	7	30	2	13	1	7	0	 	 	 	 	 	 	 	 	0	12	10	20	9	88	88	88	88	88	88	88	88	 	 	 	 	 	 	 	 
VN080150	0	5	1	0	1	 	 	0	4	8	88	88	 	 	 	0	17	88	88	88	88	88	88	88	88	88	88	88	10	0	0	0	0	0	0	14
VN080150	1	77	1	6	1	0	0	 	 	 	 	 	 	 	 	0	1	12	8	5	88	88	88	88	88	88	88	88	 	 	 	 	 	 	 	 
VN080150	2	42	1	13	1	5	0	 	 	 	 	 	 	 	 	0	12	12	26	7	88	88	88	88	88	88	88	88	 	 	 	 	 	 	 	 
VN080150	3	40	1	1	1	4	0	 	 	 	 	 	 	 	 	0	12	12	24	8	88	88	88	88	88	88	88	88	 	 	 	 	 	 	 	 
VN080150	4	37	1	13	1	0	0	 	 	 	 	 	 	 	 	0	12	12	24	8	88	88	88	88	88	88	88	88	 	 	 	 	 	 	 	 
VN080150	5	28	2	13	1	5	0	 	 	 	 	 	 	 	 	0	12	12	24	8	15	12	21	2	88	88	88	88	 	 	 	 	 	 	 	 
VN080150	6	42	2	1	1	3	0	 	 	 	 	 	 	 	 	0	15	12	29	5	88	88	88	88	88	88	88	88	 	 	 	 	 	 	 	 
VN080154	0	4	1	0	1	 	 	 	 	 	 	 	 	 	 	0	17	88	88	88	88	88	88	88	88	88	88	88	 	 	 	 	 	 	 	 
VN080154	1	56	1	5	1	12	0	 	 	 	 	 	 	 	 	0	13	12	29	8	88	88	88	88	88	88	88	88	 	 	 	 	 	 	 	 
VN080154	2	55	2	5	1	7	0	 	 	 	 	 	 	 	 	0	10	12	28	9	88	88	88	88	88	88	88	88	 	 	 	 	 	 	 	 
VN080154	3	34	1	1	1	9	0	 	 	 	 	 	 	 	 	0	10	12	28	9	88	88	88	88	88	88	88	88	 	 	 	 	 	 	 	 
VN080154	4	33	2	1	1	9	0	 	 	 	 	 	 	 	 	0	10	12	28	9	15	12	12	3	88	88	88	88	 	 	 	 	 	 	 	 
VN080154	5	31	2	13	1	11	0	 	 	 	 	 	 	 	 	0	9	12	29	8	15	12	12	3	88	88	88	88	 	 	 	 	 	 	 	 
VN080154	6	27	2	13	1	12	0	 	 	 	 	 	 	 	 	0	13	12	26	8	88	88	88	88	88	88	88	88	 	 	 	 	 	 	 	 
VN080154	7	25	1	13	1	12	0	 	 	 	 	 	 	 	 	0	13	12	26	8	88	88	88	88	88	88	88	88	 	 	 	 	 	 	 	 
VN080162	0	4	1	0	1	 	 	 	 	 	 	 	 	 	 	0	17	88	88	88	88	88	88	88	88	88	88	88	 	 	 	 	 	 	 	 
VN080162	1	68	2	5	1	2	0	 	 	 	 	 	 	 	 	0	2	12	8	4	88	88	88	88	88	88	88	88	 	 	 	 	 	 	 	 
VN080162	2	66	1	5	1	2	0	 	 	 	 	 	 	 	 	0	17	88	88	88	88	88	88	88	88	88	88	88	 	 	 	 	 	 	 	 
VN080162	3	36	2	13	1	9	0	 	 	 	 	 	 	 	 	0	15	12	8	5	88	88	88	88	88	88	88	88	 	 	 	 	 	 	 	 
VN080162	4	32	2	1	1	8	0	 	 	 	 	 	 	 	 	0	10	12	28	5	4	12	30	2	88	88	88	88	 	 	 	 	 	 	 	 
VN080162	5	31	1	1	2	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
VN080162	6	2	1	7	1	 	 	 	 	 	 	 	 	 	 	0	17	88	88	88	88	88	88	88	88	88	88	88	 	 	 	 	 	 	 	 
VN080165	0	4	1	0	1	 	 	 	 	 	 	 	 	 	 	0	17	88	88	88	88	88	88	88	88	88	88	88	 	 	 	 	 	 	 	 
VN080165	1	39	1	1	1	9	0	 	 	 	 	 	 	 	 	0	12	10	20	8	4	10	30	2	88	88	88	88	 	 	 	 	 	 	 	 
VN080165	2	38	2	1	1	10	0	 	 	 	 	 	 	 	 	0	13	12	28	8	15	12	30	4	88	88	88	88	 	 	 	 	 	 	 	 
VN080165	3	16	1	7	1	 	 	9	1	88	88	6	3	3	2	0	15	10	20	1	16	6	15	1	17	88	88	88	9	1	1	0	0	5	2	6
VN090001	0	5	1	0	1	 	 	0	4	30	88	88	 	 	 	0	17	88	88	88	88	88	88	88	88	88	88	88	12	0	0	0	0	3	0	9
VN090001	1	25	1	1	2	0	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
VN090001	2	22	2	1	1	6	0	 	 	 	 	 	 	 	 	0	1	4	5	7	15	12	20	2	88	88	88	88	 	 	 	 	 	 	 	 
VN090001	3	44	1	5	1	4	0	 	 	 	 	 	 	 	 	0	1	4	5	7	4	12	25	3	12	3	5	8	 	 	 	 	 	 	 	 
VN090001	4	45	2	5	1	2	0	 	 	 	 	 	 	 	 	0	15	12	15	5	88	88	88	88	88	88	88	88	 	 	 	 	 	 	 	 
VN090001	5	18	1	13	1	9	0	 	 	 	 	 	 	 	 	0	1	2	5	7	12	3	25	8	88	88	88	88	 	 	 	 	 	 	 	 
VN090002	0	4	2	0	1	 	 	 	 	 	 	 	 	 	 	0	17	88	88	88	88	88	88	88	88	88	88	88	 	 	 	 	 	 	 	 
VN090002	1	34	2	1	1	0	0	 	 	 	 	 	 	 	 	0	1	4	20	5	15	6	30	4	88	88	88	88	 	 	 	 	 	 	 	 
VN090002	2	33	1	1	1	2	0	 	 	 	 	 	 	 	 	0	1	4	25	8	4	8	30	1	88	88	88	88	 	 	 	 	 	 	 	 
VN090002	3	24	1	13	1	6	0	 	 	 	 	 	 	 	 	0	1	4	25	8	12	8	20	8	88	88	88	88	 	 	 	 	 	 	 	 
VN090002	4	67	1	6	3	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
VN090002	5	66	2	6	1	0	0	 	 	 	 	 	 	 	 	0	17	88	88	88	88	88	88	88	88	88	88	88	 	 	 	 	 	 	 	 
VN090002	15	6	2	7	1	 	 	0	1	88	88	6	3	2	3	0	15	99	99	99	17	88	88	88	88	88	88	88	10	2	0	0	0	7	1	4
VN090002	16	2	2	7	1	 	 	 	 	 	 	 	 	 	 	0	17	88	88	88	88	88	88	88	88	88	88	88	 	 	 	 	 	 	 	 
VN090003	0	5	1	0	1	 	 	0	4	30	88	88	 	 	 	0	17	88	88	88	88	88	88	88	88	88	88	88	10	0	0	0	0	8	0	6
VN090003	1	48	1	6	1	0	0	 	 	 	 	 	 	 	 	0	1	10	25	7	88	88	88	88	88	88	88	88	 	 	 	 	 	 	 	 
VN090003	2	45	2	6	1	0	0	 	 	 	 	 	 	 	 	0	11	12	16	4	1	12	30	2	4	12	30	1	 	 	 	 	 	 	 	 
VN090003	3	26	1	1	1	2	0	 	 	 	 	 	 	 	 	0	1	10	25	7	88	88	88	88	88	88	88	88	 	 	 	 	 	 	 	 
VN090003	4	23	2	1	1	7	0	 	 	 	 	 	 	 	 	0	1	10	26	7	4	12	30	1	4	12	12	3	 	 	 	 	 	 	 	 
VN090003	5	22	2	13	1	1	0	 	 	 	 	 	 	 	 	0	1	10	25	6	4	12	30	1	88	88	88	88	 	 	 	 	 	 	 	 
VN090003	6	15	2	13	1	 	 	9	1	88	88	6	3	3	2	0	15	12	4	4	88	88	88	88	88	88	88	88	7	0	4	0	0	4	3	6
VN090004	0	5	1	0	1	 	 	0	4	30	88	88	 	 	 	0	17	88	88	88	88	88	88	88	88	88	88	88	10	0	0	0	0	3	0	11
VN090004	1	48	1	6	2	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
VN090004	2	45	2	6	2	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
VN090004	3	27	1	1	1	2	0	 	 	 	 	 	 	 	 	0	1	8	10	5	12	2	30	7	4	12	12	3	 	 	 	 	 	 	 	 
VN090004	4	25	2	1	1	0	0	 	 	 	 	 	 	 	 	0	1	8	20	4	15	4	30	3	4	12	16	2	 	 	 	 	 	 	 	 
VN090004	5	21	1	13	2	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
VN090004	15	7	2	7	1	 	 	1	1	88	88	6	3	3	2	0	17	88	88	88	88	88	88	88	88	88	88	88	9	0	0	0	0	4	1	10
VN090005	0	5	1	0	1	 	 	0	4	30	88	88	 	 	 	0	17	88	88	88	88	88	88	88	88	88	88	88	10	0	0	0	0	3	0	11
VN090005	1	70	1	22	3	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
VN090005	2	45	1	6	1	0	0	 	 	 	 	 	 	 	 	0	1	8	15	4	88	88	88	88	88	88	88	88	 	 	 	 	 	 	 	 
VN090005	3	44	2	6	1	0	0	 	 	 	 	 	 	 	 	0	1	8	15	2	15	10	30	2	88	88	88	88	 	 	 	 	 	 	 	 
VN090005	4	24	2	1	1	5	0	 	 	 	 	 	 	 	 	0	1	10	25	6	8	8	10	3	88	88	88	88	 	 	 	 	 	 	 	 
VN090005	5	22	1	1	1	6	0	 	 	 	 	 	 	 	 	0	1	10	25	7	88	88	88	88	88	88	88	88	 	 	 	 	 	 	 	 
VN090005	6	20	1	13	1	9	0	 	 	 	 	 	 	 	 	0	1	10	20	7	4	10	20	2	88	88	88	88	 	 	 	 	 	 	 	 
VN090005	7	18	2	13	1	6	0	 	 	 	 	 	 	 	 	0	1	8	20	7	88	88	88	88	88	88	88	88	 	 	 	 	 	 	 	 
VN090005	8	16	1	13	1	 	 	9	0	5	16	7	 	 	 	0	17	88	88	88	88	88	88	88	88	88	88	88	 	 	 	 	 	 	 	 
VN090005	9	2	1	7	1	 	 	 	 	 	 	 	 	 	 	0	17	88	88	88	88	88	88	88	88	88	88	88	 	 	 	 	 	 	 	 
VN090006	0	5	1	0	1	 	 	0	4	29	88	88	 	 	 	0	17	88	88	88	88	88	88	88	88	88	88	88	9	0	0	0	0	7	0	8
VN090006	1	26	1	1	1	5	0	 	 	 	 	 	 	 	 	0	1	6	25	8	12	3	25	8	15	9	5	3	 	 	 	 	 	 	 	 
VN090006	2	25	2	1	1	0	0	 	 	 	 	 	 	 	 	0	1	6	25	6	15	12	30	3	4	12	15	3	 	 	 	 	 	 	 	 
VN090006	15	7	2	7	1	 	 	2	1	88	88	5	3	2	1	0	17	88	88	88	88	88	88	88	88	88	88	88	9	1	0	0	0	7	1	6
VN090006	16	1	1	7	1	 	 	 	 	 	 	 	 	 	 	0	17	88	88	88	88	88	88	88	88	88	88	88	 	 	 	 	 	 	 	 
VN090007	0	6	2	0	1	 	 	0	1	88	88	6	3	3	2	0	17	88	88	88	88	88	88	88	88	88	88	88	10	0	0	0	0	5	1	8
VN090007	1	29	1	1	1	4	0	 	 	 	 	 	 	 	 	0	1	2	15	8	8	10	15	3	88	88	88	88	 	 	 	 	 	 	 	 
VN090007	2	27	2	1	1	0	0	 	 	 	 	 	 	 	 	0	1	3	20	10	15	12	30	2	88	88	88	88	 	 	 	 	 	 	 	 
VN090007	3	10	1	7	1	 	 	4	1	88	88	6	3	4	2	0	4	12	20	4	88	88	88	88	88	88	88	88	8	1	0	1	0	5	1	8
VN090007	15	7	1	7	1	 	 	1	1	88	88	6	3	4	2	0	17	88	88	88	88	88	88	88	88	88	88	88	8	0	0	0	0	5	1	10
VN090008	0	4	1	0	1	 	 	 	 	 	 	 	 	 	 	0	17	88	88	88	88	88	88	88	88	88	88	88	 	 	 	 	 	 	 	 
VN090008	1	32	1	1	1	0	0	 	 	 	 	 	 	 	 	0	1	5	7	7	12	1	25	8	15	2	5	1	 	 	 	 	 	 	 	 
VN090008	2	32	2	1	1	9	0	 	 	 	 	 	 	 	 	0	1	5	6	7	4	7	30	2	15	12	30	3	 	 	 	 	 	 	 	 
VN090008	15	7	2	7	1	 	 	1	1	88	88	6	3	3	3	0	17	88	88	88	88	88	88	88	88	88	88	88	9	3	0	0	0	5	1	6
VN090009	0	5	1	0	1	 	 	0	4	30	88	88	 	 	 	0	17	88	88	88	88	88	88	88	88	88	88	88	11	0	0	0	0	5	0	8
VN090009	1	56	1	6	1	4	0	 	 	 	 	 	 	 	 	0	14	88	88	88	88	88	88	88	88	88	88	88	 	 	 	 	 	 	 	 
VN090009	2	54	2	6	1	0	0	 	 	 	 	 	 	 	 	0	1	6	6	8	8	12	15	4	88	88	88	88	 	 	 	 	 	 	 	 
VN090009	3	25	1	1	1	9	0	 	 	 	 	 	 	 	 	0	1	8	5	8	4	12	12	2	88	88	88	88	 	 	 	 	 	 	 	 
VN090009	4	22	2	1	1	8	0	 	 	 	 	 	 	 	 	0	15	12	30	5	4	12	15	2	88	88	88	88	 	 	 	 	 	 	 	 
