PLACEID	LCPRIDR5	LCLUNIT	PPSTD0101	CDVEN0101	CDIR0101	PPSTD0102	CDVEN0102	CDIR0102	PRCESTND
81	26	01	180	1	9	180	1	10	180
81	27	01	0	1	9	0	1	10	0
81	28	01	0	1	9	0	1	10	0
81	29	01	80	1	9	80	1	10	80
81	30	01	5	1	9	5	1	10	5
81	31	01	0	1	9	0	1	10	0
81	32	01	0	1	7	0	1	8	0
81	33	01	400	1	7	400	1	8	400
81	34	01	150	1	7	160	1	8	150
81	35	01	450	1	7	450	1	8	450
81	36	01	160	1	7	160	1	8	160
81	37	01	180	1	7	180	1	8	180
81	39	01	20	1	7	20	1	8	20
81	40	01	100	1	9	100	1	10	100
81	41	01	30	1	9	30	1	10	30
81	42	01	23	1	9	23	1	10	23
81	43	01	60	1	9	60	1	10	60
81	44	01	450	1	9	450	1	10	450
81	45	01	0	1	9	0	1	10	0
81	46	01	40	1	9	40	1	10	40
81	47	01	90	1	9	90	1	10	90
81	48	01	12	1	9	12	1	10	12
81	49	01	65	1	9	65	1	10	65
81	50	01	0	1	9	0	1	10	0
81	51	01	10	1	9	10	1	10	10
81	52	01	0	1	9	0	1	10	0
81	53	01	45	1	9	45	1	10	45
81	54	01	120	1	9	120	1	10	120
81	55	01	80	1	9	80	1	10	80
81	56	01 250ml	25	1	9	25	1	10	25
81	57	01 750ml	580	1	9	580	1	10	580
81	59	1 KG	80	1	9	78	1	10	75
82	1	01	10	1	7	10	1	8	10
82	2	01	180	1	12	180	1	13	180
82	3	01	150	1	12	150	1	13	150
82	4	01	80	1	12	80	1	13	80
82	5	01	250	1	12	250	1	13	250
82	6	01	130	1	12	130	1	13	130
82	7	01	16	1	7	16	1	8	16
82	8	01	5	1	7	5	1	8	5
82	9	01	2	1	7	2	1	8	2
82	10	01	6	1	7	6	1	8	6
82	11	01	123	1	7	123	1	8	123
82	12	01	38	1	7	38	1	8	38
82	13	01	40	1	7	40	1	8	40
82	14	01	50	1	7	50	1	8	50
82	15	01	18	1	7	18	1	8	18
82	16	01	0	1	7	0	1	8	0
82	17	01	0	1	7	0	1	8	0
82	18	01	16	1	7	16	1	8	16
82	19	01	85	1	7	85	1	8	85
82	20	01	140	1	7	140	1	8	140
82	21	01	80	1	7	80	1	8	80
82	22	01	30	1	7	30	1	8	30
82	23	01	20	1	7	20	1	8	20
82	24	01	30	1	7	30	1	8	30
82	25	01	22	1	7	22	1	8	22
82	26	01	180	1	7	180	1	8	180
82	27	01	600	1	7	600	1	8	600
82	28	01	300	1	7	300	1	8	300
82	29	01	70	1	7	70	1	8	70
82	30	01	5	1	7	5	1	8	5
82	31	01	10	1	7	10	1	8	10
82	32	01	0	1	7	0	1	8	0
82	33	01	400	1	10	400	1	11	400
82	34	01	150	1	10	150	1	11	150
82	35	01	450	1	10	450	1	11	450
82	36	01	160	1	10	160	1	11	160
82	37	01	180	1	10	180	1	11	180
82	39	01	18	1	7	18	1	8	18
82	40	01	80	1	7	80	1	8	80
82	41	01	30	1	7	30	1	8	30
82	42	01	22	1	7	22	1	8	22
82	43	01	60	1	7	60	1	8	60
82	44	01	440	1	7	440	1	8	440
82	45	01	460	1	7	460	1	8	460
82	46	01	38	1	7	38	1	8	38
82	47	01	88	1	7	88	1	8	88
82	48	01	12	1	7	12	1	8	12
82	49	01	260	1	7	260	1	8	260
82	50	01	1000	1	7	1000	1	8	1000
82	51	01	10	1	7	10	1	8	10
82	52	01	350	1	7	350	1	8	350
82	53	01	40	1	7	40	1	8	40
82	54	01	100	1	7	100	1	8	100
82	55	01	80	1	7	80	1	8	80
82	56	01 250ml	25	1	7	25	1	8	25
82	57	01 750ml	600	1	7	600	1	8	600
82	59	1 KG	85	1	7	82	1	8	82
83	1	01	10	1	7	10	1	8	109
83	2	01	180	1	7	180	1	8	180
83	3	01	180	1	7	180	1	8	180
83	4	01	100	1	7	100	1	8	100
83	5	01	250	1	7	250	1	8	250
83	6	01	130	1	7	130	1	8	130
83	7	01	16	1	7	16	1	8	16
83	8	01	5	1	7	5	1	8	5
83	9	01	2	1	7	2	1	8	2
83	10	01	6	1	7	6	1	8	6
83	11	01	123	1	7	123	1	8	123
83	12	01	38	1	7	38	1	8	38
83	13	01	40	1	7	40	1	8	40
83	14	01 25kg	1000	1	7	1000	1	8	1000
83	15	01	18	1	7	18	1	8	18
83	16	01	0	1	7	0	1	8	0
83	17	01	0	1	7	0	1	8	0
83	18	01	16	1	7	16	1	8	16
83	19	01	85	1	7	85	1	8	85
83	20	01	140	1	7	140	1	8	140
83	21	01	80	1	7	80	1	8	80
83	22	01	30	1	7	30	1	8	30
83	23	01	18	1	7	18	1	8	18
83	24	01	25	1	7	25	1	8	25
83	25	01	20	1	7	20	1	8	20
83	26	01	180	1	7	180	1	8	180
83	27	01	600	1	7	600	1	8	600
83	28	01	300	1	7	300	1	8	300
83	29	01	70	1	7	70	1	8	70
83	30	01	5	1	7	5	1	8	5
83	31	01	0	1	7	0	1	8	0
83	32	01	0	1	10	0	1	11	0
83	33	01	400	1	10	400	1	11	400
83	34	01	150	1	10	150	1	11	150
83	35	01	450	1	10	450	1	11	450
83	36	01	160	1	10	160	1	11	160
83	37	01	180	1	10	180	1	11	180
83	39	01	18	1	10	18	1	11	18
83	40	01	80	1	10	80	1	11	80
83	41	01	40	1	7	40	1	8	40
83	42	01	25	1	7	25	1	8	25
83	43	01	60	1	7	60	1	8	60
83	44	01	450	1	7	450	1	8	450
83	45	01	460	1	7	460	1	8	460
83	46	01	40	1	7	40	1	8	40
83	47	01	90	1	7	90	1	8	90
83	48	01	15	1	7	15	1	8	15
83	49	01	60	1	7	60	1	8	60
83	50	01	1200	1	7	1200	1	8	1200
83	51	01	10	1	7	10	1	8	10
83	52	01	0	1	7	0	1	8	0
83	53	01	45	1	7	45	1	8	45
83	54	01	120	1	7	120	1	8	120
83	55	01	100	1	7	100	1	8	100
83	56	01	25	1	7	25	1	8	25
83	57	01 750ml	600	1	7	600	1	8	600
83	59	1 KF	85	1	7	85	1	8	85
84	1	01	10	1	5	10	1	6	10
84	2	01	180	1	5	180	1	6	180
84	3	01	160	1	5	160	1	6	160
84	4	01	100	1	5	100	1	6	100
84	5	01	260	1	5	260	1	6	260
84	6	01	150	1	5	150	1	6	150
84	7	01	18	1	5	18	1	6	18
84	8	01	5	1	5	5	1	6	5
84	9	01	2	1	5	2	1	6	2
84	10	01	6	1	5	6	1	6	6
84	11	01	125	1	5	125	1	6	125
84	12	01	40	1	5	40	1	6	40
84	13	01	42	1	5	42	1	6	42
84	14	01	55	1	5	55	1	6	55
84	15	01	20	1	5	20	1	6	20
84	16	01	0	1	5	0	1	6	0
84	17	01	0	1	5	0	1	6	0
84	18	01	18	1	5	18	1	6	18
84	19	01	90	1	5	90	1	6	90
84	20	01	160	1	5	160	1	6	160
84	21	01	85	1	5	85	1	6	85
84	22	01	35	1	5	35	1	6	35
84	23	01	20	1	5	20	1	6	20
84	24	01	25	1	5	25	1	6	25
84	25	01	20	1	5	20	1	6	20
84	26	01	180	1	5	180	1	6	180
84	27	01	0	1	5	0	1	6	0
84	28	01	0	1	5	0	1	6	0
84	29	01	80	1	5	80	1	6	80
84	30	01	5	1	5	5	1	6	5
84	31	01	0	1	5	0	1	6	0
84	32	01	0	1	5	0	1	6	0
84	33	01	400	1	7	400	1	7	400
84	34	01	150	1	7	150	1	8	150
84	35	01	450	1	7	450	1	8	450
84	36	01	160	1	7	160	1	8	160
84	37	01	180	1	7	180	1	8	180
84	39	01	20	1	7	20	1	8	20
84	40	01	100	1	5	100	1	6	100
84	41	01	30	1	5	30	1	6	30
84	42	01	23	1	5	23	1	6	23
84	43	01	60	1	5	60	1	6	60
84	44	01	450	1	5	450	1	6	450
84	45	01	0	1	5	0	1	6	0
84	46	01	40	1	5	40	1	6	40
84	47	01	90	1	5	90	1	6	90
84	48	01	12	1	5	12	6	6	12
84	49	01	65	1	5	65	1	6	65
84	50	01	0	1	5	0	1	6	0
84	51	01 packet	10	1	5	10	1	6	10
84	52	01	0	1	5	0	1	6	0
84	53	01	45	1	5	45	1	6	45
84	54	01	120	1	5	120	1	6	120
84	55	01	80	1	5	80	1	6	80
84	56	01 250ml	25	1	5	25	1	6	25
84	57	01 750ml	580	1	5	580	1	6	580
84	59	1 KG	85	1	5	80	1	6	80
85	1	01	10	1	12	10	1	13	10
85	2	01	180	1	12	180	1	12	180
85	3	01	150	1	10	150	1	11	150
85	4	01	100	1	10	100	1	11	100
85	5	01	250	1	10	250	1	11	250
85	6	01	130	1	10	130	1	11	130
85	7	01	16	1	12	16	1	13	16
85	8	01	5	1	12	5	1	13	5
85	9	01	2	1	12	2	1	13	2
85	10	01	6	1	12	6	1	13	6
85	11	01	123	1	12	123	1	13	123
85	12	01	40	1	12	40	1	13	40
85	13	01	42	1	12	42	1	13	42
85	14	01	50	1	12	50	1	13	50
85	15	01	20	1	12	20	1	13	20
85	16	01	0	1	12	0	1	13	0
85	17	01	0	1	12	0	1	13	0
85	18	01	16	1	12	16	1	13	16
85	19	01	85	1	12	85	1	13	85
85	20	01	80	1	12	85	1	13	80
85	21	01	80	1	12	80	1	13	80
85	22	01	30	1	12	30	1	13	30
85	23	01	18	1	12	18	1	13	18
85	24	01	25	1	12	25	1	13	25
85	25	01	20	1	12	20	1	13	20
85	26	01	180	1	12	180	1	13	180
85	27	01	0	1	12	0	1	13	0
85	28	01	0	1	12	0	1	13	0
85	29	01	70	1	12	70	1	13	70
85	30	01	400	1	12	400	1	13	400
85	31	01	10	1	12	10	1	13	10
85	32	01	0	1	8	0	1	9	0
85	33	01	400	1	8	400	1	9	400
85	34	01	150	1	8	150	1	9	150
85	35	01	450	1	8	450	1	9	450
85	36	01	160	1	8	160	1	9	160
85	37	01	180	1	8	180	1	9	180
85	39	01	18	1	12	18	1	13	18
85	40	01	80	1	12	80	1	13	80
85	41	01	30	1	12	30	1	13	30
85	42	01	22	1	12	22	1	13	22
85	43	01	60	1	12	60	1	13	60
85	44	01	440	1	12	440	1	13	440
85	45	01	460	1	12	460	1	13	460
85	46	01	38	1	12	38	1	13	38
85	47	01	88	1	12	88	1	13	88
85	48	01	12	1	12	12	1	13	12
85	49	01	60	1	12	60	1	13	60
85	50	01 1kg	1000	1	12	1000	1	13	1000
85	51	01	10	1	12	10	1	13	10
85	52	01	300	1	12	300	1	13	300
85	53	01	40	1	12	40	1	13	40
85	54	01 1kg	100	1	12	100	1	13	100
85	55	01	80	1	12	80	1	13	80
85	56	01 250ml	25	1	12	25	1	13	25
85	57	01 750ml	600	1	12	600	1	13	600
85	59	1 KG	85	1	12	80	1	13	82
86	1	01	8	1	3	8	1	4	8
86	2	01	250	1	13	250	1	14	250
86	3	01	130	1	9	130	1	10	130
86	4	01	160	1	9	160	1	10	160
86	5	01	140	1	9	140	1	10	140
86	6	01	150	1	9	150	1	10	150
86	7	01	8	1	3	8	1	11	8
86	8	01	5	1	3	5	1	11	5
86	9	01	2	1	3	2	1	11	2
86	10	01	2	1	3	2	1	11	2
86	11	01	85	1	3	85	1	4	85
86	12	01	12	1	3	12	1	4	12
86	13	01	35	1	3	35	1	4	35
86	14	01	50	1	3	50	1	4	50
86	15	01	12	1	3	12	1	4	12
86	16	01	0	1	3	0	1	4	0
86	17	01	0	1	3	0	1	4	0
86	18	01	35	1	3	35	1	4	35
86	19	01	142	1	3	142	1	4	142
86	20	01	160	1	3	160	1	4	160
86	21	01	100	1	3	100	1	4	100
86	22	01	85	1	3	85	1	4	85
86	23	01	24	1	3	24	1	4	24
86	24	01	35	1	3	35	1	4	35
86	25	01	40	1	3	40	1	4	40
86	26	01	180	1	3	180	1	4	180
86	27	01	500	1	3	500	1	4	500
86	28	01	400	1	3	400	1	4	400
86	29	01	60	1	3	60	1	4	60
86	30	01	5	1	3	5	1	4	5
86	31	01	125	1	3	125	1	4	125
86	32	01	200	1	7	200	1	8	200
86	33	01	450	1	7	450	1	8	450
86	34	01	140	1	7	140	1	8	140
86	35	01	400	1	7	400	1	8	400
86	36	01	300	1	7	300	1	8	300
86	37	01	400	1	7	400	1	8	400
86	39	01	25	1	3	25	1	4	25
86	40	01	30	1	3	30	1	4	30
86	41	01	20	1	3	20	1	4	20
86	42	01	20	1	3	20	1	4	20
86	43	01	10	1	3	10	1	4	10
86	44	01	208	1	3	208	1	4	208
86	45	01	450	1	3	450	1	4	450
86	46	01	40	1	3	40	1	4	40
86	47	01	85	1	3	85	1	4	85
86	48	01	18	1	3	18	1	4	18
86	49	01	200	1	3	200	1	4	200
86	50	01	800	1	3	800	1	4	800
86	51	01	10	1	3	10	1	4	10
86	52	01	10	1	3	10	1	4	10
86	53	01	30	1	3	30	1	4	30
86	54	01	80	1	3	80	1	4	80
86	55	01	60	1	3	60	1	4	60
86	56	01 250ml	12	1	3	12	1	4	12
86	57	01  750ml	600	1	3	600	1	4	600
86	59	1 KG	80	1	3	78	1	4	78
87	1	01	8	1	2	8	1	3	8
87	2	01	230	1	12	230	1	13	230
87	3	01	120	1	6	120	1	9	120
87	4	01	150	1	6	150	1	9	150
87	5	01	130	1	6	130	1	9	130
87	6	01	150	1	6	150	1	9	150
87	7	01	6	1	2	1	1	10	6
87	8	01	5	1	2	5	1	10	5
87	9	01	2	1	2	2	1	10	2
87	10	01	2	1	2	2	1	10	2
87	11	01	80	1	2	80	1	3	80
87	12	01	10	1	2	10	1	3	10
87	13	01	30	1	2	30	1	3	30
87	14	01	50	1	2	50	1	3	50
87	15	01	12	1	2	12	1	3	12
87	16	01	0	1	2	0	1	3	0
87	17	01	0	1	2	0	1	3	0
87	18	01	30	1	2	30	1	3	30
87	19	01	140	1	2	140	1	3	140
87	20	01	160	1	2	160	1	3	160
87	21	01	100	1	2	100	1	3	100
87	22	01	80	1	2	80	1	3	80
87	23	01	20	1	2	20	1	3	20
87	24	01	35	1	2	35	1	3	35
87	25	01	40	1	2	40	1	3	40
87	26	01	180	1	2	180	1	3	180
87	27	01	500	1	2	500	1	3	500
87	28	01	400	1	2	400	1	3	400
87	29	01	60	1	2	60	1	3	60
87	30	01	5	1	2	5	1	3	5
87	31	01	120	1	2	120	1	3	120
87	32	01	200	1	4	200	1	11	200
87	33	01	450	1	4	450	1	11	450
87	34	01	140	1	4	140	1	11	140
87	35	01	400	1	4	400	1	11	400
87	36	01	300	1	4	300	1	11	300
87	37	01	400	1	4	400	1	11	400
87	39	01	25	1	2	25	1	3	25
87	40	01	30	1	2	30	1	3	30
87	41	01	20	1	2	20	1	3	20
87	42	01	20	1	2	20	1	3	20
87	43	01	10	1	2	10	1	3	10
87	44	01	208	1	2	208	1	3	208
87	45	01	450	1	2	450	1	3	450
87	46	01	40	1	2	40	1	3	40
87	47	01	85	1	2	85	1	3	85
87	48	01	18	1	2	18	1	3	18
87	49	01	200	1	2	200	1	3	200
87	50	01	800	1	2	800	1	3	800
87	51	01	10	1	2	10	1	3	10
87	52	01	10	1	2	10	1	3	10
87	53	01	30	1	2	30	1	3	30
87	54	01	80	1	2	80	1	3	80
87	55	01	60	1	2	60	1	3	60
87	56	01	12	1	2	12	1	3	12
87	57	01	600	1	2	600	1	3	600
87	59	KG	85	1	2	82	1	3	80
88	1	01	10	1	2	10	1	3	10
88	2	01	230	1	8	230	1	9	230
88	3	01	120	1	4	120	1	5	120
88	4	01	140	1	4	140	1	5	140
88	5	01	130	1	4	130	1	5	130
88	6	01	140	1	4	140	1	5	140
88	7	01	8	1	11	8	1	12	8
88	8	01	5	1	11	5	1	12	5
88	9	01	2	1	11	2	1	12	2
88	10	01	2	1	11	2	1	12	2
88	11	01	85	1	2	85	1	3	85
88	12	01	10	1	2	10	1	3	10
88	13	01	30	1	2	30	1	3	30
88	14	01	50	1	2	50	1	3	50
88	15	01	12	1	2	12	1	3	12
88	16	01	0	1	2	0	1	3	0
88	17	01	0	1	2	0	1	3	0
88	18	01	30	1	2	30	1	3	30
88	19	01	140	1	2	140	1	3	140
88	20	01	160	1	2	160	1	3	160
88	21	01	100	1	2	100	1	3	100
88	22	01	80	1	2	80	1	3	80
88	23	01	20	1	2	20	1	3	20
88	24	01	35	1	2	35	1	3	35
88	25	01	40	1	2	40	1	3	40
88	26	01	180	1	2	180	1	3	180
88	27	01	500	1	2	500	1	3	500
88	28	01	400	1	2	400	1	3	400
88	29	01	60	1	2	60	1	3	60
88	30	01	5	1	2	5	1	3	5
88	31	01	120	1	2	120	1	3	120
88	32	01	220	1	6	220	1	7	220
88	33	01	450	1	6	450	1	7	450
88	34	01	140	1	6	140	1	7	140
88	35	01	400	1	6	400	1	7	400
88	36	01	300	1	6	300	1	7	300
88	37	01	400	1	6	400	1	7	400
88	39	01	25	1	2	25	1	3	25
88	40	01	30	1	2	30	1	3	30
88	41	01	20	1	2	20	1	3	20
88	42	01	20	1	2	20	1	3	20
88	43	01	10	1	2	10	1	3	10
88	44	01	208	1	2	208	1	3	208
88	45	01	450	1	2	450	1	3	450
88	46	01	40	1	2	40	1	3	40
88	47	01	85	1	2	85	1	3	85
88	48	01	18	1	2	18	1	3	18
88	49	01	200	1	2	200	1	3	200
88	50	01	800	1	2	800	1	3	800
88	51	01	10	1	2	10	1	3	10
88	52	01	10	1	2	10	1	3	10
88	53	01	30	1	2	30	1	3	30
88	54	01	80	1	2	80	1	3	80
88	55	01	60	1	2	60	1	3	60
88	56	01	12	1	2	12	1	3	12
88	57	01	600	1	2	600	1	3	600
88	59	KG	80	1	2	82	1	3	80
89	1	1	20	1	18	20	1	19	20
89	2	1 PAIR	65	1	18	65	1	19	65
89	3	1	300	1	22	300	1	23	300
89	4	1	200	1	22	200	1	23	200
89	5	1	350	1	22	350	1	23	350
89	6	1	250	1	22	260	1	23	250
89	7	1	12	9	16	12	9	17	12
89	8	1	2	9	16	2	9	17	2
89	9	1	3	9	16	3	9	17	3
89	10	1	5	9	16	5	9	17	5
89	11	10	110	1	18	110	1	19	110
89	12	1	10	1	18	10	1	19	10
89	13	1 LITRE	25	1	18	30	1	19	25
89	14	1 KG	42	1	18	44	1	19	42
89	15	1 KG	32	1	18	35	1	19	33
89	16	1 KG	30	1	18	30	1	19	30
89	17	1 KG	25	1	18	30	1	19	25
89	18	1 KG	30	1	18	30	1	19	30
89	19	1 KG	110	1	18	100	1	19	110
89	20	1 KG	100	1	18	100	1	19	100
89	21	1 KG	95	1	18	95	1	19	95
89	22	1 KG	80	1	18	80	1	19	80
89	23	1 PACKET	25	1	18	25	1	19	25
89	24	1 KG	42	1	18	42	1	19	42
89	25	1 LITRE PACKET	40	1	18	40	1	19	40
89	26	1	35	1	18	35	1	19	35
89	27	1	40	1	18	40	1	19	40
89	28	1	50	1	18	50	1	19	50
89	29	1 CUP	10	1	18	10	1	19	10
89	30	1 PIECE	4	1	18	4	1	19	4
89	31	1	50	1	18	50	1	19	50
89	32	1 KG	150	3	24	150	3	24	150
89	33	1 KG	450	3	24	450	3	24	450
89	34	1 KG	200	3	24	200	3	24	200
89	35	1 KG	480	3	24	480	3	24	480
89	36	1KG	60	3	24	60	3	24	60
89	37	1 KG	70	1	18	70	1	17	70
89	39	1kg	25	5	12	25	5	13	25
89	40	1KG	30	5	12	30	5	13	30
89	41	1KG	35	5	12	35	5	13	35
89	42	1 KG	12	5	12	12	5	13	12
89	43	1KG	10	5	12	10	5	13	10
89	44	250 GRMS	30	1	18	30	1	19	30
89	45	250 GRMS	200	1	18	200	1	19	200
89	46	1 KG	38	1	18	38	1	19	38
89	47	1 LITRE	82	1	18	82	1	19	82
89	48	1 KG	15	1	18	15	1	19	15
89	49	100 grams	59	1	18	59	1	19	59
89	50	100 grams	110	1	18	110	1	19	110
89	51	800 grams	60	1	18	60	1	19	60
89	52	1 kg	200	1	18	200	1	19	200
89	53	12	40	5	12	40	5	13	40
89	54	1	15	5	12	15	5	13	15
89	55	1 kg	80	5	12	80	5	13	80
89	56	1 litre	45	1	18	45	1	19	45
89	57	1	110	17	25	110	17	25	110
89	59	KG	85	88	21	86	88	21	82
90	1	1	20	1	26	20	1	27	20
90	2	1 PAIR	75	1	19	75	1	19	75
90	3	1	350	1	22	340	1	23	350
90	4	1	250	1	22	250	1	23	250
90	5	1	400	1	22	400	1	23	400
90	6	1	300	1	23	300	1	22	300
90	7	1	12	1	20	12	1	21	12
90	8	1	2	1	21	2	1	20	2
90	9	1	3	1	20	3	1	21	3
90	10	1	5	1	20	5	1	21	5
90	11	10	110	1	26	120	1	27	110
90	12	1	10	1	26	12	1	27	10
90	13	1 LITRE	25	1	26	25	1	27	25
90	14	1 KG	40	1	26	42	1	27	40
90	15	1	35	1	27	32	1	27	32
90	16	1	30	1	26	32	1	27	30
90	17	1	30	1	26	30	1	27	30
90	18	1	32	1	26	30	1	27	30
90	19	1	120	1	26	120	1	27	120
90	20	1	120	1	26	120	1	27	120
90	21	1	95	1	26	95	1	27	95
90	22	1	80	1	26	80	1	27	80
90	23	1 PACKET	25	1	26	25	1	27	25
90	24	1	42	1	26	42	1	27	42
90	25	1 LITRE	40	1	26	40	1	27	40
90	26	250 GRAMS	40	1	26	40	1	27	40
90	27	250 GRAMS	45	1	26	45	1	27	45
90	28	250	50	1	26	50	1	27	50
90	29	1 CUP	10	1	26	10	1	27	10
90	30	1	5	1	26	5	1	27	5
90	31	250	50	1	26	50	1	27	50
90	32	1	180	6	24	180	6	25	180
90	33	1KG	450	6	24	480	6	25	450
90	34	1 KG	200	6	24	210	6	25	200
90	35	1KG	500	6	24	480	6	25	450
90	36	1KG	65	6	24	60	6	25	60
90	37	1KG	70	1	26	70	1	27	70
90	39	1KG	25	5	16	25	5	17	25
90	40	1KG	30	5	16	30	5	17	30
90	41	1KG	32	5	16	30	5	17	30
90	42	1KG	12	5	16	12	5	17	12
90	43	1KG	15	5	16	15	5	17	15
90	44	250GM	30	1	27	30	1	26	30
90	45	250 GRMS	200	1	27	200	1	26	200
90	46	1KG	40	1	27	40	1	26	40
90	47	1KG	85	1	27	85	1	26	85
90	48	1KG	15	1	27	15	1	26	15
90	49	100GRMS	59	1	27	59	1	26	59
90	50	100 GRMS	110	1	27	110	1	26	110
90	51	800 GRMS	60	1	27	60	1	26	60
90	52	1KG	210	1	27	210	1	26	210
90	53	12	40	5	16	40	5	17	40
90	54	1	15	5	16	15	5	17	15
90	55	1KG	80	5	16	80	5	17	80
90	56	1LITRE	45	1	26	45	1	27	45
90	57	1	110	1	28	110	1	28	110
90	59	0	0	88	26	0	88	26	0
91	1	1	20	1	1	25	1	2	20
91	2	1	300	1	15	280	4	7	300
91	3	1	350	1	14	250	3	6	350
91	4	1	250	1	14	300	3	10	300
91	5	1	350	1	13	300	3	5	300
91	6	1	300	1	6	340	3	7	340
91	7	1	10	9	12	12	1	12	10
91	8	1	2	9	6	2	1	7	2
91	9	1	5	9	13	5	9	13	5
91	10	1	6	9	14	6	1	12	6
91	11	10	110	1	13	110	3	10	110
91	12	1	15	1	7	15	8	12	15
91	13	1 LT	25	1	11	25	3	6	25
91	14	1 KG	40	1	6	38	3	5	40
91	15	1 KG	31	1	14	32	3	5	30
91	16	1 KG	40	1	15	38	8	7	40
91	17	1 KG	35	1	14	34	7	7	34
91	18	1 KG	25	1	13	30	7	7	30
91	19	1 KG	130	7	6	110	5	5	120
91	20	1 kg	110	7	12	100	1	7	100
91	21	1 kg	120	7	3	100	1	6	120
91	22	1 kg	160	7	5	130	1	14	130
91	23	1 packet	35	9	10	30	7	6	30
91	24	1 kg	31	7	13	30	1	10	30
91	25	500ml	30	2	7	25	1	13	30
91	26	500ml	30	7	9	25	9	7	25
91	27	250 grams	150	7	3	130	2	6	130
91	28	250 grams	250	7	5	240	1	4	240
91	29	1kg	60	7	5	50	1	7	50
91	30	12 dajans	48	6	5	45	7	7	45
91	31	250grams	100	7	6	80	3	7	80
91	32	1 kg	210	6	5	200	3	9	210
91	33	1 kg	420	6	12	400	3	7	420
91	34	1 kg	200	6	3	180	1	7	180
91	35	1 kg	450	6	5	430	3	7	450
91	36	1 kg	110	6	8	100	3	5	110
91	37	1 kg	140	6	3	130	3	2	140
91	39	1 kg	45	5	6	40	4	5	40
91	40	1 kg	30	5	2	25	4	4	25
91	41	1 kg	20	5	10	15	4	7	15
91	42	1 kg	20	5	6	15	4	7	15
91	43	1 kg	20	5	8	15	3	10	15
91	44	250 grams	45	7	5	40	1	9	40
91	45	250 grams	60	7	2	55	1	11	55
91	46	1 kg	40	7	8	38	1	11	38
91	47	1 lt	82	7	5	80	1	10	82
91	48	1 kg	17	7	10	15	1	7	15
91	49	250 grams	80	7	12	75	1	10	75
91	50	1 kg	150	7	12	140	1	10	140
91	51	1 packet	25	7	2	20	1	7	20
91	52	1pies	25	7	5	20	1	10	20
91	53	12 dajans	40	7	6	45	5	7	45
91	54	1kg	110	7	9	100	3	9	100
91	55	1 kg	70	7	3	60	4	13	60
91	56	1 lt	60	7	5	50	1	12	50
91	57	1 lt	200	8	7	180	1	10	180
91	59	1 LT	100	1	2	80	7	7	80
92	1	01	12	15	9	11	15	19	10
92	2	1 PAIRE	320	17	16	330	17	22	300
92	3	2 M	210	1	10	220	1	12	200
92	4	1.1/2 M	160	1	10	165	1	12	150
92	5	1. 20 M	230	1	10	230	1	12	210
92	6	1.30 M	145	1	10	145	1	12	130
92	7	1 PACK	4.80000019073486	9	15	5	9	13	4.30000019073486
92	8	1 TABLET	1.5	9	15	1.60000002384186	9	13	.899999976158142
92	9	1 TABLET	3.09999990463257	9	15	3	9	13	2.79999995231628
92	10	1 TABLET	13.5	9	15	13.8000001907349	9	13	12.6000003814697
92	11	1 PACKET	35	3	9	36	3	14	34
92	12	01	10	3	9	11	3	14	9.5
92	13	1 LITRE	30	3	9	30	3	14	25
92	14	1KG	36	1	9	35	1	14	34
92	15	1KG	31	1	11	30	1	9	29
92	16	1KG	100	1	9	105	1	11	95
92	17	1KG	85	1	11	84	1	9	82
92	18	1KG	42	1	11	41	1	9	39
92	19	1KG	143	3	11	140	1	9	130
92	20	1KG	132	3	11	130	1	9	126
92	21	1KG	105	1	9	110	1	14	100
92	22	1KG	48	1	14	46	1	9	45
92	23	1OO GRAM	12	3	9	12	1	9	10
92	24	1KG	32	3	9	31	1	9	28
92	25	1 LITER	54	1	21	55	1	21	50
92	26	1KG	205	1	21	210	1	21	200
92	27	1KG	365	1	9	356	1	9	350
92	28	1 KG	420	1	21	420	1	21	400
92	29	1 LITER	55	1	21	56	1	21	50
92	30	01	5	1	9	5	1	11	4.5
92	31	1 KG	42	1	9	40	1	9	38
92	32	1 KG	165	6	26	160	6	26	150
92	33	1 KG	550	6	26	540	6	26	530
92	34	1 KG	160	6	18	160	6	17	145
92	35	1 KG	530	6	18	530	6	17	510
92	36	1 KG	140	6	30	135	6	31	125
92	37	1 KG	350	6	30	345	6	31	330
92	39	1 KG	28	5	9	29	5	25	25
92	40	1 KG	25	5	9	26	5	25	23
92	41	1 KG	35	5	25	36	5	28	34
92	42	1 KG	14	5	9	15	5	25	13
92	43	1 KG	30	5	25	30	5	28	28
92	44	250 GRAMS	48	1	9	47	1	9	45
92	45	1 KG	435	1	9	440	1	9	430
92	46	1 KG	41	1	9	42	1	11	40
92	47	1 KG	81	1	9	80	1	9	78
92	48	1 KG	11	1	9	10	1	9	9
92	49	1 KG	450	1	9	455	1	11	435
92	50	100 GRAMS	28	3	9	26	1	11	23
92	51	1 KG	110	1	11	105	1	14	100
92	52	1 KG	210	1	9	200	1	9	195
92	53	1 DAZEN	35	1	23	34	1	24	30
92	54	1 KG	95	1	23	90	1	24	85
92	55	1 KG	100	1	23	95	1	24	90
92	56	200 ML	14	3	9	14	1	9	13
92	57	180 ML	95	1	32	100	1	32	86
92	59	KG	88	1	1	88	1	1	88
93	1	100 pages	35	1	5	40	1	6	35
93	2	1 pair	350	1	9	350	1	10	350
