FORMNO	CHILDID	CDINT	EVERSCH	ENRSCH	SINGLSEX	SCTYPE	GRADNOW	TMSCHMIN	TRANSSCH	DANGSCH	SCHRISK1	SCHRISK2	SCHRISK3	MISSCH	WMISSC1	WMISSC2	WMISSC3	SEAMIS01	SEAMIS02	SEAMIS03	DAYMISS	BESTSCH1	BESTSCH2	BESTSCH3	WORSTSC1	WORSTSC2	WORSTSC3	GRADCOMP	AGESTOP	XSINGLSX	XSCTYPE	XTMSCHMN	XTRNSSCH	XDANGSCH	XSCHRISK	SCHWHY1	SCHWHY2	SCHWHY3	CSLEEP	CCHCARE	CHHCHORE	CNPAYWRK	CPAYWORK	CSCHOOL	CSTUDY	CPLAY	CHLDWORK	PAYLIKE1	PAYLIKE2	PAYLIKE3	PYNOLIK1	PYNOLIK2	PYNOLIK3	SCHWRK	SCHMISS	WRKINJ	WRKINJ1	WRKINJ2	WRKINJ3	PPVTLOW	PPVTHIGH	STRTHRPP	STRTMNPP	PPVT001	PPVT002	PPVT003	PPVT004	PPVT005	PPVT006	PPVT007	PPVT008	PPVT009	PPVT010	PPVT011	PPVT012	SET01ERR	PPVT013	PPVT014	PPVT015	PPVT016	PPVT017	PPVT018	PPVT019	PPVT020	PPVT021	PPVT022	PPVT023	PPVT024	SET02ERR	PPVT025	PPVT026	PPVT027	PPVT028	PPVT029	PPVT030	PPVT031	PPVT032	PPVT033	PPVT034	PPVT035	PPVT036	SET03ERR	PPVT037	PPVT038	PPVT039	PPVT040	PPVT041	PPVT042	PPVT043	PPVT044	PPVT045	PPVT046	PPVT047	PPVT048	SET04ERR	PPVT049	PPVT050	PPVT051	PPVT052	PPVT053	PPVT054	PPVT055	PPVT056	PPVT057	PPVT058	PPVT059	PPVT060	SET05ERR	PPVT061	PPVT062	PPVT063	PPVT064	PPVT065	PPVT066	PPVT067	PPVT068	PPVT069	PPVT070	PPVT071	PPVT072	SET06ERR	PPVT073	PPVT074	PPVT075	PPVT076	PPVT077	PPVT078	PPVT079	PPVT080	PPVT081	PPVT082	PPVT083	PPVT084	SET07ERR	PPVT085	PPVT086	PPVT087	PPVT088	PPVT089	PPVT090	PPVT091	PPVT092	PPVT093	PPVT094	PPVT095	PPVT096	SET08ERR	PPVT097	PPVT098	PPVT099	PPVT100	PPVT101	PPVT102	PPVT103	PPVT104	PPVT105	PPVT106	PPVT107	PPVT108	SET09ERR	PPVT109	PPVT110	PPVT111	PPVT112	PPVT113	PPVT114	PPVT115	PPVT116	PPVT117	PPVT118	PPVT119	PPVT120	SET10ERR	PPVT121	PPVT122	PPVT123	PPVT124	PPVT125	PPVT126	PPVT127	PPVT128	PPVT129	PPVT130	PPVT131	PPVT132	SET11ERR	PPVT133	PPVT134	PPVT135	PPVT136	PPVT137	PPVT138	PPVT139	PPVT140	PPVT141	PPVT142	PPVT143	PPVT144	SET12ERR	PPVT145	PPVT146	PPVT147	PPVT148	PPVT149	PPVT150	PPVT151	PPVT152	PPVT153	PPVT154	PPVT155	PPVT156	SET13ERR	PPVT157	PPVT158	PPVT159	PPVT160	PPVT161	PPVT162	PPVT163	PPVT164	PPVT165	PPVT166	PPVT167	PPVT168	SET14ERR	PPVT169	PPVT170	PPVT171	PPVT172	PPVT173	PPVT174	PPVT175	PPVT176	PPVT177	PPVT178	PPVT179	PPVT180	SET15ERR	PPVT181	PPVT182	PPVT183	PPVT184	PPVT185	PPVT186	PPVT187	PPVT188	PPVT189	PPVT190	PPVT191	PPVT192	SET16ERR	PPVT193	PPVT194	PPVT195	PPVT196	PPVT197	PPVT198	PPVT199	PPVT200	PPVT201	PPVT202	PPVT203	PPVT204	SET17ERR	FINHRPP	FINMNPP	CEILING	MINERR	language1	language2	source	score_ppvt	rscorelang_ppvt	CONDPP	YNOADQ01	YNOADQ02	PPFWLANG	PPCDLANG	STRTHRWM	STRTMRWM	LEVLREAD	LEVLWRIT	MATH01	MATH02	MATH03	MATH04	MATH05	MATH06	MATH07	MATH08	MATH09	MATH10	FINHRRWM	FINMNRWM	score_math	rscorelang_math	CONDRWAQ	YNORWM01	YNORWM02	CHEALTHY	CFODFRQ1	CFODFRQ2	CFODFRQ3	CFODFRQ4	CFODFRQ5	CFODFRQ6	CFODFRQ7	CFOODTOT	CFDDIV00	CFDDIV01	CFDDIV02	CFDDIV03	CFDDIV04	CFDDIV05	CFDDIV06	CFDDIV07	CFDDIV08	CFDDIV09	CFDDIV10	CFDDIV11	CFDDIV12	CFDDIV13	CFDIVTOT	MENARCHE	VOICE	HAIRCHIN	CANYHELP	WHOHELP	CHELP01	CHELP02	CHELP03	CHELP04	CHELP05	CHELP06	FRIEND	LEAD	INCGAME	HARDTALK	HELPCHLD	UNDERFIF	WORKWITH	WOTALK	WOHELP	PAYTALK	GRPMEM01	GRPMEM02	GRPMEM03	GRPMEM04	GRPMEM05	GRPMEM06	GRPMEM07	GRPMEM08	GRPATT01	GRPATT02	GRPATT03	GRPATT04	GRPATT05	GRPATT06	GRPATT07	GRPATT08	CFAMSON	CLADDER	CFARLAD	CHLPMV1	CHLPMV2	CHLPMV3	CHLPDWN1	CHLPDWN2	CHLPDWN3	CFAMDTR	CSCUSEFL	CNSCUSE	CHFUTURE	CGRDLIKE	CEXPGRAD	CYDRPOT1	CYDRPOT2	CYDRPOT3	TR1	TR2	TR3	SV1	SV2	TR4	SV5	SV6	AG1	AG2	AG3	PS1	PS2	PS7	PS3	SD1	SD2	WHYBAD1	WHYBAD2	WHYBAD3	PS4	PS8	SD3	AG4	SD4	PS5	SD5	TEABAD1	TEABAD2	TEABAD3	PS6	AG5	PS9	OBEY	NOTALK	LOVED	NOSUPP	SPEAK	FAIRPUN	SISLESS	TIMATT	BROLESS	BROFREE	SISFREE	PARWOR	DECISION	PARDEC	WHATDEC	MINDS	AMBITION	CCIRCUM1	CCIRCUM2	CREAS1	CREAS2	CRELCIRC	ETTMSTUD	ETYNOTIM	ETWISH	ETHMCNST
R28YRS	ET161006	11/29/2006	1	1	0	4	2	30	1	0	88	88	88	0	88	88	88	88	88	88	14	1	9	10	22	24	18	88	88	88	88	-88	88	88	88	88	88	88	9	0	2	2	0	6	1	2	0	88	88	88	88	88	88	1	0	0	88	88	88	49	108	11	20	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	3	1	1	77	4	2	1	4	2	3	3	4	1	4	1	2	1	77	3	2	1	77	77	3	77	5	2	4	3	1	77	3	2	1	2	77	3	4	2	77	77	1	77	77	1	4	2	3	77	77	1	6	2	2	77	3	77	77	77	4	77	77	77	77	8	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	11	50	108	21	4	4	3	46	 	1	88	88	7	7	11	55	2	2	419	45	8	4	3	1	3	4	7	40	12	25	5	 	1	88	88	1	0	1	0	1	0	1	0	3	 	0	0	0	0	0	0	0	1	1	0	1	0	0	4	88	0	0	1	2	1	1	1	1	1	1	6	2	1	3	2	88	88	88	88	88	0	0	0	0	0	0	0	0	88	88	88	88	88	88	88	88	2	6	8	2	15	88	20	14	88	2	1	88	12	14	1	88	88	88	1	2	2	4	3	1	3	1	1	1	1	4	3	4	1	1	4	88	88	88	4	4	1	1	4	2	4	88	88	88	99	99	99	1	4	1	4	1	2	4	2	4	4	4	4	1	3	5	0	12	3	77	88	88	4	1	88	88	1
R28YRS	ET161007	12/5/2006	1	1	0	4	2	30	1	0	88	88	88	0	88	88	88	88	88	88	10	5	9	10	20	22	7	88	88	88	88	-88	88	88	88	88	88	88	9	0	2.29999995231628	.300000011920929	0	7	1	4	0	88	88	88	88	88	88	1	0	0	88	88	88	37	108	10	20	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	2	4	3	1	2	1	77	4	4	2	3	1	1	77	1	1	2	4	2	1	4	77	3	3	4	2	4	1	77	3	77	3	77	1	4	2	3	77	4	77	4	3	77	77	3	2	1	2	77	3	4	4	2	77	77	77	77	77	4	2	3	77	3	1	6	77	77	4	3	77	77	77	4	1	77	77	77	8	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	10	55	108	25	4	4	3	45	 	1	88	88	7	7	11	15	2	2	419	55	8	3	4	1	1	3	7	26	11	35	3	 	1	88	88	2	0	1	0	1	0	1	0	3	 	1	1	1	0	0	0	0	1	0	0	1	0	0	6	0	88	88	1	1	1	1	99	1	1	1	9	2	1	3	2	88	88	88	88	88	0	0	0	0	0	0	0	0	88	88	88	88	88	88	88	88	2	3	6	2	12	15	1	14	5	2	1	88	11	12	1	88	88	88	1	1	1	2	3	1	4	4	1	2	1	3	3	3	2	1	4	88	88	88	4	3	1	1	4	2	4	88	88	88	99	99	99	1	4	2	3	1	1	4	1	4	3	4	4	0	88	88	88	37	3	77	88	88	4	1	88	88	1
R28YRS	ET161008	12/9/2006	1	1	0	4	1	40	1	0	88	88	88	0	88	88	88	88	88	88	0	9	10	5	20	18	16	88	88	88	88	-88	88	88	88	88	88	88	7	2	1	3	0	7	0	3	0	88	88	88	88	88	88	1	0	1	6	16	88	85	180	4	5	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	2	4	1	4	3	1	4	2	3	2	3	1	0	2	2	4	3	4	2	3	4	1	2	1	3	1	4	2	3	1	3	1	4	2	1	2	4	3	2	2	1	4	2	3	1	2	1	3	1	1	3	4	2	2	2	4	1	1	4	2	2	1	2	3	4	4	1	4	3	1	2	3	1	4	3	1	4	6	2	2	2	3	4	1	3	3	4	2	1	3	5	3	2	2	2	1	1	3	2	4	2	3	2	9	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	4	45	180	31	4	4	3	87	 	1	88	88	7	7	3	10	4	2	-79	5	8	4	79	1	79	3	5	-79	5	0	2	 	1	88	88	2	1	1	0	0	1	0	0	3	 	0	0	0	0	0	0	0	0	0	0	1	0	0	2	88	0	0	1	7	1	1	0	0	1	1	3	3	1	3	1	88	88	88	88	88	0	0	0	0	1	0	0	0	88	88	88	88	1	88	88	88	2	2	4	7	12	8	5	9	7	2	1	88	37	14	1	88	88	88	2	2	4	2	77	1	77	2	1	1	1	3	4	88	1	2	3	88	88	88	1	1	2	2	3	3	4	88	88	88	2	4	3	2	4	1	1	4	3	4	1	4	3	2	4	0	88	88	88	37	3	2	46	49	5	1	88	88	1
R28YRS	ET161009	12/16/2006	1	1	0	4	2	20	1	0	88	88	88	0	88	88	88	88	88	88	2	5	4	88	29	88	88	88	88	88	88	-88	88	88	88	88	88	88	8	1	2	2	0	5	.300000011920929	.300000011920929	0	88	88	88	88	88	88	3	0	0	88	88	88	73	180	9	20	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	2	4	3	1	1	3	2	3	2	4	1	4	2	2	4	1	3	3	1	4	3	2	4	3	4	5	2	1	3	3	4	2	3	4	1	3	1	3	4	77	2	2	3	77	1	4	2	1	2	4	3	2	2	3	4	2	3	1	2	1	2	1	3	3	4	3	2	1	2	3	3	4	1	2	1	2	3	5	4	3	2	3	1	3	3	2	2	4	1	4	3	2	1	1	3	1	1	3	1	1	1	3	3	5	3	1	1	4	3	2	3	1	1	2	2	3	8	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	9	58	180	39	 	4	2	 	 	1	88	88	7	7	8	20	4	3	3119	45	8	2	2	4	2	1	5	400	8	43	6	 	1	88	88	1	0	1	0	1	1	1	0	4	 	1	0	1	0	0	0	0	0	0	0	1	0	0	3	88	12	0	1	6	0	1	1	0	1	1	4	1	1	3	1	88	88	88	88	88	0	1	0	1	0	0	0	0	88	2	88	2	88	88	88	88	2	4	6	4	2	11	16	15	88	2	1	88	11	14	1	88	88	88	2	2	2	3	2	2	3	2	1	2	1	2	3	3	1	3	3	88	88	88	2	88	1	2	4	2	4	88	88	88	2	2	2	2	1	1	3	2	2	88	1	88	88	88	88	0	88	88	88	11	3	2	55	54	5	1	88	88	1
R28YRS	ET161010	12/22/2006	1	1	0	4	2	20	1	0	88	88	88	0	88	88	88	88	88	88	-77	10	6	5	11	24	23	88	88	88	88	-88	88	88	88	88	88	88	6	1	4	2	2	5	2	2	1	2	6	7	3	2	1	3	1	0	88	88	88	25	96	8	50	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	1	3	4	4	1	2	3	2	2	1	4	3	0	1	4	2	1	2	2	2	4	4	1	3	1	5	3	1	1	2	3	1	3	4	2	2	3	3	5	4	1	2	3	4	3	2	3	4	2	3	1	1	2	4	2	2	1	2	2	3	3	1	3	4	6	4	4	1	2	2	3	2	1	3	3	1	4	9	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	9	20	96	26	4	4	3	41	 	1	88	88	7	7	9	30	2	79	-79	-79	-79	79	79	79	79	79	-79	-79	10	0	0	 	0	7	88	2	0	1	0	1	0	1	0	3	 	1	0	0	0	0	0	0	1	0	0	1	0	0	4	88	0	0	1	1	0	1	0	1	0	1	4	3	2	2	3	88	88	88	88	88	0	0	0	0	0	0	0	0	88	88	88	88	88	88	88	88	2	2	5	2	4	9	5	14	19	2	1	88	9	14	0	11	8	3	3	1	1	2	2	1	2	4	1	1	2	1	1	1	1	1	1	2	15	88	1	2	2	1	77	77	77	88	88	88	4	2	2	1	2	3	1	1	1	2	4	1	2	2	4	1	1	1	0	14	5	4	66	51	6	0	3	1	0
R28YRS	ET161011	12/23/2006	1	1	0	4	2	30	1	0	88	88	88	0	88	88	88	88	88	88	5	1	9	88	24	22	25	88	88	88	88	-88	88	88	88	88	88	88	9	0	1	3	0	6	1	4	0	88	88	88	88	88	88	3	0	0	88	88	88	109	168	9	25	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	4	2	3	3	77	1	4	2	1	2	4	3	1	2	4	3	2	3	1	2	1	77	77	77	3	3	77	2	1	4	1	1	4	4	2	77	2	3	2	4	3	77	77	77	77	77	77	77	2	1	4	7	77	1	4	77	77	77	77	77	77	77	3	3	8	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	9	50	168	21	4	4	3	83	 	1	88	88	7	7	10	10	2	1	2056	45	8	2	2	4	2	4	7	31	10	35	6	 	1	88	88	1	0	1	0	1	0	1	0	3	 	1	0	1	0	0	0	1	1	1	0	1	0	0	7	88	0	0	1	2	1	1	1	1	1	1	4	2	1	3	2	88	88	88	88	88	0	0	0	0	0	0	0	0	88	88	88	88	88	88	88	88	2	8	9	2	15	88	8	20	88	2	1	88	11	14	1	88	88	88	1	1	2	2	2	1	2	2	1	4	1	1	4	4	1	2	3	88	88	88	4	4	2	1	3	1	4	88	88	88	3	2	1	1	4	1	4	1	1	4	1	4	4	4	1	0	88	88	88	11	4	4	88	88	3	1	88	88	1
R28YRS	ET161012	12/18/2006	1	1	0	4	1	25	1	1	1	88	88	0	88	88	88	88	88	88	-88	10	9	88	29	88	88	88	88	88	88	-88	88	88	88	88	88	88	9	3	4	0	0	5.30000019073486	1	1.29999995231628	0	88	88	88	88	88	88	1	0	0	88	88	88	61	120	9	10	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	4	1	2	3	4	3	1	1	4	2	3	1	1	2	4	3	3	4	3	2	4	4	1	4	4	6	2	4	1	2	1	3	4	2	3	2	1	2	5	1	2	1	2	4	3	4	3	4	4	1	3	8	4	1	3	3	2	1	4	1	3	2	4	1	5	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	9	45	120	25	4	4	3	48	 	1	88	88	2	7	10	5	1	1	-77	-77	-77	79	79	79	79	79	79	79	10	20	0	 	0	7	7	1	0	1	0	1	0	1	0	3	 	1	0	0	0	0	0	0	0	1	0	1	0	0	4	0	88	88	1	1	0	1	1	1	1	1	3	1	1	3	1	88	88	88	88	88	0	0	0	0	0	0	0	0	88	88	88	88	88	88	88	88	2	5	77	2	88	88	10	5	88	1	1	88	25	14	1	88	88	88	2	2	2	2	3	4	4	3	1	1	1	2	1	3	1	2	4	88	88	88	4	88	1	1	4	2	4	88	88	88	4	2	1	1	1	1	4	2	1	4	1	4	4	4	4	0	88	88	88	25	3	2	45	88	3	0	4	5	1
R28YRS	ET161013	12/8/2006	1	1	0	4	1	15	1	0	88	88	88	0	88	88	88	88	88	88	77	1	6	11	1	88	88	88	88	88	88	-88	88	88	88	88	88	88	8	1	2	0	0	6	1	4	0	88	88	88	88	88	88	1	0	0	88	88	88	1	120	10	0	4	3	1	1	4	1	2	3	3	2	1	3	2	2	1	3	1	3	3	3	4	3	4	1	1	4	1	3	4	4	1	3	3	1	2	1	4	3	2	2	4	3	1	1	1	2	3	4	1	3	1	4	1	2	1	2	3	2	1	1	3	2	1	4	7	4	1	2	3	4	3	1	1	4	3	1	4	4	2	2	4	1	2	3	1	2	3	3	3	4	7	2	4	4	2	4	4	4	3	3	2	3	3	6	4	3	3	4	4	2	3	4	1	2	4	3	6	4	3	4	2	4	2	4	2	2	3	4	4	8	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	10	50	120	50	4	4	3	39	 	1	88	88	7	7	7	20	1	1	-77	-77	-77	77	77	77	77	77	-77	-77	8	0	0	 	0	7	88	1	0	1	0	1	1	1	0	4	 	0	0	1	1	0	0	0	0	0	0	1	0	0	4	0	88	88	1	1	1	1	0	1	0	1	4	2	2	2	3	88	88	88	88	88	0	0	0	0	0	0	0	0	88	88	88	88	88	88	88	88	77	5	7	2	15	17	7	10	16	77	1	88	11	14	1	88	88	88	2	2	2	3	2	2	3	3	3	3	3	3	4	4	3	3	3	88	88	88	2	2	2	4	3	4	4	88	88	88	4	2	3	2	4	2	2	3	2	4	2	4	4	4	4	0	88	88	88	11	4	77	88	88	4	1	88	88	0
R28YRS	ET161014	12/12/2006	1	1	0	4	2	10	1	0	88	88	88	1	13	16	18	4	5	7	12	1	4	9	29	88	88	88	88	88	88	-88	88	88	88	88	88	88	7	1	2	0	0	8	2	2	0	88	88	88	88	88	88	1	0	0	88	88	88	1	96	8	0	4	3	3	3	4	1	1	3	4	2	2	1	4	2	1	4	3	3	2	1	4	3	4	2	4	2	1	3	4	4	1	2	1	2	2	2	3	3	3	2	4	3	2	1	2	3	4	3	4	4	1	6	3	1	1	3	2	1	2	4	2	3	3	4	4	4	1	3	3	4	3	1	1	3	2	1	1	4	2	1	3	1	1	3	2	2	1	4	4	1	5	3	2	4	2	2	4	1	3	3	4	1	1	10	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	8	40	96	38	4	4	3	31	 	1	88	88	7	7	9	30	1	2	322	6	8	4	2	1	1	2	9	46	10	15	3	 	1	88	88	2	0	1	0	1	0	1	0	3	 	1	0	0	0	0	0	0	0	0	0	0	0	0	2	0	88	88	1	1	1	1	1	1	1	1	1	77	3	3	2	88	88	88	88	88	0	0	0	0	0	0	0	0	88	88	88	88	88	88	88	88	77	2	4	2	4	14	5	7	15	77	1	88	11	14	1	88	88	88	2	1	2	2	2	3	4	4	2	2	2	4	4	4	4	4	4	88	88	88	2	4	2	2	4	2	4	88	88	88	4	2	2	2	4	1	4	2	1	4	2	4	4	4	4	0	88	88	88	11	5	77	88	88	6	1	88	88	0
R28YRS	ET161015	12/27/2006	1	1	0	4	2	20	1	0	88	88	88	1	16	88	88	5	88	88	4	5	6	10	18	19	24	88	88	88	88	-88	88	88	88	88	88	88	7	0	7	0	0	3	3	3	0	88	88	88	88	88	88	3	0	0	88	88	88	61	108	2	10	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	4	1	2	3	4	3	2	1	4	2	3	1	0	2	4	3	1	2	1	2	1	2	3	3	4	3	2	2	1	4	3	3	1	1	3	4	1	2	7	4	1	3	3	4	4	2	3	1	1	2	2	9	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	3	0	108	19	4	 	1	49	 	1	88	88	7	7	3	0	1	1	-88	-88	-88	88	88	88	88	88	-88	-88	3	40	 	 	0	88	88	1	0	1	0	1	0	1	1	4	 	1	0	1	0	0	0	0	0	0	0	1	0	0	3	0	88	88	1	1	0	1	0	1	0	1	4	2	1	2	2	88	88	88	88	88	0	0	0	0	1	0	0	0	88	88	88	88	1	88	88	88	2	2	4	2	3	4	17	14	19	2	88	88	11	14	1	88	88	88	3	1	2	2	4	1	3	4	1	2	1	1	3	4	1	1	4	88	88	88	2	88	2	2	4	2	4	88	88	88	4	3	2	1	2	1	3	2	2	88	2	3	3	88	4	0	88	88	88	11	5	3	41	66	6	1	88	88	0
R28YRS	ET161016	11/28/2006	1	1	0	4	1	60	1	0	88	88	88	0	88	88	88	88	88	88	0	6	5	9	3	29	88	88	88	88	88	-88	88	88	88	88	88	88	10	0	2	2	0	6	2	2	0	88	88	88	88	88	88	1	0	0	88	88	88	1	108	10	5	4	3	1	2	3	1	3	2	3	3	2	3	6	2	1	2	2	3	2	1	2	3	2	3	3	6	2	4	3	4	1	2	3	2	2	1	4	3	3	4	4	4	2	2	1	2	2	2	4	3	1	7	2	2	1	2	2	3	2	2	3	3	3	3	8	3	3	2	2	1	1	1	2	3	3	2	2	11	1	1	3	3	1	2	3	3	1	1	2	2	10	2	4	1	3	1	1	1	3	3	2	3	2	5	2	1	4	3	2	2	2	3	3	3	2	88	9	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	10	25	108	65	4	 	1	27	 	1	88	88	7	7	10	30	1	1	-88	-88	-88	88	88	88	88	88	-88	-88	11	0	 	 	1	88	88	2	0	1	0	1	0	1	0	3	 	1	0	0	1	0	0	0	0	0	0	1	0	0	4	88	0	0	1	2	1	1	1	1	1	1	7	2	1	2	2	88	88	88	88	88	0	0	0	0	0	0	0	0	88	88	88	88	88	88	88	88	1	7	8	77	88	88	77	88	88	1	77	88	33	4	1	88	88	88	3	77	77	77	77	77	77	77	77	77	77	77	77	77	77	77	77	88	88	88	4	77	1	77	77	77	77	88	88	88	77	77	77	1	4	77	77	77	77	1	77	1	4	4	4	77	88	88	88	33	2	77	88	88	3	1	88	88	1
