CHILDCODE	GRPIDR4	HHMEMR4	GROUPR4	LEADMR4	BENFTR41	BENFTR42	BENFTR43
180050	3	2	33	0	4	6	88
180051	1	1	26	1	6	13	14
180051	2	2	26	0	13	5	14
180051	3	1	35	0	6	5	88
180052	1	1	18	1	14	7	88
180052	2	2	33	0	4	14	88
180052	3	88	 	 	 	 	 
180053	1	1	35	0	4	2	13
180053	2	2	33	0	4	13	88
180053	3	80	18	0	13	4	88
180054	1	1	35	0	4	3	88
180054	2	80	18	0	4	13	88
180054	3	88	 	 	 	 	 
180055	1	1	18	0	4	6	88
180055	2	1	2	0	2	4	88
180055	3	2	33	0	4	6	88
180056	1	1	35	0	12	4	88
180056	2	2	33	0	4	13	88
180056	3	80	18	0	13	4	88
180057	1	1	5	0	13	7	88
180057	2	1	18	1	4	7	88
180057	3	2	23	0	4	13	88
180058	1	1	5	0	13	7	88
180058	2	2	23	0	4	7	13
180058	3	2	18	0	7	13	88
180059	1	1	24	0	2	4	88
180059	2	2	33	0	4	13	3
180059	3	80	18	0	13	4	88
180060	1	1	2	0	3	5	88
180060	2	2	23	0	7	13	88
180060	3	2	18	0	7	4	13
180061	1	1	24	0	3	1	13
180061	2	2	23	0	5	4	6
180061	3	2	26	0	14	13	88
180062	1	1	5	0	5	4	88
180062	2	2	18	0	9	13	88
180062	3	2	26	0	5	7	13
180063	1	2	33	0	4	13	88
180063	2	1	35	0	4	88	88
180063	3	80	18	0	13	88	88
180064	1	1	34	0	2	1	4
180064	2	2	33	0	4	1	13
180064	3	80	18	0	13	5	4
180065	1	1	5	1	5	4	88
180065	2	1	35	0	4	13	88
180065	3	6	18	0	7	13	88
180066	1	2	23	0	4	9	88
180066	2	2	2	0	1	2	88
180066	3	80	18	0	4	6	88
180067	1	1	5	0	5	4	88
180067	2	1	35	0	4	13	88
180067	3	9	23	1	7	4	88
180068	1	1	24	0	6	5	88
180068	2	1	35	0	6	5	88
180068	3	2	31	0	1	13	7
180069	1	1	2	0	3	6	88
180069	2	1	16	1	6	5	88
180069	3	2	33	0	6	12	88
180070	1	1	16	0	6	5	88
180070	2	1	35	0	5	6	88
180070	3	2	26	0	14	13	12
180071	1	1	35	0	6	5	88
180071	2	2	23	0	6	4	88
180071	3	1	18	0	14	13	7
180072	1	1	24	0	6	5	4
180072	2	1	35	0	5	6	88
180072	3	2	23	0	3	12	88
180073	1	1	5	1	5	3	88
180073	2	1	26	1	5	13	88
180073	3	2	33	0	4	14	13
180074	1	3	35	0	2	4	13
180074	2	80	18	0	13	5	88
180074	3	88	 	 	 	 	 
180075	1	1	24	0	6	5	88
180075	2	1	35	0	6	5	88
180075	3	2	23	0	6	4	88
180076	1	2	33	0	4	2	88
180076	2	1	16	0	4	6	88
180076	3	80	18	0	4	6	13
180077	1	1	2	0	4	13	88
180077	2	2	23	0	4	14	88
180077	3	2	18	0	13	7	88
180079	1	1	35	0	3	5	88
180079	2	2	18	0	7	4	13
180079	3	2	23	0	5	4	88
180080	1	3	35	0	4	13	1
180080	2	3	16	0	1	4	13
180080	3	88	 	 	 	 	 
180081	1	1	35	0	2	4	88
180081	2	1	16	0	13	4	88
180081	3	80	18	0	13	4	88
180082	1	1	24	0	3	6	4
180082	2	1	35	1	6	5	88
180082	3	2	23	0	6	5	88
180083	1	1	24	0	10	2	88
180083	2	80	18	0	4	6	88
180083	3	88	 	 	 	 	 
180084	1	2	33	1	4	1	13
180084	2	1	35	1	4	13	5
180084	3	80	18	0	4	13	88
180085	1	80	18	0	4	6	88
180085	2	2	33	1	4	1	88
180085	3	2	10	1	2	4	13
180086	1	1	16	0	13	88	88
180086	2	88	 	 	 	 	 
180086	3	88	 	 	 	 	 
180087	1	80	18	0	7	14	88
180087	2	2	33	0	4	13	88
180087	3	1	35	0	1	4	13
180088	1	1	34	0	13	6	88
180088	2	5	33	0	6	14	88
180088	3	80	18	0	7	88	88
180089	1	1	35	0	4	2	88
180089	2	1	16	0	12	2	13
180089	3	10	33	0	2	3	4
180090	1	1	5	0	7	4	5
180090	2	1	18	0	4	13	9
180090	3	2	23	0	5	4	88
180091	1	1	16	0	6	4	88
180091	2	1	35	0	6	4	88
180091	3	2	23	0	6	4	88
180092	1	1	16	1	12	5	6
180092	2	1	35	0	13	5	6
180092	3	2	26	0	14	13	12
180093	1	2	23	0	14	4	88
180093	2	2	18	0	7	13	88
180093	3	88	 	 	 	 	 
180094	1	1	5	0	5	3	7
180094	2	1	35	0	3	4	88
180094	3	2	26	0	13	4	7
180095	1	80	18	0	14	7	88
180095	2	4	33	0	4	13	88
180095	3	80	35	0	1	13	88
180096	1	1	5	0	5	3	88
180096	2	1	26	0	7	13	88
180096	3	2	26	0	4	13	88
180100	1	6	28	0	5	4	88
180100	2	6	35	0	13	1	88
180100	3	88	 	 	 	 	 
190001	1	2	31	0	1	2	88
190001	2	2	26	0	5	6	7
190001	3	1	35	0	5	4	88
190002	1	2	33	0	6	5	4
190002	2	2	26	0	14	13	12
190002	3	2	35	0	6	5	88
190003	1	1	18	0	14	13	88
190003	2	1	31	0	1	3	88
190003	3	1	33	0	4	13	88
190004	1	2	35	0	4	2	88
190004	2	2	33	0	4	13	88
190004	3	80	18	0	13	4	88
190005	1	2	18	0	14	4	13
190005	2	2	33	0	4	13	88
190005	3	88	 	 	 	 	 
190006	1	1	31	0	1	2	3
190006	2	1	26	0	4	7	14
190006	3	2	18	0	7	5	14
190007	1	2	23	0	4	7	88
190007	2	88	 	 	 	 	 
190007	3	88	 	 	 	 	 
190008	1	1	35	0	5	3	88
190008	2	2	23	0	7	4	88
190008	3	2	26	0	13	14	5
190009	1	2	23	0	13	4	88
190009	2	1	5	1	3	5	88
190009	3	1	35	1	1	5	14
190010	1	2	26	0	5	7	88
190010	2	2	23	0	4	13	88
190010	3	1	26	0	5	7	88
190011	1	3	23	0	4	6	5
190011	2	3	26	0	13	14	5
190011	3	88	 	 	 	 	 
190012	1	1	18	0	14	13	4
190012	2	1	33	0	4	13	88
190012	3	88	 	 	 	 	 
190014	1	1	35	0	6	5	88
190014	2	2	23	0	6	5	88
190014	3	2	26	0	14	13	1
190015	1	1	33	0	4	13	88
190015	2	80	18	0	13	4	88
190015	3	88	 	 	 	 	 
190016	1	11	18	0	14	4	13
190016	2	2	31	0	3	1	88
190016	3	1	35	1	4	13	88
190017	1	2	14	0	6	5	88
190017	2	2	23	0	6	5	88
190017	3	1	14	0	6	5	88
190018	1	1	35	0	2	4	88
190018	2	2	33	0	13	4	2
190018	3	80	18	0	13	4	88
190019	1	2	23	0	6	5	88
190019	2	2	26	0	14	13	12
190019	3	2	31	0	1	13	12
190020	1	17	31	0	1	12	5
190020	2	17	26	0	14	13	1
190020	3	88	 	 	 	 	 
190021	1	2	18	0	14	7	13
190021	2	2	33	0	4	13	88
190021	3	88	 	 	 	 	 
190022	1	1	31	0	3	5	13
190022	2	1	23	0	4	14	88
190022	3	1	26	0	5	7	14
190024	1	3	23	1	14	4	88
190024	2	3	35	0	13	4	88
190024	3	3	26	0	7	13	88
190025	1	2	33	1	4	14	88
190025	2	2	18	0	5	7	13
190025	3	88	 	 	 	 	 
190026	1	2	18	0	14	13	7
190026	2	2	35	0	4	13	88
190026	3	2	33	0	4	13	88
190028	1	2	23	0	4	14	88
190028	2	9	18	0	7	13	88
190028	3	88	 	 	 	 	 
190029	1	2	33	0	4	13	88
190029	2	1	24	0	3	1	88
190029	3	88	 	 	 	 	 
190030	1	80	26	0	5	13	88
190030	2	1	14	1	12	10	88
190030	3	88	 	 	 	 	 
190031	1	1	35	0	4	5	13
190031	2	2	33	0	13	4	88
190031	3	2	18	0	13	4	5
190032	1	2	33	0	2	4	88
190032	2	2	35	0	4	13	88
190032	3	88	 	 	 	 	 
190033	1	2	33	0	2	4	88
190033	2	2	18	0	4	14	88
190033	3	88	 	 	 	 	 
190034	1	2	33	0	2	4	13
190034	2	1	35	0	1	2	4
190034	3	2	18	0	14	4	88
190035	1	80	18	0	14	7	88
190035	2	2	33	0	4	5	88
190035	3	88	 	 	 	 	 
190036	1	2	33	0	4	2	88
190036	2	1	35	0	2	4	13
190036	3	2	18	0	14	4	13
190037	1	1	23	1	6	3	1
190037	2	1	35	0	6	5	88
190037	3	1	18	0	14	13	88
190038	1	2	33	0	13	2	4
190038	2	88	 	 	 	 	 
190038	3	88	 	 	 	 	 
190039	1	7	26	0	5	12	88
190039	2	88	 	 	 	 	 
190039	3	88	 	 	 	 	 
190040	1	16	35	0	4	2	88
190040	2	88	 	 	 	 	 
190040	3	88	 	 	 	 	 
190041	1	10	16	0	1	4	5
190041	2	2	23	0	6	5	88
190041	3	10	35	0	5	6	88
190042	1	2	23	0	4	14	88
190042	2	2	35	1	14	5	88
190042	3	88	 	 	 	 	 
190043	1	2	23	1	6	5	88
190043	2	2	26	0	14	13	12
190043	3	2	35	0	6	5	88
190044	1	1	33	0	2	4	88
190044	2	80	18	0	4	14	88
190044	3	88	 	 	 	 	 
190045	1	2	26	0	5	13	6
190045	2	2	35	0	4	13	14
190045	3	88	 	 	 	 	 
190046	1	1	35	0	4	13	88
190046	2	2	33	0	13	4	88
190046	3	80	18	0	4	13	88
190047	1	1	33	0	13	4	88
190047	2	88	 	 	 	 	 
190047	3	88	 	 	 	 	 
190048	1	1	35	0	13	3	4
190048	2	2	35	0	2	4	13
190048	3	2	33	0	4	13	88
190049	1	2	31	0	3	1	88
190049	2	2	33	0	4	13	88
190049	3	88	 	 	 	 	 
190050	1	2	26	0	5	7	4
190050	2	2	23	0	4	13	88
190050	3	5	31	0	1	3	88
190051	1	2	18	0	14	13	88
190051	2	80	35	1	4	13	88
190051	3	2	31	0	3	1	88
190052	1	2	23	0	6	5	88
190052	2	2	31	0	1	3	12
190052	3	2	26	1	14	13	12
190053	1	1	35	0	6	5	88
190053	2	1	33	0	6	5	88
190053	3	88	 	 	 	 	 
190054	1	1	23	0	14	4	88
190054	2	6	26	1	5	7	13
190054	3	6	35	0	3	13	88
190055	1	2	31	0	5	1	88
190055	2	2	23	0	4	7	88
190055	3	2	18	0	7	14	88
190056	1	1	35	0	4	13	88
190056	2	2	33	0	13	3	4
190056	3	80	18	0	13	4	88
190057	1	80	18	0	14	13	88
190057	2	2	31	1	3	1	88
190057	3	2	23	0	4	13	88
190058	1	1	23	0	4	14	88
190058	2	88	 	 	 	 	 
190058	3	88	 	 	 	 	 
190059	1	1	35	0	2	4	88
190059	2	1	23	0	13	4	88
190059	3	1	18	0	4	13	88
190060	1	2	33	0	4	13	88
190060	2	2	35	0	13	4	3
190060	3	2	18	0	4	13	2
190061	1	80	18	0	14	7	88
190061	2	80	26	0	5	13	88
190061	3	80	35	0	4	13	88
190062	1	2	33	0	2	4	13
190062	2	2	35	0	4	13	88
190062	3	88	 	 	 	 	 
190063	1	1	35	0	6	5	88
190063	2	1	16	0	6	5	88
190063	3	2	23	0	6	5	88
190064	1	1	18	0	14	7	88
190064	2	1	33	0	13	4	88
190064	3	1	35	0	13	4	88
190065	1	80	26	1	13	5	88
190065	2	7	35	0	4	13	88
190065	3	9	23	0	4	13	88
190066	1	1	33	0	4	12	88
190066	2	80	18	0	4	13	88
190066	3	88	 	 	 	 	 
190067	1	2	23	0	4	14	88
190067	2	2	18	0	5	13	88
190067	3	88	 	 	 	 	 
190068	1	1	35	0	4	12	88
190068	2	1	33	0	13	4	88
190068	3	80	18	0	4	13	88
190069	1	2	23	0	4	14	88
190069	2	1	26	0	7	5	88
190069	3	88	 	 	 	 	 
190070	1	1	35	0	4	13	88
190070	2	2	33	0	1	4	13
190070	3	80	18	0	4	13	88
190071	1	1	23	0	4	14	88
190071	2	1	35	0	14	13	88
190071	3	88	 	 	 	 	 
190072	1	2	33	0	6	5	88
190072	2	2	18	0	14	13	12
190072	3	88	 	 	 	 	 
190073	1	2	23	0	4	14	88
190073	2	2	35	0	3	14	88
190073	3	88	 	 	 	 	 
190076	1	80	26	0	5	6	4
190076	2	1	31	0	5	7	88
190076	3	2	33	0	6	3	4
190079	1	4	35	0	6	5	88
190079	2	4	23	0	6	5	88
190079	3	4	26	0	14	13	5
190080	1	1	33	1	6	5	88
190080	2	1	35	0	6	5	88
190080	3	88	 	 	 	 	 
190082	1	1	33	0	4	14	88
190082	2	1	26	0	5	7	13
190082	3	88	 	 	 	 	 
190083	1	2	23	0	4	13	88
190083	2	2	26	0	5	13	88
190083	3	1	35	0	4	14	88
190084	1	16	35	0	2	13	4
190084	2	1	33	0	4	3	13
190084	3	1	18	0	4	13	88
190085	1	1	33	0	4	13	2
190085	2	1	35	0	4	13	88
190085	3	88	 	 	 	 	 
190086	1	1	16	0	6	5	88
190086	2	1	35	0	6	4	5
190086	3	2	23	0	4	6	5
190087	1	80	18	0	14	7	88
190087	2	2	33	0	4	13	88
190087	3	80	35	0	4	13	88
190088	1	2	33	0	4	2	88
190088	2	2	35	0	13	2	14
190088	3	80	18	0	14	4	88
190089	1	1	18	0	14	4	88
190089	2	1	33	0	4	13	88
190089	3	88	 	 	 	 	 
190090	1	1	31	0	1	13	12
190090	2	2	33	0	6	5	88
190090	3	2	26	0	14	13	1
190091	1	1	35	0	4	5	3
190091	2	2	33	0	13	4	88
190091	3	80	18	0	5	13	4
190092	1	2	23	0	14	13	88
190092	2	2	26	0	7	5	88
190092	3	88	 	 	 	 	 
190093	1	80	35	0	4	13	88
190093	2	2	18	0	14	7	88
190093	3	1	16	1	4	13	88
190094	1	2	23	0	4	13	88
190094	2	2	18	0	14	7	88
190094	3	88	 	 	 	 	 
190095	1	2	33	0	2	13	88
190095	2	2	18	0	13	4	12
190095	3	88	 	 	 	 	 
190096	1	1	35	0	13	4	88
190096	2	2	33	0	4	5	13
190096	3	80	18	1	4	5	88
190097	1	8	33	1	6	4	88
190097	2	88	 	 	 	 	 
190097	3	88	 	 	 	 	 
190098	1	2	33	0	4	13	2
190098	2	2	35	0	2	13	88
190098	3	7	18	0	14	13	88
190099	1	80	18	0	14	4	13
190099	2	2	33	0	4	13	88
190099	3	88	 	 	 	 	 
190100	1	1	5	0	5	3	88
190100	2	1	23	0	7	4	6
190100	3	1	26	0	13	14	88
200001	1	1	33	1	4	3	5
200001	2	1	35	0	4	6	88
200001	3	80	26	0	5	4	6
200002	1	2	18	0	14	12	88
200002	2	2	35	0	2	4	88
200002	3	88	 	 	 	 	 
200003	1	1	2	0	3	6	13
200003	2	2	33	0	3	14	88
200003	3	80	26	0	5	6	13
200004	1	1	2	1	2	5	1
200004	2	1	34	0	5	2	13
200004	3	1	11	1	5	2	12
200005	1	80	26	0	2	5	88
200005	2	80	18	0	14	13	88
200005	3	88	 	 	 	 	 
200006	1	2	30	1	10	6	88
200006	2	1	35	0	6	14	13
200006	3	88	 	 	 	 	 
200007	1	2	33	0	3	14	13
200007	2	80	18	0	13	14	88
200007	3	80	26	0	5	6	14
200008	1	2	33	0	5	13	12
200008	2	2	35	1	2	5	88
200008	3	2	18	0	14	5	88
200009	1	1	33	0	5	13	12
200009	2	1	18	0	14	5	13
200009	3	1	35	0	14	5	3
200010	1	80	26	0	5	6	88
200010	2	88	 	 	 	 	 
200010	3	88	 	 	 	 	 
200011	1	2	2	0	3	4	14
200011	2	1	33	0	3	88	88
200011	3	80	26	0	5	4	13
200012	1	80	26	1	2	5	13
200012	2	80	18	0	14	13	88
200012	3	80	35	1	4	6	2
200013	1	1	2	0	3	14	13
200013	2	2	33	0	4	6	88
200013	3	80	26	0	5	6	14
200014	1	80	18	0	14	5	13
200014	2	1	34	0	5	13	12
200014	3	2	33	0	5	2	13
200015	1	2	33	0	5	13	88
200015	2	2	18	0	13	14	5
200015	3	88	 	 	 	 	 
200016	1	2	33	0	5	13	2
200016	2	2	18	0	14	2	5
200016	3	2	35	0	5	2	88
200018	1	80	26	0	5	2	12
200018	2	80	18	0	14	13	88
200018	3	1	2	0	4	2	88
200019	1	1	35	0	2	5	13
200019	2	80	18	0	14	5	88
200019	3	1	34	0	2	5	13
200020	1	1	2	0	3	14	6
200020	2	80	26	0	5	6	13
200020	3	88	 	 	 	 	 
200021	1	1	35	1	1	12	13
200021	2	2	18	0	14	5	88
200021	3	2	33	0	4	13	88
200022	1	80	26	1	5	2	13
200022	2	80	18	0	14	88	88
200022	3	88	 	 	 	 	 
200023	1	1	33	0	12	88	88
200023	2	88	 	 	 	 	 
200023	3	88	 	 	 	 	 
200024	1	1	34	0	6	13	5
200024	2	2	33	0	5	2	88
200024	3	80	18	0	14	5	88
200025	1	1	33	0	3	6	88
200025	2	80	26	0	6	13	88
200025	3	88	 	 	 	 	 
200026	1	80	18	0	14	12	88
200026	2	80	26	0	2	5	13
200026	3	1	35	1	6	4	2
200027	1	2	16	0	6	5	13
200027	2	2	18	0	14	5	13
200027	3	88	 	 	 	 	 
200028	1	1	26	0	5	7	88
200028	2	1	18	0	6	13	88
200028	3	4	33	0	3	6	88
200029	1	80	26	0	5	2	88
200029	2	80	18	0	14	13	88
200029	3	80	2	0	4	3	88
200030	1	80	26	0	5	13	88
200030	2	80	18	0	14	13	88
200030	3	1	16	0	1	2	88
200031	1	2	33	0	12	5	88
200031	2	2	18	0	14	5	13
200031	3	88	 	 	 	 	 
200032	1	80	26	0	5	14	13
200032	2	2	18	0	14	13	88
200032	3	88	 	 	 	 	 
200033	1	 	 	 	 	 	 
200033	2	 	 	 	 	 	 
200033	3	 	 	 	 	 	 
200036	1	80	26	0	2	5	13
200036	2	80	18	0	14	13	88
200036	3	88	 	 	 	 	 
200037	1	80	18	1	14	13	88
200037	2	80	26	0	2	5	13
200037	3	88	 	 	 	 	 
200038	1	2	33	0	3	4	88
200038	2	2	18	0	14	13	88
200038	3	80	26	0	5	13	4
200039	1	1	33	0	3	6	88
200039	2	15	18	0	14	13	88
200039	3	80	26	0	14	3	13
200040	1	1	35	0	5	12	14
200040	2	1	33	0	13	3	4
200040	3	1	18	0	5	14	13
200041	1	1	33	0	3	13	88
200041	2	88	 	 	 	 	 
200041	3	88	 	 	 	 	 
200042	1	80	18	0	14	13	88
200042	2	2	23	0	4	13	88
200042	3	80	35	0	4	2	88
200043	1	2	33	0	3	13	88
200043	2	88	 	 	 	 	 
200043	3	88	 	 	 	 	 
200044	1	1	33	0	5	13	88
200044	2	1	18	0	14	4	5
200044	3	1	35	0	13	12	5
200045	1	80	26	0	5	2	13
200045	2	2	35	0	4	88	88
200045	3	80	18	0	14	13	88
200046	1	1	33	0	5	13	88
200046	2	1	18	0	5	12	4
200046	3	88	 	 	 	 	 
200047	1	80	26	0	5	2	13
200047	2	80	18	0	14	13	88
200047	3	80	35	0	4	2	88
200048	1	80	26	0	5	14	13
200048	2	1	2	0	3	13	88
200048	3	2	33	0	3	14	88
200049	1	80	26	0	5	2	13
200049	2	80	18	0	14	13	88
200049	3	2	23	1	6	4	88
200050	1	80	18	0	5	13	14
200050	2	1	18	0	1	5	14
200050	3	2	33	0	5	13	88
200051	1	2	33	0	2	5	88
200051	2	1	34	0	2	13	88
200051	3	80	18	0	14	13	5
200052	1	80	26	0	5	2	88
200052	2	80	18	0	14	13	88
200052	3	1	2	0	4	2	88
200053	1	1	2	0	3	13	14
200053	2	2	33	0	3	4	88
200053	3	80	26	0	5	4	88
200054	1	1	18	1	14	5	13
200054	2	1	34	0	5	2	13
200054	3	2	33	0	2	5	88
200055	1	1	2	0	3	14	13
200055	2	2	33	0	3	14	13
200055	3	80	26	0	5	13	88
200056	1	80	26	0	5	2	7
200056	2	80	18	0	14	13	88
200056	3	80	2	0	4	2	88
200057	1	1	18	1	14	2	5
200057	2	1	34	0	2	5	4
200057	3	1	35	1	13	5	4
200058	1	1	35	0	2	5	4
200058	2	80	18	0	14	13	5
200058	3	1	2	0	2	5	3
200059	1	1	2	0	3	14	13
200059	2	2	33	0	3	6	88
200059	3	80	26	0	5	14	13
200060	1	80	26	0	5	2	88
200060	2	80	18	0	14	13	88
200060	3	1	35	1	4	6	88
200061	1	1	2	0	3	13	4
200061	2	2	33	0	3	5	14
200061	3	80	26	0	5	14	6
200062	1	1	35	0	12	13	88
200062	2	2	35	0	1	13	88
200062	3	1	34	0	1	12	88
200063	1	80	2	0	2	4	88
200063	2	80	26	0	5	2	13
200063	3	80	18	0	14	13	88
200064	1	0	34	0	5	12	4
200064	2	6	33	0	13	5	88
200064	3	80	18	0	14	5	13
200065	1	80	26	0	5	13	88
200065	2	80	18	0	14	13	88
200065	3	1	35	0	4	2	88
200066	1	1	18	1	14	5	13
200066	2	1	34	0	2	5	13
200066	3	2	18	0	2	14	13
200067	1	80	26	0	5	2	88
200067	2	88	 	 	 	 	 
200067	3	88	 	 	 	 	 
200068	1	1	34	0	12	88	88
200068	2	1	26	0	13	12	88
200068	3	2	33	0	12	88	88
200069	1	1	35	0	5	13	88
200069	2	80	18	0	5	14	13
200069	3	1	34	1	2	5	13
200070	1	80	18	0	14	12	88
200070	2	88	 	 	 	 	 
200070	3	88	 	 	 	 	 
200071	1	1	2	0	3	6	14
200071	2	2	33	0	3	13	14
200071	3	80	26	0	5	6	14
200072	1	1	35	0	12	13	88
200072	2	1	33	0	12	13	88
200072	3	88	 	 	 	 	 
200073	1	1	16	1	13	12	88
200073	2	1	35	1	12	13	88
200073	3	2	16	0	7	88	88
200074	1	2	33	0	3	14	88
200074	2	2	2	0	3	6	13
200074	3	80	26	0	5	14	88
200075	1	12	35	1	2	5	13
200075	2	12	16	0	2	5	88
200075	3	88	 	 	 	 	 
200076	1	80	26	1	2	5	13
200076	2	80	18	0	14	12	88
200076	3	80	35	0	4	2	88
200077	1	80	26	0	2	5	13
200077	2	80	18	0	14	13	88
200077	3	80	35	0	4	2	88
200078	1	3	18	0	14	5	13
200078	2	2	34	1	6	5	12
200078	3	2	35	0	5	4	13
200079	1	1	18	0	14	88	88
200079	2	80	26	0	2	5	13
200079	3	88	 	 	 	 	 
200080	1	1	2	1	3	13	14
200080	2	2	33	0	3	88	88
200080	3	80	26	0	5	6	14
200081	1	80	26	0	2	5	13
200081	2	80	18	0	14	13	88
200081	3	1	2	0	2	4	88
200082	1	3	34	0	2	4	5
200082	2	80	18	0	14	5	88
200082	3	88	 	 	 	 	 
200083	1	1	18	1	14	13	5
200083	2	1	34	0	5	4	13
200083	3	2	33	0	6	3	2
200084	1	1	16	0	6	13	88
200084	2	2	33	0	3	7	88
200084	3	80	26	0	5	6	88
200085	1	1	16	0	6	13	88
200085	2	2	33	0	3	4	88
200085	3	80	26	1	5	13	6
200086	1	1	2	0	3	88	88
200086	2	4	33	0	3	88	88
200086	3	80	26	0	5	6	14
200087	1	80	18	0	5	13	14
200087	2	1	34	0	2	5	13
200087	3	2	33	0	5	12	13
200088	1	1	2	1	4	3	14
200088	2	2	33	0	3	4	14
200088	3	80	26	0	6	14	13
200089	1	80	18	0	14	13	5
200089	2	1	35	0	5	12	13
200089	3	1	2	0	2	4	5
200090	1	1	2	0	3	13	6
200090	2	2	33	0	3	13	88
200090	3	80	18	0	13	14	88
200091	1	1	2	0	3	7	88
200091	2	2	33	0	3	14	88
200091	3	80	18	0	13	6	88
200092	1	80	18	0	14	13	88
200092	2	80	35	0	2	4	88
200092	3	88	 	 	 	 	 
200093	1	2	33	1	5	14	4
200093	2	2	18	0	14	5	88
200093	3	2	35	0	5	13	12
200094	1	80	18	1	14	13	88
200094	2	88	 	 	 	 	 
200094	3	88	 	 	 	 	 
200095	1	1	2	0	3	13	6
200095	2	2	33	0	3	13	88
200095	3	80	18	0	14	13	88
200096	1	1	34	0	12	88	88
200096	2	2	33	0	13	88	88
200096	3	88	 	 	 	 	 
200097	1	1	18	1	14	13	12
200097	2	1	34	1	5	2	13
200097	3	2	33	1	4	12	88
200098	1	80	18	1	14	13	88
200098	2	80	35	1	6	2	4
200098	3	88	 	 	 	 	 
200099	1	1	18	0	14	4	13
200099	2	80	18	0	5	14	13
200099	3	1	34	0	5	4	12
200100	1	1	34	0	12	13	88
200100	2	2	32	0	12	13	88
200100	3	88	 	 	 	 	 
