CHILDCODE	IMEVIDR4	RKEVR4	LOSS09R4	LOSS10R4	LOSS11R4	LOSS12R4	LOSS13R4	RESEVR41	RESEVR42	RESEVR43
160015	2	88	 	 	 	 	 	 	 	 
160015	3	88	 	 	 	 	 	 	 	 
160016	1	1	 	2	 	 	 	1	88	88
160016	2	29	 	 	 	4	 	1	88	88
160016	3	14	 	1	 	 	 	7	88	88
160017	1	35	 	 	 	4	 	6	12	16
160017	2	45	 	 	4	 	 	2	16	1
160017	3	14	 	 	 	2	 	7	88	88
160018	1	39	 	 	3	 	 	20	18	17
160018	2	14	 	 	 	2	 	22	18	17
160018	3	88	 	 	 	 	 	 	 	 
160019	1	14	 	 	1	 	 	7	88	88
160019	2	88	 	 	 	 	 	 	 	 
160019	3	88	 	 	 	 	 	 	 	 
160020	1	47	 	2	2	2	2	20	2	88
160020	2	12	 	2	2	2	 	88	88	88
160020	3	38	 	 	 	 	3	88	88	88
160021	1	45	 	 	3	3	 	9	7	88
160021	2	47	1	1	1	1	1	2	7	88
160021	3	12	 	 	1	1	1	7	88	88
160022	1	88	 	 	 	 	 	 	 	 
160022	2	88	 	 	 	 	 	 	 	 
160022	3	88	 	 	 	 	 	 	 	 
160023	1	88	 	 	 	 	 	 	 	 
160023	2	88	 	 	 	 	 	 	 	 
160023	3	88	 	 	 	 	 	 	 	 
160024	1	88	 	 	 	 	 	 	 	 
160024	2	88	 	 	 	 	 	 	 	 
160024	3	88	 	 	 	 	 	 	 	 
160025	1	88	 	 	 	 	 	 	 	 
160025	2	88	 	 	 	 	 	 	 	 
160025	3	88	 	 	 	 	 	 	 	 
160026	1	16	 	 	 	 	3	16	88	88
160026	2	37	 	 	 	2	 	16	88	88
160026	3	14	2	2	 	 	 	88	88	88
160027	1	34	4	 	 	 	 	2	88	88
160027	2	88	 	 	 	 	 	 	 	 
160027	3	88	 	 	 	 	 	 	 	 
160028	1	47	 	1	1	1	1	7	88	88
160028	2	12	 	1	1	1	1	7	88	88
160028	3	88	 	 	 	 	 	 	 	 
160029	1	14	 	 	 	2	 	18	22	7
160029	2	88	 	 	 	 	 	 	 	 
160029	3	88	 	 	 	 	 	 	 	 
160030	1	37	 	 	 	2	 	16	88	88
160030	2	1	 	 	 	2	 	1	2	88
160030	3	88	 	 	 	 	 	 	 	 
160031	1	88	 	 	 	 	 	 	 	 
160031	2	88	 	 	 	 	 	 	 	 
160031	3	88	 	 	 	 	 	 	 	 
160032	1	47	 	2	 	 	 	20	16	88
160032	2	1	 	 	 	3	 	16	20	88
160032	3	88	 	 	 	 	 	 	 	 
160033	1	36	 	2	 	 	 	6	11	22
160033	2	12	 	 	 	3	 	12	10	1
160033	3	47	 	 	 	2	 	2	1	6
160034	1	12	 	2	2	 	 	18	17	16
160034	2	88	 	 	 	 	 	 	 	 
160034	3	88	 	 	 	 	 	 	 	 
160035	1	38	 	3	3	3	3	20	16	88
160035	2	37	 	 	2	 	 	20	88	88
160035	3	47	2	 	 	 	 	7	88	88
160036	1	1	 	 	 	3	3	2	1	88
160036	2	47	 	3	 	 	 	1	2	88
160036	3	88	 	 	 	 	 	 	 	 
160037	1	47	4	4	2	4	 	8	88	88
160037	2	88	 	 	 	 	 	 	 	 
160037	3	88	 	 	 	 	 	 	 	 
160038	1	88	 	 	 	 	 	 	 	 
160038	2	88	 	 	 	 	 	 	 	 
160038	3	88	 	 	 	 	 	 	 	 
160039	1	45	 	 	 	3	 	7	88	88
160039	2	88	 	 	 	 	 	 	 	 
160039	3	88	 	 	 	 	 	 	 	 
160040	1	39	 	 	 	3	 	7	88	88
160040	2	14	 	 	 	3	 	7	88	88
160040	3	12	 	2	2	2	 	7	88	88
160041	1	14	 	 	3	 	 	7	88	88
160041	2	47	 	2	2	2	 	7	88	88
160041	3	12	 	 	2	2	 	7	88	88
160042	1	14	 	 	2	2	 	7	88	88
160042	2	1	 	 	 	 	2	7	88	88
160042	3	88	 	 	 	 	 	 	 	 
160043	1	47	2	 	 	 	 	2	7	88
160043	2	88	 	 	 	 	 	 	 	 
160043	3	88	 	 	 	 	 	 	 	 
160044	1	47	 	2	2	2	 	7	88	88
160044	2	14	 	 	 	3	 	7	88	88
160044	3	12	 	2	2	2	 	7	88	88
160045	1	47	 	 	1	1	1	7	88	88
160045	2	12	 	 	1	1	 	7	88	88
160045	3	88	 	 	 	 	 	 	 	 
160046	1	47	 	1	1	 	 	7	88	88
160046	2	12	 	 	1	1	1	7	88	88
160046	3	88	 	 	 	 	 	 	 	 
160047	1	14	 	2	 	 	 	2	18	7
160047	2	47	2	2	2	 	 	2	22	17
160047	3	88	 	 	 	 	 	 	 	 
160048	1	45	 	 	4	 	 	9	6	88
160048	2	14	 	 	2	2	 	7	88	88
160048	3	88	 	 	 	 	 	 	 	 
160049	1	47	2	 	 	 	 	7	88	88
160049	2	88	 	 	 	 	 	 	 	 
160049	3	88	 	 	 	 	 	 	 	 
160050	1	47	 	 	2	2	2	7	88	88
160050	2	12	 	2	2	2	 	7	88	88
160050	3	88	 	 	 	 	 	 	 	 
160051	1	1	 	 	 	2	 	7	88	88
160051	2	47	 	2	 	 	 	7	88	88
160051	3	88	 	 	 	 	 	 	 	 
160053	1	88	 	 	 	 	 	 	 	 
160053	2	88	 	 	 	 	 	 	 	 
160053	3	88	 	 	 	 	 	 	 	 
160054	1	34	 	 	2	 	 	7	88	88
160054	2	47	 	 	2	 	 	7	88	88
160054	3	88	 	 	 	 	 	 	 	 
160055	1	13	 	4	 	 	 	2	7	88
160055	2	37	 	 	 	1	 	16	7	88
160055	3	47	1	1	1	1	1	7	88	88
160056	1	47	2	2	4	4	4	7	88	88
160056	2	12	 	 	4	4	 	7	88	88
160056	3	88	 	 	 	 	 	 	 	 
160057	1	34	 	 	 	4	 	6	16	7
160057	2	37	 	 	2	2	 	16	7	88
160057	3	14	 	 	 	 	2	7	88	88
160058	1	39	 	2	 	 	 	17	20	18
160058	2	12	2	2	2	2	 	20	7	88
160058	3	14	 	 	 	2	 	7	88	88
160059	1	36	 	 	 	3	 	9	7	88
160059	2	47	 	2	2	2	 	22	18	7
160059	3	88	 	 	 	 	 	 	 	 
160060	1	32	 	 	 	4	 	6	9	88
160060	2	38	 	 	 	2	 	16	7	88
160060	3	12	 	1	1	1	 	7	88	88
160061	1	12	 	3	 	 	 	2	88	88
160061	2	14	 	2	 	 	 	7	88	88
160061	3	88	 	 	 	 	 	 	 	 
160062	1	39	 	 	 	2	 	20	7	88
160062	2	47	2	2	2	2	 	18	7	88
160062	3	14	 	 	2	 	 	7	88	88
160063	1	37	 	2	 	 	 	9	88	88
160063	2	47	 	2	 	 	 	2	88	88
160063	3	88	 	 	 	 	 	 	 	 
160064	1	47	 	1	2	1	 	7	88	88
160064	2	12	2	1	 	 	 	7	88	88
160064	3	88	 	 	 	 	 	 	 	 
160065	1	39	 	2	2	2	 	25	7	88
160065	2	47	 	 	2	 	 	16	20	7
160065	3	88	 	 	 	 	 	 	 	 
160066	1	36	 	 	2	 	 	20	88	88
160066	2	14	 	 	 	2	 	7	88	88
160066	3	47	 	 	2	2	 	2	88	88
160067	1	12	 	2	2	 	 	7	88	88
160067	2	47	 	2	2	2	 	7	88	88
160067	3	88	 	 	 	 	 	 	 	 
160068	1	12	 	 	4	 	4	2	1	88
160068	2	88	 	 	 	 	 	 	 	 
160068	3	88	 	 	 	 	 	 	 	 
160069	1	47	2	2	2	2	 	7	88	88
160069	2	12	 	2	2	2	 	7	88	88
160069	3	36	 	 	4	 	 	7	88	88
160070	1	47	 	2	 	 	 	2	88	88
160070	2	14	 	2	 	 	2	7	88	88
160070	3	88	 	 	 	 	 	 	 	 
160071	1	47	 	2	2	2	2	2	7	88
160071	2	12	 	2	2	2	 	7	88	88
160071	3	88	 	 	 	 	 	 	 	 
160072	1	88	 	 	 	 	 	 	 	 
160072	2	88	 	 	 	 	 	 	 	 
160072	3	88	 	 	 	 	 	 	 	 
160073	1	47	 	1	3	2	 	88	7	88
160073	2	12	 	2	2	 	 	7	88	88
160073	3	88	 	 	 	 	 	 	 	 
160074	1	37	 	 	 	2	 	20	7	88
160074	2	47	2	2	2	2	 	18	22	17
160074	3	12	2	2	2	2	 	18	7	88
160075	1	38	 	 	 	1	 	7	88	88
160075	2	47	 	 	1	1	3	2	7	88
160075	3	12	1	1	1	2	1	9	7	88
160076	1	47	2	4	4	4	4	7	88	88
160076	2	12	 	 	4	4	 	7	88	88
160076	3	88	 	 	 	 	 	 	 	 
160077	1	47	2	2	2	2	 	7	88	88
160077	2	12	 	2	2	 	 	7	88	88
160077	3	88	 	 	 	 	 	 	 	 
160078	1	36	 	 	 	4	 	6	7	88
160078	2	47	1	1	1	3	2	12	16	88
160078	3	12	1	1	1	1	1	7	88	88
160079	1	12	 	2	 	 	 	2	88	88
160079	2	88	 	 	 	 	 	 	 	 
160079	3	88	 	 	 	 	 	 	 	 
160080	1	47	 	 	2	2	 	18	22	7
160080	2	12	 	 	2	2	 	7	88	88
160080	3	88	 	 	 	 	 	 	 	 
160081	1	47	2	2	2	 	 	7	88	88
160081	2	12	 	2	2	2	 	7	88	88
160081	3	88	 	 	 	 	 	 	 	 
160082	1	47	2	2	2	2	 	7	88	88
160082	2	12	 	2	2	2	 	7	88	88
160082	3	88	 	 	 	 	 	 	 	 
160083	1	12	3	3	2	2	 	17	18	20
160083	2	47	2	2	2	2	 	18	20	17
160083	3	88	 	 	 	 	 	 	 	 
160084	1	29	 	 	3	 	 	16	12	20
160084	2	28	 	 	 	2	 	16	88	88
160084	3	12	 	 	1	1	 	7	88	88
160086	1	47	2	2	2	2	 	18	22	17
160086	2	88	 	 	 	 	 	 	 	 
160086	3	88	 	 	 	 	 	 	 	 
160087	1	47	2	2	2	2	2	7	88	88
160087	2	12	 	2	2	2	 	7	88	88
160087	3	36	 	3	 	 	 	7	88	88
160088	1	88	 	 	 	 	 	 	 	 
160088	2	88	 	 	 	 	 	 	 	 
160088	3	88	 	 	 	 	 	 	 	 
160089	1	88	 	 	 	 	 	 	 	 
160089	2	88	 	 	 	 	 	 	 	 
160089	3	88	 	 	 	 	 	 	 	 
160090	1	14	 	 	2	 	2	7	88	88
160090	2	88	 	 	 	 	 	 	 	 
160090	3	88	 	 	 	 	 	 	 	 
160091	1	47	2	2	1	2	 	7	88	88
160091	2	88	 	 	 	 	 	 	 	 
160091	3	88	 	 	 	 	 	 	 	 
160092	1	47	 	2	2	2	 	7	88	88
160092	2	12	 	2	2	2	 	7	88	88
160092	3	88	 	 	 	 	 	 	 	 
160093	1	1	 	2	 	 	 	8	7	88
160093	2	14	 	2	 	 	 	18	22	88
160093	3	88	 	 	 	 	 	 	 	 
160094	1	14	 	 	 	 	2	9	7	88
160094	2	88	 	 	 	 	 	 	 	 
160094	3	88	 	 	 	 	 	 	 	 
160095	1	38	 	 	2	2	 	8	7	88
160095	2	47	2	2	2	2	 	18	6	7
160095	3	88	 	 	 	 	 	 	 	 
160096	1	47	 	1	 	 	 	7	88	88
160096	2	88	 	 	 	 	 	 	 	 
160096	3	88	 	 	 	 	 	 	 	 
160097	1	37	 	 	 	2	 	20	7	88
160097	2	38	 	 	 	2	 	20	7	88
160097	3	12	 	2	2	2	 	7	88	88
160098	1	38	 	 	2	2	 	16	8	88
160098	2	47	2	2	2	 	 	18	20	88
160098	3	88	 	 	 	 	 	 	 	 
160099	1	12	 	 	1	1	1	7	88	88
160099	2	47	 	1	 	1	 	7	88	88
160099	3	88	 	 	 	 	 	 	 	 
160100	1	39	 	3	 	 	2	20	7	88
160100	2	47	2	 	 	 	 	16	88	88
160100	3	88	 	 	 	 	 	 	 	 
170001	1	24	 	 	 	3	 	20	16	88
170001	2	88	 	 	 	 	 	 	 	 
170001	3	88	 	 	 	 	 	 	 	 
170002	1	24	 	 	 	 	4	1	2	7
170002	2	88	 	 	 	 	 	 	 	 
170002	3	88	 	 	 	 	 	 	 	 
170003	1	14	 	 	 	4	 	16	12	88
170003	2	24	 	 	 	3	3	12	18	88
170003	3	88	 	 	 	 	 	 	 	 
170004	1	14	 	 	 	3	 	7	7	7
170004	2	88	 	 	 	 	 	 	 	 
170004	3	88	 	 	 	 	 	 	 	 
170005	1	1	 	 	3	 	 	2	17	88
170005	2	88	 	 	 	 	 	 	 	 
170005	3	88	 	 	 	 	 	 	 	 
170006	1	88	 	 	 	 	 	 	 	 
170006	2	88	 	 	 	 	 	 	 	 
170006	3	88	 	 	 	 	 	 	 	 
170007	1	88	 	 	 	 	 	 	 	 
170007	2	88	 	 	 	 	 	 	 	 
170007	3	88	 	 	 	 	 	 	 	 
170008	1	37	4	 	 	 	 	12	16	88
170008	2	38	4	 	 	 	 	12	16	88
170008	3	88	 	 	 	 	 	 	 	 
170009	1	24	 	 	3	3	3	18	20	88
170009	2	14	 	 	 	2	 	7	88	88
170009	3	88	 	 	 	 	 	 	 	 
170010	1	88	 	 	 	 	 	 	 	 
170010	2	88	 	 	 	 	 	 	 	 
170010	3	88	 	 	 	 	 	 	 	 
170011	1	88	 	 	 	 	 	 	 	 
170011	2	88	 	 	 	 	 	 	 	 
170011	3	88	 	 	 	 	 	 	 	 
170012	1	24	 	 	 	3	3	20	88	88
170012	2	88	 	 	 	 	 	 	 	 
170012	3	88	 	 	 	 	 	 	 	 
170013	1	24	 	4	 	4	4	20	9	16
170013	2	14	 	 	 	3	 	9	16	88
170013	3	88	 	 	 	 	 	 	 	 
170015	1	29	 	 	 	 	4	2	20	7
170015	2	88	 	 	 	 	 	 	 	 
170015	3	88	 	 	 	 	 	 	 	 
170016	1	39	4	4	3	3	3	18	9	88
170016	2	24	 	 	 	 	3	18	88	88
170016	3	88	 	 	 	 	 	 	 	 
170017	1	88	 	 	 	 	 	 	 	 
170017	2	88	 	 	 	 	 	 	 	 
170017	3	88	 	 	 	 	 	 	 	 
170018	1	29	 	 	 	 	3	20	7	7
170018	2	88	 	 	 	 	 	 	 	 
170018	3	88	 	 	 	 	 	 	 	 
170019	1	42	 	 	 	1	 	7	7	7
170019	2	14	 	2	 	3	 	9	7	7
170019	3	88	 	 	 	 	 	 	 	 
170020	1	88	 	 	 	 	 	 	 	 
170020	2	88	 	 	 	 	 	 	 	 
170020	3	88	 	 	 	 	 	 	 	 
170021	1	24	 	 	 	 	3	20	2	7
170021	2	29	 	 	 	 	3	20	13	7
170021	3	88	 	 	 	 	 	 	 	 
170022	1	88	 	 	 	 	 	 	 	 
170022	2	88	 	 	 	 	 	 	 	 
170022	3	88	 	 	 	 	 	 	 	 
170023	1	35	 	 	1	 	 	7	88	88
170023	2	24	 	 	 	 	3	18	88	88
170023	3	14	 	3	 	 	 	7	88	88
170024	1	88	 	 	 	 	 	 	 	 
170024	2	88	 	 	 	 	 	 	 	 
170024	3	88	 	 	 	 	 	 	 	 
170025	1	88	 	 	 	 	 	 	 	 
170025	2	88	 	 	 	 	 	 	 	 
170025	3	88	 	 	 	 	 	 	 	 
170026	1	29	 	 	 	 	3	20	88	88
170026	2	24	 	 	 	 	3	20	88	88
170026	3	27	 	 	 	 	3	20	88	88
170027	1	88	 	 	 	 	 	 	 	 
170027	2	88	 	 	 	 	 	 	 	 
170027	3	88	 	 	 	 	 	 	 	 
170028	1	24	3	 	 	 	 	1	7	7
170028	2	29	 	 	 	 	3	18	7	7
170028	3	27	 	 	 	 	2	7	7	7
170029	1	24	 	 	 	 	4	7	88	88
170029	2	88	 	 	 	 	 	 	 	 
170029	3	88	 	 	 	 	 	 	 	 
170030	1	24	 	3	 	 	 	10	20	88
170030	2	47	 	 	2	 	 	20	88	88
170030	3	88	 	 	 	 	 	 	 	 
170031	1	40	4	 	 	 	 	12	88	88
170031	2	88	 	 	 	 	 	 	 	 
170031	3	88	 	 	 	 	 	 	 	 
170032	1	88	 	 	 	 	 	 	 	 
170032	2	88	 	 	 	 	 	 	 	 
170032	3	88	 	 	 	 	 	 	 	 
170033	1	88	 	 	 	 	 	 	 	 
170033	2	88	 	 	 	 	 	 	 	 
170033	3	88	 	 	 	 	 	 	 	 
170034	1	47	 	 	 	 	3	22	18	7
170034	2	27	 	 	 	 	3	18	13	7
170034	3	29	 	 	 	 	2	18	7	7
170035	1	88	 	 	 	 	 	 	 	 
170035	2	88	 	 	 	 	 	 	 	 
170035	3	88	 	 	 	 	 	 	 	 
170036	1	88	 	 	 	 	 	 	 	 
170036	2	88	 	 	 	 	 	 	 	 
170036	3	88	 	 	 	 	 	 	 	 
170037	1	38	 	 	3	 	 	20	7	7
170037	2	88	 	 	 	 	 	 	 	 
170037	3	88	 	 	 	 	 	 	 	 
170038	1	88	 	 	 	 	 	 	 	 
170038	2	88	 	 	 	 	 	 	 	 
170038	3	88	 	 	 	 	 	 	 	 
170039	1	14	 	 	 	2	 	7	77	88
170039	2	88	 	 	 	 	 	 	 	 
170039	3	88	 	 	 	 	 	 	 	 
170042	1	88	 	 	 	 	 	 	 	 
170042	2	88	 	 	 	 	 	 	 	 
170042	3	88	 	 	 	 	 	 	 	 
170043	1	88	 	 	 	 	 	 	 	 
170043	2	88	 	 	 	 	 	 	 	 
170043	3	88	 	 	 	 	 	 	 	 
170044	1	47	 	 	 	4	4	18	88	88
170044	2	88	 	 	 	 	 	 	 	 
170044	3	88	 	 	 	 	 	 	 	 
170045	1	14	 	 	4	4	 	18	88	88
170045	2	24	 	 	 	 	3	18	88	88
170045	3	88	 	 	 	 	 	 	 	 
170046	1	24	 	 	 	 	3	7	88	88
170046	2	88	 	 	 	 	 	 	 	 
170046	3	88	 	 	 	 	 	 	 	 
170047	1	24	 	 	 	 	4	18	1	16
170047	2	14	2	 	 	 	 	16	88	77
170047	3	88	 	 	 	 	 	 	 	 
170048	1	24	4	 	 	 	4	17	20	88
170048	2	14	 	2	 	 	 	7	88	88
170048	3	88	 	 	 	 	 	 	 	 
170049	1	37	 	4	 	 	 	13	20	88
170049	2	88	 	 	 	 	 	 	 	 
170049	3	88	 	 	 	 	 	 	 	 
170050	1	88	 	 	 	 	 	 	 	 
170050	2	88	 	 	 	 	 	 	 	 
170050	3	88	 	 	 	 	 	 	 	 
170051	1	24	 	 	 	 	3	18	88	88
170051	2	14	 	2	 	 	 	7	88	88
170051	3	88	 	 	 	 	 	 	 	 
170052	1	14	 	 	 	2	 	7	88	77
170052	2	88	 	 	 	 	 	 	 	 
170052	3	88	 	 	 	 	 	 	 	 
170053	1	27	4	 	 	 	 	1	16	7
170053	2	88	 	 	 	 	 	 	 	 
170053	3	88	 	 	 	 	 	 	 	 
170054	1	14	 	 	 	3	 	7	7	7
170054	2	29	 	 	 	 	4	2	7	7
170054	3	88	 	 	 	 	 	 	 	 
170055	1	14	 	 	1	 	 	26	88	88
170055	2	88	 	 	 	 	 	 	 	 
170055	3	88	 	 	 	 	 	 	 	 
170056	1	47	 	 	3	3	3	19	88	88
170056	2	88	 	 	 	 	 	 	 	 
170056	3	88	 	 	 	 	 	 	 	 
170057	1	29	 	 	 	4	 	16	6	7
170057	2	12	 	 	2	2	 	16	12	7
170057	3	88	 	 	 	 	 	 	 	 
170058	1	88	 	 	 	 	 	 	 	 
170058	2	88	 	 	 	 	 	 	 	 
170058	3	88	 	 	 	 	 	 	 	 
170059	1	24	 	 	4	 	4	20	10	1
170059	2	29	 	4	3	 	4	20	1	2
170059	3	12	 	3	3	 	 	21	16	17
170060	1	88	 	 	 	 	 	 	 	 
170060	2	88	 	 	 	 	 	 	 	 
170060	3	88	 	 	 	 	 	 	 	 
170061	1	47	 	 	 	3	 	16	17	7
170061	2	88	 	 	 	 	 	 	 	 
170061	3	88	 	 	 	 	 	 	 	 
170062	1	88	 	 	 	 	 	 	 	 
170062	2	88	 	 	 	 	 	 	 	 
170062	3	88	 	 	 	 	 	 	 	 
170063	1	40	 	 	 	 	4	2	6	18
170063	2	88	 	 	 	 	 	 	 	 
170063	3	88	 	 	 	 	 	 	 	 
170064	1	24	 	 	 	 	4	2	1	7
170064	2	27	 	 	3	 	 	1	8	7
170064	3	39	 	 	 	1	 	7	7	7
170065	1	40	 	 	 	4	 	1	16	88
170065	2	29	 	 	3	 	 	2	16	88
170065	3	14	 	 	3	 	 	7	88	88
170066	1	24	 	 	 	 	3	2	7	7
170066	2	88	 	 	 	 	 	 	 	 
170066	3	88	 	 	 	 	 	 	 	 
170067	1	14	 	 	4	 	 	16	9	7
170067	2	12	 	 	 	3	 	18	19	7
170067	3	88	 	 	 	 	 	 	 	 
170069	1	88	 	 	 	 	 	 	 	 
170069	2	88	 	 	 	 	 	 	 	 
170069	3	88	 	 	 	 	 	 	 	 
170070	1	88	 	 	 	 	 	 	 	 
170070	2	88	 	 	 	 	 	 	 	 
170070	3	88	 	 	 	 	 	 	 	 
170071	1	24	 	 	 	 	4	20	6	88
170071	2	14	 	 	1	 	 	7	88	88
170071	3	88	 	 	 	 	 	 	 	 
170072	1	24	 	 	3	3	 	18	16	12
170072	2	88	 	 	 	 	 	 	 	 
170072	3	88	 	 	 	 	 	 	 	 
170073	1	24	 	 	 	4	 	7	88	88
170073	2	88	 	 	 	 	 	 	 	 
170073	3	88	 	 	 	 	 	 	 	 
170074	1	24	 	3	 	 	 	10	1	7
170074	2	47	 	 	 	 	2	2	16	7
170074	3	88	 	 	 	 	 	 	 	 
170075	1	24	1	 	 	 	 	18	88	88
170075	2	88	 	 	 	 	 	 	 	 
170075	3	88	 	 	 	 	 	 	 	 
170076	1	88	 	 	 	 	 	 	 	 
170076	2	88	 	 	 	 	 	 	 	 
170076	3	88	 	 	 	 	 	 	 	 
170077	1	47	3	 	 	 	 	16	88	88
170077	2	24	 	 	3	 	 	16	88	88
170077	3	12	 	3	 	 	 	16	88	88
170078	1	24	 	 	 	4	3	18	1	88
170078	2	14	 	 	 	3	 	18	9	88
170078	3	29	4	 	 	4	3	18	1	88
170079	1	12	 	2	3	3	3	2	7	7
170079	2	24	 	 	 	 	3	2	7	7
170079	3	88	 	 	 	 	 	 	 	 
170080	1	24	 	 	 	3	 	2	7	7
170080	2	14	 	 	3	3	 	7	7	7
170080	3	13	 	3	3	3	3	2	7	7
170081	1	88	 	 	 	 	 	 	 	 
170081	2	88	 	 	 	 	 	 	 	 
170081	3	88	 	 	 	 	 	 	 	 
170082	1	29	 	 	 	3	 	16	2	7
170082	2	12	 	 	 	3	 	13	16	88
170082	3	88	 	 	 	 	 	 	 	 
170083	1	37	 	 	4	4	 	2	9	13
170083	2	38	 	 	 	2	 	16	9	7
170083	3	14	 	 	3	3	3	7	7	7
170084	1	88	 	 	 	 	 	 	 	 
170084	2	88	 	 	 	 	 	 	 	 
170084	3	88	 	 	 	 	 	 	 	 
170085	1	36	4	 	 	 	 	9	18	7
170085	2	47	 	 	 	 	3	1	2	7
170085	3	12	 	 	 	3	 	16	18	7
170086	1	40	 	 	 	1	 	18	88	88
170086	2	88	 	 	 	 	 	 	 	 
170086	3	88	 	 	 	 	 	 	 	 
170087	1	88	 	 	 	 	 	 	 	 
170087	2	88	 	 	 	 	 	 	 	 
170087	3	88	 	 	 	 	 	 	 	 
170088	1	47	 	 	 	3	 	2	1	7
170088	2	12	 	 	 	 	3	18	13	7
170088	3	24	 	 	 	3	 	1	2	7
170089	1	24	 	 	4	4	4	18	12	88
170089	2	29	 	 	4	4	4	18	12	88
170089	3	88	 	 	 	 	 	 	 	 
170090	1	14	 	 	2	 	 	7	7	7
170090	2	88	 	 	 	 	 	 	 	 
170090	3	88	 	 	 	 	 	 	 	 
170091	1	14	 	3	3	4	 	16	88	88
170091	2	37	 	 	 	1	 	7	88	88
170091	3	88	 	 	 	 	 	 	 	 
170092	1	24	 	 	 	4	4	6	20	88
170092	2	38	 	 	 	3	3	20	6	88
170092	3	88	 	 	 	 	 	 	 	 
170093	1	14	 	 	 	3	 	7	88	88
170093	2	24	 	 	 	3	3	1	2	88
170093	3	29	 	 	 	3	3	1	2	88
170094	1	88	 	 	 	 	 	 	 	 
170094	2	88	 	 	 	 	 	 	 	 
170094	3	88	 	 	 	 	 	 	 	 
170095	1	47	 	 	 	3	 	18	16	7
170095	2	88	 	 	 	 	 	 	 	 
170095	3	88	 	 	 	 	 	 	 	 
170096	1	88	 	 	 	 	 	 	 	 
170096	2	88	 	 	 	 	 	 	 	 
170096	3	88	 	 	 	 	 	 	 	 
170097	1	39	 	 	 	2	2	2	1	7
170097	2	24	 	 	 	 	4	1	2	6
170097	3	88	 	 	 	 	 	 	 	 
170098	1	88	 	 	 	 	 	 	 	 
170098	2	88	 	 	 	 	 	 	 	 
170098	3	88	 	 	 	 	 	 	 	 
170099	1	29	 	 	3	 	 	2	7	7
170099	2	24	 	 	3	4	4	2	7	7
170099	3	88	 	 	 	 	 	 	 	 
170100	1	40	 	 	 	1	 	18	9	88
170100	2	88	 	 	 	 	 	 	 	 
170100	3	88	 	 	 	 	 	 	 	 
180001	1	38	4	4	4	 	 	18	1	2
180001	2	47	4	4	4	4	4	18	19	1
180001	3	27	 	 	4	 	 	10	18	88
180002	1	88	 	 	 	 	 	 	 	 
180002	2	88	 	 	 	 	 	 	 	 
180002	3	88	 	 	 	 	 	 	 	 
180003	1	12	 	 	4	4	 	20	88	88
180003	2	27	 	 	4	 	 	20	1	88
180003	3	47	 	 	 	3	 	2	1	88
180004	1	27	 	 	3	 	 	20	18	88
180004	2	12	 	 	2	2	2	1	88	88
180004	3	14	 	 	 	2	 	7	88	88
180005	1	12	 	 	4	4	 	20	1	88
180005	2	16	 	 	 	3	3	18	1	88
180005	3	47	2	2	2	2	2	10	1	20
180006	1	27	 	 	3	 	 	20	1	88
180006	2	47	3	3	3	3	3	1	20	88
180006	3	12	 	 	2	2	 	20	1	88
180007	1	27	 	 	4	 	 	8	20	88
180007	2	24	 	 	 	3	 	2	1	88
180007	3	12	 	 	 	3	 	16	88	88
180008	1	16	 	 	 	4	4	18	26	88
180008	2	47	3	3	3	4	4	16	6	1
180008	3	88	 	 	 	 	 	 	 	 
180009	1	37	 	 	 	4	 	20	1	88
180009	2	47	3	3	3	3	4	1	20	88
180009	3	16	 	 	 	 	3	1	88	88
180010	1	27	 	 	 	4	 	20	16	88
180010	2	12	 	 	4	4	 	23	1	88
180010	3	47	 	2	2	2	2	4	1	88
180011	1	27	 	 	4	 	 	20	1	88
180011	2	12	 	 	3	3	 	20	2	88
180011	3	47	3	2	3	3	3	1	4	88
180012	1	47	4	4	4	4	4	1	20	88
180012	2	27	 	 	3	 	 	10	1	88
180012	3	14	3	 	 	 	 	7	88	88
180013	1	12	 	 	4	4	 	18	20	88
180013	2	47	 	 	4	4	 	18	20	88
180013	3	14	 	 	 	2	 	7	88	88
180014	1	27	 	 	4	 	 	10	1	88
180014	2	29	 	 	4	 	 	10	2	88
180014	3	12	 	 	 	4	 	19	88	88
180015	1	14	 	 	4	 	 	20	18	88
180015	2	29	 	 	 	3	 	1	20	88
180015	3	12	 	 	2	2	 	1	22	88
180016	1	24	 	 	 	4	 	1	20	88
180016	2	27	 	 	3	 	 	18	1	88
180016	3	47	3	3	3	4	4	1	20	88
180017	1	27	 	 	4	 	 	10	1	88
180017	2	16	 	 	 	3	4	1	9	88
180017	3	12	 	 	2	2	 	18	88	88
180018	1	47	 	 	4	4	4	18	1	88
180018	2	12	 	 	3	3	 	7	88	88
180018	3	27	 	 	4	 	 	10	18	88
180019	1	29	 	3	 	 	 	8	88	88
180019	2	1	 	4	 	 	 	2	1	88
180019	3	47	 	 	 	2	 	1	2	77
180020	1	37	 	 	 	4	4	1	2	88
180020	2	40	 	 	 	4	 	2	1	88
180020	3	27	 	 	3	3	 	1	2	88
180021	1	14	 	 	 	4	 	20	1	88
180021	2	27	 	 	4	 	 	1	20	88
180021	3	47	2	2	3	3	3	1	16	88
180022	1	24	 	 	 	4	 	2	20	10
180022	2	88	 	 	 	 	 	 	 	 
180022	3	88	 	 	 	 	 	 	 	 
