CHILDID	ID	AGE	SEX	RELATE	STILL	YRSCHOOL	DISABLED	CARE	SUPPORT	V1020511	V1020512
VN110041	1	29	1	1	2	0	2	1	1	4	0
VN110041	2	22	2	1	2	0	2	1	1	0	0
VN110041	15	4	2	5	88	88	2	88	88	88	88
VN110042	1	30	1	1	2	42	2	1	1	0	30
VN110042	2	23	2	1	2	43	2	1	1	0	0
VN110043	1	35	1	1	2	43	2	1	1	0	15
VN110043	2	31	2	1	2	43	2	1	1	0	0
VN110043	3	11	2	5	1	43	2	2	2	0	0
VN110043	4	7	1	5	1	42	2	2	2	0	0
VN110044	1	56	1	3	2	43	2	1	1	0	10
VN110044	2	25	1	1	2	0	2	1	1	0	10
VN110044	3	23	2	1	2	43	2	1	1	0	0
VN110044	4	12	2	4	1	42	2	1	2	0	0
VN110045	1	26	1	1	2	43	2	1	1	0	4
VN110045	2	24	2	1	2	45	2	1	1	0	0
VN110046	1	20	1	1	2	42	2	1	1	0	0
VN110046	2	18	2	1	2	0	2	1	1	0	0
VN110047	1	54	1	3	2	43	2	1	1	0	0
VN110047	2	50	2	3	2	43	2	1	1	0	0
VN110047	3	24	1	1	2	42	2	1	1	0	0
VN110047	4	22	2	1	2	44	2	1	1	0	0
VN110048	1	36	1	1	2	43	2	1	1	0	10
VN110048	2	36	2	1	2	42	2	1	1	0	0
VN110048	3	11	2	5	1	43	2	1	2	0	0
VN110048	4	8	2	5	1	42	2	1	2	0	0
VN110049	2	23	1	1	2	42	2	1	1	0	10
VN110049	3	20	2	1	2	42	2	1	1	0	0
VN110050	1	40	1	1	2	43	2	1	1	0	0
VN110050	2	34	2	1	2	42	2	1	1	0	0
VN110050	3	15	2	5	2	42	2	1	1	0	0
VN110050	4	13	2	5	1	43	2	1	2	0	0
VN110050	5	10	2	5	1	42	2	1	2	0	0
VN110051	1	32	1	1	2	0	2	1	1	0	5
VN110051	2	33	2	1	2	42	2	1	1	0	0
VN110051	3	5	1	5	2	0	2	2	2	0	0
VN110052	1	27	1	1	2	42	2	1	1	0	0
VN110052	2	26	2	1	2	42	2	1	1	0	0
VN110052	3	6	2	5	1	42	2	2	2	0	0
VN110053	1	27	1	1	2	42	2	1	1	0	3
VN110053	2	25	2	1	2	42	2	1	1	0	0
VN110053	3	5	1	5	2	0	2	2	2	0	0
VN110054	1	24	1	1	2	0	2	1	1	1	6
VN110054	2	23	2	1	2	0	2	1	1	0	0
VN110054	15	2	1	5	88	88	2	88	88	88	88
VN110055	1	33	1	1	2	0	2	2	1	6	10
VN110055	2	35	2	1	2	42	2	1	1	0	0
VN110055	15	3	1	5	88	88	2	88	88	88	88
VN110056	1	41	1	3	2	0	2	1	1	0	10
VN110056	2	40	2	3	2	0	2	1	1	0	0
VN110056	3	20	1	1	2	42	2	1	1	0	10
VN110056	4	20	2	1	2	0	2	1	1	0	0
VN110056	5	17	2	4	2	42	2	1	1	0	0
VN110056	6	7	2	4	1	42	2	2	2	0	0
VN110057	1	51	1	3	2	0	2	1	1	0	10
VN110057	2	40	2	3	2	0	2	1	1	0	0
VN110057	3	20	1	4	2	0	2	1	1	1	10
VN110057	4	21	1	1	2	0	2	1	1	0	10
VN110057	5	17	2	1	2	0	2	1	1	0	0
VN110057	6	15	2	4	2	42	2	1	1	0	0
VN110057	7	9	2	4	1	42	2	1	2	0	0
VN110057	8	7	1	4	1	42	2	2	2	0	0
VN110058	1	21	2	1	2	0	2	1	1	0	0
VN110058	2	19	2	4	2	0	2	1	1	0	0
VN110059	1	22	1	1	2	0	2	1	1	0	5
VN110059	2	21	2	1	2	0	2	1	1	0	0
VN110060	1	28	1	1	2	0	2	1	1	0	10
VN110060	2	28	2	1	2	0	2	1	1	0	0
VN110060	3	9	1	5	1	42	2	2	2	0	0
VN110060	4	6	2	5	1	42	2	2	2	0	0
VN110061	1	28	1	1	2	43	2	1	1	0	10
VN110061	2	23	2	1	2	42	2	1	1	0	0
VN110062	1	60	2	3	2	0	2	1	1	0	0
VN110062	2	22	2	1	2	0	2	1	1	0	0
VN110063	1	32	1	1	2	0	2	1	1	0	30
VN110063	2	26	2	1	2	0	2	1	1	0	0
VN110063	15	4	2	5	88	88	2	88	88	88	88
VN110064	1	31	1	1	2	0	2	1	1	0	4
VN110064	2	27	2	1	2	0	2	1	1	0	0
VN110064	3	7	2	5	1	42	2	1	2	0	0
VN110064	15	4	2	5	88	88	2	88	88	88	88
VN110066	1	55	2	3	2	0	2	1	1	0	0
VN110066	2	50	1	3	2	42	2	1	2	0	10
VN110066	3	18	1	1	2	42	2	1	1	0	0
VN110066	4	17	2	1	2	0	2	1	1	0	0
VN110067	1	70	1	3	2	99	2	2	2	0	10
VN110067	2	65	2	3	2	99	2	1	2	0	6
VN110067	3	26	1	1	2	0	2	1	1	0	0
VN110067	4	22	2	1	2	0	2	1	1	0	0
VN110067	15	4	2	5	88	88	2	88	88	88	88
VN110068	1	42	1	3	2	0	2	1	1	0	6
VN110068	2	42	2	3	2	0	2	1	1	0	5
VN110068	3	20	1	1	2	42	2	1	1	1	6
VN110068	4	18	2	1	2	0	2	1	1	0	0
VN110068	5	17	1	4	2	0	2	1	1	1	4
VN110068	6	7	2	4	1	42	2	2	2	0	0
VN110069	1	32	1	1	2	0	2	1	1	0	9
VN110069	2	33	2	1	2	0	2	1	1	0	0
VN110069	3	13	1	5	1	43	2	1	2	0	0
VN110069	4	11	2	5	2	0	2	1	2	0	0
VN110069	15	4	2	5	88	88	2	88	88	88	88
VN110072	1	49	1	3	2	42	2	1	1	0	99
VN110072	2	48	2	3	2	42	2	1	1	0	0
VN110072	3	24	1	1	2	0	2	1	1	0	0
VN110072	4	22	2	1	2	42	2	1	1	0	0
VN110072	5	14	2	4	2	42	2	1	2	0	0
VN110073	1	60	2	13	2	42	2	1	1	0	0
VN110073	2	55	2	3	2	0	2	1	1	0	0
VN110073	3	22	1	1	2	42	2	1	1	0	10
VN110073	4	21	2	1	2	0	2	1	1	0	0
VN110073	5	16	2	4	2	42	2	1	1	0	0
VN110073	15	2	2	5	88	88	2	88	88	88	88
VN110074	1	23	1	1	2	42	2	1	1	0	10
VN110074	2	20	2	1	2	42	2	1	1	0	0
VN110075	1	24	1	1	2	42	2	1	1	0	99
VN110075	2	20	2	1	2	0	2	1	1	0	0
VN110076	1	70	1	3	2	42	2	2	2	0	10
VN110076	2	70	2	3	2	0	2	2	2	0	0
VN110076	3	31	1	1	2	43	2	1	1	0	10
VN110076	4	27	2	1	2	42	2	1	1	0	0
VN110076	5	8	2	5	1	42	2	2	2	0	0
VN110076	15	2	2	5	88	88	2	88	88	88	88
VN110077	1	79	2	3	2	0	2	1	2	0	0
VN110077	2	25	1	1	2	42	2	1	1	0	0
VN110077	3	20	2	1	2	42	2	1	1	0	0
VN110078	1	40	1	1	2	42	2	1	1	0	20
VN110078	2	32	2	1	2	42	2	1	1	0	0
VN110078	3	12	2	5	1	43	2	1	2	0	0
VN110078	4	11	2	5	1	43	2	1	2	0	0
VN110078	5	9	2	5	1	42	2	2	2	0	0
VN110079	1	22	1	1	2	42	2	1	1	1	0
VN110079	2	22	2	1	2	42	2	1	1	0	0
VN110080	1	21	1	1	2	0	2	1	1	0	5
VN110080	2	20	2	1	2	0	2	1	1	0	0
VN110081	1	24	1	1	2	42	2	1	1	0	3
VN110081	2	21	2	1	2	42	2	1	1	0	0
VN110082	1	21	1	1	2	42	2	1	1	0	0
VN110082	2	21	2	1	2	42	2	1	1	0	0
VN110083	1	36	1	1	2	43	2	1	1	0	10
VN110083	2	35	2	1	2	42	2	1	1	0	0
VN110083	3	11	1	5	1	43	2	2	2	0	0
VN110084	1	70	2	3	2	0	2	1	2	0	0
VN110084	2	35	1	1	2	42	2	1	1	0	0
VN110084	3	28	2	1	2	42	2	1	1	0	0
VN110085	1	70	1	3	2	43	2	1	1	0	0
VN110085	2	65	2	3	2	0	2	1	2	0	0
VN110085	3	25	1	1	2	42	2	1	1	0	4
VN110085	4	23	2	1	2	45	2	1	1	0	0
VN110086	1	26	1	1	2	42	2	1	1	0	0
VN110086	2	21	2	1	2	42	2	1	1	0	0
VN110087	1	36	1	1	2	44	2	1	1	0	0
VN110087	2	29	2	1	2	44	2	1	1	0	0
VN110087	15	4	1	5	88	88	2	88	88	88	88
VN110088	1	26	1	1	2	42	2	1	1	1	10
VN110088	2	20	2	1	2	0	2	1	1	0	0
VN110089	1	36	1	1	2	43	2	1	1	0	6
VN110089	2	28	2	1	2	42	2	1	1	0	0
VN110089	3	12	2	5	1	43	2	1	2	0	0
VN110089	4	10	2	5	1	42	2	1	2	0	0
VN110089	5	8	2	5	1	42	2	2	2	0	0
VN110090	1	31	1	1	2	42	2	1	1	0	7
VN110090	2	28	2	1	2	0	2	1	1	0	0
VN110090	3	9	2	5	1	42	2	1	2	0	0
VN110090	4	7	2	5	1	42	2	2	2	0	0
VN110091	1	28	1	1	2	42	2	1	1	0	0
VN110091	2	23	2	1	2	42	2	1	1	0	0
VN110091	15	3	2	5	88	88	2	88	88	88	88
VN110092	1	31	1	1	2	43	2	1	1	0	10
VN110092	2	28	2	1	2	42	2	1	1	0	0
VN110092	3	11	2	5	1	43	2	1	2	0	0
VN110092	4	9	2	5	1	42	2	2	2	0	0
VN110092	5	7	2	5	1	42	2	2	2	0	0
VN110093	1	53	1	3	2	0	2	2	1	0	10
VN110093	2	48	2	3	2	0	2	1	1	0	0
VN110093	3	24	1	1	2	0	2	1	1	0	10
VN110093	4	23	2	1	2	42	2	1	1	0	0
VN110093	5	18	1	4	2	42	2	2	1	5	0
VN110093	6	16	1	4	1	44	2	2	2	0	0
VN110093	7	14	1	4	1	43	2	2	2	0	0
VN110094	1	39	1	1	2	0	2	1	1	0	6
VN110094	2	27	2	1	2	0	2	1	1	0	0
VN110094	3	8	1	5	1	42	2	2	2	0	0
VN110094	4	6	1	5	2	0	2	2	2	0	0
VN110095	1	28	1	1	2	42	2	1	1	0	3
VN110095	2	19	2	1	2	42	2	1	1	0	0
VN110096	1	26	1	1	2	0	2	1	1	1	0
VN110096	2	26	2	1	2	0	2	1	1	0	0
VN110096	3	6	2	5	1	42	2	1	2	0	0
VN110096	15	3	2	5	88	88	2	88	88	88	88
VN110097	1	64	1	13	2	42	2	1	1	0	5
VN110097	2	58	2	13	2	0	2	1	1	0	0
VN110097	3	46	2	13	2	0	2	2	2	0	0
VN110097	4	42	1	13	2	42	2	2	2	0	5
VN110097	5	26	2	13	2	0	2	2	2	0	0
VN110097	6	24	1	13	2	0	2	2	2	0	3
VN110097	7	24	1	2	2	0	2	2	2	0	0
VN110097	8	24	2	1	2	0	2	1	1	0	0
VN110097	15	4	1	13	88	88	2	88	88	88	88
VN110097	16	2	2	13	88	88	2	88	88	88	88
VN110098	1	28	1	1	2	43	2	1	1	1	0
VN110098	2	26	2	1	2	0	2	1	1	0	0
VN110098	3	6	2	5	1	42	2	2	2	0	0
VN110098	15	3	2	5	88	88	2	88	88	88	88
VN110099	1	45	2	3	2	42	2	1	1	0	0
VN110099	2	22	1	1	2	42	2	1	1	5	0
VN110099	3	20	2	1	2	42	2	1	1	0	0
VN110099	4	15	2	4	2	42	2	1	1	0	0
VN110100	1	21	1	1	2	42	2	1	1	0	20
VN110100	2	19	2	1	2	42	2	1	1	0	0
VN110101	1	50	1	1	2	42	2	1	1	0	0
VN110101	2	50	2	1	2	42	2	1	1	0	0
VN110101	3	15	2	5	1	43	2	1	2	0	0
VN110101	4	12	2	5	1	43	2	1	2	0	0
VN110101	5	6	2	5	1	0	2	2	2	0	0
VN110104	1	24	1	1	2	0	2	1	1	0	0
VN110104	2	21	2	1	2	43	2	1	1	0	0
VN110108	1	37	1	1	2	43	2	1	1	0	10
VN110108	2	32	2	1	2	42	2	1	1	0	0
VN110108	3	12	1	5	1	43	2	1	2	0	0
VN110108	4	9	1	5	1	42	2	2	2	0	0
VN110115	1	23	1	1	2	42	2	1	1	0	4
VN110115	2	22	2	1	2	42	2	1	1	0	0
VN110115	15	2	2	13	88	88	2	88	88	88	88
VN110119	1	25	1	1	2	42	2	1	1	1	5
VN110119	2	19	2	1	2	42	2	1	1	0	0
VN110119	15	2	2	5	88	88	2	88	88	88	88
VN110121	1	24	1	1	2	0	2	1	1	0	0
VN110121	2	23	2	1	2	42	2	1	1	0	0
VN110121	15	3	1	5	88	88	2	88	88	88	88
VN110123	1	66	1	3	2	0	2	1	2	0	5
VN110123	2	65	2	3	2	0	2	1	2	0	10
VN110123	3	23	1	1	2	43	2	1	1	0	0
VN110123	4	20	2	1	2	43	2	1	1	0	0
VN110125	1	71	1	3	2	45	2	1	1	0	3
VN110125	2	70	2	3	2	0	2	1	1	0	0
VN110125	3	27	1	1	1	44	2	1	1	0	10
VN110125	4	24	2	1	1	44	2	1	1	0	0
VN110126	1	28	1	1	2	0	2	1	1	0	10
VN110126	2	28	2	1	2	0	2	1	1	0	0
VN110126	3	5	2	5	2	0	2	1	2	0	0
VN110126	15	3	1	5	88	88	2	88	88	88	88
VN120001	1	64	1	3	2	42	2	1	1	0	0
VN120001	2	51	2	3	2	0	2	1	1	0	0
VN120001	3	25	1	1	2	44	2	1	1	0	5
VN120001	4	21	1	4	1	45	2	2	2	0	0
VN120001	5	17	1	4	1	44	2	2	2	0	0
VN120001	6	14	1	4	1	44	2	2	2	0	0
VN120001	7	11	2	4	1	43	2	2	2	0	0
VN120001	8	22	2	1	2	0	2	1	1	0	0
VN120003	1	33	2	4	2	0	2	1	2	0	0
VN120003	2	27	1	1	2	42	2	1	1	0	0
VN120003	3	23	2	1	2	43	2	1	1	0	0
VN120004	1	28	1	1	2	42	2	1	1	1	6
VN120004	2	24	2	1	2	42	2	1	1	0	0
VN120004	15	4	2	5	88	88	2	88	88	88	88
VN120006	1	30	1	1	2	42	2	1	1	0	15
VN120006	2	29	2	1	2	43	2	1	1	0	0
VN120007	1	45	1	3	2	0	2	1	1	0	20
VN120007	2	43	2	3	2	0	2	1	1	0	0
VN120007	3	23	1	1	2	0	2	1	1	0	10
VN120007	4	22	2	1	2	0	2	1	1	0	0
VN120007	15	3	2	5	88	88	2	88	88	88	88
VN120009	1	67	2	3	2	0	2	1	1	0	0
VN120009	2	28	1	1	2	0	2	1	1	0	6
VN120009	3	27	1	4	2	0	2	1	1	0	9
VN120009	4	23	2	1	2	43	2	1	1	0	0
VN120010	1	73	2	3	2	0	2	1	1	0	0
VN120010	2	30	1	1	2	45	2	1	1	0	0
VN120010	3	24	2	1	2	43	2	1	1	0	0
VN120011	1	24	1	1	2	0	2	1	1	0	5
VN120011	2	23	2	1	2	42	2	1	1	0	0
VN120012	1	35	1	1	2	0	2	1	1	1	30
VN120012	2	30	2	1	2	0	2	1	1	0	0
VN120012	3	13	2	4	2	0	2	1	1	0	0
VN120012	4	9	1	5	2	0	2	1	1	0	0
VN120012	15	3	2	5	88	88	2	88	88	88	88
VN120013	1	57	2	3	2	0	2	1	2	0	0
VN120013	2	28	1	1	2	42	2	1	1	0	20
VN120013	3	21	2	1	2	43	2	1	1	0	0
VN120014	1	62	2	3	2	0	2	1	2	0	0
VN120014	2	28	1	1	2	0	2	1	1	1	1
VN120014	3	22	2	1	2	43	2	1	1	0	0
VN120014	15	3	2	5	88	88	2	88	88	88	88
VN120015	1	26	1	1	2	43	2	1	1	0	20
VN120015	2	20	2	1	2	42	2	1	1	0	0
VN120016	1	50	1	3	2	43	2	1	1	0	5
VN120016	2	47	2	3	2	43	2	1	1	0	0
VN120016	3	26	1	1	2	45	2	2	1	10	0
VN120016	4	21	2	1	2	42	2	1	1	0	0
VN120016	5	19	2	4	2	43	2	1	2	0	0
VN120016	6	16	2	4	1	44	2	1	2	0	0
VN120017	1	28	1	1	2	42	2	2	1	1	15
VN120017	2	27	2	1	2	0	2	1	1	0	0
VN120017	3	9	2	5	1	42	2	1	2	0	0
VN120017	4	6	2	5	1	42	2	2	2	0	0
VN120018	1	48	1	1	2	0	2	2	1	0	0
VN120018	2	46	2	1	2	0	2	1	1	0	0
VN120018	3	23	2	5	2	0	2	1	1	0	0
VN120018	4	20	1	5	2	0	2	2	1	0	0
VN120018	5	10	1	5	1	42	2	1	2	0	0
VN120018	6	8	1	5	1	42	2	2	2	0	0
VN120018	15	0	1	13	88	88	2	88	88	88	88
VN120020	1	60	1	3	2	42	2	1	1	0	4
VN120020	2	55	2	3	2	0	2	1	1	0	10
VN120020	3	21	1	1	2	0	2	1	1	0	5
VN120020	4	17	2	1	2	0	2	1	1	0	0
VN120020	5	16	1	4	2	0	2	2	1	0	0
VN120022	1	22	1	1	2	43	2	1	1	0	4
VN120022	2	18	2	1	2	0	2	1	1	0	0
VN120022	15	2	1	5	88	88	2	88	88	88	88
VN120023	1	25	1	1	2	42	2	1	1	0	10
VN120023	2	22	2	1	2	43	2	1	1	0	0
VN120023	15	4	1	5	88	88	2	88	88	88	88
VN120023	16	2	1	5	88	88	2	88	88	88	88
VN120024	1	27	1	1	2	42	2	1	1	0	5
VN120024	2	25	2	1	2	0	2	1	1	0	0
VN120024	3	5	2	5	2	0	2	2	2	0	0
VN120026	1	53	2	3	2	0	2	1	1	0	0
VN120026	2	52	1	3	2	0	2	1	1	0	0
VN120026	3	16	1	1	2	0	2	1	1	0	0
VN120026	4	17	2	1	2	0	2	1	1	0	0
VN120027	1	26	1	1	2	0	2	1	1	0	20
VN120027	2	25	2	1	2	0	2	1	1	0	0
VN120027	3	6	2	5	2	0	2	2	2	0	0
VN120027	15	2	1	5	88	88	2	88	88	88	88
VN120028	1	33	1	1	2	0	2	1	1	0	15
VN120028	2	21	2	1	2	0	2	1	1	0	0
VN120028	15	2	1	5	88	88	2	88	88	88	88
VN120029	1	40	2	1	2	0	2	1	1	0	0
VN120029	2	39	1	1	2	0	2	1	1	0	0
VN120029	3	19	1	5	2	0	2	1	1	0	0
VN120029	4	17	2	6	2	0	2	1	1	0	0
VN120029	5	14	2	5	2	0	2	1	1	0	0
VN120029	6	12	2	5	1	42	2	2	2	0	0
VN120029	7	5	2	5	2	0	2	2	2	0	0
VN120030	1	22	1	1	2	0	2	1	1	0	10
VN120030	2	22	2	1	2	0	2	1	1	0	0
VN120030	3	5	2	5	2	0	2	2	2	0	0
VN120030	15	3	2	5	88	88	2	88	88	88	88
VN120032	1	60	1	3	2	0	2	2	1	0	0
VN120032	2	58	2	3	2	0	2	1	1	0	0
VN120032	3	21	1	4	2	0	2	2	2	0	0
VN120032	4	19	2	4	2	0	2	2	2	0	0
VN120032	5	19	1	1	2	42	2	2	1	0	0
VN120032	6	19	2	1	2	0	2	1	1	0	0
VN120032	15	0	2	6	88	88	2	88	88	88	88
VN120033	1	23	1	1	2	42	2	1	1	0	6
VN120033	2	23	2	1	2	0	2	1	1	0	0
VN120033	15	3	2	5	88	88	2	88	88	88	88
VN120034	1	72	2	3	2	0	2	1	2	0	0
VN120034	2	33	2	1	2	0	2	1	1	0	0
VN120034	3	29	1	1	2	0	2	1	1	0	3
VN120034	4	12	2	5	1	42	2	2	2	0	0
VN120034	5	6	2	5	2	0	2	2	2	0	0
VN120035	1	60	1	3	2	42	2	1	1	0	20
VN120035	2	48	2	3	2	0	2	1	1	0	0
VN120035	3	25	1	1	2	0	2	1	1	0	0
VN120035	4	24	2	1	2	0	2	1	1	0	0
VN120035	5	23	1	4	2	42	2	1	1	0	0
VN120035	6	21	1	4	2	42	2	1	1	0	0
VN120035	7	19	1	4	1	43	2	2	2	0	0
VN120035	8	17	2	4	1	42	2	1	2	0	0
VN120035	15	3	2	5	88	88	2	88	88	88	88
VN120036	1	27	1	1	2	42	2	1	1	1	2
VN120036	2	25	2	1	2	0	2	1	1	0	0
VN120036	3	6	2	5	2	0	2	2	2	0	0
VN120036	15	4	2	5	88	88	2	88	88	88	88
VN120036	16	2	2	5	88	88	2	88	88	88	88
VN120037	1	24	1	1	2	0	2	1	1	0	20
VN120037	2	19	2	1	2	0	2	1	1	0	0
VN120038	1	28	1	1	2	42	2	1	1	0	6
VN120038	2	26	2	1	2	42	2	1	1	0	0
VN120039	1	90	2	13	2	99	2	1	1	0	0
VN120039	2	24	1	1	2	43	2	1	1	1	0
VN120039	3	20	2	1	2	0	2	1	1	0	0
VN120040	1	21	1	1	2	42	2	1	1	0	2
VN120040	2	21	2	1	2	43	2	1	1	0	0
VN120041	1	50	2	3	2	43	2	1	1	0	0
VN120041	2	47	1	3	2	43	2	1	1	0	10
VN120041	3	23	2	4	2	46	2	2	2	0	0
VN120041	4	22	1	1	2	43	2	1	1	3	5
VN120041	5	21	2	1	2	43	2	1	1	0	0
VN120041	6	19	1	4	1	45	2	2	2	1	0
VN120042	1	24	1	1	2	42	2	1	1	0	5
VN120042	2	19	2	1	2	42	2	1	1	0	0
VN120043	1	33	2	1	2	0	2	1	1	0	0
VN120043	2	32	1	1	2	0	2	1	1	0	20
VN120043	3	10	2	5	1	42	2	1	1	0	0
VN120043	4	7	2	5	1	42	2	1	2	0	0
VN120043	5	5	1	5	2	0	2	2	2	0	0
VN120043	15	2	1	5	88	88	2	88	88	88	88
VN120045	1	21	1	1	2	0	2	1	1	0	0
VN120045	2	20	2	1	2	0	2	1	1	0	0
VN120045	3	5	1	5	2	0	2	2	2	0	0
VN120046	1	20	1	1	2	42	2	1	1	0	0
VN120046	2	20	2	1	2	0	2	1	1	0	0
VN120048	1	21	2	1	2	0	2	1	1	0	0
VN120048	2	20	1	1	2	0	2	1	1	0	10
VN120048	15	3	1	5	88	88	2	88	88	88	88
VN120049	1	44	1	3	2	42	2	1	1	0	0
VN120049	2	42	2	3	2	0	2	1	1	0	0
VN120049	3	18	1	1	1	43	2	1	2	0	0
VN120049	4	17	2	1	2	0	2	1	1	0	0
VN120049	5	15	1	4	1	43	2	1	1	0	0
VN120049	6	13	2	4	1	42	2	1	1	0	0
VN120049	7	9	2	4	1	42	2	1	2	0	0
VN120050	1	66	2	3	2	0	2	1	1	0	4
VN120050	2	22	1	1	2	0	2	1	1	0	0
VN120050	3	21	2	1	2	0	2	1	1	0	0
VN120050	15	3	2	5	88	88	2	88	88	88	88
VN120053	1	34	1	1	2	42	2	1	1	0	5
VN120053	2	25	2	1	2	42	2	1	1	0	0
VN120053	3	10	2	5	1	42	2	1	2	0	0
VN120054	1	60	1	3	2	0	2	2	1	1	0
VN120054	2	58	2	3	2	0	2	1	1	0	0
VN120054	3	27	1	4	2	42	2	2	1	0	5
VN120054	4	23	1	1	2	43	2	2	1	0	6
VN120054	5	22	2	1	2	0	2	1	1	0	0
VN120055	1	55	1	3	2	0	2	1	1	0	0
VN120055	2	47	2	3	2	43	2	1	1	0	0
VN120055	3	26	1	1	2	42	2	2	1	0	0
VN120055	4	24	1	4	2	0	2	2	1	0	0
VN120055	5	22	2	1	2	43	2	1	1	0	0
VN120058	1	26	1	1	2	42	2	1	1	0	10
VN120058	2	23	2	1	2	0	2	1	1	0	0
VN120059	1	75	1	3	2	99	2	1	1	0	0
VN120059	2	65	2	3	2	0	2	1	1	0	0
VN120059	3	27	1	1	2	0	2	1	1	0	99
VN120059	4	19	2	1	2	42	2	1	1	0	0
VN120060	1	65	1	3	2	0	2	2	2	0	10
VN120060	2	62	2	3	2	0	2	1	2	0	15
VN120060	3	31	1	1	2	42	2	2	1	0	10
VN120060	4	28	2	1	2	43	2	1	1	0	0
VN120060	15	3	2	5	88	88	2	88	88	88	88
VN120061	1	56	2	3	2	42	2	1	1	0	0
VN120061	2	23	1	1	2	0	2	1	1	0	3
VN120061	3	22	2	1	2	0	2	1	1	0	0
VN120061	15	3	1	5	88	88	2	88	88	88	88
VN120062	1	60	2	3	2	42	2	1	1	0	0
VN120062	2	24	1	1	2	42	2	1	1	0	6
VN120062	3	21	1	4	2	42	2	2	2	0	5
VN120062	4	20	2	1	2	42	2	1	1	0	0
VN120063	1	67	1	3	2	42	2	1	1	0	0
VN120063	2	64	2	3	2	42	2	1	1	0	0
VN120063	3	36	2	4	2	0	2	1	1	0	0
VN120063	4	27	2	4	2	42	2	1	1	5	0
VN120063	5	25	1	1	2	43	2	1	1	0	12
VN120063	6	21	2	1	2	0	2	1	1	0	0
VN120063	7	7	1	6	1	42	2	2	2	0	0
VN120063	15	4	1	6	88	88	2	88	88	88	88
VN120064	1	75	1	3	2	42	2	1	1	0	0
VN120064	2	70	2	3	2	0	2	1	1	0	0
VN120064	3	27	1	1	2	42	2	1	1	0	10
VN120064	4	24	2	1	2	0	2	1	1	0	0
VN120065	1	42	1	1	2	42	2	1	1	0	20
VN120065	2	42	2	1	2	42	2	1	1	0	0
VN120065	3	13	1	5	1	43	2	1	2	0	0
VN120066	1	31	1	1	2	42	2	1	1	0	0
VN120066	2	24	2	1	2	42	2	1	1	0	0
VN120067	1	33	1	1	2	44	2	1	1	0	3
VN120067	2	26	2	1	2	42	2	1	1	0	0
VN120067	3	5	1	5	2	0	2	2	2	0	0
VN120068	1	56	1	3	2	42	2	1	1	0	10
VN120068	2	50	2	3	2	43	2	1	1	0	0
VN120068	3	25	1	1	2	42	2	1	1	0	1
VN120068	4	22	2	1	2	42	2	1	1	0	0
VN120068	5	19	2	4	2	44	2	2	1	0	0
VN120069	1	44	1	3	2	42	2	1	1	0	10
VN120069	2	44	2	3	2	42	2	1	1	0	0
VN120069	3	20	1	1	2	42	2	1	1	0	0
VN120069	4	19	2	1	2	43	2	1	1	0	0
VN120069	5	18	2	4	2	43	2	1	1	0	0
VN120069	6	16	2	4	2	43	2	1	1	0	0
VN120069	7	13	1	4	1	43	2	1	2	0	0
VN120070	1	58	1	3	2	43	2	1	1	0	0
VN120070	2	56	2	3	2	42	2	1	2	0	0
VN120070	3	26	1	1	2	42	2	1	1	0	3
VN120070	4	22	1	4	2	43	2	2	1	0	3
VN120070	5	20	2	1	2	0	2	1	2	0	0
VN120070	6	17	2	4	1	44	2	2	2	0	0
VN120071	1	49	1	3	2	43	2	1	1	0	10
VN120071	2	49	2	3	2	42	2	1	1	0	0
VN120071	3	24	1	1	2	42	2	1	1	0	0
VN120071	4	20	2	1	2	42	2	1	1	0	0
VN120071	5	22	1	4	2	44	2	2	2	0	0
VN120071	6	19	1	4	1	44	2	2	2	0	0
VN120071	7	11	1	4	1	43	2	2	2	0	0
VN120072	1	25	1	1	2	42	2	1	1	0	10
VN120072	2	25	2	1	2	42	2	1	1	0	0
VN120072	3	5	2	5	2	0	2	2	2	0	0
VN120076	1	26	1	1	2	42	2	1	1	0	0
VN120076	2	25	2	1	1	45	2	1	1	0	0
VN120077	1	25	1	1	2	0	2	1	1	0	2
VN120077	2	21	2	1	2	0	2	1	1	0	0
VN120077	15	0	1	5	88	88	2	88	88	88	88
VN120078	1	48	1	1	2	43	2	1	1	0	20
VN120078	2	42	2	1	2	42	2	1	1	0	0
VN120078	3	25	2	5	2	0	2	1	1	0	0
VN120078	4	18	1	5	2	0	2	2	1	0	0
VN120078	5	16	1	5	2	0	2	2	2	0	0
VN120078	6	12	1	5	1	42	2	1	2	0	0
VN120078	7	10	1	5	1	42	2	1	2	0	0
VN120078	8	7	2	5	1	42	2	1	2	0	0
VN120078	15	3	2	5	88	88	2	88	88	88	88
VN120079	1	27	1	1	2	43	2	1	1	1	10
VN120079	2	23	2	1	2	42	2	1	1	0	0
VN120080	1	26	1	1	2	42	2	1	1	1	3
VN120080	2	20	2	1	2	42	2	1	1	0	0
VN120081	1	26	1	1	2	42	2	1	1	0	5
VN120081	2	22	2	1	2	0	2	1	1	0	0
VN120081	15	0	1	5	88	88	2	88	88	88	88
VN120083	1	33	1	1	2	42	2	1	1	0	0
VN120083	2	29	2	1	2	42	2	1	1	0	0
VN120083	3	10	2	5	1	42	2	2	2	0	0
VN120083	4	7	2	5	1	42	2	2	2	0	0
VN120084	1	29	1	1	2	0	2	1	1	0	20
VN120084	2	24	2	1	2	0	2	1	1	0	0
