PLACEID	SERVIDR4	SERVAVLB	TIM2PLCE	CMNTRNSP
8442	22	1	 	 
8442	23	0	10	1
8442	24	1	 	 
8442	25	0	 	 
8442	27	0	10	7
8442	28	88	 	 
8442	29	1	 	 
8442	30	1	 	 
8442	31	1	 	 
8442	32	1	 	 
8442	33	1	 	 
8442	34	1	 	 
8442	35	0	10	1
8443	1	1	 	 
8443	2	1	 	 
8443	3	1	 	 
8443	4	0	 	 
8443	5	1	 	 
8443	6	1	 	 
8443	7	1	 	 
8443	8	1	 	 
8443	9	1	 	 
8443	10	1	 	 
8443	11	1	 	 
8443	12	1	 	 
8443	13	1	 	 
8443	14	1	 	 
8443	15	1	 	 
8443	16	0	5	7
8443	17	0	10	7
8443	18	0	10	7
8443	19	0	10	7
8443	20	1	 	 
8443	21	1	 	 
8443	22	1	 	 
8443	23	0	10	7
8443	24	1	 	 
8443	25	0	 	 
8443	27	0	15	7
8443	28	88	 	 
8443	29	1	 	 
8443	30	1	 	 
8443	31	1	 	 
8443	32	1	 	 
8443	33	1	 	 
8443	34	1	 	 
8443	35	0	5	1
8444	1	0	 	 
8444	2	0	 	 
8444	3	0	 	 
8444	4	0	 	 
8444	5	0	 	 
8444	6	0	 	 
8444	7	0	 	 
8444	8	0	 	 
8444	9	0	10	1
8444	10	1	 	 
8444	11	1	 	 
8444	12	1	 	 
8444	13	1	 	 
8444	14	1	 	 
8444	15	1	 	 
8444	16	0	10	7
8444	17	0	10	7
8444	18	0	10	7
8444	19	0	15	7
8444	20	0	10	7
8444	21	0	10	7
8444	22	0	10	7
8444	23	0	10	7
8444	24	1	 	 
8444	25	0	 	 
8444	27	0	15	7
8444	28	88	 	 
8444	29	0	5	1
8444	30	0	10	1
8444	31	1	 	 
8444	32	1	 	 
8444	33	0	10	1
8444	34	0	10	1
8444	35	0	10	1
8445	1	0	 	 
8445	2	1	 	 
8445	3	0	 	 
8445	4	0	 	 
8445	5	1	 	 
8445	6	1	 	 
8445	7	1	 	 
8445	8	0	 	 
8445	9	1	 	 
8445	10	1	 	 
8445	11	1	 	 
8445	12	1	 	 
8445	13	1	 	 
8445	14	1	 	 
8445	15	1	 	 
8445	16	0	10	7
8445	17	0	15	7
8445	18	0	15	7
8445	19	0	20	7
8445	20	0	10	1
8445	21	0	-77	88
8445	22	0	15	7
8445	23	0	25	7
8445	24	1	 	 
8445	25	0	 	 
8445	27	0	25	7
8445	28	88	 	 
8445	29	1	 	 
8445	30	1	 	 
8445	31	1	 	 
8445	32	1	 	 
8445	33	1	 	 
8445	34	1	 	 
8445	35	0	10	1
8447	1	0	 	 
8447	2	1	 	 
8447	3	0	 	 
8447	4	0	 	 
8447	5	0	 	 
8447	6	0	 	 
8447	7	0	 	 
8447	8	0	 	 
8447	9	1	 	 
8447	10	1	 	 
8447	11	1	 	 
8447	12	1	 	 
8447	13	1	 	 
8447	14	1	 	 
8447	15	1	 	 
8447	16	0	5	7
8447	17	0	10	7
8447	18	0	10	7
8447	19	0	15	7
8447	20	0	10	7
8447	21	0	10	7
8447	22	0	10	7
8447	23	0	10	7
8447	24	1	 	 
8447	25	0	 	 
8447	27	0	15	7
8447	28	88	 	 
8447	29	1	 	 
8447	30	1	 	 
8447	31	1	 	 
8447	32	1	 	 
8447	33	0	5	1
8447	34	0	5	1
8447	35	1	 	 
8448	1	1	 	 
8448	2	1	 	 
8448	3	0	 	 
8448	4	0	 	 
8448	5	0	 	 
8448	6	0	 	 
8448	7	0	 	 
8448	8	1	 	 
8448	9	1	 	 
8448	10	1	 	 
8448	11	1	 	 
8448	12	1	 	 
8448	13	1	 	 
8448	14	1	 	 
8448	15	1	 	 
8448	16	1	 	 
8448	17	0	-77	88
8448	18	0	10	7
8448	19	0	5	7
8448	20	0	10	7
8448	21	0	20	7
8448	22	0	-77	88
8448	23	0	15	7
8448	24	1	 	 
8448	25	0	 	 
8448	27	0	30	7
8448	28	88	 	 
8448	29	1	 	 
8448	30	1	 	 
8448	31	1	 	 
8448	32	1	 	 
8448	33	1	 	 
8448	34	1	 	 
8448	35	1	 	 
8449	1	0	 	 
8449	2	1	 	 
8449	3	0	 	 
8449	4	0	 	 
8449	5	0	 	 
8449	6	0	 	 
8449	7	0	 	 
8449	8	0	 	 
8449	9	1	 	 
8449	10	1	 	 
8449	11	1	 	 
8449	12	1	 	 
8449	13	1	 	 
8449	14	1	 	 
8449	15	1	 	 
8449	16	0	10	7
8449	17	0	10	7
8449	18	0	10	7
8449	19	0	10	7
8449	20	0	10	1
8449	21	0	-77	88
8449	22	1	 	 
8449	23	0	10	1
8449	24	1	 	 
8449	25	0	 	 
8449	27	0	10	7
8449	28	88	 	 
8449	29	1	 	 
8449	30	1	 	 
8449	31	1	 	 
8449	32	1	 	 
8449	33	1	 	 
8449	34	1	 	 
8449	35	1	 	 
8501	1	0	 	 
8501	2	1	 	 
8501	3	0	 	 
8501	4	0	 	 
8501	5	0	 	 
8501	6	0	 	 
8501	7	0	 	 
8501	8	0	 	 
8501	9	1	 	 
8501	10	0	10	7
8501	11	0	 	 
8501	12	0	10	7
8501	13	1	 	 
8501	14	1	 	 
8501	15	1	 	 
8501	16	0	15	1
8501	17	0	10	5
8501	18	0	15	7
8501	19	0	15	7
8501	20	0	15	7
8501	21	0	15	7
8501	22	1	 	 
8501	23	0	15	7
8501	24	1	 	 
8501	25	0	 	 
8501	27	0	15	7
8501	28	0	-88	88
8501	29	0	10	7
8501	30	1	 	 
8501	31	0	10	5
8501	32	1	 	 
8501	33	1	 	 
8501	34	0	10	5
8501	35	0	10	5
8502	1	1	 	 
8502	2	1	 	 
8502	3	1	 	 
8502	4	0	 	 
8502	5	1	 	 
8502	6	1	 	 
8502	7	1	 	 
8502	8	1	 	 
8502	9	1	 	 
8502	10	1	 	 
8502	11	1	 	 
8502	12	1	 	 
8502	13	1	 	 
8502	14	1	 	 
8502	15	1	 	 
8502	16	1	 	 
8502	17	0	-77	88
8502	18	1	 	 
8502	19	0	30	7
8502	20	0	15	7
8502	21	1	 	 
8502	22	1	 	 
8502	23	1	 	 
8502	24	1	 	 
8502	25	0	 	 
8502	27	0	30	7
8502	28	1	 	 
8502	29	1	 	 
8502	30	1	 	 
8502	31	1	 	 
8502	32	1	 	 
8502	33	1	 	 
8502	34	1	 	 
8502	35	1	 	 
8503	1	0	 	 
8503	2	0	 	 
8503	3	0	 	 
8503	4	0	 	 
8503	5	0	 	 
8503	6	0	 	 
8503	7	1	 	 
8503	8	1	 	 
8503	9	1	 	 
8503	10	1	 	 
8503	11	1	 	 
8503	12	1	 	 
8503	13	1	 	 
8503	14	1	 	 
8503	15	0	 	 
8503	16	1	 	 
8503	17	0	20	5
8503	18	1	 	 
8503	19	1	 	 
8503	20	1	 	 
8503	21	1	 	 
8503	22	1	 	 
8503	23	1	 	 
8503	24	1	 	 
8503	25	0	 	 
8503	27	1	 	 
8503	28	88	 	 
8503	29	1	 	 
8503	30	1	 	 
8503	31	1	 	 
8503	32	1	 	 
8503	33	1	 	 
8503	34	1	 	 
8503	35	1	 	 
8504	1	1	 	 
8504	2	1	 	 
8504	3	0	 	 
8504	4	0	 	 
8504	5	0	 	 
8504	6	0	 	 
8504	7	1	 	 
8504	8	0	 	 
8504	9	1	 	 
8504	10	1	 	 
8504	11	1	 	 
8504	12	1	 	 
8504	13	1	 	 
8504	14	1	 	 
8504	15	1	 	 
8504	16	1	 	 
8504	17	1	 	 
8504	18	1	 	 
8504	19	0	30	7
8504	20	0	30	7
8504	21	0	30	7
8504	22	1	 	 
8504	23	0	25	7
8504	24	1	 	 
8504	25	0	 	 
8504	27	0	30	7
8504	28	0	-88	88
8504	29	1	 	 
8504	30	1	 	 
8504	31	1	 	 
8504	32	1	 	 
8504	33	1	 	 
8504	34	1	 	 
8504	35	1	 	 
8505	1	1	 	 
8505	2	1	 	 
8505	3	1	 	 
8505	4	0	 	 
8505	5	1	 	 
8505	6	0	 	 
8505	7	1	 	 
8505	8	1	 	 
8505	9	1	 	 
8505	10	1	 	 
8505	11	1	 	 
8505	12	1	 	 
8505	13	1	 	 
8505	14	1	 	 
8505	15	1	 	 
8505	16	1	 	 
8505	17	1	 	 
8505	18	1	 	 
8505	19	1	 	 
8505	20	1	 	 
8505	21	1	 	 
8505	22	1	 	 
8505	23	1	 	 
8505	24	1	 	 
8505	25	0	 	 
8505	27	1	 	 
8505	28	0	-88	88
8505	29	1	 	 
8505	30	1	 	 
8505	31	1	 	 
8505	32	1	 	 
8505	33	1	 	 
8505	34	1	 	 
8505	35	1	 	 
8506	1	0	 	 
8506	2	0	 	 
8506	3	0	 	 
8506	4	0	 	 
8506	5	0	 	 
8506	6	0	 	 
8506	7	0	 	 
8506	8	0	 	 
8506	9	1	 	 
8506	10	1	 	 
8506	11	1	 	 
8506	12	1	 	 
8506	13	1	 	 
8506	14	1	 	 
8506	15	1	 	 
8506	16	0	20	6
8506	17	0	20	6
8506	18	0	20	6
8506	19	0	15	1
8506	20	0	15	6
8506	21	0	15	6
8506	22	1	 	 
8506	23	0	15	6
8506	24	1	 	 
8506	25	0	 	 
8506	27	0	15	6
8506	28	0	-88	88
8506	29	0	15	6
8506	30	1	 	 
8506	31	0	15	6
8506	32	1	 	 
8506	33	0	10	1
8506	34	0	10	1
8506	35	0	5	1
8507	1	0	 	 
8507	2	1	 	 
8507	3	0	 	 
8507	4	0	 	 
8507	5	1	 	 
8507	6	0	 	 
8507	7	0	 	 
8507	8	1	 	 
8507	9	1	 	 
8507	10	1	 	 
8507	11	1	 	 
8507	12	0	60	6
8507	13	1	 	 
8507	14	1	 	 
8507	15	1	 	 
8507	16	0	60	6
8507	17	1	 	 
8507	18	0	60	6
8507	19	0	60	6
8507	20	0	60	6
8507	21	0	60	6
8507	22	0	60	6
8507	23	0	60	6
8507	24	1	 	 
8507	25	0	 	 
8507	27	0	60	6
8507	28	0	-88	88
8507	29	0	60	6
8507	30	1	 	 
8507	31	1	 	 
8507	32	1	 	 
8507	33	1	 	 
8507	34	1	 	 
8507	35	1	 	 
8508	1	0	 	 
8508	2	1	 	 
8508	3	0	 	 
8508	4	0	 	 
8508	5	0	 	 
8508	6	0	 	 
8508	7	1	 	 
8508	8	0	 	 
8508	9	1	 	 
8508	10	1	 	 
8508	11	1	 	 
8508	12	0	240	6
8508	13	1	 	 
8508	14	1	 	 
8508	15	1	 	 
8508	16	0	240	6
8508	17	1	 	 
8508	18	0	240	6
8508	19	0	240	6
8508	20	0	240	6
8508	21	0	240	6
8508	22	0	240	6
8508	23	0	240	6
8508	24	1	 	 
8508	25	1	 	 
8508	27	0	480	6
8508	28	88	 	 
8508	29	0	240	6
8508	30	1	 	 
8508	31	0	240	6
8508	32	1	 	 
8508	33	1	 	 
8508	34	1	 	 
8508	35	1	 	 
8509	1	1	 	 
8509	2	1	 	 
8509	3	1	 	 
8509	4	0	 	 
8509	5	1	 	 
8509	6	1	 	 
8509	7	1	 	 
8509	8	1	 	 
8509	9	1	 	 
8509	10	1	 	 
8509	11	1	 	 
8509	12	1	 	 
8509	13	1	 	 
8509	14	1	 	 
8509	15	1	 	 
8509	16	1	 	 
8509	17	1	 	 
8509	18	1	 	 
8509	19	1	 	 
8509	20	1	 	 
8509	21	1	 	 
8509	22	1	 	 
8509	23	1	 	 
8509	24	1	 	 
8509	25	1	 	 
8509	27	1	 	 
8509	28	88	 	 
8509	29	1	 	 
8509	30	1	 	 
8509	31	1	 	 
8509	32	1	 	 
8509	33	1	 	 
8509	34	1	 	 
8509	35	1	 	 
8510	1	0	 	 
8510	2	1	 	 
8510	3	0	 	 
8510	4	0	 	 
8510	5	0	 	 
8510	6	0	 	 
8510	7	1	 	 
8510	8	0	 	 
8510	9	1	 	 
8510	10	1	 	 
8510	11	0	 	 
8510	12	1	 	 
8510	13	1	 	 
8510	14	1	 	 
8510	15	1	 	 
8510	16	0	17	5
8510	17	1	 	 
8510	18	1	 	 
8510	19	0	20	5
8510	20	0	20	5
8510	21	0	20	5
8510	22	0	20	5
8510	23	0	20	5
8510	24	1	 	 
8510	25	0	 	 
8510	27	0	20	5
8510	28	88	 	 
8510	29	0	20	5
8510	30	1	 	 
8510	31	0	20	5
8510	32	1	 	 
8510	33	1	 	 
8510	34	1	 	 
8510	35	1	 	 
8511	1	0	 	 
8511	2	0	 	 
8511	3	0	 	 
8511	4	0	 	 
8511	5	0	 	 
8511	6	0	 	 
8511	7	0	 	 
8511	8	1	 	 
8511	9	1	 	 
8511	10	1	 	 
8511	11	1	 	 
8511	12	1	 	 
8511	13	1	 	 
8511	14	0	 	 
8511	15	1	 	 
8511	16	0	10	5
8511	17	0	10	5
8511	18	0	10	5
8511	19	0	10	5
8511	20	0	10	5
8511	21	0	10	5
8511	22	0	10	5
8511	23	0	10	4
8511	24	1	 	 
8511	25	0	 	 
8511	27	1	 	 
8511	28	0	-88	88
8511	29	0	10	5
8511	30	1	 	 
8511	31	1	 	 
8511	32	1	 	 
8511	33	1	 	 
8511	34	1	 	 
8511	35	1	 	 
8512	1	0	 	 
8512	2	1	 	 
8512	3	0	 	 
8512	4	0	 	 
8512	5	0	 	 
8512	6	0	 	 
8512	7	1	 	 
8512	8	0	 	 
8512	9	1	 	 
8512	10	1	 	 
8512	11	1	 	 
8512	12	1	 	 
8512	13	1	 	 
8512	14	1	 	 
8512	15	1	 	 
8512	16	0	8	5
8512	17	0	8	5
8512	18	0	8	5
8512	19	0	8	5
8512	20	0	8	5
8512	21	0	8	5
8512	22	0	8	5
8512	23	0	8	5
8512	24	0	 	 
8512	25	0	 	 
8512	27	0	10	5
8512	28	0	-88	88
8512	29	0	8	5
8512	30	0	6	1
8512	31	0	5	1
8512	32	1	 	 
8512	33	0	5	1
8512	34	0	5	1
8512	35	0	8	5
8513	1	0	 	 
8513	2	0	 	 
8513	3	0	 	 
8513	4	0	 	 
8513	5	1	 	 
8513	6	0	 	 
8513	7	1	 	 
8513	8	0	 	 
8513	9	1	 	 
8513	10	1	 	 
8513	11	1	 	 
8513	12	1	 	 
8513	13	1	 	 
8513	14	1	 	 
8513	15	1	 	 
8513	16	1	 	 
8513	17	1	 	 
8513	18	0	10	5
8513	19	0	10	5
8513	20	0	10	5
8513	21	1	 	 
8513	22	1	 	 
8513	23	1	 	 
8513	24	1	 	 
8513	25	0	 	 
8513	27	0	-88	88
8513	28	0	-88	88
8513	29	1	 	 
8513	30	1	 	 
8513	31	1	 	 
8513	32	1	 	 
8513	33	1	 	 
8513	34	1	 	 
8513	35	1	 	 
8514	1	0	 	 
8514	2	1	 	 
8514	3	0	 	 
8514	4	0	 	 
8514	5	1	 	 
8514	6	0	 	 
8514	7	0	 	 
8514	8	0	 	 
8514	9	1	 	 
8514	10	1	 	 
8514	11	1	 	 
8514	12	1	 	 
8514	13	1	 	 
8514	14	1	 	 
8514	15	1	 	 
8514	16	0	10	5
8514	17	0	-77	88
8514	18	0	10	5
8514	19	0	30	7
8514	20	0	20	7
8514	21	0	20	7
8514	22	0	10	1
8514	23	0	30	7
8514	24	1	 	 
8514	25	0	 	 
8514	27	0	30	7
8514	28	0	-88	88
8514	29	0	5	1
8514	30	0	10	1
8514	31	1	 	 
8514	32	1	 	 
8514	33	0	5	1
8514	34	0	10	1
8514	35	0	10	1
8515	1	1	 	 
8515	2	1	 	 
8515	3	0	 	 
8515	4	0	 	 
8515	5	1	 	 
8515	6	0	 	 
8515	7	1	 	 
8515	8	0	 	 
8515	9	1	 	 
8515	10	1	 	 
8515	11	1	 	 
8515	12	1	 	 
8515	13	1	 	 
8515	14	1	 	 
8515	15	1	 	 
8515	16	0	12	3
8515	17	0	-77	88
8515	18	0	15	5
8515	19	0	30	7
8515	20	0	20	7
8515	21	0	20	7
8515	22	0	10	1
8515	23	0	20	7
8515	24	1	 	 
8515	25	0	 	 
8515	27	0	30	7
8515	28	0	-88	88
8515	29	0	8	1
8515	30	0	10	1
8515	31	0	10	1
8515	32	1	 	 
8515	33	0	10	1
8515	34	0	10	1
8515	35	0	8	1
8516	1	1	 	 
8516	2	1	 	 
8516	3	88	 	 
8516	4	0	 	 
8516	5	0	 	 
8516	6	0	 	 
8516	7	0	 	 
8516	8	1	 	 
8516	9	1	 	 
8516	10	1	 	 
8516	11	1	 	 
8516	12	1	 	 
8516	13	1	 	 
8516	14	1	 	 
8516	15	1	 	 
8516	16	1	 	 
8516	17	1	 	 
8516	18	1	 	 
8516	19	1	 	 
8516	20	0	120	8
8516	21	1	 	 
8516	22	1	 	 
8516	23	1	 	 
8516	24	1	 	 
8516	25	0	 	 
8516	27	0	120	8
8516	28	88	 	 
8516	29	0	120	8
8516	30	1	 	 
8516	31	1	 	 
8516	32	1	 	 
8516	33	1	 	 
8516	34	1	 	 
8516	35	1	 	 
8517	1	0	 	 
8517	2	1	 	 
8517	3	0	 	 
8517	4	0	 	 
8517	5	0	 	 
8517	6	0	 	 
8517	7	0	 	 
8517	8	0	 	 
8517	9	1	 	 
8517	10	0	15	5
8517	11	0	 	 
8517	12	0	15	5
8517	13	0	 	 
8517	14	0	 	 
8517	15	0	 	 
8517	16	0	15	5
8517	17	0	15	5
8517	18	0	15	5
8517	19	0	15	5
8517	20	0	15	5
8517	21	0	15	5
8517	22	0	15	5
8517	23	0	15	5
8517	24	0	 	 
8517	25	0	 	 
8517	27	0	15	5
8517	28	0	-88	88
8517	29	0	15	5
8517	30	0	10	5
8517	31	0	10	5
8517	32	1	 	 
8517	33	0	10	5
8517	34	0	10	5
8517	35	0	10	5
8518	1	1	 	 
8518	2	1	 	 
8518	3	1	 	 
8518	4	0	 	 
8518	5	0	 	 
8518	6	0	 	 
8518	7	1	 	 
8518	8	0	 	 
8518	9	1	 	 
8518	10	0	5	6
8518	11	1	 	 
8518	12	1	 	 
8518	13	1	 	 
8518	14	1	 	 
8518	15	1	 	 
8518	16	0	5	7
8518	17	1	 	 
8518	18	0	5	5
8518	19	1	 	 
8518	20	0	5	5
8518	21	0	5	5
8518	22	0	5	5
8518	23	0	5	5
8518	24	1	 	 
8518	25	0	 	 
8518	27	0	-88	88
8518	28	0	-88	88
8518	29	1	 	 
8518	30	1	 	 
8518	31	1	 	 
8518	32	0	 	 
8518	33	0	5	5
8518	34	0	5	5
8518	35	0	5	5
8519	1	0	 	 
8519	2	0	 	 
8519	3	0	 	 
8519	4	0	 	 
8519	5	0	 	 
8519	6	1	 	 
8519	7	1	 	 
8519	8	0	 	 
8519	9	1	 	 
8519	10	1	 	 
8519	11	0	 	 
8519	12	0	10	1
8519	13	1	 	 
8519	14	1	 	 
8519	15	1	 	 
8519	16	1	 	 
8519	17	0	10	1
8519	18	0	10	1
8519	19	0	10	6
8519	20	0	10	6
8519	21	0	10	6
8519	22	0	10	6
8519	23	0	10	6
8519	24	1	 	 
8519	25	0	 	 
8519	27	0	10	6
8519	28	0	-88	88
8519	29	0	10	6
8519	30	0	10	1
8519	31	0	10	6
8519	32	1	 	 
8519	33	0	10	1
8519	34	0	20	1
8519	35	0	15	1
8520	1	0	 	 
8520	2	1	 	 
8520	3	0	 	 
8520	4	0	 	 
8520	5	0	 	 
8520	6	0	 	 
8520	7	0	 	 
8520	8	1	 	 
8520	9	1	 	 
8520	10	1	 	 
8520	11	1	 	 
8520	12	1	 	 
8520	13	1	 	 
8520	14	1	 	 
8520	15	0	 	 
8520	16	0	5	6
8520	17	0	5	6
8520	18	0	10	6
8520	19	0	15	7
8520	20	0	10	6
8520	21	0	10	6
8520	22	0	-77	88
8520	23	0	10	6
8520	24	1	 	 
8520	25	0	 	 
8520	27	0	20	6
8520	28	0	-88	88
8520	29	1	 	 
8520	30	1	 	 
8520	31	1	 	 
8520	32	1	 	 
8520	33	1	 	 
8520	34	1	 	 
8520	35	1	 	 
8521	1	1	 	 
8521	2	1	 	 
8521	3	1	 	 
8521	4	0	 	 
8521	5	0	 	 
8521	6	0	 	 
8521	7	0	 	 
8521	8	0	 	 
8521	9	1	 	 
8521	10	1	 	 
8521	11	1	 	 
8521	12	1	 	 
8521	13	1	 	 
8521	14	1	 	 
8521	15	1	 	 
8521	16	1	 	 
8521	17	0	30	6
8521	18	1	 	 
8521	19	0	30	6
8521	20	0	30	6
8521	21	0	30	6
8521	22	1	 	 
8521	23	1	 	 
8521	24	1	 	 
8521	25	0	 	 
8521	27	0	30	6
8521	28	88	 	 
8521	29	0	30	6
8521	30	1	 	 
8521	31	1	 	 
8521	32	1	 	 
8521	33	1	 	 
8521	34	1	 	 
8521	35	1	 	 
8522	1	0	 	 
8522	2	0	 	 
8522	3	0	 	 
8522	4	0	 	 
8522	5	0	 	 
8522	6	0	 	 
8522	7	0	 	 
8522	8	0	 	 
8522	9	0	5	1
8522	10	1	 	 
8522	11	0	 	 
8522	12	0	60	6
8522	13	1	 	 
8522	14	1	 	 
8522	15	0	 	 
8522	16	0	60	6
8522	17	0	30	6
8522	18	0	30	6
8522	19	0	60	6
8522	20	0	300	6
8522	21	0	300	6
8522	22	0	30	6
8522	23	0	60	6
8522	24	0	 	 
8522	25	0	 	 
8522	27	0	60	6
8522	28	0	-88	88
8522	29	0	300	6
8522	30	0	5	1
8522	31	0	300	6
8522	32	1	 	 
8522	33	0	5	6
8522	34	0	5	6
8522	35	0	5	6
8523	1	1	 	 
8523	2	1	 	 
8523	3	1	 	 
8523	4	0	 	 
8523	5	1	 	 
8523	6	0	 	 
8523	7	0	 	 
8523	8	1	 	 
8523	9	1	 	 
8523	10	1	 	 
8523	11	1	 	 
8523	12	1	 	 
8523	13	1	 	 
8523	14	1	 	 
8523	15	1	 	 
8523	16	1	 	 
8523	17	1	 	 
8523	18	1	 	 
8523	19	1	 	 
8523	20	1	 	 
8523	21	1	 	 
8523	22	1	 	 
8523	23	1	 	 
8523	24	1	 	 
8523	25	0	 	 
8523	27	0	20	7
8523	28	88	 	 
8523	29	1	 	 
8523	30	1	 	 
8523	31	1	 	 
8523	32	1	 	 
8523	33	1	 	 
8523	34	1	 	 
8523	35	1	 	 
8601	1	1	 	 
8601	2	1	 	 
8601	3	0	 	 
8601	4	0	 	 
8601	5	1	 	 
8601	6	0	 	 
8601	7	0	 	 
8601	8	0	 	 
8601	9	1	 	 
8601	10	1	 	 
8601	11	1	 	 
8601	12	1	 	 
8601	13	1	 	 
8601	14	1	 	 
8601	15	1	 	 
8601	16	0	15	7
8601	17	0	20	7
8601	18	0	20	7
8601	19	0	20	7
8601	20	0	20	7
8601	21	0	20	7
8601	22	0	20	7
8601	23	0	20	7
8601	24	0	 	 
8601	25	0	 	 
8601	27	0	20	7
8601	28	0	-88	88
8601	29	0	20	7
8601	30	1	 	 
8601	31	0	20	7
8601	32	1	 	 
8601	33	1	 	 
8601	34	0	20	7
8601	35	1	 	 
8602	1	0	 	 
8602	2	1	 	 
8602	3	1	 	 
8602	4	0	 	 
8602	5	0	 	 
8602	6	0	 	 
8602	7	1	 	 
8602	8	0	 	 
8602	9	1	 	 
8602	10	1	 	 
8602	11	1	 	 
8602	12	0	45	7
8602	13	1	 	 
8602	14	1	 	 
8602	15	1	 	 
8602	16	1	 	 
8602	17	1	 	 
8602	18	1	 	 
8602	19	0	45	7
8602	20	0	45	7
8602	21	0	45	7
8602	22	1	 	 
8602	23	0	40	7
8602	24	1	 	 
8602	25	0	 	 
8602	27	0	60	7
8602	28	0	-88	88
8602	29	0	45	7
8602	30	1	 	 
8602	31	1	 	 
8602	32	1	 	 
8602	33	1	 	 
8602	34	1	 	 
8602	35	1	 	 
8603	1	0	 	 
8603	2	0	 	 
8603	3	0	 	 
8603	4	0	 	 
8603	5	1	 	 
8603	6	0	 	 
8603	7	0	 	 
8603	8	0	 	 
8603	9	1	 	 
8603	10	1	 	 
8603	11	0	 	 
8603	12	0	180	7
8603	13	1	 	 
8603	14	1	 	 
8603	15	1	 	 
8603	16	0	180	7
8603	17	0	180	7
8603	18	1	 	 
8603	19	0	180	7
8603	20	0	180	7
8603	21	0	180	7
8603	22	0	180	7
8603	23	0	180	7
8603	24	0	 	 
8603	25	0	 	 
8603	27	0	180	8
8603	28	0	-88	88
8603	29	0	180	7
8603	30	1	 	 
8603	31	1	 	 
8603	32	1	 	 
8603	33	1	 	 
8603	34	1	 	 
8603	35	1	 	 
8604	1	0	 	 
8604	2	1	 	 
8604	3	0	 	 
8604	4	0	 	 
8604	5	0	 	 
8604	6	0	 	 
8604	7	1	 	 
8604	8	1	 	 
8604	9	1	 	 
8604	10	1	 	 
8604	11	1	 	 
8604	12	1	 	 
8604	13	1	 	 
8604	14	0	 	 
8604	15	1	 	 
8604	16	0	90	7
8604	17	1	 	 
8604	18	0	240	7
8604	19	0	90	7
8604	20	0	600	8
8604	21	0	600	8
8604	22	1	 	 
8604	23	0	600	8
8604	24	1	 	 
8604	25	0	 	 
8604	27	0	600	8
8604	28	0	-88	88
8604	29	0	600	8
8604	30	1	 	 
8604	31	1	 	 
8604	32	1	 	 
8604	33	0	240	7
8604	34	1	 	 
8604	35	1	 	 
8605	1	0	 	 
8605	2	0	 	 
8605	3	0	 	 
8605	4	0	 	 
8605	5	1	 	 
8605	6	0	 	 
8605	7	0	 	 
8605	8	0	 	 
8605	9	1	 	 
8605	10	1	 	 
8605	11	0	 	 
8605	12	1	 	 
8605	13	1	 	 
8605	14	1	 	 
8605	15	1	 	 
8605	16	1	 	 
8605	17	1	 	 
8605	18	0	80	8
8605	19	1	 	 
8605	20	0	480	8
8605	21	0	480	8
8605	22	0	480	8
8605	23	0	480	8
8605	24	1	 	 
8605	25	0	 	 
8605	27	0	480	8
8605	28	0	-88	88
8605	29	0	480	8
8605	30	1	 	 
8605	31	0	480	8
8605	32	1	 	 
8605	33	1	 	 
8605	34	1	 	 
8605	35	1	 	 
8606	1	1	 	 
8606	2	1	 	 
8606	3	0	 	 
8606	4	0	 	 
8606	5	0	 	 
8606	6	0	 	 
8606	7	0	 	 
8606	8	0	 	 
8606	9	1	 	 
8606	10	1	 	 
8606	11	1	 	 
8606	12	1	 	 
8606	13	1	 	 
8606	14	1	 	 
8606	15	1	 	 
8606	16	0	15	7
8606	17	1	 	 
8606	18	0	15	7
8606	19	0	15	7
8606	20	0	15	7
8606	21	1	 	 
8606	22	0	10	7
8606	23	0	20	7
8606	24	0	 	 
8606	25	0	 	 
8606	27	88	 	 
8606	28	88	 	 
8606	29	0	15	7
8606	30	0	10	7
8606	31	1	 	 
8606	32	1	 	 
8606	33	1	 	 
8606	34	0	10	7
8606	35	0	15	7
8607	1	0	 	 
8607	2	1	 	 
8607	3	0	 	 
8607	4	0	 	 
8607	5	0	 	 
8607	6	0	 	 
8607	7	1	 	 
8607	8	0	 	 
8607	9	1	 	 
8607	10	0	20	7
8607	11	1	 	 
8607	12	0	20	7
8607	13	1	 	 
8607	14	1	 	 
8607	15	0	 	 
8607	16	0	20	7
8607	17	0	120	7
8607	18	0	120	7
8607	19	0	20	7
8607	20	0	20	7
8607	21	0	20	7
8607	22	0	20	7
8607	23	0	120	7
8607	24	0	 	 
8607	25	0	 	 
8607	27	0	20	7
8607	28	88	 	 
8607	29	0	20	7
8607	30	1	 	 
8607	31	0	20	7
8607	32	1	 	 
8607	33	1	 	 
8607	34	0	20	7
8607	35	0	20	7
8608	1	0	 	 
8608	2	1	 	 
8608	3	0	 	 
8608	4	1	 	 
8608	5	0	 	 
8608	6	0	 	 
8608	7	0	 	 
8608	8	0	 	 
8608	9	1	 	 
8608	10	1	 	 
8608	11	1	 	 
8608	12	1	 	 
8608	13	1	 	 
8608	14	1	 	 
8608	15	1	 	 
8608	16	1	 	 
8608	17	0	10	1
8608	18	0	12	1
8608	19	0	10	1
8608	20	1	 	 
8608	21	1	 	 
8608	22	0	10	1
8608	23	0	10	2
8608	24	1	 	 
8608	25	0	 	 
8608	27	0	10	1
8608	28	88	 	 
8608	29	1	 	 
8608	30	1	 	 
