CHILDCODE	MEMIDR4	AGER3	MEMAGER4	MEAGMTR4	MEMSEXR4	RELATER3	RELATER4	THSVILR4	BURBRLR4	BRNREGR4	BRNZONR4	LIVHSER4	YRDIEDR4	RELHHR4	MRTLSTR4	DISABR4	MTHRHHR4	FTHRHHR4	HSSTRTR4	GRADER4	STILLR4	TYPATDR4	WHYNOTR4	AGEGRDR4	EDCH18R4	MEMCNSR4
131002	2	50	54	 	2	1	1	 	 	 	 	1	 	2	1	0	99	99	0	 	 	 	 	 	 	N
131002	3	27	31	 	2	7	7	 	 	 	 	1	 	3	4	0	2	1	1	2	0	 	 	 	0	N
131002	4	22	26	 	2	7	7	 	 	 	 	1	 	3	0	0	2	1	1	12	0	 	 	 	0	N
131002	5	20	24	 	2	7	7	 	 	 	 	1	 	3	1	0	2	1	1	7	0	 	 	 	0	N
131002	6	18	22	 	1	7	7	 	 	 	 	1	 	3	0	0	2	1	1	10	0	 	 	 	1	N
131002	7	8	12	 	2	8	8	 	 	 	 	1	 	3	 	0	99	1	1	2	1	4	 	 	1	N
131002	8	16	20	 	2	8	8	 	 	 	 	2	 	 	 	 	 	 	 	 	 	 	 	 	 	 
131002	9	13	17	 	1	8	8	 	 	 	 	1	 	3	0	0	99	1	1	3	1	4	 	 	1	N
131002	10	0	4	 	1	13	13	 	 	 	 	1	 	5	 	0	3	98	 	 	 	 	 	 	 	N
131002	11	2	6	 	1	13	13	 	 	 	 	1	 	5	 	0	5	98	1	1	1	4	 	 	1	N
131004	0	15	19	 	1	0	0	0	1	7	706	1	 	1	0	0	98	99	1	6	0	 	 	 	0	N
131004	1	47	-88	 	1	1	1	 	 	 	 	3	1997	 	 	 	 	 	 	 	 	 	 	 	 	N
131004	2	37	41	 	2	1	1	 	 	 	 	4	 	 	 	 	 	 	 	 	 	 	 	 	 	N
131004	3	27	31	 	1	7	7	 	 	 	 	4	 	 	 	 	 	 	 	 	 	 	 	 	 	N
131004	4	24	-88	 	2	7	7	 	 	 	 	3	2000	 	 	 	 	 	 	 	 	 	 	 	 	N
131004	5	22	26	 	1	7	7	 	 	 	 	4	 	 	 	 	 	 	 	 	 	 	 	 	 	N
131004	6	21	25	 	1	7	7	 	 	 	 	4	 	 	 	 	 	 	 	 	 	 	 	 	 	 
131004	7	17	21	 	1	7	7	 	 	 	 	4	 	 	 	 	 	 	 	 	 	 	 	 	 	N
131004	8	12	16	 	2	7	7	 	 	 	 	4	 	 	 	 	 	 	 	 	 	 	 	 	 	N
131005	0	15	19	 	2	0	0	1	 	 	 	1	 	3	0	0	2	1	1	9	1	4	 	 	1	N
131005	1	37	41	 	1	1	1	 	 	 	 	1	 	1	1	0	98	99	1	18	0	 	 	 	1	N
131005	2	32	36	 	2	1	1	 	 	 	 	1	 	2	1	0	98	99	1	13	0	 	 	 	1	N
131005	3	16	20	 	2	7	7	 	 	 	 	4	 	 	 	 	 	 	 	 	 	 	 	 	 	N
131005	4	17	21	 	2	7	7	 	 	 	 	2	 	 	 	 	 	 	 	 	 	 	 	 	 	 
131005	15	10	14	 	1	7	7	 	 	 	 	1	 	3	0	0	2	1	1	5	1	4	 	 	1	N
131005	16	15	19	 	2	20	20	 	 	 	 	4	 	 	 	 	 	 	 	 	 	 	 	 	 	N
131006	0	15	19	 	1	0	0	1	 	 	 	1	 	3	0	1	1	99	1	3	0	 	 	 	0	Y
131006	1	32	36	 	2	1	1	 	 	 	 	1	 	1	3	0	99	99	1	8	0	 	 	 	0	N
131006	2	33	-88	 	1	2	2	 	 	 	 	3	2001	 	 	 	 	 	 	 	 	 	 	 	 	N
131006	3	5	9	 	2	9	9	 	 	 	 	1	 	3	 	0	1	99	1	1	1	1	 	 	1	N
131007	0	15	19	 	2	0	0	1	 	 	 	1	 	3	0	0	2	99	1	10	1	4	 	 	1	N
131007	1	47	-88	 	1	1	1	 	 	 	 	3	2006	 	 	 	 	 	 	 	 	 	 	 	 	N
131007	2	43	48	 	2	1	1	 	 	 	 	1	 	1	3	0	99	99	0	 	 	 	 	 	 	N
131007	3	23	27	 	1	7	7	 	 	 	 	4	 	 	 	 	 	 	 	 	 	 	 	 	 	N
131007	4	21	25	 	1	7	7	 	 	 	 	2	 	 	 	 	 	 	 	 	 	 	 	 	 	N
131007	5	19	23	 	2	7	7	 	 	 	 	4	 	 	 	 	 	 	 	 	 	 	 	 	 	N
131007	6	17	21	 	2	7	7	 	 	 	 	1	 	3	0	0	2	99	1	11	1	4	 	 	1	N
131007	7	12	16	 	2	7	7	 	 	 	 	1	 	3	3	0	2	99	1	8	1	4	 	 	1	N
131007	8	 	11	 	2	 	13	 	 	 	 	1	 	5	 	0	98	98	1	4	1	4	 	 	1	N
131008	0	15	19	 	2	0	0	1	 	 	 	1	 	3	0	0	2	1	1	12	1	4	 	 	1	N
131008	1	50	54	 	1	1	1	 	 	 	 	1	 	1	1	0	98	15	1	8	0	 	 	 	0	N
131008	2	40	44	 	2	1	1	 	 	 	 	1	 	2	1	0	98	98	1	6	0	 	 	 	0	N
131008	3	21	25	 	1	7	7	 	 	 	 	4	 	 	 	 	 	 	 	 	 	 	 	 	 	N
131008	4	19	23	 	2	7	7	 	 	 	 	1	 	3	0	0	2	1	1	13	0	 	 	 	1	N
131008	15	11	15	 	1	7	7	 	 	 	 	1	 	3	0	0	2	1	1	8	1	4	 	 	1	N
131008	16	7	11	 	2	7	7	 	 	 	 	1	 	3	 	0	2	1	1	2	1	3	 	 	1	N
131009	0	15	19	 	2	0	0	1	 	 	 	1	 	3	0	0	2	99	1	7	1	4	 	 	1	N
131009	1	59	-88	 	1	1	1	 	 	 	 	3	2005	 	 	 	 	 	 	 	 	 	 	 	 	N
131009	2	39	43	 	2	1	1	 	 	 	 	1	 	1	3	0	98	99	1	3	0	 	 	 	0	N
131009	3	21	25	 	2	7	7	 	 	 	 	4	 	 	 	 	 	 	 	 	 	 	 	 	 	N
131009	4	23	27	 	2	7	7	 	 	 	 	4	 	 	 	 	 	 	 	 	 	 	 	 	 	N
131009	5	17	21	 	2	7	7	 	 	 	 	4	 	 	 	 	 	 	 	 	 	 	 	 	 	N
131009	6	13	17	 	2	7	7	 	 	 	 	4	 	 	 	 	 	 	 	 	 	 	 	 	 	N
131009	7	11	15	 	2	7	7	 	 	 	 	2	 	 	 	 	 	 	 	 	 	 	 	 	 	N
131009	8	8	-88	 	2	7	7	 	 	 	 	3	2002	 	 	 	 	 	 	 	 	 	 	 	 	N
131009	9	 	8	 	2	 	14	 	 	 	 	1	 	7	 	0	98	98	1	0	1	4	 	 	1	N
131010	0	14	18	 	2	0	0	1	 	 	 	1	 	3	0	0	2	99	1	8	0	 	 	 	1	N
131010	1	47	-88	 	1	77	1	 	 	 	 	3	1998	 	 	 	 	 	 	 	 	 	 	 	 	N
131010	2	37	41	 	2	1	1	 	 	 	 	1	 	1	3	0	99	99	0	 	 	 	 	 	 	N
131010	3	25	29	 	2	9	9	 	 	 	 	1	 	3	0	0	2	99	1	12	0	 	 	 	1	N
131010	4	20	24	 	2	9	9	 	 	 	 	4	 	 	 	 	 	 	 	 	 	 	 	 	 	 
131010	15	11	15	 	2	7	7	 	 	 	 	1	 	3	0	0	2	99	1	3	1	4	 	 	1	N
131011	0	15	19	 	1	0	0	1	 	 	 	1	 	3	0	0	2	1	1	10	0	 	 	 	1	N
131011	1	45	49	 	1	1	1	 	 	 	 	1	 	1	1	0	98	98	1	3	0	 	 	 	0	N
131011	2	38	42	 	2	1	1	 	 	 	 	1	 	2	1	0	99	99	1	6	0	 	 	 	0	N
131011	3	27	31	 	2	13	13	 	 	 	 	4	 	 	 	 	 	 	 	 	 	 	 	 	 	 
131011	4	22	26	 	2	13	13	 	 	 	 	2	 	 	 	 	 	 	 	 	 	 	 	 	 	N
131011	5	12	16	 	2	7	7	 	 	 	 	1	 	3	0	0	2	1	1	5	1	4	 	 	1	N
131011	15	9	13	 	1	7	7	 	 	 	 	1	 	3	0	0	2	1	1	3	1	4	 	 	1	N
131011	16	2	6	 	2	7	7	 	 	 	 	1	 	3	 	0	2	1	0	 	 	 	29	 	 	N
131012	0	15	19	 	1	0	0	1	 	 	 	1	 	3	0	0	2	1	1	5	0	 	 	 	1	N
131012	1	57	61	 	1	1	1	 	 	 	 	1	 	1	1	0	99	99	1	4	0	 	 	 	0	N
131012	2	45	49	 	2	1	1	 	 	 	 	1	 	2	1	0	99	99	0	 	 	 	 	 	 	N
131012	3	23	27	 	2	7	7	 	 	 	 	4	 	 	 	 	 	 	 	 	 	 	 	 	 	N
131012	4	21	25	 	1	7	7	 	 	 	 	1	 	3	0	0	2	1	1	10	1	4	 	 	1	N
131012	5	19	23	 	2	7	7	 	 	 	 	4	 	 	 	 	 	 	 	 	 	 	 	 	 	N
131012	6	17	21	 	1	7	7	 	 	 	 	2	 	 	 	 	 	 	 	 	 	 	 	 	 	N
131012	7	13	17	 	2	7	7	 	 	 	 	2	 	 	 	 	 	 	 	 	 	 	 	 	 	N
131013	0	14	19	 	2	0	0	1	 	 	 	1	 	7	0	0	98	98	1	9	1	4	 	 	1	N
131013	1	57	-88	 	1	13	13	 	 	 	 	3	1998	 	 	 	 	 	 	 	 	 	 	 	 	N
131013	2	52	56	 	2	23	13	 	 	 	 	1	 	1	3	0	99	99	0	 	 	 	 	 	 	N
131013	3	21	25	 	1	14	14	 	 	 	 	4	 	 	 	 	 	 	 	 	 	 	 	 	 	N
131013	4	13	17	 	1	7	7	 	 	 	 	1	 	7	0	0	98	98	1	2	1	4	 	 	1	N
131015	0	15	18	 	1	0	0	1	 	 	 	1	 	5	0	0	98	98	1	8	1	4	 	 	1	N
131015	1	79	83	 	2	18	18	 	 	 	 	1	 	1	3	0	99	99	1	0	0	 	 	 	0	N
131015	15	11	15	 	2	7	7	 	 	 	 	1	 	5	0	0	98	98	1	4	1	4	 	 	1	N
131015	16	10	14	 	2	7	7	 	 	 	 	1	 	5	0	0	98	98	1	4	1	4	 	 	1	N
131015	17	7	11	 	1	7	7	 	 	 	 	1	 	5	 	0	98	98	1	2	1	4	 	 	1	N
131016	0	14	18	 	1	0	0	1	 	 	 	1	 	3	0	0	1	99	1	10	1	4	 	 	1	N
131016	1	44	48	 	2	1	1	 	 	 	 	1	 	1	3	0	99	99	1	1	0	 	 	 	0	N
131016	2	22	26	 	2	9	9	 	 	 	 	4	 	 	 	 	 	 	 	 	 	 	 	 	 	N
131016	3	20	24	 	1	9	9	 	 	 	 	2	 	 	 	 	 	 	 	 	 	 	 	 	 	N
131016	4	19	23	 	2	9	9	 	 	 	 	1	 	3	4	0	1	99	1	7	1	4	 	 	1	N
131016	5	17	21	 	2	9	9	 	 	 	 	2	 	 	 	 	 	 	 	 	 	 	 	 	 	N
131016	6	13	17	 	1	9	9	 	 	 	 	1	 	3	0	0	1	99	1	7	1	4	 	 	1	N
131016	15	11	15	 	1	9	9	 	 	 	 	1	 	5	0	0	98	98	1	6	1	4	 	 	1	N
131016	16	 	8	 	2	 	13	 	 	 	 	1	 	5	 	0	4	98	1	1	1	4	 	 	1	N
131016	17	 	2	 	2	 	13	 	 	 	 	1	 	3	 	0	98	98	 	 	 	 	 	 	 	N
131017	0	15	19	 	2	0	0	1	 	 	 	1	 	3	0	0	2	1	1	9	1	4	 	 	1	N
131017	1	39	43	 	1	1	1	 	 	 	 	1	 	1	1	0	98	98	1	9	0	 	 	 	0	N
131017	2	32	36	 	2	1	1	 	 	 	 	1	 	2	1	0	98	98	1	9	0	 	 	 	0	N
131017	3	13	17	 	2	7	7	 	 	 	 	1	 	3	0	0	2	1	1	8	1	4	 	 	1	N
131017	4	5	9	 	1	7	7	 	 	 	 	1	 	3	 	0	2	1	1	0	1	1	 	 	1	N
131017	5	 	-77	 	2	 	7	 	 	 	 	1	 	3	 	0	2	1	 	 	 	 	 	 	 	N
131018	0	-77	19	 	1	0	0	1	 	 	 	1	 	3	0	0	1	99	1	1	0	 	 	 	0	N
131018	1	-77	41	 	2	1	1	 	 	 	 	1	 	1	4	0	98	99	1	28	0	 	 	 	0	N
131018	2	-77	43	 	1	13	13	 	 	 	 	4	 	 	 	 	 	 	 	 	 	 	 	 	 	 
131018	3	-77	20	 	1	7	7	 	 	 	 	1	 	3	0	0	1	99	1	7	0	 	 	 	1	N
131018	15	-77	9	 	1	9	9	 	 	 	 	1	 	3	 	0	1	98	1	3	1	4	 	 	1	N
131018	16	-77	12	 	2	7	7	 	 	 	 	1	 	3	 	0	1	99	1	2	1	4	 	 	1	N
131020	0	14	18	 	1	0	0	1	 	 	 	1	 	3	0	0	2	1	1	4	1	4	 	 	1	N
131020	1	39	43	 	1	1	1	 	 	 	 	1	 	1	1	0	99	99	1	5	0	 	 	 	0	N
131020	2	32	36	 	2	1	1	 	 	 	 	1	 	2	1	0	99	98	1	4	0	 	 	 	0	N
131020	3	19	23	 	1	7	7	 	 	 	 	2	 	 	 	 	 	 	 	 	 	 	 	 	 	N
131020	4	13	17	 	2	7	7	 	 	 	 	1	 	3	0	0	2	1	1	7	1	4	 	 	1	N
131020	15	9	13	 	2	7	7	 	 	 	 	1	 	3	0	0	2	1	1	6	1	4	 	 	1	N
131020	16	5	9	 	2	7	7	 	 	 	 	1	 	3	 	0	2	1	1	1	1	4	 	 	1	N
131020	17	1	5	 	1	7	7	 	 	 	 	1	 	3	 	0	2	1	0	 	 	 	29	 	 	N
131021	0	14	18	 	1	0	0	1	 	 	 	1	 	3	0	0	2	1	1	4	0	 	 	 	0	Y
131021	1	63	67	 	1	1	1	 	 	 	 	1	 	1	0	0	99	99	1	6	0	 	 	 	0	N
131021	2	43	47	 	2	1	1	 	 	 	 	1	 	2	1	0	99	99	1	4	0	 	 	 	0	N
131021	3	26	30	 	1	77	7	 	 	 	 	4	 	 	 	 	 	 	 	 	 	 	 	 	 	N
131021	4	21	25	 	2	7	7	 	 	 	 	4	 	 	 	 	 	 	 	 	 	 	 	 	 	N
131021	5	18	23	 	1	7	7	 	 	 	 	1	 	3	0	0	2	1	1	9	0	 	 	 	1	Y
131021	6	16	20	 	1	7	7	 	 	 	 	1	 	3	0	0	2	1	1	10	0	 	 	 	1	N
131022	0	14	18	 	1	0	0	1	 	 	 	1	 	3	0	0	1	99	1	8	1	4	 	 	1	N
131022	1	42	46	 	2	1	1	 	 	 	 	1	 	1	3	0	98	99	1	7	0	 	 	 	0	N
131022	2	27	31	 	2	7	7	 	 	 	 	4	 	 	 	 	 	 	 	 	 	 	 	 	 	N
131022	3	25	29	 	2	7	7	 	 	 	 	2	 	 	 	 	 	 	 	 	 	 	 	 	 	N
131022	4	22	26	 	1	7	7	 	 	 	 	1	 	3	0	0	1	99	1	10	0	 	 	 	1	Y
131022	5	17	21	 	1	7	7	 	 	 	 	1	 	3	0	0	1	99	1	6	0	 	 	 	1	N
131022	15	10	14	 	2	7	7	 	 	 	 	1	 	3	0	0	1	99	1	7	1	4	 	 	1	N
131022	16	4	8	 	1	7	13	 	 	 	 	1	 	4	 	0	98	98	1	1	1	4	 	 	1	N
131023	0	15	19	 	1	0	0	1	 	 	 	1	 	3	0	0	2	1	1	8	1	4	 	 	1	N
131023	1	47	51	 	1	1	1	 	 	 	 	1	 	1	1	0	99	99	1	12	0	 	 	 	0	N
131023	2	42	46	 	2	1	1	 	 	 	 	1	 	2	1	0	99	98	1	14	0	 	 	 	1	N
131023	3	23	27	 	2	13	13	 	 	 	 	4	 	 	 	 	 	 	 	 	 	 	 	 	 	N
131023	4	19	23	 	2	7	7	 	 	 	 	4	 	 	 	 	 	 	 	 	 	 	 	 	 	N
131023	15	11	15	 	1	7	7	 	 	 	 	1	 	3	0	0	2	1	1	7	1	4	 	 	1	N
131023	16	4	9	 	2	7	7	 	 	 	 	1	 	3	 	0	2	1	1	2	1	4	 	 	1	N
131023	17	18	22	 	2	20	20	 	 	 	 	4	 	 	 	 	 	 	 	 	 	 	 	 	 	 
131024	0	15	19	 	2	0	0	1	 	 	 	1	 	3	0	0	2	99	1	11	1	4	 	 	1	N
131024	1	44	-88	 	1	1	1	 	 	 	 	3	1998	 	 	 	 	 	 	 	 	 	 	 	 	N
131024	2	35	39	 	2	1	1	 	 	 	 	1	 	1	3	0	4	99	1	5	0	 	 	 	0	N
131024	3	24	28	 	2	7	7	 	 	 	 	4	 	 	 	 	 	 	 	 	 	 	 	 	 	N
131024	4	58	62	 	2	5	5	 	 	 	 	1	 	7	3	0	99	99	0	 	 	 	 	 	 	N
131024	5	31	35	 	2	13	13	 	 	 	 	1	 	7	4	0	4	99	0	 	 	 	 	 	 	N
131024	6	23	27	 	1	13	13	 	 	 	 	1	 	7	0	0	4	99	1	11	0	 	 	 	0	N
131024	7	21	25	 	1	13	13	 	 	 	 	1	 	7	0	0	4	99	1	11	0	 	 	 	1	N
131025	0	15	19	 	1	0	0	1	 	 	 	1	 	3	0	0	2	98	1	11	1	4	 	 	1	N
131025	1	50	54	 	1	1	1	 	 	 	 	2	 	 	 	 	 	 	 	 	 	 	 	 	 	 
131025	2	43	47	 	2	1	1	 	 	 	 	1	 	6	1	0	99	99	1	2	0	 	 	 	0	N
131025	3	24	28	 	1	7	7	 	 	 	 	2	 	 	 	 	 	 	 	 	 	 	 	 	 	N
131025	4	22	26	 	2	7	7	 	 	 	 	1	 	3	0	0	2	98	1	10	1	1	 	 	1	N
131025	5	13	17	 	1	7	7	 	 	 	 	1	 	3	0	0	2	98	1	9	0	 	21	17	1	N
131025	15	11	15	 	1	7	7	 	 	 	 	1	 	3	0	0	2	98	1	8	1	4	 	 	1	N
131025	16	6	10	 	1	7	7	 	 	 	 	1	 	3	 	0	2	98	1	2	1	4	 	 	1	N
131025	17	 	1	 	1	 	6	 	 	 	 	1	 	2	 	0	98	98	 	 	 	 	 	 	 	N
131026	0	14	18	 	2	0	0	1	 	 	 	1	 	3	0	0	1	99	1	9	1	4	 	 	1	Y
131026	1	52	56	 	2	1	1	 	 	 	 	1	 	1	3	0	98	98	1	3	0	 	 	 	0	Y
131026	2	25	29	 	1	7	7	 	 	 	 	4	 	 	 	 	 	 	 	 	 	 	 	 	 	N
131026	3	24	28	 	2	7	7	 	 	 	 	1	 	3	0	0	1	99	1	7	0	 	 	 	0	Y
131026	4	22	26	 	2	7	7	 	 	 	 	4	 	 	 	 	 	 	 	 	 	 	 	 	 	N
131026	5	20	24	 	2	7	7	 	 	 	 	1	 	3	0	0	1	99	1	8	0	 	 	 	0	Y
131026	15	8	12	 	1	9	9	 	 	 	 	1	 	3	 	0	1	99	1	2	1	4	 	 	1	Y
131027	0	14	18	 	1	0	0	1	 	 	 	1	 	3	0	0	2	1	1	7	1	4	 	 	1	N
131027	1	45	49	 	1	1	1	 	 	 	 	1	 	1	1	0	99	98	1	4	0	 	 	 	0	N
131027	2	37	41	 	2	1	1	 	 	 	 	1	 	2	1	0	99	99	1	8	0	 	 	 	0	N
131027	3	17	21	 	1	7	7	 	 	 	 	2	 	 	 	 	 	 	 	 	 	 	 	 	 	N
131027	16	11	15	 	2	14	14	 	 	 	 	4	 	 	 	 	 	 	 	 	 	 	 	 	 	N
131027	17	8	12	 	1	7	7	 	 	 	 	1	 	3	 	0	2	1	1	2	1	4	 	 	1	Y
131027	18	4	8	 	1	7	7	 	 	 	 	1	 	3	 	0	2	1	1	1	1	4	 	 	1	N
131027	19	 	16	 	2	 	8	 	 	 	 	1	 	3	0	0	99	1	1	5	1	4	 	 	1	N
131027	20	 	11	 	1	 	8	 	 	 	 	1	 	3	 	0	99	1	1	2	1	4	 	 	1	N
131027	21	 	9	 	1	 	8	 	 	 	 	1	 	3	 	0	99	1	1	2	0	 	2	8	1	N
131028	0	15	19	 	2	0	0	1	 	 	 	1	 	3	0	0	2	1	1	12	1	4	 	 	1	N
131028	1	58	62	 	1	1	1	 	 	 	 	1	 	1	1	0	99	99	1	6	0	 	 	 	0	N
131028	2	51	55	 	2	1	1	 	 	 	 	1	 	2	1	0	98	99	0	 	 	 	 	 	 	N
131028	3	25	29	 	2	7	7	 	 	 	 	1	 	3	0	0	2	1	1	13	0	 	 	 	1	N
131028	4	23	27	 	2	77	7	 	 	 	 	4	 	 	 	 	 	 	 	 	 	 	 	 	 	N
131028	5	21	25	 	2	7	7	 	 	 	 	4	 	 	 	 	 	 	 	 	 	 	 	 	 	N
131028	6	19	23	 	2	7	7	 	 	 	 	4	 	 	 	 	 	 	 	 	 	 	 	 	 	N
131028	7	17	21	 	1	77	7	 	 	 	 	1	 	3	0	0	2	1	1	7	2	4	 	 	1	N
131028	8	12	16	 	1	7	7	 	 	 	 	1	 	3	0	0	2	1	1	8	1	4	 	 	1	N
131028	15	11	15	 	1	7	7	 	 	 	 	1	 	3	0	0	2	1	1	7	1	4	 	 	1	N
131028	16	5	9	 	1	7	7	 	 	 	 	1	 	3	 	0	2	1	1	2	1	4	 	 	1	N
131029	0	15	19	 	1	0	0	1	 	 	 	1	 	3	0	1	2	1	1	10	1	4	 	 	1	N
131029	1	49	53	 	1	1	1	 	 	 	 	1	 	1	1	0	99	99	1	8	0	 	 	 	0	Y
131029	2	42	46	 	2	1	1	 	 	 	 	1	 	2	1	0	98	99	1	2	0	 	 	 	0	N
131029	3	29	37	 	1	7	7	 	 	 	 	4	 	 	 	 	 	 	 	 	 	 	 	 	 	N
131029	4	27	31	 	1	7	7	 	 	 	 	2	 	 	 	 	 	 	 	 	 	 	 	 	 	N
131029	5	24	28	 	2	7	7	 	 	 	 	4	 	 	 	 	 	 	 	 	 	 	 	 	 	N
131029	6	22	26	 	1	7	7	 	 	 	 	1	 	3	0	0	2	1	1	12	1	4	 	 	1	Y
131029	7	12	16	 	1	7	7	 	 	 	 	1	 	3	0	0	2	1	1	7	1	1	 	 	1	Y
131029	15	9	13	 	2	7	7	 	 	 	 	1	 	3	0	0	2	1	1	6	1	4	 	 	1	N
131029	16	7	11	 	2	7	7	 	 	 	 	1	 	3	 	0	2	1	1	2	1	4	 	 	1	N
131029	17	12	17	 	2	19	19	 	 	 	 	4	 	 	 	 	 	 	 	 	 	 	 	 	 	N
131030	0	15	19	 	1	0	0	1	 	 	 	1	 	3	0	0	1	98	1	8	1	4	 	 	1	N
131030	1	45	49	 	2	1	1	 	 	 	 	1	 	6	5	0	98	99	1	4	0	 	 	 	0	N
131030	2	28	-88	 	2	7	7	 	 	 	 	3	2001	 	 	 	 	 	 	 	 	 	 	 	 	N
131030	3	25	29	 	1	7	7	 	 	 	 	4	 	 	 	 	 	 	 	 	 	 	 	 	 	N
131030	4	24	28	 	1	7	7	 	 	 	 	2	 	 	 	 	 	 	 	 	 	 	 	 	 	N
131030	5	22	26	 	2	7	7	 	 	 	 	2	 	 	 	 	 	 	 	 	 	 	 	 	 	N
131030	6	21	25	 	2	7	7	 	 	 	 	1	 	3	0	0	1	98	1	13	0	 	 	 	0	N
131030	7	20	24	 	1	7	7	 	 	 	 	2	 	 	 	 	 	 	 	 	 	 	 	 	 	N
131030	8	19	23	 	2	7	7	 	 	 	 	1	 	3	0	0	1	98	1	10	0	 	 	 	1	N
131030	9	18	22	 	1	7	7	 	 	 	 	1	 	3	0	0	1	98	1	10	0	 	 	 	1	N
131030	10	17	21	 	2	7	7	 	 	 	 	2	 	 	 	 	 	 	 	 	 	 	 	 	 	N
131030	11	5	9	 	2	19	19	 	 	 	 	1	 	7	 	0	98	98	1	3	1	3	 	 	1	N
131031	0	14	18	 	2	0	0	1	 	 	 	1	 	3	2	0	1	99	1	8	1	4	 	 	1	Y
131031	1	42	46	 	2	1	1	 	 	 	 	1	 	1	3	0	99	99	0	 	 	 	 	 	 	Y
131031	15	9	13	 	1	9	9	 	 	 	 	1	 	3	0	0	1	99	1	4	1	4	 	 	1	Y
131031	16	21	25	 	1	7	7	 	 	 	 	4	 	 	 	 	 	 	 	 	 	 	 	 	 	N
131031	17	19	23	 	1	7	7	 	 	 	 	4	 	 	 	 	 	 	 	 	 	 	 	 	 	N
131032	0	14	18	 	2	0	0	0	1	7	706	2	 	7	0	0	98	99	1	8	1	4	 	 	1	N
131032	1	43	-88	 	1	1	1	 	 	 	 	3	1997	 	 	 	 	 	 	 	 	 	 	 	 	N
131032	2	36	40	 	2	1	1	 	 	 	 	4	 	 	 	 	 	 	 	 	 	 	 	 	 	N
131032	3	19	23	 	1	7	7	 	 	 	 	4	 	 	 	 	 	 	 	 	 	 	 	 	 	N
131032	4	17	20	 	1	7	7	 	 	 	 	4	 	 	 	 	 	 	 	 	 	 	 	 	 	N
131032	5	16	20	 	2	13	13	 	 	 	 	4	 	 	 	 	 	 	 	 	 	 	 	 	 	N
131032	6	12	16	 	2	7	7	 	 	 	 	4	 	 	 	 	 	 	 	 	 	 	 	 	 	N
131032	7	6	9	 	2	7	7	 	 	 	 	4	 	 	 	 	 	 	 	 	 	 	 	 	 	N
131032	8	5	8	 	1	7	7	 	 	 	 	4	 	 	 	 	 	 	 	 	 	 	 	 	 	N
131032	9	 	22	 	1	 	19	 	 	 	 	1	 	1	1	0	98	98	1	8	0	 	 	 	0	N
131032	10	 	20	 	2	 	13	 	 	 	 	1	 	2	1	0	98	98	1	10	0	 	 	 	1	N
131032	11	 	0	3	2	 	19	 	 	 	 	1	 	3	 	0	10	9	 	 	 	 	 	 	 	N
131032	12	 	10	 	1	 	22	 	 	 	 	1	 	10	 	0	98	99	1	2	0	 	20	9	0	N
131033	0	14	18	 	1	0	0	1	 	 	 	1	 	3	0	0	1	98	1	8	0	 	 	 	1	N
131033	1	49	53	 	2	1	1	 	 	 	 	1	 	6	5	0	99	99	1	2	0	 	 	 	0	N
131033	2	23	27	 	1	7	7	 	 	 	 	1	 	3	0	0	1	98	1	10	0	 	 	 	0	N
131033	3	20	24	 	2	7	7	 	 	 	 	4	 	 	 	 	 	 	 	 	 	 	 	 	 	N
131033	4	12	16	 	1	7	7	 	 	 	 	1	 	3	0	0	1	98	1	7	1	4	 	 	1	N
131033	5	25	29	 	1	7	7	 	 	 	 	1	 	3	0	0	1	98	1	13	0	 	 	 	1	N
131033	6	11	15	 	2	14	14	 	 	 	 	4	 	 	 	 	 	 	 	 	 	 	 	 	 	N
131033	7	8	12	 	1	19	19	 	 	 	 	1	 	7	 	0	98	98	1	4	1	4	 	 	1	N
131033	8	5	9	 	2	19	19	 	 	 	 	1	 	7	 	0	98	98	1	1	1	4	 	 	1	N
131034	0	14	18	 	2	0	0	1	 	 	 	1	 	7	0	0	99	99	1	9	0	 	 	 	1	N
131034	1	52	56	 	1	2	2	 	 	 	 	4	 	 	 	 	 	 	 	 	 	 	 	 	 	N
131034	2	37	-88	 	2	1	1	 	 	 	 	3	1996	 	 	 	 	 	 	 	 	 	 	 	 	N
131034	3	24	28	 	1	7	7	 	 	 	 	1	 	7	0	0	99	99	1	8	0	 	 	 	1	N
131034	4	19	23	 	2	7	7	 	 	 	 	1	 	7	0	0	99	99	1	5	1	4	 	 	1	N
131034	5	17	21	 	2	7	7	 	 	 	 	1	 	7	0	0	99	99	1	7	1	4	 	 	1	N
131034	6	43	47	 	1	3	3	 	 	 	 	4	 	 	 	 	 	 	 	 	 	 	 	 	 	N
131034	7	31	35	 	2	14	14	 	 	 	 	4	 	 	 	 	 	 	 	 	 	 	 	 	 	N
131034	8	11	15	 	1	19	19	 	 	 	 	4	 	 	 	 	 	 	 	 	 	 	 	 	 	N
131034	9	5	9	 	2	19	19	 	 	 	 	4	 	 	 	 	 	 	 	 	 	 	 	 	 	N
131034	10	19	23	 	2	19	19	 	 	 	 	1	 	2	1	0	99	98	1	10	0	 	 	 	1	N
131034	11	 	3	 	2	 	13	 	 	 	 	1	 	3	 	0	10	3	 	 	 	 	 	 	 	N
131035	0	15	19	 	1	0	0	1	 	 	 	1	 	3	0	0	1	99	1	8	1	4	 	 	1	N
