CHILDCODE	FOODIDR4	FARMR4	PRSNR4	OWBSR4	PRPYR4	EATR4	FDSPR4	ETALR4	VLOVR4	VLFRR4	VLPRR4	VLOWR4	VLPYR4	VLB4R4
128031	12	N	N	N	N	1	38	1	 	 	 	 	 	0
128031	15	N	N	N	N	1	33,6	1	 	 	 	 	 	0
128031	19	N	N	N	N	1	21	1	 	 	 	 	 	0
128031	21	N	N	N	N	1	17,8	1	 	 	 	 	 	 
128031	22	N	N	N	N	1	58	1	 	 	 	 	 	 
128031	25	N	N	N	N	1	15	1	 	 	 	 	 	0
128031	29	N	N	N	N	1	91	1	 	 	 	 	 	 
128031	30	N	N	N	N	0	 	 	 	 	 	 	 	 
128031	32	N	N	N	N	1	50	1	 	 	 	 	 	 
128032	1	 	N	 	 	1	0	 	 	 	 	 	 	28
128032	3	 	N	 	 	1	4	1	 	 	 	 	 	 
128032	8	 	N	 	 	0	 	 	 	 	 	 	 	 
128032	9	 	N	 	 	1	32	1	 	 	 	 	 	 
128032	12	 	N	 	 	1	0	 	 	 	 	 	 	23
128032	15	 	N	 	 	1	18	1	 	 	 	 	 	0
128032	19	 	N	 	 	1	16,8	1	 	 	 	 	 	0
128032	21	 	N	 	 	1	50	1	 	 	 	 	 	 
128032	22	 	N	 	 	1	12	1	 	 	 	 	 	 
128032	25	 	N	 	 	1	0	 	 	 	 	 	 	7
128032	29	 	N	 	 	0	 	 	 	 	 	 	 	 
128032	30	 	N	 	 	0	 	 	 	 	 	 	 	 
128032	32	 	N	 	 	0	 	 	 	 	 	 	 	 
128033	1	 	 	 	 	1	62,4	1	 	 	 	 	 	0
128033	3	 	 	 	 	1	2,5	1	 	 	 	 	 	 
128033	8	 	 	 	 	1	47	1	 	 	 	 	 	 
128033	9	 	 	 	 	1	112	1	 	 	 	 	 	 
128033	12	 	 	 	 	1	39,2	1	 	 	 	 	 	0
128033	15	 	 	 	 	1	12,6	0	2,1	 	 	 	 	0
128033	19	 	 	 	 	1	9	1	 	 	 	 	 	0
128033	21	 	 	 	 	1	60	1	 	 	 	 	 	 
128033	22	 	 	 	 	1	10	1	 	 	 	 	 	 
128033	25	 	 	 	 	1	8	0	1	 	 	 	 	0
128033	29	 	 	 	 	1	70	1	 	 	 	 	 	 
128033	30	 	 	 	 	1	240	1	 	 	 	 	 	 
128033	32	 	 	 	 	1	180	1	 	 	 	 	 	 
128034	1	N	N	N	N	1	12	1	 	 	 	 	 	0
128034	3	N	N	N	N	1	5	1	 	 	 	 	 	 
128034	8	N	N	N	N	1	4	1	 	 	 	 	 	 
128034	9	N	N	N	N	1	38,5	1	 	 	 	 	 	 
128034	12	N	Y	N	N	1	21	1	 	 	6	 	 	0
128034	15	N	Y	N	N	1	1	1	 	 	6	 	 	0
128034	19	N	N	N	N	1	13	1	 	 	 	 	 	0
128034	21	N	N	N	N	1	4	1	 	 	 	 	 	 
128034	22	N	N	N	N	1	4	1	 	 	 	 	 	 
128034	25	N	N	N	N	1	3,4	0	0,7	 	 	 	 	0
128034	29	N	N	N	N	0	 	 	 	 	 	 	 	 
128034	30	N	N	N	N	0	 	 	 	 	 	 	 	 
128034	32	N	N	N	N	0	 	 	 	 	 	 	 	 
128037	1	 	 	 	 	1	70	1	 	 	 	 	 	0
128037	3	 	 	 	 	1	8	1	 	 	 	 	 	 
128037	8	 	 	 	 	1	50	1	 	 	 	 	 	 
128037	9	 	 	 	 	1	216	1	 	 	 	 	 	 
128037	12	 	 	 	 	1	25	1	 	 	 	 	 	0
128037	15	 	 	 	 	1	20	1	 	 	 	 	 	0
128037	19	 	 	 	 	1	30	1	 	 	 	 	 	 
128037	21	 	 	 	 	1	10	1	 	 	 	 	 	 
128037	22	 	 	 	 	1	5	1	 	 	 	 	 	 
128037	25	 	 	 	 	1	252	1	 	 	 	 	 	0
128037	29	 	 	 	 	1	130	1	 	 	 	 	 	 
128037	30	 	 	 	 	1	200	1	 	 	 	 	 	 
128037	32	 	 	 	 	0	 	 	 	 	 	 	 	 
128038	1	 	 	 	 	1	0	 	 	 	 	 	 	22
128038	3	 	 	 	 	1	16	1	 	 	 	 	 	 
128038	8	 	 	 	 	1	100	1	 	 	 	 	 	 
128038	9	 	 	 	 	1	40	0	4	 	 	 	 	 
128038	12	 	 	 	 	1	36	1	 	 	 	 	 	0
128038	15	 	 	 	 	1	14	1	 	 	 	 	 	0
128038	19	 	 	 	 	1	20	1	 	 	 	 	 	0
128038	21	 	 	 	 	1	10	1	 	 	 	 	 	 
128038	22	 	 	 	 	1	40	0	2,8	 	 	 	 	 
128038	25	 	 	 	 	1	0	 	 	 	 	 	 	15
128038	29	 	 	 	 	1	40	1	 	 	 	 	 	 
128038	30	 	 	 	 	0	 	 	 	 	 	 	 	 
128038	32	 	 	 	 	0	 	 	 	 	 	 	 	 
128039	1	 	 	 	 	1	100	0	90	 	 	 	 	15
128039	3	 	 	 	 	1	24	1	 	 	 	 	 	 
128039	8	 	 	 	 	1	52	1	 	 	 	 	 	 
128039	9	 	 	 	 	1	108	1	 	 	 	 	 	 
128039	12	 	 	 	 	1	84	1	 	 	 	 	 	0
128039	15	 	 	 	 	1	36,4	1	 	 	 	 	 	0
128039	19	 	 	 	 	1	25	1	 	 	 	 	 	0
128039	21	 	 	 	 	1	14	1	 	 	 	 	 	 
128039	22	 	 	 	 	1	70	1	 	 	 	 	 	 
128039	25	 	 	 	 	1	115	0	96,8	 	 	 	 	0
128039	29	 	 	 	 	1	70	1	 	 	 	 	 	 
128039	30	 	 	 	 	1	85	1	 	 	 	 	 	 
128039	32	 	 	 	 	0	 	 	 	 	 	 	 	 
128040	1	 	 	 	 	1	54	1	 	 	 	 	 	0
128040	3	 	 	 	 	1	1,8	1	 	 	 	 	 	 
128040	8	 	 	 	 	1	15	1	 	 	 	 	 	 
128040	9	 	 	 	 	1	32	1	 	 	 	 	 	 
128040	12	 	 	 	 	1	39,2	1	 	 	 	 	 	0
128040	15	 	 	 	 	1	6	1	 	 	 	 	 	0
128040	19	 	 	 	 	1	28,8	1	 	 	 	 	 	0
128040	21	 	 	 	 	1	8	1	 	 	 	 	 	 
128040	22	 	 	 	 	1	35	1	 	 	 	 	 	 
128040	25	 	 	 	 	1	28,8	1	 	 	 	 	 	0
128040	29	 	 	 	 	0	 	 	 	 	 	 	 	 
128040	30	 	 	 	 	0	 	 	 	 	 	 	 	 
128040	32	 	 	 	 	0	 	 	 	 	 	 	 	 
128041	1	 	 	 	 	1	4,8	1	 	 	 	 	 	0
128041	3	 	 	 	 	1	8	1	 	 	 	 	 	 
128041	8	 	 	 	 	0	 	 	 	 	 	 	 	 
128041	9	 	 	 	 	1	90	1	 	 	 	 	 	 
128041	12	 	 	 	 	1	21	1	 	 	 	 	 	0
128041	15	 	 	 	 	1	18	1	 	 	 	 	 	0
128041	19	 	 	 	 	1	7,2	1	 	 	 	 	 	0
128041	21	 	 	 	 	1	14	1	 	 	 	 	 	 
128041	22	 	 	 	 	1	50	1	 	 	 	 	 	 
128041	25	 	 	 	 	1	12	1	 	 	 	 	 	0
128041	29	 	 	 	 	0	 	 	 	 	 	 	 	 
128041	30	 	 	 	 	0	 	 	 	 	 	 	 	 
128041	32	 	 	 	 	0	 	 	 	 	 	 	 	 
128042	1	 	N	 	 	1	2	1	 	 	 	 	 	0
128042	3	 	N	 	 	1	6	1	 	 	 	 	 	 
128042	8	 	N	 	 	1	40	1	 	 	 	 	 	 
128042	9	 	N	 	 	1	40,5	1	 	 	 	 	 	 
128042	12	 	N	 	 	1	60	1	 	 	 	 	 	0
128042	15	 	N	 	 	1	9,6	1	 	 	 	 	 	0
128042	19	 	N	 	 	1	8,4	1	 	 	 	 	 	0
128042	21	 	N	 	 	1	4,5	1	 	 	 	 	 	 
128042	22	 	N	 	 	1	42	1	 	 	 	 	 	 
128042	25	 	N	 	 	1	12	1	 	 	 	 	 	0
128042	29	 	Y	 	 	1	0	 	 	 	42	 	 	 
128042	30	 	N	 	 	1	16	1	 	 	 	 	 	 
128042	32	 	N	 	 	0	 	 	 	 	 	 	 	 
128043	1	 	 	 	 	1	13,8	0	1,2	 	 	 	 	0
128043	3	 	 	 	 	1	9,2	1	 	 	 	 	 	 
128043	8	 	 	 	 	1	4,5	1	 	 	 	 	 	 
128043	9	 	 	 	 	1	33	1	 	 	 	 	 	 
128043	12	 	 	 	 	1	39,2	1	 	 	 	 	 	0
128043	15	 	 	 	 	1	9,8	1	 	 	 	 	 	0
128043	19	 	 	 	 	1	14,4	1	 	 	 	 	 	0
128043	21	 	 	 	 	1	38,7	1	 	 	 	 	 	 
128043	22	 	 	 	 	1	112,9	1	 	 	 	 	 	 
128043	25	 	 	 	 	1	6,8	0	1	 	 	 	 	0
128043	29	 	 	 	 	0	 	 	 	 	 	 	 	 
128043	30	 	 	 	 	1	95	1	 	 	 	 	 	 
128043	32	 	 	 	 	0	 	 	 	 	 	 	 	 
128044	1	 	 	 	 	1	2,6	1	 	 	 	 	 	0
128044	3	 	 	 	 	1	10,2	1	 	 	 	 	 	 
128044	8	 	 	 	 	0	 	 	 	 	 	 	 	 
128044	9	 	 	 	 	0	 	 	 	 	 	 	 	 
128044	12	 	 	 	 	1	21	1	 	 	 	 	 	0
128044	15	 	 	 	 	1	6	1	 	 	 	 	 	0
128044	19	 	 	 	 	1	4	1	 	 	 	 	 	0
128044	21	 	 	 	 	1	1	1	 	 	 	 	 	 
128044	22	 	 	 	 	1	15	1	 	 	 	 	 	 
128044	25	 	 	 	 	1	7,8	0	1,3	 	 	 	 	0,5
128044	29	 	 	 	 	1	56	1	 	 	 	 	 	 
128044	30	 	 	 	 	1	284	1	 	 	 	 	 	 
128044	32	 	 	 	 	0	 	 	 	 	 	 	 	 
128045	1	 	 	 	 	1	30	1	 	 	 	 	 	0
128045	3	 	 	 	 	1	2	1	 	 	 	 	 	 
128045	8	 	 	 	 	1	36	1	 	 	 	 	 	 
128045	9	 	 	 	 	1	60	1	 	 	 	 	 	 
128045	12	 	 	 	 	1	12	1	 	 	 	 	 	0
128045	15	 	 	 	 	1	2,2	1	 	 	 	 	 	0
128045	19	 	 	 	 	1	8,2	1	 	 	 	 	 	0
128045	21	 	 	 	 	1	9	1	 	 	 	 	 	 
128045	22	 	 	 	 	1	2	0	0,4	 	 	 	 	 
128045	25	 	 	 	 	1	4	0	0,5	 	 	 	 	0,3
128045	29	 	 	 	 	0	 	 	 	 	 	 	 	 
128045	30	 	 	 	 	1	30	1	 	 	 	 	 	 
128045	32	 	 	 	 	0	 	 	 	 	 	 	 	 
128046	1	 	 	Y	 	1	0	 	 	 	 	2,5	 	0
128046	3	 	 	N	 	1	4	1	 	 	 	 	 	 
128046	8	 	 	N	 	1	36	1	 	 	 	 	 	 
128046	9	 	 	N	 	1	32	1	 	 	 	 	 	 
128046	12	 	 	Y	 	1	0	 	 	 	 	13,5	 	0
128046	15	 	 	N	 	1	10	1	 	 	 	 	 	0
128046	19	 	 	N	 	1	15	1	 	 	 	 	 	0
128046	21	 	 	N	 	1	4	1	 	 	 	 	 	 
128046	22	 	 	N	 	1	22	1	 	 	 	 	 	 
128046	25	 	 	Y	 	1	0	 	 	 	 	12	 	0
128046	29	 	 	N	 	1	30	1	 	 	 	 	 	 
128046	30	 	 	N	 	1	100	1	 	 	 	 	 	 
128046	32	 	 	N	 	0	 	 	 	 	 	 	 	 
128047	1	N	Y	N	N	1	0	 	 	 	18	 	 	0
128047	3	N	Y	N	N	1	0	 	 	 	15	 	 	 
128047	8	N	Y	N	N	1	0	 	 	 	20	 	 	 
128047	9	N	Y	N	N	1	0	 	 	 	10	 	 	 
128047	12	N	N	N	N	1	21	1	 	 	 	 	 	0
128047	15	N	N	N	N	1	20	1	 	 	 	 	 	0
128047	19	N	Y	N	N	1	0	 	 	 	20	 	 	0
128047	21	N	Y	N	N	1	0	 	 	 	10	 	 	 
128047	22	N	N	N	N	1	30	1	 	 	 	 	 	 
128047	25	N	N	N	N	1	15	1	 	 	 	 	 	0
128047	29	N	N	N	N	1	210	1	 	 	 	 	 	 
128047	30	N	N	N	N	1	50	1	 	 	 	 	 	 
128047	32	N	N	N	N	1	20	1	 	 	 	 	 	 
128048	1	 	 	 	 	1	23	1	 	 	 	 	 	0
128048	3	 	 	 	 	0	 	 	 	 	 	 	 	 
128048	8	 	 	 	 	0	 	 	 	 	 	 	 	 
128048	9	 	 	 	 	1	80	1	 	 	 	 	 	 
128048	12	 	 	 	 	1	25	1	 	 	 	 	 	0
128048	15	 	 	 	 	1	20	1	 	 	 	 	 	0
128048	19	 	 	 	 	1	8	1	 	 	 	 	 	0
128048	21	 	 	 	 	1	11	1	 	 	 	 	 	 
128048	22	 	 	 	 	1	6	1	 	 	 	 	 	 
128048	25	 	 	 	 	1	12	0	4	 	 	 	 	2
128048	29	 	 	 	 	1	45	1	 	 	 	 	 	 
128048	30	 	 	 	 	1	200	1	 	 	 	 	 	 
128048	32	 	 	 	 	0	 	 	 	 	 	 	 	 
128049	1	N	N	Y	N	1	0	 	 	 	 	2,5	 	0
128049	3	N	N	Y	N	1	0	 	 	 	 	1	 	 
128049	8	N	N	N	N	1	26	1	 	 	 	 	 	 
128049	9	N	N	N	N	1	16	1	 	 	 	 	 	 
128049	12	N	N	Y	N	1	0	 	 	 	 	18	 	0
128049	15	N	N	Y	N	1	0	 	 	 	 	9,4	 	0
128049	19	N	N	N	N	1	6	1	 	 	 	 	 	0
128049	21	N	N	N	N	1	10	1	 	 	 	 	 	 
128049	22	N	N	N	N	1	22	1	 	 	 	 	 	 
128049	25	N	N	Y	N	1	0	 	 	 	 	8,8	 	0
128049	29	N	N	N	N	0	 	 	 	 	 	 	 	 
128049	30	N	N	N	N	1	30	1	 	 	 	 	 	 
128049	32	N	N	N	N	1	20	1	 	 	 	 	 	 
128050	1	 	 	 	 	1	36,3	0	0,5	 	 	 	 	0
128050	3	 	 	 	 	1	4,4	1	 	 	 	 	 	 
128050	8	 	 	 	 	1	16	1	 	 	 	 	 	 
128050	9	 	 	 	 	1	56	1	 	 	 	 	 	 
128050	12	 	 	 	 	1	33	1	 	 	 	 	 	5
128050	15	 	 	 	 	1	10	0	1	 	 	 	 	0
128050	19	 	 	 	 	1	15,5	1	 	 	 	 	 	0
128050	21	 	 	 	 	1	10	1	 	 	 	 	 	 
128050	22	 	 	 	 	1	20	1	 	 	 	 	 	 
128050	25	 	 	 	 	1	11	1	 	 	 	 	 	0
128050	29	 	 	 	 	1	20	1	 	 	 	 	 	 
128050	30	 	 	 	 	1	288	1	 	 	 	 	 	 
128050	32	 	 	 	 	0	 	 	 	 	 	 	 	 
128051	1	N	N	N	N	1	32	1	 	 	 	 	 	 
128051	3	N	N	N	N	1	5	1	 	 	 	 	 	 
128051	8	N	N	N	N	1	25	1	 	 	 	 	 	 
128051	9	N	N	N	N	1	80	1	 	 	 	 	 	 
128051	12	N	N	N	N	1	54	1	 	 	 	 	 	 
128051	15	N	N	N	N	1	22	1	 	 	 	 	 	 
128051	19	N	N	N	N	1	25	1	 	 	 	 	 	 
128051	21	N	N	N	N	1	5	1	 	 	 	 	 	 
128051	22	N	N	N	N	1	90	1	 	 	 	 	 	 
128051	25	N	N	N	N	1	7	1	 	 	 	 	 	 
128051	29	N	N	N	N	0	 	 	 	 	 	 	 	 
128051	30	N	N	N	N	1	130	1	 	 	 	 	 	 
128051	32	N	N	N	N	1	10	1	 	 	 	 	 	 
138002	1	 	 	 	 	1	36,4	1	 	 	 	 	 	0
138002	3	 	 	 	 	1	11	1	 	 	 	 	 	 
138002	8	 	 	 	 	1	10	1	 	 	 	 	 	 
138002	9	 	 	 	 	1	56	1	 	 	 	 	 	 
138002	12	 	 	 	 	1	5,6	1	 	 	 	 	 	0
138002	15	 	 	 	 	1	10	1	 	 	 	 	 	0
138002	19	 	 	 	 	1	8	1	 	 	 	 	 	0
138002	21	 	 	 	 	1	5	1	 	 	 	 	 	 
138002	22	 	 	 	 	1	5	1	 	 	 	 	 	 
138002	25	 	 	 	 	1	5,4	1	 	 	 	 	 	0
138002	29	 	 	 	 	0	 	 	 	 	 	 	 	 
138002	30	 	 	 	 	0	 	 	 	 	 	 	 	 
138002	32	 	 	 	 	0	 	 	 	 	 	 	 	 
138004	1	N	N	N	N	1	20,8	1	 	 	 	 	 	0
138004	3	N	N	N	N	1	15	1	 	 	 	 	 	 
138004	8	N	N	N	N	1	40	1	 	 	 	 	 	 
138004	9	N	N	N	N	1	40	1	 	 	 	 	 	 
138004	12	N	N	N	N	1	72	1	 	 	 	 	 	0
138004	15	N	N	N	N	1	9,6	1	 	 	 	 	 	0
138004	19	N	N	N	N	1	22	1	 	 	 	 	 	0
138004	21	N	N	N	N	1	12	1	 	 	 	 	 	 
138004	22	N	N	N	N	1	42	1	 	 	 	 	 	 
138004	25	N	N	N	N	1	14	1	 	 	 	 	 	0
138004	29	N	N	N	N	1	30	1	 	 	 	 	 	 
138004	30	N	N	N	N	1	4	1	 	 	 	 	 	 
138004	32	N	N	N	N	0	 	 	 	 	 	 	 	 
138005	1	 	 	 	 	1	28	1	 	 	 	 	 	0
138005	3	 	 	 	 	1	42	1	 	 	 	 	 	 
138005	8	 	 	 	 	1	10	1	 	 	 	 	 	 
138005	9	 	 	 	 	1	112	1	 	 	 	 	 	 
138005	12	 	 	 	 	1	84	1	 	 	 	 	 	0
138005	15	 	 	 	 	1	40	1	 	 	 	 	 	0
138005	19	 	 	 	 	1	56	1	 	 	 	 	 	0
138005	21	 	 	 	 	1	98	1	 	 	 	 	 	 
138005	22	 	 	 	 	1	140	1	 	 	 	 	 	 
138005	25	 	 	 	 	1	3	1	 	 	 	 	 	0
138005	29	 	 	 	 	0	 	 	 	 	 	 	 	 
138005	30	 	 	 	 	1	40	1	 	 	 	 	 	 
138005	32	 	 	 	 	0	 	 	 	 	 	 	 	 
138007	1	 	 	 	 	1	14	1	 	 	 	 	 	0
138007	3	 	 	 	 	1	5	1	 	 	 	 	 	 
138007	8	 	 	 	 	0	 	 	 	 	 	 	 	 
138007	9	 	 	 	 	1	6	1	 	 	 	 	 	 
138007	12	 	 	 	 	1	21	1	 	 	 	 	 	0
138007	15	 	 	 	 	1	5,2	1	 	 	 	 	 	0
138007	19	 	 	 	 	1	11	1	 	 	 	 	 	0
138007	21	 	 	 	 	1	8	1	 	 	 	 	 	 
138007	22	 	 	 	 	1	12	1	 	 	 	 	 	 
138007	25	 	 	 	 	1	5	1	 	 	 	 	 	0
138007	29	 	 	 	 	0	 	 	 	 	 	 	 	 
138007	30	 	 	 	 	1	140	1	 	 	 	 	 	 
138007	32	 	 	 	 	0	 	 	 	 	 	 	 	 
138008	1	 	 	 	 	1	15	1	 	 	 	 	 	1
138008	3	 	 	 	 	1	7	1	 	 	 	 	 	 
138008	8	 	 	 	 	1	12	1	 	 	 	 	 	 
138008	9	 	 	 	 	1	32	1	 	 	 	 	 	 
138008	12	 	 	 	 	1	16,8	1	 	 	 	 	 	0
138008	15	 	 	 	 	1	4,5	1	 	 	 	 	 	0
138008	19	 	 	 	 	1	11,2	1	 	 	 	 	 	0,5
138008	21	 	 	 	 	1	4,5	1	 	 	 	 	 	 
138008	22	 	 	 	 	1	8,4	1	 	 	 	 	 	 
138008	25	 	 	 	 	1	6	1	 	 	 	 	 	0,5
138008	29	 	 	 	 	0	 	 	 	 	 	 	 	 
138008	30	 	 	 	 	1	120	1	 	 	 	 	 	 
138008	32	 	 	 	 	0	 	 	 	 	 	 	 	 
138009	1	 	 	 	 	1	25	1	 	 	 	 	 	0
138009	3	 	 	 	 	1	15,6	1	 	 	 	 	 	 
138009	8	 	 	 	 	1	7	1	 	 	 	 	 	 
138009	9	 	 	 	 	1	17	1	 	 	 	 	 	 
138009	12	 	 	 	 	1	10	1	 	 	 	 	 	0
138009	15	 	 	 	 	1	10	1	 	 	 	 	 	0
138009	19	 	 	 	 	1	10,8	1	 	 	 	 	 	0
138009	21	 	 	 	 	1	15	0	2	 	 	 	 	 
138009	22	 	 	 	 	1	40	1	 	 	 	 	 	 
138009	25	 	 	 	 	1	5	0	2	 	 	 	 	0
138009	29	 	 	 	 	0	 	 	 	 	 	 	 	 
138009	30	 	 	 	 	1	440	1	 	 	 	 	 	 
138009	32	 	 	 	 	0	 	 	 	 	 	 	 	 
138011	1	 	 	 	 	1	6	1	 	 	 	 	 	0
138011	3	 	 	 	 	0	 	 	 	 	 	 	 	 
138011	8	 	 	 	 	0	 	 	 	 	 	 	 	 
138011	9	 	 	 	 	1	18	1	 	 	 	 	 	 
138011	12	 	 	 	 	1	24	1	 	 	 	 	 	0
138011	15	 	 	 	 	1	6	1	 	 	 	 	 	1
138011	19	 	 	 	 	1	8,6	0	0,75	 	 	 	 	1,5
138011	21	 	 	 	 	1	10	0	1	 	 	 	 	 
138011	22	 	 	 	 	1	15	0	0,5	 	 	 	 	 
138011	25	 	 	 	 	1	9	0	1,5	 	 	 	 	1,5
138011	29	 	 	 	 	1	170	1	 	 	 	 	 	 
138011	30	 	 	 	 	1	250	1	 	 	 	 	 	 
138011	32	 	 	 	 	1	17	1	 	 	 	 	 	 
138012	1	 	 	 	 	1	36	1	 	 	 	 	 	0
138012	3	 	 	 	 	1	12	1	 	 	 	 	 	 
138012	8	 	 	 	 	1	48	1	 	 	 	 	 	 
138012	9	 	 	 	 	1	44	1	 	 	 	 	 	 
138012	12	 	 	 	 	1	37,8	1	 	 	 	 	 	0
138012	15	 	 	 	 	1	9	1	 	 	 	 	 	0
138012	19	 	 	 	 	1	19,3	1	 	 	 	 	 	0
138012	21	 	 	 	 	1	108	1	 	 	 	 	 	 
138012	22	 	 	 	 	1	15,5	1	 	 	 	 	 	 
138012	25	 	 	 	 	1	6	1	 	 	 	 	 	0
138012	29	 	 	 	 	0	 	 	 	 	 	 	 	 
138012	30	 	 	 	 	0	 	 	 	 	 	 	 	 
138012	32	 	 	 	 	0	 	 	 	 	 	 	 	 
138013	1	 	 	 	 	1	32,5	1	 	 	 	 	 	0
138013	3	 	 	 	 	1	5	1	 	 	 	 	 	 
138013	8	 	 	 	 	0	 	 	 	 	 	 	 	 
138013	9	 	 	 	 	1	105	1	 	 	 	 	 	 
138013	12	 	 	 	 	1	9	1	 	 	 	 	 	0
138013	15	 	 	 	 	1	10	1	 	 	 	 	 	0
138013	19	 	 	 	 	1	9	1	 	 	 	 	 	0
138013	21	 	 	 	 	1	18	1	 	 	 	 	 	 
138013	22	 	 	 	 	1	49	1	 	 	 	 	 	 
138013	25	 	 	 	 	1	0	 	 	 	 	 	 	14
138013	29	 	 	 	 	0	 	 	 	 	 	 	 	 
138013	30	 	 	 	 	0	 	 	 	 	 	 	 	 
138013	32	 	 	 	 	0	 	 	 	 	 	 	 	 
138014	1	 	 	 	 	1	12	1	 	 	 	 	 	0,6
138014	3	 	 	 	 	1	1,2	1	 	 	 	 	 	 
138014	8	 	 	 	 	1	3	0	0,9	 	 	 	 	 
138014	9	 	 	 	 	1	4	1	 	 	 	 	 	 
138014	12	 	 	 	 	1	15	0	1,2	 	 	 	 	0
138014	15	 	 	 	 	0	 	 	 	 	 	 	 	 
138014	19	 	 	 	 	1	12,6	1	 	 	 	 	 	0
138014	21	 	 	 	 	1	5	0	0,5	 	 	 	 	 
138014	22	 	 	 	 	1	6	1	 	 	 	 	 	 
138014	25	 	 	 	 	1	4	0	0,5	 	 	 	 	0
138014	29	 	 	 	 	1	22	1	 	 	 	 	 	 
138014	30	 	 	 	 	1	11	1	 	 	 	 	 	 
138014	32	 	 	 	 	0	 	 	 	 	 	 	 	 
138015	1	 	 	 	 	1	24	0	12	 	 	 	 	0
138015	3	 	 	 	 	1	10	1	 	 	 	 	 	 
138015	8	 	 	 	 	1	8	1	 	 	 	 	 	 
138015	9	 	 	 	 	1	30	1	 	 	 	 	 	 
138015	12	 	 	 	 	1	22	1	 	 	 	 	 	0
138015	15	 	 	 	 	1	6	1	 	 	 	 	 	0
138015	19	 	 	 	 	1	20	1	 	 	 	 	 	0
138015	21	 	 	 	 	1	10	1	 	 	 	 	 	 
138015	22	 	 	 	 	0	 	 	 	 	 	 	 	 
138015	25	 	 	 	 	1	10	1	 	 	 	 	 	0
138015	29	 	 	 	 	0	 	 	 	 	 	 	 	 
138015	30	 	 	 	 	0	 	 	 	 	 	 	 	 
138015	32	 	 	 	 	0	 	 	 	 	 	 	 	 
138016	1	 	 	 	 	1	35	1	 	 	 	 	 	0
138016	3	 	 	 	 	1	3	1	 	 	 	 	 	 
138016	8	 	 	 	 	1	20	1	 	 	 	 	 	 
138016	9	 	 	 	 	1	102	1	 	 	 	 	 	 
138016	12	 	 	 	 	1	24	0	9	 	 	 	 	0
138016	15	 	 	 	 	1	14	0	2	 	 	 	 	0
138016	19	 	 	 	 	1	9	1	 	 	 	 	 	0
138016	21	 	 	 	 	1	4	0	0,8	 	 	 	 	 
138016	22	 	 	 	 	1	11	1	 	 	 	 	 	 
138016	25	 	 	 	 	1	20	0	1	 	 	 	 	0
138016	29	 	 	 	 	1	10	1	 	 	 	 	 	 
138016	30	 	 	 	 	0	 	 	 	 	 	 	 	 
138016	32	 	 	 	 	0	 	 	 	 	 	 	 	 
138017	1	 	N	Y	 	1	0	 	 	 	 	35	 	0
138017	3	 	Y	N	 	1	0	 	 	 	5	 	 	 
138017	8	 	N	N	 	0	 	 	 	 	 	 	 	 
138017	9	 	N	N	 	1	95	1	 	 	 	 	 	 
138017	12	 	N	N	 	0	 	 	 	 	 	 	 	 
138017	15	 	N	Y	 	1	0	 	 	 	 	9	 	0
138017	19	 	N	N	 	1	10	0	1	 	 	 	 	1
138017	21	 	N	N	 	1	14	0	3	 	 	 	 	 
138017	22	 	N	N	 	1	10	0	0,5	 	 	 	 	 
138017	25	 	N	Y	 	1	0	 	 	 	 	5	 	0
138017	29	 	N	N	 	0	 	 	 	 	 	 	 	 
138017	30	 	N	N	 	0	 	 	 	 	 	 	 	 
138017	32	 	N	N	 	0	 	 	 	 	 	 	 	 
138018	1	 	 	 	 	1	22	1	 	 	 	 	 	0
138018	3	 	 	 	 	1	3	1	 	 	 	 	 	 
138018	8	 	 	 	 	1	7	1	 	 	 	 	 	 
138018	9	 	 	 	 	1	71	1	 	 	 	 	 	 
138018	12	 	 	 	 	1	31	1	 	 	 	 	 	0
138018	15	 	 	 	 	1	9	1	 	 	 	 	 	0
138018	19	 	 	 	 	1	20	1	 	 	 	 	 	0
138018	21	 	 	 	 	1	7	1	 	 	 	 	 	 
138018	22	 	 	 	 	1	35	1	 	 	 	 	 	 
138018	25	 	 	 	 	1	11	1	 	 	 	 	 	0
138018	29	 	 	 	 	0	 	 	 	 	 	 	 	 
138018	30	 	 	 	 	0	 	 	 	 	 	 	 	 
138018	32	 	 	 	 	0	 	 	 	 	 	 	 	 
138020	1	 	 	 	 	 	 	 	 	 	 	 	 	 
138020	3	 	 	 	 	 	 	 	 	 	 	 	 	 
138020	8	 	 	 	 	 	 	 	 	 	 	 	 	 
138020	9	 	 	 	 	 	 	 	 	 	 	 	 	 
138020	12	 	 	 	 	 	 	 	 	 	 	 	 	 
138020	15	 	 	 	 	 	 	 	 	 	 	 	 	 
138020	19	 	 	 	 	 	 	 	 	 	 	 	 	 
138020	21	 	 	 	 	 	 	 	 	 	 	 	 	 
138020	22	 	 	 	 	 	 	 	 	 	 	 	 	 
138020	25	 	 	 	 	 	 	 	 	 	 	 	 	 
138020	29	 	 	 	 	 	 	 	 	 	 	 	 	 
138020	30	 	 	 	 	 	 	 	 	 	 	 	 	 
138020	32	 	 	 	 	 	 	 	 	 	 	 	 	 
138021	1	 	 	 	 	1	25	1	 	 	 	 	 	0
138021	3	 	 	 	 	1	2	1	 	 	 	 	 	 
138021	8	 	 	 	 	0	 	 	 	 	 	 	 	 
138021	9	 	 	 	 	1	8	1	 	 	 	 	 	 
