CHILDID	ID	MEMSEX	AGE	RELATE	LIVHSE	GRADE	ADULTEDC	DTHEXPR3	HSSTRR3	STRAGER3	GRADER3	STILLR3	WHYNOTR3	AGEGRDR3	PERFR3	FEESR3	DISABR3	ACTR3	MONTHSR3	DAYSR3	HOURSR3	SLEEPR3	CHCARER3	HHCHRER3	NPYWRKR3	PAYWRKR3	SCHOOLR3	STUDYR3	PLAYR3
VN010045	0	2	8	0	1	88	88	88	1	6	2	1	88	88	2	120	0	15	10	20	2	9	0	1	0	0	5	4	5
VN010045	1	1	34	1	1	8	0	88	 	 	 	 	 	 	 	 	0	12	10	26	9	 	 	 	 	 	 	 	 
VN010045	2	2	32	1	1	9	0	88	 	 	 	 	 	 	 	 	0	13	12	26	9	 	 	 	 	 	 	 	 
VN010045	15	2	11	7	1	88	88	88	1	6	4	1	88	88	2	160	0	15	12	20	3	8	1	2	0	0	5	4	4
VN010046	0	1	8	0	1	88	88	88	1	6	2	1	88	88	3	120	0	15	10	10	1	9	0	1	0	0	5	2	7
VN010046	1	1	60	5	4	99	99	88	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
VN010046	2	2	58	5	4	99	99	88	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
VN010046	3	2	32	1	1	7	0	88	 	 	 	 	 	 	 	 	0	10	12	20	3	 	 	 	 	 	 	 	 
VN010046	4	1	32	1	1	9	0	88	 	 	 	 	 	 	 	 	0	11	12	22	8	 	 	 	 	 	 	 	 
VN010046	5	1	31	13	4	99	99	88	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
VN010046	6	2	28	13	4	99	99	88	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
VN010046	7	2	22	13	4	99	99	88	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
VN010046	8	2	18	13	4	99	99	88	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
VN010046	9	2	18	13	4	99	99	88	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
VN010046	10	1	2	7	1	88	88	88	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
VN010047	0	2	8	0	1	88	88	88	1	6	2	1	88	88	2	160	0	15	12	20	1	9	0	1	0	0	5	5	4
VN010047	1	1	44	1	1	9	0	88	 	 	 	 	 	 	 	 	0	9	8	20	10	 	 	 	 	 	 	 	 
VN010047	2	2	44	1	1	12	0	88	 	 	 	 	 	 	 	 	0	9	12	25	10	 	 	 	 	 	 	 	 
VN010047	3	1	14	7	1	88	88	88	1	6	8	1	88	88	3	381	0	15	12	25	3	9	1	2	0	0	5	3	4
VN010048	0	1	8	0	1	88	88	88	1	6	2	1	88	88	2	100	0	10	12	10	2	10	0	0	2	0	5	3	4
VN010048	1	1	35	1	1	9	0	88	 	 	 	 	 	 	 	 	0	9	12	15	8	 	 	 	 	 	 	 	 
VN010048	2	2	34	1	1	9	0	88	 	 	 	 	 	 	 	 	0	10	12	28	10	 	 	 	 	 	 	 	 
VN010048	3	2	13	7	1	88	88	88	1	6	7	1	88	88	2	1180	0	10	11	15	3	8	0	1	2	0	5	5	3
VN010048	4	2	68	6	1	4	99	88	 	 	 	 	 	 	 	 	0	1	4	10	6	 	 	 	 	 	 	 	 
VN010049	0	1	8	0	1	88	88	88	1	6	2	1	88	88	2	120	0	19	0	99	99	10	0	0	0	0	5	2	7
VN010049	1	1	39	1	1	9	0	88	 	 	 	 	 	 	 	 	0	4	12	22	6	 	 	 	 	 	 	 	 
VN010049	2	2	35	1	1	9	0	88	 	 	 	 	 	 	 	 	0	5	7	20	7	 	 	 	 	 	 	 	 
VN010049	3	1	16	7	1	88	88	88	1	6	9	0	8	15	88	-88	0	9	10	20	5	8	0	1	0	8	0	0	7
VN010049	4	1	13	7	1	88	88	88	1	6	6	0	1	12	88	-88	0	15	7	20	4	10	0	0	0	7	0	0	7
VN010050	0	2	8	0	1	88	88	88	1	6	2	1	88	88	2	280	0	15	10	20	2	9	1	2	0	0	5	4	3
VN010050	1	1	39	1	1	9	0	88	 	 	 	 	 	 	 	 	0	12	10	26	9	 	 	 	 	 	 	 	 
VN010050	2	2	39	1	1	10	0	88	 	 	 	 	 	 	 	 	0	13	11	26	9	 	 	 	 	 	 	 	 
VN010050	3	2	13	7	1	88	88	88	1	6	7	1	88	88	2	480	0	16	12	20	3	8	1	3	1	0	5	4	2
VN010050	4	2	3	7	1	88	88	88	 	 	 	 	 	 	 	 	0	19	99	99	99	 	 	 	 	 	 	 	 
VN010051	0	1	8	0	1	88	88	88	1	6	2	1	88	88	3	150	0	19	0	99	99	10	0	0	0	0	5	2	7
VN010051	1	2	68	6	1	4	0	88	 	 	 	 	 	 	 	 	0	15	12	20	2	 	 	 	 	 	 	 	 
VN010051	2	1	48	1	1	9	0	88	 	 	 	 	 	 	 	 	0	12	8	15	9	 	 	 	 	 	 	 	 
VN010051	3	2	43	1	1	9	0	88	 	 	 	 	 	 	 	 	0	13	12	22	8	 	 	 	 	 	 	 	 
VN010051	4	2	16	7	1	88	88	88	1	6	10	1	88	88	2	1810	0	15	12	30	3	8	1	3	0	0	4	7	1
VN010051	5	2	14	7	1	88	88	88	1	6	8	1	88	88	2	680	0	15	12	30	1	8	1	1	0	0	4	7	3
VN010052	0	2	8	0	1	88	88	88	1	6	2	1	88	88	2	360	0	15	12	30	1	11	0	1	0	0	4	4	4
VN010052	1	1	39	1	1	9	0	88	 	 	 	 	 	 	 	 	0	13	12	30	8	 	 	 	 	 	 	 	 
VN010052	2	2	37	1	1	9	0	88	 	 	 	 	 	 	 	 	0	13	12	25	10	 	 	 	 	 	 	 	 
VN010052	3	2	15	7	1	88	88	88	1	6	9	1	88	88	2	1000	0	15	12	30	2	9	0	2	0	0	5	6	2
VN010053	0	2	8	0	1	88	88	88	1	6	1	1	88	88	4	0	0	19	99	99	99	12	0	0	0	0	4	2	6
VN010053	1	2	35	1	1	7	0	88	 	 	 	 	 	 	 	 	0	12	10	17	8	 	 	 	 	 	 	 	 
VN010053	2	2	14	7	1	88	88	88	1	6	8	1	99	99	3	0	0	15	11	25	3	9	1	3	0	0	5	3	3
VN010053	3	2	12	7	1	88	88	88	1	6	6	1	88	88	3	0	0	15	6	10	1	11	0	1	0	0	4	1	7
VN010054	0	2	8	0	1	88	88	88	 	 	 	 	 	 	 	 	0	19	12	15	6	12	0	0	0	0	4	2	6
VN010054	1	1	43	1	4	99	99	88	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
VN010054	2	2	33	1	1	1	0	88	 	 	 	 	 	 	 	 	0	12	12	15	6	 	 	 	 	 	 	 	 
VN010055	0	1	8	0	1	88	88	88	1	6	2	1	88	88	2	80	0	16	2	20	2	10	0	0	0	2	3	2	7
VN010055	1	2	91	18	1	77	0	88	 	 	 	 	 	 	 	 	0	15	10	15	1	 	 	 	 	 	 	 	 
VN010055	2	2	58	6	1	4	0	88	 	 	 	 	 	 	 	 	0	1	7	20	8	 	 	 	 	 	 	 	 
VN010055	3	1	31	1	1	8	0	88	 	 	 	 	 	 	 	 	0	10	12	28	8	 	 	 	 	 	 	 	 
VN010055	4	2	30	1	1	6	0	88	 	 	 	 	 	 	 	 	0	10	12	28	6	 	 	 	 	 	 	 	 
VN010055	5	2	29	13	4	99	99	88	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
VN010055	15	1	11	7	1	88	88	88	1	6	5	1	88	88	3	80	0	16	10	20	3	10	0	1	0	3	3	2	5
VN010056	0	2	8	0	1	88	88	88	1	6	2	1	88	88	1	210	0	16	12	15	2	8	1	0	1	0	4	5	7
VN010056	1	1	38	1	1	12	0	88	 	 	 	 	 	 	 	 	0	10	12	30	7	 	 	 	 	 	 	 	 
VN010056	2	2	31	1	1	9	0	88	 	 	 	 	 	 	 	 	0	10	12	30	9	 	 	 	 	 	 	 	 
VN010056	3	1	3	7	1	88	88	88	 	 	 	 	 	 	 	 	0	19	99	99	99	 	 	 	 	 	 	 	 
VN010057	0	2	8	0	1	88	88	88	1	6	2	1	88	88	2	240	0	15	10	20	1	12	1	1	0	0	4	2	4
VN010057	1	1	33	1	1	11	0	88	 	 	 	 	 	 	 	 	0	12	8	25	10	 	 	 	 	 	 	 	 
VN010057	2	2	32	1	1	7	0	88	 	 	 	 	 	 	 	 	0	1	12	20	4	 	 	 	 	 	 	 	 
VN010057	3	1	4	7	1	88	88	88	 	 	 	 	 	 	 	 	0	19	99	99	99	 	 	 	 	 	 	 	 
VN010058	0	1	8	0	1	88	88	88	1	6	2	1	88	88	2	160	0	19	0	99	99	12	0	0	0	0	4	2	6
VN010058	1	1	34	1	1	9	0	88	 	 	 	 	 	 	 	 	0	12	12	20	9	 	 	 	 	 	 	 	 
VN010058	2	2	33	1	1	9	0	88	 	 	 	 	 	 	 	 	0	13	12	25	8	 	 	 	 	 	 	 	 
VN010059	0	1	8	0	1	88	88	88	1	6	2	1	88	88	2	457	0	15	10	20	2	9	0	2	0	0	4	5	4
VN010059	1	1	42	1	1	9	0	88	 	 	 	 	 	 	 	 	0	20	12	24	9	 	 	 	 	 	 	 	 
VN010059	2	2	40	1	1	9	0	88	 	 	 	 	 	 	 	 	0	12	10	24	9	 	 	 	 	 	 	 	 
VN010059	3	1	13	7	1	88	88	88	1	6	7	1	88	88	2	650	0	15	12	20	2	8	1	2	0	0	4	6	3
VN010060	0	2	8	0	1	88	88	88	1	6	2	1	88	88	1	450	0	15	12	16	1	10	0	1	0	0	5	3	5
VN010060	1	1	42	1	1	14	1	88	 	 	 	 	 	 	 	 	0	13	11	26	8	 	 	 	 	 	 	 	 
VN010060	2	2	36	1	1	9	0	88	 	 	 	 	 	 	 	 	0	9	9	20	5	 	 	 	 	 	 	 	 
VN010060	3	2	14	7	1	88	88	88	1	6	8	1	88	88	1	3072	0	15	12	20	2	8	0	2	0	0	5	6	3
VN010061	0	1	8	0	1	88	88	88	0	88	88	88	88	88	88	-88	4	19	0	99	99	11	0	0	0	0	0	0	13
VN010061	1	2	45	1	1	9	0	88	 	 	 	 	 	 	 	 	0	5	7	20	8	 	 	 	 	 	 	 	 
VN010061	2	1	41	1	99	99	99	88	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
VN010061	3	1	17	7	1	88	88	88	1	6	10	0	8	16	88	-88	0	5	12	22	7	10	0	0	0	7	0	0	7
VN010061	4	1	16	7	1	88	88	88	1	6	10	0	8	15	88	-88	0	15	12	30	2	11	1	2	1	0	0	0	9
VN010062	0	2	8	0	1	88	88	88	1	6	2	1	88	88	2	80	0	15	12	30	1	9	0	1	0	0	5	5	4
VN010062	1	2	90	6	1	3	0	88	 	 	 	 	 	 	 	 	0	15	12	30	12	 	 	 	 	 	 	 	 
VN010062	2	1	35	1	1	7	0	88	 	 	 	 	 	 	 	 	0	7	8	25	12	 	 	 	 	 	 	 	 
VN010062	3	2	30	1	1	6	0	88	 	 	 	 	 	 	 	 	0	1	8	15	5	 	 	 	 	 	 	 	 
VN010062	15	2	9	7	1	88	88	88	1	6	3	1	88	88	3	80	0	15	12	12	2	9	0	2	0	0	5	5	3
VN010062	16	1	7	7	1	88	88	88	1	6	0	1	29	88	2	80	0	19	99	99	99	9	0	0	0	0	6	2	7
VN010062	17	2	5	7	1	88	88	88	0	88	88	88	88	88	88	-88	0	19	99	99	99	10	0	0	0	0	3	2	9
VN010063	0	2	8	0	1	88	88	88	1	6	2	1	88	88	2	180	0	15	12	25	2	10	1	1	0	0	5	3	4
VN010063	1	1	37	1	1	11	0	88	 	 	 	 	 	 	 	 	0	12	4	20	10	 	 	 	 	 	 	 	 
VN010063	2	2	28	1	1	9	0	88	 	 	 	 	 	 	 	 	0	4	12	30	3	10	1	0	0	0	5	1	7
VN010063	3	2	6	7	1	88	88	88	1	6	0	1	88	88	3	180	0	15	12	20	1	 	 	 	 	 	 	 	 
VN010063	4	1	1	7	1	88	88	88	 	 	 	 	 	 	 	 	5	19	99	99	99	 	 	 	 	 	 	 	 
VN010064	0	1	8	0	1	88	88	88	1	6	2	1	88	88	2	250	0	15	12	20	1	9	0	2	0	0	5	5	4
VN010064	1	1	42	1	1	12	0	88	 	 	 	 	 	 	 	 	0	12	12	25	9	 	 	 	 	 	 	 	 
VN010064	2	2	41	1	1	9	0	88	 	 	 	 	 	 	 	 	0	4	12	28	9	 	 	 	 	 	 	 	 
VN010064	3	1	20	7	1	14	1	88	 	 	 	 	 	 	 	 	0	16	6	8	2	 	 	 	 	 	 	 	 
VN010064	4	1	16	7	1	88	88	88	1	6	10	1	88	88	2	410	0	16	12	20	3	8	2	1	1	0	5	5	2
VN010065	0	1	8	0	1	88	88	88	1	6	2	1	88	88	2	120	0	16	12	10	1	11	0	0	0	0	5	4	4
VN010065	1	1	35	1	1	11	0	88	 	 	 	 	 	 	 	 	0	9	12	28	8	 	 	 	 	 	 	 	 
VN010065	2	2	31	1	1	9	0	88	 	 	 	 	 	 	 	 	0	10	12	28	8	 	 	 	 	 	 	 	 
VN010065	15	2	9	7	1	88	88	88	1	6	3	1	88	88	2	120	0	16	12	10	1	11	0	1	1	0	5	4	2
VN010067	0	2	8	0	1	88	88	88	1	6	2	1	88	88	2	210	0	15	10	15	1	9	2	1	0	0	4	3	5
VN010067	1	1	36	1	1	9	0	88	 	 	 	 	 	 	 	 	0	12	10	25	9	 	 	 	 	 	 	 	 
VN010067	2	2	35	1	1	9	0	88	 	 	 	 	 	 	 	 	0	4	12	26	9	 	 	 	 	 	 	 	 
VN010067	3	2	13	7	1	88	88	88	1	6	7	1	88	88	3	480	0	15	12	26	5	7	3	3	0	0	4	4	3
VN010067	4	1	3	7	1	88	88	88	 	 	 	 	 	 	 	 	0	19	99	99	99	 	 	 	 	 	 	 	 
VN010068	0	1	8	0	1	88	88	88	1	6	2	1	88	88	3	450	0	15	12	20	1	11	0	1	0	0	5	3	4
VN010068	1	1	37	1	1	7	0	88	 	 	 	 	 	 	 	 	0	9	10	20	9	 	 	 	 	 	 	 	 
VN010068	2	2	35	1	1	9	0	88	 	 	 	 	 	 	 	 	0	12	6	15	6	 	 	 	 	 	 	 	 
VN010068	3	2	16	7	1	88	88	88	1	6	0	1	88	88	2	1500	0	1	4	15	3	9	1	1	1	0	6	3	3
VN010069	0	1	8	0	1	88	88	88	1	6	2	1	88	88	2	200	0	19	99	99	99	9	0	0	0	0	5	2	8
VN010069	1	1	32	1	1	7	0	88	 	 	 	 	 	 	 	 	0	12	7	20	8	 	 	 	 	 	 	 	 
VN010069	2	2	30	1	1	7	0	88	 	 	 	 	 	 	 	 	0	4	9	20	6	 	 	 	 	 	 	 	 
VN010069	3	2	5	7	1	88	88	88	0	88	88	88	88	88	88	-88	0	19	99	99	99	12	0	0	0	0	3	1	8
VN010070	0	1	8	0	1	88	88	88	1	6	2	1	88	88	2	0	0	15	10	20	2	9	0	2	0	0	5	3	5
VN010070	1	1	37	1	1	9	0	88	 	 	 	 	 	 	 	 	0	9	10	25	8	 	 	 	 	 	 	 	 
VN010070	2	2	35	1	1	9	0	88	 	 	 	 	 	 	 	 	0	10	10	26	9	 	 	 	 	 	 	 	 
VN010070	3	1	14	7	1	88	88	88	1	6	7	1	88	88	2	400	0	15	12	20	3	8	1	2	1	0	5	4	3
VN010071	0	1	8	0	1	88	88	88	1	6	2	1	88	88	2	80	0	19	0	99	99	11	0	0	0	0	4	4	5
VN010071	1	1	31	1	1	5	0	88	 	 	 	 	 	 	 	 	0	11	11	20	9	 	 	 	 	 	 	 	 
VN010071	2	2	31	1	1	8	0	88	 	 	 	 	 	 	 	 	0	11	10	25	8	 	 	 	 	 	 	 	 
VN010071	10	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	0	0	2	0	0	4	4	4
VN010071	15	1	11	7	1	88	88	88	1	6	4	1	88	88	2	80	0	15	12	20	2	 	 	 	 	 	 	 	 
VN010072	0	2	8	0	1	88	88	88	1	6	2	1	88	88	2	300	0	15	6	15	1	11	1	1	0	0	4	1	6
VN010072	1	1	36	1	1	11	0	88	 	 	 	 	 	 	 	 	0	12	7	20	8	 	 	 	 	 	 	 	 
VN010072	2	2	35	1	1	7	0	88	 	 	 	 	 	 	 	 	0	13	9	25	8	 	 	 	 	 	 	 	 
VN010072	3	1	6	7	1	88	88	88	1	6	0	1	88	88	3	350	0	19	99	99	99	10	0	0	0	0	4	1	9
VN010073	0	1	7	0	1	88	88	88	1	6	1	1	88	88	2	150	0	19	0	99	99	13	0	0	0	0	5	2	4
VN010073	1	1	48	1	1	5	0	88	 	 	 	 	 	 	 	 	0	1	10	28	6	 	 	 	 	 	 	 	 
VN010073	2	2	48	1	1	7	0	88	 	 	 	 	 	 	 	 	0	1	8	20	5	 	 	 	 	 	 	 	 
VN010074	0	2	8	0	1	88	88	88	1	6	2	1	88	88	3	70	0	15	12	20	1	10	0	1	0	0	5	4	5
VN010074	1	2	84	6	1	0	0	88	 	 	 	 	 	 	 	 	0	15	12	26	1	 	 	 	 	 	 	 	 
VN010074	2	2	50	13	1	5	0	88	 	 	 	 	 	 	 	 	0	1	6	20	4	 	 	 	 	 	 	 	 
VN010074	3	1	44	1	1	9	0	88	 	 	 	 	 	 	 	 	0	9	10	28	5	 	 	 	 	 	 	 	 
VN010074	4	2	41	1	1	12	0	88	 	 	 	 	 	 	 	 	0	9	12	30	8	 	 	 	 	 	 	 	 
VN010074	5	1	17	7	1	88	88	88	1	6	11	1	88	88	3	420	0	1	6	10	2	8	0	1	2	0	5	5	3
VN010074	6	1	15	7	1	88	88	88	1	6	9	1	88	88	3	400	0	1	6	10	2	8	0	1	2	0	5	4	3
VN010075	0	1	8	0	1	88	88	88	1	6	2	1	88	88	3	240	0	15	12	20	1	9	0	1	0	0	5	4	5
VN010075	1	1	41	1	1	9	0	88	 	 	 	 	 	 	 	 	0	12	8	25	9	 	 	 	 	 	 	 	 
VN010075	2	2	37	1	1	2	0	88	 	 	 	 	 	 	 	 	0	1	7	16	5	 	 	 	 	 	 	 	 
VN010075	3	1	19	7	1	12	1	88	 	 	 	 	 	 	 	 	0	12	3	20	8	 	 	 	 	 	 	 	 
VN010075	15	1	11	7	1	88	88	88	1	6	5	0	24	11	88	-88	5	19	99	99	99	10	0	0	0	0	0	0	14
VN010075	16	2	86	6	1	3	0	88	 	 	 	 	 	 	 	 	0	19	99	99	99	 	 	 	 	 	 	 	 
VN010076	0	2	8	0	1	88	88	88	1	6	2	1	88	88	2	120	0	19	99	99	99	11	0	0	0	0	5	4	4
VN010076	1	2	91	6	1	3	0	88	 	 	 	 	 	 	 	 	0	15	12	20	2	 	 	 	 	 	 	 	 
VN010076	2	1	42	1	1	9	0	88	 	 	 	 	 	 	 	 	0	4	12	30	4	 	 	 	 	 	 	 	 
VN010076	3	2	41	1	1	12	0	88	 	 	 	 	 	 	 	 	0	13	12	20	8	 	 	 	 	 	 	 	 
VN010076	4	2	16	7	1	88	88	88	1	6	9	0	1	15	88	-88	0	13	11	20	8	8	1	2	0	8	88	88	5
VN010076	5	2	15	7	1	88	88	88	1	6	9	0	1	15	88	-88	0	15	12	30	3	8	2	1	0	8	88	88	5
VN010077	0	1	8	0	1	88	88	88	1	6	2	1	88	88	2	500	0	15	10	15	1	10	0	1	0	0	5	3	5
VN010077	1	1	37	1	1	9	0	88	 	 	 	 	 	 	 	 	0	20	10	26	8	 	 	 	 	 	 	 	 
VN010077	2	2	39	1	1	9	0	88	 	 	 	 	 	 	 	 	0	13	12	26	8	 	 	 	 	 	 	 	 
VN010077	3	1	18	7	1	12	1	88	 	 	 	 	 	 	 	 	0	15	12	25	2	 	 	 	 	 	 	 	 
VN010078	0	2	8	0	1	88	88	88	1	6	2	1	88	88	2	50	0	19	0	99	99	11	0	0	0	0	5	2	5
VN010078	1	1	75	6	3	4	0	99	 	 	 	 	 	 	 	 	3	15	7	15	2	 	 	 	 	 	 	 	 
VN010078	2	2	75	6	1	4	0	88	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
VN010078	3	1	38	1	1	9	0	88	 	 	 	 	 	 	 	 	0	12	8	22	9	 	 	 	 	 	 	 	 
VN010078	4	2	33	1	1	9	0	88	 	 	 	 	 	 	 	 	0	4	12	25	5	 	 	 	 	 	 	 	 
VN010078	15	2	11	7	1	88	88	88	1	1	5	1	88	88	3	280	0	15	9	17	2	9	1	2	0	0	5	5	2
VN010078	16	1	5	7	1	88	88	88	1	6	0	1	88	88	3	50	0	19	99	99	99	12	0	0	0	0	5	1	6
VN010078	17	2	4	7	1	88	88	88	 	 	 	 	 	 	 	 	0	19	99	99	99	 	 	 	 	 	 	 	 
VN010079	0	1	8	0	1	88	88	88	1	6	2	1	88	88	2	850	0	15	10	20	1	9	0	1	1	0	5	4	4
VN010079	1	1	42	1	1	10	0	88	 	 	 	 	 	 	 	 	0	10	12	28	9	 	 	 	 	 	 	 	 
VN010079	2	2	33	1	1	9	0	88	 	 	 	 	 	 	 	 	0	10	12	28	9	 	 	 	 	 	 	 	 
VN010079	3	1	12	7	1	88	88	88	1	6	6	1	88	88	2	1250	0	16	12	20	2	8	0	2	2	0	5	5	2
VN010080	0	1	8	0	1	88	88	88	1	6	2	1	88	88	3	150	0	19	88	88	88	11	0	0	0	0	4	1	8
VN010080	1	1	39	1	1	9	0	88	 	 	 	 	 	 	 	 	0	20	12	25	8	 	 	 	 	 	 	 	 
VN010080	2	2	37	1	1	6	0	88	 	 	 	 	 	 	 	 	0	13	12	26	10	 	 	 	 	 	 	 	 
VN010080	3	1	13	7	1	88	88	88	1	6	7	1	88	88	1	1920	0	15	12	20	1	9	0	1	0	0	5	3	6
VN010081	0	1	8	0	1	88	88	88	1	6	2	1	88	88	3	280	0	15	10	20	1	9	88	2	0	0	5	5	3
VN010081	1	1	51	1	1	11	0	88	 	 	 	 	 	 	 	 	0	12	12	26	9	 	 	 	 	 	 	 	 
VN010081	2	2	42	1	1	9	0	88	 	 	 	 	 	 	 	 	0	4	12	28	9	 	 	 	 	 	 	 	 
VN010081	3	1	19	7	1	12	1	88	 	 	 	 	 	 	 	 	0	16	4	5	2	 	 	 	 	 	 	 	 
VN010081	4	1	16	7	1	88	88	88	1	6	10	1	88	88	2	1680	0	16	12	20	3	8	1	2	1	0	5	5	2
VN010082	0	2	8	0	1	88	88	88	1	6	2	1	88	88	2	100	0	15	11	15	3	10	1	1	1	0	5	2	4
VN010082	1	1	39	1	1	9	0	88	 	 	 	 	 	 	 	 	0	10	6	25	6	 	 	 	 	 	 	 	 
VN010082	2	2	36	1	1	9	0	88	 	 	 	 	 	 	 	 	0	10	12	28	10	 	 	 	 	 	 	 	 
VN010082	3	2	13	7	1	88	88	88	1	6	6	1	88	88	2	480	0	15	12	25	5	10	1	1	2	0	5	2	3
VN010082	4	1	2	7	1	0	88	88	 	 	 	 	 	 	 	 	0	19	88	88	88	 	 	 	 	 	 	 	 
VN010083	0	1	8	0	1	88	88	88	1	6	2	1	88	88	3	80	0	15	12	25	2	11	0	2	0	0	5	2	4
VN010083	1	1	40	1	1	8	0	88	 	 	 	 	 	 	 	 	0	11	10	25	10	 	 	 	 	 	 	 	 
VN010083	2	2	38	1	1	5	0	88	 	 	 	 	 	 	 	 	0	9	12	20	10	 	 	 	 	 	 	 	 
VN010083	3	1	17	7	1	88	88	88	1	6	8	0	11	14	88	-88	0	12	10	20	8	8	0	2	0	8	0	0	6
VN010084	0	2	8	0	1	88	88	88	1	6	2	1	88	88	3	0	0	15	12	25	4	9	4	0	0	0	5	1	5
VN010084	1	1	33	1	1	7	0	88	 	 	 	 	 	 	 	 	0	20	8	20	10	 	 	 	 	 	 	 	 
VN010084	2	2	32	1	1	7	0	88	 	 	 	 	 	 	 	 	0	13	12	25	8	 	 	 	 	 	 	 	 
VN010084	15	1	9	7	1	88	88	88	1	6	3	1	88	88	3	0	0	15	12	25	4	9	4	0	0	0	5	1	5
VN010084	16	1	1	7	1	88	88	88	 	 	 	 	 	 	 	 	0	19	88	88	88	 	 	 	 	 	 	 	 
VN010086	0	1	8	0	1	88	88	88	1	6	2	1	88	88	2	100	0	15	10	15	1	10	0	1	0	0	5	2	6
VN010086	1	1	36	1	1	10	0	88	 	 	 	 	 	 	 	 	0	5	7	20	8	 	 	 	 	 	 	 	 
VN010086	2	2	31	1	1	9	0	88	 	 	 	 	 	 	 	 	0	13	11	24	8	 	 	 	 	 	 	 	 
VN010087	0	2	8	0	1	88	88	88	1	6	2	1	88	88	3	80	0	15	3	4	1	9	0	1	0	0	5	1	8
VN010087	1	1	37	1	1	5	0	88	 	 	 	 	 	 	 	 	0	9	12	10	5	 	 	 	 	 	 	 	 
VN010087	2	2	35	1	1	7	0	88	 	 	 	 	 	 	 	 	0	4	10	6	3	 	 	 	 	 	 	 	 
VN010087	15	2	10	7	1	88	88	88	1	6	4	1	88	88	2	0	0	15	12	25	1	9	0	1	0	0	5	1	8
VN010088	0	2	7	0	1	88	88	88	1	6	1	1	88	88	2	250	0	15	10	20	2	9	1	1	0	0	5	4	4
VN010088	1	1	32	1	1	8	0	88	 	 	 	 	 	 	 	 	0	12	12	26	9	 	 	 	 	 	 	 	 
VN010088	2	2	30	1	1	6	0	88	 	 	 	 	 	 	 	 	0	9	10	25	10	 	 	 	 	 	 	 	 
VN010088	3	1	5	7	1	88	88	88	0	88	88	88	88	88	88	-88	0	19	99	99	99	10	0	0	0	0	5	0	9
VN010088	4	2	3	7	1	88	88	88	 	 	 	 	 	 	 	 	0	19	99	99	99	 	 	 	 	 	 	 	 
VN010089	0	1	8	0	1	88	88	88	1	6	2	1	88	88	4	0	0	4	7	15	2	10	0	0	2	0	5	2	5
VN010089	1	2	35	1	1	7	0	88	 	 	 	 	 	 	 	 	0	5	12	22	9	 	 	 	 	 	 	 	 
VN010089	2	1	31	1	1	0	0	88	 	 	 	 	 	 	 	 	0	9	12	20	9	 	 	 	 	 	 	 	 
VN010089	15	2	11	7	1	88	88	88	1	6	5	1	88	88	3	0	0	15	12	25	3	10	1	2	0	0	6	2	3
VN010091	0	2	8	0	1	88	88	88	1	6	2	1	88	88	2	60	0	15	12	20	1	10	0	1	0	0	5	3	5
VN010091	1	1	35	1	1	7	0	88	 	 	 	 	 	 	 	 	0	13	11	25	8	 	 	 	 	 	 	 	 
VN010091	2	2	34	1	1	7	0	88	 	 	 	 	 	 	 	 	0	13	12	25	10	 	 	 	 	 	 	 	 
VN010091	3	1	16	7	1	88	88	88	1	6	10	1	88	88	2	2080	0	4	12	20	2	9	0	0	2	0	6	4	3
VN010091	4	1	12	7	1	88	88	88	1	6	6	2	88	88	2	950	0	15	12	20	1	10	0	1	0	0	5	3	5
VN010092	0	1	8	0	1	88	88	88	1	6	2	1	88	88	3	0	0	19	0	99	99	10	0	0	0	0	5	1	8
VN010092	1	1	38	1	1	6	0	88	 	 	 	 	 	 	 	 	0	20	8	20	8	 	 	 	 	 	 	 	 
VN010092	2	2	35	1	1	5	0	88	 	 	 	 	 	 	 	 	0	12	7	25	8	 	 	 	 	 	 	 	 
VN010092	3	1	12	7	1	88	88	88	1	6	6	1	88	88	3	180	0	15	12	15	1	9	0	1	0	0	6	2	6
VN010092	15	1	10	7	1	88	88	88	1	6	4	1	88	88	3	0	0	15	12	15	1	9	0	1	0	0	5	1	8
VN010093	0	2	8	0	1	88	88	88	1	6	2	1	88	88	3	40	0	19	0	99	99	9	0	0	0	0	5	3	7
VN010093	1	1	32	1	1	7	0	88	 	 	 	 	 	 	 	 	0	20	12	20	8	 	 	 	 	 	 	 	 
