CHILDCODE	DINT	PRIDRSR5	HHSIZE	HEADID	RESPOND	HEADLANG	CARELANG	CHLDLANG	PECLOC5	PECODPT5	PECODISTR5	PECODIS5	ANTHRHSE5	ANTHRADD5	PECODIS15	PEMUDANZ5	PEUBIC5	PHONE5	PEHPOST5	PEDCVIV5	PEDPAGT5	PEDPOC5	PEDPPA5	CHLDDNI5	TIENDNI5	DOCDNI5	ADDSAME5	CLUSTID5	YLCOMM5	PLACEID5	LINKCMM5	PLACENR5	LONGCOMM5	TRNSCOMM5	MINIADM5	PEMINIID5	TYPESITE5	PEMUDR45
121059	06/07/2016	1	6	1	2	31	31	31	 	15	 	 	0	 	 	 	 	1	0	 	 	 	 	1	1	1	1	 	1	PE80C11	0	 	 	 	0	 	2	1
121060	14/07/2016	1	4	18	1	31	31	31	 	15	 	 	0	 	 	 	 	1	0	 	 	 	 	1	1	1	0	 	1	PE80C11	0	 	 	 	0	 	2	1
121061	28/06/2016	2	6	1	2	31	31	31	 	15	 	 	0	 	 	 	 	1	0	 	 	 	 	88	 	 	1	 	1	PE12C02	0	 	 	 	0	 	1	0
121062	23/06/2016	2	4	1	2	31	31	31	 	15	 	 	0	 	 	 	 	1	0	 	 	 	 	1	1	3	1	 	1	PE12C02	0	 	 	 	0	 	1	0
121063	20/06/2016	2	4	4	2	31	31	31	 	15	 	 	0	 	 	 	 	1	0	 	 	 	 	1	1	3	1	 	1	PE12C03	0	 	 	 	0	 	1	0
121064	21/06/2016	2	7	1	2	31	31	31	 	15	 	 	0	 	 	 	 	1	1	0	1	0	0	1	1	3	1	 	1	PE12C03	0	 	 	 	0	 	1	0
121065	25/06/2016	2	7	15	2	31	31	31	 	15	 	 	0	 	 	 	 	1	1	1	0	0	0	1	1	1	1	 	1	PE12C03	0	 	 	 	0	 	1	0
121066	24/06/2016	2	3	2	2	31	31	31	 	15	 	 	0	 	 	 	 	1	0	 	 	 	 	1	1	1	1	 	1	PE12C03	0	 	 	 	0	 	1	0
121067	09/07/2016	1	4	17	1	31	31	31	 	15	 	 	0	 	 	 	 	1	1	1	0	0	0	1	1	2	1	 	0	 	0	 	 	 	1	PE12MC05	1	0
121068	24/06/2016	0	6	1	2	31	31	31	 	15	 	 	0	 	 	 	 	1	1	1	0	0	0	1	1	1	1	 	1	PE12C03	0	 	 	 	0	 	1	0
121070	08/07/2016	2	4	1	2	31	31	31	 	15	 	 	0	 	 	 	 	1	0	 	 	 	 	1	1	3	1	 	0	 	0	 	 	 	1	PE12MC16	1	0
121071	05/07/2016	2	5	1	2	31	31	31	 	15	 	 	0	 	 	 	 	1	0	 	 	 	 	1	1	3	1	 	0	 	0	 	 	 	1	PE12MC08	1	0
121072	28/06/2016	3	11	3	3	31	31	31	 	15	 	 	0	 	 	 	 	1	1	1	0	0	0	1	1	3	1	 	1	PE12C03	0	 	 	 	0	 	1	0
121073	20/06/2016	2	4	1	2	31	31	31	 	15	 	 	0	 	 	 	 	1	0	 	 	 	 	1	1	3	1	 	1	PE12C03	0	 	 	 	0	 	1	0
121074	28/06/2016	2	6	1	2	31	31	31	 	15	 	 	0	 	 	 	 	1	1	0	1	0	0	1	1	1	1	 	0	 	1	PE12C03	10	1	0	 	1	0
121075	08/07/2016	2	7	1	2	31	31	31	 	15	 	 	2	1	 	 	 	1	0	 	 	 	 	1	1	1	0	 	0	 	0	 	 	 	1	PE12MC13	1	0
121076	10/07/2016	2	4	1	2	31	31	31	 	15	 	 	0	 	 	 	2	1	1	1	0	0	0	88	 	 	0	 	1	PE12C03	0	 	 	 	0	 	1	1
121077	21/06/2016	2	7	3	2	31	31	31	 	15	 	 	0	 	 	 	 	0	1	1	0	0	0	1	1	3	1	 	1	PE12C03	0	 	 	 	0	 	1	0
121078	29/06/2016	2	3	2	2	31	31	31	 	15	 	 	0	 	 	 	 	0	0	 	 	 	 	1	1	1	1	 	1	PE12C03	0	 	 	 	0	 	1	0
121079	17/07/2016	2	4	1	2	31	31	31	 	15	 	 	0	 	 	 	 	1	0	 	 	 	 	88	 	 	1	 	0	 	0	 	 	 	1	PE83MC64	1	0
121080	20/06/2016	2	4	2	2	31	31	31	 	15	 	 	0	 	 	 	1	1	0	 	 	 	 	1	1	3	0	 	1	PE12C03	0	 	 	 	0	 	1	0
121081	20/06/2016	2	11	3	2	31	31	31	 	15	 	 	0	 	 	 	 	1	1	0	1	0	0	1	1	1	1	 	1	PE12C03	0	 	 	 	0	 	1	0
121082	20/06/2016	1	6	2	2	31	31	31	 	15	 	 	0	 	 	 	 	1	1	1	0	0	0	1	1	3	1	 	1	PE12C03	0	 	 	 	0	 	1	0
121083	23/06/2016	2	5	2	2	31	31	31	 	15	 	 	0	 	 	 	 	1	0	 	 	 	 	1	1	1	1	 	1	PE12C02	0	 	 	 	0	 	1	0
121084	25/06/2016	1	4	9	1	31	31	31	 	15	 	 	1	1	 	 	 	1	0	 	 	 	 	1	1	3	1	 	1	PE12C03	0	 	 	 	0	 	1	0
121085	14/07/2016	1	4	1	2	31	31	31	 	15	 	 	0	 	 	 	 	1	1	1	0	0	0	1	1	1	1	 	0	 	0	 	 	 	1	PE81MC19	1	0
121086	26/06/2016	2	4	1	2	31	31	31	 	15	 	 	0	 	 	 	 	1	1	1	0	0	0	1	1	3	1	 	1	PE12C02	0	 	 	 	0	 	1	0
121087	24/06/2016	2	4	1	2	31	31	31	 	15	 	 	0	 	 	 	 	1	1	1	0	0	0	1	1	1	1	 	1	PE12C03	0	 	 	 	0	 	1	0
121088	25/06/2016	2	4	1	2	31	31	31	 	15	 	 	0	 	 	 	 	1	1	0	1	0	0	1	1	3	1	 	1	PE12C03	0	 	 	 	0	 	1	0
121089	08/07/2016	4	5	1	4	31	31	31	 	15	 	 	1	1	 	 	 	1	1	1	0	0	0	1	1	1	1	 	1	PE12C02	0	 	 	 	0	 	1	1
121090	04/10/2016	9	4	1	9	31	31	31	 	20	 	 	0	 	 	 	 	1	1	0	1	0	0	88	 	 	1	 	0	 	0	 	 	 	1	PE83MC21	1	0
121091	02/07/2016	1	7	1	1	31	31	31	 	15	 	 	1	88	 	 	 	1	1	1	0	0	0	1	1	1	1	 	0	 	0	 	 	 	1	PE12MC04	1	0
121092	28/06/2016	2	6	1	2	31	31	31	 	15	 	 	0	 	 	 	 	1	1	1	0	0	0	1	1	3	1	 	0	 	0	 	 	 	1	PE12MC03	1	0
121093	16/07/2016	3	4	3	3	31	31	31	 	15	 	 	0	 	 	 	 	1	0	 	 	 	 	1	1	1	1	 	0	 	0	 	 	 	1	PE81MC15	1	0
121094	21/06/2016	2	6	1	2	31	31	31	 	15	 	 	0	 	 	 	 	1	0	 	 	 	 	1	1	1	1	 	1	PE12C03	0	 	 	 	0	 	1	0
121097	27/06/2016	1	11	8	1	31	31	31	 	15	 	 	1	1	 	 	 	1	0	 	 	 	 	1	1	1	1	 	1	PE12C03	0	 	 	 	0	 	1	0
121098	29/06/2016	2	4	1	2	31	31	31	 	15	 	 	0	 	 	 	 	1	1	1	0	0	0	1	1	1	1	 	1	PE12C03	0	 	 	 	0	 	1	0
121099	04/07/2016	9	4	7	9	31	31	31	 	15	 	 	2	1	 	 	1	1	0	 	 	 	 	1	1	3	0	 	1	PE12C02	0	 	 	 	0	 	1	1
121101	03/07/2016	1	8	2	1	31	31	31	 	15	 	 	0	 	 	 	 	1	1	1	0	0	0	1	1	1	1	 	1	PE12C03	0	 	 	 	0	 	1	0
131001	26/06/2016	2	5	7	2	31	31	31	 	15	 	 	0	 	 	 	 	1	0	 	 	 	 	1	1	1	1	 	1	PE13C02	0	 	 	 	0	 	1	0
131002	28/06/2016	2	9	1	2	31	31	31	 	15	 	 	0	 	 	 	 	1	0	 	 	 	 	1	1	3	1	 	1	PE13C03	0	 	 	 	0	 	1	0
131003	20/06/2016	2	4	1	2	31	31	31	 	15	 	 	0	 	 	 	 	1	0	 	 	 	 	1	1	3	1	 	1	PE13C02	0	 	 	 	0	 	1	0
131004	09/07/2016	2	6	1	2	31	31	31	 	15	 	 	0	 	 	 	1	1	0	 	 	 	 	1	1	1	0	 	0	 	0	 	 	 	1	PE13MC08	1	1
131005	26/06/2016	0	3	1	1	31	31	31	 	15	 	 	0	 	 	 	 	1	0	 	 	 	 	1	1	1	1	 	1	PE13C03	0	 	 	 	0	 	1	0
131006	25/11/2016	2	7	2	2	31	31	31	 	19	 	 	0	 	 	 	5	1	0	 	 	 	 	88	 	 	0	 	0	 	0	 	 	 	1	PE85MC32	2	1
131007	27/06/2016	19	9	19	19	31	31	31	 	15	 	 	0	 	 	 	 	1	0	 	 	 	 	1	1	1	1	 	1	PE13C02	0	 	 	 	0	 	1	0
131008	03/07/2016	1	2	1	1	31	31	31	 	15	 	 	0	 	 	 	 	1	0	 	 	 	 	1	1	1	1	 	1	PE13C02	0	 	 	 	0	 	1	1
131009	30/06/2016	2	6	1	2	31	31	31	 	15	 	 	0	 	 	 	 	1	0	 	 	 	 	1	1	3	0	 	0	 	0	 	 	 	1	PE87MC02	1	1
131010	24/06/2016	2	4	1	2	31	31	31	 	15	 	 	0	 	 	 	 	1	0	 	 	 	 	1	1	1	1	 	1	PE13C02	0	 	 	 	0	 	1	0
131011	21/06/2016	2	5	2	2	31	31	31	 	15	 	 	0	 	 	 	 	1	0	 	 	 	 	1	1	1	1	 	1	PE13C02	0	 	 	 	0	 	1	0
131012	06/07/2016	1	6	1	1	31	31	31	 	15	 	 	0	 	 	 	1	1	0	 	 	 	 	1	1	1	0	 	0	 	0	 	 	 	1	PE13MC08	1	1
131013	17/06/2016	3	14	3	3	31	31	31	 	15	 	 	0	 	 	 	 	1	0	 	 	 	 	0	 	 	1	 	1	PE13C02	0	 	 	 	0	 	1	0
131014	26/06/2016	2	2	2	2	31	31	31	 	15	 	 	0	 	 	 	 	1	1	1	0	0	0	1	1	3	1	 	1	PE13C02	0	 	 	 	0	 	1	88
131015	06/07/2016	1	3	1	1	31	31	31	 	15	 	 	0	 	 	 	 	1	0	 	 	 	 	1	1	3	1	 	0	 	0	 	 	 	1	PE82MC86	1	0
131016	22/06/2016	2	3	1	2	31	31	31	 	15	 	 	0	 	 	 	 	1	0	 	 	 	 	1	1	1	1	 	1	PE13C02	0	 	 	 	0	 	1	0
131017	25/06/2016	3	5	2	3	31	31	31	 	15	 	 	0	 	 	 	 	1	0	 	 	 	 	1	1	3	1	 	1	PE13C02	0	 	 	 	0	 	1	0
131018	22/01/2017	2	4	1	2	31	31	31	 	15	 	 	0	 	 	 	2	1	1	1	0	0	0	1	1	1	0	 	0	 	0	 	 	 	1	PE83MC71	1	1
131020	16/07/2016	2	7	1	2	31	31	31	 	15	 	 	0	 	 	 	3	1	0	 	 	 	 	1	1	1	0	 	0	 	0	 	 	 	1	PE87MC53	1	1
131021	29/06/2016	2	6	1	2	31	31	31	 	15	 	 	0	 	 	 	 	1	0	 	 	 	 	1	1	1	1	 	1	PE13C03	0	 	 	 	0	 	1	0
131022	15/07/2016	4	3	1	4	31	31	31	 	15	 	 	0	 	 	 	 	1	1	1	0	0	0	1	1	1	1	 	0	 	0	 	 	 	1	PE87MC11	1	0
131023	25/06/2016	1	5	2	1	31	31	31	 	15	 	 	0	 	 	 	 	1	1	1	1	0	0	1	1	1	1	 	1	PE13C02	0	 	 	 	0	 	1	0
131024	14/07/2016	1	4	16	1	31	31	31	 	15	 	 	0	 	 	 	 	1	1	1	0	0	0	1	1	3	1	 	0	 	0	 	 	 	1	PE12MC20	1	0
131025	20/06/2016	2	4	1	2	31	31	31	 	15	 	 	0	 	 	 	 	1	0	 	 	 	 	1	1	1	1	 	1	PE13C02	0	 	 	 	0	 	1	0
131026	03/11/2016	2	4	2	2	31	31	31	 	8	 	 	0	 	 	 	 	1	1	0	1	0	0	1	1	2	1	 	0	 	0	 	 	 	1	PE86MC40	2	0
131028	21/06/2016	0	7	2	1	31	31	31	 	15	 	 	0	 	 	 	 	1	0	 	 	 	 	1	1	1	1	 	1	PE13C02	0	 	 	 	0	 	1	0
131030	21/06/2016	1	4	3	1	31	31	31	 	15	 	 	0	 	 	 	 	1	1	1	0	0	0	1	1	1	1	 	1	PE13C02	0	 	 	 	0	 	1	0
131031	25/06/2016	1	5	6	1	31	31	31	 	15	 	 	0	 	 	 	 	1	1	1	0	0	0	1	1	1	1	 	1	PE13C02	0	 	 	 	0	 	1	0
131032	03/07/2016	1	4	1	1	31	31	31	 	15	 	 	0	 	 	 	 	1	0	 	 	 	 	1	1	1	1	 	1	PE13C03	0	 	 	 	0	 	1	0
131034	02/07/2016	2	8	1	2	31	31	31	 	15	 	 	0	 	 	 	 	1	1	1	0	0	0	1	1	1	1	 	1	PE13C02	0	 	 	 	0	 	1	88
131035	20/06/2016	1	8	16	1	31	31	31	 	15	 	 	0	 	 	 	 	1	1	1	0	0	0	1	1	1	1	 	1	PE13C02	0	 	 	 	0	 	1	0
131038	02/07/2016	2	3	1	2	31	31	31	 	15	 	 	1	1	 	 	 	1	0	 	 	 	 	1	1	3	1	 	1	PE13C03	0	 	 	 	0	 	1	0
131039	28/06/2016	2	4	1	2	31	31	31	 	15	 	 	0	 	 	 	 	1	0	 	 	 	 	1	1	1	1	 	1	PE13C02	0	 	 	 	0	 	1	0
131040	21/06/2016	2	5	1	2	31	31	31	 	15	 	 	0	 	 	 	 	1	0	 	 	 	 	1	1	3	1	 	1	PE13C02	0	 	 	 	0	 	1	0
131041	23/06/2016	3	3	2	3	31	31	31	 	15	 	 	0	 	 	 	 	1	1	0	0	1	0	1	1	3	1	 	1	PE13C02	0	 	 	 	0	 	1	0
131042	28/06/2016	3	3	2	3	31	31	31	 	15	 	 	0	 	 	 	 	1	0	 	 	 	 	1	0	 	1	 	1	PE13C02	0	 	 	 	0	 	1	0
131044	26/07/2016	2	4	1	2	31	31	31	 	15	 	 	0	 	 	 	 	1	0	 	 	 	 	1	1	1	1	 	0	 	0	 	 	 	1	PE80MC99	1	0
131045	13/01/2017	2	4	1	2	31	31	31	 	15	 	 	0	 	 	 	 	1	1	1	0	0	0	88	 	 	1	 	0	 	0	 	 	 	0	 	1	0
131046	23/06/2016	1	4	2	0	31	31	31	 	15	 	 	0	 	 	 	 	1	1	0	1	0	1	1	1	1	1	 	1	PE13C03	0	 	 	 	0	 	1	1
131048	22/06/2016	1	4	2	1	31	31	31	 	15	 	 	0	 	 	 	 	1	1	1	0	0	0	1	1	1	1	 	1	PE13C02	0	 	 	 	0	 	1	0
131049	24/06/2016	1	8	2	1	31	31	31	 	15	 	 	0	 	 	 	 	1	0	 	 	 	 	1	1	1	1	 	1	PE13C02	0	 	 	 	0	 	1	1
131050	02/07/2016	2	4	1	2	31	31	31	 	15	 	 	0	 	 	 	 	1	0	 	 	 	 	1	1	1	1	 	0	 	0	 	 	 	1	PE13MC04	1	0
131051	23/06/2016	2	5	1	2	31	31	31	 	15	 	 	0	 	 	 	 	1	0	 	 	 	 	1	1	1	1	 	1	PE13C03	0	 	 	 	0	 	1	0
131052	25/06/2016	1	3	1	1	31	31	31	 	15	 	 	0	 	 	 	 	1	0	 	 	 	 	1	1	1	1	 	1	PE13C02	0	 	 	 	0	 	1	0
131054	24/06/2016	1	-77	1	2	31	31	31	 	15	 	 	0	 	 	 	 	1	1	1	0	0	0	88	 	 	1	 	1	PE13C02	0	 	 	 	0	 	1	0
131055	21/12/2016	2	5	2	2	31	31	31	 	15	 	 	0	 	 	 	 	1	1	0	1	0	0	1	1	1	1	 	1	PE13C03	0	 	 	 	0	 	1	0
131056	29/06/2016	2	4	1	2	31	31	31	 	15	 	 	1	1	 	 	 	1	0	 	 	 	 	1	1	3	1	 	1	PE13C03	0	 	 	 	0	 	1	0
131058	27/06/2016	2	5	6	2	31	31	31	 	15	 	 	1	1	 	 	 	1	0	 	 	 	 	1	1	1	1	 	1	PE13C03	0	 	 	 	0	 	1	1
131060	04/07/2016	2	10	1	2	31	31	31	 	15	 	 	0	 	 	 	 	1	0	 	 	 	 	1	1	1	1	 	0	 	0	 	 	 	1	PE80MC90	1	0
131061	11/07/2016	2	5	4	2	31	31	31	 	15	 	 	0	 	 	 	 	1	1	1	0	0	0	1	1	1	1	 	1	PE13C04	0	 	 	 	0	 	1	0
131063	22/06/2016	1	7	1	1	31	31	31	 	15	 	 	0	 	 	 	 	1	1	1	0	0	0	1	1	1	1	 	1	PE13C02	0	 	 	 	0	 	1	0
131064	27/06/2016	8	15	3	8	31	31	31	 	15	 	 	0	 	 	 	 	1	1	1	0	0	0	0	 	 	1	 	1	PE13C02	0	 	 	 	0	 	1	0
131065	03/07/2016	1	3	1	1	31	31	31	 	15	 	 	0	 	 	 	 	1	1	1	0	0	0	1	1	1	1	 	1	PE13C02	0	 	 	 	0	 	1	0
131066	10/07/2016	1	5	1	1	31	31	31	 	15	 	 	1	1	 	 	 	1	0	 	 	 	 	1	1	1	1	 	1	PE13C03	0	 	 	 	0	 	1	0
131067	27/06/2016	2	4	1	2	31	31	31	 	15	 	 	0	 	 	 	 	1	0	 	 	 	 	1	1	1	1	 	1	PE13C02	0	 	 	 	0	 	1	1
131068	23/06/2016	2	5	1	2	31	31	31	 	15	 	 	0	 	 	 	 	1	1	1	0	0	0	1	1	1	1	 	1	PE13C02	0	 	 	 	0	 	1	1
131069	09/07/2106	1	2	1	1	31	31	31	 	15	 	 	1	1	 	 	1	1	0	 	 	 	 	1	1	1	0	 	1	PE13C02	0	 	 	 	0	 	1	1
131070	30/06/2016	1	4	1	1	31	31	31	 	15	 	 	0	 	 	 	 	1	1	1	0	0	0	1	1	1	1	 	1	PE13C02	0	 	 	 	0	 	1	0
131071	23/06/2016	4	6	2	4	31	31	31	 	15	 	 	1	1	 	 	 	1	1	1	0	0	0	1	1	1	1	 	1	PE13C02	0	 	 	 	0	 	1	0
131072	27/06/2016	2	6	1	2	31	31	31	 	15	 	 	0	 	 	 	 	1	0	 	 	 	 	1	1	1	1	 	1	PE13C02	0	 	 	 	0	 	1	0
131073	21/06/2016	2	4	4	2	31	31	31	 	15	 	 	0	 	 	 	 	1	0	 	 	 	 	1	1	3	1	 	1	PE13C02	0	 	 	 	0	 	1	0
131074	29/06/2016	1	3	1	1	31	31	31	 	15	 	 	0	 	 	 	 	1	0	 	 	 	 	1	1	2	1	 	1	PE13C02	0	 	 	 	0	 	1	0
131075	24/06/2016	1	5	1	1	31	31	31	 	15	 	 	0	 	 	 	 	1	0	 	 	 	 	1	1	3	1	 	1	PE13C02	0	 	 	 	0	 	1	0
131076	28/06/2016	3	7	2	3	31	31	31	 	15	 	 	0	 	 	 	 	1	0	 	 	 	 	1	1	3	1	 	1	PE13C02	0	 	 	 	0	 	1	0
131079	14/07/2016	2	4	1	2	31	31	31	 	15	 	 	0	 	 	 	 	1	1	1	0	0	0	1	1	1	1	 	0	 	0	 	 	 	1	PE87MC19	1	1
131080	16/07/2016	2	4	1	2	31	31	31	 	15	 	 	0	 	 	 	 	1	0	 	 	 	 	1	1	1	1	 	0	 	0	 	 	 	1	PE12MC15	1	0
131081	22/06/2016	3	13	4	3	31	31	31	 	15	 	 	0	 	 	 	 	1	1	1	0	0	0	1	1	3	1	 	1	PE13C02	0	 	 	 	0	 	1	0
131082	22/07/2016	2	4	2	2	31	31	31	 	15	 	 	1	1	 	 	4	1	1	1	0	0	0	88	 	 	0	 	0	 	0	 	 	 	1	PE81MC34	1	1
131083	29/06/2016	2	14	2	2	31	31	31	 	15	 	 	0	 	 	 	 	1	0	 	 	 	 	0	 	 	1	 	1	PE13C03	0	 	 	 	0	 	1	0
131084	05/07/2016	1	2	1	1	31	31	31	 	15	 	 	0	 	 	 	 	1	0	 	 	 	 	0	 	 	1	 	0	 	0	 	 	 	1	PE13MC09	1	0
131085	29/06/2016	1	7	3	1	31	31	31	 	15	 	 	0	 	 	 	 	1	0	 	 	 	 	1	1	1	1	 	1	PE13C03	0	 	 	 	0	 	1	0
131086	23/06/2016	1	5	1	1	31	31	31	 	15	 	 	0	 	 	 	 	1	1	1	0	0	0	1	1	2	1	 	1	PE13C02	0	 	 	 	0	 	1	0
131087	10/07/2016	1	3	5	1	31	31	31	 	15	 	 	0	 	 	 	1	1	1	1	0	0	0	88	 	 	0	 	0	 	0	 	 	 	1	PE87MC03	1	1
131088	29/06/2016	23	5	17	23	31	31	31	 	15	 	 	0	 	 	 	 	1	0	 	 	 	 	1	1	1	1	 	1	PE13C03	0	 	 	 	0	 	1	0
131089	11/01/2017	2	5	2	2	31	31	31	 	15	 	 	1	1	 	 	3	1	1	1	0	0	0	1	1	1	0	 	0	 	0	 	 	 	0	 	1	1
131090	23/06/2016	2	12	1	2	31	31	31	 	15	 	 	0	 	 	 	 	1	0	 	 	 	 	88	 	 	1	 	1	PE13C03	0	 	 	 	0	 	1	0
131091	20/12/2016	1	9	6	1	31	31	31	 	15	 	 	0	 	 	 	 	1	0	 	 	 	 	1	77	 	1	 	1	PE13C03	0	 	 	 	0	 	1	0
131092	24/06/2016	1	4	1	1	31	31	31	 	15	 	 	0	 	 	 	 	1	0	 	 	 	 	1	0	 	1	 	1	PE13C03	0	 	 	 	0	 	1	0
131093	04/07/2016	2	5	1	2	31	31	31	 	15	 	 	0	 	 	 	 	1	0	 	 	 	 	1	1	3	1	 	1	PE13C03	0	 	 	 	0	 	1	0
131094	25/06/2016	2	7	1	2	31	31	31	 	15	 	 	0	 	 	 	 	1	0	 	 	 	 	1	1	1	1	 	1	PE13C03	0	 	 	 	0	 	1	0
131095	30/06/2016	2	6	1	2	31	31	31	 	15	 	 	0	 	 	 	 	1	0	 	 	 	 	1	1	1	1	 	1	PE13C03	0	 	 	 	0	 	1	0
131098	22/06/2016	4	8	5	5	31	31	31	 	15	 	 	0	 	 	 	1	1	0	 	 	 	 	1	1	1	0	 	1	PE13C03	0	 	 	 	0	 	1	1
131099	13/07/2016	4	4	4	4	31	31	31	 	15	 	 	0	 	 	 	 	1	1	1	0	0	0	88	 	 	1	 	0	 	0	 	 	 	1	PE81MC26	1	0
131100	06/07/2016	1	5	16	1	31	31	31	 	15	 	 	1	1	 	 	 	1	0	 	 	 	 	0	 	 	1	 	0	 	0	 	 	 	1	PE82MC85	1	0
131101	05/11/2016	2	6	1	2	31	31	31	 	10	 	 	0	 	 	 	5	1	1	1	0	0	0	1	1	1	0	 	1	PE80C26	0	 	 	 	0	 	1	1
131102	10/07/2016	1	6	1	2	31	31	31	 	15	 	 	0	 	 	 	 	1	0	 	 	 	 	1	1	3	1	 	1	PE13C02	0	 	 	 	0	 	1	0
141002	21/06/2016	2	4	2	2	31	31	31	 	15	 	 	0	 	 	 	 	1	1	1	0	0	0	88	 	 	1	 	1	PE14C04	0	 	 	 	0	 	1	0
141003	23/06/2016	1	5	1	1	31	31	31	 	15	 	 	0	 	 	 	 	1	1	1	1	0	1	1	1	1	1	 	1	PE14C02	0	 	 	 	0	 	1	0
141005	05/07/2016	1	4	1	1	31	31	31	 	15	 	 	0	 	 	 	 	1	1	1	0	0	0	88	 	 	1	 	1	PE14C02	0	 	 	 	0	 	1	0
141006	23/06/2016	2	5	1	2	31	31	31	 	15	 	 	0	 	 	 	 	1	1	1	1	0	0	1	1	1	1	 	1	PE14C02	0	 	 	 	0	 	1	0
141008	05/07/2016	19	8	18	19	31	31	31	 	15	 	 	1	1	 	 	 	1	1	1	0	0	0	1	1	3	1	 	0	 	0	 	 	 	1	PE12MC24	1	0
141009	26/06/2016	1	8	2	1	31	31	31	 	15	 	 	0	 	 	 	 	1	1	1	0	0	0	1	1	1	1	 	1	PE14C02	0	 	 	 	0	 	1	0
141011	23/06/2016	1	3	1	1	31	31	31	 	15	 	 	0	 	 	 	 	1	1	1	0	0	0	88	 	 	1	 	1	PE14C02	0	 	 	 	0	 	1	0
141013	25/06/2016	1	4	1	2	31	31	31	 	15	 	 	0	 	 	 	 	1	1	1	0	0	0	88	 	 	1	 	1	PE14C02	0	 	 	 	0	 	1	0
141015	22/06/2016	1	5	16	1	31	31	31	 	15	 	 	0	 	 	 	 	1	1	1	0	1	0	88	 	 	1	 	1	PE14C02	0	 	 	 	0	 	1	0
141017	22/06/2016	2	7	1	2	31	31	31	 	15	 	 	0	 	 	 	 	1	1	1	0	0	0	1	1	1	1	 	1	PE14C02	0	 	 	 	0	 	1	0
141018	25/06/2016	2	5	1	2	31	31	31	 	15	 	 	0	 	 	 	 	1	1	1	0	0	0	88	 	 	1	 	1	PE14C02	0	 	 	 	0	 	1	0
141019	07/07/2016	2	1	1	2	31	31	31	 	15	 	 	0	 	 	 	 	1	1	1	1	0	0	88	 	 	0	 	1	PE14C02	0	 	 	 	0	 	1	1
141020	24/06/2016	2	6	1	2	31	31	31	 	15	 	 	0	 	 	 	 	1	1	0	1	0	0	1	1	1	1	 	1	PE14C02	0	 	 	 	0	 	1	0
141022	21/06/2016	2	4	1	2	31	31	31	 	15	 	 	1	1	 	 	 	1	1	1	0	0	0	88	 	 	1	 	1	PE14C02	0	 	 	 	0	 	1	0
141023	20/06/2016	2	5	1	2	31	31	31	 	15	 	 	0	 	 	 	 	1	0	 	 	 	 	88	 	 	1	 	1	PE14C02	0	 	 	 	0	 	1	0
141024	23/06/2016	2	5	1	2	31	31	31	 	15	 	 	1	1	 	 	 	1	1	1	0	0	0	1	1	1	1	 	1	PE14C02	0	 	 	 	0	 	1	0
141025	04/07/2016	2	5	1	2	31	31	31	 	15	 	 	0	 	 	 	 	1	1	1	0	0	0	88	 	 	1	 	1	PE14C04	0	 	 	 	0	 	1	0
141026	07/07/2016	1	4	1	1	31	31	31	 	15	 	 	0	 	 	 	 	1	1	1	0	0	1	1	1	1	1	 	1	PE14C02	0	 	 	 	0	 	1	1
141027	21/06/2016	2	5	1	2	31	31	31	 	15	 	 	2	1	 	 	 	1	1	1	0	0	0	1	1	1	1	 	1	PE14C02	0	 	 	 	0	 	1	0
141028	26/01/2017	2	6	5	2	31	31	31	 	23	 	 	0	 	 	 	5	1	1	1	1	0	0	88	 	 	0	 	0	 	0	 	 	 	1	PE86MC65	1	1
141029	02/07/2016	4	5	3	4	31	31	31	 	15	 	 	0	 	 	 	 	1	1	1	0	0	0	88	 	 	1	 	1	PE14C02	0	 	 	 	0	 	1	0
141030	24/06/2016	2	8	1	2	31	31	31	 	15	 	 	0	 	 	 	 	1	1	1	1	0	0	88	 	 	1	 	1	PE14C02	0	 	 	 	0	 	1	0
141031	17/07/2016	9	9	9	9	31	31	31	 	15	 	 	0	 	 	 	 	1	0	 	 	 	 	1	1	1	1	 	0	 	0	 	 	 	1	PE87MC32	1	1
141032	26/06/2016	2	8	1	2	31	31	31	 	15	 	 	0	 	 	 	 	1	1	1	1	0	0	88	 	 	1	 	1	PE14C02	0	 	 	 	0	 	1	0
141033	15/07/2016	1	7	2	1	31	31	31	 	15	 	 	0	 	 	 	 	1	1	1	0	0	0	88	 	 	1	 	1	PE14C02	0	 	 	 	0	 	1	0
141034	20/06/2916	1	2	1	1	31	31	31	 	15	 	 	0	 	 	 	 	1	1	1	1	0	0	88	 	 	1	 	1	PE14C02	0	 	 	 	0	 	1	0
141035	21/06/2016	2	5	1	2	31	31	31	 	15	 	 	0	 	 	 	 	1	1	1	0	0	0	88	 	 	1	 	1	PE14C02	0	 	 	 	0	 	1	0
141037	25/06/2016	2	5	1	2	31	31	31	 	15	 	 	0	 	 	 	 	1	1	1	0	0	0	1	1	1	1	 	1	PE14C02	0	 	 	 	0	 	1	0
141038	21/06/2016	4	5	3	4	31	31	31	 	15	 	 	0	 	 	 	 	1	1	1	0	0	0	1	1	3	1	 	1	PE14C02	0	 	 	 	0	 	1	0
141039	20/06/2016	2	4	1	2	31	31	31	 	15	 	 	0	 	 	 	 	1	1	1	0	0	0	1	1	1	1	 	1	PE14C02	0	 	 	 	0	 	1	0
