childid	id	age	memsex	relate	livhse	grader3	stillr3	schtypr3	agestr3	agegrdr3	disabr3	sleepr3	chcarer3	hhchrer3	npywrkr3	paywrkr3	schoolr3	studyr3	playr3
PE138015	0	14	2	0	1	 	 	 	 	 	0	8	0	1	0	0	11	2	3
PE138015	1	 	 	 	2	 	 	 	 	 	 	 	 	 	 	 	 	 	 
PE138015	2	34	2	1	1	9	0	4	 	 	0	 	 	 	 	 	 	 	 
PE138015	3	11	1	7	1	7	1	1	 	 	0	8	0	2	0	0	11	2	3
PE138016	0	14	1	0	1	 	 	 	 	 	0	7	3	1	0	0	6	4	4
PE138016	1	40	1	2	1	16	0	4	 	 	0	 	 	 	 	 	 	 	 
PE138016	2	35	2	1	1	6	0	4	 	 	0	 	 	 	 	 	 	 	 
PE138016	15	7	2	9	1	2	1	4	5	 	0	10	0	0	0	0	6	3	6
PE138016	16	5	1	9	1	20	1	4	 	 	0	10	0	0	0	0	6	1	7
PE138017	0	14	2	0	1	 	 	 	 	 	0	8	0	1	2	0	6	3	3
PE138017	1	43	1	1	1	11	0	4	 	 	0	 	 	 	 	 	 	 	 
PE138017	2	47	2	1	1	8	0	4	 	 	0	 	 	 	 	 	 	 	 
PE138017	15	11	2	7	1	6	1	4	5	 	0	8	0	1	1	0	5	2	3
PE138017	16	7	1	7	1	2	1	4	5	 	0	9	0	1	0	0	5	2	3
PE138018	0	14	2	0	1	 	 	 	 	 	6	9	1	2	0	3	6	1	3
PE138018	1	49	1	1	1	11	0	4	 	 	0	 	 	 	 	 	 	 	 
PE138018	2	38	2	1	1	6	0	4	 	 	0	 	 	 	 	 	 	 	 
PE138018	3	 	 	 	2	 	 	 	 	 	 	 	 	 	 	 	 	 	 
PE138018	4	 	 	 	2	 	 	 	 	 	 	 	 	 	 	 	 	 	 
PE138018	5	13	1	7	1	9	1	1	5	 	0	9	0	1	0	0	6	2	3
PE138018	6	3	1	7	1	20	1	4	 	 	0	 	 	 	 	 	 	 	 
PE138018	7	2	1	7	1	0	3	 	 	 	0	 	 	 	 	 	 	 	 
PE138019	0	15	1	0	1	 	 	 	 	 	0	9	0	1	0	1	8	2	3
PE138019	1	52	1	1	1	8	0	4	 	 	0	 	 	 	 	 	 	 	 
PE138019	2	 	 	 	3	 	 	 	 	 	 	 	 	 	 	 	 	 	 
PE138019	3	18	2	7	1	11	0	4	 	 	0	 	 	 	 	 	 	 	 
PE138019	4	16	1	7	1	11	1	4	6	 	0	9	0	1	0	1	6	2	4
PE138020	0	14	1	0	1	 	 	 	 	 	0	8	2	0	0	8	0	0	5
PE138020	1	42	2	1	1	7	0	4	 	 	0	 	 	 	 	 	 	 	 
PE138020	2	 	 	 	2	 	 	 	 	 	 	 	 	 	 	 	 	 	 
PE138020	15	10	1	7	1	5	1	1	6	 	0	10	0	1	0	0	8	1	5
PE138021	0	15	1	0	1	 	 	 	 	 	0	9	0	2	0	2	6	2	3
PE138021	1	 	 	 	2	 	 	 	 	 	 	 	 	 	 	 	 	 	 
PE138021	2	16	1	7	1	10	1	1	6	 	0	9	0	2	0	0	6	3	3
PE138021	3	 	 	 	2	 	 	 	 	 	 	 	 	 	 	 	 	 	 
PE138021	4	 	 	 	2	 	 	 	 	 	 	 	 	 	 	 	 	 	 
PE138021	5	23	2	7	1	14	0	1	 	 	0	 	 	 	 	 	 	 	 
PE138022	0	14	2	0	1	 	 	 	 	 	0	8	0	1	1	0	6	3	3
PE138022	1	49	2	1	1	1	0	4	 	 	0	 	 	 	 	 	 	 	 
PE138022	2	 	 	 	2	 	 	 	 	 	 	 	 	 	 	 	 	 	 
PE138022	3	24	1	7	1	10	0	4	 	 	0	 	 	 	 	 	 	 	 
PE138022	4	19	2	7	1	11	0	4	 	 	0	 	 	 	 	 	 	 	 
PE138022	5	 	 	 	2	 	 	 	 	 	 	 	 	 	 	 	 	 	 
PE138022	6	 	 	 	2	 	 	 	 	 	 	 	 	 	 	 	 	 	 
PE138023	0	14	2	0	1	 	 	 	 	 	0	12	4	2	0	0	0	2	4
PE138023	1	 	 	 	2	 	 	 	 	 	 	 	 	 	 	 	 	 	 
PE138023	2	38	2	1	1	7	0	4	 	 	0	 	 	 	 	 	 	 	 
PE138023	3	20	1	7	1	11	0	4	 	 	0	 	 	 	 	 	 	 	 
PE138023	4	18	1	7	1	10	0	4	 	 	0	 	 	 	 	 	 	 	 
PE138023	5	16	1	7	1	9	0	4	6	 	0	 	 	 	 	 	 	 	 
PE138023	15	9	2	9	1	4	1	4	5	 	0	 	 	 	 	 	 	 	 
PE138024	0	15	2	0	1	 	 	 	 	 	0	9	0	1	0	0	6	3	4
PE138024	1	47	1	1	1	10	0	4	 	 	0	 	 	 	 	 	 	 	 
PE138024	2	49	2	1	1	8	0	4	 	 	0	 	 	 	 	 	 	 	 
PE138024	3	 	 	 	2	 	 	 	 	 	 	 	 	 	 	 	 	 	 
PE138024	4	23	1	7	1	13	0	4	 	 	0	 	 	 	 	 	 	 	 
PE138024	5	21	1	7	1	13	0	4	 	 	0	 	 	 	 	 	 	 	 
PE138024	6	12	2	7	1	7	1	4	6	 	0	9	0	1	0	0	6	4	4
PE138024	7	74	2	6	1	2	0	4	 	 	0	 	 	 	 	 	 	 	 
PE138025	0	15	1	0	1	 	 	 	 	 	0	8	0	1	0	0	6	5	3
PE138025	1	39	2	1	1	10	0	4	 	 	0	 	 	 	 	 	 	 	 
PE138025	2	18	2	7	1	13	1	1	 	 	0	 	 	 	 	 	 	 	 
PE138025	15	8	1	7	1	4	1	1	6	 	0	11	0	1	0	0	5	2	6
PE138026	0	14	1	0	1	 	 	 	 	 	0	9	4	3	2	0	6	1	0
PE138026	1	34	1	1	1	10	0	4	 	 	0	 	 	 	 	 	 	 	 
PE138026	2	34	2	1	1	7	0	4	 	 	0	 	 	 	 	 	 	 	 
PE138026	3	17	1	7	1	11	0	4	6	 	0	 	10	4	1	0	0	0	2
PE138026	4	13	1	7	1	 	 	 	 	 	0	11	3	1	0	0	7	2	4
PE138026	5	 	 	 	 	8	1	4	6	 	 	 	 	 	 	 	 	 	 
PE138026	15	9	2	7	1	4	1	4	6	 	0	11	4	0	0	0	5	3	4
PE138026	16	6	1	7	1	1	1	4	6	 	0	11	0	0	0	0	5	1	3
PE138027	0	14	2	0	1	 	 	 	 	 	0	9	2	1	0	0	6	4	2
PE138027	1	56	1	1	1	11	0	4	 	 	0	 	 	 	 	 	 	 	 
PE138027	2	51	2	1	1	16	0	4	 	 	0	 	 	 	 	 	 	 	 
PE138027	3	 	 	 	2	 	 	 	 	 	 	 	 	 	 	 	 	 	 
PE138027	4	25	1	7	1	11	0	4	 	 	4	 	 	 	 	 	 	 	 
PE138027	5	28	2	16	1	 	 	 	 	 	0	 	 	 	 	 	 	 	 
PE138027	15	7	2	15	1	 	 	 	 	 	0	9	0	1	0	0	6	2	5
PE138027	16	 	 	 	3	 	 	 	 	 	 	 	 	 	 	 	 	 	 
PE138027	17	2	1	15	1	 	 	 	 	 	0	 	 	 	 	 	 	 	 
PE138028	0	14	1	0	1	 	 	 	 	 	0	8	0	1	0	0	6	2	4
PE138028	1	41	1	1	1	11	0	4	 	 	0	 	 	 	 	 	 	 	 
PE138028	2	41	2	1	1	15	0	4	 	 	0	 	 	 	 	 	 	 	 
PE138028	15	11	2	7	1	4	1	4	6	 	0	9	2	1	0	0	7	3	4
PE138028	16	9	2	7	1	2	1	4	7	 	0	9	0	0	0	0	7	3	5
PE138028	17	 	 	 	2	 	 	 	 	 	 	 	 	 	 	 	 	 	 
PE138028	18	 	 	 	2	 	 	 	 	 	 	 	 	 	 	 	 	 	 
PE138029	0	15	2	0	1	 	 	 	 	 	0	9	0	1	0	0	7	3	2
PE138029	1	39	1	1	1	13	0	1	 	 	0	 	 	 	 	 	 	 	 
PE138029	2	35	2	1	1	11	0	4	 	 	0	 	 	 	 	 	 	 	 
PE138029	3	6	2	7	1	7	1	4	5	 	0	9	0	0	0	0	5	4	4
PE138030	0	15	2	0	1	 	 	 	 	 	0	9	10	2	0	0	0	0	2
PE138030	1	38	1	1	1	2	0	4	 	 	0	 	 	 	 	 	 	 	 
PE138030	2	36	2	1	1	6	0	4	 	 	0	 	 	 	 	 	 	 	 
PE138030	3	13	2	7	1	6	1	4	7	 	0	8	4	2	0	0	6	2	2
PE138030	15	11	1	7	1	3	1	4	7	 	0	9	0	2	0	0	6	3	4
PE138030	16	7	1	7	1	1	1	4	7	 	0	9	0	2	0	0	6	3	3
PE138030	17	7	1	7	1	1	1	4	7	 	0	9	0	2	0	0	6	2	3
PE138031	0	14	2	0	1	 	 	 	 	 	0	10	0	3	0	0	7	3	3
PE138031	1	49	2	1	1	8	0	4	 	 	0	 	 	 	 	 	 	 	 
PE138031	2	29	2	9	1	10	0	4	 	 	0	 	 	 	 	 	 	 	 
PE138031	3	 	 	 	2	 	 	 	 	 	 	 	 	 	 	 	 	 	 
PE138031	4	58	1	13	1	 	 	 	 	 	0	 	 	 	 	 	 	 	 
PE138031	5	54	1	2	1	 	 	 	 	 	0	 	 	 	 	 	 	 	 
PE138031	6	7	2	15	1	 	 	 	 	 	0	10	0	0	0	0	7	3	4
PE138031	7	2	2	15	1	 	 	 	 	 	0	 	 	 	 	 	 	 	 
PE138032	0	15	1	0	1	 	 	 	 	 	0	12	0	0	0	0	0	0	11
PE138032	1	57	2	1	1	2	0	4	 	 	0	 	 	 	 	 	 	 	 
PE138032	2	 	 	 	2	 	 	 	 	 	 	 	 	 	 	 	 	 	 
PE138032	3	29	1	7	1	11	0	4	 	 	0	 	 	 	 	 	 	 	 
PE138032	4	 	 	 	2	 	 	 	 	 	 	 	 	 	 	 	 	 	 
PE138032	5	 	 	 	2	 	 	 	 	 	 	 	 	 	 	 	 	 	 
PE138032	6	18	1	7	1	10	0	4	 	 	0	 	 	 	 	 	 	 	 
PE138032	7	 	 	 	2	 	 	 	 	 	 	 	 	 	 	 	 	 	 
PE138032	8	26	2	13	1	9	0	4	 	 	0	 	 	 	 	 	 	 	 
PE138032	9	3	2	15	1	0	3	 	 	 	0	 	 	 	 	 	 	 	 
PE138032	10	5	2	15	1	1	1	1	5	 	0	9	0	1	0	0	6	2	5
PE138032	11	2	1	15	1	0	3	 	 	 	0	 	 	 	 	 	 	 	 
PE138033	0	14	1	0	1	 	 	 	 	 	0	8	1	1	0	0	8	3	4
PE138033	1	41	2	1	1	9	0	4	 	 	0	 	 	 	 	 	 	 	 
PE138033	2	18	1	9	1	13	1	4	5	 	0	 	 	 	 	 	 	 	 
PE138033	3	50	1	21	1	 	 	 	 	 	0	 	 	 	 	 	 	 	 
PE138033	4	60	2	5	1	 	 	 	 	 	0	 	 	 	 	 	 	 	 
PE138033	5	34	2	13	1	 	 	 	 	 	0	 	 	 	 	 	 	 	 
PE138033	6	12	2	14	1	 	 	 	 	 	0	 	 	 	 	 	 	 	 
PE138033	7	1	2	10	1	 	 	 	 	 	0	 	 	 	 	 	 	 	 
PE138034	0	15	1	0	1	 	 	 	 	 	0	9	1	1	0	9	0	0	4
PE138034	1	50	2	1	1	 	 	 	 	 	0	 	 	 	 	 	 	 	 
PE138034	2	 	 	 	2	 	 	 	 	 	 	 	 	 	 	 	 	 	 
PE138034	3	18	1	7	1	 	 	 	 	 	0	 	 	 	 	 	 	 	 
PE138034	4	 	 	 	2	 	 	 	 	 	 	 	 	 	 	 	 	 	 
PE138034	5	12	1	7	1	4	1	4	 	 	0	9	0	0	0	0	7	2	5
PE138035	0	14	1	0	1	 	 	 	 	 	0	7	0	2	0	0	6	2	5
PE138035	1	 	 	 	2	 	 	 	 	 	 	 	 	 	 	 	 	 	 
PE138035	2	46	1	1	1	2	0	4	 	 	0	 	 	 	 	 	 	 	 
PE138035	3	23	1	7	1	13	0	4	 	 	0	 	 	 	 	 	 	 	 
PE138035	4	16	2	7	1	11	0	4	6	16	0	7	2	3	0	0	0	5	5
PE138036	0	14	1	0	1	 	 	 	 	 	0	9	3	1	0	0	6	3	3
PE138036	1	42	1	1	1	11	0	4	 	 	0	 	 	 	 	 	 	 	 
PE138036	2	41	2	1	1	11	0	4	 	 	0	 	 	 	 	 	 	 	 
PE138036	3	12	2	7	1	7	1	7	6	 	0	9	0	1	0	0	9	3	3
PE138036	4	67	1	5	1	1	0	4	 	 	0	 	 	 	 	 	 	 	 
PE138036	5	33	1	13	1	11	0	4	 	 	0	 	 	 	 	 	 	 	 
PE138036	6	 	 	 	3	 	 	 	 	 	 	 	 	 	 	 	 	 	 
PE138036	7	 	 	 	2	 	 	 	 	 	 	 	 	 	 	 	 	 	 
PE138037	0	15	2	0	1	 	 	 	 	 	0	9	0	1	0	0	0	0	0
PE138037	1	 	 	 	2	 	 	 	 	 	 	 	 	 	 	 	 	 	 
PE138037	2	42	2	1	1	9	0	4	 	 	0	 	 	 	 	 	 	 	 
PE138037	3	 	 	 	2	 	 	 	 	 	 	 	 	 	 	 	 	 	 
PE138037	4	74	1	5	1	3	0	4	 	 	0	 	 	 	 	 	 	 	 
PE138037	5	65	2	5	1	0	3	 	 	 	0	 	 	 	 	 	 	 	 
PE138038	0	15	1	0	1	 	 	 	 	 	0	9	0	1	0	0	6	1	4
PE138038	1	45	1	1	1	11	0	4	 	 	0	 	 	 	 	 	 	 	 
PE138038	2	 	 	 	2	 	 	 	 	 	 	 	 	 	 	 	 	 	 
PE138038	3	 	 	 	2	 	 	 	 	 	 	 	 	 	 	 	 	 	 
PE138039	0	14	2	0	1	 	 	 	 	 	0	7	0	1	0	0	7	2	6
PE138039	1	43	1	1	1	10	0	4	 	 	0	 	 	 	 	 	 	 	 
PE138039	2	35	2	1	1	7	0	4	 	 	0	 	 	 	 	 	 	 	 
PE138039	3	16	2	7	1	10	1	4	6	 	0	8	0	1	0	0	7	2	6
PE138039	4	 	 	 	2	 	 	 	 	 	 	 	 	 	 	 	 	 	 
PE138039	5	 	 	 	2	 	 	 	 	 	 	 	 	 	 	 	 	 	 
PE138039	6	 	 	 	2	 	 	 	 	 	 	 	 	 	 	 	 	 	 
PE138039	7	 	 	 	2	 	 	 	 	 	 	 	 	 	 	 	 	 	 
PE138039	8	 	 	 	2	 	 	 	 	 	 	 	 	 	 	 	 	 	 
PE138039	9	 	 	 	2	 	 	 	 	 	 	 	 	 	 	 	 	 	 
PE138039	10	5	1	7	1	20	1	4	 	 	0	9	0	0	0	0	5	2	6
PE138039	11	0	1	7	1	0	3	 	 	 	0	 	 	 	 	 	 	 	 
PE138040	0	14	1	0	1	 	 	 	 	 	0	8	0	2	2	0	5	3	3
PE138040	1	65	1	21	1	 	 	 	 	 	0	 	 	 	 	 	 	 	 
PE138040	2	59	2	5	1	1	1	4	 	 	0	 	 	 	 	 	 	 	 
PE138040	3	 	 	 	2	 	 	 	 	 	 	 	 	 	 	 	 	 	 
PE138040	4	20	1	13	1	 	 	 	 	 	0	 	 	 	 	 	 	 	 
PE138040	5	8	2	9	1	 	 	 	 	 	0	8	2	1	0	0	7	3	3
PE138040	6	30	2	1	1	 	 	 	 	 	0	 	 	 	 	 	 	 	 
PE138040	7	0	1	9	1	 	 	 	 	 	0	 	 	 	 	 	 	 	 
PE138041	0	14	2	0	1	 	 	 	 	 	0	7	1	1	0	0	9	5	2
PE138041	1	39	1	1	1	8	0	4	 	 	0	 	 	 	 	 	 	 	 
PE138041	2	39	2	1	1	11	0	4	 	 	0	 	 	 	 	 	 	 	 
PE138041	3	18	2	7	1	15	1	1	6	 	0	 	 	 	 	 	 	 	 
PE138041	4	4	1	7	1	20	1	1	 	 	0	9	0	0	0	0	5	1	5
PE138042	0	15	2	0	1	 	 	 	 	 	0	8	2	1	0	0	7	3	3
PE138042	1	30	2	1	1	9	0	4	 	 	0	 	 	 	 	 	 	 	 
PE138042	2	40	1	21	1	 	 	 	 	 	0	 	 	 	 	 	 	 	 
PE138042	3	 	 	 	2	 	 	 	 	 	 	 	 	 	 	 	 	 	 
PE138042	15	7	2	7	1	2	1	4	6	 	0	9	1	0	0	0	6	2	5
PE138042	16	62	1	19	1	 	 	 	 	 	0	 	 	 	 	 	 	 	 
PE138042	17	 	 	 	2	 	 	 	 	 	 	 	 	 	 	 	 	 	 
PE138042	18	3	2	9	1	 	 	 	 	 	0	 	 	 	 	 	 	 	 
PE138042	19	84	2	18	1	 	 	 	 	 	0	 	 	 	 	 	 	 	 
PE138042	20	48	2	5	1	 	 	 	 	 	0	 	 	 	 	 	 	 	 
PE138044	0	14	1	0	1	 	 	 	 	 	0	8	0	1	1	0	8	3	2
PE138044	1	45	1	1	1	6	0	4	 	 	0	 	 	 	 	 	 	 	 
PE138044	2	45	2	1	1	13	0	1	 	 	0	 	 	 	 	 	 	 	 
PE138044	3	12	2	7	1	7	1	7	6	 	0	8	0	1	0	0	8	2	4
PE138045	0	14	2	0	1	 	 	 	 	 	0	11	0	2	0	0	6	2	2
PE138045	1	42	1	1	1	9	0	4	 	 	0	 	 	 	 	 	 	 	 
PE138045	2	47	2	1	1	10	0	4	 	 	0	 	 	 	 	 	 	 	 
PE138045	3	18	2	7	1	13	1	1	 	8	0	 	 	 	 	 	 	 	 
PE138045	4	16	1	7	1	9	1	4	6	 	0	11	0	1	0	0	6	2	3
PE138046	0	14	2	0	1	 	 	 	 	 	0	8	0	1	0	6	8	1	4
PE138046	1	40	1	1	1	5	0	4	 	 	0	 	 	 	 	 	 	 	 
PE138046	2	36	2	1	1	2	0	4	 	 	0	 	 	 	 	 	 	 	 
PE138046	3	 	 	 	2	 	 	 	 	 	 	 	 	 	 	 	 	 	 
PE138046	4	19	2	7	1	11	0	4	 	 	0	 	 	 	 	 	 	 	 
PE138046	5	16	1	7	1	10	1	4	5	 	0	8	0	1	0	0	7	2	4
PE138046	6	 	 	 	2	 	 	 	 	 	 	 	 	 	 	 	 	 	 
PE138046	7	13	1	13	1	 	 	 	 	 	0	8	0	1	0	8	0	0	4
PE138047	0	14	1	0	1	 	 	 	 	 	0	8	0	1	0	0	7	2	5
PE138047	1	49	1	1	1	11	0	4	 	 	0	 	 	 	 	 	 	 	 
PE138047	2	45	2	1	1	14	0	3	 	 	0	 	 	 	 	 	 	 	 
PE138047	3	12	2	7	1	8	1	4	4	 	0	8	1	1	1	0	7	3	4
PE138047	4	4	2	7	1	20	1	7	 	 	0	11	0	0	0	0	5	1	7
PE138048	0	15	1	0	1	 	 	 	 	 	0	9	0	0	0	0	7	4	6
PE138048	1	42	1	1	1	14	0	1	 	 	0	 	 	 	 	 	 	 	 
PE138048	2	34	2	1	1	8	0	4	 	 	0	 	 	 	 	 	 	 	 
PE138048	3	13	2	7	1	8	1	4	5	 	0	9	4	0	0	0	7	3	5
PE138048	4	11	2	7	1	6	1	4	6	 	0	9	0	0	0	0	6	4	6
PE138048	15	9	1	7	1	4	1	4	6	 	0	9	0	0	0	0	6	4	6
PE138049	0	14	2	0	1	 	 	 	 	 	0	5	0	0	0	0	8	4	5
PE138049	1	33	2	1	1	9	0	4	 	 	0	 	 	 	 	 	 	 	 
PE138049	2	34	1	1	1	11	0	4	 	 	0	 	 	 	 	 	 	 	 
PE138049	3	38	1	13	1	 	 	 	 	 	0	 	 	 	 	 	 	 	 
PE138049	4	38	2	13	1	 	 	 	 	 	0	 	 	 	 	 	 	 	 
PE138049	5	13	2	14	1	 	 	 	 	 	0	9	0	0	0	0	8	3	6
PE138049	6	35	2	13	1	 	 	 	 	 	0	 	 	 	 	 	 	 	 
PE138049	7	14	1	14	1	 	 	 	 	 	0	10	0	1	0	0	5	2	6
PE138049	8	27	1	13	1	 	 	 	 	 	0	 	 	 	 	 	 	 	 
PE138049	9	25	2	13	1	 	 	 	 	 	0	 	 	 	 	 	 	 	 
PE138049	10	 	 	 	2	 	 	 	 	 	 	 	 	 	 	 	 	 	 
PE138049	11	19	1	13	1	 	 	 	 	 	0	 	 	 	 	 	 	 	 
PE138049	12	16	2	13	1	 	 	 	 	 	0	6	0	1	0	0	5	5	4
PE138049	13	13	1	13	1	 	 	 	 	 	0	10	0	1	0	0	5	5	3
PE138049	14	 	 	 	2	 	 	 	 	 	 	 	 	 	 	 	 	 	 
PE138049	15	9	1	14	1	 	 	 	 	 	0	10	0	0	0	0	6	2	5
PE138049	16	9	2	14	1	 	 	 	 	 	0	10	0	0	0	0	5	2	5
PE138049	17	2	2	14	1	 	 	 	 	 	0	 	 	 	 	 	 	 	 
PE138049	18	0	2	7	1	 	 	 	 	 	0	 	 	 	 	 	 	 	 
PE138050	0	14	1	0	1	 	 	 	 	 	0	10	0	0	0	0	7	3	4
PE138050	1	37	2	1	1	11	0	4	 	 	0	 	 	 	 	 	 	 	 
PE138050	2	16	1	9	1	10	1	4	6	 	0	10	0	1	0	0	7	3	3
PE138050	3	56	2	5	1	2	0	4	 	 	0	 	 	 	 	 	 	 	 
PE138051	0	15	2	0	1	 	 	 	 	 	0	8	0	0	0	0	6	2	4
PE138051	1	53	1	1	1	11	0	4	 	 	0	 	 	 	 	 	 	 	 
PE138051	2	52	2	1	1	11	0	4	 	 	0	 	 	 	 	 	 	 	 
PE138051	3	26	1	7	1	15	1	1	 	 	0	 	 	 	 	 	 	 	 
PE138051	4	20	1	7	1	15	1	4	 	 	0	 	 	 	 	 	 	 	 
PE138051	5	 	 	 	3	 	 	 	 	 	 	 	 	 	 	 	 	 	 
PE138051	6	 	 	 	3	 	 	 	 	 	 	 	 	 	 	 	 	 	 
PE138051	7	40	2	13	1	 	 	 	 	 	0	 	 	 	 	 	 	 	 
PE138051	8	20	2	14	1	 	 	 	 	 	0	 	 	 	 	 	 	 	 
PE138051	9	10	2	14	1	 	 	 	 	 	0	10	0	0	0	0	5	2	6
PE138052	0	14	2	0	1	 	 	 	 	 	0	9	1	1	0	0	6	2	4
PE138052	1	 	 	 	2	 	 	 	 	 	 	 	 	 	 	 	 	 	 
PE138052	2	53	2	5	1	6	0	4	 	 	0	 	 	 	 	 	 	 	 
PE138052	3	 	 	 	2	 	 	 	 	 	 	 	 	 	 	 	 	 	 
PE138052	4	18	1	14	1	 	 	 	 	 	0	 	 	 	 	 	 	 	 
PE138052	5	 	 	 	2	 	 	 	 	 	 	 	 	 	 	 	 	 	 
PE138052	6	24	1	13	1	 	 	 	 	 	0	 	 	 	 	 	 	 	 
PE138052	7	 	 	 	2	 	 	 	 	 	 	 	 	 	 	 	 	 	 
PE138052	8	16	1	13	1	 	 	 	 	 	0	11	0	0	0	0	6	1	5
PE138052	15	7	1	9	1	1	1	1	6	 	0	9	0	0	0	0	5	1	4
PE138052	16	30	1	13	1	 	 	 	 	 	0	 	 	 	 	 	 	 	 
PE138052	17	30	2	13	1	 	 	 	 	 	0	 	 	 	 	 	 	 	 
PE138052	18	15	2	14	1	 	 	 	 	 	0	10	1	2	0	0	6	1	4
PE138052	19	10	2	14	1	 	 	 	 	 	0	10	0	0	0	0	5	1	4
PE138052	20	6	2	14	1	 	 	 	 	 	0	11	0	0	0	0	5	1	4
PE138052	21	4	1	14	1	 	 	 	 	 	0	10	0	0	0	0	4	1	4
PE138052	22	56	1	21	1	 	 	 	 	 	0	 	 	 	 	 	 	 	 
PE138053	0	15	1	0	1	 	 	 	 	 	0	7	1	1	0	0	6	3	3
PE138053	1	43	2	1	1	11	0	4	 	 	0	 	 	 	 	 	 	 	 
PE138053	2	44	1	1	1	9	0	4	 	 	0	 	 	 	 	 	 	 	 
PE138053	3	12	1	7	1	8	1	4	4	 	0	7	0	1	0	0	6	4	3
PE138053	4	0	2	7	1	 	 	 	 	 	0	 	 	 	 	 	 	 	 
PE148001	0	14	1	0	1	 	 	 	 	 	0	8	0	1	0	0	5	2	6
PE148001	1	42	1	1	1	8	0	4	 	 	1	 	 	 	 	 	 	 	 
PE148001	2	41	2	1	1	11	0	4	 	 	0	 	 	 	 	 	 	 	 
PE148001	3	17	2	7	1	13	1	1	6	16	0	8	0	2	0	1	5	3	4
PE148002	0	15	1	0	1	 	 	 	 	 	0	8	0	2	0	0	8	3	2
PE148002	1	42	2	1	1	14	0	7	 	 	0	 	 	 	 	 	 	 	 
PE148002	2	19	2	7	1	13	1	4	 	 	0	 	 	 	 	 	 	 	 
PE148002	3	63	2	5	1	 	 	 	 	 	0	 	 	 	 	 	 	 	 
PE148002	4	75	1	5	1	 	 	 	 	 	0	 	 	 	 	 	 	 	 
PE148002	5	33	1	13	1	 	 	 	 	 	4	 	 	 	 	 	 	 	 
PE148002	6	30	1	13	1	 	 	 	 	 	0	 	 	 	 	 	 	 	 
PE148002	7	30	2	13	1	 	 	 	 	 	0	 	 	 	 	 	 	 	 
PE148003	0	14	2	0	1	 	 	 	 	 	0	9	0	1	0	0	6	3	3
PE148003	1	35	2	1	1	11	0	4	 	 	0	 	 	 	 	 	 	 	 
PE148003	2	13	1	7	1	8	1	4	6	 	0	8	0	1	0	0	6	3	4
PE148003	3	67	2	5	1	 	 	 	 	 	0	 	 	 	 	 	 	 	 
PE148003	4	 	 	 	2	 	 	 	 	 	 	 	 	 	 	 	 	 	 
PE148003	5	27	1	13	1	 	 	 	 	 	0	 	 	 	 	 	 	 	 
PE148003	6	 	 	 	2	 	 	 	 	 	 	 	 	 	 	 	 	 	 
PE148003	7	 	 	 	2	 	 	 	 	 	 	 	 	 	 	 	 	 	 
PE148004	0	15	2	0	1	 	 	 	 	 	0	10	4	4	0	0	0	0	6
PE148004	1	40	1	1	1	3	0	4	 	 	0	 	 	 	 	 	 	 	 
PE148004	2	37	2	1	1	3	0	4	 	 	0	 	 	 	 	 	 	 	 
PE148004	3	 	 	 	2	 	 	 	 	 	 	 	 	 	 	 	 	 	 
PE148004	4	14	2	7	1	6	1	4	6	 	0	10	2	2	0	0	6	3	4
PE148004	15	10	1	7	1	4	1	4	6	 	0	10	2	2	0	0	6	3	4
PE148004	16	3	2	7	1	0	3	 	 	 	0	 	 	 	 	 	 	 	 
PE148004	17	20	1	25	1	 	 	 	 	 	4	 	 	 	 	 	 	 	 
PE148005	0	14	1	0	1	 	 	 	 	 	0	7	1	1	0	0	6	3	4
PE148005	1	 	 	 	2	 	 	 	 	 	 	 	 	 	 	 	 	 	 
PE148005	2	38	2	1	1	8	0	4	 	 	0	 	 	 	 	 	 	 	 
PE148005	3	20	1	7	1	13	1	1	 	 	0	 	 	 	 	 	 	 	 
PE148005	4	15	1	7	1	8	1	4	5	 	0	7	0	0	0	9	4	1	3
PE148005	5	12	1	7	1	6	1	4	6	 	0	9	2	1	0	2	6	2	2
PE148005	15	8	2	7	1	3	1	4	6	 	0	10	0	0	0	0	6	2	4
PE148005	16	6	1	7	1	1	1	4	6	 	0	10	0	0	0	0	6	3	4
PE148006	0	14	2	0	1	 	 	 	 	 	0	7	3	1	0	0	8	4	2
PE148006	1	42	1	1	1	15	0	4	 	 	0	 	 	 	 	 	 	 	 
PE148006	2	36	2	1	1	13	0	1	 	 	0	 	 	 	 	 	 	 	 
PE148006	15	10	1	7	1	5	1	1	5	 	0	7	0	1	0	0	8	2	3
PE148006	16	 	 	 	2	 	 	 	 	 	 	 	 	 	 	 	 	 	 
PE148006	17	 	 	 	2	 	 	 	 	 	 	 	 	 	 	 	 	 	 
PE148007	0	14	1	0	1	 	 	 	 	 	0	8	0	1	0	0	6	1	5
PE148007	1	49	1	1	1	14	0	1	 	 	0	 	 	 	 	 	 	 	 
PE148007	2	49	2	1	1	20	0	4	 	 	0	 	 	 	 	 	 	 	 
PE148007	3	16	2	7	1	20	0	1	5	15	0	10	0	1	0	0	0	0	4
PE148007	4	89	2	5	1	 	 	 	 	 	0	 	 	 	 	 	 	 	 
PE148007	5	68	1	13	1	 	 	 	 	 	0	 	 	 	 	 	 	 	 
PE148007	6	52	1	13	1	 	 	 	 	 	6	 	 	 	 	 	 	 	 
PE148007	7	 	 	 	2	 	 	 	 	 	 	 	 	 	 	 	 	 	 
