childid	plotid	larea	lunit	lown	luse	trans	transid1	transid2	collat	collat1	collat2
PE011001	1	117	1	4	4	0	 	1	1	1	 
PE011002	1	160	1	4	4	2	1	2	1	1	2
PE011003	1	120	1	2	4	 	 	 	 	 	 
PE011004	1	164	1	4	4	4	1	2	1	1	2
PE011005	1	124	1	4	4	1	1	3	1	1	3
PE011006	1	160	1	2	4	 	 	 	 	 	 
PE011006	2	80	1	4	6	1	1	 	1	1	 
PE011007	1	200	1	4	4	2	1	2	1	1	2
PE011008	1	160	1	4	4	1	1	2	1	1	2
PE011009	1	120	1	4	4	0	 	 	1	2	 
PE011010	1	175	1	4	4	1	3	 	1	3	 
PE011011	1	150	1	4	4	1	1	2	1	1	2
PE011012	1	480	1	4	4	4	1	2	1	1	2
PE011013	1	150	1	2	4	 	 	 	 	 	 
PE011014	1	48	1	4	4	1	1	 	0	 	 
PE011015	1	80	1	4	4	1	13	 	1	13	 
PE011015	2	125	1	4	4	1	13	 	1	13	 
PE011015	3	60	1	4	4	1	13	 	1	13	 
PE011016	1	90	1	4	4	1	1	2	1	1	2
PE011017	1	144	1	4	4	1	1	2	1	1	2
PE011018	1	100	1	4	4	1	1	2	1	1	2
PE011019	1	150	1	4	4	1	1	2	1	1	2
PE011020	1	180	1	4	4	1	1	2	1	1	2
PE011021	1	200	1	4	4	2	1	2	1	1	2
PE011022	1	100	1	4	4	1	1	2	1	1	2
PE011023	1	100	1	4	4	0	 	 	1	2	 
PE011024	1	125	1	4	4	1	16	17	1	16	17
PE011024	2	16000	1	2	1	 	 	 	 	 	 
PE011025	1	20	1	2	4	 	 	 	 	 	 
PE011025	2	130	1	4	4	1	1	2	1	1	2
PE011026	1	280	1	4	4	1	1	2	1	1	2
PE011027	1	190	1	4	4	1	1	2	1	1	2
PE011028	1	264	1	3	4	 	 	 	 	 	 
PE011028	2	3	2	3	1	 	 	 	 	 	 
PE011029	1	120	1	4	4	1	1	2	1	1	2
PE011030	1	250	1	4	4	1	3	4	1	3	4
PE011030	2	9	2	1	11	 	 	 	 	 	 
PE011031	1	143	1	4	4	4	2	 	1	2	 
PE011031	2	150	1	4	8	4	1	 	1	1	 
PE011032	1	300	1	4	4	1	5	6	1	5	6
PE011032	2	80	1	1	4	 	 	 	 	 	 
PE011033	1	225	1	4	4	2	3	2	1	3	2
PE011034	1	125	1	4	4	2	2	 	1	2	 
PE011035	1	175	1	4	4	1	1	2	1	1	2
PE011036	1	113	1	4	4	1	1	 	1	1	 
PE011037	1	200	1	4	4	1	4	5	1	4	5
PE011038	1	168	1	4	4	1	2	 	1	2	 
PE011038	2	196	1	4	4	1	1	2	1	1	2
PE011039	1	150	1	4	4	1	1	2	1	1	2
PE011040	1	175	1	2	4	 	 	 	 	 	 
PE011041	1	12	1	1	4	 	 	 	 	 	 
PE011042	1	91	1	4	4	1	1	2	1	1	2
PE011043	1	80	1	4	4	1	2	 	1	2	 
PE011044	1	45	1	4	4	1	1	2	1	1	2
PE011045	1	88	1	2	4	 	 	 	 	 	 
PE011045	2	88	1	4	8	0	 	 	1	1	2
PE011046	1	54	1	4	4	2	1	2	1	1	2
PE011047	1	135	1	4	4	1	1	2	1	1	2
PE011048	1	240	1	4	4	2	7	1	0	 	 
PE011048	2	480	1	4	8	4	7	2	1	7	1
PE011049	1	100	1	4	4	1	1	2	1	1	2
PE011049	2	150	1	4	4	1	1	2	1	1	2
PE011050	1	138	1	4	4	1	1	2	1	1	2
PE011051	1	150	1	4	4	1	1	2	1	1	2
PE011051	2	5	2	4	1	1	1	2	1	1	2
PE011051	3	4	2	4	6	1	1	2	1	1	2
PE011052	1	200	1	4	4	1	1	2	1	1	2
PE011053	1	9	1	2	4	 	 	 	 	 	 
PE011054	1	40	1	4	4	1	80	 	0	 	 
PE011055	1	100	2	4	4	2	2	 	0	 	 
PE011056	1	64	1	1	4	 	 	 	 	 	 
PE011056	2	200	1	4	8	4	1	2	1	1	2
PE011057	1	87.5	1	1	4	 	 	 	 	 	 
PE011057	2	152	1	4	4	0	 	 	0	 	 
PE011059	1	40	1	1	4	 	 	 	 	 	 
PE011060	1	30	1	2	4	 	 	 	 	 	 
PE011060	2	100	1	4	8	0	 	 	1	1	 
PE011061	1	180	1	4	4	0	 	 	1	16	 
PE011062	1	212.5	1	4	4	1	2	3	1	2	3
PE011063	1	200	1	4	4	0	 	 	1	1	 
PE011064	1	100	1	4	4	1	1	2	1	1	2
PE011065	1	35	1	4	4	4	1	 	1	1	 
PE011066	1	100	1	4	4	2	18	 	1	18	 
PE011067	1	75	1	2	4	 	 	 	 	 	 
PE011068	1	4	2	1	4	 	 	 	 	 	 
PE011069	1	80	1	4	4	1	2	 	1	2	 
PE011069	2	125	1	4	4	1	2	 	1	2	 
PE011069	3	60	1	4	4	1	2	 	1	2	 
PE011070	1	140	1	4	4	1	16	17	1	16	17
PE011070	2	140	1	4	13	1	1	2	1	1	2
PE011071	1	150	1	4	4	1	3	4	1	3	4
PE011072	1	175	1	4	4	1	2	 	1	2	 
PE011073	1	30	1	4	4	1	2	 	1	2	 
PE011074	1	121	1	4	4	4	1	2	1	1	2
PE011075	1	300	1	2	4	 	 	 	 	 	 
PE011075	2	300	1	4	4	1	1	2	1	1	2
PE011076	1	150	1	4	4	1	3	1	1	3	1
PE011076	2	1250	1	4	1	1	3	1	1	3	1
PE011076	3	400	1	4	1	1	3	1	1	3	1
PE011077	1	110	1	4	4	1	1	2	1	1	2
PE011078	1	30	1	2	4	 	 	 	 	 	 
PE011079	1	84	1	4	4	1	1	2	1	1	2
PE011080	1	80	1	4	4	1	1	2	1	1	2
PE011081	1	122	1	4	4	1	17	 	1	17	 
PE011082	1	105	1	4	4	1	2	 	1	2	 
PE011083	1	90	1	4	4	1	6	 	1	6	 
PE011084	1	246	1	4	4	1	3	 	1	3	 
PE011085	1	68	1	4	4	1	1	2	1	1	2
PE011086	1	140	1	4	4	1	18	19	1	18	19
PE011087	1	120	1	4	4	2	1	2	1	1	2
PE011088	1	137.5	1	4	4	1	1	2	1	1	2
PE011088	2	5	2	7	8	 	 	 	 	 	 
PE011089	1	175	1	2	4	 	 	 	 	 	 
PE011090	1	180	1	4	4	1	3	 	1	3	 
PE011091	1	32	1	2	4	 	 	 	 	 	 
PE011092	1	23	1	2	4	 	 	 	 	 	 
PE011093	1	105	1	4	4	1	1	2	1	1	2
PE011094	1	168	1	4	4	1	1	 	1	1	 
PE011095	1	176	1	4	4	1	1	2	1	1	2
PE011096	1	300	1	4	4	1	6	 	1	6	 
PE011097	1	100.599998474121	1	4	4	1	2	3	1	2	3
PE011097	2	8.5	2	4	6	1	2	3	1	3	2
PE011097	3	176	1	4	4	1	2	3	1	2	3
PE011098	1	60	1	1	4	 	 	 	 	 	 
PE011099	1	125	1	4	4	2	80	 	1	80	 
PE011100	1	91	1	2	4	 	 	 	 	 	 
PE021001	1	240	1	4	4	1	1	2	1	1	2
PE021001	2	240	1	4	11	1	1	2	1	1	2
PE021002	1	300	1	4	4	4	1	2	1	1	2
PE021003	1	60	1	4	4	4	1	 	0	 	 
PE021003	2	500	1	4	1	4	1	 	1	1	 
PE021004	1	170	1	4	4	4	1	2	1	1	2
PE021004	2	2500	1	4	1	4	1	2	1	1	2
PE021004	3	5000	1	6	1	4	1	2	1	1	2
PE021005	1	65	1	4	4	1	1	2	1	1	2
PE021005	2	80	1	4	1	1	1	2	1	1	2
PE021006	1	390	1	4	4	2	1	2	0	 	 
PE021006	2	2500	1	4	1	2	2	 	1	2	 
PE021007	1	160	1	4	4	1	1	 	1	1	 
PE021007	2	3200	1	4	1	1	1	 	1	1	 
PE021009	1	60	1	4	4	1	1	2	1	1	2
PE021010	1	196	1	4	4	1	4	 	1	4	 
PE021010	2	1	2	4	1	1	4	 	1	4	 
PE021010	3	2	2	4	1	1	4	 	1	4	 
PE021011	1	160	1	4	4	2	1	2	1	1	2
PE021012	1	230	1	2	4	 	 	 	 	 	 
PE021013	1	221	1	4	4	4	1	2	1	1	2
PE021014	1	32	1	2	4	 	 	 	 	 	 
PE021014	2	1	2	4	1	1	1	2	1	1	2
PE021014	3	30	1	4	4	1	1	2	1	1	2
PE021015	1	35	1	4	4	2	1	 	1	1	 
PE021016	1	1584	1	4	4	1	1	2	1	1	2
PE021016	2	7500	1	4	1	1	1	2	1	1	2
PE021017	1	48	1	4	4	1	1	2	1	1	2
PE021018	1	80	1	4	4	1	1	2	1	1	2
PE021018	2	17500	1	4	1	1	1	2	1	1	2
PE021019	1	300	1	4	4	0	 	 	1	1	2
PE021019	2	1250	1	4	1	0	 	 	1	1	2
PE021020	1	90	1	4	4	4	1	2	1	1	2
PE021020	2	1	2	4	1	2	4	 	1	4	 
PE021021	1	156	1	4	4	4	80	 	1	80	 
PE021021	2	2500	2	4	1	4	80	 	1	80	 
PE021022	1	 	1	4	4	1	1	2	1	1	2
PE021022	2	2500	1	4	1	1	1	2	1	1	2
PE021023	1	100	1	4	4	1	1	2	1	1	2
PE021024	1	96	1	4	4	1	1	2	1	1	2
PE021024	2	625	1	4	1	1	1	2	1	1	2
PE021024	3	625	1	4	1	1	1	2	1	1	2
PE021025	1	200	1	4	4	1	1	2	1	1	2
PE021026	1	90	1	4	4	1	1	2	1	1	2
PE021027	1	90	1	4	4	2	2	3	1	2	3
PE021027	2	14	2	4	11	2	2	3	1	2	3
PE021027	3	.5	2	4	1	2	2	3	1	2	3
PE021027	4	1.5	2	4	1	2	2	3	1	2	3
PE021028	1	66	1	4	4	0	 	 	1	1	2
PE021029	1	64	1	4	4	1	1	 	1	1	 
PE021030	1	105	1	4	4	1	3	 	1	3	 
PE021031	1	250	1	4	4	4	1	2	1	1	2
PE021032	1	120	1	4	4	1	1	2	1	1	2
PE021033	1	160	1	4	4	3	1	2	1	1	2
PE021033	2	5000	1	4	1	1	1	2	1	1	2
PE021034	1	84	1	4	4	2	1	2	0	 	 
PE021035	1	100	1	4	4	1	1	2	1	1	2
PE021036	1	40	1	4	4	1	1	2	1	1	2
PE021037	1	40	1	4	4	1	1	2	1	1	2
PE021038	1	64	1	2	4	 	 	 	 	 	 
PE021038	2	80	1	4	4	2	1	2	1	1	 
PE021038	3	.5	2	2	1	 	 	 	 	 	 
PE021039	1	64	1	4	4	4	1	 	1	1	 
PE021040	1	70	1	4	4	1	1	4	1	1	4
PE021041	1	9	1	3	4	 	 	 	 	 	 
PE021041	2	60	1	3	4	 	 	 	 	 	 
PE021042	1	110	1	2	4	 	 	 	 	 	 
PE021042	2	7500	1	4	1	2	1	2	1	1	2
PE021042	3	2500	1	4	1	2	1	2	1	1	2
PE021043	1	360	1	4	4	4	2	3	1	2	3
PE021043	2	.5	2	4	1	0	 	 	0	 	 
PE021044	1	160	1	4	4	2	1	2	1	1	2
PE021045	1	124	1	4	4	1	3	 	1	3	 
PE021045	2	1	2	4	1	1	3	 	1	3	 
PE021045	3	.5	2	4	6	1	1	 	1	1	 
PE021046	1	150	1	4	4	1	3	 	1	3	 
PE021046	2	1	2	3	1	 	 	 	 	 	 
PE021047	1	372	1	2	4	 	 	 	 	 	 
PE021047	2	625	1	4	8	1	1	2	1	1	2
PE021047	3	2500	1	1	1	 	 	 	 	 	 
PE021048	1	60	1	4	4	1	1	2	1	1	2
PE021049	1	28	2	4	4	1	1	2	1	1	2
PE021050	1	36	1	4	4	1	1	2	1	1	2
PE021051	1	12	1	2	4	 	 	 	 	 	 
PE021052	1	50	1	4	4	4	1	2	1	1	2
PE021052	2	.5	2	4	1	4	1	2	1	1	2
PE021052	3	1	2	4	6	4	1	2	1	1	2
PE021053	1	400	1	2	4	 	 	 	 	 	 
PE021053	2	.5	2	2	1	 	 	 	 	 	 
PE021054	1	27	1	4	4	1	1	 	1	1	 
PE021055	1	80	1	4	4	1	1	2	1	1	2
PE021055	2	2500	1	4	1	1	1	2	1	1	2
PE021055	3	2500	1	4	1	1	1	2	1	1	2
PE021056	1	157.5	1	6	4	 	 	 	 	 	 
PE021056	2	1250	1	4	6	1	1	2	1	1	2
PE021057	1	48	1	4	4	1	1	2	1	1	2
PE021058	1	88	1	4	4	0	 	 	1	1	2
PE021058	2	2	8	2	1	 	 	 	 	 	 
PE021059	1	100	1	4	4	0	 	 	1	1	2
PE021060	1	25	1	2	4	 	 	 	 	 	 
PE021061	1	120	1	4	4	2	1	2	1	1	2
PE021062	1	60	1	4	4	2	1	2	1	1	2
PE021063	1	50	1	3	4	 	 	 	 	 	 
PE021064	1	40	1	4	4	4	6	 	1	6	 
PE021064	2	.5	2	4	1	4	1	 	1	1	 
PE021064	3	.5	2	4	1	4	6	 	1	6	 
PE021065	1	120	1	4	4	2	2	 	1	2	 
PE021065	2	2500	1	4	1	4	2	 	1	2	 
PE021066	1	30	1	4	4	2	1	2	0	 	 
PE021067	1	1580	1	4	4	1	9	10	1	9	10
PE021067	2	5000	1	4	1	1	9	10	1	9	10
PE021068	1	104	1	4	4	1	1	2	1	1	2
PE021068	2	7500	1	3	1	 	 	 	 	 	 
PE021069	1	120	1	4	4	1	1	2	1	1	2
PE021070	1	30	1	4	4	1	1	 	1	1	 
PE021071	1	75	1	4	4	1	1	2	1	1	2
PE021072	1	380	1	4	4	1	1	2	1	1	2
PE021072	2	2.5	2	4	1	1	1	2	1	1	2
PE021072	3	.200000002980232	2	4	1	1	1	2	1	1	2
PE021073	1	88	1	4	4	2	1	2	1	1	2
PE021074	1	400	1	3	4	 	 	 	 	 	 
PE021074	2	120	1	4	4	1	1	2	1	1	2
PE021074	3	.5	2	2	1	 	 	 	 	 	 
PE021075	1	320	1	4	4	1	1	2	1	1	2
PE021075	2	1.5	2	4	1	1	1	2	1	1	2
PE021075	3	5000	1	4	1	1	1	2	1	1	2
PE021076	1	100	1	4	4	1	1	2	1	1	2
PE021077	1	200	1	4	4	1	1	2	1	1	2
PE021077	2	5000	2	4	1	1	1	2	1	1	2
PE021078	1	60	1	4	4	1	5	6	1	5	6
PE021078	2	2	2	4	1	2	5	6	1	5	6
PE021079	1	80	1	4	4	1	1	2	1	1	2
PE021080	1	60	1	4	4	1	1	2	1	1	2
PE021081	1	300	1	4	4	2	2	 	1	2	 
PE021081	2	5000	2	4	1	2	2	 	1	2	 
PE021082	1	80	1	4	4	2	1	2	1	1	2
PE021083	1	200	1	2	4	 	 	 	 	 	 
PE021083	2	2	2	2	1	 	 	 	 	 	 
PE021083	3	625	1	2	1	 	 	 	 	 	 
PE021084	1	90	1	4	4	3	1	2	1	1	2
PE021084	2	1	2	4	1	3	1	2	1	1	2
PE021086	1	131	1	4	4	1	1	2	1	1	2
PE021086	2	2500	1	4	4	1	1	2	1	1	2
PE021087	1	160	1	4	4	1	1	 	1	1	 
PE021088	1	120	1	1	4	 	 	 	 	 	 
PE021088	2	140	1	6	8	 	 	 	 	 	 
PE021089	1	80	1	4	4	2	1	2	1	1	2
PE021089	2	625	1	4	4	3	1	2	1	1	2
PE021090	1	100	1	4	4	1	1	2	1	1	2
PE021090	2	2500	1	4	5	1	1	2	1	1	2
PE021091	1	2500	1	4	4	0	 	 	1	3	4
PE021091	2	1875	1	4	1	0	 	 	1	3	4
PE021092	1	80	1	4	4	1	1	2	1	1	2
PE021093	1	80	1	4	4	0	 	 	1	1	9
PE021094	1	140	1	4	4	2	1	2	0	 	 
PE021094	2	2500	1	4	1	2	1	2	1	2	 
PE021095	1	150	1	4	4	1	1	2	1	1	2
PE021096	1	60	1	4	4	1	1	2	1	1	2
PE021097	1	50	1	4	4	1	1	2	1	1	2
PE021098	1	80	1	4	4	1	1	2	1	1	2
PE021099	1	84	1	4	4	4	1	2	1	1	2
PE021099	2	1500	1	4	1	4	1	2	1	1	2
PE021100	1	138.720001220703	1	4	4	2	1	2	1	1	2
PE031002	1	56	1	4	4	0	 	 	0	 	 
PE031002	2	2	2	4	1	0	 	 	0	 	 
PE031002	3	2	2	1	1	 	 	 	 	 	 
PE031003	1	30	1	2	4	 	 	 	 	 	 
PE031004	1	400	1	4	4	1	2	 	0	 	 
PE031004	2	1	2	3	1	 	 	 	 	 	 
PE031005	1	250	1	4	4	1	2	3	1	2	3
PE031005	2	1	2	3	1	 	 	 	 	 	 
PE031005	3	1	2	4	1	1	2	3	1	2	3
PE031005	4	2500	1	4	1	1	2	3	1	2	3
PE031006	1	100	1	4	4	1	1	2	1	1	2
PE031006	2	 	 	3	1	 	 	 	 	 	 
PE031006	3	 	 	3	1	 	 	 	 	 	 
PE031006	4	 	 	4	1	1	1	2	1	1	2
PE031007	1	30	1	2	4	 	 	 	 	 	 
PE031007	2	2	2	4	1	4	1	2	1	1	2
PE031008	1	400	1	4	4	2	5	1	1	5	1
PE031008	2	1	2	4	1	1	5	1	1	5	1
PE031008	3	1	2	4	1	2	5	1	1	5	1
PE031008	4	500	1	4	10	1	5	1	1	5	1
PE031008	5	1	2	4	1	1	5	 	1	5	 
PE031010	1	30	1	4	4	2	1	2	1	1	2
PE031010	2	1	2	4	10	2	1	2	1	1	2
PE031010	3	1	2	4	1	2	1	2	1	1	2
PE031010	4	5000	1	4	1	2	1	2	1	1	2
PE031011	1	50	1	4	4	1	1	2	1	1	2
PE031011	2	1	2	4	1	1	1	2	1	1	2
PE031012	1	9	1	4	4	1	1	2	1	1	2
PE031012	2	1	2	4	1	1	1	2	1	1	2
PE031012	3	5000	1	4	1	2	1	2	1	1	2
PE031012	4	1	2	4	1	2	1	2	1	1	2
PE031013	1	86	1	4	4	4	5	1	1	5	1
PE031013	2	2	2	4	1	4	5	1	1	5	1
PE031014	1	50	1	4	4	1	3	4	1	3	4
PE031014	2	1000	1	4	1	1	3	4	1	3	4
PE031015	1	150	1	4	4	1	1	2	1	1	2
PE031015	2	150	1	4	1	1	1	2	1	1	2
PE031015	3	.5	2	4	1	1	1	2	1	1	2
PE031015	4	500	1	4	10	1	1	2	1	1	2
PE031015	5	500	1	4	10	1	1	2	1	1	2
PE031015	6	3.5	2	4	1	1	1	2	1	1	 
PE031016	1	110	1	4	4	1	1	2	1	1	2
PE031016	2	3	2	4	1	1	1	2	1	1	2
PE031016	3	1	2	4	1	1	1	2	1	1	2
PE031016	4	1.5	2	4	1	1	1	2	1	1	2
PE031016	5	.5	2	4	1	1	1	2	1	1	2
PE031016	6	2500	1	4	1	1	1	2	1	1	2
PE031016	7	.5	1	4	4	1	1	2	1	1	2
PE031017	1	200	1	4	4	1	4	5	1	4	5
PE031017	2	1	2	4	2	1	4	5	1	4	5
PE031018	1	132	1	2	4	 	 	 	 	 	 
PE031018	2	125	1	4	4	2	1	2	1	1	2
PE031019	1	129	1	4	4	1	1	2	1	1	2
PE031020	1	90	1	4	4	1	1	2	1	1	2
PE031020	2	2	2	1	1	 	 	 	 	 	 
PE031020	3	1	2	4	1	1	1	2	1	2	4
PE031020	4	5000	1	4	1	1	1	2	1	1	2
PE031021	1	64	1	4	4	1	2	4	1	2	4
PE031021	2	1	2	4	1	1	2	4	1	2	4
PE031021	3	1	2	4	2	1	2	4	1	2	4
PE031021	4	1	2	4	1	1	2	4	1	2	4
PE031022	1	200	1	4	4	2	1	 	1	1	 
PE031022	2	2	2	4	1	2	1	 	1	1	 
PE031023	1	54	1	4	4	4	1	2	1	1	2
PE031024	1	240	1	2	4	 	 	 	 	 	 
PE031025	1	288	1	4	4	4	1	2	1	1	2
PE031026	1	200	1	4	4	1	4	 	1	4	 
PE031027	1	60	1	2	4	 	 	 	 	 	 
PE031027	2	2500	1	2	1	 	 	 	 	 	 
PE031028	1	150	1	1	4	 	 	 	 	 	 
PE031029	1	100	1	2	4	 	 	 	 	 	 
PE031029	2	120	1	4	8	0	 	 	0	 	 
PE031030	1	220	1	4	4	1	2	4	1	2	4
PE031030	2	40	2	4	12	1	2	4	1	2	4
PE031030	3	14	2	4	1	1	2	4	1	2	4
PE031031	1	250	1	4	4	1	1	2	1	1	2
PE031031	2	500	1	3	1	 	 	 	 	 	 
PE031032	1	250	1	4	4	1	1	2	1	1	2
PE031032	2	500	1	2	1	 	 	 	 	 	 
PE031033	1	15	1	2	4	 	 	 	 	 	 
PE031033	2	18	1	2	4	 	 	 	 	 	 
PE031033	3	1	2	4	1	1	1	2	1	1	2
PE031034	1	120	1	4	4	1	3	4	1	3	4
PE031034	2	1000	1	4	1	1	3	4	1	3	4
PE031035	1	48	1	4	4	1	1	2	1	1	2
PE031035	2	800	1	4	1	1	1	2	1	1	2
PE031035	3	1600	1	1	1	 	 	 	 	 	 
PE031036	1	90	1	4	4	1	1	2	1	1	2
PE031037	1	180	1	4	4	1	1	2	1	1	2
PE031037	2	60	1	4	4	1	1	2	1	1	2
PE031037	3	200	1	4	1	1	1	2	1	1	2
PE031038	1	200	1	4	4	1	1	2	1	1	2
PE031038	2	100	1	1	4	 	 	 	 	 	 
PE031038	3	45	1	1	4	 	 	 	 	 	 
PE031039	1	220	1	4	4	1	1	2	1	1	2
PE031039	2	1	2	4	1	1	1	2	1	1	2
PE031039	3	1	2	4	1	1	1	2	1	1	2
PE031040	1	140	1	4	4	1	1	2	1	1	2
PE031040	2	5000	1	2	1	 	 	 	 	 	 
PE031041	1	250	1	4	4	1	16	 	1	16	 
PE031041	2	500	1	3	1	 	 	 	 	 	 
PE031042	1	160	1	4	4	2	1	2	1	1	2
PE031042	2	160	1	4	4	2	1	2	1	1	2
PE031042	3	114	2	4	1	2	1	2	1	1	2
PE031042	4	114	2	1	1	 	 	 	 	 	 
PE031042	5	114	2	2	1	 	 	 	 	 	 
PE031043	1	280	1	4	4	1	1	 	1	1	 
PE031043	2	10	1	4	4	1	1	 	1	1	 
PE031043	3	150	1	4	8	1	1	 	1	1	 
PE031044	1	130	1	2	4	 	 	 	 	 	 
PE031045	1	98	1	4	4	1	1	2	1	1	2
PE031045	2	5000	1	3	1	 	 	 	 	 	 
PE031045	3	5000	1	4	1	1	1	2	1	1	2
PE031046	1	200	1	4	4	1	3	4	1	3	4
PE031046	2	15000	1	4	1	1	3	4	1	3	4
PE031046	3	10000	1	4	1	1	3	4	1	3	4
PE031047	1	120	1	4	4	2	16	17	1	16	17
PE031047	2	3	2	4	1	2	16	17	1	16	17
PE031048	1	63	1	4	4	4	1	2	1	1	2
PE031048	2	1	2	2	1	 	 	 	 	 	 
PE031049	1	120	1	4	4	1	1	2	1	1	2
PE031049	2	38	2	3	10	 	 	 	 	 	 
PE031049	3	3	2	3	7	 	 	 	 	 	 
PE031049	4	1	2	5	1	 	 	 	 	 	 
PE031050	1	96	1	4	4	1	2	 	1	2	 
PE031050	2	500	1	4	10	1	2	 	1	2	 
PE031050	3	320	1	4	1	1	2	 	1	2	 
PE031050	4	500	1	4	10	1	2	 	1	2	 
PE031050	5	1000	1	4	2	1	2	 	1	2	 
PE031051	1	60	1	1	4	 	 	 	 	 	 
PE031052	1	56	1	4	4	1	1	2	1	1	2
PE031052	2	105	1	3	1	 	 	 	 	 	 
PE031053	1	90	1	4	4	4	1	2	1	1	2
PE031054	1	175	1	4	4	1	1	2	1	1	2
PE031054	2	5	2	4	7	1	1	2	1	1	2
PE031054	3	500	1	4	6	1	1	2	1	1	2
PE031054	4	12500	1	4	1	1	1	2	1	1	2
PE031055	1	49	1	2	4	 	 	 	 	 	 
PE031055	2	1	2	3	1	 	 	 	 	 	 
PE031055	3	1	2	3	1	 	 	 	 	 	 
PE031056	1	30	1	4	4	1	1	2	0	 	 
PE031056	2	2500	1	4	1	1	1	2	0	 	 
PE031057	1	.5	2	4	4	1	1	 	1	1	 
PE031057	2	.5	2	4	10	1	1	 	1	1	 
PE031057	3	3000	1	4	1	1	1	 	1	1	 
PE031058	1	100.199996948242	1	4	4	1	1	2	1	1	2
PE031058	2	1	2	4	10	1	1	2	1	1	2
PE031058	3	1	2	3	1	 	 	 	 	 	 
PE031058	4	2500	1	4	1	1	1	2	1	1	2
PE031059	1	100	1	4	4	1	1	2	1	1	2
PE031059	2	5000	1	4	1	1	1	2	1	1	2
PE031059	3	2500	1	4	10	1	1	2	1	1	2
PE031059	4	2500	1	4	10	1	1	2	1	1	2
PE031059	5	2500	1	3	1	 	 	 	 	 	 
PE031059	6	2500	1	4	1	1	1	2	1	1	2
PE031060	1	48	1	4	4	4	1	 	1	1	 
PE031060	2	48	1	4	2	4	1	 	1	1	 
PE031060	3	48	1	4	1	4	1	 	1	1	 
PE031060	4	48	1	4	1	1	1	 	1	1	 
PE031061	1	40	1	4	4	1	1	2	1	1	2
PE031061	2	1000	1	4	1	1	1	2	1	1	2
PE031062	1	60	1	4	4	1	1	2	1	1	2
PE031062	2	2	2	5	1	 	 	 	 	 	 
PE031063	1	80	1	4	4	1	1	2	1	1	2
PE031063	2	5000	1	3	1	 	 	 	 	 	 
PE031064	1	200	1	4	4	1	3	4	1	3	4
PE031064	2	600	1	4	1	1	3	4	1	3	4
PE031064	3	300	1	4	6	1	3	4	1	3	4
PE031064	4	300	1	4	6	1	3	4	1	3	4
PE031064	5	600	1	4	1	1	3	4	1	3	4
PE031064	6	300	1	3	1	 	 	 	 	 	 
PE031065	1	60	1	4	4	1	3	2	1	2	3
PE031065	2	3	1	4	4	1	2	3	1	2	3
PE031065	3	1.5	2	4	2	1	2	3	1	2	3
PE031065	4	3	2	4	1	1	2	3	1	2	3
PE031065	5	1	2	4	1	1	2	3	1	2	3
PE031066	1	100	1	4	4	1	3	4	1	3	4
PE031066	2	1	2	4	1	1	3	4	1	3	4
PE031066	3	1	2	4	1	1	3	4	1	3	4
PE031066	4	1	2	4	1	1	3	4	1	3	4
PE031066	5	1	2	3	1	 	 	 	 	 	 
PE031067	1	200	1	4	4	1	3	8	1	3	8
PE031067	2	7500	1	4	1	1	3	8	1	3	8
PE031067	3	1	1	4	1	1	3	8	1	3	8
PE031068	1	50	1	4	4	1	1	2	1	1	2
PE031068	2	1	2	4	1	1	1	2	1	1	2
PE031068	3	1000	1	4	1	1	1	2	1	1	2
PE031068	4	1000	1	4	1	1	1	2	1	1	2
PE031068	5	1500	1	4	1	1	1	2	1	1	2
PE031068	6	1000	1	4	1	1	1	2	1	1	2
PE031069	1	72	1	2	4	 	 	 	 	 	 
PE031069	2	30	1	2	1	 	 	 	 	 	 
PE031070	1	49	1	4	4	1	3	4	1	3	4
PE031070	2	100	1	4	1	1	3	4	1	3	4
PE031070	3	50	1	4	1	1	3	4	1	3	4
PE031070	4	40	1	4	1	1	3	4	1	3	4
PE031070	5	49	1	4	4	1	5	 	1	5	 
PE031071	1	50	1	4	4	1	4	 	1	4	 
PE031071	2	100	1	4	1	1	4	 	1	4	 
PE031072	1	200	1	4	4	1	1	2	0	 	 
PE031072	2	500	1	4	1	1	1	2	0	 	 
PE031073	1	100	1	4	4	1	1	2	1	1	2
PE031073	2	320	1	2	1	 	 	 	 	 	 
PE031073	3	320	1	2	1	 	 	 	 	 	 
PE031073	4	320	1	2	1	 	 	 	 	 	 
PE031074	1	25	1	4	4	1	1	2	1	1	2
PE031074	2	2	1	4	1	1	1	2	1	1	2
PE031074	3	25	1	4	1	1	1	2	1	1	2
PE031074	4	25	1	4	1	1	1	2	1	1	2
PE031075	1	64	1	4	4	4	1	2	1	1	2
PE031075	2	1	2	4	1	4	1	2	1	1	2
PE031075	3	1	2	4	1	4	1	2	1	1	2
PE031075	4	1	2	4	1	4	1	2	1	1	2
PE031075	5	1	2	4	1	4	1	2	1	1	2
PE031076	1	200	1	4	4	1	1	2	1	1	2
PE031076	2	5000	1	2	10	 	 	 	 	 	 
PE031076	3	2500	1	2	1	 	 	 	 	 	 
PE031076	4	400	1	2	1	 	 	 	 	 	 
PE031076	5	400	1	2	1	 	 	 	 	 	 
PE031076	6	400	1	2	1	 	 	 	 	 	 
PE031077	1	50	1	4	4	1	1	2	1	1	2
PE031077	2	5000	1	4	1	1	1	2	1	1	2
PE031077	3	3000	1	4	1	1	1	2	1	1	2
