formno	childid	actid	actyest	whoact	choice
R2INDX	PE141054	4	18	1	1
R2INDX	PE141055	1	12	12	1
R2INDX	PE141055	2	2	6	1
R2INDX	PE141055	3	1	5	1
R2INDX	PE141055	4	5	12	1
R2INDX	PE141056	1	1	5	1
R2INDX	PE141056	2	2	1	1
R2INDX	PE141056	3	12	12	1
R2INDX	PE141057	1	44	12	1
R2INDX	PE141057	2	12	1	1
R2INDX	PE141057	3	2	1	1
R2INDX	PE141057	4	1	5	1
R2INDX	PE141058	1	1	5	0
R2INDX	PE141058	2	2	1	1
R2INDX	PE141058	3	12	12	1
R2INDX	PE141059	1	1	10	0
R2INDX	PE141059	2	2	1	0
R2INDX	PE141059	3	44	12	1
R2INDX	PE141060	1	1	5	1
R2INDX	PE141060	2	2	6	0
R2INDX	PE141060	3	44	9	1
R2INDX	PE141060	4	45	11	1
R2INDX	PE141061	1	1	5	0
R2INDX	PE141061	2	2	1	0
R2INDX	PE141061	3	7	12	0
R2INDX	PE141061	4	5	12	0
R2INDX	PE141061	5	12	6	1
R2INDX	PE141061	6	44	6	1
R2INDX	PE141061	7	23	6	1
R2INDX	PE141061	8	45	11	1
R2INDX	PE141063	1	1	5	1
R2INDX	PE141063	2	2	1	1
R2INDX	PE141063	3	44	1	1
R2INDX	PE141063	4	23	1	1
R2INDX	PE141064	1	1	5	1
R2INDX	PE141064	2	12	7	1
R2INDX	PE141064	3	2	1	1
R2INDX	PE141064	4	44	7	1
R2INDX	PE141065	1	1	5	1
R2INDX	PE141065	2	2	1	1
R2INDX	PE141065	3	44	6	1
R2INDX	PE141065	4	12	6	1
R2INDX	PE141066	1	1	5	1
R2INDX	PE141066	2	2	1	1
R2INDX	PE141066	3	12	12	1
R2INDX	PE141066	4	44	6	1
R2INDX	PE141066	5	5	1	1
R2INDX	PE141067	1	1	5	1
R2INDX	PE141067	2	2	1	1
R2INDX	PE141067	3	44	12	1
R2INDX	PE141067	4	12	12	1
R2INDX	PE141068	1	1	1	1
R2INDX	PE141068	2	2	1	1
R2INDX	PE141068	3	44	1	1
R2INDX	PE141068	4	12	12	1
R2INDX	PE141069	1	1	5	1
R2INDX	PE141069	2	12	6	1
R2INDX	PE141069	3	2	6	1
R2INDX	PE141070	1	2	1	0
R2INDX	PE141070	2	44	12	1
R2INDX	PE141070	3	1	5	1
R2INDX	PE141070	4	12	13	1
R2INDX	PE141071	1	1	5	1
R2INDX	PE141071	2	2	3	1
R2INDX	PE141071	3	5	6	1
R2INDX	PE141071	4	12	8	1
R2INDX	PE141072	1	1	5	0
R2INDX	PE141072	2	2	12	0
R2INDX	PE141072	3	12	2	1
R2INDX	PE141072	4	44	8	1
R2INDX	PE141072	5	45	8	1
R2INDX	PE141073	1	1	5	0
R2INDX	PE141073	2	2	1	1
R2INDX	PE141073	3	45	1	1
R2INDX	PE141074	1	1	5	1
R2INDX	PE141074	2	44	1	1
R2INDX	PE141074	3	2	1	1
R2INDX	PE141074	4	12	12	1
R2INDX	PE141075	1	1	5	0
R2INDX	PE141075	2	2	12	0
R2INDX	PE141075	3	5	1	1
R2INDX	PE141075	4	12	12	1
R2INDX	PE141075	5	44	7	1
R2INDX	PE141075	6	45	10	1
R2INDX	PE141076	1	44	6	1
R2INDX	PE141076	2	2	2	1
R2INDX	PE141076	3	1	5	1
R2INDX	PE141076	4	12	12	1
R2INDX	PE141076	5	18	2	1
R2INDX	PE141076	6	9	2	1
R2INDX	PE141076	7	5	12	1
R2INDX	PE141077	1	1	5	1
R2INDX	PE141077	2	44	12	1
R2INDX	PE141077	3	2	12	1
R2INDX	PE141077	4	12	6	1
R2INDX	PE141078	1	1	5	1
R2INDX	PE141078	2	44	8	1
R2INDX	PE141078	3	2	2	0
R2INDX	PE141078	4	12	2	1
R2INDX	PE141079	1	1	5	1
R2INDX	PE141079	2	2	1	1
R2INDX	PE141079	3	12	12	1
R2INDX	PE141079	4	44	12	1
R2INDX	PE141080	1	1	5	0
R2INDX	PE141080	2	2	2	0
R2INDX	PE141080	3	12	12	1
R2INDX	PE141080	4	44	12	1
R2INDX	PE141081	1	1	5	0
R2INDX	PE141081	2	2	1	0
R2INDX	PE141081	3	12	1	1
R2INDX	PE141082	1	1	5	0
R2INDX	PE141082	2	2	2	0
R2INDX	PE141082	3	5	2	1
R2INDX	PE141082	4	12	2	1
R2INDX	PE141082	5	44	10	1
R2INDX	PE141083	1	1	5	0
R2INDX	PE141083	2	2	1	1
R2INDX	PE141083	3	44	1	1
R2INDX	PE141084	1	1	5	1
R2INDX	PE141084	2	2	1	1
R2INDX	PE141084	3	44	12	1
R2INDX	PE141084	4	12	1	1
R2INDX	PE141085	1	1	5	1
R2INDX	PE141085	2	2	1	1
R2INDX	PE141085	3	23	1	1
R2INDX	PE141085	4	12	1	1
R2INDX	PE141085	5	44	6	1
R2INDX	PE141086	1	44	12	1
R2INDX	PE141086	2	2	12	1
R2INDX	PE141086	3	12	1	1
R2INDX	PE141086	4	1	5	1
R2INDX	PE141087	1	1	5	0
R2INDX	PE141087	2	44	2	1
R2INDX	PE141087	3	2	2	0
R2INDX	PE141087	4	12	2	1
R2INDX	PE141088	1	1	1	1
R2INDX	PE141088	2	2	1	1
R2INDX	PE141088	3	44	6	1
R2INDX	PE141088	4	12	1	1
R2INDX	PE141089	1	1	5	1
R2INDX	PE141089	2	45	11	1
R2INDX	PE141089	3	2	1	1
R2INDX	PE141089	4	12	1	1
R2INDX	PE141090	1	1	5	1
R2INDX	PE141090	2	2	6	0
R2INDX	PE141090	3	12	12	1
R2INDX	PE141091	1	1	1	1
R2INDX	PE141091	2	2	2	0
R2INDX	PE141091	3	12	12	1
R2INDX	PE141091	4	44	12	1
R2INDX	PE141092	1	1	5	1
R2INDX	PE141092	2	2	1	1
R2INDX	PE141092	3	44	11	1
R2INDX	PE141092	4	12	12	1
R2INDX	PE141093	1	1	1	1
R2INDX	PE141093	2	2	2	1
R2INDX	PE141093	3	44	7	1
R2INDX	PE141093	4	12	2	1
R2INDX	PE141093	5	11	12	1
R2INDX	PE141094	1	1	5	0
R2INDX	PE141094	2	2	6	0
R2INDX	PE141094	3	45	11	0
R2INDX	PE141095	1	1	5	1
R2INDX	PE141095	2	2	2	1
R2INDX	PE141095	3	45	11	1
R2INDX	PE141095	4	12	6	1
R2INDX	PE141096	1	1	6	1
R2INDX	PE141096	2	2	1	1
R2INDX	PE141096	3	45	12	1
R2INDX	PE141096	4	12	12	1
R2INDX	PE141097	1	1	1	1
R2INDX	PE141097	2	12	12	1
R2INDX	PE141097	3	2	1	1
R2INDX	PE141097	4	44	12	1
R2INDX	PE141098	1	1	5	1
R2INDX	PE141098	2	2	1	1
R2INDX	PE141098	3	12	6	1
R2INDX	PE141098	4	44	6	1
R2INDX	PE141099	1	1	5	1
R2INDX	PE141099	2	2	2	1
R2INDX	PE141099	3	44	6	1
R2INDX	PE141099	4	12	6	1
R2INDX	PE141099	5	5	2	1
R2INDX	PE141100	1	5	12	1
R2INDX	PE141100	2	1	1	1
R2INDX	PE141100	3	12	12	1
R2INDX	PE141100	4	2	1	1
R2INDX	PE141100	5	45	8	1
R2INDX	PE141101	1	1	5	1
R2INDX	PE141101	2	2	1	1
R2INDX	PE141101	3	12	6	1
R2INDX	PE141101	4	44	6	1
R2INDX	PE141102	1	1	1	1
R2INDX	PE141102	2	12	1	1
R2INDX	PE141102	3	2	1	1
R2INDX	PE141102	4	44	12	1
R2INDX	PE141103	1	1	5	0
R2INDX	PE141103	2	2	1	0
R2INDX	PE141103	3	44	7	1
R2INDX	PE141103	4	12	1	1
R2INDX	PE141104	1	44	12	1
R2INDX	PE141104	2	12	12	1
R2INDX	PE151001	1	1	5	0
R2INDX	PE151001	2	2	1	1
R2INDX	PE151001	3	12	1	1
R2INDX	PE151002	1	1	1	1
R2INDX	PE151002	2	2	1	2
R2INDX	PE151002	3	44	12	1
R2INDX	PE151003	1	1	10	1
R2INDX	PE151003	2	2	12	1
R2INDX	PE151003	3	44	6	1
R2INDX	PE151004	1	44	6	1
R2INDX	PE151005	1	44	8	1
R2INDX	PE151006	1	1	5	0
R2INDX	PE151006	2	2	1	0
R2INDX	PE151007	1	23	3	1
R2INDX	PE151007	2	44	3	1
R2INDX	PE151007	3	23	10	1
R2INDX	PE151008	1	44	6	1
R2INDX	PE151009	1	1	10	1
R2INDX	PE151009	2	2	12	1
R2INDX	PE151009	3	45	11	1
R2INDX	PE151010	1	1	5	1
R2INDX	PE151010	2	17	6	1
R2INDX	PE151011	1	1	5	0
R2INDX	PE151011	2	44	1	1
R2INDX	PE151011	3	2	6	0
R2INDX	PE151012	1	1	5	1
R2INDX	PE151012	2	44	1	1
R2INDX	PE151012	3	2	1	1
R2INDX	PE151012	4	45	1	1
R2INDX	PE151013	1	1	5	0
R2INDX	PE151013	2	2	1	0
R2INDX	PE151013	3	12	1	1
R2INDX	PE151013	4	23	3	1
R2INDX	PE151014	1	44	6	1
R2INDX	PE151014	2	12	6	1
R2INDX	PE151015	1	44	11	1
R2INDX	PE151015	2	45	11	1
R2INDX	PE151016	1	1	5	0
R2INDX	PE151016	2	2	1	0
R2INDX	PE151016	3	44	9	1
R2INDX	PE151017	1	45	11	1
R2INDX	PE151018	1	44	6	1
R2INDX	PE151019	1	44	6	1
R2INDX	PE151019	2	5	6	1
R2INDX	PE151020	1	5	1	1
R2INDX	PE151020	2	44	1	1
R2INDX	PE151021	1	1	1	1
R2INDX	PE151021	2	45	11	1
R2INDX	PE151021	3	2	1	1
R2INDX	PE151021	4	44	12	1
R2INDX	PE151022	1	1	5	0
R2INDX	PE151022	2	17	7	0
R2INDX	PE151022	3	2	1	1
R2INDX	PE151023	1	1	10	0
R2INDX	PE151023	2	2	1	0
R2INDX	PE151023	3	44	1	1
R2INDX	PE151024	1	1	5	0
R2INDX	PE151024	2	2	1	0
R2INDX	PE151024	3	44	7	1
R2INDX	PE151025	1	1	5	0
R2INDX	PE151025	2	2	1	0
R2INDX	PE151025	3	44	1	1
R2INDX	PE151025	4	40	12	0
R2INDX	PE151025	5	5	1	1
R2INDX	PE151026	1	44	6	1
R2INDX	PE151026	2	45	6	1
R2INDX	PE151027	1	1	5	0
R2INDX	PE151027	2	46	10	0
R2INDX	PE151027	3	2	1	1
R2INDX	PE151027	4	44	1	1
R2INDX	PE151028	1	44	1	1
R2INDX	PE151029	1	5	1	1
R2INDX	PE151029	2	1	5	1
R2INDX	PE151029	3	2	1	1
R2INDX	PE151029	4	44	6	1
R2INDX	PE151030	1	1	5	1
R2INDX	PE151030	2	17	7	1
R2INDX	PE151030	3	8	1	1
R2INDX	PE151031	1	1	5	1
R2INDX	PE151031	2	44	1	1
R2INDX	PE151031	3	2	1	1
R2INDX	PE151031	4	45	1	1
R2INDX	PE151032	1	3	12	0
R2INDX	PE151032	2	44	12	1
R2INDX	PE151033	1	5	1	0
R2INDX	PE151033	2	45	9	1
R2INDX	PE151033	3	45	9	1
R2INDX	PE151034	1	5	1	0
R2INDX	PE151034	2	45	10	1
R2INDX	PE151034	3	5	1	0
R2INDX	PE151035	1	44	6	1
R2INDX	PE151036	1	1	5	0
R2INDX	PE151036	2	46	10	1
R2INDX	PE151036	3	2	1	0
R2INDX	PE151036	4	44	1	1
R2INDX	PE151037	1	1	10	0
R2INDX	PE151037	2	2	1	0
R2INDX	PE151037	3	44	1	1
R2INDX	PE151040	1	5	1	1
R2INDX	PE151040	2	1	5	1
R2INDX	PE151040	3	5	1	1
R2INDX	PE151040	4	45	9	1
R2INDX	PE151040	5	2	1	2
R2INDX	PE151040	6	12	1	1
R2INDX	PE151041	1	44	9	1
R2INDX	PE151041	2	5	1	1
R2INDX	PE151042	1	12	1	1
R2INDX	PE151042	2	44	9	1
R2INDX	PE151043	1	44	3	1
R2INDX	PE151043	2	20	1	1
R2INDX	PE151044	1	1	5	0
R2INDX	PE151044	2	2	1	0
R2INDX	PE151044	3	17	6	1
R2INDX	PE151044	4	12	1	1
R2INDX	PE151045	1	44	1	1
R2INDX	PE151045	2	5	1	1
R2INDX	PE151045	3	45	1	1
R2INDX	PE151046	1	44	6	1
R2INDX	PE151047	1	23	2	1
R2INDX	PE151047	2	44	1	1
R2INDX	PE151048	1	20	1	0
R2INDX	PE151048	3	44	6	1
R2INDX	PE151049	1	1	5	0
R2INDX	PE151049	2	2	1	0
R2INDX	PE151049	3	45	11	1
R2INDX	PE151049	4	12	1	1
R2INDX	PE151050	1	1	5	1
R2INDX	PE151050	2	45	8	1
R2INDX	PE151050	3	2	1	1
R2INDX	PE151051	1	1	5	1
R2INDX	PE151051	2	12	6	1
R2INDX	PE151051	3	45	11	1
R2INDX	PE151051	4	2	6	1
R2INDX	PE151051	5	45	11	1
R2INDX	PE151052	1	1	5	0
R2INDX	PE151052	2	2	1	0
R2INDX	PE151052	3	12	1	0
R2INDX	PE151052	4	45	5	0
R2INDX	PE151061	1	3	2	1
R2INDX	PE151061	2	17	10	1
R2INDX	PE151062	1	44	6	1
R2INDX	PE151063	1	44	1	1
R2INDX	PE151064	1	44	8	1
R2INDX	PE151065	1	44	1	1
R2INDX	PE151065	2	5	1	0
R2INDX	PE151065	3	45	9	1
R2INDX	PE151066	1	1	5	1
R2INDX	PE151066	2	44	7	1
R2INDX	PE151066	3	2	1	1
R2INDX	PE151066	4	12	12	1
R2INDX	PE151067	1	17	1	1
R2INDX	PE151067	2	20	1	1
R2INDX	PE151067	3	44	1	1
R2INDX	PE151068	1	1	5	0
R2INDX	PE151068	2	2	1	1
R2INDX	PE151068	3	44	9	1
R2INDX	PE151068	5	45	1	1
R2INDX	PE151069	1	45	11	1
R2INDX	PE151069	2	12	12	1
R2INDX	PE151070	1	45	9	1
R2INDX	PE151070	2	23	1	0
R2INDX	PE151071	1	23	1	0
R2INDX	PE151071	2	44	6	0
R2INDX	PE151072	1	44	1	1
R2INDX	PE151073	1	44	6	1
R2INDX	PE151074	1	44	6	1
R2INDX	PE151074	2	44	6	1
R2INDX	PE151074	3	23	6	1
R2INDX	PE151074	4	2	6	1
R2INDX	PE151075	1	44	11	1
R2INDX	PE151076	1	23	6	1
R2INDX	PE151076	2	1	10	1
R2INDX	PE151076	3	2	6	1
R2INDX	PE151076	4	45	11	1
R2INDX	PE151077	1	44	6	1
R2INDX	PE151077	2	23	12	1
R2INDX	PE151077	3	44	11	1
R2INDX	PE151078	1	1	5	0
R2INDX	PE151078	2	2	1	0
R2INDX	PE151078	3	44	1	1
R2INDX	PE151079	1	44	12	1
R2INDX	PE151079	2	2	12	1
R2INDX	PE151079	3	45	11	1
R2INDX	PE151080	1	1	5	0
R2INDX	PE151080	2	2	1	0
R2INDX	PE151080	3	44	7	1
R2INDX	PE151080	4	12	6	1
R2INDX	PE151081	1	1	5	1
R2INDX	PE151081	2	45	11	1
R2INDX	PE151081	3	2	1	1
R2INDX	PE151081	4	12	1	1
R2INDX	PE151082	1	5	1	0
R2INDX	PE151082	2	1	5	0
R2INDX	PE151082	3	2	6	0
R2INDX	PE151083	1	1	5	1
R2INDX	PE151083	2	2	1	1
R2INDX	PE151083	3	12	1	1
R2INDX	PE151083	4	22	1	1
R2INDX	PE151084	1	1	10	1
R2INDX	PE151084	2	2	12	1
R2INDX	PE151084	3	45	11	1
R2INDX	PE151085	1	44	12	1
R2INDX	PE151085	2	12	12	1
R2INDX	PE151086	1	1	5	1
R2INDX	PE151086	2	5	1	0
R2INDX	PE151086	3	2	1	0
R2INDX	PE151086	4	3	12	0
R2INDX	PE151087	1	44	12	1
R2INDX	PE151087	2	20	2	0
R2INDX	PE151087	3	44	8	1
R2INDX	PE151088	1	44	11	1
R2INDX	PE151088	2	45	9	1
R2INDX	PE151089	1	1	5	1
R2INDX	PE151089	2	2	1	1
R2INDX	PE151089	3	45	11	1
R2INDX	PE151089	4	44	8	1
R2INDX	PE151090	1	1	1	1
R2INDX	PE151090	2	44	12	1
R2INDX	PE151090	3	12	12	1
R2INDX	PE151091	1	2	1	1
R2INDX	PE151091	2	17	1	1
R2INDX	PE151092	1	44	1	1
R2INDX	PE151094	1	1	10	1
R2INDX	PE151094	2	2	12	1
R2INDX	PE151094	3	44	7	1
R2INDX	PE151095	1	44	2	1
R2INDX	PE151096	1	44	1	1
R2INDX	PE151097	1	2	8	0
R2INDX	PE151097	2	1	5	1
R2INDX	PE151097	3	44	8	1
R2INDX	PE151098	1	1	12	1
R2INDX	PE151098	2	2	6	1
R2INDX	PE151098	3	45	11	1
R2INDX	PE151099	1	2	1	1
R2INDX	PE151099	2	3	12	0
R2INDX	PE151099	3	44	7	0
R2INDX	PE151100	1	1	5	0
R2INDX	PE151100	2	2	1	0
R2INDX	PE151100	3	45	11	1
R2INDX	PE151101	1	7	12	1
R2INDX	PE151101	2	2	12	1
R2INDX	PE151101	3	44	11	1
R2INDX	PE151102	1	1	5	0
R2INDX	PE151102	2	2	1	0
R2INDX	PE151102	3	45	11	1
R2INDX	PE151103	1	20	1	1
R2INDX	PE151103	2	44	1	1
R2INDX	PE151104	1	45	3	0
R2INDX	PE151104	2	44	11	1
R2INDX	PE151104	3	2	12	1
R2INDX	PE151105	1	1	5	1
R2INDX	PE151105	2	17	7	1
R2INDX	PE151105	3	2	6	0
R2INDX	PE151106	1	44	7	1
R2INDX	PE151107	1	45	9	1
R2INDX	PE151108	1	44	6	1
R2INDX	PE151109	1	45	11	1
R2INDX	PE151110	1	44	12	1
R2INDX	PE151111	1	3	12	0
R2INDX	PE151111	2	17	6	0
R2INDX	PE151112	1	1	5	0
R2INDX	PE151112	2	2	6	0
R2INDX	PE151112	3	45	11	1
R2INDX	PE161001	1	44	1	1
R2INDX	PE161001	2	45	11	1
R2INDX	PE161001	3	6	1	2
R2INDX	PE161001	4	3	1	2
R2INDX	PE161002	1	1	5	1
R2INDX	PE161002	2	45	10	1
R2INDX	PE161002	3	2	6	2
R2INDX	PE161002	4	44	7	1
R2INDX	PE161003	1	1	5	0
R2INDX	PE161003	2	44	6	1
R2INDX	PE161003	3	2	1	0
R2INDX	PE161003	4	45	11	1
R2INDX	PE161003	5	12	13	1
R2INDX	PE161004	1	1	5	1
R2INDX	PE161004	2	2	1	1
R2INDX	PE161004	3	3	1	1
R2INDX	PE161004	4	6	11	1
R2INDX	PE161004	5	7	9	1
R2INDX	PE161004	6	44	10	1
R2INDX	PE161005	1	44	6	1
R2INDX	PE161005	2	8	1	1
R2INDX	PE161006	1	2	1	0
R2INDX	PE161006	2	1	5	2
R2INDX	PE161006	3	44	3	1
R2INDX	PE161006	4	7	1	2
R2INDX	PE161007	1	1	5	1
R2INDX	PE161007	2	2	6	1
R2INDX	PE161007	3	44	11	1
R2INDX	PE161007	4	7	1	0
R2INDX	PE161008	1	1	5	1
R2INDX	PE161008	2	2	1	1
R2INDX	PE161008	3	12	7	1
R2INDX	PE161008	4	44	7	1
R2INDX	PE161009	1	1	5	0
R2INDX	PE161009	2	2	1	0
R2INDX	PE161009	3	44	6	1
R2INDX	PE161010	1	1	5	0
R2INDX	PE161010	2	17	1	1
R2INDX	PE161010	3	2	1	0
R2INDX	PE161010	4	20	1	1
R2INDX	PE161010	5	23	9	1
R2INDX	PE161011	1	1	12	1
R2INDX	PE161011	2	2	1	1
R2INDX	PE161011	3	44	6	1
R2INDX	PE161012	1	1	5	1
R2INDX	PE161012	2	2	1	1
R2INDX	PE161012	3	45	11	1
R2INDX	PE161013	1	1	5	0
R2INDX	PE161013	2	44	10	1
R2INDX	PE161013	3	2	1	1
R2INDX	PE161014	1	1	12	0
R2INDX	PE161014	2	2	1	0
R2INDX	PE161014	3	45	7	1
R2INDX	PE161014	4	44	7	1
R2INDX	PE161015	1	1	6	0
R2INDX	PE161015	2	45	11	1
R2INDX	PE161015	3	2	6	0
R2INDX	PE161015	4	46	6	0
R2INDX	PE161016	1	1	5	1
R2INDX	PE161016	2	45	10	1
R2INDX	PE161016	3	2	12	1
R2INDX	PE161017	1	2	6	1
R2INDX	PE161017	2	1	5	1
R2INDX	PE161017	3	44	6	1
R2INDX	PE161018	1	12	1	1
R2INDX	PE161018	2	44	11	1
R2INDX	PE161018	3	45	11	1
R2INDX	PE161019	1	22	1	1
R2INDX	PE161019	2	7	1	1
R2INDX	PE161019	3	44	11	1
R2INDX	PE161020	1	6	12	0
R2INDX	PE161020	2	1	5	0
R2INDX	PE161020	3	44	6	1
R2INDX	PE161020	4	45	11	1
R2INDX	PE161020	5	2	12	0
R2INDX	PE161021	1	1	5	0
R2INDX	PE161021	2	45	1	1
R2INDX	PE161021	3	18	1	1
R2INDX	PE161021	4	17	1	1
R2INDX	PE161022	1	44	12	1
R2INDX	PE161022	2	5	1	2
R2INDX	PE161023	1	6	12	0
R2INDX	PE161023	2	4	1	0
R2INDX	PE161023	3	7	12	0
R2INDX	PE161023	4	44	12	0
R2INDX	PE161023	5	45	10	1
R2INDX	PE161024	1	1	3	1
R2INDX	PE161024	2	2	1	1
R2INDX	PE161024	3	17	8	1
R2INDX	PE161024	4	45	11	1
R2INDX	PE161025	1	1	5	1
R2INDX	PE161025	2	23	11	1
R2INDX	PE161025	3	2	12	1
R2INDX	PE161025	4	8	1	1
R2INDX	PE161026	1	1	5	0
R2INDX	PE161026	2	2	1	1
R2INDX	PE161026	3	44	1	1
R2INDX	PE161027	1	44	6	1
R2INDX	PE161027	2	6	1	0
R2INDX	PE161027	3	5	6	0
R2INDX	PE161027	4	45	11	1
R2INDX	PE161028	1	1	5	1
R2INDX	PE161028	2	45	12	1
R2INDX	PE161028	3	2	12	1
R2INDX	PE161028	4	6	2	1
R2INDX	PE161029	1	1	5	1
R2INDX	PE161029	2	44	6	1
R2INDX	PE161029	3	5	1	0
R2INDX	PE161029	4	2	6	1
R2INDX	PE161030	1	1	5	0
R2INDX	PE161030	2	17	6	1
R2INDX	PE161030	3	2	1	0
R2INDX	PE161031	1	2	6	0
R2INDX	PE161031	2	1	6	0
R2INDX	PE161031	3	22	6	1
R2INDX	PE161032	1	1	5	1
R2INDX	PE161032	2	5	6	1
R2INDX	PE161032	3	45	6	1
R2INDX	PE161032	4	2	12	1
R2INDX	PE161033	1	5	6	1
R2INDX	PE161033	2	1	5	0
R2INDX	PE161033	3	12	6	1
R2INDX	PE161033	4	22	10	1
R2INDX	PE161033	5	45	10	1
R2INDX	PE161034	1	2	1	0
R2INDX	PE161034	2	44	1	1
R2INDX	PE161034	3	1	5	0
R2INDX	PE161034	4	45	11	1
R2INDX	PE161034	5	12	1	1
R2INDX	PE161035	1	1	5	0
R2INDX	PE161035	2	46	10	1
R2INDX	PE161035	3	12	1	1
R2INDX	PE161035	4	2	1	0
R2INDX	PE161036	1	1	1	0
R2INDX	PE161036	2	45	12	1
R2INDX	PE161036	3	7	6	1
R2INDX	PE161036	4	44	11	1
R2INDX	PE161037	1	44	9	1
R2INDX	PE161037	2	7	9	1
R2INDX	PE161037	3	45	9	1
R2INDX	PE161038	1	5	2	0
R2INDX	PE161038	2	7	2	0
R2INDX	PE161039	1	45	6	1
R2INDX	PE161039	2	6	1	1
R2INDX	PE161039	3	44	7	1
R2INDX	PE161040	1	1	5	0
R2INDX	PE161040	2	2	1	0
R2INDX	PE161040	3	44	12	1
R2INDX	PE161040	4	5	1	0
R2INDX	PE161041	1	1	6	0
R2INDX	PE161041	2	2	6	0
R2INDX	PE161041	3	44	12	1
R2INDX	PE161041	4	7	1	2
R2INDX	PE161042	1	1	5	0
R2INDX	PE161042	2	2	1	0
R2INDX	PE161042	3	45	1	1
R2INDX	PE161043	1	6	12	1
R2INDX	PE161043	2	1	5	0
R2INDX	PE161043	3	45	10	1
R2INDX	PE161043	4	12	10	1
R2INDX	PE161043	5	7	12	0
R2INDX	PE161044	1	44	10	1
R2INDX	PE161044	2	20	1	1
R2INDX	PE161045	1	44	1	1
R2INDX	PE161045	2	23	1	1
R2INDX	PE161046	1	44	6	1
R2INDX	PE161046	2	8	1	0
R2INDX	PE161047	1	5	1	1
R2INDX	PE161047	2	44	6	1
R2INDX	PE161047	3	20	1	1
R2INDX	PE161048	1	1	3	1
R2INDX	PE161048	2	2	1	1
R2INDX	PE161048	3	18	1	1
R2INDX	PE161048	4	44	9	1
R2INDX	PE161049	1	1	5	0
R2INDX	PE161049	2	2	1	0
R2INDX	PE161049	3	44	11	1
R2INDX	PE161049	4	12	1	1
R2INDX	PE161050	1	1	5	0
R2INDX	PE161050	2	2	1	0
R2INDX	PE161050	3	17	1	1
R2INDX	PE161050	4	18	1	1
R2INDX	PE161051	1	1	12	0
R2INDX	PE161051	2	2	12	0
R2INDX	PE161051	3	44	11	1
R2INDX	PE161052	1	2	1	0
R2INDX	PE161052	2	1	5	0
R2INDX	PE161052	3	44	9	1
R2INDX	PE161053	1	44	6	1
R2INDX	PE161054	1	6	12	1
R2INDX	PE161054	2	5	12	0
R2INDX	PE161054	3	1	5	0
R2INDX	PE161054	4	5	6	1
R2INDX	PE161054	5	7	12	0
R2INDX	PE161054	6	44	6	1
R2INDX	PE161055	1	1	5	1
R2INDX	PE161055	2	46	5	1
R2INDX	PE161055	3	2	10	1
R2INDX	PE161055	4	45	9	1
R2INDX	PE161056	1	1	5	0
R2INDX	PE161056	2	2	1	1
R2INDX	PE161056	3	45	11	1
R2INDX	PE161056	4	12	1	0
R2INDX	PE161057	1	44	11	1
R2INDX	PE161057	2	7	1	2
R2INDX	PE161058	1	6	12	1
R2INDX	PE161058	2	1	5	0
R2INDX	PE161058	3	45	10	1
R2INDX	PE161059	1	1	4	1
R2INDX	PE161059	2	2	1	1
R2INDX	PE161059	3	45	8	1
R2INDX	PE161059	4	7	12	2
R2INDX	PE161060	1	2	1	0
R2INDX	PE161060	2	1	1	0
R2INDX	PE161060	3	18	3	0
R2INDX	PE161060	4	45	1	1
R2INDX	PE161061	1	8	1	0
R2INDX	PE161061	2	7	12	1
R2INDX	PE161061	3	6	12	0
R2INDX	PE161062	1	1	5	0
R2INDX	PE161062	2	2	1	0
R2INDX	PE161062	3	45	1	1
R2INDX	PE161062	4	3	1	1
R2INDX	PE161063	1	1	6	1
R2INDX	PE161063	2	46	11	1
R2INDX	PE161063	3	2	1	1
R2INDX	PE161063	4	17	6	1
R2INDX	PE161064	1	6	12	0
R2INDX	PE161064	2	1	5	0
R2INDX	PE161064	3	6	12	0
R2INDX	PE161064	4	7	12	1
R2INDX	PE161064	5	2	12	0
R2INDX	PE161064	6	44	8	1
R2INDX	PE161065	1	44	10	1
R2INDX	PE161065	2	6	1	1
R2INDX	PE161065	3	45	10	1
R2INDX	PE161066	1	1	4	1
R2INDX	PE161066	2	2	1	1
R2INDX	PE161066	3	5	1	2
R2INDX	PE161066	4	12	6	1
R2INDX	PE161066	5	44	9	1
R2INDX	PE161067	1	1	10	1
R2INDX	PE161067	2	46	11	1
R2INDX	PE161067	3	45	11	1
R2INDX	PE161067	4	2	1	1
R2INDX	PE161067	5	17	6	1
R2INDX	PE161068	1	48	1	0
R2INDX	PE161068	2	2	1	1
R2INDX	PE161068	3	44	11	1
R2INDX	PE161068	4	23	1	0
R2INDX	PE161069	1	44	6	1
R2INDX	PE161069	2	6	6	1
R2INDX	PE161069	3	5	1	1
R2INDX	PE161070	1	17	1	1
R2INDX	PE161070	2	18	1	0
R2INDX	PE161071	1	1	5	0
R2INDX	PE161071	2	18	6	0
R2INDX	PE161071	3	5	1	1
R2INDX	PE161072	1	1	4	1
R2INDX	PE161072	2	44	3	1
R2INDX	PE161072	3	7	1	1
R2INDX	PE161072	4	45	11	1
R2INDX	PE161073	1	7	1	1
R2INDX	PE161073	2	5	1	1
R2INDX	PE161073	3	44	11	1
R2INDX	PE161074	1	1	5	0
R2INDX	PE161074	2	2	1	0
R2INDX	PE161074	3	44	12	1
R2INDX	PE161074	4	6	1	1
R2INDX	PE161074	5	45	11	1
