CHILDCODE	EDCHSTR4	ATSCR4	GRDER4	TYSCR4	SMESCHR4	DEPTR4
131021	13	1	6	4	1	 
131022	9	1	4	1	1	 
131022	10	1	5	1	1	 
131022	11	1	6	1	0	12
131022	12	1	7	1	1	 
131022	13	1	8	1	1	 
131023	9	1	2	4	1	 
131023	10	1	3	4	1	 
131023	11	1	4	4	1	 
131023	12	1	5	4	1	 
131023	13	1	6	4	1	 
131024	9	1	3	4	1	 
131024	10	1	4	4	1	 
131024	11	1	5	4	1	 
131024	12	1	6	4	1	 
131024	13	1	7	4	0	15
131025	9	1	3	1	1	 
131025	10	1	4	1	0	15
131025	11	1	5	1	1	 
131025	12	1	6	1	1	 
131025	13	1	7	1	1	 
131026	9	1	2	4	1	 
131026	10	1	3	4	1	 
131026	11	1	4	4	1	 
131026	12	1	5	4	1	 
131026	13	1	6	4	0	8
131028	9	1	3	3	0	15
131028	10	1	4	1	0	15
131028	11	1	5	1	1	 
131028	12	1	6	1	1	 
131028	13	1	7	4	0	15
131029	9	1	3	4	0	12
131029	10	1	4	4	0	11
131029	11	1	5	4	0	15
131029	12	1	6	4	1	 
131029	13	1	7	4	0	15
131030	9	1	3	4	1	 
131030	10	1	4	4	1	 
131030	11	1	5	4	1	 
131030	12	1	6	4	1	 
131030	13	1	7	4	0	15
131031	9	1	3	1	1	 
131031	10	1	4	1	1	 
131031	11	1	5	1	1	 
131031	12	1	6	1	1	 
131031	13	1	7	1	1	 
131032	9	1	2	4	1	 
131032	10	1	3	4	1	 
131032	11	1	4	4	1	 
131032	12	1	5	4	1	 
131032	13	1	6	4	1	 
131035	9	1	2	1	0	15
131035	10	1	3	1	1	 
131035	11	1	4	1	1	 
131035	12	1	5	1	1	 
131035	13	1	6	1	1	 
131038	9	1	3	1	0	15
131038	10	1	4	1	1	 
131038	11	1	5	1	1	 
131038	12	1	6	1	1	 
131038	13	1	7	1	0	15
131039	9	1	2	4	1	 
131039	10	1	3	4	1	 
131039	11	1	4	4	1	 
131039	12	1	5	4	1	 
131039	13	1	6	4	1	 
131040	9	1	3	1	1	 
131040	10	1	4	1	1	 
131040	11	1	5	4	0	15
131040	12	1	6	4	1	 
131040	13	1	7	1	0	15
131041	9	1	2	4	1	 
131041	10	1	3	4	1	 
131041	11	1	4	4	1	 
131041	12	1	5	4	1	 
131041	13	1	6	4	1	 
131042	9	1	2	1	1	 
131042	10	1	3	1	1	 
131042	11	1	4	1	1	 
131042	12	1	5	4	0	15
131042	13	1	6	4	1	 
131044	9	1	2	4	1	 
131044	10	1	3	4	1	 
131044	11	1	4	4	0	15
131044	12	1	5	4	1	 
131044	13	1	6	4	1	 
131045	9	1	3	1	1	 
131045	10	1	4	1	1	 
131045	11	1	5	1	1	 
131045	12	1	6	1	1	 
131045	13	1	7	1	1	 
131046	9	1	2	1	0	15
131046	10	1	2	1	1	 
131046	11	1	3	4	1	 
131046	12	1	4	4	1	 
131046	13	1	5	4	1	 
131048	9	1	3	1	1	 
131048	10	1	4	4	0	15
131048	11	1	5	4	1	 
131048	12	1	6	4	1	 
131048	13	1	7	4	1	 
131049	9	1	3	4	1	 
131049	10	1	4	4	1	 
131049	11	1	5	4	1	 
131049	12	1	6	4	1	 
131049	13	1	7	4	1	 
131050	9	1	3	1	0	15
131050	10	1	4	1	1	 
131050	11	1	5	1	0	15
131050	12	1	6	1	1	 
131050	13	1	7	1	0	15
131051	9	1	3	1	1	 
131051	10	1	4	1	1	 
131051	11	1	5	1	1	 
131051	12	1	6	4	0	15
131051	13	1	7	4	1	 
131052	9	1	2	4	1	 
131052	10	1	3	4	1	 
131052	11	1	4	4	1	 
131052	12	1	5	4	1	 
131052	13	1	6	4	1	 
131054	9	1	4	4	1	 
131054	10	1	5	4	1	 
131054	11	1	6	4	1	 
131054	12	1	7	4	0	15
131054	13	1	8	4	1	 
131055	9	1	3	4	1	 
131055	10	1	4	4	1	 
131055	11	1	5	4	1	 
131055	12	1	5	4	1	 
131055	13	1	5	4	1	 
131056	9	1	3	1	1	 
131056	10	1	4	1	1	 
131056	11	1	5	1	1	 
131056	12	1	6	1	1	 
131056	13	1	7	1	1	 
131058	9	1	2	4	1	 
131058	10	1	3	4	1	 
131058	11	1	4	4	1	 
131058	12	1	5	4	1	 
131058	13	1	6	4	1	 
131060	9	1	3	1	1	 
131060	10	1	4	1	1	 
131060	11	1	5	1	1	 
131060	12	1	6	1	1	 
131060	13	1	7	1	1	 
131061	9	1	2	1	0	15
131061	10	1	3	1	1	 
131061	11	1	4	1	1	 
131061	12	1	5	1	1	 
131061	13	1	6	1	1	 
131063	9	0	 	 	 	 
131063	10	0	 	 	 	 
131063	11	0	 	 	 	 
131063	12	0	 	 	 	 
131063	13	0	 	 	 	 
131064	9	1	3	1	0	15
131064	10	1	4	1	1	 
131064	11	1	5	1	0	15
131064	12	1	6	1	1	 
131064	13	1	7	1	1	 
131065	9	1	4	1	1	 
131065	10	1	5	1	1	 
131065	11	1	6	1	1	 
131065	12	1	7	1	0	15
131065	13	1	8	1	1	 
131066	9	1	3	1	0	15
131066	10	1	4	1	1	 
131066	11	1	5	1	1	 
131066	12	1	5	1	0	15
131066	13	1	6	4	1	 
131067	9	1	3	4	1	 
131067	10	1	4	4	0	15
131067	11	1	5	4	1	 
131067	12	1	6	4	1	 
131067	13	1	7	4	0	15
131068	9	1	3	4	1	 
131068	10	1	4	4	1	 
131068	11	1	5	4	1	 
131068	12	1	6	4	1	 
131068	13	1	7	4	0	15
131069	9	1	3	4	1	 
131069	10	1	4	4	1	 
131069	11	1	5	4	1	 
131069	12	1	6	1	0	15
131069	13	1	7	1	1	 
131070	9	1	3	4	1	 
131070	10	1	4	4	1	 
131070	11	1	5	4	1	 
131070	12	1	6	4	1	 
131070	13	1	7	1	0	15
131071	9	1	3	4	1	 
131071	10	1	4	4	1	 
131071	11	1	5	4	1	 
131071	12	1	6	4	1	 
131071	13	1	7	4	1	 
131072	9	1	3	4	0	15
131072	10	1	4	4	1	 
131072	11	1	5	4	1	 
131072	12	1	6	4	1	 
131072	13	1	7	7	0	15
131073	9	1	3	1	1	 
131073	10	1	4	1	0	15
131073	11	1	5	1	1	 
131073	12	1	6	1	1	 
131073	13	1	7	1	1	 
131074	9	1	3	4	1	 
131074	10	1	4	4	1	 
131074	11	1	5	4	1	 
131074	12	1	6	4	1	 
131074	13	1	7	4	1	 
131075	9	1	3	4	1	 
131075	10	1	4	4	1	 
131075	11	1	5	4	1	 
131075	12	1	6	4	1	 
131075	13	1	7	4	1	 
131076	9	1	2	4	1	 
131076	10	1	3	4	1	 
131076	11	1	4	4	1	 
131076	12	1	5	4	1	 
131076	13	1	6	4	1	 
131079	9	1	2	1	1	 
131079	10	1	3	1	1	 
131079	11	1	4	1	1	 
131079	12	1	5	1	1	 
131079	13	1	6	1	1	 
131080	9	1	2	4	1	 
131080	10	1	3	4	1	 
131080	11	1	4	4	1	 
131080	12	1	5	4	1	 
131080	13	1	6	4	1	 
131081	9	1	3	4	1	 
131081	10	1	4	4	1	 
131081	11	1	5	4	1	 
131081	12	1	6	4	1	 
131081	13	1	7	4	1	 
131082	9	1	3	4	1	 
131082	10	1	4	4	1	 
131082	11	1	5	4	1	 
131082	12	1	6	4	1	 
131082	13	1	7	4	0	15
131083	9	1	2	4	1	 
131083	10	1	3	4	1	 
131083	11	1	4	4	1	 
131083	12	1	5	4	1	 
131083	13	1	6	4	1	 
131084	9	1	3	1	0	15
131084	10	1	4	1	1	 
131084	11	1	5	1	1	 
131084	12	1	6	1	1	 
131084	13	1	7	1	1	 
131085	9	1	3	1	1	 
131085	10	1	4	1	1	 
131085	11	1	5	1	1	 
131085	12	1	6	1	1	 
131085	13	1	7	4	1	 
131086	9	1	2	7	1	 
131086	10	1	3	7	1	 
131086	11	1	4	7	1	 
131086	12	1	5	7	1	 
131086	13	1	6	7	1	 
131087	9	1	2	1	1	 
131087	10	1	3	1	1	 
131087	11	1	4	1	1	 
131087	12	1	5	1	1	 
131087	13	1	6	1	1	 
131088	9	1	2	4	1	 
131088	10	1	3	4	1	 
131088	11	1	4	4	1	 
131088	12	1	5	4	1	 
131088	13	1	5	4	1	 
131089	9	1	3	1	1	 
131089	10	1	4	1	1	 
131089	11	1	5	1	1	 
131089	12	1	6	1	1	 
131089	13	1	7	1	1	 
131090	9	1	3	4	1	 
131090	10	1	4	4	1	 
131090	11	1	5	4	1	 
131090	12	1	6	4	1	 
131090	13	1	7	4	0	15
131091	9	 	 	 	 	 
131091	10	 	 	 	 	 
131091	11	 	 	 	 	 
131091	12	 	 	 	 	 
131091	13	 	 	 	 	 
131092	9	1	4	7	0	15
131092	10	1	5	7	1	 
131092	11	1	6	7	1	 
131092	12	1	7	7	1	 
131092	13	1	8	7	1	 
131093	9	1	2	4	1	 
131093	10	1	3	4	1	 
131093	11	1	4	4	1	 
131093	12	1	5	4	1	 
131093	13	1	6	4	1	 
131094	9	1	2	7	1	 
131094	10	1	3	7	1	 
131094	11	1	4	7	1	 
131094	12	1	5	7	1	 
131094	13	1	6	7	1	 
131095	9	1	2	4	1	 
131095	10	1	3	4	1	 
131095	11	1	4	4	1	 
131095	12	1	5	4	1	 
131095	13	1	6	4	1	 
131097	9	1	4	1	1	 
131097	10	1	5	1	1	 
131097	11	1	6	1	1	 
131097	12	1	7	1	1	 
131097	13	1	8	4	0	15
131098	9	1	3	7	1	 
131098	10	1	4	7	1	 
131098	11	1	5	7	1	 
131098	12	1	6	4	0	15
131098	13	1	7	4	1	 
131099	9	1	2	4	1	 
131099	10	1	3	4	1	 
131099	11	1	4	4	1	 
131099	12	1	5	4	1	 
131099	13	1	6	4	1	 
131100	9	1	2	1	1	 
131100	10	1	3	1	0	15
131100	11	1	4	1	1	 
131100	12	1	5	4	0	15
131100	13	1	6	4	1	 
131101	9	0	 	 	 	 
131101	10	1	2	4	1	 
131101	11	1	3	4	1	 
131101	12	1	4	4	1	 
131101	13	1	5	4	1	 
131102	9	1	3	4	1	 
131102	10	1	4	1	1	 
131102	11	1	5	1	1	 
131102	12	1	6	1	1	 
131102	13	1	7	1	0	15
141001	9	1	3	1	0	15
141001	10	1	4	1	1	 
141001	11	1	5	1	1	 
141001	12	1	6	1	1	 
141001	13	1	7	1	0	15
141002	9	1	2	1	0	15
141002	10	1	3	1	1	 
141002	11	1	4	1	1	 
141002	12	1	5	1	1	 
141002	13	1	6	1	0	15
141003	9	1	2	1	1	 
141003	10	1	3	1	1	 
141003	11	1	4	4	0	15
141003	12	1	5	4	0	12
141003	13	1	6	1	0	15
141005	9	1	3	1	1	 
141005	10	1	4	1	1	 
141005	11	1	5	1	1	 
141005	12	1	6	1	1	 
141005	13	1	7	1	1	 
141006	9	1	2	4	1	 
141006	10	1	3	4	1	 
141006	11	1	4	4	1	 
141006	12	1	5	4	1	 
141006	13	1	6	4	1	 
141008	9	1	2	1	1	 
141008	10	1	3	1	1	 
141008	11	1	4	1	1	 
141008	12	1	5	1	1	 
141008	13	1	6	1	0	15
141009	9	1	2	4	1	 
141009	10	1	3	4	1	 
141009	11	1	4	4	0	15
141009	12	1	5	4	1	 
141009	13	1	6	4	1	 
141010	9	1	3	4	0	15
141010	10	1	4	1	1	 
141010	11	1	5	3	0	15
141010	12	1	6	4	1	 
141010	13	1	7	1	0	15
141011	9	1	3	4	1	 
141011	10	1	4	4	1	 
141011	11	1	5	4	1	 
141011	12	1	6	4	1	 
141011	13	1	7	1	0	15
141013	9	1	3	4	1	 
141013	10	1	4	4	1	 
141013	11	1	5	4	1	 
141013	12	1	6	4	1	 
141013	13	1	7	1	0	15
141015	9	1	2	1	1	 
141015	10	1	3	1	1	 
141015	11	1	4	1	1	 
141015	12	1	5	1	1	 
141015	13	1	6	1	0	15
141016	9	1	2	4	1	 
141016	10	1	3	4	1	 
141016	11	1	4	4	1	 
141016	12	1	5	4	1	 
141016	13	1	6	4	1	 
141017	9	1	2	1	1	 
141017	10	1	3	1	1	 
141017	11	1	4	4	0	15
141017	12	1	5	4	1	 
141017	13	1	6	4	1	 
141018	9	1	2	4	1	 
141018	10	1	3	4	1	 
141018	11	1	4	4	1	 
141018	12	1	5	4	1	 
141018	13	1	6	4	1	 
141019	9	1	3	4	1	 
141019	10	1	4	4	1	 
141019	11	1	5	4	1	 
141019	12	1	6	4	1	 
141019	13	1	7	4	1	 
141020	9	1	2	4	1	 
141020	10	1	3	4	1	 
141020	11	1	4	4	1	 
141020	12	1	5	4	1	 
141020	13	1	6	4	1	 
141022	9	1	2	1	1	 
141022	10	1	3	1	1	 
141022	11	1	4	1	1	 
141022	12	1	5	1	1	 
141022	13	1	6	1	1	 
141023	9	1	2	1	1	 
141023	10	1	3	1	1	 
141023	11	1	4	1	1	 
141023	12	1	5	1	1	 
141023	13	1	6	1	1	 
141024	9	1	3	4	1	 
141024	10	1	4	4	1	 
141024	11	1	5	4	1	 
141024	12	1	6	4	1	 
141024	13	1	7	4	0	15
141025	9	1	3	4	1	 
141025	10	1	4	4	1	 
141025	11	1	5	4	0	15
141025	12	1	6	4	1	 
141025	13	1	7	4	1	 
141026	9	1	2	4	1	 
141026	10	1	3	4	1	 
141026	11	1	3	4	1	 
141026	12	1	3	4	1	 
141026	13	1	4	4	1	 
141027	9	1	2	4	1	 
141027	10	1	3	4	1	 
141027	11	1	4	4	1	 
141027	12	1	5	4	1	 
141027	13	1	6	4	1	 
141028	9	1	3	1	1	 
141028	10	1	4	1	1	 
141028	11	1	5	1	0	12
141028	12	1	6	1	1	 
141028	13	1	7	4	0	12
141029	9	1	3	4	1	 
141029	10	1	4	4	0	15
141029	11	1	5	4	1	 
141029	12	1	6	4	1	 
141029	13	1	7	1	0	15
141030	9	1	3	1	0	15
141030	10	1	4	1	0	15
141030	11	1	4	1	1	 
141030	12	1	5	1	1	 
141030	13	1	6	1	1	 
141031	9	1	2	1	1	 
141031	10	1	3	1	0	15
141031	11	1	4	1	1	 
141031	12	1	5	1	1	 
141031	13	1	6	1	0	15
141032	9	1	2	4	0	15
141032	10	1	3	4	1	 
141032	11	1	4	4	1	 
141032	12	1	5	4	1	 
141032	13	1	6	4	1	 
141033	9	1	2	1	0	15
141033	10	1	3	4	0	15
141033	11	1	4	4	1	 
141033	12	1	5	4	1	 
141033	13	1	6	4	1	 
141034	9	1	2	4	1	 
141034	10	1	3	4	1	 
141034	11	1	4	4	1	 
141034	12	1	5	4	1	 
141034	13	1	6	4	1	 
141035	9	1	3	4	1	 
141035	10	1	4	4	1	 
141035	11	1	5	4	1	 
141035	12	1	6	4	1	 
141035	13	1	7	4	1	 
141036	9	1	2	1	1	 
141036	10	1	3	1	1	 
141036	11	1	4	1	1	 
141036	12	1	5	1	1	 
141036	13	1	6	2	1	 
141037	9	1	3	1	1	 
141037	10	1	4	1	1	 
141037	11	1	5	1	1	 
141037	12	1	6	1	1	 
141037	13	1	7	1	1	 
141038	9	1	2	1	1	 
141038	10	1	3	4	0	15
141038	11	1	4	4	1	 
141038	12	1	5	4	1	 
141038	13	1	6	4	1	 
141039	9	1	1	1	0	15
141039	10	1	2	1	1	 
141039	11	1	3	1	1	 
141039	12	1	4	1	1	 
141039	13	1	4	1	1	 
141040	9	1	2	4	1	 
141040	10	1	3	4	1	 
141040	11	1	4	4	0	11
141040	12	1	5	4	1	 
141040	13	1	6	4	1	 
141041	9	1	2	1	1	 
141041	10	1	3	1	1	 
141041	11	1	4	1	1	 
141041	12	1	5	1	1	 
141041	13	1	6	1	1	 
141042	9	1	3	1	1	 
141042	10	1	4	1	1	 
141042	11	1	5	1	1	 
141042	12	1	6	1	1	 
141042	13	1	7	1	0	15
141044	9	1	2	7	1	 
141044	10	1	3	7	1	 
141044	11	1	4	7	1	 
141044	12	1	5	7	1	 
141044	13	1	6	7	1	 
141046	9	1	3	4	1	 
141046	10	1	4	4	1	 
141046	11	1	4	4	1	 
141046	12	1	6	4	1	 
141046	13	1	7	4	1	 
141047	9	1	3	1	0	15
141047	10	1	4	1	1	 
141047	11	1	5	1	1	 
141047	12	1	6	1	1	 
141047	13	1	7	1	1	 
141048	9	1	3	4	0	15
141048	10	1	4	4	1	 
141048	11	1	5	3	1	 
141048	12	1	6	4	1	 
141048	13	1	7	4	0	15
141049	9	1	3	4	1	 
141049	10	1	4	4	1	 
141049	11	1	5	4	1	 
141049	12	1	6	4	1	 
141049	13	1	7	4	1	 
141050	9	1	3	1	1	 
141050	10	1	4	4	0	15
141050	11	1	5	4	1	 
141050	12	1	6	4	1	 
141050	13	1	7	4	1	 
141051	9	1	2	4	1	 
141051	10	1	3	4	1	 
141051	11	1	4	4	1	 
141051	12	1	5	4	1	 
141051	13	1	7	4	1	 
141052	9	1	3	1	1	 
141052	10	1	4	1	1	 
141052	11	1	5	1	1	 
141052	12	1	6	1	1	 
141052	13	1	7	1	1	 
141053	9	1	2	1	1	 
141053	10	1	3	1	1	 
141053	11	1	4	1	1	 
141053	12	1	5	1	1	 
141053	13	1	6	1	1	 
141055	9	1	3	4	1	 
141055	10	1	4	4	1	 
141055	11	0	 	 	 	 
141055	12	1	5	4	1	 
141055	13	1	5	4	1	 
141056	9	1	3	4	1	 
141056	10	1	4	4	1	 
141056	11	1	5	4	1	 
141056	12	1	6	4	1	 
141056	13	1	7	4	1	 
141057	9	1	2	1	0	15
141057	10	1	3	4	0	15
141057	11	1	4	1	0	15
141057	12	1	5	1	1	 
141057	13	1	6	1	1	 
141059	9	1	2	4	1	 
141059	10	1	3	4	1	 
141059	11	1	4	4	1	 
141059	12	1	5	4	1	 
141059	13	1	6	4	1	 
141060	9	1	3	4	0	15
141060	10	1	4	4	1	 
141060	11	1	5	4	1	 
141060	12	1	6	1	0	15
141060	13	1	7	1	1	 
141061	9	1	2	4	0	15
141061	10	1	3	4	1	 
141061	11	1	3	4	1	 
141061	12	1	4	4	1	 
141061	13	1	5	4	1	 
141063	9	1	3	1	1	 
141063	10	1	4	1	1	 
141063	11	1	5	1	1	 
141063	12	1	6	1	1	 
141063	13	1	7	1	1	 
141064	9	1	1	1	1	 
141064	10	1	2	1	1	 
141064	11	1	3	4	0	15
141064	12	1	4	4	1	 
141064	13	1	5	4	1	 
141065	9	1	3	4	1	 
141065	10	1	4	4	1	 
141065	11	1	4	4	1	 
141065	12	1	5	4	1	 
141065	13	1	6	3	0	15
141066	9	1	3	4	1	 
141066	10	1	4	4	1	 
141066	11	1	5	4	0	15
141066	12	1	6	4	1	 
141066	13	1	7	4	1	 
141067	9	1	3	3	1	 
141067	10	1	4	4	1	 
141067	11	1	5	4	1	 
141067	12	1	6	4	1	 
141067	13	1	7	4	0	15
141068	9	1	2	4	1	 
141068	10	1	2	4	1	 
141068	11	1	2	4	1	 
141068	12	0	 	 	 	 
141068	13	1	4	4	0	15
141069	9	1	2	4	1	 
141069	10	1	3	4	1	 
141069	11	1	4	4	1	 
141069	12	1	5	4	1	 
141069	13	1	6	4	1	 
141070	9	 	 	 	 	 
141070	10	 	 	 	 	 
141070	11	 	 	 	 	 
141070	12	 	 	 	 	 
141070	13	 	 	 	 	 
141071	9	1	3	4	1	 
141071	10	1	4	4	1	 
141071	11	1	5	4	1	 
141071	12	1	6	4	1	 
141071	13	1	7	4	0	15
141072	9	1	3	4	1	 
141072	10	1	4	4	1	 
141072	11	1	5	1	0	15
141072	12	1	6	1	1	 
141072	13	1	7	1	0	15
141073	9	1	2	1	1	 
141073	10	1	3	1	1	 
141073	11	1	4	1	1	 
141073	12	1	5	1	1	 
141073	13	1	6	1	1	 
141074	9	1	3	1	1	 
141074	10	1	4	1	1	 
141074	11	1	5	1	1	 
141074	12	1	6	1	1	 
141074	13	1	7	4	0	15
141075	9	1	2	4	1	 
141075	10	1	3	4	1	 
141075	11	1	4	4	1	 
141075	12	1	5	4	0	15
141075	13	1	6	4	1	 
141077	9	1	1	1	0	15
141077	10	1	2	1	1	 
141077	11	1	3	1	1	 
141077	12	1	4	1	1	 
141077	13	1	5	1	0	15
141078	9	1	3	1	0	15
141078	10	1	4	1	0	15
141078	11	1	5	1	1	 
141078	12	1	6	1	1	 
141078	13	1	7	1	1	 
141079	9	1	2	1	0	15
141079	10	1	3	1	1	 
141079	11	1	4	1	1	 
141079	12	1	5	1	0	15
141079	13	1	6	1	1	 
141080	9	1	3	4	1	 
141080	10	1	4	4	0	15
141080	11	1	5	4	1	 
141080	12	1	6	4	1	 
141080	13	1	7	4	0	15
141081	9	1	3	1	1	 
141081	10	1	4	1	1	 
141081	11	1	5	1	1	 
141081	12	1	6	1	0	15
141081	13	1	7	1	0	15
141082	9	1	3	1	1	 
141082	10	1	4	1	1	 
141082	11	1	5	1	1	 
141082	12	1	6	1	1	 
141082	13	1	7	1	1	 
141083	9	1	3	4	1	 
141083	10	1	4	4	1	 
141083	11	1	5	4	1	 
141083	12	1	5	4	0	15
141083	13	1	6	4	1	 
141084	9	1	2	4	1	 
141084	10	1	3	4	1	 
141084	11	1	4	4	1	 
141084	12	1	5	4	1	 
141084	13	1	6	4	1	 
141085	9	1	3	1	1	 
141085	10	1	4	1	1	 
141085	11	1	5	1	1	 
141085	12	1	6	1	1	 
141085	13	1	7	1	1	 
141086	9	1	2	4	1	 
141086	10	1	3	4	1	 
141086	11	1	4	4	1	 
141086	12	1	5	4	1	 
141086	13	1	6	4	1	 
141087	9	1	3	1	0	15
141087	10	1	4	1	1	 
141087	11	1	5	1	1	 
141087	12	1	6	1	1	 
141087	13	1	7	1	1	 
141088	9	1	3	4	1	 
141088	10	1	4	4	1	 
141088	11	1	5	4	1	 
141088	12	1	6	4	1	 
141088	13	1	7	4	0	15
141089	9	1	2	4	1	 
141089	10	1	3	4	1	 
141089	11	1	4	4	1	 
141089	12	1	5	4	1	 
141089	13	1	6	4	1	 
141090	9	1	3	4	1	 
141090	10	1	4	4	1	 
141090	11	1	5	4	1	 
141090	12	1	6	4	1	 
141090	13	1	7	4	0	15
141091	9	1	2	1	1	 
141091	10	1	3	1	1	 
141091	11	1	4	1	0	15
141091	12	1	5	1	1	 
141091	13	1	6	1	0	15
141092	9	1	2	1	0	15
141092	10	1	3	1	1	 
141092	11	1	4	1	1	 
141092	12	1	5	1	1	 
141092	13	1	6	1	1	 
141093	9	1	2	1	1	 
141093	10	1	3	1	1	 
141093	11	1	4	1	1	 
141093	12	1	5	1	1	 
141093	13	1	6	1	1	 
141094	9	1	2	4	1	 
141094	10	1	3	4	1	 
141094	11	1	4	4	1	 
141094	12	1	5	4	1	 
141094	13	1	6	4	1	 
141095	9	1	2	1	1	 
141095	10	1	3	1	0	15
141095	11	1	4	1	1	 
141095	12	1	4	1	1	 
141095	13	1	6	1	1	 
141097	9	1	2	1	1	 
141097	10	1	3	4	1	 
141097	11	1	4	1	1	 
141097	12	1	5	1	1	 
141097	13	1	6	1	1	 
141098	9	1	3	1	1	 
141098	10	1	4	1	1	 
141098	11	1	5	1	1	 
141098	12	1	6	1	1	 
141098	13	1	7	1	0	15
141099	9	1	2	1	1	 
141099	10	1	3	1	1	 
141099	11	1	4	1	1	 
141099	12	1	5	1	1	 
141099	13	1	6	1	1	 
141100	9	1	2	1	1	 
141100	10	1	3	1	1	 
141100	11	1	4	1	1	 
141100	12	1	5	1	0	15
141100	13	1	6	1	1	 
141101	9	1	3	1	1	 
141101	10	1	4	1	1	 
141101	11	1	5	1	1	 
141101	12	1	6	1	1	 
141101	13	1	7	1	1	 
141102	9	1	3	1	0	15
141102	10	1	4	1	1	 
141102	11	1	5	1	1	 
141102	12	1	6	1	1	 
141102	13	1	7	4	0	15
141103	9	1	3	1	1	 
141103	10	1	4	1	1	 
141103	11	1	5	1	1	 
141103	12	1	6	1	1	 
141103	13	1	7	4	0	15
141104	9	1	2	4	1	 
141104	10	1	3	4	1	 
141104	11	1	4	4	1	 
141104	12	1	5	4	1	 
141104	13	1	6	4	1	 
151001	9	1	3	4	1	 
151001	10	1	4	4	1	 
151001	11	1	5	4	1	 
151001	12	1	5	1	0	12
151001	13	1	6	1	1	 
151002	9	1	2	4	1	 
151002	10	1	3	4	1	 
151002	11	1	4	4	1	 
151002	12	1	5	4	1	 
151002	13	1	6	4	1	 
151003	9	1	3	4	1	 
151003	10	1	4	4	1	 
151003	11	1	5	4	1	 
151003	12	1	6	4	1	 
151003	13	1	7	4	0	12
151004	9	1	2	4	1	 
151004	10	1	3	4	1	 
151004	11	1	4	4	1	 
151004	12	1	5	4	1	 
151004	13	1	6	4	1	 
151005	9	0	 	 	 	 
151005	10	1	1	4	1	 
151005	11	1	2	4	1	 
151005	12	1	3	4	1	 
151005	13	1	4	4	1	 
151006	9	1	2	4	1	 
151006	10	1	3	4	1	 
151006	11	1	4	4	1	 
151006	12	1	5	4	1	 
151006	13	1	6	4	1	 
151009	9	1	3	7	1	 
151009	10	1	4	7	1	 
151009	11	1	5	7	1	 
151009	12	1	6	7	1	 
151009	13	1	7	7	1	 
151010	9	1	3	4	1	 
151010	10	1	4	4	1	 
151010	11	1	5	4	1	 
151010	12	1	6	4	1	 
151010	13	1	7	4	0	12
151011	9	1	2	4	1	 
151011	10	1	3	4	1	 
151011	11	1	4	4	1	 
151011	12	1	5	4	1	 
151011	13	1	6	4	1	 
151013	9	1	2	1	0	22
151013	10	1	3	1	0	10
151013	11	1	4	1	1	 
151013	12	1	5	1	1	 
151013	13	1	6	1	1	 
151014	9	1	2	4	1	 
151014	10	1	3	4	1	 
151014	11	1	4	4	1	 
151014	12	1	5	4	1	 
151014	13	1	6	4	1	 
151015	9	1	2	4	1	 
151015	10	1	3	4	1	 
151015	11	1	4	4	1	 
151015	12	1	4	4	1	 
151015	13	1	5	4	1	 
151016	9	1	3	4	1	 
151016	10	1	4	4	1	 
151016	11	1	5	4	1	 
151016	12	1	6	4	1	 
151016	13	1	7	4	0	12
151017	9	1	2	4	0	12
151017	10	1	3	4	0	10
151017	11	1	4	4	1	 
151017	12	1	5	4	0	12
151017	13	1	6	4	1	 
151019	9	1	2	4	1	 
151019	10	1	3	4	1	 
151019	11	1	4	4	1	 
151019	12	1	5	4	1	 
151019	13	1	6	4	1	 
151020	9	1	2	4	1	 
151020	10	1	3	4	1	 
151020	11	1	4	4	0	15
151020	12	1	5	4	1	 
151020	13	1	6	4	1	 
151021	9	1	2	1	1	 
151021	10	1	3	1	1	 
151021	11	1	4	1	0	10
151021	12	1	5	1	0	12
151021	13	1	6	1	1	 
151022	9	1	2	4	1	 
151022	10	1	3	4	1	 
151022	11	1	4	4	1	 
151022	12	1	5	4	1	 
151022	13	1	6	4	1	 
151023	9	1	2	4	1	 
151023	10	1	3	4	1	 
151023	11	1	4	4	1	 
151023	12	1	5	4	1	 
151023	13	1	6	4	1	 
151024	9	1	2	4	1	 
151024	10	1	3	4	1	 
151024	11	1	4	4	1	 
151024	12	1	5	4	1	 
151024	13	1	5	4	1	 
151025	9	1	2	4	0	25
151025	10	1	3	4	1	 
151025	11	1	4	4	0	25
151025	12	1	5	2	0	25
151025	13	1	6	2	1	 
151026	9	1	2	4	1	 
151026	10	1	3	4	1	 
151026	11	1	4	4	1	 
151026	12	1	5	4	1	 
151026	13	1	6	4	1	 
151027	9	1	2	4	1	 
151027	10	1	3	4	1	 
151027	11	1	4	4	1	 
151027	12	1	5	4	1	 
151027	13	1	6	4	1	 
151028	9	0	 	 	 	 
151028	10	1	1	4	0	12
151028	11	1	2	4	1	 
151028	12	1	3	4	1	 
151028	13	1	4	4	1	 
151029	9	1	3	4	1	 
151029	10	1	4	4	1	 
151029	11	1	5	4	1	 
151029	12	1	6	4	1	 
151029	13	1	7	4	0	12
151030	9	1	3	4	1	 
151030	10	1	4	4	1	 
151030	11	1	5	4	1	 
151030	12	1	6	4	1	 
151030	13	1	7	4	0	12
151031	9	1	2	4	1	 
151031	10	1	3	4	1	 
151031	11	1	4	4	1	 
