CHILDCODE	EDCHSTR4	ATSCR4	GRDER4	SAMESCR4	TYSCR4	PROVR4	SITER4	SCHNMER4
190009	8	1	2	1	3	5	19	17
190009	9	1	3	1	3	5	19	17
190009	10	1	4	1	3	5	19	17
190009	11	1	5	1	3	5	19	17
190009	12	1	6	0	3	5	19	112
190010	5	1	50	1	1	5	19	1020
190010	6	1	50	1	1	5	19	1020
190010	7	1	1	0	3	5	19	17
190010	8	1	2	1	3	5	19	17
190010	9	1	3	1	3	5	19	17
190010	10	1	4	1	3	5	19	17
190010	11	1	5	1	3	5	19	17
190010	12	1	6	0	3	5	19	112
190011	5	1	50	1	3	5	19	1022
190011	6	1	50	1	3	5	19	1022
190011	7	1	1	0	3	5	19	15
190011	8	1	2	1	3	5	19	15
190011	9	1	3	1	3	5	19	15
190011	10	1	4	1	3	5	19	15
190011	11	1	5	1	3	5	19	15
190011	12	1	6	0	3	5	19	112
190012	5	0	 	 	 	 	 	 
190012	6	0	 	 	 	 	 	 
190012	7	1	50	0	3	5	19	1022
190012	8	1	1	0	3	5	19	15
190012	9	1	2	1	3	5	19	15
190012	10	1	3	1	3	5	19	15
190012	11	1	4	1	3	5	19	15
190012	12	1	5	1	3	5	19	15
190013	5	1	50	1	3	5	19	1020
190013	6	1	50	1	3	5	19	1020
190013	7	1	1	0	3	5	19	17
190013	8	1	2	1	3	5	19	17
190013	9	1	3	1	3	5	19	17
190013	10	1	4	1	3	5	19	17
190013	11	1	5	1	3	5	19	17
190013	12	1	6	0	3	5	19	113
190014	5	1	50	1	3	5	19	1020
190014	6	1	50	1	3	5	19	1020
190014	7	1	1	0	3	5	19	17
190014	8	1	2	1	3	5	19	17
190014	9	1	3	1	3	5	19	17
190014	10	1	4	1	3	5	19	17
190014	11	1	5	1	3	5	19	17
190014	12	1	6	0	3	5	19	112
190015	5	0	 	 	 	 	 	 
190015	6	1	50	0	1	5	19	1024
190015	7	1	1	0	3	5	19	15
190015	8	1	2	1	3	5	19	15
190015	9	1	3	1	3	5	19	15
190015	10	1	4	1	3	5	19	15
190015	11	1	5	1	3	5	19	15
190015	12	1	6	0	3	5	19	112
190016	5	1	50	1	3	5	19	1022
190016	6	1	50	1	3	5	19	1022
190016	7	1	1	0	3	5	19	15
190016	8	1	2	1	3	5	19	15
190016	9	1	3	1	3	5	19	15
190016	10	1	4	1	3	5	19	15
190016	11	1	5	1	3	5	19	15
190016	12	1	6	0	3	5	19	112
190017	5	1	50	0	1	5	19	1022
190017	6	1	50	1	1	5	19	1022
190017	7	1	1	0	3	5	19	17
190017	8	1	1	1	3	5	19	17
190017	9	1	2	1	3	5	19	17
190017	10	1	3	1	3	5	19	17
190017	11	1	4	1	3	5	19	17
190017	12	1	5	1	3	5	19	17
190018	5	1	50	0	3	5	19	1020
190018	6	1	50	1	3	5	19	1020
190018	7	1	1	0	3	5	19	15
190018	8	1	2	1	3	5	19	15
190018	9	1	3	1	3	5	19	15
190018	10	1	4	1	3	5	19	15
190018	11	1	5	1	3	5	19	15
190018	12	1	6	0	3	5	19	112
190019	5	1	50	1	1	5	19	1022
190019	6	1	50	1	1	5	19	1022
190019	7	1	1	0	3	5	19	15
190019	8	1	2	1	3	5	19	15
190019	9	1	3	1	3	5	19	15
190019	10	1	4	1	3	5	19	15
190019	11	1	5	1	3	5	19	15
190019	12	1	6	0	3	5	19	112
190020	5	1	50	1	3	5	19	15
190020	6	1	50	1	3	5	19	15
190020	7	1	1	0	3	5	19	15
190020	8	1	2	1	3	5	19	15
190020	9	1	3	1	3	5	19	15
190020	10	1	4	1	3	5	19	15
190020	11	1	5	1	3	5	19	15
190020	12	1	6	0	3	5	19	112
190021	5	1	50	1	3	5	19	1020
190021	6	1	50	1	3	5	19	1020
190021	7	1	1	0	3	5	19	15
190021	8	1	2	1	3	5	19	15
190021	9	1	3	1	3	5	19	15
190021	10	1	4	1	3	5	19	15
190021	11	1	5	1	3	5	19	15
190021	12	1	6	0	3	5	19	112
190022	5	1	50	1	7	5	19	1022
190022	6	1	50	1	7	5	19	1022
190022	7	1	1	0	3	5	19	15
190022	8	1	2	1	3	5	19	15
190022	9	1	3	1	3	5	19	15
190022	10	1	4	1	3	5	19	15
190022	11	1	5	1	3	5	19	15
190022	12	1	6	0	3	5	19	112
190023	5	1	50	1	1	5	19	1024
190023	6	1	50	1	1	5	19	1024
190023	7	1	1	0	3	5	19	15
190023	8	1	2	1	3	5	19	15
190023	9	1	3	1	3	5	19	15
190023	10	1	4	1	3	5	19	15
190023	11	1	5	1	3	5	19	15
190023	12	1	6	0	3	5	19	112
190024	5	0	 	 	 	 	 	 
190024	6	0	 	 	 	 	 	 
190024	7	0	 	 	 	 	 	 
190024	8	1	1	0	3	5	19	17
190024	9	1	2	1	3	5	19	17
190024	10	1	3	1	3	5	19	17
190024	11	1	4	1	3	5	19	17
190024	12	1	5	1	3	5	19	17
190025	5	1	50	0	1	5	19	1022
190025	6	1	50	1	1	5	19	1022
190025	7	1	50	1	1	5	19	1022
190025	8	1	1	0	3	5	19	15
190025	9	1	2	1	3	5	19	15
190025	10	1	3	1	3	5	19	15
190025	11	1	4	1	3	5	19	15
190025	12	1	5	1	3	5	19	15
190026	5	1	50	0	3	5	19	1012
190026	6	1	50	1	3	5	19	1012
190026	7	1	1	0	3	5	19	18
190026	8	1	2	1	3	5	19	18
190026	9	1	3	1	3	5	19	18
190026	10	1	4	1	3	5	19	18
190026	11	1	5	1	3	5	19	18
190026	12	1	6	0	3	5	19	113
190027	5	1	50	1	1	5	19	1011
190027	6	1	50	1	1	5	19	1011
190027	7	1	1	0	3	5	19	18
190027	8	1	2	1	3	5	19	18
190027	9	1	3	1	3	5	19	18
190027	10	1	4	1	3	5	19	18
190027	11	1	5	1	3	5	19	18
190027	12	1	6	0	3	5	19	113
190028	5	1	50	1	5	5	19	1019
190028	6	1	50	1	5	5	19	1019
190028	7	1	1	0	3	5	19	18
190028	8	1	2	1	3	5	19	18
190028	9	1	3	1	3	5	19	18
190028	10	1	4	1	3	5	19	18
190028	11	1	5	1	3	5	19	18
190028	12	1	6	0	3	5	19	113
190029	5	1	50	1	3	5	19	1011
190029	6	1	50	1	3	5	19	1011
190029	7	1	1	0	3	5	19	29
190029	8	1	2	1	3	5	19	29
190029	9	1	3	1	3	5	19	29
190029	10	1	4	1	3	5	19	29
190029	11	1	5	1	3	5	19	29
190029	12	1	6	0	3	5	19	113
190030	5	1	50	0	1	5	19	1015
190030	6	1	50	1	1	5	19	1015
190030	7	1	1	0	3	5	19	29
190030	8	1	2	1	3	5	19	29
190030	9	1	3	1	3	5	19	29
190030	10	1	4	1	3	5	19	29
190030	11	1	5	1	3	5	19	29
190030	12	1	6	0	3	5	19	113
190031	5	0	 	 	 	 	 	 
190031	6	1	50	0	3	5	19	1010
190031	7	1	50	1	3	5	19	1010
190031	8	1	1	0	3	5	19	18
190031	9	1	2	1	3	5	19	18
190031	10	1	3	1	3	5	19	18
190031	11	1	4	1	3	5	19	18
190031	12	1	5	1	3	5	19	18
190033	5	1	50	1	3	5	19	1009
190033	6	1	50	1	3	5	19	1009
190033	7	1	1	0	3	5	19	29
190033	8	1	2	1	3	5	19	29
190033	9	1	3	1	3	5	19	29
190033	10	1	4	1	3	5	19	29
190033	11	1	5	1	3	5	19	29
190033	12	1	6	0	3	5	19	113
190034	5	1	50	1	1	5	19	1015
190034	6	1	50	1	1	5	19	1015
190034	7	1	1	0	3	5	19	18
190034	8	1	2	1	3	5	19	18
190034	9	1	3	1	3	5	19	18
190034	10	1	4	1	3	5	19	18
190034	11	1	5	1	3	5	19	18
190034	12	1	6	0	3	5	19	113
190035	5	0	 	 	 	 	 	 
190035	6	0	 	 	 	 	 	 
190035	7	1	50	0	1	5	19	1010
190035	8	1	1	0	3	5	19	18
190035	9	1	2	1	3	5	19	18
190035	10	1	3	1	3	5	19	18
190035	11	1	4	1	3	5	19	18
190035	12	1	5	1	3	5	19	18
190036	5	1	50	0	1	5	19	1015
190036	6	1	50	1	1	5	19	1015
190036	7	1	1	0	3	5	19	18
190036	8	1	2	1	3	5	19	18
190036	9	1	3	1	3	5	19	18
190036	10	1	4	1	3	5	19	18
190036	11	1	5	1	3	5	19	18
190036	12	1	6	0	3	5	19	106
190037	5	88	 	 	 	 	 	 
190037	6	88	 	 	 	 	 	 
190037	7	1	50	0	3	5	19	1010
190037	8	1	1	0	3	5	19	18
190037	9	1	2	1	3	5	19	18
190037	10	1	3	1	3	5	19	18
190037	11	1	4	1	3	5	19	18
190037	12	1	5	1	3	5	19	18
190038	5	0	 	 	 	 	 	 
190038	6	0	 	 	 	 	 	 
190038	7	0	 	 	 	 	 	 
190038	8	0	 	 	 	 	 	 
190038	9	0	 	 	 	 	 	 
190038	10	0	 	 	 	 	 	 
190038	11	0	 	 	 	 	 	 
190038	12	1	1	0	3	5	19	18
190039	5	88	 	 	 	 	 	 
190039	6	1	50	0	3	5	98	1022
190039	7	1	1	0	3	5	98	17
190039	8	1	2	1	3	5	98	17
190039	9	1	3	1	3	5	98	17
190039	10	1	4	1	3	5	98	17
190039	11	1	5	1	3	5	98	17
190039	12	1	6	0	3	5	98	112
190040	5	1	50	1	1	5	19	1015
190040	6	1	50	1	1	5	19	1015
190040	7	1	1	0	3	5	19	18
190040	8	1	2	1	3	5	19	18
190040	9	1	3	1	3	5	19	18
190040	10	1	4	1	3	5	19	18
190040	11	1	5	1	3	5	19	18
190040	12	1	6	0	3	5	19	113
190042	5	1	50	1	1	5	19	1011
190042	6	1	50	1	1	5	19	1011
190042	7	1	1	0	3	5	19	18
190042	8	1	2	1	3	5	19	18
190042	9	1	3	1	3	5	19	18
190042	10	1	4	1	3	5	19	18
190042	11	1	5	1	3	5	19	18
190042	12	1	6	0	3	5	19	112
190043	5	1	50	1	1	5	19	1015
190043	6	1	1	0	3	5	19	18
190043	7	1	2	1	3	5	19	18
190043	8	1	3	1	3	5	19	18
190043	9	1	4	1	3	5	19	18
190043	10	1	5	1	3	5	19	18
190043	11	1	6	0	3	5	19	113
190043	12	1	7	1	3	5	19	113
190044	5	1	50	1	3	5	19	1015
190044	6	1	50	1	3	5	19	1015
190044	7	1	1	0	3	5	19	18
190044	8	1	2	1	3	5	19	18
190044	9	1	3	1	3	5	19	18
190044	10	1	4	1	3	5	19	18
190044	11	1	5	1	3	5	19	18
190044	12	1	6	0	3	5	19	113
190047	5	88	 	 	 	 	 	 
190047	6	1	50	0	1	5	19	1011
190047	7	1	50	1	1	5	19	1011
190047	8	1	1	0	3	5	19	18
190047	9	1	2	1	3	5	19	18
190047	10	1	3	1	3	5	19	18
190047	11	1	4	1	3	5	19	18
190047	12	1	5	1	3	5	19	18
190050	5	1	50	0	3	5	19	1011
190050	6	1	50	1	3	5	19	1011
190050	7	1	50	1	3	5	19	1011
190050	8	1	1	0	3	5	19	18
190050	9	1	2	1	3	5	19	18
190050	10	1	3	1	3	5	19	18
190050	11	1	4	1	3	5	19	18
190050	12	1	5	1	3	5	19	18
190051	5	1	50	0	3	5	19	1020
190051	6	1	50	0	3	5	19	1022
190051	7	1	50	1	3	5	19	1022
190051	8	1	1	0	3	5	19	17
190051	9	1	2	1	3	5	19	17
190051	10	1	3	1	3	5	19	17
190051	11	1	4	1	3	5	19	17
190051	12	1	5	1	3	5	19	17
190052	5	1	50	0	3	5	19	1020
190052	6	1	50	1	3	5	19	1020
190052	7	1	1	0	3	5	19	17
190052	8	1	2	1	3	5	19	17
190052	9	1	3	1	3	5	19	17
190052	10	1	4	1	3	5	19	17
190052	11	1	5	1	3	5	19	17
190052	12	1	6	0	3	5	19	112
190054	5	1	50	1	2	5	19	1022
190054	6	1	50	1	2	5	19	1022
190054	7	1	1	0	3	5	19	17
190054	8	1	2	1	3	5	19	17
190054	9	1	3	1	3	5	19	17
190054	10	1	4	1	3	5	19	17
190054	11	1	5	1	3	5	19	17
190054	12	1	6	0	3	5	19	112
190055	5	1	50	1	3	5	19	1020
190055	6	1	50	1	3	5	19	1020
190055	7	1	1	0	3	5	19	17
190055	8	1	2	1	3	5	19	17
190055	9	1	3	1	3	5	19	17
190055	10	1	4	1	3	5	19	17
190055	11	1	5	1	3	5	19	17
190055	12	1	6	0	3	5	19	112
190056	5	1	50	1	1	5	19	1020
190056	6	1	50	1	1	5	19	1020
190056	7	1	1	0	3	5	19	17
190056	8	1	2	1	3	5	19	17
190056	9	1	3	1	3	5	19	17
190056	10	1	4	1	3	5	19	17
190056	11	1	5	1	3	5	19	17
190056	12	1	6	0	3	5	19	112
190057	5	1	50	1	3	5	19	1022
190057	6	1	50	1	3	5	19	1022
190057	7	1	1	0	3	5	19	17
190057	8	1	2	1	3	5	19	17
190057	9	1	3	1	3	5	19	17
190057	10	1	4	1	3	5	19	17
190057	11	1	5	1	3	5	19	17
190057	12	1	6	0	3	5	19	112
190058	5	1	50	1	3	5	19	1023
190058	6	1	50	1	3	5	19	1023
190058	7	1	1	0	3	5	19	17
190058	8	1	2	1	3	5	19	17
190058	9	1	3	1	3	5	19	17
190058	10	1	4	1	3	5	19	17
190058	11	1	5	1	3	5	19	17
190058	12	1	6	0	3	5	19	112
190059	5	1	50	1	3	5	19	1022
190059	6	1	50	1	3	5	19	1022
190059	7	1	1	0	3	5	19	17
190059	8	1	2	1	3	5	19	17
190059	9	1	3	1	3	5	19	17
190059	10	1	4	1	3	5	19	17
190059	11	1	5	1	3	5	19	17
190059	12	1	6	0	3	5	19	112
190060	5	1	50	1	3	5	19	1022
190060	6	1	50	1	3	5	19	1022
190060	7	1	1	0	3	5	19	17
190060	8	1	2	1	3	5	19	17
190060	9	1	3	1	3	5	19	17
190060	10	1	4	1	3	5	19	17
190060	11	1	5	1	3	5	19	17
190060	12	1	6	0	3	5	19	112
190061	5	1	50	0	1	5	19	1011
190061	6	1	50	1	1	5	19	1011
190061	7	1	1	0	3	5	19	18
190061	8	1	2	1	3	5	19	18
190061	9	1	3	1	3	5	19	18
190061	10	1	4	1	3	5	19	18
190061	11	1	5	1	3	5	19	18
190061	12	1	6	0	3	5	19	113
190063	5	1	50	0	3	5	19	1017
190063	6	1	50	1	3	5	19	1017
190063	7	1	1	0	3	5	19	18
190063	8	1	2	1	3	5	19	18
190063	9	1	3	1	3	5	19	18
190063	10	1	4	1	3	5	19	18
190063	11	1	5	1	3	5	19	18
190063	12	1	6	0	3	5	19	113
190064	5	0	 	 	 	 	 	 
190064	6	1	50	0	3	5	19	1011
190064	7	1	1	0	3	5	19	18
190064	8	1	2	1	3	5	19	18
190064	9	1	3	1	3	5	19	18
190064	10	1	4	1	3	5	19	18
190064	11	1	5	1	3	5	19	18
190064	12	1	6	0	3	5	19	113
190065	5	1	50	0	1	5	19	1015
190065	6	1	1	0	3	5	19	18
190065	7	1	2	1	3	5	19	18
190065	8	1	3	1	3	5	19	18
190065	9	1	4	1	3	5	19	18
190065	10	1	5	1	3	5	19	18
190065	11	1	6	0	3	5	19	113
190065	12	1	7	1	3	5	19	113
190066	5	1	50	0	3	5	19	1017
190066	6	1	50	1	3	5	19	1017
190066	7	1	1	0	3	5	19	18
190066	8	1	2	1	3	5	19	18
190066	9	1	3	1	3	5	19	18
190066	10	1	4	1	3	5	19	18
190066	11	1	5	1	3	5	19	18
190066	12	1	6	0	3	5	19	113
190067	5	1	50	0	1	5	19	1016
190067	6	1	50	1	1	5	19	1016
190067	7	1	1	0	3	5	19	18
190067	8	1	2	1	3	5	19	18
190067	9	1	3	1	3	5	19	18
190067	10	1	4	1	3	5	19	18
190067	11	1	5	1	3	5	19	18
190067	12	1	6	0	3	5	19	113
190068	5	1	50	0	3	5	19	1014
190068	6	1	50	1	3	5	19	1014
190068	7	1	1	0	3	5	19	18
190068	8	1	2	1	3	5	19	18
190068	9	1	3	1	3	5	19	18
190068	10	1	4	1	3	5	19	18
190068	11	1	5	1	3	5	19	18
190068	12	1	6	0	3	5	19	113
190069	5	1	50	0	1	5	19	1015
190069	6	1	50	1	1	5	19	1015
190069	7	1	1	0	3	5	19	18
190069	8	1	2	1	3	5	19	18
190069	9	1	3	1	3	5	19	18
190069	10	1	4	1	3	5	19	18
190069	11	1	5	1	3	5	19	18
190069	12	1	6	0	3	5	19	113
190070	5	1	50	0	1	5	19	1011
190070	6	1	50	1	1	5	19	1011
190070	7	1	50	1	1	5	19	1011
190070	8	1	1	0	3	5	19	18
190070	9	1	1	1	3	5	19	18
190070	10	1	2	1	3	5	19	18
190070	11	1	3	1	3	5	19	18
190070	12	1	4	1	3	5	19	18
190071	5	1	50	1	1	5	19	1011
190071	6	1	50	1	1	5	19	1011
190071	7	1	1	0	3	5	19	29
190071	8	1	2	1	3	5	19	29
190071	9	1	3	1	3	5	19	29
190071	10	1	4	1	3	5	19	29
190071	11	1	5	1	3	5	19	29
190071	12	1	6	0	3	5	19	106
190072	5	1	50	1	1	5	19	1011
190072	6	1	50	1	1	5	19	1011
190072	7	1	1	0	3	5	19	29
190072	8	1	2	1	3	5	19	29
190072	9	1	3	1	3	5	19	29
190072	10	1	4	1	3	5	19	29
190072	11	1	5	1	3	5	19	29
190072	12	1	6	0	3	5	19	106
190074	5	1	50	1	3	5	19	1011
190074	6	1	50	1	3	5	19	1011
190074	7	1	1	0	3	5	19	29
190074	8	1	2	1	3	5	19	29
190074	9	1	3	1	3	5	19	29
190074	10	1	4	1	3	5	19	29
190074	11	1	5	1	3	5	19	29
190074	12	1	6	0	3	5	19	106
190077	5	1	50	1	1	5	19	1011
190077	6	1	50	0	3	5	19	1011
190077	7	1	1	0	3	5	19	29
190077	8	1	2	1	3	5	19	29
190077	9	1	3	1	3	5	19	29
190077	10	1	4	1	3	5	19	29
190077	11	1	5	1	3	5	19	29
190077	12	1	6	0	3	5	19	106
190079	5	1	50	0	3	5	19	1011
190079	6	1	1	0	3	5	19	29
190079	7	1	2	1	3	5	19	29
190079	8	1	3	1	3	5	19	29
190079	9	1	4	1	3	5	19	29
190079	10	1	5	0	3	98	98	676
190079	11	1	6	0	3	98	98	519
190079	12	1	7	1	3	98	98	519
190081	5	1	50	0	3	5	19	1011
190081	6	1	50	1	3	5	19	1011
190081	7	1	1	0	3	5	19	29
190081	8	1	2	1	3	5	19	29
190081	9	1	3	1	3	5	19	29
190081	10	1	4	1	3	5	19	29
190081	11	1	5	1	3	5	19	29
190081	12	1	6	0	3	5	19	113
190082	5	1	50	1	1	5	19	1011
190082	6	1	50	1	1	5	19	1011
190082	7	1	1	0	3	5	19	29
190082	8	1	2	1	3	5	19	29
190082	9	1	3	1	3	5	19	29
190082	10	1	4	1	3	5	19	29
190082	11	1	5	1	3	5	19	29
190082	12	1	6	0	3	5	19	106
190083	5	1	50	0	1	5	98	1025
190083	6	1	50	1	1	5	98	1025
190083	7	1	50	1	1	5	98	1025
190083	8	1	1	0	6	5	19	29
190083	9	1	2	1	6	5	19	29
190083	10	1	3	1	6	5	19	29
190083	11	1	4	1	6	5	19	29
190083	12	1	5	1	6	5	19	29
190084	5	0	 	 	 	 	 	 
190084	6	1	50	0	3	5	19	1011
190084	7	1	1	0	3	5	19	29
190084	8	1	2	1	3	5	19	29
190084	9	1	3	1	3	5	19	29
190084	10	1	4	1	3	5	19	29
190084	11	1	5	1	3	5	19	29
190084	12	1	6	0	3	5	19	106
190087	5	1	50	0	3	5	19	1011
190087	6	1	50	1	3	5	19	1011
190087	7	1	1	0	3	5	19	18
190087	8	1	2	1	3	5	19	18
190087	9	1	3	1	3	5	19	18
190087	10	1	4	1	3	5	19	18
190087	11	1	5	1	3	5	19	18
190087	12	1	6	0	3	5	19	113
190088	5	1	50	0	3	5	19	1011
190088	6	1	50	1	3	5	19	1011
190088	7	1	1	0	3	5	19	29
190088	8	1	2	1	3	5	19	29
190088	9	1	3	1	3	5	19	29
190088	10	1	4	1	3	5	19	29
190088	11	1	5	1	3	5	19	29
190088	12	1	6	0	3	5	19	106
190089	5	1	50	0	3	5	19	1022
190089	6	1	1	0	3	5	19	15
190089	7	1	2	1	3	5	19	15
190089	8	1	3	1	3	5	19	15
190089	9	1	4	1	3	5	19	15
190089	10	1	5	1	3	5	19	15
190089	11	1	6	0	3	5	19	112
190089	12	1	7	1	3	5	19	112
190090	5	1	50	1	3	5	19	1013
190090	6	1	50	0	3	5	19	1011
190090	7	1	1	0	3	5	19	29
190090	8	1	2	1	3	5	19	29
190090	9	1	3	1	3	5	19	29
190090	10	1	4	1	3	5	19	29
190090	11	1	5	1	3	5	19	29
190090	12	1	6	0	3	5	19	106
190091	5	1	50	0	3	5	19	1011
190091	6	1	50	1	3	5	19	1011
190091	7	1	1	0	3	5	19	29
190091	8	1	2	1	3	5	19	29
190091	9	1	3	1	3	5	19	29
190091	10	1	4	1	3	5	19	29
190091	11	1	5	1	3	5	19	29
190091	12	1	6	0	3	5	19	106
190092	5	1	50	1	3	5	19	1013
190092	6	1	50	1	3	5	19	1013
190092	7	1	1	0	3	5	19	29
190092	8	1	2	1	3	5	19	29
190092	9	1	3	1	3	5	19	29
190092	10	1	4	1	3	5	19	29
190092	11	1	5	1	3	5	19	29
190092	12	1	6	0	3	5	19	106
190093	5	1	50	1	3	5	19	1011
190093	6	1	50	1	3	5	19	1011
190093	7	1	1	0	3	5	19	29
190093	8	1	2	1	3	5	19	29
190093	9	1	3	1	3	5	19	29
190093	10	1	4	1	3	5	19	29
190093	11	1	5	1	3	5	19	29
190093	12	1	6	0	3	5	98	489
190094	5	1	50	1	3	5	19	1011
190094	6	1	50	1	3	5	19	1011
190094	7	1	1	0	3	5	19	29
190094	8	1	2	1	3	5	19	29
190094	9	1	3	1	3	5	19	29
190094	10	1	4	1	3	5	19	29
190094	11	1	5	1	3	5	19	29
190094	12	1	6	0	3	5	19	106
190095	5	1	50	1	1	5	19	1011
190095	6	1	50	1	1	5	19	1011
190095	7	1	1	0	3	5	19	29
190095	8	1	2	1	3	5	19	29
190095	9	1	3	1	3	5	19	29
190095	10	1	4	1	3	5	19	29
190095	11	1	5	1	3	5	19	29
190095	12	1	6	0	3	5	98	501
190096	5	1	50	0	3	5	19	1011
190096	6	1	50	1	3	5	19	1011
190096	7	1	1	0	3	5	19	18
190096	8	1	2	1	3	5	19	18
190096	9	1	3	1	3	5	19	18
190096	10	1	4	1	3	5	19	18
190096	11	1	5	1	3	5	19	18
190096	12	1	6	0	3	5	19	106
190097	5	1	50	0	3	5	19	1013
190097	6	1	50	1	3	5	19	1013
190097	7	1	1	0	3	5	19	29
190097	8	1	2	1	3	5	19	29
190097	9	1	3	1	3	5	19	29
190097	10	1	4	1	3	5	19	29
190097	11	1	5	1	3	5	19	29
190097	12	1	6	0	3	5	19	106
190098	5	1	50	0	3	5	19	1011
190098	6	1	50	1	3	5	19	1011
190098	7	1	1	0	3	5	19	29
190098	8	1	2	1	3	5	19	29
190098	9	1	3	1	3	5	19	29
190098	10	1	4	1	3	5	19	29
190098	11	1	5	1	3	5	19	29
190098	12	1	6	0	3	5	19	106
190099	5	1	50	1	3	5	19	1018
190099	6	1	50	1	3	5	19	1018
190099	7	1	1	0	3	5	19	29
190099	8	1	2	1	3	5	19	29
190099	9	1	3	1	3	5	19	29
190099	10	1	4	1	3	5	19	29
190099	11	1	5	1	3	5	19	29
190099	12	1	6	0	3	5	19	106
190100	5	1	50	0	3	5	19	1011
190100	6	1	50	1	3	5	19	1011
190100	7	1	1	0	3	5	19	29
190100	8	1	2	1	3	5	19	29
190100	9	1	3	1	3	5	19	29
190100	10	1	4	1	3	5	19	29
190100	11	1	5	1	3	5	19	29
190100	12	0	 	 	 	 	 	 
190105	5	1	50	1	1	5	19	1011
190105	6	1	50	1	1	5	19	1011
190105	7	1	1	0	3	5	19	29
190105	8	1	2	1	3	5	19	29
190105	9	1	3	1	3	5	19	29
190105	10	1	4	1	3	5	19	29
190105	11	1	5	1	3	5	19	29
190105	12	1	6	0	3	5	19	106
190107	5	1	1	1	1	5	19	1015
190107	6	1	50	1	1	5	19	1015
190107	7	1	1	0	3	5	19	29
190107	8	1	2	1	3	5	19	29
190107	9	1	3	1	3	5	19	29
190107	10	1	4	1	3	5	19	29
190107	11	1	5	1	3	5	19	29
190107	12	1	6	0	3	5	19	113
190110	5	1	50	1	1	5	19	1011
190110	6	1	50	1	1	5	19	1011
190110	7	1	1	0	3	5	19	29
190110	8	1	2	1	3	5	19	29
190110	9	1	3	1	3	5	19	29
190110	10	1	4	1	3	5	19	29
190110	11	1	5	1	3	5	19	29
190110	12	1	6	0	3	5	19	106
190112	5	1	50	1	1	5	19	1011
190112	6	1	50	1	1	5	19	1011
190112	7	1	1	0	3	5	19	18
190112	8	1	2	1	3	5	19	18
190112	9	1	3	1	3	5	19	18
190112	10	1	4	1	3	5	19	18
190112	11	1	5	1	3	5	19	18
190112	12	1	6	0	3	5	19	113
190113	5	1	50	1	1	5	19	1015
190113	6	1	50	1	1	5	19	1015
190113	7	1	1	0	3	5	19	29
190113	8	1	2	1	3	5	19	29
190113	9	1	3	1	3	5	19	29
190113	10	1	4	1	3	5	19	29
190113	11	1	5	1	3	5	19	29
190113	12	1	6	0	3	5	20	109
190115	5	1	50	1	3	5	19	1022
190115	6	1	50	0	3	5	19	1020
190115	7	1	1	0	3	5	19	17
190115	8	1	2	1	3	5	19	17
190115	9	1	3	1	3	5	19	17
190115	10	1	4	1	3	5	19	17
190115	11	1	5	1	3	5	19	17
190115	12	1	6	0	3	5	19	112
190116	5	1	50	0	3	5	19	1011
190116	6	1	50	1	3	5	19	1011
190116	7	1	1	0	3	5	19	29
190116	8	1	2	1	3	5	19	29
190116	9	1	3	1	3	5	19	29
190116	10	1	4	1	3	5	19	29
190116	11	1	5	1	3	5	19	29
190116	12	1	6	0	3	5	19	113
190118	5	1	50	1	1	5	19	1015
190118	6	1	50	1	1	5	19	1015
190118	7	1	50	1	1	5	19	1015
190118	8	1	1	0	3	5	19	18
190118	9	1	2	1	3	5	19	18
190118	10	1	3	1	3	5	19	18
190118	11	1	4	1	3	5	19	18
190118	12	1	5	1	3	5	19	18
190123	5	1	50	1	3	5	19	1011
190123	6	1	50	1	3	5	19	1011
190123	7	1	1	0	3	5	19	29
190123	8	1	2	1	3	5	19	29
190123	9	1	3	1	3	5	19	29
190123	10	1	4	1	3	5	19	29
190123	11	1	5	1	3	5	19	29
190123	12	1	6	0	3	5	19	106
190130	5	1	50	0	1	5	19	1008
190130	6	1	50	1	1	5	19	1008
190130	7	1	1	0	3	5	19	18
190130	8	1	2	1	3	5	19	18
190130	9	1	3	1	3	5	19	18
190130	10	1	4	1	3	5	19	18
190130	11	1	5	1	3	5	19	18
190130	12	1	6	0	3	5	19	113
190137	5	1	50	1	3	5	19	1011
190137	6	1	50	1	3	5	19	1011
190137	7	1	1	0	3	5	19	29
190137	8	1	2	1	3	5	19	29
190137	9	1	3	1	3	5	19	29
190137	10	1	4	1	3	5	19	29
190137	11	1	5	1	3	5	19	29
190137	12	1	6	0	3	5	19	106
190139	5	1	50	0	1	5	19	1011
190139	6	1	50	1	1	5	19	1011
190139	7	1	1	0	3	5	19	18
190139	8	1	2	1	3	5	19	18
190139	9	1	3	1	3	5	19	18
190139	10	1	4	1	3	5	19	18
190139	11	1	5	1	3	5	19	18
190139	12	1	6	0	3	5	19	113
200001	5	1	50	0	3	5	20	974
200001	6	1	50	1	3	5	20	974
200001	7	1	1	0	3	5	20	22
200001	8	1	2	1	3	5	20	22
200001	9	1	3	1	3	5	20	22
200001	10	1	4	1	3	5	20	22
200001	11	1	5	1	3	5	20	22
200001	12	1	6	0	3	5	20	108
200002	5	1	50	0	1	5	20	994
200002	6	1	50	1	1	5	20	994
200002	7	1	1	0	3	5	20	635
200002	8	1	2	1	3	5	20	635
200002	9	1	3	1	3	5	20	635
200002	10	1	4	1	3	5	20	635
200002	11	1	5	1	3	5	20	635
