CHILDCODE	MEMIDR4	AGER3	MEMAGER4	MEAGMTR4	MEMSEXR4	RELATER3	RELATER4	CHLBRNR4	CAREGVR4	THSCOMR4	LIVHSER4	YRDIEDR4	SEENMER4	WHRNOWR4	EVRLVDR4	LNGLVDR4	RELHHR4	MRTLSTR4	MTHRHHR4	FTHRHHR4	STRT18R4	GRDE18R4	STLL18R4	EDCH18R4	HSSTRTR4	STRYRR4	GRADER4	STILLR4	WHYNOTR4	AGEGRDR4	TYPLSTR4	TYPATDR4	FEESR4	EXTTUTR4	PERFR4	BRDSCHR4	WHSCHR4	SLEEPR4	CHCARER4	HHCHRER4	NPYWRKR4	PAYWRKR4	SCHOOLR4	STUDYR4	PLAYR4	IMPAC1R4	RGJOB1R4	MONTH1R4	DAYS1R4	HOURS1R4	SSAC11R4	SSAC12R4	SSAC13R4	SSAC14R4	EMPAN1R4	OFPEN1R4	IMINC1R4	IMPAC2R4	RGJOB2R4	MONTH2R4	DAYS2R4	HOURS2R4	SSAC21R4	SSAC22R4	SSAC23R4	SSAC24R4	EMPAN2R4	OFPEN2R4	IMINC2R4	IMPAC3R4	RGJOB3R4	MONTH3R4	DAYS3R4	HOURS3R4	SSAC31R4	SSAC32R4	SSAC33R4	SSAC34R4	EMPAN3R4	OFPEN3R4	IMINC3R4	DISABR4	MEMAFCR4	MEMLNGR4	MLNHLR41	MLNHLR42	MLNHLR43	HTSFFR41	HTSFFR42	HTSFFR43	SEEKTRR4	WHSEEKR4	MEMTOBR4	MOTTOBR4	MEMALCR4
150128	3	59	63	 	1	6	6	 	0	 	4	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
150128	4	57	61	 	2	6	6	 	0	 	4	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
150128	5	30	34	 	1	13	13	 	0	 	4	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
150128	6	28	32	 	1	13	13	 	0	 	4	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
150128	7	24	28	 	2	13	13	 	0	 	5	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
150128	8	6	10	 	1	7	7	 	0	 	1	 	 	 	 	 	5	 	2	1	 	 	 	 	1	6	5	1	 	 	 	3	0	400	1	 	 	9	0	1	0	0	4	3	7	19	 	 	 	 	 	 	 	 	 	 	 	15	1	12	30	1	1	1	1	1	0	 	0	88	 	 	 	 	 	 	 	 	 	 	 	0	 	0	 	 	 	 	 	 	 	 	0	0	0
150129	0	7	12	 	2	0	0	 	 	1	1	 	 	 	 	 	5	0	2	1	 	 	 	 	1	6	6	1	 	 	 	3	315	1980	1	0	1	7	0	0	0	0	8	3	6	19	 	 	 	 	 	 	 	 	 	 	 	88	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
150129	1	37	41	 	1	1	1	 	0	 	1	 	 	 	 	 	1	1	98	98	1	9	0	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	11	1	12	20	9	1	1	1	1	1	0	1	88	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	0	 	0	 	 	 	 	 	 	 	 	1	1	0
150129	2	34	38	 	2	1	1	1	1	 	1	 	 	 	 	 	2	1	98	98	1	9	0	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	1	0	3	7	8	1	1	1	0	0	 	1	15	1	12	30	8	1	1	1	1	0	 	0	88	 	 	 	 	 	 	 	 	 	 	 	0	 	0	 	 	 	 	 	 	 	 	0	0	0
150129	15	11	15	 	2	7	7	 	0	 	1	 	 	 	 	 	5	0	2	1	 	 	 	 	1	6	9	1	 	 	 	3	315	2840	2	 	 	7	1	1	0	0	8	3	4	19	 	 	 	 	 	 	 	 	 	 	 	15	1	12	30	1	1	1	1	1	0	 	0	88	 	 	 	 	 	 	 	 	 	 	 	0	 	0	 	 	 	 	 	 	 	 	0	0	0
150129	16	 	1	 	1	 	7	 	0	 	1	 	 	 	 	 	5	 	2	1	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	0	 	0	 	 	 	 	 	 	 	 	0	0	0
150130	0	8	12	 	2	0	0	 	 	1	1	 	 	 	 	 	5	0	2	1	 	 	 	 	1	6	6	1	 	 	 	3	315	1200	2	0	2	10	0	1	0	0	8	1	4	19	 	 	 	 	 	 	 	 	 	 	 	88	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
150130	1	46	50	 	1	1	1	 	0	 	1	 	 	 	 	 	1	1	98	98	1	9	0	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	1	1	6	15	10	1	1	1	0	0	 	1	12	 	4	20	8	0	1	0	1	1	0	0	88	 	 	 	 	 	 	 	 	 	 	 	0	 	0	 	 	 	 	 	 	 	 	1	0	1
150130	2	43	47	 	2	1	1	0	1	1	1	 	 	 	 	 	2	1	98	98	1	9	0	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	1	1	9	20	10	1	1	1	0	0	 	1	88	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	0	 	1	17	22	88	10	2	 	1	1	0	0	0
150130	3	17	21	 	2	7	7	 	0	 	4	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
150130	4	15	19	 	2	7	7	 	0	 	2	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
150133	0	7	12	 	2	0	0	 	 	1	1	 	 	 	 	 	5	0	2	1	 	 	 	 	1	6	6	1	 	 	 	3	315	900	1	0	1	8	0	1.5	0	0	8	3	3.5	19	 	 	 	 	 	 	 	 	 	 	 	15	1	12	25	1.5	1	1	1	1	0	 	0	88	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
150133	1	33	37	 	1	1	1	 	0	 	1	 	 	 	 	 	1	1	98	98	1	7	0	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	20	1	12	30	6	1	1	1	1	0	 	1	15	1	12	30	2	1	1	1	1	0	 	0	1	1	6	7	6	1	1	1	0	0	 	0	0	 	0	 	 	 	 	 	 	 	 	1	0	1
150133	2	33	36	 	2	1	1	1	1	0	1	 	 	 	 	 	2	1	98	98	1	7	0	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	13	1	12	28	12	1	1	1	1	1	0	1	88	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	0	 	0	 	 	 	 	 	 	 	 	0	0	0
150133	3	2	6	 	1	7	7	 	0	 	1	 	 	 	 	 	5	 	2	1	 	 	 	 	1	6	30	1	 	 	 	3	0	800	2	 	 	9	0	0	0	0	6.5	2	6.5	19	 	 	 	 	 	 	 	 	 	 	 	88	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	0	 	0	 	 	 	 	 	 	 	 	0	0	0
150134	0	7	12	 	1	0	0	 	 	1	1	 	 	 	 	 	7	0	15	98	 	 	 	 	1	6	6	1	 	 	 	3	315	0	3	0	1	9	2	0	0	0	6	1	5	19	 	 	 	 	 	 	 	 	 	 	 	88	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
150134	1	35	39	 	1	1	1	 	0	 	3	2013	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
150134	2	30	34	 	2	1	1	1	1	0	1	 	 	 	 	 	6	3	98	98	1	7	0	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	13	1	12	26	10	1	1	1	1	1	1	1	88	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	0	 	0	 	 	 	 	 	 	 	 	0	0	0
150134	15	11	15	 	2	7	7	 	0	 	1	 	 	 	 	 	7	0	2	98	 	 	 	 	1	6	8	1	 	 	 	3	1500	2100	1	 	 	9	1	2	0	0	8	2	2	19	 	 	 	 	 	 	 	 	 	 	 	88	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	0	 	0	 	 	 	 	 	 	 	 	0	0	0
150134	16	59	64	 	1	6	6	 	0	 	1	 	 	 	 	 	1	1	98	98	1	7	0	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	1	1	8	15	6	1	1	1	1	0	 	1	88	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	0	 	0	 	 	 	 	 	 	 	 	0	0	1
150134	17	60	65	 	2	6	6	 	0	 	1	 	 	 	 	 	2	1	98	98	1	7	0	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	1	1	8	15	10	1	1	1	1	0	 	1	88	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	0	 	0	 	 	 	 	 	 	 	 	0	0	0
150134	18	31	35	 	2	13	13	 	0	 	4	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
150134	19	 	1	 	2	 	7	 	0	 	1	 	 	 	 	 	7	 	2	98	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	0	 	0	 	 	 	 	 	 	 	 	0	0	0
150136	0	8	12	 	2	0	0	 	 	1	1	 	 	 	 	 	5	0	2	1	 	 	 	 	1	6	6	1	 	 	 	3	315	900	2	0	1	8.5	0	2	0	0	4	3	7	19	 	 	 	 	 	 	 	 	 	 	 	15	1	12	30	2	1	1	1	1	0	 	0	88	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
150136	1	35	39	 	1	1	1	 	0	 	1	 	 	 	 	 	1	1	98	98	1	7	0	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	12	 	12	10	4	1	1	1	1	0	 	1	1	0	3	7	8	1	0	0	1	0	 	0	88	 	 	 	 	 	 	 	 	 	 	 	0	 	0	 	 	 	 	 	 	 	 	0	0	1
150136	2	31	38	 	2	1	1	1	1	1	1	 	 	 	 	 	2	1	98	98	1	7	0	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	13	1	12	26	12	1	1	1	1	1	1	1	15	1	12	30	1	1	1	1	1	0	 	0	88	 	 	 	 	 	 	 	 	 	 	 	0	 	0	 	 	 	 	 	 	 	 	0	0	0
150136	3	12	16	 	2	7	7	 	0	 	1	 	 	 	 	 	5	0	2	1	 	 	 	 	1	6	10	1	 	 	 	1	5000	400	2	 	 	7.5	0	2.5	0	2	5	2	6	19	 	 	 	 	 	 	 	 	 	 	 	12	 	12	20	2	1	1	1	1	0	 	1	15	1	12	30	2	1	1	1	1	0	 	0	0	 	0	 	 	 	 	 	 	 	 	0	0	0
150136	4	1	5	 	2	7	7	 	0	 	1	 	 	 	 	 	5	 	2	1	 	 	 	 	0	 	 	 	88	 	 	 	 	 	 	 	 	10	0	0	0	0	8	0	6	17	 	 	 	 	 	 	 	 	 	 	 	88	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	0	 	0	 	 	 	 	 	 	 	 	0	0	0
150137	0	7	12	 	1	0	0	 	 	1	1	 	 	 	 	 	5	0	1	2	 	 	 	 	1	6	5	1	 	 	 	3	0	840	3	0	1	9.5	0	1	0	0	6.5	1.5	5.5	19	 	 	 	 	 	 	 	 	 	 	 	15	1	11	25	1	1	1	1	1	0	 	0	88	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
150137	1	32	36	 	2	1	1	2	1	0	1	 	 	 	 	 	2	1	98	98	1	7	0	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	13	1	12	28	12	1	1	1	1	1	1	1	15	1	12	28	1	1	1	1	1	0	 	0	1	0	3	4	5	1	1	0	0	0	 	0	0	 	0	 	 	 	 	 	 	 	 	0	0	0
150137	2	30	34	 	1	1	1	 	0	 	1	 	 	 	 	 	1	1	98	98	1	7	0	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	12	 	10	27	9	1	1	1	1	1	0	1	15	0	12	20	1	1	1	1	1	0	 	0	88	 	 	 	 	 	 	 	 	 	 	 	0	 	1	21	88	 	3	 	 	5	2	1	1	0
150137	3	5	9	 	2	7	7	 	0	 	1	 	 	 	 	 	5	 	1	2	 	 	 	 	1	6	3	1	 	 	 	3	0	750	2	 	 	9	2	0	0	0	6	1.5	5.5	19	 	 	 	 	 	 	 	 	 	 	 	15	1	10	20	2	1	1	1	1	0	 	0	88	 	 	 	 	 	 	 	 	 	 	 	0	 	1	17	88	 	1	 	 	5	2	0	0	0
150137	4	 	1	 	1	 	7	 	0	 	1	 	 	 	 	 	5	 	1	2	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	0	 	0	 	 	 	 	 	 	 	 	0	0	0
150138	0	7	12	 	2	0	0	 	 	1	1	 	 	 	 	 	5	0	2	1	 	 	 	 	1	7	5	1	 	 	 	3	315	600	1	0	2	8	0	0	0	0	8	2	6	19	 	 	 	 	 	 	 	 	 	 	 	88	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
150138	1	39	43	 	1	1	1	 	0	 	1	 	 	 	 	 	1	1	98	98	1	9	0	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	16	1	12	30	8	1	1	1	1	0	 	1	1	1	4	15	10	0	1	1	1	0	 	0	88	 	 	 	 	 	 	 	 	 	 	 	0	 	0	 	 	 	 	 	 	 	 	1	0	1
150138	2	35	39	 	2	1	1	1	1	 	1	 	 	 	 	 	2	1	98	98	1	9	0	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	1	1	4	15	11	0	1	1	1	0	 	1	88	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	0	 	0	 	 	 	 	 	 	 	 	0	0	0
150138	3	16	20	 	2	7	7	 	0	 	1	 	 	 	 	 	5	0	2	1	1	12	0	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	13	1	12	26	12	1	1	1	1	1	1	1	88	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	0	 	0	 	 	 	 	 	 	 	 	0	0	0
150138	4	 	1	 	1	 	7	 	0	 	1	 	 	 	 	 	5	 	2	1	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	0	 	0	 	 	 	 	 	 	 	 	0	0	0
150139	0	7	12	 	1	0	0	 	 	0	1	 	 	 	 	 	5	0	2	1	 	 	 	 	1	7	4	1	 	 	 	3	0	31500	2	0	1	9.5	2	.5	0	0	5	3	4	19	 	 	 	 	 	 	 	 	 	 	 	15	1	12	30	1	1	1	1	1	0	 	0	88	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
150139	1	33	39	 	1	1	1	 	0	 	1	 	 	 	 	 	1	1	98	98	1	9	0	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	11	1	12	30	5	0	0	0	1	0	 	1	88	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	0	 	0	 	 	 	 	 	 	 	 	1	0	1
150139	2	26	31	 	2	1	1	1	1	0	1	 	 	 	 	 	2	1	98	98	1	9	0	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	15	1	12	30	8	1	1	1	1	0	 	0	88	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	0	 	1	19	88	 	4	 	 	1	4	0	0	0
150139	3	64	71	 	1	6	6	 	0	 	4	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
150139	4	65	72	 	2	6	6	 	0	 	4	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
150139	5	1	6	 	2	7	7	 	0	 	1	 	 	 	 	 	5	 	2	1	 	 	 	 	0	 	 	 	29	 	 	 	 	 	 	 	 	10.5	0	0	0	0	10	0	3.5	19	 	 	 	 	 	 	 	 	 	 	 	17	 	 	 	 	 	 	 	 	 	 	 	88	 	 	 	 	 	 	 	 	 	 	 	0	 	0	 	 	 	 	 	 	 	 	0	0	0
150139	6	 	20	 	1	 	14	 	0	 	1	 	 	 	 	 	9	0	98	98	1	10	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	11	1	12	30	6	1	1	1	1	1	0	1	88	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	0	 	0	 	 	 	 	 	 	 	 	1	0	1
150139	7	 	34	 	1	 	13	 	0	 	1	 	 	 	 	 	4	1	98	98	1	9	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	11	1	12	30	6	1	1	1	1	1	0	1	88	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	1	0	0	 	 	 	 	 	 	 	 	1	0	1
150140	0	7	11	 	2	0	0	 	 	1	1	 	 	 	 	 	5	 	4	3	 	 	 	 	1	6	5	1	 	 	 	3	315	900	1	0	1	8.5	2.5	2	0	0	5.5	3	2.5	19	 	 	 	 	 	 	 	 	 	 	 	15	0	12	25	5	1	1	1	1	0	 	0	88	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
150140	1	61	65	 	1	6	6	 	0	 	3	2010	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
150140	2	59	63	 	2	6	6	 	0	 	2	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
150140	3	31	35	 	1	1	1	 	0	 	1	 	 	 	 	 	1	1	98	98	1	5	0	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	13	1	12	22	10	1	1	1	1	0	 	1	1	0	8	7	4	1	1	1	0	0	 	0	88	 	 	 	 	 	 	 	 	 	 	 	0	 	0	 	 	 	 	 	 	 	 	1	0	1
150140	4	29	33	 	2	1	1	1	1	1	1	 	 	 	 	 	2	1	98	98	1	7	0	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	13	1	12	26	12	1	1	1	1	1	0	1	15	1	12	20	1	1	1	1	0	0	 	0	1	0	4	5	4	1	1	1	0	0	 	0	0	 	0	 	 	 	 	 	 	 	 	0	0	0
150140	5	3	7	 	2	7	7	 	0	 	1	 	 	 	 	 	5	 	4	3	 	 	 	 	1	6	1	1	 	 	 	3	0	700	2	 	 	10	1	0	0	0	6.5	2	4.5	19	 	 	 	 	 	 	 	 	 	 	 	15	0	12	15	2	1	1	1	1	0	 	0	88	 	 	 	 	 	 	 	 	 	 	 	0	 	0	 	 	 	 	 	 	 	 	0	0	0
150140	6	 	1	 	2	 	7	 	0	 	1	 	 	 	 	 	5	 	4	3	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	0	 	0	 	 	 	 	 	 	 	 	0	0	0
150141	0	8	11	 	1	0	0	 	 	1	1	 	 	 	 	 	5	 	8	3	 	 	 	 	1	6	5	1	 	 	 	3	0	300	2	0	1	7	0	2	0	0	5	3	7	19	 	 	 	 	 	 	 	 	 	 	 	15	1	12	30	2	1	1	1	1	0	 	0	88	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
150141	1	72	76	 	1	6	6	 	0	 	4	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
150141	2	70	74	 	2	6	6	 	0	 	4	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
150141	3	40	45	 	1	1	1	 	0	 	1	 	 	 	 	 	1	1	98	98	1	12	0	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	10	1	12	30	10	1	1	1	1	0	 	1	88	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	0	 	1	17	88	 	5	 	 	0	 	1	0	1
150141	5	38	42	 	1	13	13	 	0	 	4	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
150141	6	35	39	 	1	13	13	 	0	 	4	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
150141	8	29	33	 	2	1	1	1	1	0	1	 	 	 	 	 	2	1	98	98	1	8	0	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	15	1	12	30	10	1	1	1	1	0	 	0	88	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	0	 	1	19	88	 	3	 	 	0	 	0	0	0
150141	9	27	31	 	1	13	13	 	0	 	4	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
150141	10	 	0	3	1	 	7	 	0	 	1	 	 	 	 	 	5	 	8	3	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	0	 	0	 	 	 	 	 	 	 	 	0	0	0
150142	0	7	11	 	2	0	0	 	 	1	1	 	 	 	 	 	5	 	2	1	 	 	 	 	1	6	5	1	 	 	 	3	0	600	1	0	1	8	0	1	0	0	7	3	5	19	 	 	 	 	 	 	 	 	 	 	 	15	1	12	30	1	1	1	1	1	0	 	0	88	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
